candidate_id,solver_kind,mean_policy,whitening_policy,stress,row_count,field_gain_to_huber_mean,h1_gain_to_huber_mean,field_harm_rate_vs_huber,worst_field_gain_to_huber,clean_reprojection_ratio_to_cgls_mean,clean_reprojection_ratio_to_cgls_maximum,minimum_family_mean_field_gain_to_huber,family_mean_field_gains_to_huber_json,exact_call_budget_all_rows
robust_data__mean_estimated__diagonal_flowoff__d0p75__l0p1,huber_measurement_pdhg,estimated,diagonal_flowoff,sparse_flowon_outlier,12,0.1619250231211854,0.08197033160732779,0.08333333333333333,-0.5228918490440174,1.5145657396468473,2.768615802193737,-0.004377605167448224,"{""single_interface"":-0.004377605167448224,""smooth_no_interface"":0.328227651409819}",True
robust_data__mean_estimated__diagonal_flowoff__d1p345__l0,huber_measurement_pdhg,estimated,diagonal_flowoff,nominal,12,-0.16806975882349182,-0.2711688878401615,1.0,-0.7338546569521297,2.0801626083975124,4.500381719657528,-0.25075968997676823,"{""single_interface"":-0.25075968997676823,""smooth_no_interface"":-0.08537982767021539}",True
robust_data__mean_estimated__diagonal_flowoff__d1p345__l0,huber_measurement_pdhg,estimated,diagonal_flowoff,sparse_flowon_outlier,12,-0.16823305848019268,-0.2719413805586251,1.0,-0.7270631113375354,1.780293982257058,3.4184254863469175,-0.2488092478031578,"{""single_interface"":-0.2488092478031578,""smooth_no_interface"":-0.08765686915722758}",True
robust_data__mean_estimated__diagonal_flowoff__d1p345__l0p001,huber_measurement_pdhg,estimated,diagonal_flowoff,nominal,12,-0.1647108449161649,-0.26666086784297033,1.0,-0.730079983008196,2.2033865045034693,4.722604450850776,-0.2482052241505669,"{""single_interface"":-0.2482052241505669,""smooth_no_interface"":-0.08121646568176288}",True
robust_data__mean_estimated__diagonal_flowoff__d1p345__l0p001,huber_measurement_pdhg,estimated,diagonal_flowoff,sparse_flowon_outlier,12,-0.16504074566281765,-0.2676630169236401,1.0,-0.7234406381873234,1.8791130430833256,3.458410371659749,-0.24649939973413534,"{""single_interface"":-0.24649939973413534,""smooth_no_interface"":-0.08358209159149999}",True
robust_data__mean_estimated__diagonal_flowoff__d1p345__l0p01,huber_measurement_pdhg,estimated,diagonal_flowoff,nominal,12,-0.12352215817112393,-0.2207333994992745,1.0,-0.7068942300318309,2.1339128198633555,4.58734624896105,-0.21865120762226345,"{""single_interface"":-0.21865120762226345,""smooth_no_interface"":-0.02839310871998439}",True
robust_data__mean_estimated__diagonal_flowoff__d1p345__l0p01,huber_measurement_pdhg,estimated,diagonal_flowoff,sparse_flowon_outlier,12,-0.12404919853282244,-0.22192693140167896,1.0,-0.7002984052534049,1.8258347047001593,3.3760221294344306,-0.21710536692178492,"{""single_interface"":-0.21710536692178492,""smooth_no_interface"":-0.030993030143859984}",True
robust_data__mean_estimated__diagonal_flowoff__d1p345__l0p1,huber_measurement_pdhg,estimated,diagonal_flowoff,nominal,12,0.16635448299172914,0.08793266749456015,0.08333333333333333,-0.5194267395113674,1.6942165023213587,3.52910365737808,-0.00026011765465833517,"{""single_interface"":-0.00026011765465833517,""smooth_no_interface"":0.33296908363811667}",True
robust_data__mean_estimated__diagonal_flowoff__d1p345__l0p1,huber_measurement_pdhg,estimated,diagonal_flowoff,sparse_flowon_outlier,12,0.1645431515878857,0.08518355756759781,0.08333333333333333,-0.513436838866284,1.4876010635353831,2.7088597119939126,6.296933481549083e-05,"{""single_interface"":6.296933481549083e-05,""smooth_no_interface"":0.32902333384095594}",True
robust_data__mean_estimated__diagonal_flowoff__d2__l0,huber_measurement_pdhg,estimated,diagonal_flowoff,nominal,12,-0.16550963212817854,-0.2679224172895494,1.0,-0.7235247761581484,2.036687608242012,4.393426184052802,-0.24620213357888596,"{""single_interface"":-0.24620213357888596,""smooth_no_interface"":-0.08481713067747114}",True
robust_data__mean_estimated__diagonal_flowoff__d2__l0,huber_measurement_pdhg,estimated,diagonal_flowoff,sparse_flowon_outlier,12,-0.1656884452614907,-0.26871185848814877,1.0,-0.7168410892743083,1.7474356165425051,3.3490293763393124,-0.24432592518042595,"{""single_interface"":-0.24432592518042595,""smooth_no_interface"":-0.08705096534255545}",True
robust_data__mean_estimated__diagonal_flowoff__d2__l0p001,huber_measurement_pdhg,estimated,diagonal_flowoff,nominal,12,-0.16201428639506363,-0.2632552682603147,1.0,-0.7195669074147901,2.1571673112802094,4.611087727875045,-0.24347057126200158,"{""single_interface"":-0.24347057126200158,""smooth_no_interface"":-0.08055800152812564}",True
robust_data__mean_estimated__diagonal_flowoff__d2__l0p001,huber_measurement_pdhg,estimated,diagonal_flowoff,sparse_flowon_outlier,12,-0.1623561455847579,-0.26426829562672954,1.0,-0.7130340592619082,1.8438730857462502,3.3869082571157585,-0.24183539242942567,"{""single_interface"":-0.24183539242942567,""smooth_no_interface"":-0.08287689874009012}",True
robust_data__mean_estimated__diagonal_flowoff__d2__l0p01,huber_measurement_pdhg,estimated,diagonal_flowoff,nominal,12,-0.1207837045440718,-0.2172844863203293,1.0,-0.6963601044103574,2.088669267860683,4.4771145326961435,-0.2138686972144508,"{""single_interface"":-0.2138686972144508,""smooth_no_interface"":-0.027698711873692803}",True
robust_data__mean_estimated__diagonal_flowoff__d2__l0p01,huber_measurement_pdhg,estimated,diagonal_flowoff,sparse_flowon_outlier,12,-0.12132004629501952,-0.218485413684354,1.0,-0.6898713179599562,1.7914092632098395,3.3050684903879644,-0.2123914501129264,"{""single_interface"":-0.2123914501129264,""smooth_no_interface"":-0.030248642477112633}",True
robust_data__mean_estimated__diagonal_flowoff__d2__l0p1,huber_measurement_pdhg,estimated,diagonal_flowoff,nominal,12,0.1691332117648908,0.0913377405172444,0.08333333333333333,-0.5091461326534953,1.6558205122809262,3.4320783676716644,0.004515352396532534,"{""single_interface"":0.004515352396532534,""smooth_no_interface"":0.333751071133249}",True
robust_data__mean_estimated__diagonal_flowoff__d2__l0p1,huber_measurement_pdhg,estimated,diagonal_flowoff,sparse_flowon_outlier,12,0.1673292469865398,0.08860200910753809,0.08333333333333333,-0.5032789480645836,1.4588612384908854,2.6445684207363556,0.004792174891803661,"{""single_interface"":0.004792174891803661,""smooth_no_interface"":0.32986631908127595}",True
robust_data__mean_estimated__isotropic_flowoff__d0p75__l0,huber_measurement_pdhg,estimated,isotropic_flowoff,nominal,12,-0.1716026640864584,-0.285858333418706,1.0,-0.6907913908501027,2.3505126382374164,4.3698622468369415,-0.24437937109543637,"{""single_interface"":-0.24437937109543637,""smooth_no_interface"":-0.09882595707748043}",True
robust_data__mean_estimated__isotropic_flowoff__d0p75__l0,huber_measurement_pdhg,estimated,isotropic_flowoff,sparse_flowon_outlier,12,-0.17198998750433073,-0.28691601326612676,1.0,-0.6846186469581808,1.9940379895273488,3.195715849537729,-0.24277650914794172,"{""single_interface"":-0.24277650914794172,""smooth_no_interface"":-0.10120346586071971}",True
robust_data__mean_estimated__isotropic_flowoff__d0p75__l0p001,huber_measurement_pdhg,estimated,isotropic_flowoff,nominal,12,-0.16702751747397684,-0.2816987879921605,1.0,-0.6871965222799091,2.450630348407986,4.44596018116504,-0.23930272578565107,"{""single_interface"":-0.23930272578565107,""smooth_no_interface"":-0.09475230916230264}",True
robust_data__mean_estimated__isotropic_flowoff__d0p75__l0p001,huber_measurement_pdhg,estimated,isotropic_flowoff,sparse_flowon_outlier,12,-0.16757515998022396,-0.2829393760894047,1.0,-0.6811823795761799,2.0752480858043563,3.2250013810677167,-0.23801805005051402,"{""single_interface"":-0.23801805005051402,""smooth_no_interface"":-0.09713226990993391}",True
robust_data__mean_estimated__isotropic_flowoff__d0p75__l0p01,huber_measurement_pdhg,estimated,isotropic_flowoff,nominal,12,-0.12688391304120653,-0.23629964363265257,1.0,-0.6645850527925964,2.379948055741129,4.311731715671957,-0.2100792815245058,"{""single_interface"":-0.2100792815245058,""smooth_no_interface"":-0.04368854455790721}",True
robust_data__mean_estimated__isotropic_flowoff__d0p75__l0p01,huber_measurement_pdhg,estimated,isotropic_flowoff,sparse_flowon_outlier,12,-0.1276057537184451,-0.23770172954088287,1.0,-0.6586331166223574,2.0204426409730876,3.1403718122477566,-0.20895250342154179,"{""single_interface"":-0.20895250342154179,""smooth_no_interface"":-0.04625900401534844}",True
robust_data__mean_estimated__isotropic_flowoff__d0p75__l0p1,huber_measurement_pdhg,estimated,isotropic_flowoff,nominal,12,0.1560068477176708,0.07267728722202012,0.08333333333333333,-0.48313949925110533,1.9724386228176345,3.308512034142682,0.005674035817522121,"{""single_interface"":0.005674035817522121,""smooth_no_interface"":0.30633965961781945}",True
robust_data__mean_estimated__isotropic_flowoff__d0p75__l0p1,huber_measurement_pdhg,estimated,isotropic_flowoff,sparse_flowon_outlier,12,0.15414422530779723,0.06983560064837906,0.08333333333333333,-0.4778566780104116,1.7058064971207731,2.5075112153179657,0.005704410316573535,"{""single_interface"":0.005704410316573535,""smooth_no_interface"":0.3025840402990209}",True
robust_data__mean_estimated__isotropic_flowoff__d1p345__l0,huber_measurement_pdhg,estimated,isotropic_flowoff,nominal,12,-0.1690087015193437,-0.28247152484389076,1.0,-0.6821481498605776,2.301960752875867,4.266785759761949,-0.24015672186374473,"{""single_interface"":-0.24015672186374473,""smooth_no_interface"":-0.09786068117494262}",True
robust_data__mean_estimated__isotropic_flowoff__d1p345__l0,huber_measurement_pdhg,estimated,isotropic_flowoff,sparse_flowon_outlier,12,-0.16940382816781252,-0.2835364675153838,1.0,-0.6760526986586296,1.9566463155350424,3.134487192777838,-0.23861795602111893,"{""single_interface"":-0.23861795602111893,""smooth_no_interface"":-0.1001897003145061}",True
robust_data__mean_estimated__isotropic_flowoff__d1p345__l0p001,huber_measurement_pdhg,estimated,isotropic_flowoff,nominal,12,-0.1643591342513855,-0.2781590693428209,1.0,-0.678523738861718,2.3986917191039123,4.344192711933886,-0.2350914141897813,"{""single_interface"":-0.2350914141897813,""smooth_no_interface"":-0.09362685431298974}",True
robust_data__mean_estimated__isotropic_flowoff__d1p345__l0p001,huber_measurement_pdhg,estimated,isotropic_flowoff,sparse_flowon_outlier,12,-0.16491191872878444,-0.2794033384655733,1.0,-0.6725953356308078,2.0349558044232934,3.157943395260433,-0.2338662951847342,"{""single_interface"":-0.2338662951847342,""smooth_no_interface"":-0.09595754227283466}",True
robust_data__mean_estimated__isotropic_flowoff__d1p345__l0p01,huber_measurement_pdhg,estimated,isotropic_flowoff,nominal,12,-0.12417588429143812,-0.23273017094800008,1.0,-0.6558947923844981,2.3289580874741698,4.211331528669856,-0.20583676897521286,"{""single_interface"":-0.20583676897521286,""smooth_no_interface"":-0.042514999607663397}",True
robust_data__mean_estimated__isotropic_flowoff__d1p345__l0p01,huber_measurement_pdhg,estimated,isotropic_flowoff,sparse_flowon_outlier,12,-0.12490152608165611,-0.2341343699909575,1.0,-0.6500363206961486,1.9809601746790306,3.0802005533280834,-0.20476841592414619,"{""single_interface"":-0.20476841592414619,""smooth_no_interface"":-0.04503463623916603}",True
robust_data__mean_estimated__isotropic_flowoff__d1p345__l0p1,huber_measurement_pdhg,estimated,isotropic_flowoff,nominal,12,0.15883072205541415,0.07610545058197758,0.08333333333333333,-0.47463323491596154,1.927673526308303,3.2204651959838704,0.009862664977010554,"{""single_interface"":0.009862664977010554,""smooth_no_interface"":0.30779877913381776}",True
robust_data__mean_estimated__isotropic_flowoff__d1p345__l0p1,huber_measurement_pdhg,estimated,isotropic_flowoff,sparse_flowon_outlier,12,0.1569762873423968,0.07327750125434283,0.08333333333333333,-0.4694480518209199,1.6715059287098006,2.4530314493769954,0.009856363269422595,"{""single_interface"":0.009856363269422595,""smooth_no_interface"":0.30409621141537097}",True
robust_data__mean_estimated__isotropic_flowoff__d2__l0,huber_measurement_pdhg,estimated,isotropic_flowoff,nominal,12,-0.16625028881163037,-0.2788661188981309,1.0,-0.6728640758534613,2.2499318561498174,4.156521779144576,-0.23566271464782296,"{""single_interface"":-0.23566271464782296,""smooth_no_interface"":-0.09683786297543774}",True
robust_data__mean_estimated__isotropic_flowoff__d2__l0,huber_measurement_pdhg,estimated,isotropic_flowoff,sparse_flowon_outlier,12,-0.16665400812880912,-0.279939077188814,1.0,-0.6668548474203247,1.9166440583225297,3.068596100927799,-0.23419229100885244,"{""single_interface"":-0.23419229100885244,""smooth_no_interface"":-0.09911572524876582}",True
robust_data__mean_estimated__isotropic_flowoff__d2__l0p001,huber_measurement_pdhg,estimated,isotropic_flowoff,nominal,12,-0.16152273398957892,-0.27439150264969797,1.0,-0.6692055556236942,2.343074291870106,4.23537070311221,-0.2306082409907285,"{""single_interface"":-0.2306082409907285,""smooth_no_interface"":-0.09243722698842939}",True
robust_data__mean_estimated__isotropic_flowoff__d2__l0p001,huber_measurement_pdhg,estimated,isotropic_flowoff,sparse_flowon_outlier,12,-0.1620809999042616,-0.2756397437404921,1.0,-0.6633696289686588,1.9918746428752907,3.0924958114253287,-0.22944606153346758,"{""single_interface"":-0.22944606153346758,""smooth_no_interface"":-0.09471593827505563}",True
robust_data__mean_estimated__isotropic_flowoff__d2__l0p01,huber_measurement_pdhg,estimated,isotropic_flowoff,nominal,12,-0.12129682156548514,-0.22893035961509567,1.0,-0.6465567286447937,2.2743600750952155,4.103974958788256,-0.2013198978243774,"{""single_interface"":-0.2013198978243774,""smooth_no_interface"":-0.04127374530659288}",True
robust_data__mean_estimated__isotropic_flowoff__d2__l0p01,huber_measurement_pdhg,estimated,isotropic_flowoff,sparse_flowon_outlier,12,-0.12202602472316272,-0.23033649571063095,1.0,-0.6407922934594017,1.9387460140620625,3.0153785740118195,-0.20031229301377781,"{""single_interface"":-0.20031229301377781,""smooth_no_interface"":-0.04373975643254768}",True
robust_data__mean_estimated__isotropic_flowoff__d2__l0p1,huber_measurement_pdhg,estimated,isotropic_flowoff,nominal,12,0.1618335517525587,0.07975247438147275,0.08333333333333333,-0.4654924242729544,1.879778511498228,3.1265043062782962,0.014321052028257482,"{""single_interface"":0.014321052028257482,""smooth_no_interface"":0.3093460514768599}",True
robust_data__mean_estimated__isotropic_flowoff__d2__l0p1,huber_measurement_pdhg,estimated,isotropic_flowoff,sparse_flowon_outlier,12,0.15998809192793692,0.07693954980435089,0.08333333333333333,-0.460412105070628,1.634884610853746,2.3944985167894437,0.014276369867370872,"{""single_interface"":0.014276369867370872,""smooth_no_interface"":0.305699813988503}",True
robust_data__mean_estimated__structured_flowoff__d0p75__l0,huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.12745939212305454,-0.23747660183705577,1.0,-0.420313630020427,2.0660255394035074,4.54921479852272,-0.17812601074674964,"{""single_interface"":-0.17812601074674964,""smooth_no_interface"":-0.07679277349935948}",True
robust_data__mean_estimated__structured_flowoff__d0p75__l0,huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.12816237735614847,-0.23861628112253105,1.0,-0.41667852476604406,1.7728295694931129,3.705633562982003,-0.17810640625823795,"{""single_interface"":-0.17810640625823795,""smooth_no_interface"":-0.07821834845405894}",True
robust_data__mean_estimated__structured_flowoff__d0p75__l0p001,huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.12465306420538325,-0.23342383180169712,1.0,-0.4134508882486422,2.1710078963651287,4.68396362301049,-0.17535994064566143,"{""single_interface"":-0.17535994064566143,""smooth_no_interface"":-0.07394618776510505}",True
robust_data__mean_estimated__structured_flowoff__d0p75__l0p001,huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.12547242890172516,-0.23466324700384847,1.0,-0.40992167214522957,1.8552293465137482,3.812660671586593,-0.17553986323901385,"{""single_interface"":-0.17553986323901385,""smooth_no_interface"":-0.07540499456443646}",True
robust_data__mean_estimated__structured_flowoff__d0p75__l0p01,huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.0919171798366606,-0.19635677847614819,1.0,-0.3952611559659998,2.1086322710127168,4.580998562322001,-0.1525037624713636,"{""single_interface"":-0.1525037624713636,""smooth_no_interface"":-0.0313305972019576}",True
robust_data__mean_estimated__structured_flowoff__d0p75__l0p01,huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.0928730516277562,-0.19773012370706064,1.0,-0.39176266677819327,1.8076690444123609,3.729468934049281,-0.15278549181544668,"{""single_interface"":-0.15278549181544668,""smooth_no_interface"":-0.032960611440065714}",True
robust_data__mean_estimated__structured_flowoff__d0p75__l0p1,huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.15017775842534206,0.061900027285704796,0.16666666666666666,-0.2533549449609554,1.7255522612233987,3.686955523920549,0.021265640516003406,"{""single_interface"":0.021265640516003406,""smooth_no_interface"":0.2790898763346807}",True
robust_data__mean_estimated__structured_flowoff__d0p75__l0p1,huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.1482454619413575,0.059413222853654295,0.16666666666666666,-0.25030119929309763,1.5153566721338183,3.015403193173597,0.02037715880530068,"{""single_interface"":0.02037715880530068,""smooth_no_interface"":0.2761137650774143}",True
robust_data__mean_estimated__structured_flowoff__d1p345__l0,huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.12614016664736755,-0.2354135741297291,1.0,-0.4151494299772713,2.0410527574210335,4.509059350330667,-0.17572763838470695,"{""single_interface"":-0.17572763838470695,""smooth_no_interface"":-0.07655269491002814}",True
robust_data__mean_estimated__structured_flowoff__d1p345__l0,huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.12684327216086114,-0.236551154060864,1.0,-0.41156660107886583,1.7537528741760031,3.6736043364367803,-0.1757241982312089,"{""single_interface"":-0.1757241982312089,""smooth_no_interface"":-0.07796234609051333}",True
robust_data__mean_estimated__structured_flowoff__d1p345__l0p001,huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.12330444237807535,-0.23130332714316124,1.0,-0.40835182850472257,2.146280973948374,4.64458911456745,-0.17296682144770822,"{""single_interface"":-0.17296682144770822,""smooth_no_interface"":-0.07364206330844246}",True
robust_data__mean_estimated__structured_flowoff__d1p345__l0p001,huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.12412163507918207,-0.23253844671594523,1.0,-0.4048738532824676,1.836094101151792,3.781248349176266,-0.17315849837707817,"{""single_interface"":-0.17315849837707817,""smooth_no_interface"":-0.07508477178128602}",True
robust_data__mean_estimated__structured_flowoff__d1p345__l0p01,huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.09054073736376174,-0.1942074070008661,1.0,-0.39013945191987676,2.0845449330966024,4.542706768826086,-0.15007478127268095,"{""single_interface"":-0.15007478127268095,""smooth_no_interface"":-0.03100669345484253}",True
robust_data__mean_estimated__structured_flowoff__d1p345__l0p01,huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.09149326027493809,-0.19557461260999665,1.0,-0.3866925554407009,1.7890693793542394,3.6989632975950206,-0.15036706419983464,"{""single_interface"":-0.15036706419983464,""smooth_no_interface"":-0.03261945635004152}",True
robust_data__mean_estimated__structured_flowoff__d1p345__l0p1,huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.15167338114529247,0.06408950101360168,0.16666666666666666,-0.248249222256432,1.703468011461229,3.6581266876647462,0.02385391241520206,"{""single_interface"":0.02385391241520206,""smooth_no_interface"":0.27949284987538286}",True
robust_data__mean_estimated__structured_flowoff__d1p345__l0p1,huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.14975226773850078,0.06161936878022645,0.16666666666666666,-0.24525065293936357,1.498685648083762,2.9926903429358385,0.02296287448407019,"{""single_interface"":0.02296287448407019,""smooth_no_interface"":0.27654166099293137}",True
robust_data__mean_estimated__structured_flowoff__d2__l0,huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.12473995795397509,-0.2332149015691817,1.0,-0.409609346487175,2.015132036203504,4.467773557660321,-0.17318227012354337,"{""single_interface"":-0.17318227012354337,""smooth_no_interface"":-0.07629764578440681}",True
robust_data__mean_estimated__structured_flowoff__d2__l0,huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.12544327684945838,-0.23435039900399215,1.0,-0.4060830892749794,1.7339371859432793,3.6405717787712963,-0.17319609376196618,"{""single_interface"":-0.17319609376196618,""smooth_no_interface"":-0.07769045993695058}",True
robust_data__mean_estimated__structured_flowoff__d2__l0p001,huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.12187277155132326,-0.22904356010060503,1.0,-0.40288360709744864,2.1206481489235007,4.604914274019985,-0.17042706552072165,"{""single_interface"":-0.17042706552072165,""smooth_no_interface"":-0.07331847758192486}",True
robust_data__mean_estimated__structured_flowoff__d2__l0p001,huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.12268769406640279,-0.2302741165867537,1.0,-0.3994608874307383,1.8162447549761527,3.749642468033449,-0.17063123469488525,"{""single_interface"":-0.17063123469488525,""smooth_no_interface"":-0.07474415343792032}",True
robust_data__mean_estimated__structured_flowoff__d2__l0p01,huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,-0.08907916088322687,-0.19191637280191312,1.0,-0.3846466190236771,2.0596147566781986,4.504276320690211,-0.14749658521601,"{""single_interface"":-0.14749658521601,""smooth_no_interface"":-0.03066173655044376}",True
robust_data__mean_estimated__structured_flowoff__d2__l0p01,huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,-0.09002812213382679,-0.1932770912169787,1.0,-0.38125560225552124,1.7698039883908858,3.6683787527902494,-0.1478000609597151,"{""single_interface"":-0.1478000609597151,""smooth_no_interface"":-0.03225618330793849}",True
robust_data__mean_estimated__structured_flowoff__d2__l0p1,huber_measurement_pdhg,estimated,structured_flowoff,nominal,12,0.15326230038739377,0.06642352597256722,0.16666666666666666,-0.24277539338273657,1.6807811950081266,3.630852532869297,0.026601545171186302,"{""single_interface"":0.026601545171186302,""smooth_no_interface"":0.27992305560360126}",True
robust_data__mean_estimated__structured_flowoff__d2__l0p1,huber_measurement_pdhg,estimated,structured_flowoff,sparse_flowon_outlier,12,0.15135346439857247,0.06397140782283141,0.16666666666666666,-0.23983607086881464,1.4815559728165706,2.971266178025324,0.025708256186125638,"{""single_interface"":0.025708256186125638,""smooth_no_interface"":0.27699867261101935}",True
robust_data__mean_estimated__unwhitened__d0p75__l0,huber_measurement_pdhg,estimated,unwhitened,nominal,12,-0.17164110537449975,-0.28591161514647784,1.0,-0.6907349936578969,2.35130136155377,4.369951459620956,-0.24443712190363598,"{""single_interface"":-0.24443712190363598,""smooth_no_interface"":-0.09884508884536354}",True
robust_data__mean_estimated__unwhitened__d0p75__l0,huber_measurement_pdhg,estimated,unwhitened,sparse_flowon_outlier,12,-0.17202792624890498,-0.286968534089528,1.0,-0.6845627520739263,1.9946667681646568,3.1955533488058507,-0.24283288125453928,"{""single_interface"":-0.24283288125453928,""smooth_no_interface"":-0.10122297124327075}",True
robust_data__mean_estimated__unwhitened__d0p75__l0p001,huber_measurement_pdhg,estimated,unwhitened,nominal,12,-0.27550147382353873,-0.48269966653964863,1.0,-0.3686761028856572,10.934059475898728,18.082608925040315,-0.3291463357310725,"{""single_interface"":-0.22185661191600495,""smooth_no_interface"":-0.3291463357310725}",True
robust_data__mean_estimated__unwhitened__d0p75__l0p001,huber_measurement_pdhg,estimated,unwhitened,sparse_flowon_outlier,12,-0.27558951224111905,-0.4837384845488712,1.0,-0.37918192289969516,8.89815504774686,12.518360419493266,-0.32982940885246026,"{""single_interface"":-0.22134961562977787,""smooth_no_interface"":-0.32982940885246026}",True
robust_data__mean_estimated__unwhitened__d0p75__l0p01,huber_measurement_pdhg,estimated,unwhitened,nominal,12,-0.27009806285889676,-0.475891800829592,1.0,-0.35898380856826334,10.909732972210598,18.04493090387493,-0.3223337798404336,"{""single_interface"":-0.21786234587735986,""smooth_no_interface"":-0.3223337798404336}",True
robust_data__mean_estimated__unwhitened__d0p75__l0p01,huber_measurement_pdhg,estimated,unwhitened,sparse_flowon_outlier,12,-0.27018453832464295,-0.4769280404347514,1.0,-0.36954088172473426,8.878424769938663,12.492573701564657,-0.32302749247043777,"{""single_interface"":-0.21734158417884816,""smooth_no_interface"":-0.32302749247043777}",True
robust_data__mean_estimated__unwhitened__d0p75__l0p1,huber_measurement_pdhg,estimated,unwhitened,nominal,12,-0.21863015886427428,-0.41108861675242747,1.0,-0.27819673507282744,10.663715737698281,17.66966505587267,-0.25730064180239626,"{""single_interface"":-0.17995967592615228,""smooth_no_interface"":-0.25730064180239626}",True
robust_data__mean_estimated__unwhitened__d0p75__l0p1,huber_measurement_pdhg,estimated,unwhitened,sparse_flowon_outlier,12,-0.21872540401587506,-0.4121434835627788,1.0,-0.2786258148720916,8.679656309105088,12.236884776395195,-0.25808948278944527,"{""single_interface"":-0.17936132524230483,""smooth_no_interface"":-0.25808948278944527}",True
robust_data__mean_estimated__unwhitened__d1p345__l0,huber_measurement_pdhg,estimated,unwhitened,nominal,12,-0.16907512111158726,-0.28256376617800444,1.0,-0.6820493990453516,2.3033392179082166,4.266941589028261,-0.24025646660429525,"{""single_interface"":-0.24025646660429525,""smooth_no_interface"":-0.09789377561887923}",True
robust_data__mean_estimated__unwhitened__d1p345__l0,huber_measurement_pdhg,estimated,unwhitened,sparse_flowon_outlier,12,-0.16946937635230927,-0.2836273898714807,1.0,-0.6759548347573925,1.957743488059685,3.133786907255967,-0.23871531569637508,"{""single_interface"":-0.23871531569637508,""smooth_no_interface"":-0.10022343700824345}",True
robust_data__mean_estimated__unwhitened__d1p345__l0p001,huber_measurement_pdhg,estimated,unwhitened,nominal,12,-0.26943210478407414,-0.47530632830997627,1.0,-0.3578905824991102,10.756869068528234,17.81270899944058,-0.3212877156571477,"{""single_interface"":-0.21757649391100067,""smooth_no_interface"":-0.3212877156571477}",True
robust_data__mean_estimated__unwhitened__d1p345__l0p001,huber_measurement_pdhg,estimated,unwhitened,sparse_flowon_outlier,12,-0.2694902739436768,-0.4762999635427619,1.0,-0.3681970628670199,8.753776158378658,12.331918704253722,-0.32193513199139434,"{""single_interface"":-0.2170454158959593,""smooth_no_interface"":-0.32193513199139434}",True
robust_data__mean_estimated__unwhitened__d1p345__l0p01,huber_measurement_pdhg,estimated,unwhitened,nominal,12,-0.26400922685909306,-0.46848088948319666,1.0,-0.34814861108099454,10.732743098755364,17.77642594858768,-0.31444983383532354,"{""single_interface"":-0.21356861988286266,""smooth_no_interface"":-0.31444983383532354}",True
robust_data__mean_estimated__unwhitened__d1p345__l0p01,huber_measurement_pdhg,estimated,unwhitened,sparse_flowon_outlier,12,-0.2640671553091926,-0.4694733824351911,1.0,-0.35850762755429016,8.734195775104642,12.30697651704878,-0.3151057561803112,"{""single_interface"":-0.21302855443807403,""smooth_no_interface"":-0.3151057561803112}",True
robust_data__mean_estimated__unwhitened__d1p345__l0p1,huber_measurement_pdhg,estimated,unwhitened,nominal,12,-0.21236738595385876,-0.403534995447576,1.0,-0.2700395149105293,10.488210805232733,17.402454229326104,-0.24920381576856432,"{""single_interface"":-0.17553095613915323,""smooth_no_interface"":-0.24920381576856432}",True
robust_data__mean_estimated__unwhitened__d1p345__l0p1,huber_measurement_pdhg,estimated,unwhitened,sparse_flowon_outlier,12,-0.21243442291581072,-0.40454355293903416,1.0,-0.26895070358982703,8.536456681115796,12.052324004035878,-0.24996011974533472,"{""single_interface"":-0.17490872608628671,""smooth_no_interface"":-0.24996011974533472}",True
robust_data__mean_estimated__unwhitened__d2__l0,huber_measurement_pdhg,estimated,unwhitened,nominal,12,-0.1663450995994086,-0.27899808278207283,1.0,-0.6727208308125795,2.2519239059925,4.156746713433832,-0.23580502885338728,"{""single_interface"":-0.23580502885338728,""smooth_no_interface"":-0.09688517034542991}",True
