case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,candidate_id,solver_kind,mean_policy,whitening_policy,data_huber_delta_sigma_multiplier,standardized_edge_regularization_weight,session_id,stress,selector_digest,uses_truth_or_clean_projection,data_huber_delta_effective,edge_regularization_weight_effective,measurement_unit_scale,whitening_condition_number,operator_norm_squared_bound,dense_norm_setup_in_budget,candidate_budget_matched,solve_seconds,terminal_objective,terminal_primal_update_norm,terminal_data_dual_saturation_fraction,field_gain_to_registered_huber,h1_gain_to_registered_huber,clean_reprojection_ratio_to_cgls,measured_reprojection_ratio_to_cgls
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__unwhitened__d2__l0p1,-1,0.6975919762612228,0.07149858779480199,0.08111816587805366,0.014821349840054319,1.4326010241836666,0.3241519928242001,0.3235870954261214,,,24,24,0,1,0.0,robust_data__mean_zero__unwhitened__d2__l0p1,huber_measurement_pdhg,zero,unwhitened,2.0,0.1,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,0.01882766395685373,0.0009413831978426865,0.009413831978426865,1.0,9.06647480597923,False,True,0.014466791006270796,21.048583887402614,0.23483198638012248,0.0,-0.24559682271823421,-0.43198717989755253,7.891808557531843,491.0423719437771
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,quadratic_data__mean_zero__unwhitened__l0,-1,0.6012298206722748,0.06162210085698091,0.06991287455098712,0.02048670232044218,1.1809532343973224,0.012268839663313443,0.032998840323368216,,,24,24,0,1,0.0,quadratic_data__mean_zero__unwhitened__l0,quadratic_measurement_pdhg_control,zero,unwhitened,,0.0,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,,0.0,0.009413831978426865,1.0,9.06647480597923,False,True,0.011322250007651746,0.0030665294599587934,0.011696030056486202,,-0.07353579146157953,-0.1804472167532851,0.8047926945592336,18.585479227760448
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,quadratic_data__mean_zero__unwhitened__l0p001,-1,0.6004304589086924,0.06154017153557498,0.06981992227753585,0.022165753780049428,1.095522612136436,0.11631722792789256,0.11411429427803522,,,24,24,0,1,0.0,quadratic_data__mean_zero__unwhitened__l0p001,quadratic_measurement_pdhg_control,zero,unwhitened,,0.001,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,,9.413831978426866e-06,0.009413831978426865,1.0,9.06647480597923,False,True,0.014304750016890466,0.28006994183017275,0.04663634271274777,,-0.07210847792185518,-0.09505320000813473,2.783078116678838,176.2034131026116
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,quadratic_data__mean_zero__unwhitened__l0p01,-1,0.5967552876666677,0.06116349066387521,0.06939256192852693,0.02207990262402743,1.0867626419344008,0.11698546426067792,0.11479253043067797,,,24,24,0,1,0.0,quadratic_data__mean_zero__unwhitened__l0p01,quadratic_measurement_pdhg_control,zero,unwhitened,,0.01,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,,9.413831978426864e-05,0.009413831978426865,1.0,9.06647480597923,False,True,0.013867083005607128,0.342116766721304,0.046437728697090404,,-0.06554621548508495,-0.08629698329891719,2.7996192888983447,177.2156924071781
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,quadratic_data__mean_zero__unwhitened__l0p1,-1,0.5623728883730201,0.0576395209535753,0.06539446954200671,0.02119826457765781,1.005858127417262,0.12475120000117826,0.1226877941262683,,,24,24,0,1,0.0,quadratic_data__mean_zero__unwhitened__l0p1,quadratic_measurement_pdhg_control,zero,unwhitened,,0.1,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,,0.0009413831978426865,0.009413831978426865,1.0,9.06647480597923,False,True,0.014207208005245775,0.9008318739632302,0.04560943719471175,,-0.004154157125801119,-0.005427134940128755,2.992173041744326,188.97963457726976
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__diagonal_flowoff__d0p75__l0,-1,0.6428690441891272,0.06588984730424252,0.07475481304112902,0.02029931469872554,1.3126264354650312,0.04742988911550417,0.07431929785867587,,,24,24,0,1,0.0,robust_data__mean_zero__diagonal_flowoff__d0p75__l0,huber_measurement_pdhg,zero,diagonal_flowoff,0.75,0.0,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,0.75,0.0,1.0,1.7191723019035412,93126.35945154399,False,True,0.013085165992379189,258.2627774137756,0.10631116651870443,0.0,-0.14788539162616604,-0.3120639981753666,1.812537270865191,71.84927369839926
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__diagonal_flowoff__d0p75__l0p001,-1,0.6403402871513326,0.0656306663457007,0.07446076130338326,0.02001171069683685,1.3075793943999383,0.05351002064767329,0.07805586864312662,,,24,24,0,1,0.0,robust_data__mean_zero__diagonal_flowoff__d0p75__l0p001,huber_measurement_pdhg,zero,diagonal_flowoff,0.75,0.001,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,0.75,0.001,1.0,1.7191723019035412,93126.35945154399,False,True,0.015392208006232977,297.658309788445,0.10924253032483515,0.0,-0.1433701279206045,-0.3070191196784049,1.9036666814917789,81.05977456027635
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__diagonal_flowoff__d0p75__l0p01,-1,0.6123905513376562,0.062766002318706,0.07121067904450622,0.019210989363901258,1.2497637938084396,0.05113275858606985,0.0755887221311514,,,24,24,0,1,0.0,robust_data__mean_zero__diagonal_flowoff__d0p75__l0p01,huber_measurement_pdhg,zero,diagonal_flowoff,0.75,0.01,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,0.75,0.01,1.0,1.7191723019035412,93126.35945154399,False,True,0.01495562499621883,292.1849026662661,0.10579334183135841,0.0,-0.09346401760104889,-0.24922829205263236,1.8434966430968573,77.45857380475672
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__diagonal_flowoff__d0p75__l0p1,-1,0.40745985915961164,0.04176195470182984,0.04738070042190514,0.011586425285170069,0.8423332377205595,0.03781000615285898,0.05814015370236094,,,24,24,0,1,0.0,robust_data__mean_zero__diagonal_flowoff__d0p75__l0p1,huber_measurement_pdhg,zero,diagonal_flowoff,0.75,0.1,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,0.75,0.1,1.0,1.7191723019035412,93126.35945154399,False,True,0.015300332976039499,270.7468165363504,0.10493611368357186,0.0,0.2724533491991031,0.15802768722382513,1.4179519795753568,57.276572458334066
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__diagonal_flowoff__d1p345__l0,-1,0.6417372057338386,0.06577384130945069,0.07462319934331195,0.020295913485827013,1.3091739248413121,0.0463741310787991,0.07335631573532089,,,24,24,0,1,0.0,robust_data__mean_zero__diagonal_flowoff__d1p345__l0,huber_measurement_pdhg,zero,diagonal_flowoff,1.345,0.0,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,1.345,0.0,1.0,1.7191723019035412,93126.35945154399,False,True,0.013417040987405926,219.86326685093042,0.10374650559583337,0.0,-0.14586441886312818,-0.30861296689159173,1.789051567420079,70.24995627318286
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__diagonal_flowoff__d1p345__l0p001,-1,0.6391436863057012,0.06550802263199966,0.07432161683327915,0.02001250676517646,1.303924688998436,0.05234755831143977,0.07697412129275262,,,24,24,0,1,0.0,robust_data__mean_zero__diagonal_flowoff__d1p345__l0p001,huber_measurement_pdhg,zero,diagonal_flowoff,1.345,0.001,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,1.345,0.001,1.0,1.7191723019035412,93126.35945154399,False,True,0.015352584014181048,258.60625218552525,0.10653375679777106,0.0,-0.14123351760669467,-0.30336598025374484,1.8772844705895582,79.29881588806178
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__diagonal_flowoff__d1p345__l0p01,-1,0.6111590270221046,0.0626397791791154,0.07106747356463934,0.01921063853859008,1.2460458269172106,0.05000163707108301,0.07452953360526132,,,24,24,0,1,0.0,robust_data__mean_zero__diagonal_flowoff__d1p345__l0p01,huber_measurement_pdhg,zero,diagonal_flowoff,1.345,0.01,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,1.345,0.01,1.0,1.7191723019035412,93126.35945154399,False,True,0.014666041999589652,253.5947559671803,0.1031649951776006,0.0,-0.09126504911122651,-0.24551191824467886,1.8176646084118793,75.74509184576408
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__diagonal_flowoff__d1p345__l0p1,-1,0.4061841587629326,0.041631203804578035,0.04723235800985057,0.011578895211641667,0.8388241037682197,0.036993080741797794,0.05724644030771311,,,24,24,0,1,0.0,robust_data__mean_zero__diagonal_flowoff__d1p345__l0p1,huber_measurement_pdhg,zero,diagonal_flowoff,1.345,0.1,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,1.345,0.1,1.0,1.7191723019035412,93126.35945154399,False,True,0.015244917012751102,236.631489873349,0.10304682559142465,0.0,0.27473119701690646,0.1615353175741225,1.3961556375223008,56.03905117070099
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__diagonal_flowoff__d2__l0,-1,0.6405360030655799,0.06565072593920783,0.07448351975895204,0.0202924255824443,1.305502744836943,0.0452429406368413,0.07232645289834357,,,24,24,0,1,0.0,robust_data__mean_zero__diagonal_flowoff__d2__l0,huber_measurement_pdhg,zero,diagonal_flowoff,2.0,0.0,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,2.0,0.0,1.0,1.7191723019035412,93126.35945154399,False,True,0.01264041697140783,183.54962266842682,0.10099963665554895,0.0,-0.14371959168916498,-0.30494335992314175,1.7639347427233498,68.53636990001397
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__diagonal_flowoff__d2__l0p001,-1,0.6378739190926339,0.06537787984703097,0.07417396435027879,0.02001355655347353,1.3000397657718985,0.05110008673419761,0.07581567881282254,,,24,24,0,1,0.0,robust_data__mean_zero__diagonal_flowoff__d2__l0p001,huber_measurement_pdhg,zero,diagonal_flowoff,2.0,0.001,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,2.0,0.001,1.0,1.7191723019035412,93126.35945154399,False,True,0.015260125044733286,221.03083063887496,0.1036359131674272,0.0,-0.13896626388244007,-0.2994827216483297,1.8490317794107536,77.40908077681213
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__diagonal_flowoff__d2__l0p01,-1,0.6098521318794674,0.06250583102564716,0.07091550373044794,0.01921043657798997,1.2420949618006472,0.04878828272733602,0.07339553757499903,,,24,24,0,1,0.0,robust_data__mean_zero__diagonal_flowoff__d2__l0p01,huber_measurement_pdhg,zero,diagonal_flowoff,2.0,0.01,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,2.0,0.01,1.0,1.7191723019035412,93126.35945154399,False,True,0.01532258401857689,216.6694869029232,0.10035397001722333,0.0,-0.08893150100188708,-0.24156274600417518,1.7900081298244186,73.907039302046
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__diagonal_flowoff__d2__l0p1,-1,0.4048338336533016,0.04149280436523826,0.047075338003944804,0.01157106739117488,0.8351104113072823,0.03612507129487405,0.05629140324222632,,,24,24,0,1,0.0,robust_data__mean_zero__diagonal_flowoff__d2__l0p1,huber_measurement_pdhg,zero,diagonal_flowoff,2.0,0.1,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,2.0,0.1,1.0,1.7191723019035412,93126.35945154399,False,True,0.014801208046264946,205.85862898216658,0.1010377028547417,0.0,0.27714229221786846,0.16524741878330246,1.3728637022359336,54.724145116989945
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,quadratic_data__mean_zero__diagonal_flowoff__l0,-1,0.6423886493071754,0.06584060998957689,0.07469895122928598,0.020297858108042632,1.311161842874431,0.04698296618433217,0.07391143923123543,,,24,24,0,1,0.0,quadratic_data__mean_zero__diagonal_flowoff__l0,quadratic_measurement_pdhg_control,zero,diagonal_flowoff,,0.0,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,,0.0,1.0,1.7191723019035412,93126.35945154399,False,True,0.012333041988313198,551.3898943813214,0.10522540559895431,,-0.14702761464625264,-0.3106000331368748,1.8025902048301286,71.17225149567663
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,quadratic_data__mean_zero__diagonal_flowoff__l0p001,-1,0.6398323869969202,0.06557860992157741,0.07440170109286316,0.020012026350821596,1.30602888827587,0.053018139661878905,0.0775978805169832,,,24,24,0,1,0.0,quadratic_data__mean_zero__diagonal_flowoff__l0p001,quadratic_measurement_pdhg_control,zero,diagonal_flowoff,,0.001,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,,0.001,1.0,1.7191723019035412,93126.35945154399,False,True,0.015464500000234693,719.0314827665991,0.10809539167167412,,-0.1424632384492192,-0.3054692779188796,1.8924970314524687,80.31464754787045
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,quadratic_data__mean_zero__diagonal_flowoff__l0p01,-1,0.6118678446434056,0.0627124283216682,0.07114989708345638,0.019210820102647422,1.248186374397461,0.05065408830993115,0.07514025987195448,,,24,24,0,1,0.0,quadratic_data__mean_zero__diagonal_flowoff__l0p01,quadratic_measurement_pdhg_control,zero,diagonal_flowoff,,0.01,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,,0.01,1.0,1.7191723019035412,93126.35945154399,False,True,0.014636042003985494,672.0368242584849,0.10468019338553902,,-0.09253069006901278,-0.24765154853806592,1.8325593148013648,76.73345906544489
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,quadratic_data__mean_zero__diagonal_flowoff__l0p1,-1,0.40691800268755607,0.04170641797856206,0.0473176916650988,0.011583214292828277,0.8408426446535615,0.03746342352464028,0.05776154123198737,,,24,24,0,1,0.0,quadratic_data__mean_zero__diagonal_flowoff__l0p1,quadratic_measurement_pdhg_control,zero,diagonal_flowoff,,0.1,development:2101:d7d9a77030834a1d,nominal,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,,0.1,1.0,1.7191723019035412,93126.35945154399,False,True,0.014457416022196412,471.45274835178867,0.10413520885138829,,0.27342086993175124,0.15951764159796883,1.4087181838649696,56.75155098815196
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__isotropic_flowoff__d0p75__l0,-1,0.6504586908523743,0.06666773615151977,0.07563736077380902,0.019719925465860638,1.34919162588961,0.06425498894778535,0.0858027946250645,,,24,24,0,1,0.0,robust_data__mean_zero__isotropic_flowoff__d0p75__l0,huber_measurement_pdhg,zero,isotropic_flowoff,0.75,0.0,development:2101:d7d9a77030834a1d,nominal,0bd5e37a30ed1391568f5908773ec8e9ea6a36e4001aa4c70af6ca635cc7e76d,False,0.75,0.0,1.0,1.0,95191.86221581917,False,True,0.01395279198186472,424.7989870048152,0.09698343881692557,0.0,-0.16143721001140882,-0.34861352106039045,2.0926026978626218,97.33681384230607
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__isotropic_flowoff__d0p75__l0p001,-1,0.6482317185524502,0.06643948614303187,0.07537840150452489,0.019499737285393465,1.3451380172472187,0.0685344379791499,0.08920949426935432,,,24,24,0,1,0.0,robust_data__mean_zero__isotropic_flowoff__d0p75__l0p001,huber_measurement_pdhg,zero,isotropic_flowoff,0.75,0.001,development:2101:d7d9a77030834a1d,nominal,0bd5e37a30ed1391568f5908773ec8e9ea6a36e4001aa4c70af6ca635cc7e76d,False,0.75,0.001,1.0,1.0,95191.86221581917,False,True,0.01500333397416398,450.4801594855831,0.10912406722020587,0.0,-0.15746080300636575,-0.3445616493178487,2.175687041415763,103.81954678701271
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__isotropic_flowoff__d0p75__l0p01,-1,0.6211955241801492,0.06366845410317734,0.0722345486873555,0.01872842281146165,1.2881217423884241,0.06646070142390306,0.08691759974950528,,,24,24,0,1,0.0,robust_data__mean_zero__isotropic_flowoff__d0p75__l0p01,huber_measurement_pdhg,zero,isotropic_flowoff,0.75,0.01,development:2101:d7d9a77030834a1d,nominal,0bd5e37a30ed1391568f5908773ec8e9ea6a36e4001aa4c70af6ca635cc7e76d,False,0.75,0.01,1.0,1.0,95191.86221581917,False,True,0.014851625019218773,442.21670277850956,0.10541634385085807,0.0,-0.10918588162751063,-0.2875698049277937,2.119791138765855,100.67814232423902
170f9e9fcd7f86632b9a,development,smooth_no_interface,2101,robust_data__mean_zero__isotropic_flowoff__d0p75__l0p1,-1,0.4223315946809283,0.04328620974491503,0.049110032108571455,0.011298008748307732,0.8794166718627326,0.05770639320504749,0.07271473442495835,,,24,24,0,1,0.0,robust_data__mean_zero__isotropic_flowoff__d0p75__l0p1,huber_measurement_pdhg,zero,isotropic_flowoff,0.75,0.1,development:2101:d7d9a77030834a1d,nominal,0bd5e37a30ed1391568f5908773ec8e9ea6a36e4001aa4c70af6ca635cc7e76d,False,0.75,0.1,1.0,1.0,95191.86221581917,False,True,0.016125707945320755,428.74873599334717,0.09933927248589937,0.0,0.2458988773243846,0.12096014267950464,1.7734043523517402,87.41665892239206
