replicate,sample_index,reaction_family,noise_family,relative_noise,method,field_relative_l2,gradient_relative_l2,front_top10_f1,solver_elapsed_seconds,forward_calls,adjoint_calls,field_gain_vs_baseline_percent,gradient_gain_vs_baseline_percent,front_f1_gain_vs_baseline
2,4,annular_kernel,graph_heat,0.03999999910593033,wrong_graph_assumption,1.1269137859344482,1.163804054260254,0.04146341606974602,0.035523500002454966,4,4,1.5579547979838477,1.3449458148309346,0.034146342892199755
2,5,oblique_shock,graph_heat,0.07999999821186066,wrong_graph_assumption,0.7269719243049622,0.9342296123504639,0.3878048360347748,0.035523500002454966,4,4,5.675531745410596,5.231555436779205,0.07804873585700989
2,6,vortex_pair,graph_heat,0.03999999910593033,wrong_graph_assumption,1.0155221223831177,1.025117039680481,0.18780487775802612,0.035523500002454966,4,4,-3.1375731506753786,-0.5879136895306657,0.03658536076545715
2,7,multi_plume,graph_heat,0.07999999821186066,wrong_graph_assumption,1.0503939390182495,1.118464469909668,0.3121951222419739,0.035523500002454966,4,4,-1.7188794019610627,-0.02135313186907492,0.10487806797027588
3,0,plume,component_iid,0.03999999910593033,scalar_iid,0.652738630771637,0.9589306116104126,0.6292682886123657,0.03575208404799923,4,4,-4.530132860708921,-3.0043198185690287,-0.026829242706298828
3,1,wavy_front,component_iid,0.07999999821186066,scalar_iid,0.6290795803070068,1.0327234268188477,0.26097559928894043,0.03575208404799923,4,4,4.694004949783814,2.7076199062824706,0.01951219141483307
3,2,thin_front,component_iid,0.03999999910593033,scalar_iid,0.7110936045646667,1.0365070104599,0.2951219379901886,0.03575208404799923,4,4,2.176312165427079,1.682440714456943,0.012195110321044922
3,3,double_front,component_iid,0.07999999821186066,scalar_iid,0.7338793873786926,1.0645883083343506,0.2756097614765167,0.03575208404799923,4,4,0.09070378689527461,0.017476537943735847,0.007317066192626953
3,4,annular_kernel,component_iid,0.03999999910593033,scalar_iid,0.9140385389328003,1.0139706134796143,0.32926830649375916,0.03575208404799923,4,4,-0.43564841482515804,0.5714527519881497,0.009756118059158325
3,5,oblique_shock,component_iid,0.07999999821186066,scalar_iid,0.740165650844574,1.0323256254196167,0.22926828265190125,0.03575208404799923,4,4,-0.2536309077711441,-0.25654069363583654,-0.021951228380203247
3,6,vortex_pair,component_iid,0.03999999910593033,scalar_iid,0.8718888163566589,1.014780044555664,0.5268292427062988,0.03575208404799923,4,4,-1.5638884186814266,-0.6408194279076075,0.014634132385253906
3,7,multi_plume,component_iid,0.07999999821186066,scalar_iid,1.0745121240615845,1.104256272315979,0.20243901014328003,0.03575208404799923,4,4,-2.3219812659955057,-1.4513192806038733,-0.021951228380203247
3,0,plume,component_iid,0.03999999910593033,component_iid,0.6244502067565918,0.930961549282074,0.6560975313186646,0.03541720804059878,4,4,0.0,0.0,0.0
