replicate,noise_family,method,field_gain_percent_mean,field_gain_percent_median,gradient_gain_percent_mean,front_f1_gain_mean,field_harm_over_one_percent_rate
5,graph_heat,oracle_covariance,1.5157190152801165,1.6940057939810842,1.0926289964200087,0.010670719435438514,0.125
5,graph_heat,scalar_iid,-2.7083274953168517,-0.4139175643549007,-1.7873428644329379,-0.004878055537119508,0.375
5,graph_heat,wrong_graph_assumption,-3.427063012817915,-2.2453541472692975,-1.139428153632669,0.0350609642919153,0.5
6,component_iid,component_iid,0.0,0.0,0.0,0.0,0.0
6,component_iid,dg_covgate,7.5157691539326175e-06,0.0,1.4844607673304253e-05,0.0,0.0
6,component_iid,diagonal_shrinkage,-0.4755036249775597,-0.3028467487619758,-0.4842489334882879,0.0009146388620138168,0.25
6,component_iid,oracle_covariance,-0.03664530636169992,-0.03067518161106729,-0.029433644050692258,0.0003048814833164215,0.0
6,component_iid,scalar_iid,-1.1936249732771365,-0.676045588309763,-1.134985427801086,0.0012195128947496414,0.5
6,component_iid,wrong_graph_assumption,0.538248550076988,-1.7594226872403338,1.1056978315362471,0.03902439773082733,0.625
6,graph_heat,component_iid,0.0,0.0,0.0,0.0,0.0
6,graph_heat,dg_covgate,1.1985643256601792,0.3751834252701563,0.9661988888906539,0.009146340191364288,0.125
6,graph_heat,diagonal_shrinkage,-2.1840833518684315,-1.103944678646897,-1.8073665510750452,-0.004573166370391846,0.5
6,graph_heat,oracle_covariance,1.1600521353652375,0.38448867846491513,0.9313628012654103,0.008841462433338165,0.125
6,graph_heat,scalar_iid,-1.2597355016543261,0.3882540396978277,-1.3748738790867456,-0.004573183134198189,0.375
6,graph_heat,wrong_graph_assumption,0.4666759530851001,-4.438446826942354,0.8178306140589402,0.03109755739569664,0.625
7,component_iid,component_iid,0.0,0.0,0.0,0.0,0.0
7,component_iid,dg_covgate,-5.514862276588032e-06,0.0,-1.5707728765433718e-06,0.0,0.0
7,component_iid,diagonal_shrinkage,-0.8750425398301022,-0.04206401126840741,-1.1511847803188673,-0.0054878059308975935,0.125
7,component_iid,oracle_covariance,0.023368550866752758,0.014665947389518257,0.019017899750999247,0.00030487775802612305,0.0
7,component_iid,scalar_iid,-1.4149418395238322,-0.8027488200317351,-1.3411260781828926,0.0020498514641076326,0.5
7,component_iid,wrong_graph_assumption,-4.058910424527504,-3.1086154648816686,-2.32502136755527,0.0176829204428941,0.625
7,graph_heat,component_iid,0.0,0.0,0.0,0.0,0.0
7,graph_heat,dg_covgate,1.1674915409348299,1.3620920009424162,0.7448343867011704,0.006707320571877062,0.125
7,graph_heat,diagonal_shrinkage,-1.6556182314530246,0.210015132298348,-2.1572277605586696,-0.00918941618874669,0.25
7,graph_heat,oracle_covariance,1.1589989084929906,1.3791468668844002,0.7372875184938819,0.006097565987147391,0.125
7,graph_heat,scalar_iid,-2.4932723120423312,-0.9672370379029838,-2.4798045688737087,-0.0021341529209166765,0.5
7,graph_heat,wrong_graph_assumption,-5.171821778112368,-4.3953640429784615,-3.5108895599242276,0.0140243882779032,0.75
8,component_iid,component_iid,0.0,0.0,0.0,0.0,0.0
8,component_iid,dg_covgate,5.07494181608513e-06,0.0,6.846758707168103e-06,0.0,0.0
8,component_iid,diagonal_shrinkage,1.261918754750876,0.49249080257312183,0.6458290138737979,0.01330003747716546,0.125
8,component_iid,oracle_covariance,-0.045772677147323776,-0.03395157599728406,-0.021027164817801064,0.0002454705536365509,0.0
8,component_iid,scalar_iid,0.7079604722491113,0.637138341162918,0.4039691259831042,0.014944607857614756,0.25
8,component_iid,wrong_graph_assumption,-4.201251940414377,-5.46763569464261,-2.4891746059404256,0.015859237289987504,0.75
8,graph_heat,component_iid,0.0,0.0,0.0,0.0,0.0
8,graph_heat,dg_covgate,1.4094493381922104,0.6978217206419817,1.130164644071284,0.007926836144179106,0.125
8,graph_heat,diagonal_shrinkage,2.959646924460844,1.533585505508655,1.7111975981956808,0.025244344025850296,0.125
8,graph_heat,oracle_covariance,1.3921327898511653,0.6804109098808451,1.1183330744493167,0.007621958386152983,0.125
8,graph_heat,scalar_iid,2.204446726791492,1.8834779161912971,1.3995457238860851,0.0292682908475399,0.0
8,graph_heat,wrong_graph_assumption,-2.561152970816815,-3.8161943914525382,-1.4676816654506992,0.025914631667546928,0.75
9,component_iid,component_iid,0.0,0.0,0.0,0.0,0.0
9,component_iid,dg_covgate,-4.090280976164843e-06,0.0,-7.154787441236629e-06,0.0,0.0
9,component_iid,diagonal_shrinkage,-1.081345776534998,-0.6374598704126667,-0.9147075548770627,-0.008583002258092165,0.5
9,component_iid,oracle_covariance,0.02650443663537266,0.019176381770550567,0.02267403975005571,0.0009053493849933147,0.0
9,component_iid,scalar_iid,-1.874849391836841,-1.8418844749064436,-1.2136817420200734,-0.002801068127155304,0.625
9,component_iid,wrong_graph_assumption,-0.785066666956242,-1.171145930698818,0.19330977224517862,0.026101053692400455,0.5
9,graph_heat,component_iid,0.0,0.0,0.0,0.0,0.0
9,graph_heat,dg_covgate,0.6262935220961157,0.9056292367878749,0.6759789152733999,0.0079728695563972,0.25
9,graph_heat,diagonal_shrinkage,-2.0371115400260047,-0.1667067206304239,-1.743658025556332,-0.013368580490350723,0.5
9,graph_heat,oracle_covariance,0.6272507857317506,0.9035475124087242,0.6757839754617027,0.008277743589133024,0.25
9,graph_heat,scalar_iid,-2.347368009770896,-1.7668535516287933,-1.4554629656984601,-0.001783209852874279,0.5
9,graph_heat,wrong_graph_assumption,-1.2606774732116128,-0.4284026846115402,-0.04484068234683242,0.025655804201960564,0.375
10,component_iid,component_iid,0.0,0.0,0.0,0.0,0.0
10,component_iid,dg_covgate,-8.777362696623046e-09,0.0,-2.3771930316935609e-07,0.0,0.0
10,component_iid,diagonal_shrinkage,1.0422630635027912,0.4597229464740299,0.2806151962013757,0.007857020944356918,0.125
10,component_iid,oracle_covariance,0.013132515965442064,0.009820646124768335,0.006885457637380187,3.725290298461914e-09,0.0
10,component_iid,scalar_iid,0.31229124032009015,0.008670134954527065,0.19577203540511395,0.013109756633639336,0.375
10,component_iid,wrong_graph_assumption,-0.2577862280525163,1.0275094748791764,0.38077638470506436,0.04591664997860789,0.25
10,graph_heat,component_iid,0.0,0.0,0.0,0.0,0.0
10,graph_heat,dg_covgate,1.0506699322511968,1.6743103636952155,0.7371668488954581,0.010045004426501691,0.125
10,graph_heat,diagonal_shrinkage,1.956377576453897,0.9718153596109926,0.6954289866661781,0.01863914728164673,0.375
10,graph_heat,oracle_covariance,1.0721042915889452,1.6648620321490437,0.7612064757824413,0.009695936867501587,0.125
10,graph_heat,scalar_iid,0.8897798791180777,0.46852158072962613,0.4748051192495404,0.023822082206606865,0.375
10,graph_heat,wrong_graph_assumption,0.4179434438066414,1.5618504517684801,0.7593891603905727,0.05857817409560084,0.375
11,component_iid,component_iid,0.0,0.0,0.0,0.0,0.0
11,component_iid,dg_covgate,-2.9068016896725953e-06,0.0,-7.3696720764961875e-06,0.0,0.0
11,component_iid,diagonal_shrinkage,-0.7816440081302778,0.1394438287583998,-0.5503591880999521,-0.0028519555926322937,0.375
11,component_iid,oracle_covariance,0.026222809235972908,0.019874259775873364,0.016099035858866222,0.0015243887901306152,0.0
11,component_iid,scalar_iid,-1.9530975170697262,-2.3698239013185716,-1.2211613481335175,-0.00889716437086463,0.75
11,component_iid,wrong_graph_assumption,-2.5791688668371684,0.03619091807969515,-2.0187702679967185,0.00823170761577785,0.375
11,graph_heat,component_iid,0.0,0.0,0.0,0.0,0.0
11,graph_heat,dg_covgate,1.296921181437689,0.845316812713403,0.9373620278561401,0.011373692192137241,0.125
11,graph_heat,diagonal_shrinkage,-0.4436582452231629,0.6364274291388441,-0.619843802517593,0.002227354794740677,0.25
11,graph_heat,oracle_covariance,1.3069620879329842,0.8416726725768098,0.951650487157677,0.010763936676084995,0.125
11,graph_heat,scalar_iid,-2.5540974030843264,-2.281665495267444,-1.8226693420242968,-0.013119787443429232,0.75
11,graph_heat,wrong_graph_assumption,-3.055551882653501,-0.4407782965817078,-2.5104289631648573,0.005276133073493838,0.5
12,component_iid,component_iid,0.0,0.0,0.0,0.0,0.0
12,component_iid,dg_covgate,2.3526194673916555e-06,0.0,9.577267260974108e-07,0.0,0.0
12,component_iid,diagonal_shrinkage,-1.6176501254957283,-1.6828350134917625,-1.6223955919484534,-0.007926823571324348,0.75
12,component_iid,oracle_covariance,-0.02454952534572132,-0.024019923774321536,-0.02572774473051274,-0.00030487775802612305,0.0
12,component_iid,scalar_iid,-3.178895996632259,-3.1914097386985087,-2.4118062364847423,-0.010365849360823631,1.0
12,component_iid,wrong_graph_assumption,-2.97836362239088,-2.2848049293556607,-1.884960897868624,0.02103659138083458,0.625
12,graph_heat,component_iid,0.0,0.0,0.0,0.0,0.0
12,graph_heat,dg_covgate,1.0096912034429808,1.2128168166632707,0.8613575805036555,0.01310974732041359,0.125
12,graph_heat,diagonal_shrinkage,-2.913077708907898,-2.1858416285259814,-2.61979161934854,-0.01585366204380989,0.75
12,graph_heat,oracle_covariance,0.9970996372597947,1.1800409749716358,0.8453142180471068,0.012436121702194214,0.125
12,graph_heat,scalar_iid,-4.843385577062907,-4.343885076142765,-3.667833173009037,-0.019512200728058815,1.0
12,graph_heat,wrong_graph_assumption,-4.605816110873298,-3.032638121850498,-3.119905286501762,0.013109749183058739,0.75
13,component_iid,component_iid,0.0,0.0,0.0,0.0,0.0
13,component_iid,dg_covgate,-3.2466240300369655e-06,0.0,-1.3675401010498677e-06,0.0,0.0
13,component_iid,diagonal_shrinkage,-1.1795470750734829,-0.7205323682406986,-0.725071085647336,-0.009146332740783691,0.5
13,component_iid,oracle_covariance,0.024710495315746976,0.012758494540572622,0.036517524873106375,0.0,0.0
13,component_iid,scalar_iid,-1.9567180650524256,-2.044077144567018,-0.9120916745996839,-0.003963414579629898,0.75
13,component_iid,wrong_graph_assumption,-1.5924400004131853,-1.6385299756250484,-0.6132255078589708,0.03475609980523586,0.625
13,graph_heat,component_iid,0.0,0.0,0.0,0.0,0.0
13,graph_heat,dg_covgate,1.8247074762334303,0.96169408732216,1.1825379663799367,0.02134147472679615,0.0
13,graph_heat,diagonal_shrinkage,0.11592982417209108,1.4053432880887868,-0.1703915543835663,-0.003353644162416458,0.375
13,graph_heat,oracle_covariance,1.7675672530039406,0.9350034740934159,1.1452777113570516,0.020059211179614067,0.0
13,graph_heat,scalar_iid,-1.0851110853858104,-1.0885394939476403,-0.48369981007534113,0.006097571924328804,0.5
13,graph_heat,wrong_graph_assumption,-0.9090914848914827,0.44956932948286443,-0.3092125104916202,0.042987821623682976,0.375
14,component_iid,component_iid,0.0,0.0,0.0,0.0,0.0
14,component_iid,dg_covgate,-5.748601159464253e-06,-3.958384083115933e-06,8.731259691887321e-07,0.0,0.0
14,component_iid,diagonal_shrinkage,-0.33801606704700476,-0.12909319763259217,-0.3332711236402175,0.0027060224674642086,0.375
14,component_iid,oracle_covariance,0.025424733763318073,0.03726833555265072,0.021368023956123836,-0.0009146332740783691,0.0
14,component_iid,scalar_iid,-0.9763202059062894,-0.45599975418520233,-1.0489582322983761,-0.001552618108689785,0.375
14,component_iid,wrong_graph_assumption,0.04679229162145271,-0.20517472317764532,0.8176582193788979,0.0624959166161716,0.375
14,graph_heat,component_iid,0.0,0.0,0.0,0.0,0.0
14,graph_heat,dg_covgate,1.1380572991758853,1.1221118498970517,1.1035140838377564,0.015367937157861888,0.125
14,graph_heat,diagonal_shrinkage,-0.9740532279389575,-0.6115971625410286,-0.799390429096767,-0.0006034532561898232,0.375
14,graph_heat,oracle_covariance,1.160584036046325,1.1779029527541214,1.1206032538513233,0.015545442467555404,0.125
14,graph_heat,scalar_iid,-1.705092039902077,-0.000537962503717182,-1.7426444618035037,-0.005145435221493244,0.375
14,graph_heat,wrong_graph_assumption,-0.5775134064590053,1.3667985256927213,0.2608507151035315,0.058254717383533716,0.375
15,component_iid,component_iid,0.0,0.0,0.0,0.0,0.0
15,component_iid,dg_covgate,-4.272100744322336e-06,0.0,-8.05370384955736e-06,0.0,0.0
15,component_iid,diagonal_shrinkage,0.0681406047221165,0.7590326130320785,-0.07264061726708468,0.0012195128947496414,0.25
15,component_iid,oracle_covariance,0.02136570190272017,0.012252347436506725,0.00821795133385948,-0.00030487123876810074,0.0
15,component_iid,scalar_iid,-1.3178437781620016,-1.5269524871299582,-0.8052379989132061,0.0012195110321044922,0.625
15,component_iid,wrong_graph_assumption,-2.5256980979246784,-2.314342505653779,-0.8190202882404641,0.037744724191725254,0.625
15,graph_heat,component_iid,0.0,0.0,0.0,0.0,0.0
15,graph_heat,dg_covgate,1.6160161447227355,1.2246869582891013,1.2036916037042165,0.018597550690174103,0.125
15,graph_heat,diagonal_shrinkage,-0.008314995766586453,0.8325895837925258,-0.38300254305284614,0.006059306673705578,0.375
15,graph_heat,oracle_covariance,1.6137402672069827,1.2366708022003663,1.2023434443060443,0.01829266920685768,0.125
15,graph_heat,scalar_iid,-1.4670375281935233,-1.3382596649130485,-1.0233466202518777,0.004268287681043148,0.625
15,graph_heat,wrong_graph_assumption,-2.6544843281526127,-3.776164708050234,-1.0242370292708365,0.04268292244523764,0.625
