rig_id,block_id,true_aperture_radius,inner_view_count,mask_index,inner_camera_indices,ridge_lambda,median_normal_matrix_diagonal,ridge_over_normal_scale,shared_estimated_radius,shared_aperture_absolute_error,shared_nearest_bank_match,shared_boundary_hit,per_scene_boundary_hit_rate,per_scene_nearest_bank_match_rate,median_profile_information,median_profile_retained_fraction,relative_profile_score_gap
development_rig_a,development_rig_a:radius=0.05500,0.055,5,0,"0,1,3,4,5",1000000.0,2990.036429215974,334.4440857739693,0.0,0.055,False,True,1.0,0.0,3.5448840895545137,0.9901710212016014,0.0009015372204136894
development_rig_a,development_rig_a:radius=0.05500,0.055,5,1,"0,1,2,4,5",0.01,3302.1211805513303,3.02835645732734e-06,0.08,0.025,False,False,0.25,0.125,1582.2851983091127,0.01452834779165341,0.006384776946250201
development_rig_a,development_rig_a:radius=0.05500,0.055,5,1,"0,1,2,4,5",1.0,3302.1211805513303,0.000302835645732734,0.04,0.015,True,False,0.375,0.25,1057.891892253269,0.020410516011192446,0.0007781982189022684
development_rig_a,development_rig_a:radius=0.05500,0.055,5,1,"0,1,2,4,5",100.0,3302.1211805513303,0.0302835645732734,0.0,0.055,False,True,1.0,0.0,1891.547061896691,0.06325130514578799,0.027797483309821437
development_rig_a,development_rig_a:radius=0.05500,0.055,5,1,"0,1,2,4,5",10000.0,3302.1211805513303,3.02835645732734,0.0,0.055,False,True,1.0,0.0,4432.41590534623,0.5205556934427644,0.018637584847417517
development_rig_a,development_rig_a:radius=0.05500,0.055,5,1,"0,1,2,4,5",1000000.0,3302.1211805513303,302.835645732734,0.0,0.055,False,True,1.0,0.0,4.174675389019493,0.9891246529270545,0.0009818501513001545
development_rig_a,development_rig_a:radius=0.05500,0.055,6,0,"0,1,2,3,4,5",0.01,3541.5421813458092,2.823628658913766e-06,0.08,0.025,False,False,0.125,0.375,3042.358428314504,0.023966757032784284,0.006045311074079002
development_rig_a,development_rig_a:radius=0.05500,0.055,6,0,"0,1,2,3,4,5",1.0,3541.5421813458092,0.0002823628658913766,0.04,0.015,True,False,0.25,0.375,1704.008123889511,0.024159565521119804,0.00020360434339215182
development_rig_a,development_rig_a:radius=0.05500,0.055,6,0,"0,1,2,3,4,5",100.0,3541.5421813458092,0.028236286589137658,0.0,0.055,False,True,1.0,0.0,2244.5696668771443,0.06103945377692316,0.02699644864617724
development_rig_a,development_rig_a:radius=0.05500,0.055,6,0,"0,1,2,3,4,5",10000.0,3541.5421813458092,2.8236286589137656,0.0,0.055,False,True,1.0,0.0,4946.713252407089,0.5147110835612333,0.019511503978374544
development_rig_a,development_rig_a:radius=0.05500,0.055,6,0,"0,1,2,3,4,5",1000000.0,3541.5421813458092,282.3628658913766,0.0,0.055,False,True,1.0,0.0,4.518298224429297,0.9891362251932729,0.0011084101646429755
development_rig_a,development_rig_a:radius=0.09500,0.095,3,0,"1,3,5",0.01,1456.9364192317078,6.8637175020124355e-06,0.04,0.055,False,False,0.375,0.0,239.88309415612167,0.007162071736696838,0.010145016179228823
development_rig_a,development_rig_a:radius=0.09500,0.095,3,0,"1,3,5",1.0,1456.9364192317078,0.0006863717502012435,0.0,0.095,False,True,0.5,0.0,224.56741312979324,0.014856871695868312,0.0036248038876835966
development_rig_a,development_rig_a:radius=0.09500,0.095,3,0,"1,3,5",100.0,1456.9364192317078,0.06863717502012436,0.0,0.095,False,True,1.0,0.0,968.5884785323085,0.0781806490325456,0.026281299220553948
development_rig_a,development_rig_a:radius=0.09500,0.095,3,0,"1,3,5",10000.0,1456.9364192317078,6.8637175020124355,0.0,0.095,False,True,1.0,0.0,886.9443732707141,0.649357065250242,0.013423600511955418
development_rig_a,development_rig_a:radius=0.09500,0.095,3,0,"1,3,5",1000000.0,1456.9364192317078,686.3717502012436,0.0,0.095,False,True,1.0,0.0,0.4190643690703986,0.9932610020604201,0.0005598861506745121
development_rig_a,development_rig_a:radius=0.09500,0.095,3,1,"0,2,4",0.01,2339.4930124292496,4.274430377381783e-06,0.12,0.024999999999999994,False,False,0.625,0.0,1175.8503784332665,0.008523637166086185,0.030745755999547365
development_rig_a,development_rig_a:radius=0.09500,0.095,3,1,"0,2,4",1.0,2339.4930124292496,0.00042744303773817826,0.04,0.055,False,False,0.625,0.0,253.6723983663896,0.010625622042036658,0.003612252194330942
development_rig_a,development_rig_a:radius=0.09500,0.095,3,1,"0,2,4",100.0,2339.4930124292496,0.04274430377381782,0.0,0.095,False,True,1.0,0.0,836.5177590169264,0.03579979719791687,0.027568149501634505
development_rig_a,development_rig_a:radius=0.09500,0.095,3,1,"0,2,4",10000.0,2339.4930124292496,4.274430377381782,0.0,0.095,False,True,1.0,0.0,2489.225803474672,0.5971818715272321,0.01762954480163524
development_rig_a,development_rig_a:radius=0.09500,0.095,3,1,"0,2,4",1000000.0,2339.4930124292496,427.44303773817825,0.0,0.095,False,True,1.0,0.0,1.4041959048122037,0.9922361444539731,0.0008762873054395252
development_rig_a,development_rig_a:radius=0.09500,0.095,4,0,"0,2,3,5",0.01,2051.3960850087205,4.874729006786366e-06,0.08,0.015,True,False,0.375,0.125,997.5639965889145,0.017063971143894983,0.002116047283564217
development_rig_a,development_rig_a:radius=0.09500,0.095,4,0,"0,2,3,5",1.0,2051.3960850087205,0.0004874729006786366,0.08,0.015,True,False,0.5,0.125,843.967866828977,0.01605519817126247,0.0006910873827815921
development_rig_a,development_rig_a:radius=0.09500,0.095,4,0,"0,2,3,5",100.0,2051.3960850087205,0.04874729006786366,0.0,0.095,False,True,1.0,0.0,806.6234812260643,0.03899645868356917,0.02348729819504784
development_rig_a,development_rig_a:radius=0.09500,0.095,4,0,"0,2,3,5",10000.0,2051.3960850087205,4.8747290067863664,0.0,0.095,False,True,1.0,0.0,2143.8634408051416,0.5933149374199314,0.015701390890656832
development_rig_a,development_rig_a:radius=0.09500,0.095,4,0,"0,2,3,5",1000000.0,2051.3960850087205,487.4729006786366,0.0,0.095,False,True,1.0,0.0,1.2395468334290736,0.9919132610167039,0.0008264601496128822
development_rig_a,development_rig_a:radius=0.09500,0.095,4,1,"0,1,3,4",0.01,2860.3753526429637,3.496044667969916e-06,0.08,0.015,True,False,0.375,0.375,698.6131743015251,0.008622970103322603,0.012035200808353502
development_rig_a,development_rig_a:radius=0.09500,0.095,4,1,"0,1,3,4",1.0,2860.3753526429637,0.00034960446679699157,0.08,0.015,True,False,0.375,0.5,762.9858738640048,0.014556961016115753,0.015395844881669077
development_rig_a,development_rig_a:radius=0.09500,0.095,4,1,"0,1,3,4",100.0,2860.3753526429637,0.03496044667969916,0.0,0.095,False,True,1.0,0.0,1299.3833568429736,0.051148214988001144,0.024908872858552127
development_rig_a,development_rig_a:radius=0.09500,0.095,4,1,"0,1,3,4",10000.0,2860.3753526429637,3.4960446679699158,0.0,0.095,False,True,1.0,0.0,3061.5801136848677,0.5342095011597917,0.01779596599624555
development_rig_a,development_rig_a:radius=0.09500,0.095,4,1,"0,1,3,4",1000000.0,2860.3753526429637,349.6044667969916,0.0,0.095,False,True,1.0,0.0,3.4731626077176645,0.9894020969401376,0.0009343486524088567
development_rig_a,development_rig_a:radius=0.09500,0.095,5,0,"0,1,3,4,5",0.01,3205.2314275416384,3.119899522409788e-06,0.12,0.024999999999999994,False,False,0.125,0.25,3427.9989412254977,0.019337359708216532,0.01538264869768698
development_rig_a,development_rig_a:radius=0.09500,0.095,5,0,"0,1,3,4,5",1.0,3205.2314275416384,0.00031198995224097876,0.12,0.024999999999999994,False,False,0.125,0.25,3967.554214174492,0.021429082222620056,0.005762020121462741
development_rig_a,development_rig_a:radius=0.09500,0.095,5,0,"0,1,3,4,5",100.0,3205.2314275416384,0.03119899522409788,0.0,0.095,False,True,1.0,0.0,1832.9001807171676,0.05728419999978624,0.024063980416465874
development_rig_a,development_rig_a:radius=0.09500,0.095,5,0,"0,1,3,4,5",10000.0,3205.2314275416384,3.1198995224097876,0.0,0.095,False,True,1.0,0.0,3668.0093170901628,0.5282975637331296,0.017956074025375482
development_rig_a,development_rig_a:radius=0.09500,0.095,5,0,"0,1,3,4,5",1000000.0,3205.2314275416384,311.98995224097877,0.0,0.095,False,True,1.0,0.0,3.965878532885792,0.989492371731469,0.0009798712779082667
development_rig_a,development_rig_a:radius=0.09500,0.095,5,1,"0,1,2,4,5",0.01,3539.7771351666433,2.8250366105405185e-06,0.12,0.024999999999999994,False,False,0.125,0.25,4723.9550523060625,0.021461285185649166,0.006956242965562917
development_rig_a,development_rig_a:radius=0.09500,0.095,5,1,"0,1,2,4,5",1.0,3539.7771351666433,0.0002825036610540518,0.08,0.015,True,False,0.125,0.375,1607.5928776138717,0.0158621277670584,0.004641204181318428
development_rig_a,development_rig_a:radius=0.09500,0.095,5,1,"0,1,2,4,5",100.0,3539.7771351666433,0.028250366105405184,0.0,0.095,False,True,1.0,0.0,1774.0268841935806,0.06141802831398103,0.02461052067230672
development_rig_a,development_rig_a:radius=0.09500,0.095,5,1,"0,1,2,4,5",10000.0,3539.7771351666433,2.825036610540518,0.0,0.095,False,True,1.0,0.0,4473.166622310384,0.5056104425701435,0.018506100238204256
development_rig_a,development_rig_a:radius=0.09500,0.095,5,1,"0,1,2,4,5",1000000.0,3539.7771351666433,282.5036610540518,0.0,0.095,False,True,1.0,0.0,4.655012898307149,0.9883757088221585,0.001067502739216146
development_rig_a,development_rig_a:radius=0.09500,0.095,6,0,"0,1,2,3,4,5",0.01,3796.4294316609576,2.6340539657087604e-06,0.12,0.024999999999999994,False,False,0.0,0.5,6377.613760379476,0.031515476031877925,0.0023855495528031043
development_rig_a,development_rig_a:radius=0.09500,0.095,6,0,"0,1,2,3,4,5",1.0,3796.4294316609576,0.00026340539657087605,0.08,0.015,True,False,0.0,0.5,2951.9037411383083,0.024675945129017992,0.006815416716519991
development_rig_a,development_rig_a:radius=0.09500,0.095,6,0,"0,1,2,3,4,5",100.0,3796.4294316609576,0.026340539657087603,0.0,0.095,False,True,1.0,0.0,2097.002803178225,0.05900643488586482,0.02292055871174455
development_rig_a,development_rig_a:radius=0.09500,0.095,6,0,"0,1,2,3,4,5",10000.0,3796.4294316609576,2.6340539657087603,0.0,0.095,False,True,1.0,0.0,4960.59905193124,0.49924993001553386,0.019325245821746554
development_rig_a,development_rig_a:radius=0.09500,0.095,6,0,"0,1,2,3,4,5",1000000.0,3796.4294316609576,263.405396570876,0.0,0.095,False,True,1.0,0.0,5.035745517470121,0.9883798604083293,0.0012060359988799341
development_rig_a,development_rig_a:radius=0.13500,0.135,3,0,"1,3,5",0.01,1581.3637239918003,6.323655872639616e-06,0.08,0.05500000000000001,False,False,0.625,0.125,177.14955588591158,0.00555365658234129,0.0003774682279617444
development_rig_a,development_rig_a:radius=0.13500,0.135,3,0,"1,3,5",1.0,1581.3637239918003,0.0006323655872639616,0.08,0.05500000000000001,False,False,0.75,0.25,216.32673057015347,0.007462700181537583,0.0014927387265766302
development_rig_a,development_rig_a:radius=0.13500,0.135,3,0,"1,3,5",100.0,1581.3637239918003,0.06323655872639615,0.0,0.135,False,True,1.0,0.0,872.0351697867211,0.07433432093478913,0.023388544725018112
development_rig_a,development_rig_a:radius=0.13500,0.135,3,0,"1,3,5",10000.0,1581.3637239918003,6.323655872639615,0.0,0.135,False,True,1.0,0.0,904.786080835641,0.6348140871799364,0.013343738218207219
development_rig_a,development_rig_a:radius=0.13500,0.135,3,0,"1,3,5",1000000.0,1581.3637239918003,632.3655872639615,0.0,0.135,False,True,1.0,0.0,0.4707188802330453,0.9926955319023816,0.0006137261724802297
development_rig_a,development_rig_a:radius=0.13500,0.135,3,1,"0,2,4",0.01,2539.2936394155286,3.938103039671186e-06,0.16,0.024999999999999994,False,True,0.75,0.125,1922.9346851144205,0.011782863982403805,0.03587343032228895
development_rig_a,development_rig_a:radius=0.13500,0.135,3,1,"0,2,4",1.0,2539.2936394155286,0.00039381030396711854,0.12,0.015000000000000013,True,False,0.75,0.0,1535.8899733262822,0.013475929588536766,0.018592327797952047
development_rig_a,development_rig_a:radius=0.13500,0.135,3,1,"0,2,4",100.0,2539.2936394155286,0.039381030396711855,0.0,0.135,False,True,1.0,0.0,781.610144145306,0.03465885558764602,0.025310100824857948
development_rig_a,development_rig_a:radius=0.13500,0.135,3,1,"0,2,4",10000.0,2539.2936394155286,3.9381030396711854,0.0,0.135,False,True,1.0,0.0,2507.201628363343,0.5791512545888828,0.01747671673306038
