seed,experiment,split,parameters,train_seconds,best_epoch,best_val_rel_l2,router_weight_mean,rel_l2_mean,gradient_rel_l2_mean,observed_reprojection_rel_l2_mean,heldout_reprojection_rel_l2_mean,mass_relative_error_mean,centroid_error_mean
20260711,absolute_head,test_joint_ood,86823,38.571697875042446,30,0.2912848964333534,0.0,0.3838544460013509,0.5654086694121361,0.28313916735351086,0.44984087999910116,0.10754201398231089,0.04324389113608085
20260711,uniform_dual,test_joint_ood,86823,38.571697875042446,30,0.2912848964333534,0.5,0.3679323736578226,0.54442666657269,0.26957312785089016,0.42790914326906204,0.07983084628358483,0.04740920913027658
20260711,support_fit_mix,test_joint_ood,86823,38.571697875042446,30,0.2912848964333534,0.4210716187953949,0.36869355477392673,0.5461360588669777,0.2660126341506839,0.4302442567422986,0.08019037777557969,0.044551515029003425
20260711,query_router,test_joint_ood,86823,38.571697875042446,30,0.2912848964333534,0.380495548248291,0.3687297524884343,0.545029429718852,0.2686727764084935,0.43038239423185587,0.08926191128557548,0.0441664284094648
20260711,residual_head,test_family_ood,86823,38.571697875042446,30,0.2912848964333534,1.0,0.6966769248247147,0.8954526215791703,0.5665600955486297,0.7245309501886368,0.12598786586895586,0.04791603951328608
20260711,absolute_head,test_family_ood,86823,38.571697875042446,30,0.2912848964333534,0.0,0.6995799243450165,0.8875278413295746,0.591002568602562,0.7082492649555207,0.17540590488351882,0.04386315411365857
20260711,uniform_dual,test_family_ood,86823,38.571697875042446,30,0.2912848964333534,0.5,0.6939579397439957,0.8896337181329728,0.5720502376556397,0.7119308650493622,0.1406824367120862,0.04297946435054973
20260711,support_fit_mix,test_family_ood,86823,38.571697875042446,30,0.2912848964333534,0.8646079301834106,0.6947012454271316,0.8927385240793229,0.5648110777139663,0.7192432522773743,0.1323653302155435,0.046819680941858635
20260711,query_router,test_family_ood,86823,38.571697875042446,30,0.2912848964333534,0.40065860748291016,0.6943943589925766,0.888915279507637,0.5747698426246644,0.7104597747325897,0.14562927773222328,0.042561911417481765
20260712,residual_head,test_iid,86823,39.32298512500711,27,0.28196054324507713,1.0,0.263597472012043,0.422758274525404,0.24596092849969864,0.30443232133984566,0.13011067202314736,0.040041161179257614
20260712,absolute_head,test_iid,86823,39.32298512500711,27,0.28196054324507713,0.0,0.2591921277344227,0.4315669059753418,0.24778174459934235,0.30399308502674105,0.12336079864762724,0.035511898638817346
20260712,uniform_dual,test_iid,86823,39.32298512500711,27,0.28196054324507713,0.5,0.2501553226262331,0.40610474944114683,0.23291652873158455,0.2913546942174435,0.12188228964805603,0.03526229349280452
20260712,support_fit_mix,test_iid,86823,39.32298512500711,27,0.28196054324507713,0.5135908722877502,0.24794608615338803,0.4037222795188427,0.23080378994345666,0.28902212977409364,0.11919331485405564,0.03528302006926963
20260712,query_router,test_iid,86823,39.32298512500711,27,0.28196054324507713,0.5044761896133423,0.2501873917877674,0.4060817651450634,0.23291780576109886,0.2913740068674088,0.12193262260407209,0.03529532869349607
20260712,residual_head,test_view_ood,86823,39.32298512500711,27,0.28196054324507713,1.0,0.3497292632237077,0.5519506726413965,0.26934721041470766,0.4265564186498523,0.09302861685864627,0.035284773202517786
20260712,absolute_head,test_view_ood,86823,39.32298512500711,27,0.28196054324507713,0.0,0.336027754470706,0.541539741680026,0.2749253772199154,0.41068114433437586,0.0956840620492585,0.037229211776104526
20260712,uniform_dual,test_view_ood,86823,39.32298512500711,27,0.28196054324507713,0.5,0.32713993079960346,0.5180653296411037,0.25365573819726706,0.40311213582754135,0.09296052774425334,0.030453952235822587
20260712,support_fit_mix,test_view_ood,86823,39.32298512500711,27,0.28196054324507713,0.5903627872467041,0.32928792480379343,0.5241384711116552,0.24716497957706451,0.4075542502105236,0.09049255880927376,0.032143081117444655
20260712,query_router,test_view_ood,86823,39.32298512500711,27,0.28196054324507713,0.5026792287826538,0.3271647812798619,0.51808100938797,0.25363468285650015,0.4031370161101222,0.09294024431846992,0.030443784187348347
20260712,residual_head,test_noise_ood,86823,39.32298512500711,27,0.28196054324507713,1.0,0.2905161436647177,0.4703860804438591,0.2708167852833867,0.32707807421684265,0.0621296601020731,0.04805858045803234
20260712,absolute_head,test_noise_ood,86823,39.32298512500711,27,0.28196054324507713,0.0,0.2815129403024912,0.47570365481078625,0.2650555148720741,0.3339835936203599,0.07455805692006834,0.03574437343117066
20260712,uniform_dual,test_noise_ood,86823,39.32298512500711,27,0.28196054324507713,0.5,0.2726966254413128,0.4534109216183424,0.25361305195838213,0.3173770885914564,0.07168038480449468,0.035012719305352755
20260712,support_fit_mix,test_noise_ood,86823,39.32298512500711,27,0.28196054324507713,0.4427206516265869,0.2703986978158355,0.45174339041113853,0.2511591874063015,0.31563775055110455,0.07328343892004341,0.032193210732464825
20260712,query_router,test_noise_ood,86823,39.32298512500711,27,0.28196054324507713,0.5013002157211304,0.2727202633395791,0.4534195950254798,0.25362944789230824,0.3173802634701133,0.07167745340848342,0.03504992772633825
20260712,residual_head,test_joint_ood,86823,39.32298512500711,27,0.28196054324507713,1.0,0.38520270213484764,0.5799162425100803,0.30380785651504993,0.4385094055905938,0.060500924271764234,0.08801325961516855
20260712,absolute_head,test_joint_ood,86823,39.32298512500711,27,0.28196054324507713,0.0,0.353086874820292,0.5407499317079782,0.2551858816295862,0.4161818018183112,0.0955863103736192,0.055086824031159234
20260712,uniform_dual,test_joint_ood,86823,39.32298512500711,27,0.28196054324507713,0.5,0.3540407093241811,0.5366083662956953,0.2622395660728216,0.4131454722955823,0.0847970784525387,0.05388305384840182
20260712,support_fit_mix,test_joint_ood,86823,39.32298512500711,27,0.28196054324507713,0.21845398843288422,0.34877409413456917,0.5330109838396311,0.24939229805022478,0.40991983842104673,0.09174873889423907,0.05105864053980706
20260712,query_router,test_joint_ood,86823,39.32298512500711,27,0.28196054324507713,0.49888503551483154,0.35400588158518076,0.5365637131035328,0.26218855381011963,0.41312385071069,0.08485387114342302,0.05383775925099864
20260712,residual_head,test_family_ood,86823,39.32298512500711,27,0.28196054324507713,1.0,0.6938656210899353,0.8921334117650985,0.5673106163740158,0.6965015858411789,0.17431782400235535,0.03509841935952237
20260712,absolute_head,test_family_ood,86823,39.32298512500711,27,0.28196054324507713,0.0,0.6996810376644135,0.8922561973333358,0.5874922782182693,0.6996459066867828,0.20558194909244776,0.045581038790708905
20260712,uniform_dual,test_family_ood,86823,39.32298512500711,27,0.28196054324507713,0.5,0.6932875573635101,0.8903251737356186,0.5716421961784363,0.6936050802469254,0.1782601718325168,0.036676109059798255
20260712,support_fit_mix,test_family_ood,86823,39.32298512500711,27,0.28196054324507713,0.9034544825553894,0.6931561201810836,0.8914264917373658,0.5668536305427552,0.6953391164541245,0.17336028357967734,0.0351818640594682
20260712,query_router,test_family_ood,86823,39.32298512500711,27,0.28196054324507713,0.5087281465530396,0.6932392984628677,0.8903254419565201,0.5714681923389435,0.6935817152261734,0.17805323558859526,0.03658683879807811
