seed,method,split,sample_index,family_id,view_count,noise_level,router_weight,max_angular_gap,residual_support_reprojection,absolute_support_reprojection,branch_disagreement,rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,heldout_reprojection_rel_l2,mass_relative_error,centroid_error
20260710,residual_head,test_iid,80,0,5,0.02,1.0,0.2222222238779068,0.19628728926181793,0.2030104398727417,0.1283719688653946,0.1815037578344345,0.29605352878570557,0.1961657702922821,0.2204204499721527,0.13893109560012817,0.0740560160951874
20260710,residual_head,test_iid,81,0,5,0.05,1.0,0.2222222238779068,0.24667729437351227,0.22575883567333221,0.14914937317371368,0.22227418422698975,0.31925445795059204,0.24322085082530975,0.26147395372390747,0.13058044016361237,0.04808063688585449
20260710,residual_head,test_iid,82,0,7,0.02,1.0,0.2222222238779068,0.20885124802589417,0.22402845323085785,0.12952055037021637,0.1728316843509674,0.26829794049263,0.2085288166999817,0.18810352683067322,0.08587507158517838,0.044780446933692715
20260710,residual_head,test_iid,83,0,7,0.05,1.0,0.2222222238779068,0.17716039717197418,0.17061571776866913,0.12911172211170197,0.1400354951620102,0.26211175322532654,0.1694553792476654,0.15733736753463745,0.0802764818072319,0.02731631761663038
20260710,residual_head,test_iid,84,1,5,0.02,1.0,0.2222222238779068,0.27384132146835327,0.30240944027900696,0.11635573953390121,0.39857199788093567,0.6740448474884033,0.2733810245990753,0.42855870723724365,0.2073478102684021,0.04934703718389042
20260710,residual_head,test_iid,85,1,5,0.05,1.0,0.2222222238779068,0.3666979968547821,0.3785489499568939,0.13023163378238678,0.37970641255378723,0.6149603724479675,0.365933358669281,0.4849099814891815,0.029626457020640373,0.02908808612632789
20260710,residual_head,test_iid,86,1,7,0.02,1.0,0.2222222238779068,0.2555200755596161,0.2621817886829376,0.15045371651649475,0.2821878492832184,0.482552170753479,0.2551657557487488,0.3483123481273651,0.09729662537574768,0.04817292706839693
20260710,residual_head,test_iid,87,1,7,0.05,1.0,0.2222222238779068,0.30592936277389526,0.3116842806339264,0.14362645149230957,0.32372602820396423,0.5442009568214417,0.30022695660591125,0.3794006109237671,0.01563689298927784,0.009801732846926101
20260710,residual_head,test_iid,88,0,5,0.02,1.0,0.2222222238779068,0.17042329907417297,0.1674611121416092,0.1144418716430664,0.13854162395000458,0.26338085532188416,0.16990551352500916,0.17587591707706451,0.015354572795331478,0.025204088651228574
20260710,residual_head,test_iid,89,0,5,0.05,1.0,0.2222222238779068,0.17541220784187317,0.1725253164768219,0.10986290872097015,0.14476025104522705,0.2551414966583252,0.16733118891716003,0.1778993308544159,0.04145742207765579,0.022359886008757622
20260710,residual_head,test_iid,90,0,7,0.02,1.0,0.2222222238779068,0.2193918079137802,0.21426130831241608,0.12431436032056808,0.20689937472343445,0.3100601136684418,0.21920812129974365,0.25379514694213867,0.16533026099205017,0.03571696712454173
20260710,residual_head,test_iid,91,0,7,0.05,1.0,0.2222222238779068,0.21707329154014587,0.19134438037872314,0.12250958383083344,0.17800767719745636,0.27441632747650146,0.21197468042373657,0.21988697350025177,0.05570041760802269,0.06110461450987043
20260710,residual_head,test_iid,92,1,5,0.02,1.0,0.2222222238779068,0.32976582646369934,0.3386411666870117,0.14360186457633972,0.4622478783130646,0.7327401041984558,0.3291061520576477,0.48494812846183777,0.2355528473854065,0.02478681179656764
20260710,residual_head,test_iid,93,1,5,0.05,1.0,0.2222222238779068,0.3660399317741394,0.37394413352012634,0.16141030192375183,0.5003933906555176,0.7571579813957214,0.36323991417884827,0.5300973653793335,0.03953304886817932,0.020768459872281667
20260710,residual_head,test_iid,94,1,7,0.02,1.0,0.2222222238779068,0.26636770367622375,0.2726638615131378,0.15379397571086884,0.3630794584751129,0.6232253909111023,0.2658488154411316,0.4739082157611847,0.14728952944278717,0.06375312281920581
20260710,residual_head,test_iid,95,1,7,0.05,1.0,0.2222222238779068,0.33866000175476074,0.3248191177845001,0.16394886374473572,0.40706562995910645,0.6593718528747559,0.33473074436187744,0.425753116607666,0.025014515966176987,0.03907965901409327
20260710,residual_head,test_iid,96,0,5,0.02,1.0,0.2222222238779068,0.20400112867355347,0.18376624584197998,0.14518268406391144,0.17639711499214172,0.2700481712818146,0.20459093153476715,0.20856815576553345,0.04837225005030632,0.051519796181227
20260710,residual_head,test_iid,97,0,5,0.05,1.0,0.2222222238779068,0.18600864708423615,0.18827533721923828,0.10549964755773544,0.15566031634807587,0.2677163779735565,0.18622462451457977,0.20464298129081726,0.06629549711942673,0.038001643386882694
20260710,residual_head,test_iid,98,0,7,0.02,1.0,0.2222222238779068,0.15832944214344025,0.19083945453166962,0.1355896145105362,0.14152415096759796,0.22112807631492615,0.1579110324382782,0.1488775908946991,0.1144261360168457,0.012105231593422819
