case_id,split,family,base_seed,method,model_seed,projection_iterations,paired_call_budget,truth_used_by_candidate,candidate_deployable,per_case_reprojection_ratio_limit,exact_camera_block_setup_forward_equivalents,reprojection_feasible,feasible_alpha_lower,feasible_alpha_upper,truth_oracle_alpha,field_relative_l2,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,field_gain,h1_gain,reprojection_ratio_to_matched_cgls,field_harm
c574fbda17385d89b138,ood,single_interface,3109,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9955385402561858,1.0,0.9955385402561858,0.4516340670162101,0.7712873970008677,0.0012099588045973236,0.025066480166075118,0.34183171340036733,0.2695843506905628,1.1000000000011139,0
49ed9e07a52fd9932a2e,ood,two_interface,3109,jacru_m2,17,9,23,True,False,1.1,1001,1,0.9968633219917992,1.0,1.0,0.4398310346698487,0.7383127554273952,0.0010551274493472494,0.032631238347762485,0.2763982727882337,0.29168202024183376,0.8095587370645718,0
49ed9e07a52fd9932a2e,ood,two_interface,3109,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9970569088936315,1.0,1.0,0.43975692757230894,0.738153086029457,0.0006722979705884449,0.032648715548218014,0.2723614807384357,0.29209326187677287,0.6568322293195705,0
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,jacru_m2,17,9,23,True,False,1.1,1001,1,0.9964092647393166,1.0,0.9964092647393166,0.28674374001513764,0.5745847234881126,0.0008999340335438503,0.02266243232237686,0.4965759047654608,0.44731329858270913,1.1000000000086243,0
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9971111147463275,1.0,0.9971111147463275,0.2867801333412966,0.5746624068343205,0.000699668955163428,0.022658657606827656,0.4935937427869495,0.44776722820691717,1.1000000000239396,0
92c050cb6b32ffd7819e,ood,single_interface,3121,jacru_m2,17,9,23,True,False,1.1,1001,1,0.9945311842161133,1.0,0.9945311842161133,0.45061186329647573,0.7904256669499243,0.0018706001535265097,0.02540833595622991,0.3103013247811706,0.23566949756109537,1.0999999999998449,0
92c050cb6b32ffd7819e,ood,single_interface,3121,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9941839333279225,1.0,0.9941839333279225,0.4506022266388325,0.7902611964105286,0.0015236008276137698,0.025291176820890056,0.30702331375672764,0.23716258650622207,1.0999999999948245,0
d2bd02757c7386060fa0,ood,two_interface,3121,jacru_m2,17,9,23,True,False,1.1,1001,0,,,,,,,,,,,
d2bd02757c7386060fa0,ood,two_interface,3121,jacru_m2,17,10,24,True,False,1.1,1001,0,,,,,,,,,,,
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,9,23,True,False,1.1,1001,1,0.9978259886080701,1.0,0.9978259886080701,0.3101454564805976,0.560767270888768,0.000921557209016202,0.016300220113987855,0.4555771541570159,0.4010032960671023,1.0999999999940557,0
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9982876220264544,1.0,0.9982876220264544,0.31022152458918945,0.5608388274507152,0.000711410879242387,0.016286884551255314,0.4520193290074034,0.4002173384106837,1.0999999999914174,0
59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,17,9,23,True,False,1.1,1001,1,0.9937443503374002,1.0,0.9937443503374002,0.45883814268036777,0.7792926871093637,0.0016879040232481576,0.025177836649359513,0.2999223060466905,0.2645441497696127,1.1000000000010184,0
59d5c6804bd39f12f83e,ood,single_interface,3137,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9941125523742247,1.0,0.9941125523742247,0.4589245963935139,0.779518242671678,0.0013367787265572272,0.02517384892766401,0.2967262767092567,0.26538039764814636,1.1000000000019037,0
73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,17,9,23,True,False,1.1,1001,0,,,,,,,,,,,
73a367367e8a2588b8c2,ood,two_interface,3137,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9990550737007446,1.0,0.9990550737007446,0.48991006081899413,0.8272128288429155,0.0008121919382174988,0.01937616931646904,0.21301454183696036,0.12530227661738577,1.1000000000134307,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,17,9,23,True,False,1.1,1001,1,0.9962558080270151,1.0,0.9962558080270151,0.29800596873814933,0.6075118587021444,0.0010477276276312454,0.018534824634147018,0.4810048077707062,0.42114613527650546,1.0999999999985373,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9968567571566351,1.0,0.9968567571566351,0.298063218405132,0.6076143173073314,0.0008094199605016419,0.0185469781992304,0.47827333311900455,0.42189747708825387,1.0999999999852768,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,17,9,23,True,False,1.1,1001,1,0.9894689023981069,1.0,0.9894689023981069,0.6121034295638967,1.010684520784074,0.002049954039942569,0.017798541590782292,0.12044155842314033,0.11825371367338713,1.099999999999171,0
35d22c1380baf6593b39,ood,single_interface,3163,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9909852949106943,1.0,0.9909852949106943,0.6122885813085918,1.0111579348537363,0.0016876473554727667,0.017837008826187085,0.11790946130586234,0.11955277332648816,1.1000000000001204,0
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,9,23,True,False,1.1,1001,0,,,,,,,,,,,
f0363cd7bec7fc07695b,ood,two_interface,3163,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9994675421455459,1.0,1.0,0.42147441846792694,0.6898584771071682,0.00047674876826876353,0.021832581907283353,0.33016815366612134,0.2854308878383042,1.0342890790940762,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,17,9,23,True,False,1.1,1001,1,0.9981896455396606,1.0,0.9981896455396606,0.3366016131417702,0.6053868570463706,0.0007385579863085741,0.016428627492565823,0.42748488269737717,0.38478755687581806,1.10000000001663,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9981750817553917,1.0,0.9981750817553917,0.3366178141026737,0.6054054959075731,0.0006092473881866056,0.01642691842271764,0.4245653018293565,0.38491439740011685,1.0999999999636212,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,17,9,23,True,False,1.1,1001,1,0.9954532479915467,1.0,0.9954532479915467,0.3961705140990348,0.7256515236785634,0.0013480042828060356,0.03050903918897107,0.4092331536587034,0.3302666852687886,1.1000000000019787,0
3362d0532ed7c2a38730,ood,single_interface,3181,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9961280620578984,1.0,0.9961280620578984,0.39620108112430863,0.7257833392798317,0.0010306940426652192,0.03053034798466695,0.40919801425812563,0.3312458138757347,1.100000000011432,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,17,9,23,True,False,1.1,1001,0,,,,,,,,,,,
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9988657358236905,1.0,1.0,0.4432710121563701,0.7520582561325907,0.0005785488013869636,0.019813469633693605,0.26598575123370827,0.2073317603827148,0.8822346055736068,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,17,9,23,True,False,1.1,1001,1,0.9968440447026303,1.0,0.9968440447026303,0.31033891879704417,0.6114287317598811,0.000849353453533434,0.024025070449085553,0.463487563932399,0.4114037329380826,1.0999999999906136,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,jacru_m2,17,10,24,True,False,1.1,1001,1,0.997198854396179,1.0,0.997198854396179,0.3103712153668754,0.6114419661482072,0.0006835838365924355,0.02401941285768348,0.4605941293597876,0.41208689044193497,1.099999999985296,0
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,17,9,23,True,False,1.1,1001,1,0.9918495497328894,1.0,1.0,0.3552643342953875,0.6464440778396818,0.0007387796182316828,0.019555654583266087,0.43722587712890665,0.37333458063177466,0.4532156640221126,0
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9936807255764174,1.0,1.0,0.3552676388095156,0.6465043585779351,0.0004231650694187338,0.019504611213029363,0.43726574073931745,0.3735249039871184,0.34169929193845344,0
00c3a80c137b7dc58c98,ood,two_interface,3191,jacru_m2,17,9,23,True,False,1.1,1001,1,0.995566352007911,1.0,0.995566352007911,0.49312910231541623,0.8096930684428368,0.002038066694352906,0.021496414074280403,0.17809516889590923,0.17939921418824853,1.100000000000673,0
00c3a80c137b7dc58c98,ood,two_interface,3191,jacru_m2,17,10,24,True,False,1.1,1001,1,0.9957388508637485,1.0,0.9957388508637485,0.4931163965313729,0.8096682734760721,0.0016425820168451334,0.021489525921312192,0.17310503388950652,0.1797618709168914,1.1000000000068726,0
6c144f9849f9520d81e5,development,smooth_no_interface,2101,jacru_m2,29,9,23,True,False,1.1,1001,1,0.9985974679659838,1.0,0.9985974679659838,0.2778306473491286,0.5721614066677353,0.0005750030610621333,0.019159336430941483,0.5068493164726747,0.42714262721104135,1.1000000000150771,0
6c144f9849f9520d81e5,development,smooth_no_interface,2101,jacru_m2,29,10,24,True,False,1.1,1001,1,0.9980064595780792,1.0,0.9980064595780792,0.2777795226819966,0.5720076653688693,0.00045288030574350437,0.019144174551490343,0.5036398104239972,0.42709172472453644,1.100000000025309,0
cee85dad2f56f6debc94,development,single_interface,2101,jacru_m2,29,9,23,True,False,1.1,1001,1,0.9950740144689262,1.0,1.0,0.412024055161158,0.7270913395759476,0.0005090533743231539,0.025135102265991947,0.3839068002379273,0.3162623707131311,0.4157581386424427,0
cee85dad2f56f6debc94,development,single_interface,2101,jacru_m2,29,10,24,True,False,1.1,1001,1,0.995942875575878,1.0,1.0,0.41207707257080395,0.7271426910219844,0.00027970280927347473,0.025138444315132496,0.3816121562069922,0.3170607343271263,0.2937603074767885,0
b06a75091983ab395677,development,smooth_no_interface,2113,jacru_m2,29,9,23,True,False,1.1,1001,0,,,,,,,,,,,
b06a75091983ab395677,development,smooth_no_interface,2113,jacru_m2,29,10,24,True,False,1.1,1001,1,0.9985134080550747,1.0,0.9985134080550747,0.2756846757333075,0.5558576527122235,0.00042764036497203905,0.018103564759681855,0.49646231958461895,0.4212278214005143,1.0999999999804473,0
423593699e2b6baeef3f,development,single_interface,2113,jacru_m2,29,9,23,True,False,1.1,1001,1,0.9905389301557491,1.0,0.9905389301557491,0.7780950210333148,1.0932424612594467,0.002536328985078589,0.015298112513441138,-0.08766097702161256,-0.018803121871907073,1.0999999999988863,1
423593699e2b6baeef3f,development,single_interface,2113,jacru_m2,29,10,24,True,False,1.1,1001,1,0.9915839132018484,1.0,0.9915839132018484,0.7783431282591057,1.0935543675526211,0.002138416350515241,0.015177917735352865,-0.08918391088926951,-0.017432708957149257,1.0999999999992107,1
5639798ee009ab4df707,development,smooth_no_interface,2129,jacru_m2,29,9,23,True,False,1.1,1001,1,0.9973052331127321,1.0,0.9973052331127321,0.274761199431917,0.5893178102496064,0.0008501128407558216,0.024680140733623887,0.5148137400264621,0.4230942030497346,1.1000000000022705,0
5639798ee009ab4df707,development,smooth_no_interface,2129,jacru_m2,29,10,24,True,False,1.1,1001,1,0.9974805370981491,1.0,0.9974805370981491,0.27473808382002446,0.5893425558131989,0.0007101726642738114,0.02470983204064272,0.5114302284315554,0.4230858170132805,1.1000000000102474,0
9f862d87f3c25fedf3e1,development,single_interface,2129,jacru_m2,29,9,23,True,False,1.1,1001,1,0.9959822249721642,1.0,0.9959822249721642,0.46751391108925855,0.8039756379848171,0.0015484060043937404,0.01848418422770089,0.3090739971543579,0.22791957362603196,1.1000000000002363,0
9f862d87f3c25fedf3e1,development,single_interface,2129,jacru_m2,29,10,24,True,False,1.1,1001,1,0.9964325236641048,1.0,0.9964325236641048,0.4676174931193345,0.8042597540314899,0.0012628245382041395,0.018504618844611343,0.30657892672524045,0.22874283758566005,1.099999999996462,0
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,9,23,True,False,1.1,1001,1,0.9993402147053193,1.0,0.9993402147053193,0.3115160627956645,0.597280177086573,0.00037206790757364597,0.01581389180571939,0.47703201856369715,0.4083238258388304,1.0999999999117134,0
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,jacru_m2,29,10,24,True,False,1.1,1001,1,0.9991497028704834,1.0,0.9991497028704834,0.31151666529147204,0.5972891487563522,0.0003071387056308263,0.015818078452886065,0.47408512536813024,0.4083233853672898,1.1000000000364325,0
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,9,23,True,False,1.1,1001,0,,,,,,,,,,,
6be92a896230a00c27bc,development,single_interface,2141,jacru_m2,29,10,24,True,False,1.1,1001,1,0.9983156978363696,1.0,0.9983156978363696,0.43890388881428916,0.7920683067003107,0.0007906008859532703,0.020130357045750082,0.3387113177238146,0.21804314374305778,1.1000000000037213,0
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,9,23,True,False,1.1,1001,1,0.9981542491449341,1.0,0.9981542491449341,0.29217754307270627,0.5858107085816907,0.0006631763042148505,0.026843196084924387,0.4621088964581221,0.39997697861854464,1.1000000000143006,0
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,jacru_m2,29,10,24,True,False,1.1,1001,1,0.997627469930888,1.0,0.997627469930888,0.2921482927072497,0.5858009939934757,0.000578732850308773,0.026820552932377534,0.45869963834060823,0.39999223251924726,1.1000000000068837,0
317ac465ce89a727ceb8,development,single_interface,2153,jacru_m2,29,9,23,True,False,1.1,1001,1,0.9990107893678115,1.0,0.9990107893678115,0.464035738106698,0.7788362837751397,0.001747360334876255,0.019416726629613107,0.27755614196779327,0.2056106005554886,1.0999999999990597,0
317ac465ce89a727ceb8,development,single_interface,2153,jacru_m2,29,10,24,True,False,1.1,1001,1,0.9956287152375262,1.0,0.9956287152375262,0.4636499050688445,0.7780134318022163,0.0013890080951916718,0.01955730284260217,0.2746944415512158,0.207204922308279,1.099999999999134,0
