partition,base_seed,family,case_id,geometry_digest,candidate_id,field_relative_l2,h1_seminorm_relative_l2,field_mean_bias,data_residual_relative_l2,fallback,fallback_reason,takeover,evaluator_only,basis_rank,warm_forward_calls,warm_adjoint_calls,warm_projection_forward_calls,setup_forward_calls,setup_adjoint_calls,refine_forward_calls,refine_adjoint_calls,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,shared_warm_seconds,deployment_setup_seconds,candidate_refine_seconds,end_to_end_seconds,coefficient_norm,coefficient_radius,coefficient_clipped,projection_target_residual_ratio,radius_applies_to_entire_correction,high_order_teacher_setup_seconds
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,krylov4_total_measurement_oracle,0.5906401497728182,1.1075232215724726,0.018954948755345532,0.0007334012018564135,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004233208019286394,0.0008673329721204937,0.0028521670028567314,0.00795270799426362,1.8251954027442059,1.9258434589068498,False,0.37513296673624674,True,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,krylov4_total_adjoint_oracle,0.5945276564930316,1.1221870314272513,0.018903693539843367,0.0033453111328328763,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004233208019286394,0.0008673329721204937,0.002812249993439764,0.007912790984846652,1.8450520968776485,1.9258434589068498,False,0.3434656763838043,True,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,fit_pca2_krylov6_total_measurement_oracle,0.58965108782082,1.1156509919634725,0.01876403166074598,0.0019803659092709845,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004233208019286394,0.0007099579670466483,0.002962083031889051,0.007905249018222094,1.8952075404780695,1.9258434589068498,False,0.2711808173479606,True,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,fit_pca2_krylov6_total_adjoint_oracle,0.5937366720762649,1.1340011163826342,0.01866953636989675,0.003770953606534757,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004233208019286394,0.0007099579670466483,0.002834291954059154,0.007777457940392196,1.8893999107266792,1.9258434589068498,False,0.25993818388921575,True,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,camera_block6_total_measurement_oracle,0.592350951057759,1.081074784854038,0.01952520374621703,0.00119249675274287,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.004233208019286394,0.00019354198593646288,0.0035427080001682043,0.007969458005391061,1.694699349475172,1.9258434589068498,False,0.5091203569672967,True,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,camera_block6_total_adjoint_oracle,0.5974788347961109,1.079579925974776,0.01966744084783667,0.0034073209122455618,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.004233208019286394,0.00019354198593646288,0.004195166984573007,0.008621916989795864,1.9258434589068498,1.9258434589068498,True,0.4850508655759589,True,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,pose_fourier_krylov6_total_measurement_oracle,0.5923113079586734,1.0812764196716453,0.019578025250759228,0.0024365097631443016,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004233208019286394,0.0007847910164855421,0.0028157499618828297,0.007833748997654766,1.7037296721953106,1.9258434589068498,False,0.5012860795718119,True,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,pose_fourier_krylov6_total_adjoint_oracle,0.599618838394283,1.095233310246485,0.019698219707751895,0.005324836027442157,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004233208019286394,0.0007847910164855421,0.0031001659808680415,0.008118165016639978,1.9258434589068498,1.9258434589068498,True,0.4687811035966134,True,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,detector_moment_krylov6_total_measurement_oracle,0.5918539073288802,1.0843968492588487,0.019422301486648256,0.0014811582004662812,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004233208019286394,0.0007877079769968987,0.0031334160012193024,0.008154331997502595,1.7212979493443785,1.9258434589068498,False,0.48555864075186583,True,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,detector_moment_krylov6_total_adjoint_oracle,0.5944659567461096,1.0792786225749038,0.019524750588427713,0.003820806565243482,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004233208019286394,0.0007877079769968987,0.002841083041857928,0.00786199903814122,1.9258434589068498,1.9258434589068498,True,0.46612377737663013,True,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,exact_mismatch_oracle,0.5883612094572434,1.1125928251248398,0.01863110701790566,0.0014365829645368016,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004233208019286394,0.0008673329721204937,0.003417333005927503,0.008517873997334391,,,,,,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,high_order_teacher_b0p75,0.5915824752514894,1.0768064961195742,0.0195127718004694,0.0025186004843548004,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004233208019286394,0.0008673329721204937,0.002853332960512489,0.007953873951919377,,,,,,0.00015433301450684667
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,low_cgls24_matched,0.718665163666473,1.1853082617906514,-0.010558375138692469,0.00119640712028152,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007873916008975357,0.007873916008975357,,,,,,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,component_damping,0.6835994439802596,1.074543159388324,-0.01105966160417019,0.0025963631966741682,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.00387895799940452,0.0,0.0038431669818237424,0.007722124981228262,,,,,,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,krylov4_total_measurement_oracle,0.673795020047546,1.048827443149737,-0.010972175107305785,0.006521121999761663,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00387895799940452,0.0006746249855495989,0.002910790964961052,0.007464373949915171,2.7716353310246253,3.9502118785818507,False,0.5747919130336433,True,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,krylov4_total_adjoint_oracle,0.6715029552595052,1.0432327850380687,-0.010918154542133181,0.007579727969937647,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00387895799940452,0.0006746249855495989,0.0033143330365419388,0.007867916021496058,2.8147623179134644,3.9502118785818507,False,0.5580466888762482,True,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,fit_pca2_krylov6_total_measurement_oracle,0.6755391835285933,1.0709893774638222,-0.010612927645601955,0.006790632520636555,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.00387895799940452,0.0007378339651040733,0.002859833010006696,0.007476624974515289,2.899540687185526,3.9502118785818507,False,0.5168723497026796,True,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,fit_pca2_krylov6_total_adjoint_oracle,0.6798285309468979,1.085000235796687,-0.010843344129465419,0.005207411710920052,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.00387895799940452,0.0007378339651040733,0.003233457973692566,0.00785024993820116,2.8786942643744386,3.9502118785818507,False,0.4575261827088615,True,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,camera_block6_total_measurement_oracle,0.6622966092477908,1.0188926460355892,-0.010906153909666514,0.007616841984141088,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.00387895799940452,0.000174832995980978,0.00345745898084715,0.007511249976232648,2.823251740217322,3.9502118785818507,False,0.5524608016471391,True,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,camera_block6_total_adjoint_oracle,0.6643585082771829,1.0097563310890183,-0.010948545852081345,0.008954849583631236,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.00387895799940452,0.000174832995980978,0.0034314579679630697,0.0074852489633485675,3.200929969654958,3.9502118785818507,False,0.5358372326163316,True,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,pose_fourier_krylov6_total_measurement_oracle,0.6647373899406521,1.012461904212741,-0.011125033664604444,0.012002185105470093,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.00387895799940452,0.0007278750417754054,0.0028492920100688934,0.007456125051248819,2.755888802643039,3.9502118785818507,False,0.5813542006055321,True,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,pose_fourier_krylov6_total_adjoint_oracle,0.6648714743428162,0.9990905717273456,-0.011167858756811387,0.013875552874532616,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.00387895799940452,0.0007278750417754054,0.0028128750273026526,0.007419708068482578,3.045141722624158,3.9502118785818507,False,0.5764426472742097,True,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,detector_moment_krylov6_total_measurement_oracle,0.6717033590846193,1.0283064297719986,-0.010989139111302084,0.009074110493396102,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.00387895799940452,0.0009259579819627106,0.0028492920100688934,0.007654207991436124,2.7110668051383877,3.9502118785818507,False,0.5994431727538893,True,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,detector_moment_krylov6_total_adjoint_oracle,0.6718003742536865,1.0163596697883734,-0.011057372428739344,0.010713233089905398,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.00387895799940452,0.0009259579819627106,0.003061832976527512,0.007866748957894742,2.9830828318039395,3.9502118785818507,False,0.5828444080701194,True,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,exact_mismatch_oracle,0.6440535561364684,1.0338869697890904,-0.01048948935498872,0.013198639361429064,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.00387895799940452,0.0006746249855495989,0.0032325410284101963,0.007786124013364315,,,,,,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,high_order_teacher_b0p75,0.6772118379837848,1.0715692384934137,-0.011062439492324369,0.005513237301888794,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.00387895799940452,0.0006746249855495989,0.0028344999882392585,0.007388082973193377,,,,,,0.00016862503252923489
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,low_cgls24_matched,0.6249490054928664,1.1443581624513282,0.018945418499056583,0.00030036574751838327,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.008049083000514656,0.008049083000514656,,,,,,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,component_damping,0.6123126637514154,1.0261778128221037,0.02058692998151101,0.0010597631159592427,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004180042014922947,0.0,0.0033224590006284416,0.007502501015551388,,,,,,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,krylov4_total_measurement_oracle,0.6101002962641938,1.0625617828720262,0.019760711409898258,0.00038056692855101704,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004180042014922947,0.0006887500057928264,0.0030100830481387675,0.00787887506885454,1.9306198032722013,1.9306198032722013,True,0.4471335044739836,True,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,krylov4_total_adjoint_oracle,0.611689498225215,1.0721129418430946,0.019711157752298016,0.002218539122099321,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004180042014922947,0.0006887500057928264,0.003314749978017062,0.008183541998732835,1.9306198032722013,1.9306198032722013,True,0.41436881016568156,True,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,fit_pca2_krylov6_total_measurement_oracle,0.6086169412287726,1.073959801901249,0.01945134771541907,0.0023878513053698174,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004180042014922947,0.0007925420068204403,0.002864625013899058,0.007837209035642445,1.930619803272201,1.9306198032722013,True,0.3626536684711333,True,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,fit_pca2_krylov6_total_adjoint_oracle,0.6100360990961069,1.084980992730835,0.019354861992458557,0.0023956290020935066,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004180042014922947,0.0007925420068204403,0.0034588329726830125,0.0084314169944264,1.9306198032722013,1.9306198032722013,True,0.35480932545881294,True,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,camera_block6_total_measurement_oracle,0.6124057919589566,1.0295612960454028,0.020411926480200578,0.0014514293744533877,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.004180042014922947,0.00018445804016664624,0.0038897079648450017,0.008254208019934595,1.9306198032722017,1.9306198032722013,True,0.5386733371452143,True,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,camera_block6_total_adjoint_oracle,0.6130053696195906,1.0296470912089197,0.020438173088285196,0.0017031556795046338,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.004180042014922947,0.00018445804016664624,0.003499832993838936,0.007864333048928529,1.9306198032722013,1.9306198032722013,True,0.5299349845182149,True,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,pose_fourier_krylov6_total_measurement_oracle,0.6121267117779843,1.0273152778099248,0.020537205579995763,0.0032072417707302765,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004180042014922947,0.0008059170213527977,0.002964666986372322,0.007950626022648066,1.9306198032722015,1.9306198032722013,True,0.5391593824055031,True,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,pose_fourier_krylov6_total_adjoint_oracle,0.6128584706693924,1.0302123363624975,0.020510719400440202,0.004338047352042317,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004180042014922947,0.0008059170213527977,0.0031035830033943057,0.00808954203967005,1.9306198032722013,1.9306198032722013,True,0.5266835926797405,True,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,detector_moment_krylov6_total_measurement_oracle,0.6121221234933529,1.0287539879518508,0.020423194608009683,0.0018319933215715828,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004180042014922947,0.0007909580017440021,0.0029484170372597873,0.007919417053926736,1.9306198032722013,1.9306198032722013,True,0.5445315215106522,True,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,detector_moment_krylov6_total_adjoint_oracle,0.6126053095093451,1.0297723806243664,0.02038192022998048,0.002851962486734184,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004180042014922947,0.0007909580017440021,0.003476249985396862,0.00844725000206381,1.930619803272201,1.9306198032722013,True,0.5309443102986835,True,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,exact_mismatch_oracle,0.6054502543684448,1.0603090410943627,0.019362323493981357,0.0017048018784187294,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004180042014922947,0.0006887500057928264,0.002814082952681929,0.007682874973397702,,,,,,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,high_order_teacher_b0p75,0.6095062106041829,1.03609231038395,0.02020340743148837,0.002756204036828971,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004180042014922947,0.0006887500057928264,0.002840541012119502,0.007709333032835275,,,,,,0.00016070803394541144
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,low_cgls24_matched,0.7015379982984035,1.2068974796843341,0.008587500487078127,0.0006799021833777044,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.008359166968148202,0.008359166968148202,,,,,,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,component_damping,0.7003688609769152,1.097604623631082,0.009397008626309001,0.0019206680325667969,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.003823458042461425,0.0,0.0036733750021085143,0.007496833044569939,,,,,,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,krylov4_total_measurement_oracle,0.6681542252438186,1.13108440784691,0.008513854669813645,0.012069161844091004,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003823458042461425,0.0007362919859588146,0.003421125002205372,0.007980875030625612,1.6466804318748354,2.5488091588019532,False,0.7894289881359184,True,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,krylov4_total_adjoint_oracle,0.6690047435455476,1.1342474198192276,0.008512082588169644,0.012800551958155134,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003823458042461425,0.0007362919859588146,0.002901208004914224,0.007460958033334464,1.7070413426008295,2.5488091588019532,False,0.7565531204611474,True,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,fit_pca2_krylov6_total_measurement_oracle,0.6721204286920636,1.1454250569228475,0.008615328870435843,0.013062491035527774,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.003823458042461425,0.0007050829590298235,0.0033974169637076557,0.007925957965198904,1.71896770052166,2.5488091588019532,False,0.7677172025794613,True,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,fit_pca2_krylov6_total_adjoint_oracle,0.6762406700251994,1.1622351002970703,0.008619835850296331,0.015926572696456955,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.003823458042461425,0.0007050829590298235,0.0028498750180006027,0.007378416019491851,1.9088242500914825,2.5488091588019532,False,0.676322922356018,True,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,camera_block6_total_measurement_oracle,0.6466312146653094,1.0622392048565175,0.009152037212027524,0.009023628191042831,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.003823458042461425,0.00017216597916558385,0.003860500000882894,0.007856124022509903,1.7869766145575532,2.5488091588019532,False,0.7458259582962465,True,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,camera_block6_total_adjoint_oracle,0.649052038934369,1.057000169786176,0.00920654135747384,0.01015833035244655,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.003823458042461425,0.00017216597916558385,0.003364874981343746,0.007360499002970755,2.081716794071032,2.5488091588019532,False,0.804807859446391,True,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,pose_fourier_krylov6_total_measurement_oracle,0.6464277149532972,1.0675314104847973,0.009034947846781978,0.014999754080327917,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.003823458042461425,0.0007558329962193966,0.0030473749502561986,0.00762666598893702,1.7822650620751233,2.5488091588019532,False,0.7473909480317045,True,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,pose_fourier_krylov6_total_adjoint_oracle,0.6489943004298474,1.0641359283219425,0.009161594808621555,0.01839537611454043,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.003823458042461425,0.0007558329962193966,0.0031571669969707727,0.007736458035651594,2.0941167124394986,2.5488091588019532,False,0.8051271840540437,True,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,detector_moment_krylov6_total_measurement_oracle,0.6670846216816994,1.109183520076088,0.008789792026576768,0.013260346864376247,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.003823458042461425,0.0007652500062249601,0.0029062919784337282,0.007495000027120113,1.5351288373253194,2.5488091588019532,False,0.8200734978022907,True,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,detector_moment_krylov6_total_adjoint_oracle,0.6689481644135121,1.0991719064208625,0.008880919634003883,0.01418780009086451,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.003823458042461425,0.0007652500062249601,0.0027952090022154152,0.0073839170509018,1.7494309027762733,2.5488091588019532,False,0.8217632720778458,True,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,exact_mismatch_oracle,0.6249121754892889,1.0539377164379657,0.008782119279675728,0.017993037376378012,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003823458042461425,0.0007362919859588146,0.002942665945738554,0.007502415974158794,,,,,,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,high_order_teacher_b0p75,0.6886141986391346,1.0681760865702423,0.009306661701133864,0.00562376697241191,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.003823458042461425,0.0007362919859588146,0.002838540996890515,0.007398291025310755,,,,,,0.00018266704864799976
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,low_cgls24_matched,0.5716704936289951,1.127225534825165,0.02329972671890343,0.0003590971365470038,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007868790999054909,0.007868790999054909,,,,,,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,component_damping,0.5601470593412957,0.994147260446737,0.025257196722150373,0.001150175592998344,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004316208011005074,0.0,0.003822416008915752,0.008138624019920826,,,,,,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,krylov4_total_measurement_oracle,0.557596190882536,1.048927569610029,0.024188371676468336,0.0012867267604809386,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004316208011005074,0.0006358330138027668,0.0036657089949585497,0.00861775001976639,1.8931752533674169,1.8931752533674169,True,0.3516507102548673,True,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,krylov4_total_adjoint_oracle,0.55825217059903,1.0603129991971756,0.02404629415931505,0.0013054544170645727,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004316208011005074,0.0006358330138027668,0.00287762499647215,0.00782966602127999,1.8931752533674169,1.8931752533674169,True,0.2892472578730424,True,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,fit_pca2_krylov6_total_measurement_oracle,0.5569805527028544,1.0555160821472576,0.023921076825796254,0.0016365997399315972,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004316208011005074,0.0007576660136692226,0.0038875830359756947,0.008961457060649991,1.8931752533674169,1.8931752533674169,True,0.3019774679998604,True,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,fit_pca2_krylov6_total_adjoint_oracle,0.5574815199606411,1.0665599025588477,0.02377688807378541,0.0009077781526288649,False,,True,True,6,12,12,1,2,2,10,10,25,24,0,0,0.004316208011005074,0.0007576660136692226,0.0027757500065490603,0.007849624031223357,1.8931752533674164,1.8931752533674169,True,0.2584000918754869,True,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,camera_block6_total_measurement_oracle,0.5599264670856661,1.0011346272095325,0.025157964160928983,0.0010129357002007016,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.004316208011005074,0.0003233330207876861,0.003463333996478468,0.008102875028271228,1.813401043911525,1.8931752533674169,False,0.5271942574591636,True,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,camera_block6_total_adjoint_oracle,0.5623949189229658,1.003851818277736,0.025310336028670135,0.002067230950177435,False,,True,True,6,12,12,1,0,0,12,12,25,24,0,0,0.004316208011005074,0.0003233330207876861,0.0037824580213055015,0.008421999053098261,1.8931752533674169,1.8931752533674169,True,0.5147793935747558,True,
