rig_id,split_role,method,partition_name,iteration,normalized_residual_l2,field_relative_l2,solution_l2
fresh-00,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,8,0.06716027158255367,0.4036993901400376,2.3055834799199815
fresh-00,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,16,0.025433397937923742,0.37874754175239667,2.1744950363832687
fresh-00,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,32,0.02184627076694994,0.35762523584209094,2.175585686282357
fresh-01,fresh_geometry_ood,singleton_factor,singleton_factor,0,1.0,1.0,0.0
fresh-01,fresh_geometry_ood,singleton_factor,singleton_factor,1,0.9993773308509399,0.9998419988983768,0.0014326893600728238
fresh-01,fresh_geometry_ood,singleton_factor,singleton_factor,2,0.9981507000559863,0.999531824606096,0.004255487914226769
fresh-01,fresh_geometry_ood,singleton_factor,singleton_factor,4,0.9939608518169553,0.9984831401599118,0.013901969740007453
fresh-01,fresh_geometry_ood,singleton_factor,singleton_factor,8,0.9791645300766402,0.9949139103509334,0.0480248323964529
fresh-01,fresh_geometry_ood,singleton_factor,singleton_factor,16,0.9281274898446424,0.9842435995131672,0.1664513290532154
fresh-01,fresh_geometry_ood,singleton_factor,singleton_factor,32,0.7726544611529073,0.9685947336338893,0.5365110137451268
fresh-01,fresh_geometry_ood,fixed_paired_local,paired_local,0,1.0,1.0,0.0
fresh-01,fresh_geometry_ood,fixed_paired_local,paired_local,1,0.9972767502591944,0.9987103316371143,0.0050035738464287065
fresh-01,fresh_geometry_ood,fixed_paired_local,paired_local,2,0.9920213870931127,0.996229476226877,0.014663287532338462
fresh-01,fresh_geometry_ood,fixed_paired_local,paired_local,4,0.9746639278819224,0.9881118336805106,0.04660389478545391
fresh-01,fresh_geometry_ood,fixed_paired_local,paired_local,8,0.9175896930500325,0.9622761407752212,0.15206088281290162
fresh-01,fresh_geometry_ood,fixed_paired_local,paired_local,16,0.7500528136301939,0.8948871950233148,0.46667181920611184
fresh-01,fresh_geometry_ood,fixed_paired_local,paired_local,32,0.413482762234216,0.8074301052450346,1.1556296649147777
fresh-01,fresh_geometry_ood,fixed_paired_cross,paired_cross,0,1.0,1.0,0.0
fresh-01,fresh_geometry_ood,fixed_paired_cross,paired_cross,1,0.8913540163635094,0.9377172505383989,0.1906486294699292
fresh-01,fresh_geometry_ood,fixed_paired_cross,paired_cross,2,0.7374364506576249,0.8545074158401338,0.4639310820675729
fresh-01,fresh_geometry_ood,fixed_paired_cross,paired_cross,4,0.44127029544880697,0.7166690731103477,1.0133017059006018
fresh-01,fresh_geometry_ood,fixed_paired_cross,paired_cross,8,0.20650899255547572,0.6147703856278798,1.6119027516665292
fresh-01,fresh_geometry_ood,fixed_paired_cross,paired_cross,16,0.15679337636347354,0.5147500267160556,1.7290577319076488
fresh-01,fresh_geometry_ood,fixed_paired_cross,paired_cross,32,0.0922577654536267,0.3930285454359613,1.834845902320875
fresh-01,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,0,1.0,1.0,0.0
fresh-01,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,1,0.9934822724160619,0.9996393256638355,0.018980043584450778
fresh-01,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,2,0.9810178269493341,0.999149566500261,0.055375376155306036
fresh-01,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,4,0.940732105799808,0.9994008172909477,0.17396776808772862
fresh-01,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,8,0.8174211375387994,1.0185765553066655,0.5488235109623341
fresh-01,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,16,0.5518849657572813,1.1807369721069867,1.5138501507186748
fresh-01,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,32,0.478522827130092,1.4993065291074037,2.6549828263823096
fresh-01,fresh_geometry_ood,train_selected_fixed,paired_cross,0,1.0,1.0,0.0
fresh-01,fresh_geometry_ood,train_selected_fixed,paired_cross,1,0.8913540163635094,0.9377172505383989,0.1906486294699292
fresh-01,fresh_geometry_ood,train_selected_fixed,paired_cross,2,0.7374364506576249,0.8545074158401338,0.4639310820675729
fresh-01,fresh_geometry_ood,train_selected_fixed,paired_cross,4,0.44127029544880697,0.7166690731103477,1.0133017059006018
fresh-01,fresh_geometry_ood,train_selected_fixed,paired_cross,8,0.20650899255547572,0.6147703856278798,1.6119027516665292
fresh-01,fresh_geometry_ood,train_selected_fixed,paired_cross,16,0.15679337636347354,0.5147500267160556,1.7290577319076488
fresh-01,fresh_geometry_ood,train_selected_fixed,paired_cross,32,0.0922577654536267,0.3930285454359613,1.834845902320875
fresh-01,fresh_geometry_ood,geometry_conditioned_selector,paired_local,0,1.0,1.0,0.0
fresh-01,fresh_geometry_ood,geometry_conditioned_selector,paired_local,1,0.9972767502591944,0.9987103316371143,0.0050035738464287065
fresh-01,fresh_geometry_ood,geometry_conditioned_selector,paired_local,2,0.9920213870931127,0.996229476226877,0.014663287532338462
fresh-01,fresh_geometry_ood,geometry_conditioned_selector,paired_local,4,0.9746639278819224,0.9881118336805106,0.04660389478545391
fresh-01,fresh_geometry_ood,geometry_conditioned_selector,paired_local,8,0.9175896930500325,0.9622761407752212,0.15206088281290162
fresh-01,fresh_geometry_ood,geometry_conditioned_selector,paired_local,16,0.7500528136301939,0.8948871950233148,0.46667181920611184
fresh-01,fresh_geometry_ood,geometry_conditioned_selector,paired_local,32,0.413482762234216,0.8074301052450346,1.1556296649147777
fresh-01,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,0,1.0,1.0,0.0
fresh-01,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,1,0.8472948620270586,0.9111650540423164,0.2681718107498746
fresh-01,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,2,0.652482290488684,0.8059619050589394,0.6161227546476388
fresh-01,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,4,0.3412370878549155,0.6626974912704351,1.212987424301668
fresh-01,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,8,0.18534455238621841,0.5666059947065455,1.6810488278464601
fresh-01,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,16,0.1337580710420533,0.4567229991907226,1.7527435317011835
fresh-01,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,32,0.07061560699769066,0.3437933325174017,1.8927489162207514
fresh-02,fresh_geometry_ood,singleton_factor,singleton_factor,0,1.0,1.0,0.0
fresh-02,fresh_geometry_ood,singleton_factor,singleton_factor,1,0.9991089398404689,0.9993103569720573,0.001974033255348135
fresh-02,fresh_geometry_ood,singleton_factor,singleton_factor,2,0.9973588527170725,0.9979567523291911,0.0058516243770214155
fresh-02,fresh_geometry_ood,singleton_factor,singleton_factor,4,0.991409675009394,0.9933639553188397,0.01903694614904685
fresh-02,fresh_geometry_ood,singleton_factor,singleton_factor,8,0.970606558306175,0.9774083582807499,0.06518680174058496
fresh-02,fresh_geometry_ood,singleton_factor,singleton_factor,16,0.9003302859465482,0.9247730189308087,0.22157806623859402
fresh-02,fresh_geometry_ood,singleton_factor,singleton_factor,32,0.6955865987009727,0.7848322720397798,0.6827396524127446
fresh-02,fresh_geometry_ood,fixed_paired_local,paired_local,0,1.0,1.0,0.0
fresh-02,fresh_geometry_ood,fixed_paired_local,paired_local,1,0.9951225589283087,0.9956288291236258,0.009818601824450917
