policy,base_seed,mismatch_severity,camera_block,raw_weight_feature,normalized_weight,effective_camera_count,weight_fit_rigs,target_local_weight
target_local_range_heuristic_lcb,211,0.5,1,0.09308685934158592,0.18354642788212394,5.554194981231708,,True
target_local_range_heuristic_lcb,211,0.5,2,0.10540479716588214,0.2078346410898245,5.554194981231708,,True
target_local_range_heuristic_lcb,211,0.5,3,0.09493060267282485,0.1871818765885689,5.554194981231708,,True
target_local_range_heuristic_lcb,211,0.5,4,0.056787498189145816,0.1119722215864235,5.554194981231708,,True
target_local_range_heuristic_lcb,211,0.5,5,0.03154453082800068,0.0926820761176732,5.554194981231708,,True
target_local_range_heuristic_lcb,211,1.0,0,0.07966805257974616,0.20043070976066837,5.393854089880015,,True
target_local_range_heuristic_lcb,211,1.0,1,0.06503834944329549,0.1636249678317871,5.393854089880015,,True
target_local_range_heuristic_lcb,211,1.0,2,0.09315473826434345,0.234360822227985,5.393854089880015,,True
target_local_range_heuristic_lcb,211,1.0,3,0.08526448180640175,0.21451033447474224,5.393854089880015,,True
target_local_range_heuristic_lcb,211,1.0,4,0.03818203854425006,0.09605924630670344,5.393854089880015,,True
target_local_range_heuristic_lcb,211,1.0,5,0.020913488583674283,0.09101391939811386,5.393854089880015,,True
target_local_range_heuristic_lcb,211,2.0,0,0.13695942250243828,0.2787428572047281,4.78293310356396,,True
target_local_range_heuristic_lcb,211,2.0,1,0.05005680936047044,0.11565902908674344,4.78293310356396,,True
target_local_range_heuristic_lcb,211,2.0,2,0.07058209080896877,0.16308382811798464,4.78293310356396,,True
target_local_range_heuristic_lcb,211,2.0,3,0.14973736927518713,0.2787428572047281,4.78293310356396,,True
target_local_range_heuristic_lcb,211,2.0,4,0.040719956674943616,0.09408571408463368,4.78293310356396,,True
target_local_range_heuristic_lcb,211,2.0,5,0.02943860569061041,0.06968571430118202,4.78293310356396,,True
target_local_range_heuristic_lcb,307,0.0,0,0.13969138407029477,0.2829838643104462,4.772890000739182,,True
target_local_range_heuristic_lcb,307,0.0,1,0.04588523191443028,0.09295333658797711,4.772890000739182,,True
target_local_range_heuristic_lcb,307,0.0,2,0.12574056772245576,0.25472259432109445,4.772890000739182,,True
target_local_range_heuristic_lcb,307,0.0,3,0.10177741079408731,0.20617853561769617,4.772890000739182,,True
target_local_range_heuristic_lcb,307,0.0,4,0.04362702131679855,0.08837870111136777,4.772890000739182,,True
target_local_range_heuristic_lcb,307,0.0,5,0.03223056788493946,0.07478296805141832,4.772890000739182,,True
target_local_range_heuristic_lcb,307,0.5,0,0.09981427903835394,0.2568410702444366,4.6864832385402675,,True
target_local_range_heuristic_lcb,307,0.5,1,0.0306016987710271,0.07874397470354234,4.6864832385402675,,True
target_local_range_heuristic_lcb,307,0.5,2,0.11762613638921382,0.29529553557867605,4.6864832385402675,,True
target_local_range_heuristic_lcb,307,0.5,3,0.07673745609131874,0.197460028166475,4.6864832385402675,,True
target_local_range_heuristic_lcb,307,0.5,4,0.038021102417174296,0.09783550741220105,4.6864832385402675,,True
target_local_range_heuristic_lcb,307,0.5,5,0.02591246821365202,0.07382388389466901,4.6864832385402675,,True
target_local_range_heuristic_lcb,307,1.0,0,0.06760300720869422,0.1952241244761917,4.968948390687149,,True
target_local_range_heuristic_lcb,307,1.0,1,0.029277701973356718,0.0845482171640488,4.968948390687149,,True
target_local_range_heuristic_lcb,307,1.0,2,0.1065640614884005,0.3077359493857622,4.968948390687149,,True
target_local_range_heuristic_lcb,307,1.0,3,0.055712918039824054,0.16088789678781748,4.968948390687149,,True
target_local_range_heuristic_lcb,307,1.0,4,0.058558532991614426,0.16910547039138032,4.968948390687149,,True
target_local_range_heuristic_lcb,307,1.0,5,0.01764521245469182,0.08249834179479947,4.968948390687149,,True
target_local_range_heuristic_lcb,307,2.0,0,0.07263821284997908,0.15794692712931943,5.437846422145251,,True
target_local_range_heuristic_lcb,307,2.0,1,0.06667342349513493,0.14497689231421343,5.437846422145251,,True
target_local_range_heuristic_lcb,307,2.0,2,0.07088005265857833,0.15412392558870647,5.437846422145251,,True
target_local_range_heuristic_lcb,307,2.0,3,0.10600193295234764,0.23049410114439897,5.437846422145251,,True
target_local_range_heuristic_lcb,307,2.0,4,0.10781681503805664,0.23444044064385527,5.437846422145251,,True
target_local_range_heuristic_lcb,307,2.0,5,0.01220434561254033,0.07801771317950647,5.437846422145251,,True
target_local_range_heuristic_lcb,401,0.0,0,0.14173629124345988,0.28962898196754777,4.558064788776661,,True
target_local_range_heuristic_lcb,401,0.0,1,0.03454283114002589,0.07473507865179879,4.558064788776661,,True
target_local_range_heuristic_lcb,401,0.0,2,0.1106831715284913,0.2261739319513598,4.558064788776661,,True
