policy,base_seed,family,mismatch_severity,selected_correction,fallback_used,reported_geometry_field_relative_l2,selected_field_relative_l2,field_gain_percent,selected_weighted_lcb,effective_camera_count
target_local_slope_heuristic_lcb,401,wrinkled_density_interface,0.5,0.0,True,0.7565318924974527,0.7565318924974527,0.0,0.0,5.6326204921392105
target_local_slope_heuristic_lcb,401,shock_expansion_pair,0.5,0.0,True,0.6562688432536677,0.6562688432536677,0.0,0.0,5.6326204921392105
target_local_slope_heuristic_lcb,401,smooth_plume,1.0,1.0,False,0.604607366114732,0.536348116335814,11.289847528249412,0.004458312355125093,5.350506383332811
target_local_slope_heuristic_lcb,401,wrinkled_density_interface,1.0,1.0,False,0.7962834361167285,0.7314750425480032,8.138859937207696,0.004458312355125093,5.350506383332811
target_local_slope_heuristic_lcb,401,shock_expansion_pair,1.0,1.0,False,0.6786064952497747,0.6400827285758539,5.676893301727288,0.004458312355125093,5.350506383332811
target_local_slope_heuristic_lcb,401,smooth_plume,2.0,2.0,False,0.7068123514999479,0.536352849023161,24.11665587267251,0.03064581996031126,5.131106391348578
target_local_slope_heuristic_lcb,401,wrinkled_density_interface,2.0,2.0,False,0.8923221778918206,0.7314823853711611,18.024856549083633,0.03064581996031126,5.131106391348578
target_local_slope_heuristic_lcb,401,shock_expansion_pair,2.0,2.0,False,0.7474792307495669,0.6400840115108658,14.36765261437511,0.03064581996031126,5.131106391348578
target_local_slope_heuristic_lcb,503,smooth_plume,0.0,0.0,True,0.5803634581194058,0.5803634581194058,0.0,0.0,4.698143321799239
target_local_slope_heuristic_lcb,503,wrinkled_density_interface,0.0,0.0,True,0.651470919535793,0.651470919535793,0.0,0.0,4.698143321799239
target_local_slope_heuristic_lcb,503,shock_expansion_pair,0.0,0.0,True,0.6421722296506339,0.6421722296506339,0.0,0.0,4.698143321799239
target_local_slope_heuristic_lcb,503,smooth_plume,0.5,0.0,True,0.6004359552513786,0.6004359552513786,0.0,0.0,4.971982214480017
target_local_slope_heuristic_lcb,503,wrinkled_density_interface,0.5,0.0,True,0.6600112423142548,0.6600112423142548,0.0,0.0,4.971982214480017
target_local_slope_heuristic_lcb,503,shock_expansion_pair,0.5,0.0,True,0.64865494430849,0.64865494430849,0.0,0.0,4.971982214480017
target_local_slope_heuristic_lcb,503,smooth_plume,1.0,1.5,False,0.6341653621975536,0.5846953080154221,7.800813026227799,0.0022117472702073773,4.8659570705164015
target_local_slope_heuristic_lcb,503,wrinkled_density_interface,1.0,1.5,False,0.6783575517090672,0.6626572140777244,2.314463455413312,0.0022117472702073773,4.8659570705164015
target_local_slope_heuristic_lcb,503,shock_expansion_pair,1.0,1.5,False,0.6607392756100213,0.6479829873975735,1.9306084386569367,0.0022117472702073773,4.8659570705164015
target_local_slope_heuristic_lcb,503,smooth_plume,2.0,2.5,False,0.7075737791249151,0.5847957691463102,17.351972840266846,0.030708444145079034,4.811065791017779
target_local_slope_heuristic_lcb,503,wrinkled_density_interface,2.0,2.5,False,0.7302888054452139,0.6627136600057649,9.253208447889655,0.030708444145079034,4.811065791017779
target_local_slope_heuristic_lcb,503,shock_expansion_pair,2.0,2.5,False,0.6897734643792239,0.6480229220009012,6.052790449962733,0.030708444145079034,4.811065791017779
target_local_slope_heuristic_lcb,607,smooth_plume,0.0,0.0,True,0.49221398228238805,0.49221398228238805,0.0,0.0,5.502178447417115
target_local_slope_heuristic_lcb,607,wrinkled_density_interface,0.0,0.0,True,0.7845751678397818,0.7845751678397818,0.0,0.0,5.502178447417115
target_local_slope_heuristic_lcb,607,shock_expansion_pair,0.0,0.0,True,0.5844258655054176,0.5844258655054176,0.0,0.0,5.502178447417115
target_local_slope_heuristic_lcb,607,smooth_plume,0.5,0.0,True,0.5120072126410113,0.5120072126410113,0.0,0.0,4.457087378086453
target_local_slope_heuristic_lcb,607,wrinkled_density_interface,0.5,0.0,True,0.7987777069362686,0.7987777069362686,0.0,0.0,4.457087378086453
target_local_slope_heuristic_lcb,607,shock_expansion_pair,0.5,0.0,True,0.5972937982749542,0.5972937982749542,0.0,0.0,4.457087378086453
target_local_slope_heuristic_lcb,607,smooth_plume,1.0,0.0,True,0.5542432204738572,0.5542432204738572,0.0,0.0,4.456278788842564
target_local_slope_heuristic_lcb,607,wrinkled_density_interface,1.0,0.0,True,0.8234614426900347,0.8234614426900347,0.0,0.0,4.456278788842564
target_local_slope_heuristic_lcb,607,shock_expansion_pair,1.0,0.0,True,0.6190381616373509,0.6190381616373509,0.0,0.0,4.456278788842564
target_local_slope_heuristic_lcb,607,smooth_plume,2.0,1.5,False,0.6633893239665006,0.5120697333669653,22.81007323041825,0.004542177671266967,4.8643265871351264
target_local_slope_heuristic_lcb,607,wrinkled_density_interface,2.0,1.5,False,0.8770815777554284,0.7988529398202342,8.919197474810948,0.004542177671266967,4.8643265871351264
target_local_slope_heuristic_lcb,607,shock_expansion_pair,2.0,1.5,False,0.6790773488899832,0.597315073218348,12.040200693674063,0.004542177671266967,4.8643265871351264
target_local_curvature_heuristic_lcb,101,smooth_plume,0.0,0.0,True,0.5303539883483216,0.5303539883483216,0.0,0.0,5.1026430153533
target_local_curvature_heuristic_lcb,101,wrinkled_density_interface,0.0,0.0,True,0.629167857951391,0.629167857951391,0.0,0.0,5.1026430153533
target_local_curvature_heuristic_lcb,101,shock_expansion_pair,0.0,0.0,True,0.5915088432532365,0.5915088432532365,0.0,0.0,5.1026430153533
target_local_curvature_heuristic_lcb,101,smooth_plume,0.5,0.5,False,0.5373905185022773,0.5303681740413804,1.306748857510245,0.0011222453710917606,5.390182176853696
target_local_curvature_heuristic_lcb,101,wrinkled_density_interface,0.5,0.5,False,0.6361169993138507,0.6291711314413891,1.0919167197156687,0.0011222453710917606,5.390182176853696
target_local_curvature_heuristic_lcb,101,shock_expansion_pair,0.5,0.5,False,0.5946837178386972,0.5915101097127353,0.5336631945290145,0.0011222453710917606,5.390182176853696
target_local_curvature_heuristic_lcb,101,smooth_plume,1.0,1.0,False,0.5536420647042976,0.5304076217637897,4.196654196230089,0.0033301221589778565,4.964568882177251
target_local_curvature_heuristic_lcb,101,wrinkled_density_interface,1.0,1.0,False,0.6547981910135915,0.6291802286671925,3.91234470375427,0.0033301221589778565,4.964568882177251
target_local_curvature_heuristic_lcb,101,shock_expansion_pair,1.0,1.0,False,0.603775335912293,0.5915136311734883,2.0308389577188546,0.0033301221589778565,4.964568882177251
target_local_curvature_heuristic_lcb,101,smooth_plume,2.0,2.5,False,0.5901941489489183,0.5494793968657472,6.898535364283151,0.005774711507591179,5.371983115579668
target_local_curvature_heuristic_lcb,101,wrinkled_density_interface,2.0,2.5,False,0.7027492413121786,0.6363892973046806,9.442905108455218,0.005774711507591179,5.371983115579668
target_local_curvature_heuristic_lcb,101,shock_expansion_pair,2.0,2.5,False,0.6259422338454882,0.5993820294791667,4.243235706136702,0.005774711507591179,5.371983115579668
target_local_curvature_heuristic_lcb,211,smooth_plume,0.0,0.0,True,0.6733044324928485,0.6733044324928485,0.0,0.0,4.682760596198042
target_local_curvature_heuristic_lcb,211,wrinkled_density_interface,0.0,0.0,True,0.6641610760615045,0.6641610760615045,0.0,0.0,4.682760596198042
target_local_curvature_heuristic_lcb,211,shock_expansion_pair,0.0,0.0,True,0.6367027605831819,0.6367027605831819,0.0,0.0,4.682760596198042
target_local_curvature_heuristic_lcb,211,smooth_plume,0.5,0.0,True,0.7039630342370274,0.7039630342370274,0.0,0.0,4.628598326585415
target_local_curvature_heuristic_lcb,211,wrinkled_density_interface,0.5,0.0,True,0.6842177157614542,0.6842177157614542,0.0,0.0,4.628598326585415
target_local_curvature_heuristic_lcb,211,shock_expansion_pair,0.5,0.0,True,0.6447018093676098,0.6447018093676098,0.0,0.0,4.628598326585415
target_local_curvature_heuristic_lcb,211,smooth_plume,1.0,0.5,False,0.7712600280537701,0.7040219258533532,8.71795500281382,0.0003276920167735939,4.641019693646678
target_local_curvature_heuristic_lcb,211,wrinkled_density_interface,1.0,0.5,False,0.6999114295792108,0.6842560899893443,2.2367600996712653,0.0003276920167735939,4.641019693646678
target_local_curvature_heuristic_lcb,211,shock_expansion_pair,1.0,0.5,False,0.6619263349422688,0.6447107365657089,2.6008329730620914,0.0003276920167735939,4.641019693646678
target_local_curvature_heuristic_lcb,211,smooth_plume,2.0,0.0,True,0.8935033413537071,0.8935033413537071,0.0,0.0,5.01416100607074
target_local_curvature_heuristic_lcb,211,wrinkled_density_interface,2.0,0.0,True,0.7221578910867941,0.7221578910867941,0.0,0.0,5.01416100607074
target_local_curvature_heuristic_lcb,211,shock_expansion_pair,2.0,0.0,True,0.6972087605335413,0.6972087605335413,0.0,0.0,5.01416100607074
target_local_curvature_heuristic_lcb,307,smooth_plume,0.0,0.0,True,0.6857219524369543,0.6857219524369543,0.0,0.0,4.788731917652817
target_local_curvature_heuristic_lcb,307,wrinkled_density_interface,0.0,0.0,True,0.6359586984952307,0.6359586984952307,0.0,0.0,4.788731917652817
target_local_curvature_heuristic_lcb,307,shock_expansion_pair,0.0,0.0,True,0.6654776142738124,0.6654776142738124,0.0,0.0,4.788731917652817
target_local_curvature_heuristic_lcb,307,smooth_plume,0.5,0.0,True,0.7119388755127151,0.7119388755127151,0.0,0.0,4.578322649106543
target_local_curvature_heuristic_lcb,307,wrinkled_density_interface,0.5,0.0,True,0.6444583675636819,0.6444583675636819,0.0,0.0,4.578322649106543
target_local_curvature_heuristic_lcb,307,shock_expansion_pair,0.5,0.0,True,0.6708123545414086,0.6708123545414086,0.0,0.0,4.578322649106543
target_local_curvature_heuristic_lcb,307,smooth_plume,1.0,0.5,False,0.7545286929195707,0.7120247437361926,5.633178642804615,0.001295552532379925,5.023647417382444
target_local_curvature_heuristic_lcb,307,wrinkled_density_interface,1.0,0.5,False,0.6585879659103594,0.6444782268516965,2.142422848428321,0.001295552532379925,5.023647417382444
target_local_curvature_heuristic_lcb,307,shock_expansion_pair,1.0,0.5,False,0.6778664146881345,0.6708232296614947,1.0390225675777376,0.001295552532379925,5.023647417382444
target_local_curvature_heuristic_lcb,307,smooth_plume,2.0,1.5,False,0.8488336675010058,0.7121309312066298,16.10477311730969,0.0022784084324863063,5.507280078287329
target_local_curvature_heuristic_lcb,307,wrinkled_density_interface,2.0,1.5,False,0.7034148028500332,0.6445027800281957,8.375146866847702,0.0022784084324863063,5.507280078287329
target_local_curvature_heuristic_lcb,307,shock_expansion_pair,2.0,1.5,False,0.7081653177943622,0.6708366707806538,5.271176952010512,0.0022784084324863063,5.507280078287329
target_local_curvature_heuristic_lcb,401,smooth_plume,0.0,0.0,True,0.5363030060846542,0.5363030060846542,0.0,0.0,4.628904742965226
target_local_curvature_heuristic_lcb,401,wrinkled_density_interface,0.0,0.0,True,0.7314049954666972,0.7314049954666972,0.0,0.0,4.628904742965226
target_local_curvature_heuristic_lcb,401,shock_expansion_pair,0.0,0.0,True,0.6400704980190834,0.6400704980190834,0.0,0.0,4.628904742965226
target_local_curvature_heuristic_lcb,401,smooth_plume,0.5,0.0,True,0.5616114838581756,0.5616114838581756,0.0,0.0,4.7300852118458385
target_local_curvature_heuristic_lcb,401,wrinkled_density_interface,0.5,0.0,True,0.7565318924974527,0.7565318924974527,0.0,0.0,4.7300852118458385
target_local_curvature_heuristic_lcb,401,shock_expansion_pair,0.5,0.0,True,0.6562688432536677,0.6562688432536677,0.0,0.0,4.7300852118458385
target_local_curvature_heuristic_lcb,401,smooth_plume,1.0,1.0,False,0.604607366114732,0.536348116335814,11.289847528249412,0.004533068980634217,5.022069979510568
target_local_curvature_heuristic_lcb,401,wrinkled_density_interface,1.0,1.0,False,0.7962834361167285,0.7314750425480032,8.138859937207696,0.004533068980634217,5.022069979510568
target_local_curvature_heuristic_lcb,401,shock_expansion_pair,1.0,1.0,False,0.6786064952497747,0.6400827285758539,5.676893301727288,0.004533068980634217,5.022069979510568
target_local_curvature_heuristic_lcb,401,smooth_plume,2.0,2.0,False,0.7068123514999479,0.536352849023161,24.11665587267251,0.024198349893261202,4.958329465820156
target_local_curvature_heuristic_lcb,401,wrinkled_density_interface,2.0,2.0,False,0.8923221778918206,0.7314823853711611,18.024856549083633,0.024198349893261202,4.958329465820156
target_local_curvature_heuristic_lcb,401,shock_expansion_pair,2.0,2.0,False,0.7474792307495669,0.6400840115108658,14.36765261437511,0.024198349893261202,4.958329465820156
target_local_curvature_heuristic_lcb,503,smooth_plume,0.0,0.0,True,0.5803634581194058,0.5803634581194058,0.0,0.0,4.677941386936617
target_local_curvature_heuristic_lcb,503,wrinkled_density_interface,0.0,0.0,True,0.651470919535793,0.651470919535793,0.0,0.0,4.677941386936617
target_local_curvature_heuristic_lcb,503,shock_expansion_pair,0.0,0.0,True,0.6421722296506339,0.6421722296506339,0.0,0.0,4.677941386936617
target_local_curvature_heuristic_lcb,503,smooth_plume,0.5,0.5,False,0.6004359552513786,0.5803845465759269,3.339475009796343,0.0023939984196167333,5.015213312750156
target_local_curvature_heuristic_lcb,503,wrinkled_density_interface,0.5,0.5,False,0.6600112423142548,0.6514813928748321,1.292379416070815,0.0023939984196167333,5.015213312750156
target_local_curvature_heuristic_lcb,503,shock_expansion_pair,0.5,0.5,False,0.64865494430849,0.6421791802221558,0.99833727363904,0.0023939984196167333,5.015213312750156
target_local_curvature_heuristic_lcb,503,smooth_plume,1.0,1.0,False,0.6341653621975536,0.5804281239275983,8.47369494980635,0.0011655936374632622,5.008753242156129
target_local_curvature_heuristic_lcb,503,wrinkled_density_interface,1.0,1.0,False,0.6783575517090672,0.6515030341731202,3.9587555955246962,0.0011655936374632622,5.008753242156129
target_local_curvature_heuristic_lcb,503,shock_expansion_pair,1.0,1.0,False,0.6607392756100213,0.642193547621445,2.806814831985608,0.0011655936374632622,5.008753242156129
target_local_curvature_heuristic_lcb,503,smooth_plume,2.0,2.0,False,0.7075737791249151,0.5804949301895246,17.95980188702782,0.0010153678873517369,4.827194842573507
target_local_curvature_heuristic_lcb,503,wrinkled_density_interface,2.0,2.0,False,0.7302888054452139,0.6515362090374939,10.783760591771529,0.0010153678873517369,4.827194842573507
target_local_curvature_heuristic_lcb,503,shock_expansion_pair,2.0,2.0,False,0.6897734643792239,0.6422155858602265,6.89470978153648,0.0010153678873517369,4.827194842573507
target_local_curvature_heuristic_lcb,607,smooth_plume,0.0,0.0,True,0.49221398228238805,0.49221398228238805,0.0,0.0,5.376807301220744
target_local_curvature_heuristic_lcb,607,wrinkled_density_interface,0.0,0.0,True,0.7845751678397818,0.7845751678397818,0.0,0.0,5.376807301220744
target_local_curvature_heuristic_lcb,607,shock_expansion_pair,0.0,0.0,True,0.5844258655054176,0.5844258655054176,0.0,0.0,5.376807301220744
target_local_curvature_heuristic_lcb,607,smooth_plume,0.5,0.0,True,0.5120072126410113,0.5120072126410113,0.0,0.0,5.224576419140685
target_local_curvature_heuristic_lcb,607,wrinkled_density_interface,0.5,0.0,True,0.7987777069362686,0.7987777069362686,0.0,0.0,5.224576419140685
target_local_curvature_heuristic_lcb,607,shock_expansion_pair,0.5,0.0,True,0.5972937982749542,0.5972937982749542,0.0,0.0,5.224576419140685
target_local_curvature_heuristic_lcb,607,smooth_plume,1.0,0.0,True,0.5542432204738572,0.5542432204738572,0.0,0.0,4.85063856516348
target_local_curvature_heuristic_lcb,607,wrinkled_density_interface,1.0,0.0,True,0.8234614426900347,0.8234614426900347,0.0,0.0,4.85063856516348
target_local_curvature_heuristic_lcb,607,shock_expansion_pair,1.0,0.0,True,0.6190381616373509,0.6190381616373509,0.0,0.0,4.85063856516348
target_local_curvature_heuristic_lcb,607,smooth_plume,2.0,1.5,False,0.6633893239665006,0.5120697333669653,22.81007323041825,0.000907151744746218,5.180916045173026
target_local_curvature_heuristic_lcb,607,wrinkled_density_interface,2.0,1.5,False,0.8770815777554284,0.7988529398202342,8.919197474810948,0.000907151744746218,5.180916045173026
target_local_curvature_heuristic_lcb,607,shock_expansion_pair,2.0,1.5,False,0.6790773488899832,0.597315073218348,12.040200693674063,0.000907151744746218,5.180916045173026
target_local_inverse_nominal_heuristic_lcb,101,smooth_plume,0.0,0.0,True,0.5303539883483216,0.5303539883483216,0.0,0.0,5.47887773458381
target_local_inverse_nominal_heuristic_lcb,101,wrinkled_density_interface,0.0,0.0,True,0.629167857951391,0.629167857951391,0.0,0.0,5.47887773458381
target_local_inverse_nominal_heuristic_lcb,101,shock_expansion_pair,0.0,0.0,True,0.5915088432532365,0.5915088432532365,0.0,0.0,5.47887773458381
target_local_inverse_nominal_heuristic_lcb,101,smooth_plume,0.5,0.5,False,0.5373905185022773,0.5303681740413804,1.306748857510245,0.00064738233061774,5.461806061771522
target_local_inverse_nominal_heuristic_lcb,101,wrinkled_density_interface,0.5,0.5,False,0.6361169993138507,0.6291711314413891,1.0919167197156687,0.00064738233061774,5.461806061771522
target_local_inverse_nominal_heuristic_lcb,101,shock_expansion_pair,0.5,0.5,False,0.5946837178386972,0.5915101097127353,0.5336631945290145,0.00064738233061774,5.461806061771522
target_local_inverse_nominal_heuristic_lcb,101,smooth_plume,1.0,1.5,False,0.5536420647042976,0.5492800743027363,0.7878719265832922,0.00016355230961813752,5.506665293075096
target_local_inverse_nominal_heuristic_lcb,101,wrinkled_density_interface,1.0,1.5,False,0.6547981910135915,0.6363318495572781,2.820157677547727,0.00016355230961813752,5.506665293075096
target_local_inverse_nominal_heuristic_lcb,101,shock_expansion_pair,1.0,1.5,False,0.603775335912293,0.5993485034175423,0.7331920056094826,0.00016355230961813752,5.506665293075096
target_local_inverse_nominal_heuristic_lcb,101,smooth_plume,2.0,2.5,False,0.5901941489489183,0.5494793968657472,6.898535364283151,0.005715269728717429,5.678323771182311
target_local_inverse_nominal_heuristic_lcb,101,wrinkled_density_interface,2.0,2.5,False,0.7027492413121786,0.6363892973046806,9.442905108455218,0.005715269728717429,5.678323771182311
target_local_inverse_nominal_heuristic_lcb,101,shock_expansion_pair,2.0,2.5,False,0.6259422338454882,0.5993820294791667,4.243235706136702,0.005715269728717429,5.678323771182311
target_local_inverse_nominal_heuristic_lcb,211,smooth_plume,0.0,0.0,True,0.6733044324928485,0.6733044324928485,0.0,0.0,4.886898236115354
target_local_inverse_nominal_heuristic_lcb,211,wrinkled_density_interface,0.0,0.0,True,0.6641610760615045,0.6641610760615045,0.0,0.0,4.886898236115354
target_local_inverse_nominal_heuristic_lcb,211,shock_expansion_pair,0.0,0.0,True,0.6367027605831819,0.6367027605831819,0.0,0.0,4.886898236115354
target_local_inverse_nominal_heuristic_lcb,211,smooth_plume,0.5,0.0,True,0.7039630342370274,0.7039630342370274,0.0,0.0,5.345923078571084
target_local_inverse_nominal_heuristic_lcb,211,wrinkled_density_interface,0.5,0.0,True,0.6842177157614542,0.6842177157614542,0.0,0.0,5.345923078571084
target_local_inverse_nominal_heuristic_lcb,211,shock_expansion_pair,0.5,0.0,True,0.6447018093676098,0.6447018093676098,0.0,0.0,5.345923078571084
target_local_inverse_nominal_heuristic_lcb,211,smooth_plume,1.0,0.5,False,0.7712600280537701,0.7040219258533532,8.71795500281382,0.0007546175814593572,5.466679644484514
target_local_inverse_nominal_heuristic_lcb,211,wrinkled_density_interface,1.0,0.5,False,0.6999114295792108,0.6842560899893443,2.2367600996712653,0.0007546175814593572,5.466679644484514
target_local_inverse_nominal_heuristic_lcb,211,shock_expansion_pair,1.0,0.5,False,0.6619263349422688,0.6447107365657089,2.6008329730620914,0.0007546175814593572,5.466679644484514
target_local_inverse_nominal_heuristic_lcb,211,smooth_plume,2.0,2.0,False,0.8935033413537071,0.6734039061621355,24.63330857365444,0.0007697879952026226,5.459816131604565
target_local_inverse_nominal_heuristic_lcb,211,wrinkled_density_interface,2.0,2.0,False,0.7221578910867941,0.6642851429304135,8.01386357065023,0.0007697879952026226,5.459816131604565
target_local_inverse_nominal_heuristic_lcb,211,shock_expansion_pair,2.0,2.0,False,0.6972087605335413,0.6367357170683654,8.673592026999016,0.0007697879952026226,5.459816131604565
target_local_inverse_nominal_heuristic_lcb,307,smooth_plume,0.0,0.0,True,0.6857219524369543,0.6857219524369543,0.0,0.0,5.171239579386424
target_local_inverse_nominal_heuristic_lcb,307,wrinkled_density_interface,0.0,0.0,True,0.6359586984952307,0.6359586984952307,0.0,0.0,5.171239579386424
target_local_inverse_nominal_heuristic_lcb,307,shock_expansion_pair,0.0,0.0,True,0.6654776142738124,0.6654776142738124,0.0,0.0,5.171239579386424
target_local_inverse_nominal_heuristic_lcb,307,smooth_plume,0.5,0.0,True,0.7119388755127151,0.7119388755127151,0.0,0.0,5.199171022742879
target_local_inverse_nominal_heuristic_lcb,307,wrinkled_density_interface,0.5,0.0,True,0.6444583675636819,0.6444583675636819,0.0,0.0,5.199171022742879
target_local_inverse_nominal_heuristic_lcb,307,shock_expansion_pair,0.5,0.0,True,0.6708123545414086,0.6708123545414086,0.0,0.0,5.199171022742879
target_local_inverse_nominal_heuristic_lcb,307,smooth_plume,1.0,0.5,False,0.7545286929195707,0.7120247437361926,5.633178642804615,0.0011344584235206817,5.514548856153454
target_local_inverse_nominal_heuristic_lcb,307,wrinkled_density_interface,1.0,0.5,False,0.6585879659103594,0.6444782268516965,2.142422848428321,0.0011344584235206817,5.514548856153454
target_local_inverse_nominal_heuristic_lcb,307,shock_expansion_pair,1.0,0.5,False,0.6778664146881345,0.6708232296614947,1.0390225675777376,0.0011344584235206817,5.514548856153454
target_local_inverse_nominal_heuristic_lcb,307,smooth_plume,2.0,1.5,False,0.8488336675010058,0.7121309312066298,16.10477311730969,0.003367906794907151,5.887681339969557
target_local_inverse_nominal_heuristic_lcb,307,wrinkled_density_interface,2.0,1.5,False,0.7034148028500332,0.6445027800281957,8.375146866847702,0.003367906794907151,5.887681339969557
target_local_inverse_nominal_heuristic_lcb,307,shock_expansion_pair,2.0,1.5,False,0.7081653177943622,0.6708366707806538,5.271176952010512,0.003367906794907151,5.887681339969557
target_local_inverse_nominal_heuristic_lcb,401,smooth_plume,0.0,0.0,True,0.5363030060846542,0.5363030060846542,0.0,0.0,5.6899230583688185
target_local_inverse_nominal_heuristic_lcb,401,wrinkled_density_interface,0.0,0.0,True,0.7314049954666972,0.7314049954666972,0.0,0.0,5.6899230583688185
target_local_inverse_nominal_heuristic_lcb,401,shock_expansion_pair,0.0,0.0,True,0.6400704980190834,0.6400704980190834,0.0,0.0,5.6899230583688185
target_local_inverse_nominal_heuristic_lcb,401,smooth_plume,0.5,0.0,True,0.5616114838581756,0.5616114838581756,0.0,0.0,5.779718964846425
target_local_inverse_nominal_heuristic_lcb,401,wrinkled_density_interface,0.5,0.0,True,0.7565318924974527,0.7565318924974527,0.0,0.0,5.779718964846425
target_local_inverse_nominal_heuristic_lcb,401,shock_expansion_pair,0.5,0.0,True,0.6562688432536677,0.6562688432536677,0.0,0.0,5.779718964846425
target_local_inverse_nominal_heuristic_lcb,401,smooth_plume,1.0,1.0,False,0.604607366114732,0.536348116335814,11.289847528249412,0.00012567116877305017,5.91765564393037
target_local_inverse_nominal_heuristic_lcb,401,wrinkled_density_interface,1.0,1.0,False,0.7962834361167285,0.7314750425480032,8.138859937207696,0.00012567116877305017,5.91765564393037
target_local_inverse_nominal_heuristic_lcb,401,shock_expansion_pair,1.0,1.0,False,0.6786064952497747,0.6400827285758539,5.676893301727288,0.00012567116877305017,5.91765564393037
target_local_inverse_nominal_heuristic_lcb,401,smooth_plume,2.0,2.0,False,0.7068123514999479,0.536352849023161,24.11665587267251,0.001995385202375813,5.883619739114577
target_local_inverse_nominal_heuristic_lcb,401,wrinkled_density_interface,2.0,2.0,False,0.8923221778918206,0.7314823853711611,18.024856549083633,0.001995385202375813,5.883619739114577
target_local_inverse_nominal_heuristic_lcb,401,shock_expansion_pair,2.0,2.0,False,0.7474792307495669,0.6400840115108658,14.36765261437511,0.001995385202375813,5.883619739114577
target_local_inverse_nominal_heuristic_lcb,503,smooth_plume,0.0,0.0,True,0.5803634581194058,0.5803634581194058,0.0,0.0,4.838057031842063
target_local_inverse_nominal_heuristic_lcb,503,wrinkled_density_interface,0.0,0.0,True,0.651470919535793,0.651470919535793,0.0,0.0,4.838057031842063
target_local_inverse_nominal_heuristic_lcb,503,shock_expansion_pair,0.0,0.0,True,0.6421722296506339,0.6421722296506339,0.0,0.0,4.838057031842063
target_local_inverse_nominal_heuristic_lcb,503,smooth_plume,0.5,0.5,False,0.6004359552513786,0.5803845465759269,3.339475009796343,0.0002763456319381293,4.899329590207895
target_local_inverse_nominal_heuristic_lcb,503,wrinkled_density_interface,0.5,0.5,False,0.6600112423142548,0.6514813928748321,1.292379416070815,0.0002763456319381293,4.899329590207895
target_local_inverse_nominal_heuristic_lcb,503,shock_expansion_pair,0.5,0.5,False,0.64865494430849,0.6421791802221558,0.99833727363904,0.0002763456319381293,4.899329590207895
target_local_inverse_nominal_heuristic_lcb,503,smooth_plume,1.0,1.0,False,0.6341653621975536,0.5804281239275983,8.47369494980635,0.001989404920727758,5.112878491086565
target_local_inverse_nominal_heuristic_lcb,503,wrinkled_density_interface,1.0,1.0,False,0.6783575517090672,0.6515030341731202,3.9587555955246962,0.001989404920727758,5.112878491086565
target_local_inverse_nominal_heuristic_lcb,503,shock_expansion_pair,1.0,1.0,False,0.6607392756100213,0.642193547621445,2.806814831985608,0.001989404920727758,5.112878491086565
target_local_inverse_nominal_heuristic_lcb,503,smooth_plume,2.0,2.0,False,0.7075737791249151,0.5804949301895246,17.95980188702782,0.004768309856387563,5.434790114972755
target_local_inverse_nominal_heuristic_lcb,503,wrinkled_density_interface,2.0,2.0,False,0.7302888054452139,0.6515362090374939,10.783760591771529,0.004768309856387563,5.434790114972755
target_local_inverse_nominal_heuristic_lcb,503,shock_expansion_pair,2.0,2.0,False,0.6897734643792239,0.6422155858602265,6.89470978153648,0.004768309856387563,5.434790114972755
target_local_inverse_nominal_heuristic_lcb,607,smooth_plume,0.0,0.0,True,0.49221398228238805,0.49221398228238805,0.0,0.0,4.897248593462994
target_local_inverse_nominal_heuristic_lcb,607,wrinkled_density_interface,0.0,0.0,True,0.7845751678397818,0.7845751678397818,0.0,0.0,4.897248593462994
target_local_inverse_nominal_heuristic_lcb,607,shock_expansion_pair,0.0,0.0,True,0.5844258655054176,0.5844258655054176,0.0,0.0,4.897248593462994
target_local_inverse_nominal_heuristic_lcb,607,smooth_plume,0.5,0.0,True,0.5120072126410113,0.5120072126410113,0.0,0.0,5.373754282148917
target_local_inverse_nominal_heuristic_lcb,607,wrinkled_density_interface,0.5,0.0,True,0.7987777069362686,0.7987777069362686,0.0,0.0,5.373754282148917
target_local_inverse_nominal_heuristic_lcb,607,shock_expansion_pair,0.5,0.0,True,0.5972937982749542,0.5972937982749542,0.0,0.0,5.373754282148917
target_local_inverse_nominal_heuristic_lcb,607,smooth_plume,1.0,0.0,True,0.5542432204738572,0.5542432204738572,0.0,0.0,5.663625080472335
target_local_inverse_nominal_heuristic_lcb,607,wrinkled_density_interface,1.0,0.0,True,0.8234614426900347,0.8234614426900347,0.0,0.0,5.663625080472335
target_local_inverse_nominal_heuristic_lcb,607,shock_expansion_pair,1.0,0.0,True,0.6190381616373509,0.6190381616373509,0.0,0.0,5.663625080472335
target_local_inverse_nominal_heuristic_lcb,607,smooth_plume,2.0,0.0,True,0.6633893239665006,0.6633893239665006,0.0,0.0,5.755288394376514
target_local_inverse_nominal_heuristic_lcb,607,wrinkled_density_interface,2.0,0.0,True,0.8770815777554284,0.8770815777554284,0.0,0.0,5.755288394376514
target_local_inverse_nominal_heuristic_lcb,607,shock_expansion_pair,2.0,0.0,True,0.6790773488899832,0.6790773488899832,0.0,0.0,5.755288394376514
robust_median_uniform_gate,101,smooth_plume,0.0,0.0,True,0.5303539883483216,0.5303539883483216,0.0,0.0,5.999999999999999
