views,noise_level,num_freq,baseline_rel_l2,coord_regularized_rel_l2,improvement_baseline_minus_coord
5,0.06,40,0.2571528142050987,0.31863477692005077,-0.06148196271495204
5,0.06,80,0.2571528142050987,0.26010499553073774,-0.002952181325639014
5,0.06,120,0.2571528142050987,0.2461107153990996,0.011042098805999129
5,0.06,180,0.2571528142050987,0.24462531070990842,0.0125275034951903
5,0.06,260,0.2571528142050987,0.24264381048919964,0.014509003715899083
5,0.06,360,0.2571528142050987,0.24144794193962527,0.015704872265473457
