case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,matched_step,total_calls,baseline_kind,dc_step_size,operator_norm_squared_bound,projection_iterations,paired_call_budget,matched_step_internal_offset
cee85dad2f56f6debc94,development,single_interface,2101,cgls_matched,-1,0.6788656578963973,0.08444157133299958,0.07769775194469995,0.01014992082545828,1.1390340393020653,7.142990378332915e-05,0.025130603303359686,,,34,34,0,1,0.0,21,34,cgls_matched,,8.977587798077511,20,34,21
cee85dad2f56f6debc94,development,single_interface,2101,huber_pdhg_matched,-1,0.6450538666896058,0.08023584852779547,0.07382791387669121,0.010122367488787662,1.056744182655544,0.0976304700417505,0.10481615025581292,,,34,34,0,1,0.0,21,34,huber_pdhg_matched,,8.977587798077511,20,34,21
cee85dad2f56f6debc94,development,single_interface,2101,base_landweber_matched,-1,0.6762834542368441,0.08412038063498997,0.0774022127359081,0.010180760807673214,1.1378680167382826,0.009251442337941175,0.027193490284815186,,0.002260192391374099,34,34,0,1,0.0,21,34,base_landweber_matched,0.10916072580318961,8.977587798077511,20,34,21
cee85dad2f56f6debc94,development,single_interface,2101,cgls_matched,-1,0.6788763826482757,0.08444290534495058,0.07769897941747224,0.010150328087345707,1.1390700758679253,2.977548309153217e-06,0.02513421889939388,,,46,46,0,1,0.0,33,46,cgls_matched,,8.977587798077511,32,46,33
cee85dad2f56f6debc94,development,single_interface,2101,huber_pdhg_matched,-1,0.624520733744169,0.07768180857875055,0.07147784910071522,0.009676214771416418,1.0343207469071518,0.0762407255342844,0.08395914590327111,,,46,46,0,1,0.0,33,46,huber_pdhg_matched,,8.977587798077511,32,46,33
cee85dad2f56f6debc94,development,single_interface,2101,base_landweber_matched,-1,0.676547549795901,0.08415323049818374,0.07743243908628926,0.01017348925600298,1.1375530215950658,0.007556389836490506,0.026715216840981767,,0.0029662208372827977,46,46,0,1,0.0,33,46,base_landweber_matched,0.10916072580318961,8.977587798077511,32,46,33
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.590937364689723,0.050968459774957196,0.06482193645380672,0.016241302662896934,1.13520660646744,0.004475302567786512,0.017358642357627158,,,14,14,0,1,0.0,1,14,cgls_matched,,9.276438454549416,0,14,1
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.606962552324806,0.052350635247638166,0.06657979398086815,0.019073522420179043,0.9266231628760547,0.24528415485112856,0.24490636006635266,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,9.276438454549416,0,14,1
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.590456881447142,0.0509270180041616,0.06476923060699663,0.016242911223502503,1.1339026064209974,0.0061509153352611355,0.016732837718416972,,0.00013552878916041648,14,14,0,1,0.0,1,14,base_landweber_matched,0.10564399309083775,9.276438454549416,0,14,1
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.5910867521543708,0.05098134447211419,0.06483832327467644,0.016231640972417433,1.1357514170066323,0.0037398020783336967,0.017445059137431194,,,15,15,0,1,0.0,2,15,cgls_matched,,9.276438454549416,1,15,2
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.5980060652876038,0.05157813654209387,0.0655973263484826,0.01874978735042892,0.937103344176247,0.22434523613299487,0.22392796038140422,,,15,15,0,1,0.0,2,15,huber_pdhg_matched,,9.276438454549416,1,15,2
