base_seed,family,mismatch_severity,correction_candidate,camera_block,loco_score
101,wrinkled_density_interface,2.0,2.5,2,0.36880848917665093
101,wrinkled_density_interface,2.0,2.5,3,0.08081814297804756
101,wrinkled_density_interface,2.0,2.5,4,0.08079128356904666
101,wrinkled_density_interface,2.0,2.5,5,0.24950484790316033
101,shock_expansion_pair,2.0,-0.5,0,0.11235123327599572
101,shock_expansion_pair,2.0,-0.5,1,0.09271324086078488
101,shock_expansion_pair,2.0,-0.5,2,0.30718185752463684
101,shock_expansion_pair,2.0,-0.5,3,0.17016976629665317
101,shock_expansion_pair,2.0,-0.5,4,0.18773489960494616
101,shock_expansion_pair,2.0,-0.5,5,0.22535711410652573
101,shock_expansion_pair,2.0,0.0,0,0.09880997516382199
101,shock_expansion_pair,2.0,0.0,1,0.07481574846631009
101,shock_expansion_pair,2.0,0.0,2,0.320389941476689
101,shock_expansion_pair,2.0,0.0,3,0.1402148728789666
101,shock_expansion_pair,2.0,0.0,4,0.1645996346454106
101,shock_expansion_pair,2.0,0.0,5,0.22252537410170356
101,shock_expansion_pair,2.0,0.5,0,0.0874846727027669
101,shock_expansion_pair,2.0,0.5,1,0.06320744697649336
101,shock_expansion_pair,2.0,0.5,2,0.33493497706909947
101,shock_expansion_pair,2.0,0.5,3,0.11390758772520425
101,shock_expansion_pair,2.0,0.5,4,0.14250382677197995
101,shock_expansion_pair,2.0,0.5,5,0.22027180044926836
101,shock_expansion_pair,2.0,1.0,0,0.07609892251322245
101,shock_expansion_pair,2.0,1.0,1,0.05649401348614868
101,shock_expansion_pair,2.0,1.0,2,0.35143834858437056
101,shock_expansion_pair,2.0,1.0,3,0.0912658536678039
101,shock_expansion_pair,2.0,1.0,4,0.12132614698170305
101,shock_expansion_pair,2.0,1.0,5,0.2171975465537247
101,shock_expansion_pair,2.0,1.5,0,0.06507948795598861
101,shock_expansion_pair,2.0,1.5,1,0.05513486031464727
101,shock_expansion_pair,2.0,1.5,2,0.3687339218765379
101,shock_expansion_pair,2.0,1.5,3,0.07129340729170736
101,shock_expansion_pair,2.0,1.5,4,0.10313061561184579
101,shock_expansion_pair,2.0,1.5,5,0.21487741938063115
101,shock_expansion_pair,2.0,2.0,0,0.056966531431644415
101,shock_expansion_pair,2.0,2.0,1,0.06091184341973164
101,shock_expansion_pair,2.0,2.0,2,0.38517563296341784
101,shock_expansion_pair,2.0,2.0,3,0.05709134201941562
101,shock_expansion_pair,2.0,2.0,4,0.09222910721221358
101,shock_expansion_pair,2.0,2.0,5,0.21042245466313989
101,shock_expansion_pair,2.0,2.5,0,0.05244815715496352
101,shock_expansion_pair,2.0,2.5,1,0.06786027239227987
101,shock_expansion_pair,2.0,2.5,2,0.4018829827809669
101,shock_expansion_pair,2.0,2.5,3,0.05023308291388003
101,shock_expansion_pair,2.0,2.5,4,0.08564727888584686
101,shock_expansion_pair,2.0,2.5,5,0.20309419412550353
211,smooth_plume,0.0,-0.5,0,0.040215464428984354
211,smooth_plume,0.0,-0.5,1,0.05661802766670867
211,smooth_plume,0.0,-0.5,2,0.18609492473136155
211,smooth_plume,0.0,-0.5,3,0.044203050133405676
211,smooth_plume,0.0,-0.5,4,0.05322598213299038
211,smooth_plume,0.0,-0.5,5,0.07522617808139641
211,smooth_plume,0.0,0.0,0,0.0266803924706958
211,smooth_plume,0.0,0.0,1,0.05449070327611314
211,smooth_plume,0.0,0.0,2,0.1926870878621461
211,smooth_plume,0.0,0.0,3,0.02582562329389467
211,smooth_plume,0.0,0.0,4,0.044287339427991165
211,smooth_plume,0.0,0.0,5,0.0712781243544532
211,smooth_plume,0.0,0.5,0,0.0357065219685847
211,smooth_plume,0.0,0.5,1,0.07421073540104671
211,smooth_plume,0.0,0.5,2,0.21136473920910312
211,smooth_plume,0.0,0.5,3,0.032388260637235905
211,smooth_plume,0.0,0.5,4,0.058270107520791446
211,smooth_plume,0.0,0.5,5,0.0808239183528956
211,smooth_plume,0.0,1.0,0,0.05754030067222343
211,smooth_plume,0.0,1.0,1,0.10653539228112896
211,smooth_plume,0.0,1.0,2,0.2380186272382499
211,smooth_plume,0.0,1.0,3,0.051477914008211216
211,smooth_plume,0.0,1.0,4,0.08873889621354956
211,smooth_plume,0.0,1.0,5,0.10719740566891454
211,smooth_plume,0.0,1.5,0,0.08810570318261268
211,smooth_plume,0.0,1.5,1,0.14515834882341735
211,smooth_plume,0.0,1.5,2,0.26756910912286735
211,smooth_plume,0.0,1.5,3,0.07655809063978246
211,smooth_plume,0.0,1.5,4,0.12486899085756002
211,smooth_plume,0.0,1.5,5,0.14085890364866044
211,smooth_plume,0.0,2.0,0,0.12305340363690256
211,smooth_plume,0.0,2.0,1,0.18606094548020946
211,smooth_plume,0.0,2.0,2,0.2973280168254627
211,smooth_plume,0.0,2.0,3,0.10557600065868206
211,smooth_plume,0.0,2.0,4,0.16343527421389267
211,smooth_plume,0.0,2.0,5,0.17509840019484477
211,smooth_plume,0.0,2.5,0,0.16192268827657172
211,smooth_plume,0.0,2.5,1,0.22904889919084073
211,smooth_plume,0.0,2.5,2,0.32901555550534983
211,smooth_plume,0.0,2.5,3,0.1392363550912497
211,smooth_plume,0.0,2.5,4,0.20160785250922553
211,smooth_plume,0.0,2.5,5,0.2105091760301407
211,wrinkled_density_interface,0.0,-0.5,0,0.08614240986083066
211,wrinkled_density_interface,0.0,-0.5,1,0.11007942563043155
211,wrinkled_density_interface,0.0,-0.5,2,0.3143593735339462
211,wrinkled_density_interface,0.0,-0.5,3,0.0829659107778508
211,wrinkled_density_interface,0.0,-0.5,4,0.10569170845452279
211,wrinkled_density_interface,0.0,-0.5,5,0.23503687666695142
211,wrinkled_density_interface,0.0,0.0,0,0.05974340347117924
211,wrinkled_density_interface,0.0,0.0,1,0.11695479545613857
211,wrinkled_density_interface,0.0,0.0,2,0.3317907517941893
211,wrinkled_density_interface,0.0,0.0,3,0.06096977910803078
211,wrinkled_density_interface,0.0,0.0,4,0.10870936163217311
211,wrinkled_density_interface,0.0,0.0,5,0.23880435025430802
211,wrinkled_density_interface,0.0,0.5,0,0.08073472081134074
211,wrinkled_density_interface,0.0,0.5,1,0.13153451085158802
211,wrinkled_density_interface,0.0,0.5,2,0.3465350695414615
211,wrinkled_density_interface,0.0,0.5,3,0.08196324939399457
211,wrinkled_density_interface,0.0,0.5,4,0.11612812552943151
211,wrinkled_density_interface,0.0,0.5,5,0.24490222674518017
211,wrinkled_density_interface,0.0,1.0,0,0.12477830275316747
211,wrinkled_density_interface,0.0,1.0,1,0.14651125691251737
211,wrinkled_density_interface,0.0,1.0,2,0.36111154739124324
211,wrinkled_density_interface,0.0,1.0,3,0.12529929318490846
211,wrinkled_density_interface,0.0,1.0,4,0.12198479759805984
211,wrinkled_density_interface,0.0,1.0,5,0.24874898798671743
211,wrinkled_density_interface,0.0,1.5,0,0.17817665736993724
211,wrinkled_density_interface,0.0,1.5,1,0.16276825400434305
211,wrinkled_density_interface,0.0,1.5,2,0.37767704154699244
211,wrinkled_density_interface,0.0,1.5,3,0.17685104213310476
211,wrinkled_density_interface,0.0,1.5,4,0.12592992434285408
211,wrinkled_density_interface,0.0,1.5,5,0.25279224561296815
211,wrinkled_density_interface,0.0,2.0,0,0.23613318100363612
211,wrinkled_density_interface,0.0,2.0,1,0.18216341660565372
211,wrinkled_density_interface,0.0,2.0,2,0.3960379880381519
211,wrinkled_density_interface,0.0,2.0,3,0.23189188730636026
211,wrinkled_density_interface,0.0,2.0,4,0.13102516310045315
211,wrinkled_density_interface,0.0,2.0,5,0.25770044994042585
211,wrinkled_density_interface,0.0,2.5,0,0.2979597156039507
211,wrinkled_density_interface,0.0,2.5,1,0.2059797918840493
211,wrinkled_density_interface,0.0,2.5,2,0.41494880280028607
211,wrinkled_density_interface,0.0,2.5,3,0.2893550725500499
211,wrinkled_density_interface,0.0,2.5,4,0.139484033940588
211,wrinkled_density_interface,0.0,2.5,5,0.261823553760054
211,shock_expansion_pair,0.0,-0.5,0,0.047557192928641384
211,shock_expansion_pair,0.0,-0.5,1,0.07078967385578411
211,shock_expansion_pair,0.0,-0.5,2,0.3401105168219677
211,shock_expansion_pair,0.0,-0.5,3,0.04823016977345731
211,shock_expansion_pair,0.0,-0.5,4,0.05182786799506336
211,shock_expansion_pair,0.0,-0.5,5,0.2205333703993121
211,shock_expansion_pair,0.0,0.0,0,0.04141328059299973
211,shock_expansion_pair,0.0,0.0,1,0.07738794319238074
211,shock_expansion_pair,0.0,0.0,2,0.3573768864380043
211,shock_expansion_pair,0.0,0.0,3,0.040460192618954394
211,shock_expansion_pair,0.0,0.0,4,0.04926856479579675
211,shock_expansion_pair,0.0,0.0,5,0.21283924574859195
211,shock_expansion_pair,0.0,0.5,0,0.04633068477008631
211,shock_expansion_pair,0.0,0.5,1,0.08908474016697177
211,shock_expansion_pair,0.0,0.5,2,0.3759694735351245
211,shock_expansion_pair,0.0,0.5,3,0.04529189407362658
211,shock_expansion_pair,0.0,0.5,4,0.04981261254992072
211,shock_expansion_pair,0.0,0.5,5,0.20632441141428862
211,shock_expansion_pair,0.0,1.0,0,0.06003261578760643
211,shock_expansion_pair,0.0,1.0,1,0.10435821051492356
211,shock_expansion_pair,0.0,1.0,2,0.39410831063200813
211,shock_expansion_pair,0.0,1.0,3,0.05630328085193295
211,shock_expansion_pair,0.0,1.0,4,0.05604087722607636
211,shock_expansion_pair,0.0,1.0,5,0.1985601753162556
211,shock_expansion_pair,0.0,1.5,0,0.07799407450765436
211,shock_expansion_pair,0.0,1.5,1,0.12467310295495247
211,shock_expansion_pair,0.0,1.5,2,0.4126301293255974
211,shock_expansion_pair,0.0,1.5,3,0.06659227766684177
211,shock_expansion_pair,0.0,1.5,4,0.06598604631973846
211,shock_expansion_pair,0.0,1.5,5,0.19199025541078776
211,shock_expansion_pair,0.0,2.0,0,0.09846955942464308
211,shock_expansion_pair,0.0,2.0,1,0.1485214712746196
211,shock_expansion_pair,0.0,2.0,2,0.432130277741104
211,shock_expansion_pair,0.0,2.0,3,0.07456717392389083
211,shock_expansion_pair,0.0,2.0,4,0.07815629120690853
211,shock_expansion_pair,0.0,2.0,5,0.18474718387557873
211,shock_expansion_pair,0.0,2.5,0,0.12156089047727277
211,shock_expansion_pair,0.0,2.5,1,0.17389960088838793
211,shock_expansion_pair,0.0,2.5,2,0.45303404512273443
211,shock_expansion_pair,0.0,2.5,3,0.08216107613629087
211,shock_expansion_pair,0.0,2.5,4,0.09183907882993236
211,shock_expansion_pair,0.0,2.5,5,0.17880169578374397
211,smooth_plume,0.5,-0.5,0,0.06139948829484794
211,smooth_plume,0.5,-0.5,1,0.07358935213060452
211,smooth_plume,0.5,-0.5,2,0.18084117937996477
211,smooth_plume,0.5,-0.5,3,0.07159603988724782
211,smooth_plume,0.5,-0.5,4,0.07304493185084694
211,smooth_plume,0.5,-0.5,5,0.0851679680270348
211,smooth_plume,0.5,0.0,0,0.040216972171898326
211,smooth_plume,0.5,0.0,1,0.056619453207791035
211,smooth_plume,0.5,0.0,2,0.18609962494783971
211,smooth_plume,0.5,0.0,3,0.04420362908258886
211,smooth_plume,0.5,0.0,4,0.053227548445091616
211,smooth_plume,0.5,0.0,5,0.07523390267217281
211,smooth_plume,0.5,0.5,0,0.026679580850186062
211,smooth_plume,0.5,0.5,1,0.05449061526029751
211,smooth_plume,0.5,0.5,2,0.19268691135199373
211,smooth_plume,0.5,0.5,3,0.025825472428365137
211,smooth_plume,0.5,0.5,4,0.04428720491174068
211,smooth_plume,0.5,0.5,5,0.0712834044847447
211,smooth_plume,0.5,1.0,0,0.03570538561297262
211,smooth_plume,0.5,1.0,1,0.07421059582348953
211,smooth_plume,0.5,1.0,2,0.21136571742618476
211,smooth_plume,0.5,1.0,3,0.03238910841083984
211,smooth_plume,0.5,1.0,4,0.05827197011255322
211,smooth_plume,0.5,1.0,5,0.08082769961258862
211,smooth_plume,0.5,1.5,0,0.0575396635708952
211,smooth_plume,0.5,1.5,1,0.10653749279264407
211,smooth_plume,0.5,1.5,2,0.23802156705678387
211,smooth_plume,0.5,1.5,3,0.05147939736042249
211,smooth_plume,0.5,1.5,4,0.08874465160497107
211,smooth_plume,0.5,1.5,5,0.10720287765450243
211,smooth_plume,0.5,2.0,0,0.08810605295344215
211,smooth_plume,0.5,2.0,1,0.14516146334949573
211,smooth_plume,0.5,2.0,2,0.26757337839060086
211,smooth_plume,0.5,2.0,3,0.07656052929642441
211,smooth_plume,0.5,2.0,4,0.12487566124357272
211,smooth_plume,0.5,2.0,5,0.1408661106169454
211,smooth_plume,0.5,2.5,0,0.12305471748629805
211,smooth_plume,0.5,2.5,1,0.18606451261865647
211,smooth_plume,0.5,2.5,2,0.2973329032944647
211,smooth_plume,0.5,2.5,3,0.1055794313380715
211,smooth_plume,0.5,2.5,4,0.16344191357393065
211,smooth_plume,0.5,2.5,5,0.17510624535837988
211,wrinkled_density_interface,0.5,-0.5,0,0.14953382556314543
211,wrinkled_density_interface,0.5,-0.5,1,0.1094332127455644
211,wrinkled_density_interface,0.5,-0.5,2,0.3019470549228127
211,wrinkled_density_interface,0.5,-0.5,3,0.14031168186499537
211,wrinkled_density_interface,0.5,-0.5,4,0.10396983857209506
211,wrinkled_density_interface,0.5,-0.5,5,0.23403700002659558
211,wrinkled_density_interface,0.5,0.0,0,0.08614342818694269
211,wrinkled_density_interface,0.5,0.0,1,0.11007843955355237
211,wrinkled_density_interface,0.5,0.0,2,0.31435838835643565
211,wrinkled_density_interface,0.5,0.0,3,0.0829678327758118
211,wrinkled_density_interface,0.5,0.0,4,0.10569169037401308
211,wrinkled_density_interface,0.5,0.0,5,0.23503864942824784
211,wrinkled_density_interface,0.5,0.5,0,0.059744177603218644
211,wrinkled_density_interface,0.5,0.5,1,0.11695336504674768
211,wrinkled_density_interface,0.5,0.5,2,0.33179148499678235
211,wrinkled_density_interface,0.5,0.5,3,0.06096982598941176
211,wrinkled_density_interface,0.5,0.5,4,0.10870868754579438
211,wrinkled_density_interface,0.5,0.5,5,0.23880826300131702
211,wrinkled_density_interface,0.5,1.0,0,0.08073717674385245
211,wrinkled_density_interface,0.5,1.0,1,0.1315338107781139
211,wrinkled_density_interface,0.5,1.0,2,0.34653493453869
211,wrinkled_density_interface,0.5,1.0,3,0.08196427147375711
211,wrinkled_density_interface,0.5,1.0,4,0.11612886561124885
211,wrinkled_density_interface,0.5,1.0,5,0.24490863370424232
211,wrinkled_density_interface,0.5,1.5,0,0.12478315076081183
211,wrinkled_density_interface,0.5,1.5,1,0.14651016709467798
211,wrinkled_density_interface,0.5,1.5,2,0.3611104321496333
211,wrinkled_density_interface,0.5,1.5,3,0.12530258446017062
211,wrinkled_density_interface,0.5,1.5,4,0.1219860409518014
211,wrinkled_density_interface,0.5,1.5,5,0.2487560294840384
211,wrinkled_density_interface,0.5,2.0,0,0.17818369100326553
211,wrinkled_density_interface,0.5,2.0,1,0.1627671673886924
211,wrinkled_density_interface,0.5,2.0,2,0.37767634290805574
211,wrinkled_density_interface,0.5,2.0,3,0.17685618029500447
211,wrinkled_density_interface,0.5,2.0,4,0.12593182971861946
211,wrinkled_density_interface,0.5,2.0,5,0.25279966738800874
211,wrinkled_density_interface,0.5,2.5,0,0.23614154831581555
211,wrinkled_density_interface,0.5,2.5,1,0.1821625815626479
211,wrinkled_density_interface,0.5,2.5,2,0.3960381301297231
211,wrinkled_density_interface,0.5,2.5,3,0.23189780917243605
211,wrinkled_density_interface,0.5,2.5,4,0.13102771138262334
211,wrinkled_density_interface,0.5,2.5,5,0.25770770678485905
211,shock_expansion_pair,0.5,-0.5,0,0.06366311800480365
211,shock_expansion_pair,0.5,-0.5,1,0.07108227407001316
211,shock_expansion_pair,0.5,-0.5,2,0.3264981194163855
211,shock_expansion_pair,0.5,-0.5,3,0.06893146265018722
211,shock_expansion_pair,0.5,-0.5,4,0.05693877573768523
211,shock_expansion_pair,0.5,-0.5,5,0.2312907577655055
211,shock_expansion_pair,0.5,0.0,0,0.047558541322622924
211,shock_expansion_pair,0.5,0.0,1,0.07078905112648186
211,shock_expansion_pair,0.5,0.0,2,0.34011014286322033
211,shock_expansion_pair,0.5,0.0,3,0.04823086030639131
211,shock_expansion_pair,0.5,0.0,4,0.051828378190230215
211,shock_expansion_pair,0.5,0.0,5,0.22053491617897425
211,shock_expansion_pair,0.5,0.5,0,0.0414130167476846
211,shock_expansion_pair,0.5,0.5,1,0.07738774749446749
211,shock_expansion_pair,0.5,0.5,2,0.3573764811194627
211,shock_expansion_pair,0.5,0.5,3,0.04046067104600204
211,shock_expansion_pair,0.5,0.5,4,0.049269413139398505
211,shock_expansion_pair,0.5,0.5,5,0.21284041401305773
211,shock_expansion_pair,0.5,1.0,0,0.046329881866378306
211,shock_expansion_pair,0.5,1.0,1,0.08908384198827195
211,shock_expansion_pair,0.5,1.0,2,0.3759696406379806
211,shock_expansion_pair,0.5,1.0,3,0.04529314000309878
211,shock_expansion_pair,0.5,1.0,4,0.04981432836551064
211,shock_expansion_pair,0.5,1.0,5,0.2063270813716062
211,shock_expansion_pair,0.5,1.5,0,0.06003168900318195
211,shock_expansion_pair,0.5,1.5,1,0.104356906721826
211,shock_expansion_pair,0.5,1.5,2,0.3941081555825879
211,shock_expansion_pair,0.5,1.5,3,0.0563052683671318
211,shock_expansion_pair,0.5,1.5,4,0.05604311544239327
211,shock_expansion_pair,0.5,1.5,5,0.198563326755015
211,shock_expansion_pair,0.5,2.0,0,0.07799327102522717
211,shock_expansion_pair,0.5,2.0,1,0.12467188095270268
211,shock_expansion_pair,0.5,2.0,2,0.41262955014141584
211,shock_expansion_pair,0.5,2.0,3,0.06659496222709027
211,shock_expansion_pair,0.5,2.0,4,0.06598810003000874
211,shock_expansion_pair,0.5,2.0,5,0.1919943233898648
211,shock_expansion_pair,0.5,2.5,0,0.09846919988486853
211,shock_expansion_pair,0.5,2.5,1,0.14852042773127863
211,shock_expansion_pair,0.5,2.5,2,0.43212971179262155
211,shock_expansion_pair,0.5,2.5,3,0.07457053697174593
211,shock_expansion_pair,0.5,2.5,4,0.07815817520781707
211,shock_expansion_pair,0.5,2.5,5,0.1847517218398825
211,smooth_plume,1.0,-0.5,0,0.07990468066356998
211,smooth_plume,1.0,-0.5,1,0.0950380979908659
211,smooth_plume,1.0,-0.5,2,0.17464221725107737
211,smooth_plume,1.0,-0.5,3,0.09728092370335116
211,smooth_plume,1.0,-0.5,4,0.09618937582582689
211,smooth_plume,1.0,-0.5,5,0.09509387388766666
211,smooth_plume,1.0,0.0,0,0.061404647165376136
211,smooth_plume,1.0,0.0,1,0.07359308435440307
211,smooth_plume,1.0,0.0,2,0.18085162650460415
211,smooth_plume,1.0,0.0,3,0.07159862422511562
211,smooth_plume,1.0,0.0,4,0.0730485305217888
211,smooth_plume,1.0,0.0,5,0.08518064989584606
211,smooth_plume,1.0,0.5,0,0.040219225714378595
211,smooth_plume,1.0,0.5,1,0.05662158514986331
211,smooth_plume,1.0,0.5,2,0.18610665526399
211,smooth_plume,1.0,0.5,3,0.044204495478916334
211,smooth_plume,1.0,0.5,4,0.05322989057302122
211,smooth_plume,1.0,0.5,5,0.07524545925589814
211,smooth_plume,1.0,1.0,0,0.026678368878930502
211,smooth_plume,1.0,1.0,1,0.05449048405332194
211,smooth_plume,1.0,1.0,2,0.19268664921847817
211,smooth_plume,1.0,1.0,3,0.025825247925790693
211,smooth_plume,1.0,1.0,4,0.04428700298168922
211,smooth_plume,1.0,1.0,5,0.07129130803558853
211,smooth_plume,1.0,1.5,0,0.03570368881345764
211,smooth_plume,1.0,1.5,1,0.07421038820378777
211,smooth_plume,1.0,1.5,2,0.21136718386534759
211,smooth_plume,1.0,1.5,3,0.03239037560897927
211,smooth_plume,1.0,1.5,4,0.05827475679554091
211,smooth_plume,1.0,1.5,5,0.08083335772042562
211,smooth_plume,1.0,2.0,0,0.05753871277237834
211,smooth_plume,1.0,2.0,1,0.10654063458576965
211,smooth_plume,1.0,2.0,2,0.23802596240301774
211,smooth_plume,1.0,2.0,3,0.05148161398810183
211,smooth_plume,1.0,2.0,4,0.0887532567624981
211,smooth_plume,1.0,2.0,5,0.107211058186486
211,smooth_plume,1.0,2.5,0,0.08810657639872459
211,smooth_plume,1.0,2.5,1,0.14516611919698044
211,smooth_plume,1.0,2.5,2,0.26757975920406835
211,smooth_plume,1.0,2.5,3,0.07656417303976054
211,smooth_plume,1.0,2.5,4,0.1248856300991603
211,smooth_plume,1.0,2.5,5,0.14087688127736456
211,wrinkled_density_interface,1.0,-0.5,0,0.20585732022634218
211,wrinkled_density_interface,1.0,-0.5,1,0.11266847094205279
211,wrinkled_density_interface,1.0,-0.5,2,0.2921590571276094
211,wrinkled_density_interface,1.0,-0.5,3,0.19122698587458992
211,wrinkled_density_interface,1.0,-0.5,4,0.10263117447273766
211,wrinkled_density_interface,1.0,-0.5,5,0.23864505878812795
211,wrinkled_density_interface,1.0,0.0,0,0.14954042264735468
211,wrinkled_density_interface,1.0,0.0,1,0.10943265040161292
211,wrinkled_density_interface,1.0,0.0,2,0.30194596769490767
211,wrinkled_density_interface,1.0,0.0,3,0.14032098584019653
211,wrinkled_density_interface,1.0,0.0,4,0.10397109528066789
211,wrinkled_density_interface,1.0,0.0,5,0.23403980251079043
211,wrinkled_density_interface,1.0,0.5,0,0.08614495263380656
211,wrinkled_density_interface,1.0,0.5,1,0.11007696699612532
211,wrinkled_density_interface,1.0,0.5,2,0.314356918613736
211,wrinkled_density_interface,1.0,0.5,3,0.08297070604986162
211,wrinkled_density_interface,1.0,0.5,4,0.10569166363358284
211,wrinkled_density_interface,1.0,0.5,5,0.23504130096770326
211,wrinkled_density_interface,1.0,1.0,0,0.05974533632980858
211,wrinkled_density_interface,1.0,1.0,1,0.11695122760608571
211,wrinkled_density_interface,1.0,1.0,2,0.33179258564255043
211,wrinkled_density_interface,1.0,1.0,3,0.06096989816136858
211,wrinkled_density_interface,1.0,1.0,4,0.10870767984879788
211,wrinkled_density_interface,1.0,1.0,5,0.23881411593291987
211,wrinkled_density_interface,1.0,1.5,0,0.08074084755591418
211,wrinkled_density_interface,1.0,1.5,1,0.13153276569611835
211,wrinkled_density_interface,1.0,1.5,2,0.34653473740633567
211,wrinkled_density_interface,1.0,1.5,3,0.08196580170346711
211,wrinkled_density_interface,1.0,1.5,4,0.11612997328803891
211,wrinkled_density_interface,1.0,1.5,5,0.2449182153871324
211,wrinkled_density_interface,1.0,2.0,0,0.12479039517265168
211,wrinkled_density_interface,1.0,2.0,1,0.14650853986687895
211,wrinkled_density_interface,1.0,2.0,2,0.36110876824039545
211,wrinkled_density_interface,1.0,2.0,3,0.1253075053213297
211,wrinkled_density_interface,1.0,2.0,4,0.12198790133954303
211,wrinkled_density_interface,1.0,2.0,5,0.24876655860221136
211,wrinkled_density_interface,1.0,2.5,0,0.17819419931992123
211,wrinkled_density_interface,1.0,2.5,1,0.16276554601892249
211,wrinkled_density_interface,1.0,2.5,2,0.3776753021548478
211,wrinkled_density_interface,1.0,2.5,3,0.17686385949494626
211,wrinkled_density_interface,1.0,2.5,4,0.1259346800607704
211,wrinkled_density_interface,1.0,2.5,5,0.25281076362726
211,shock_expansion_pair,1.0,-0.5,0,0.08107848495124095
211,shock_expansion_pair,1.0,-0.5,1,0.08028690220840037
211,shock_expansion_pair,1.0,-0.5,2,0.3116182570717003
211,shock_expansion_pair,1.0,-0.5,3,0.09454206753881367
211,shock_expansion_pair,1.0,-0.5,4,0.06293332967092063
211,shock_expansion_pair,1.0,-0.5,5,0.23833852196674463
211,shock_expansion_pair,1.0,0.0,0,0.06366921118619644
211,shock_expansion_pair,1.0,0.0,1,0.07108162488388964
211,shock_expansion_pair,1.0,0.0,2,0.32649945638713557
211,shock_expansion_pair,1.0,0.0,3,0.06893449277306499
211,shock_expansion_pair,1.0,0.0,4,0.05693964216406089
211,shock_expansion_pair,1.0,0.0,5,0.23129547906115827
211,shock_expansion_pair,1.0,0.5,0,0.04756055698636759
211,shock_expansion_pair,1.0,0.5,1,0.07078812148826948
211,shock_expansion_pair,1.0,0.5,2,0.3401095847778271
211,shock_expansion_pair,1.0,0.5,3,0.0482318933435062
211,shock_expansion_pair,1.0,0.5,4,0.0518291406031226
211,shock_expansion_pair,1.0,0.5,5,0.22053722548986823
211,shock_expansion_pair,1.0,1.0,0,0.04141262289317555
211,shock_expansion_pair,1.0,1.0,1,0.07738745662648372
211,shock_expansion_pair,1.0,1.0,2,0.3573758764921897
211,shock_expansion_pair,1.0,1.0,3,0.040461385610390234
211,shock_expansion_pair,1.0,1.0,4,0.04927068151351667
211,shock_expansion_pair,1.0,1.0,5,0.21284215891762287
211,shock_expansion_pair,1.0,1.5,0,0.046328683224656476
211,shock_expansion_pair,1.0,1.5,1,0.08908250102891929
211,shock_expansion_pair,1.0,1.5,2,0.37596989312420004
211,shock_expansion_pair,1.0,1.5,3,0.04529500103030235
211,shock_expansion_pair,1.0,1.5,4,0.049816894993894495
211,shock_expansion_pair,1.0,1.5,5,0.20633107402067336
211,shock_expansion_pair,1.0,2.0,0,0.06003030558499424
211,shock_expansion_pair,1.0,2.0,1,0.10435496048680466
211,shock_expansion_pair,1.0,2.0,2,0.3941079252342326
211,shock_expansion_pair,1.0,2.0,3,0.05630823725660843
211,shock_expansion_pair,1.0,2.0,4,0.056046462286754646
211,shock_expansion_pair,1.0,2.0,5,0.19856803800702455
211,shock_expansion_pair,1.0,2.5,0,0.07799207187442211
211,shock_expansion_pair,1.0,2.5,1,0.12467005674824168
211,shock_expansion_pair,1.0,2.5,2,0.41262868488450133
211,shock_expansion_pair,1.0,2.5,3,0.06659897252719789
211,shock_expansion_pair,1.0,2.5,4,0.06599116981682324
211,shock_expansion_pair,1.0,2.5,5,0.19200040373252952
211,smooth_plume,2.0,-0.5,0,0.11365121420308391
211,smooth_plume,2.0,-0.5,1,0.14284754990654927
211,smooth_plume,2.0,-0.5,2,0.16859209797714506
211,smooth_plume,2.0,-0.5,3,0.14520998980477984
211,smooth_plume,2.0,-0.5,4,0.1445014762973317
211,smooth_plume,2.0,-0.5,5,0.12190448487934931
211,smooth_plume,2.0,0.0,0,0.09710798909371597
211,smooth_plume,2.0,0.0,1,0.11848362366134545
211,smooth_plume,2.0,0.0,2,0.16977921562996462
211,smooth_plume,2.0,0.0,3,0.12109982122220855
211,smooth_plume,2.0,0.0,4,0.12053279530655146
211,smooth_plume,2.0,0.0,5,0.10777893861646583
211,smooth_plume,2.0,0.5,0,0.07991714237922155
211,smooth_plume,2.0,0.5,1,0.0950480195541215
211,smooth_plume,2.0,0.5,2,0.17466172892840837
211,smooth_plume,2.0,0.5,3,0.09728604503501445
211,smooth_plume,2.0,0.5,4,0.09619897105102981
211,smooth_plume,2.0,0.5,5,0.09511429854799419
211,smooth_plume,2.0,1.0,0,0.06141502708795427
211,smooth_plume,2.0,1.0,1,0.07360059722087364
211,smooth_plume,2.0,1.0,2,0.18087266695983215
211,smooth_plume,2.0,1.0,3,0.07160382696945415
211,smooth_plume,2.0,1.0,4,0.0730557760551287
211,smooth_plume,2.0,1.0,5,0.08520620017949267
211,smooth_plume,2.0,1.5,0,0.04022376082911153
211,smooth_plume,2.0,1.5,1,0.05662588014686887
211,smooth_plume,2.0,1.5,2,0.18612082208597672
211,smooth_plume,2.0,1.5,3,0.044206242934397566
211,smooth_plume,2.0,1.5,4,0.05323460777043458
211,smooth_plume,2.0,1.5,5,0.07526875635838143
211,smooth_plume,2.0,2.0,0,0.026675933900086695
211,smooth_plume,2.0,2.0,1,0.05449022126283518
211,smooth_plume,2.0,2.0,2,0.1926861278254951
211,smooth_plume,2.0,2.0,3,0.025824799706423207
211,smooth_plume,2.0,2.0,4,0.044286593426092674
211,smooth_plume,2.0,2.0,5,0.07130725575422212
