base_seed,phantom_seed,family,mismatch_severity,regularization,operator_relative_frobenius_mismatch,reported_geometry_field_relative_l2,reported_geometry_true_clean_reprojection_relative_l2,loco_selected_correction,loco_correction_absolute_error,loco_selected_score,loco_selected_geometry_field_relative_l2,loco_selected_geometry_true_clean_reprojection_relative_l2,half_step_loco_correction,half_step_loco_geometry_field_relative_l2,half_step_loco_geometry_true_clean_reprojection_relative_l2,loco_lcb_safe_correction,loco_lcb_safe_correction_absolute_error,loco_lcb_safe_geometry_field_relative_l2,loco_lcb_safe_geometry_true_clean_reprojection_relative_l2,loco_lcb_safe_fallback_used,exact_geometry_teacher_field_relative_l2,exact_geometry_teacher_true_clean_reprojection_relative_l2,truth_selected_candidate_correction,truth_selected_candidate_ceiling_field_relative_l2,multiframe_camera_block_lcb_correction,multiframe_camera_block_lcb_correction_absolute_error,multiframe_camera_block_lcb_geometry_field_relative_l2,multiframe_camera_block_lcb_geometry_true_clean_reprojection_relative_l2,multiframe_camera_block_lcb_fallback_used,multiframe_camera_block_lcb_paired_camera_improvement_lcb
101,8834126472369829694,wrinkled_density_interface,2.0,0.005104742113407141,0.22243172306742562,0.7027492413121786,0.05826248577107178,2.5,0.5,0.1554998736918377,0.6363892973046806,0.01930577470252164,1.25,0.6444593341564044,0.02333466319219314,2.5,0.5,0.6363892973046806,0.01930577470252164,False,0.6292106092816702,0.010958290699171038,2.0,0.6292106092816702,1.0,1.0,0.6548759812211785,0.02979983815446575,False,0.0012191018379484504
101,26763731761633134,shock_expansion_pair,2.0,0.005104742113407141,0.22243172306742562,0.6259422338454882,0.05143839519975026,2.5,0.5,0.14352766137557346,0.5993820294791667,0.017323179029160224,1.25,0.5989777776942845,0.02311449435047534,0.0,2.0,0.6259422338454882,0.05143839519975026,True,0.5915254114410164,0.011972393759794265,2.0,0.5915254114410164,1.0,1.0,0.6037992421453979,0.028219293141975507,False,0.0012191018379484504
211,5476508153385041267,smooth_plume,0.0,0.005159105848821141,0.0,0.6733044324928485,0.01089692518917788,0.0,0.0,0.06920821178088235,0.6733044324928485,0.01089692518917788,0.0,0.6733044324928485,0.01089692518917788,0.0,0.0,0.6733044324928485,0.01089692518917788,True,0.6733044324928485,0.01089692518917788,0.0,0.6733044324928485,0.0,0.0,0.6733044324928485,0.01089692518917788,True,0.0
211,2085127907788785576,wrinkled_density_interface,0.0,0.005159105848821141,0.0,0.6641610760615045,0.012326589924341992,0.0,0.0,0.15282874028600318,0.6641610760615045,0.012326589924341992,0.0,0.6641610760615045,0.012326589924341992,0.0,0.0,0.6641610760615045,0.012326589924341992,True,0.6641610760615045,0.012326589924341992,0.5,0.6607147243459353,0.0,0.0,0.6641610760615045,0.012326589924341992,True,0.0
211,4241549600817204241,shock_expansion_pair,0.0,0.005159105848821141,0.0,0.6367027605831819,0.011198687498118323,0.0,0.0,0.12979101889778796,0.6367027605831819,0.011198687498118323,0.0,0.6367027605831819,0.011198687498118323,0.0,0.0,0.6367027605831819,0.011198687498118323,True,0.6367027605831819,0.011198687498118323,0.5,0.6307272487113458,0.0,0.0,0.6367027605831819,0.011198687498118323,True,0.0
211,5476508153385041267,smooth_plume,0.5,0.005153739340147427,0.05722200847601647,0.7039630342370274,0.020783759161872997,0.5,0.0,0.0692088648812213,0.6733224761970749,0.010896754486228288,0.25,0.681637282488168,0.014197624402513433,0.0,0.5,0.7039630342370274,0.020783759161872997,True,0.6733224761970749,0.010896754486228288,0.5,0.6733224761970749,0.0,0.5,0.7039630342370274,0.020783759161872997,True,0.0
211,2085127907788785576,wrinkled_density_interface,0.5,0.005153739340147427,0.05722200847601647,0.6842177157614542,0.02466690443370115,0.5,0.0,0.15282930069721198,0.6641835915378466,0.01232563934021713,0.25,0.6720862294464078,0.015650635874175603,0.0,0.5,0.6842177157614542,0.02466690443370115,True,0.6641835915378466,0.01232563934021713,1.0,0.6607387822621346,0.0,0.5,0.6842177157614542,0.02466690443370115,True,0.0
211,4241549600817204241,shock_expansion_pair,0.5,0.005153739340147427,0.05722200847601647,0.6447018093676098,0.019169042868229794,0.5,0.0,0.12979129059334552,0.6367087283021982,0.01119833727477435,0.25,0.6393710912897197,0.013580613928422029,0.0,0.5,0.6447018093676098,0.019169042868229794,True,0.6367087283021982,0.01119833727477435,1.0,0.6307327157186774,0.0,0.5,0.6447018093676098,0.019169042868229794,True,0.0
211,5476508153385041267,smooth_plume,1.0,0.005145725340398631,0.11317294651243988,0.7712600280537701,0.03668774071995659,1.0,0.0,0.06920984351563318,0.6733494733478602,0.010896500306283646,0.5,0.7040219258533532,0.020784999170808848,1.0,0.0,0.6733494733478602,0.010896500306283646,False,0.6733494733478602,0.010896500306283646,1.0,0.6733494733478602,0.0,1.0,0.7712600280537701,0.03668774071995659,True,0.0
211,2085127907788785576,wrinkled_density_interface,1.0,0.005145725340398631,0.11317294651243988,0.6999114295792108,0.04998002397194165,1.0,0.0,0.15283014058692185,0.6642172704807682,0.01232422113110121,0.5,0.6842560899893443,0.024667445984192203,0.0,1.0,0.6999114295792108,0.04998002397194165,True,0.6642172704807682,0.01232422113110121,1.5,0.6607747737365041,0.0,1.0,0.6999114295792108,0.04998002397194165,True,0.0
211,4241549600817204241,shock_expansion_pair,1.0,0.005145725340398631,0.11317294651243988,0.6619263349422688,0.03373372366224413,1.0,0.0,0.12979169700889645,0.6367176658042869,0.011197815578913653,0.5,0.6447107365657089,0.01916921347719957,0.0,1.0,0.6619263349422688,0.03373372366224413,True,0.6367176658042869,0.011197815578913653,1.5,0.6307409039621628,0.0,1.0,0.6619263349422688,0.03373372366224413,True,0.0
211,5476508153385041267,smooth_plume,2.0,0.005129623157361406,0.2231961718503995,0.8935033413537071,0.07252223991188118,2.0,0.0,0.0692118219791925,0.6734039061621355,0.010895992269519903,1.0,0.7714584859479988,0.03669282971397509,2.0,0.0,0.6734039061621355,0.010895992269519903,False,0.6734039061621355,0.010895992269519903,2.0,0.6734039061621355,1.5,0.5,0.7041406157268356,0.020787498519657006,False,1.6161855875114484e-05
211,2085127907788785576,wrinkled_density_interface,2.0,0.005129623157361406,0.2231961718503995,0.7221578910867941,0.07773819712612828,2.0,0.0,0.15283183907502604,0.6642851429304135,0.012321376426717351,1.0,0.6999757683701939,0.0499821143035718,0.0,2.0,0.7221578910867941,0.07773819712612828,True,0.6642851429304135,0.012321376426717351,2.5,0.6608473259754595,1.5,0.5,0.6843333530210277,0.024668541355955864,False,1.6161855875114484e-05
211,4241549600817204241,shock_expansion_pair,2.0,0.005129623157361406,0.2231961718503995,0.6972087605335413,0.061245646387517554,2.0,0.0,0.12979251608644457,0.6367357170683654,0.011196772101566483,1.0,0.6619570551537619,0.03373620286864395,0.0,2.0,0.6972087605335413,0.061245646387517554,True,0.6367357170683654,0.011196772101566483,2.5,0.6307574442710125,1.5,0.5,0.6447287452040992,0.019169559917387637,False,1.6161855875114484e-05
307,1762480489795065027,smooth_plume,0.0,0.005168459905168426,0.0,0.6857219524369543,0.01153680934372633,0.0,0.0,0.07272955778445557,0.6857219524369543,0.01153680934372633,0.0,0.6857219524369543,0.01153680934372633,0.0,0.0,0.6857219524369543,0.01153680934372633,True,0.6857219524369543,0.01153680934372633,0.0,0.6857219524369543,0.0,0.0,0.6857219524369543,0.01153680934372633,True,0.0
307,3737650161929639279,wrinkled_density_interface,0.0,0.005168459905168426,0.0,0.6359586984952307,0.011482834418270513,-0.5,0.5,0.102073952803701,0.6444406355752448,0.018667571103971086,-0.25,0.6394915065790725,0.013714084148064496,0.0,0.0,0.6359586984952307,0.011482834418270513,True,0.6359586984952307,0.011482834418270513,0.5,0.6347535199533594,0.0,0.0,0.6359586984952307,0.011482834418270513,True,0.0
307,6167723538773718321,shock_expansion_pair,0.0,0.005168459905168426,0.0,0.6654776142738124,0.011592931259252995,-0.5,0.5,0.10711332481457497,0.6708026416519566,0.018180338938858967,-0.25,0.6679257904035192,0.013651694055733458,0.0,0.0,0.6654776142738124,0.011592931259252995,True,0.6654776142738124,0.011592931259252995,0.0,0.6654776142738124,0.0,0.0,0.6654776142738124,0.011592931259252995,True,0.0
307,1762480489795065027,smooth_plume,0.5,0.0051594772988927725,0.05687790184393437,0.7119388755127151,0.020965071052928795,0.5,0.0,0.07273138127727591,0.6857792629431724,0.01153598899045537,0.25,0.6957249022249392,0.014411871025940791,0.0,0.5,0.7119388755127151,0.020965071052928795,True,0.6857792629431724,0.01153598899045537,0.5,0.6857792629431724,0.0,0.5,0.7119388755127151,0.020965071052928795,True,0.0
307,3737650161929639279,wrinkled_density_interface,0.5,0.0051594772988927725,0.05687790184393437,0.6444583675636819,0.01866800181491614,0.0,0.5,0.10207344659471858,0.6444583675636819,0.01866800181491614,0.0,0.6444583675636819,0.01866800181491614,0.0,0.5,0.6444583675636819,0.01866800181491614,True,0.6359724430408171,0.011482276920161814,1.0,0.634769945878705,0.0,0.5,0.6444583675636819,0.01866800181491614,True,0.0
307,6167723538773718321,shock_expansion_pair,0.5,0.0051594772988927725,0.05687790184393437,0.6708123545414086,0.018180420749270936,0.0,0.5,0.10711355374324442,0.6708123545414086,0.018180420749270936,0.0,0.6708123545414086,0.018180420749270936,0.0,0.5,0.6708123545414086,0.018180420749270936,True,0.665485616105507,0.011592106571626076,0.5,0.665485616105507,0.0,0.5,0.6708123545414086,0.018180420749270936,True,0.0
307,1762480489795065027,smooth_plume,1.0,0.00514943647684691,0.113210416813895,0.7545286929195707,0.03707891759913809,1.0,0.0,0.07273342527816205,0.6858434669815798,0.01153507333302247,0.5,0.7120247437361926,0.020966490325616045,0.5,0.5,0.7120247437361926,0.020966490325616045,False,0.6858434669815798,0.01153507333302247,1.0,0.6858434669815798,0.0,1.0,0.7545286929195707,0.03707891759913809,True,0.0
307,3737650161929639279,wrinkled_density_interface,1.0,0.00514943647684691,0.113210416813895,0.6585879659103594,0.030865645258319724,0.5,0.5,0.1020728810614369,0.6444782268516965,0.018668486216954,0.25,0.6508588521796685,0.024571283983478746,0.0,1.0,0.6585879659103594,0.030865645258319724,True,0.6359878393124273,0.01148165686720057,1.5,0.6347883471005843,0.0,1.0,0.6585879659103594,0.030865645258319724,True,0.0
307,6167723538773718321,shock_expansion_pair,1.0,0.00514943647684691,0.113210416813895,0.6778664146881345,0.030101382777326668,0.5,0.5,0.10711381033451918,0.6708232296614947,0.01818051375417712,0.25,0.6740163775590226,0.023846993308979776,0.0,1.0,0.6778664146881345,0.030101382777326668,True,0.6654945792231477,0.011591186363988959,1.0,0.6654945792231477,0.0,1.0,0.6778664146881345,0.030101382777326668,True,0.0
307,1762480489795065027,smooth_plume,2.0,0.005137050726462134,0.22327740220555933,0.8488336675010058,0.07409305801304227,2.0,0.0,0.07273595493670527,0.6859228724345768,0.011533945789657203,1.0,0.7546697203394904,0.03708286922948601,2.0,0.0,0.6859228724345768,0.011533945789657203,False,0.6859228724345768,0.011533945789657203,2.0,0.6859228724345768,1.5,0.5,0.7121309312066298,0.020968246620115677,False,0.0019789596750209026
307,3737650161929639279,wrinkled_density_interface,2.0,0.005137050726462134,0.22327740220555933,0.7034148028500332,0.05759141347844365,1.5,0.5,0.10207218391007822,0.6445027800281957,0.018669088045577417,0.75,0.6679075084849049,0.03738007475307707,0.0,2.0,0.7034148028500332,0.05759141347844365,True,0.6360068787040986,0.01148089655859612,2.5,0.634811104442598,1.5,0.5,0.6445027800281957,0.018669088045577417,False,0.0019789596750209026
307,6167723538773718321,shock_expansion_pair,2.0,0.005137050726462134,0.22327740220555933,0.7081653177943622,0.05717034164702032,1.5,0.5,0.10711412786000256,0.6708366707806538,0.018180630747400457,0.75,0.6830399882289513,0.03671906175586633,0.0,2.0,0.7081653177943622,0.05717034164702032,True,0.6655056627533129,0.01159005363411192,2.0,0.6655056627533129,1.5,0.5,0.6708366707806538,0.018180630747400457,False,0.0019789596750209026
401,1984475450413741980,smooth_plume,0.0,0.005110138797055295,0.0,0.5363030060846542,0.012192613989793077,0.0,0.0,0.059636029024562665,0.5363030060846542,0.012192613989793077,0.0,0.5363030060846542,0.012192613989793077,0.0,0.0,0.5363030060846542,0.012192613989793077,True,0.5363030060846542,0.012192613989793077,0.0,0.5363030060846542,0.0,0.0,0.5363030060846542,0.012192613989793077,True,0.0
401,3802186348401368972,wrinkled_density_interface,0.0,0.005110138797055295,0.0,0.7314049954666972,0.012257455199495,0.0,0.0,0.12658285877798284,0.7314049954666972,0.012257455199495,0.0,0.7314049954666972,0.012257455199495,0.0,0.0,0.7314049954666972,0.012257455199495,True,0.7314049954666972,0.012257455199495,0.5,0.7257024379639863,0.0,0.0,0.7314049954666972,0.012257455199495,True,0.0
401,3583228626376191234,shock_expansion_pair,0.0,0.005110138797055295,0.0,0.6400704980190834,0.011548635821565923,0.0,0.0,0.11108573491213393,0.6400704980190834,0.011548635821565923,0.0,0.6400704980190834,0.011548635821565923,0.0,0.0,0.6400704980190834,0.011548635821565923,True,0.6400704980190834,0.011548635821565923,0.5,0.6358124875859916,0.0,0.0,0.6400704980190834,0.011548635821565923,True,0.0
401,1984475450413741980,smooth_plume,0.5,0.00510101628422341,0.057315660300629206,0.5616114838581756,0.020460700495602537,0.5,0.0,0.05963593813800299,0.5363375685114984,0.012191537339588578,0.25,0.5459952615463779,0.01488628669976205,0.0,0.5,0.5616114838581756,0.020460700495602537,True,0.5363375685114984,0.012191537339588578,0.5,0.5363375685114984,0.0,0.5,0.5616114838581756,0.020460700495602537,True,0.0
401,3802186348401368972,wrinkled_density_interface,0.5,0.00510101628422341,0.057315660300629206,0.7565318924974527,0.01890389877654042,0.5,0.0,0.12658394267105408,0.7314586733160904,0.012254821373849168,0.25,0.7418686189424589,0.013721963406193837,0.0,0.5,0.7565318924974527,0.01890389877654042,True,0.7314586733160904,0.012254821373849168,1.0,0.7257553373104703,0.0,0.5,0.7565318924974527,0.01890389877654042,True,0.0
401,3583228626376191234,shock_expansion_pair,0.5,0.00510101628422341,0.057315660300629206,0.6562688432536677,0.0180791526895601,0.5,0.0,0.11108636157576063,0.6400798691264892,0.01154822492602144,0.25,0.6472722500012851,0.013110746154352862,0.0,0.5,0.6562688432536677,0.0180791526895601,True,0.6400798691264892,0.01154822492602144,1.0,0.635824070672312,0.0,0.5,0.6562688432536677,0.0180791526895601,True,0.0
401,1984475450413741980,smooth_plume,1.0,0.0050982367763286515,0.11428826971068705,0.604607366114732,0.034266864743989295,1.0,0.0,0.059635910844227306,0.536348116335814,0.012191209512937671,0.5,0.561626367189286,0.02046091733007749,0.5,0.5,0.561626367189286,0.02046091733007749,False,0.536348116335814,0.012191209512937671,1.0,0.536348116335814,0.5,0.5,0.561626367189286,0.02046091733007749,False,0.000791722688577667
401,3802186348401368972,wrinkled_density_interface,1.0,0.0050982367763286515,0.11428826971068705,0.7962834361167285,0.033331661742989335,1.0,0.0,0.12658427350391024,0.7314750425480032,0.012254019499189053,0.5,0.7565561350088507,0.018903950081970766,0.0,1.0,0.7962834361167285,0.033331661742989335,True,0.7314750425480032,0.012254019499189053,1.5,0.7257714720554023,0.5,0.5,0.7565561350088507,0.018903950081970766,False,0.000791722688577667
401,3583228626376191234,shock_expansion_pair,1.0,0.0050982367763286515,0.11428826971068705,0.6786064952497747,0.032037411148437306,1.0,0.0,0.11108655289207821,0.6400827285758539,0.011548100216347184,0.5,0.6562730533229988,0.0180793853864397,0.0,1.0,0.6786064952497747,0.032037411148437306,True,0.6400827285758539,0.011548100216347184,1.5,0.6358276045295446,0.5,0.5,0.6562730533229988,0.0180793853864397,False,0.000791722688577667
401,1984475450413741980,smooth_plume,2.0,0.0050969903283310525,0.22440158561505275,0.7068123514999479,0.06522024737181646,2.0,0.0,0.05963589866506458,0.536352849023161,0.01219106253427574,1.0,0.604617090596578,0.03426725052744606,2.0,0.0,0.536352849023161,0.01219106253427574,False,0.536352849023161,0.01219106253427574,2.0,0.536352849023161,2.0,0.0,0.536352849023161,0.01219106253427574,False,0.009506619153920613
401,3802186348401368972,wrinkled_density_interface,2.0,0.0050969903283310525,0.22440158561505275,0.8923221778918206,0.06432616567421838,2.0,0.0,0.1265844219521101,0.7314823853711611,0.012253659998652675,1.0,0.7962991476126802,0.03333210659049483,1.5,0.5,0.7565670098027668,0.018903973257400526,False,0.7314823853711611,0.012253659998652675,2.5,0.7257787101376139,2.0,0.0,0.7314823853711611,0.012253659998652675,False,0.009506619153920613
401,3583228626376191234,shock_expansion_pair,2.0,0.0050969903283310525,0.22440158561505275,0.7474792307495669,0.06763660737087913,2.0,0.0,0.11108663874410825,0.6400840115108658,0.011548044364888968,1.0,0.6786095015759772,0.03203772047727435,1.0,1.0,0.6786095015759772,0.03203772047727435,False,0.6400840115108658,0.011548044364888968,2.5,0.6358291899651511,2.0,0.0,0.6400840115108658,0.011548044364888968,False,0.009506619153920613
503,6527109588676943432,smooth_plume,0.0,0.00510391003398887,0.0,0.5803634581194058,0.011299165251988074,0.0,0.0,0.07146003506918748,0.5803634581194058,0.011299165251988074,0.0,0.5803634581194058,0.011299165251988074,0.0,0.0,0.5803634581194058,0.011299165251988074,True,0.5803634581194058,0.011299165251988074,0.0,0.5803634581194058,0.0,0.0,0.5803634581194058,0.011299165251988074,True,0.0
503,5055517048756012637,wrinkled_density_interface,0.0,0.00510391003398887,0.0,0.651470919535793,0.012003392117060337,0.5,0.5,0.1974816696899051,0.6626026027762779,0.021034539461370877,0.25,0.6539371884759795,0.014894310201715678,0.0,0.0,0.651470919535793,0.012003392117060337,True,0.651470919535793,0.012003392117060337,0.0,0.651470919535793,0.0,0.0,0.651470919535793,0.012003392117060337,True,0.0
503,104806189855932639,shock_expansion_pair,0.0,0.00510391003398887,0.0,0.6421722296506339,0.011008184890413462,0.0,0.0,0.12715499092231425,0.6421722296506339,0.011008184890413462,0.0,0.6421722296506339,0.011008184890413462,0.0,0.0,0.6421722296506339,0.011008184890413462,True,0.6421722296506339,0.011008184890413462,0.0,0.6421722296506339,0.0,0.0,0.6421722296506339,0.011008184890413462,True,0.0
503,6527109588676943432,smooth_plume,0.5,0.005098682031756705,0.0572616467542512,0.6004359552513786,0.016964744768071544,0.5,0.0,0.0714611334492277,0.5803845465759269,0.011298687232757263,0.25,0.5877663499528182,0.012765730104847089,0.0,0.5,0.6004359552513786,0.016964744768071544,True,0.5803845465759269,0.011298687232757263,0.5,0.5803845465759269,0.0,0.5,0.6004359552513786,0.016964744768071544,True,0.0
503,5055517048756012637,wrinkled_density_interface,0.5,0.005098682031756705,0.0572616467542512,0.6600112423142548,0.01868328854384045,1.0,0.5,0.19748358891317683,0.6626204094873303,0.021034619308339015,0.5,0.6514813928748321,0.01200260954637547,0.0,0.5,0.6600112423142548,0.01868328854384045,True,0.6514813928748321,0.01200260954637547,0.5,0.6514813928748321,0.0,0.5,0.6600112423142548,0.01868328854384045,True,0.0
503,104806189855932639,shock_expansion_pair,0.5,0.005098682031756705,0.0572616467542512,0.64865494430849,0.016996276438381027,0.5,0.0,0.12715538558747866,0.6421791802221558,0.011008279988489172,0.25,0.6440480904617777,0.012787039930394312,0.0,0.5,0.64865494430849,0.016996276438381027,True,0.6421791802221558,0.011008279988489172,0.5,0.6421791802221558,0.0,0.5,0.64865494430849,0.016996276438381027,True,0.0
503,6527109588676943432,smooth_plume,1.0,0.0050878948863799615,0.11289537828256745,0.6341653621975536,0.02886820942119342,1.0,0.0,0.07146340454074898,0.5804281239275983,0.011297702392672061,0.5,0.6004929040310362,0.016964904510345366,0.5,0.5,0.6004929040310362,0.016964904510345366,False,0.5804281239275983,0.011297702392672061,1.0,0.5804281239275983,0.0,1.0,0.6341653621975536,0.02886820942119342,True,0.0
503,5055517048756012637,wrinkled_density_interface,1.0,0.0050878948863799615,0.11289537828256745,0.6783575517090672,0.03155058726276042,1.5,0.5,0.19748755680603147,0.6626572140777244,0.02103478851182532,0.75,0.6541169504787101,0.013807033630703987,0.0,1.0,0.6783575517090672,0.03155058726276042,True,0.6515030341731202,0.012000997301638637,1.0,0.6515030341731202,0.0,1.0,0.6783575517090672,0.03155058726276042,True,0.0
503,104806189855932639,shock_expansion_pair,1.0,0.0050878948863799615,0.11289537828256745,0.6607392756100213,0.02829276759456201,1.0,0.0,0.1271562023998433,0.642193547621445,0.011008478468494657,0.5,0.6486714889496771,0.01699701981116732,0.0,1.0,0.6607392756100213,0.02829276759456201,True,0.642193547621445,0.011008478468494657,1.0,0.642193547621445,0.0,1.0,0.6607392756100213,0.02829276759456201,True,0.0
503,6527109588676943432,smooth_plume,2.0,0.005071399525154933,0.2216208268715844,0.7075737791249151,0.05883906380384849,2.0,0.0,0.07146688986893274,0.5804949301895246,0.011296200264785318,1.0,0.6342924770213431,0.028871313333360692,2.0,0.0,0.5804949301895246,0.011296200264785318,False,0.5804949301895246,0.011296200264785318,2.0,0.5804949301895246,2.0,0.0,0.5804949301895246,0.011296200264785318,False,0.002052088593711386
503,5055517048756012637,wrinkled_density_interface,2.0,0.005071399525154933,0.2216208268715844,0.7302888054452139,0.06122144038228259,2.5,0.5,0.19749364499440247,0.6627136600057649,0.021035058885374238,1.25,0.6680280905964036,0.024811045004323264,0.0,2.0,0.7302888054452139,0.06122144038228259,True,0.6515362090374939,0.011998538344095585,2.0,0.6515362090374939,2.0,0.0,0.6515362090374939,0.011998538344095585,False,0.002052088593711386
503,104806189855932639,shock_expansion_pair,2.0,0.005071399525154933,0.2216208268715844,0.6897734643792239,0.054968476031703774,2.0,0.0,0.12715745794114847,0.6422155858602265,0.011008787879015913,1.0,0.6607759071723399,0.028295483296469963,0.0,2.0,0.6897734643792239,0.054968476031703774,True,0.6422155858602265,0.011008787879015913,2.0,0.6422155858602265,2.0,0.0,0.6422155858602265,0.011008787879015913,False,0.002052088593711386
607,3826474711733753071,smooth_plume,0.0,0.005164127213504699,0.0,0.49221398228238805,0.011382075429083358,0.0,0.0,0.07592608233226134,0.49221398228238805,0.011382075429083358,0.0,0.49221398228238805,0.011382075429083358,0.0,0.0,0.49221398228238805,0.011382075429083358,True,0.49221398228238805,0.011382075429083358,0.0,0.49221398228238805,0.0,0.0,0.49221398228238805,0.011382075429083358,True,0.0
607,2344523240111306852,wrinkled_density_interface,0.0,0.005164127213504699,0.0,0.7845751678397818,0.012771006641033455,0.0,0.0,0.16422131088813993,0.7845751678397818,0.012771006641033455,0.0,0.7845751678397818,0.012771006641033455,0.0,0.0,0.7845751678397818,0.012771006641033455,True,0.7845751678397818,0.012771006641033455,0.5,0.7798276581078607,0.0,0.0,0.7845751678397818,0.012771006641033455,True,0.0
