candidate_id,stopping_family,stopping_parameter,comparator_only,method,model_seed,split,case_count,target_crossing_rate,selected_iteration_mean,selected_iteration_maximum,field_gain_mean,h1_gain_mean,clean_reprojection_ratio_to_base_mean,clean_reprojection_ratio_to_base_maximum,reprojection_ratio_to_matched_cgls_mean,field_harm_rate,worst_field_gain,projection_closure_relative_error_maximum,forward_calls_mean,forward_calls_maximum,adjoint_calls_mean,adjoint_calls_maximum
base_residual_x2,base_anchor_residual_multiple,2.0,False,jacru_m2,17,development,12,1.0,3.25,4,0.43476418345487794,0.3306058055552628,1.2441905113497114,1.4365702824864106,5.907395618589601,0.08333333333333333,-0.05710511432259302,8.652166000538966e-16,17.25,18,16.25,17
base_residual_x2,base_anchor_residual_multiple,2.0,False,jacru_m2,17,ood,18,1.0,3.611111111111111,5,0.36595771759923174,0.2824415724664057,1.233553761263659,1.925712190210228,4.450039225622344,0.0,0.13289164038008447,1.095578056141294e-15,17.61111111111111,19,16.61111111111111,18
base_residual_x2,base_anchor_residual_multiple,2.0,False,jacru_m2,29,development,12,1.0,2.9166666666666665,4,0.41145210375704505,0.31189158807317313,1.2353665375993503,1.5889900402378343,5.550476339757695,0.08333333333333333,-0.0755019945769443,7.535715666740228e-16,16.916666666666668,18,15.916666666666666,17
base_residual_x2,base_anchor_residual_multiple,2.0,False,jacru_m2,29,ood,18,1.0,3.111111111111111,5,0.3394720938148146,0.258960266981552,1.2724268849021712,1.77491289070652,4.688285959738559,0.0,0.11430086998462573,9.165182842211547e-16,17.11111111111111,19,16.11111111111111,18
base_residual_x2,base_anchor_residual_multiple,2.0,False,jacru_m2,43,development,12,1.0,3.0,4,0.4243841326834889,0.3210774973588173,1.2106614448902069,1.4460974075104143,5.582980490624877,0.08333333333333333,-0.05189791106758527,9.766149208555912e-16,17.0,18,16.0,17
base_residual_x2,base_anchor_residual_multiple,2.0,False,jacru_m2,43,ood,18,1.0,3.5555555555555554,5,0.33067886356048076,0.24426510671249935,1.229455735413329,1.8138410689499762,4.488449607720694,0.0,0.10616119990779711,1.0648316506491034e-15,17.555555555555557,19,16.555555555555557,18
base_residual_x2,base_anchor_residual_multiple,2.0,False,pooled_cnn,17,development,12,1.0,3.5,5,0.4093760381923379,0.32308988414375434,1.254637899811759,1.4776447779219908,6.262397184204456,0.08333333333333333,-0.11257495571229098,8.366288211275102e-16,17.5,19,16.5,18
base_residual_x2,base_anchor_residual_multiple,2.0,False,pooled_cnn,17,ood,18,1.0,3.5555555555555554,5,0.3350342360013279,0.25132637755196874,1.2346985157243624,1.7509505040827205,4.542759213036523,0.0,0.051851277715289745,1.5455060777963347e-15,17.555555555555557,19,16.555555555555557,18
base_residual_x2,base_anchor_residual_multiple,2.0,False,pooled_cnn,29,development,12,1.0,3.3333333333333335,4,0.41442909669455985,0.3325174403270027,1.2119041567822573,1.4294483386188217,6.3002035078751035,0.08333333333333333,-0.09354593648558346,8.046646035228232e-16,17.333333333333332,18,16.333333333333332,17
base_residual_x2,base_anchor_residual_multiple,2.0,False,pooled_cnn,29,ood,18,1.0,3.5555555555555554,5,0.3480077460941642,0.29233842688232525,1.2460461402670557,1.912802816769413,4.581603602237703,0.0,0.10236758630629493,7.830847679239353e-16,17.555555555555557,19,16.555555555555557,18
base_residual_x2,base_anchor_residual_multiple,2.0,False,pooled_cnn,43,development,12,1.0,3.3333333333333335,4,0.41742611623098785,0.30399217274026863,1.2639135246928106,1.574112988701291,6.096328940702981,0.08333333333333333,-0.090144102940448,1.0912975612861165e-15,17.333333333333332,18,16.333333333333332,17
base_residual_x2,base_anchor_residual_multiple,2.0,False,pooled_cnn,43,ood,18,1.0,3.611111111111111,5,0.3602078624965793,0.25148704975674363,1.2267345650718242,1.8527225068787105,4.681453783879086,0.0,0.11078985174696336,8.583152174970653e-16,17.61111111111111,19,16.61111111111111,18
base_residual_x3,base_anchor_residual_multiple,3.0,False,jacru_m2,17,development,12,1.0,2.25,3,0.448554742349139,0.3370159924364964,1.4652563435045487,2.620680651295255,6.471929502625041,0.08333333333333333,-0.021934557524404253,9.83894606300194e-16,16.25,17,15.25,16
base_residual_x3,base_anchor_residual_multiple,3.0,False,jacru_m2,17,ood,18,1.0,2.611111111111111,4,0.37558888272699203,0.28431177233086563,1.470459207358013,2.153555974913039,6.218688683717467,0.0,0.17156623403255641,8.844279184410294e-16,16.61111111111111,18,15.61111111111111,17
base_residual_x3,base_anchor_residual_multiple,3.0,False,jacru_m2,29,development,12,1.0,2.0833333333333335,3,0.42338770523645386,0.3184307691904815,1.4182052820938071,2.1041469304567553,5.927622347413141,0.08333333333333333,-0.042492601221102745,1.0502249316083133e-15,16.083333333333332,17,15.083333333333334,16
base_residual_x3,base_anchor_residual_multiple,3.0,False,jacru_m2,29,ood,18,1.0,2.3333333333333335,3,0.34522655505288913,0.2590251844864686,1.430078162787166,1.77491289070652,5.616195349621095,0.0,0.11430086998462573,8.623847235199372e-16,16.333333333333332,17,15.333333333333334,16
base_residual_x3,base_anchor_residual_multiple,3.0,False,jacru_m2,43,development,12,1.0,2.0833333333333335,3,0.4384357813370041,0.3282945169613712,1.5170689832810351,2.640335068125283,6.435549066546776,0.08333333333333333,-0.02089204118024742,7.066795287291334e-16,16.083333333333332,17,15.083333333333334,16
base_residual_x3,base_anchor_residual_multiple,3.0,False,jacru_m2,43,ood,18,1.0,2.5555555555555554,4,0.33966662954818194,0.24492990337879078,1.4857579635280993,2.2820170993514566,6.353707178797695,0.0,0.1271164085250821,1.3476431016772437e-15,16.555555555555557,18,15.555555555555555,17
base_residual_x3,base_anchor_residual_multiple,3.0,False,pooled_cnn,17,development,12,1.0,2.1666666666666665,3,0.4255225425804859,0.33147830581117577,1.5698136308822443,2.5080330597964124,6.9325250774258445,0.08333333333333333,-0.08418920381331763,8.130572159466373e-16,16.166666666666668,17,15.166666666666666,16
base_residual_x3,base_anchor_residual_multiple,3.0,False,pooled_cnn,17,ood,18,1.0,2.4444444444444446,4,0.3452243608005538,0.2536374705195522,1.4848877036080164,2.268577709981682,6.164327826337868,0.0,0.07801307351608758,1.0681042143033007e-15,16.444444444444443,18,15.444444444444445,17
base_residual_x3,base_anchor_residual_multiple,3.0,False,pooled_cnn,29,development,12,1.0,2.0833333333333335,3,0.4313195535420629,0.34198208853604345,1.50978158836993,2.633811401760629,6.379325689063536,0.08333333333333333,-0.036966624555430705,6.564879178388953e-16,16.083333333333332,17,15.083333333333334,16
base_residual_x3,base_anchor_residual_multiple,3.0,False,pooled_cnn,29,ood,18,1.0,2.6666666666666665,4,0.35637238430923396,0.29400901104336946,1.46165809292395,2.073128483565572,6.147205415060013,0.0,0.1320161049259503,9.482369294008824e-16,16.666666666666668,18,15.666666666666666,17
base_residual_x3,base_anchor_residual_multiple,3.0,False,pooled_cnn,43,development,12,1.0,2.3333333333333335,3,0.42763638234529483,0.3083359933380307,1.3520789717766022,1.747853767480085,6.137311163338634,0.08333333333333333,-0.090144102940448,1.0912975612861165e-15,16.333333333333332,17,15.333333333333334,16
base_residual_x3,base_anchor_residual_multiple,3.0,False,pooled_cnn,43,ood,18,1.0,2.6666666666666665,4,0.36885594952694517,0.25302465141713093,1.4793890573505737,2.2750567755305715,6.446419868661015,0.0,0.14090135638028242,9.428342978650103e-16,16.666666666666668,18,15.666666666666666,17
base_residual_x4,base_anchor_residual_multiple,4.0,False,jacru_m2,17,development,12,1.0,1.9166666666666667,3,0.4552045640414741,0.34238664471135466,1.6586106779980498,2.9011666887237393,6.81567544915299,0.0,0.01388256122960985,8.669675109267054e-16,15.916666666666666,17,14.916666666666666,16
