rig_id,block_id,sample_index_in_block,family,true_aperture_radius,metadata_nearest_radius,selected_radius,selected_kappa,fallback_kappa,camera_deletion_radius_stability_fraction,camera_deletion_kappa_stability_fraction,fold_score_deletion_radius_stability_fraction,fold_score_deletion_kappa_stability_fraction,relative_score_margin,relative_radius_margin,candidate_cv_advantage_percent_asymmetric_diagnostic,minimum_outer_improvement_percent,mean_outer_improvement_percent,block_gate_minus_sample,block_gate_minus_sample_reasons,sample_outer_gate,sample_outer_gate_reasons,accepted,outcome_code,decision_uses_truth,decision_uses_audit,outer_0_camera_index,outer_0_candidate_rms,outer_0_fallback_rms,outer_0_improvement_percent,outer_0_loo_block_median_improvement_percent,outer_0_loo_block_positive_fraction,outer_0_loo_block_worst_improvement_percent,outer_1_camera_index,outer_1_candidate_rms,outer_1_fallback_rms,outer_1_improvement_percent,outer_1_loo_block_median_improvement_percent,outer_1_loo_block_positive_fraction,outer_1_loo_block_worst_improvement_percent,direction_0_gate_camera_index,direction_0_evaluation_camera_index,direction_0_block_gate,direction_0_block_gate_reasons,direction_0_sample_gate,direction_0_sample_gate_reasons,direction_0_accepted,direction_0_heldout_improvement_percent,direction_1_gate_camera_index,direction_1_evaluation_camera_index,direction_1_block_gate,direction_1_block_gate_reasons,direction_1_sample_gate,direction_1_sample_gate_reasons,direction_1_accepted,direction_1_heldout_improvement_percent,fallback_relative_l2,candidate_relative_l2,selected_relative_l2,raw_field_gain_percent,selected_field_gain_percent,fallback_audit_rms,candidate_audit_rms,selected_audit_rms,raw_audit_change_percent,selected_audit_change_percent
development_rig_a,development_rig_a:radius=0.13500,4,shock_cell,0.135,0.16,0.16,0.001,0.001,0.5,1.0,1.0,1.0,0.06914880345171436,0.06914880345171436,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|radius_boundary|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,4,8.549657403689448,8.549657403689448,0.0,0.0,0.0,0.0,5,5.443633434680207,5.443633434680207,0.0,0.0,0.0,0.0,4,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|radius_boundary|no_optical_change,False,outer_camera_not_improved,False,0.0,5,4,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|radius_boundary|no_optical_change,False,outer_camera_not_improved,False,0.0,0.8360539094906042,0.8360539094906042,0.8360539094906042,0.0,0.0,2.2525618585579834,2.2525618585579834,2.2525618585579834,0.0,0.0
development_rig_a,development_rig_a:radius=0.13500,5,shock_cell,0.135,0.16,0.16,0.001,0.001,0.5,1.0,1.0,1.0,0.06914880345171436,0.06914880345171436,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|radius_boundary|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,4,7.073126197773581,7.073126197773581,0.0,0.0,0.0,0.0,5,6.216705001680635,6.216705001680635,0.0,0.0,0.0,0.0,4,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|radius_boundary|no_optical_change,False,outer_camera_not_improved,False,0.0,5,4,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|radius_boundary|no_optical_change,False,outer_camera_not_improved,False,0.0,0.4358418989151256,0.4358418989151256,0.4358418989151256,0.0,0.0,1.6238953795007853,1.6238953795007853,1.6238953795007853,0.0,0.0
development_rig_a,development_rig_a:radius=0.13500,6,shock_cell,0.135,0.16,0.16,0.001,0.001,0.5,1.0,1.0,1.0,0.06914880345171436,0.06914880345171436,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|radius_boundary|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,4,5.061294822235272,5.061294822235272,0.0,0.0,0.0,0.0,5,3.8127136415933114,3.8127136415933114,0.0,0.0,0.0,0.0,4,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|radius_boundary|no_optical_change,False,outer_camera_not_improved,False,0.0,5,4,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|radius_boundary|no_optical_change,False,outer_camera_not_improved,False,0.0,0.5443172813457763,0.5443172813457763,0.5443172813457763,0.0,0.0,1.7597198909579561,1.7597198909579561,1.7597198909579561,0.0,0.0
development_rig_a,development_rig_a:radius=0.13500,7,shock_cell,0.135,0.16,0.16,0.001,0.001,0.5,1.0,1.0,1.0,0.06914880345171436,0.06914880345171436,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|radius_boundary|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,4,7.664746363332376,7.664746363332376,0.0,0.0,0.0,0.0,5,6.507997808111334,6.507997808111334,0.0,0.0,0.0,0.0,4,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|radius_boundary|no_optical_change,False,outer_camera_not_improved,False,0.0,5,4,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|radius_boundary|no_optical_change,False,outer_camera_not_improved,False,0.0,0.5135395543377059,0.5135395543377059,0.5135395543377059,0.0,0.0,3.1064043403467005,3.1064043403467005,3.1064043403467005,0.0,0.0
development_rig_b,development_rig_b:radius=0.05500,0,jet_shear,0.055,0.04,0.04,0.001,0.001,0.25,1.0,1.0,1.0,0.06903906699725806,0.06903906699725806,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,3.4904365222810796,3.4904365222810796,0.0,0.0,0.0,0.0,6,4.164140154254634,4.164140154254634,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.5059626480640871,0.5059626480640871,0.5059626480640871,0.0,0.0,7.0636922490712815,7.0636922490712815,7.0636922490712815,0.0,0.0
development_rig_b,development_rig_b:radius=0.05500,1,jet_shear,0.055,0.04,0.04,0.001,0.001,0.25,1.0,1.0,1.0,0.06903906699725806,0.06903906699725806,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,2.5163619599205633,2.5163619599205633,0.0,0.0,0.0,0.0,6,3.006016586171552,3.006016586171552,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.4591874428533141,0.4591874428533141,0.4591874428533141,0.0,0.0,4.547718884120713,4.547718884120713,4.547718884120713,0.0,0.0
development_rig_b,development_rig_b:radius=0.05500,2,jet_shear,0.055,0.04,0.04,0.001,0.001,0.25,1.0,1.0,1.0,0.06903906699725806,0.06903906699725806,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,2.998660622595978,2.998660622595978,0.0,0.0,0.0,0.0,6,2.8832194119183807,2.8832194119183807,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.349148275738007,0.349148275738007,0.349148275738007,0.0,0.0,3.519325380242064,3.519325380242064,3.519325380242064,0.0,0.0
development_rig_b,development_rig_b:radius=0.05500,3,jet_shear,0.055,0.04,0.04,0.001,0.001,0.25,1.0,1.0,1.0,0.06903906699725806,0.06903906699725806,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,2.757923213117962,2.757923213117962,0.0,0.0,0.0,0.0,6,2.8764441740754045,2.8764441740754045,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.5953793534787724,0.5953793534787724,0.5953793534787724,0.0,0.0,4.296021722215005,4.296021722215005,4.296021722215005,0.0,0.0
development_rig_b,development_rig_b:radius=0.05500,4,shock_cell,0.055,0.04,0.04,0.001,0.001,0.25,1.0,1.0,1.0,0.06903906699725806,0.06903906699725806,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,3.862351132245892,3.862351132245892,0.0,0.0,0.0,0.0,6,3.6659823843190344,3.6659823843190344,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.5105558115425605,0.5105558115425605,0.5105558115425605,0.0,0.0,5.367837320960293,5.367837320960293,5.367837320960293,0.0,0.0
development_rig_b,development_rig_b:radius=0.05500,5,shock_cell,0.055,0.04,0.04,0.001,0.001,0.25,1.0,1.0,1.0,0.06903906699725806,0.06903906699725806,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,6.855512272113886,6.855512272113886,0.0,0.0,0.0,0.0,6,8.730071302120072,8.730071302120072,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.5414642700356153,0.5414642700356153,0.5414642700356153,0.0,0.0,14.654716671525565,14.654716671525565,14.654716671525565,0.0,0.0
development_rig_b,development_rig_b:radius=0.05500,6,shock_cell,0.055,0.04,0.04,0.001,0.001,0.25,1.0,1.0,1.0,0.06903906699725806,0.06903906699725806,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,5.110478899326493,5.110478899326493,0.0,0.0,0.0,0.0,6,4.407211048380604,4.407211048380604,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.6518666147302657,0.6518666147302657,0.6518666147302657,0.0,0.0,7.94093277795717,7.94093277795717,7.94093277795717,0.0,0.0
development_rig_b,development_rig_b:radius=0.05500,7,shock_cell,0.055,0.04,0.04,0.001,0.001,0.25,1.0,1.0,1.0,0.06903906699725806,0.06903906699725806,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,4.978310844162605,4.978310844162605,0.0,0.0,0.0,0.0,6,4.690969235927126,4.690969235927126,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.5671659336411947,0.5671659336411947,0.5671659336411947,0.0,0.0,7.203954921213468,7.203954921213468,7.203954921213468,0.0,0.0
development_rig_b,development_rig_b:radius=0.09500,0,jet_shear,0.095,0.08,0.04,0.001,0.001,0.5,1.0,0.75,1.0,0.045397651467084146,0.045397651467084146,4.342620380232752,-13.952691309961287,-8.743965292948745,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|outer_view_1_tail_harm,False,outer_camera_not_improved,False,REJECT_BLOCK,False,False,5,3.3468221679355663,2.9370277520097505,-13.952691309961287,-2.628272944695498,0.2857142857142857,-16.023109694828992,6,3.9130076378024823,3.7793969137152983,-3.5352392759362052,-7.638011902843935,0.42857142857142855,-10.420295763540262,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,-3.5352392759362052,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,-13.952691309961287,0.4698613027146955,0.47856436732866586,0.4698613027146955,-1.8522624790948032,0.0,5.61237150905191,6.377789244067627,5.61237150905191,13.638044697882409,0.0
development_rig_b,development_rig_b:radius=0.09500,1,jet_shear,0.095,0.08,0.04,0.001,0.001,0.5,1.0,0.75,1.0,0.045397651467084146,0.045397651467084146,4.342620380232752,-0.5273211218110968,4.594741025456084,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|outer_view_1_tail_harm,False,outer_camera_not_improved,False,REJECT_BLOCK,False,False,5,2.5034112398714607,2.4902794702327977,-0.5273211218110968,-3.5032254089874835,0.2857142857142857,-16.023109694828992,6,3.026882754611939,3.3526534958689505,9.716803172723266,-7.638011902843935,0.2857142857142857,-10.420295763540262,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,9.716803172723266,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,True,,False,-0.5273211218110968,0.49184141859140024,0.4388177225635451,0.49184141859140024,10.780648807437021,0.0,5.067176175820587,4.637554949511033,5.067176175820587,-8.478513700778928,0.0
development_rig_b,development_rig_b:radius=0.09500,2,jet_shear,0.095,0.08,0.04,0.001,0.001,0.5,1.0,0.75,1.0,0.045397651467084146,0.045397651467084146,4.342620380232752,-9.525744350802768,-7.544586101232191,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|outer_view_1_tail_harm,False,outer_camera_not_improved,False,REJECT_BLOCK,False,False,5,3.1650233113382087,2.998219530902046,-5.563427851661614,-2.628272944695498,0.2857142857142857,-16.023109694828992,6,2.9184579021274724,2.6646318812313843,-9.525744350802768,-3.5352392759362052,0.42857142857142855,-10.420295763540262,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,-9.525744350802768,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,-5.563427851661614,0.33695940632656024,0.3438712766388605,0.33695940632656024,-2.051247177709509,0.0,3.4678050860437555,3.6114291905311253,3.4678050860437555,4.1416429390852345,0.0
development_rig_b,development_rig_b:radius=0.09500,3,jet_shear,0.095,0.08,0.04,0.001,0.001,0.5,1.0,0.75,1.0,0.045397651467084146,0.045397651467084146,4.342620380232752,4.331812400652898,8.21317528568947,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|outer_view_1_tail_harm,True,,False,REJECT_BLOCK,False,False,5,2.737945199889531,2.861918124085186,4.331812400652898,-3.5032254089874835,0.14285714285714285,-16.023109694828992,6,2.840275834980334,3.231057292545246,12.094538170726043,-7.638011902843935,0.2857142857142857,-10.420295763540262,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,True,,False,12.094538170726043,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,True,,False,4.331812400652898,0.5602708081533874,0.5805116874012823,0.5602708081533874,-3.612695673830922,0.0,4.070574331916629,4.395868273288426,4.070574331916629,7.991352444327732,0.0
development_rig_b,development_rig_b:radius=0.09500,4,shock_cell,0.095,0.08,0.04,0.001,0.001,0.5,1.0,0.75,1.0,0.045397651467084146,0.045397651467084146,4.342620380232752,-9.685123389200742,-4.552835775127284,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|outer_view_1_tail_harm,False,outer_camera_not_improved,False,REJECT_BLOCK,False,False,5,4.133992950789755,4.158087062739783,0.5794518389461744,-3.5032254089874835,0.14285714285714285,-16.023109694828992,6,3.8134873813754204,3.476758983844918,-9.685123389200742,-3.5352392759362052,0.42857142857142855,-10.420295763540262,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,-9.685123389200742,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,0.5794518389461744,0.5633010781408389,0.5205965758425256,0.5633010781408389,7.581114958852623,0.0,4.9276963170273875,5.421969736450729,4.9276963170273875,10.030517053484122,0.0
development_rig_b,development_rig_b:radius=0.09500,5,shock_cell,0.095,0.08,0.04,0.001,0.001,0.5,1.0,0.75,1.0,0.045397651467084146,0.045397651467084146,4.342620380232752,-16.023109694828992,-11.830560798836464,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|outer_view_1_tail_harm,False,outer_camera_not_improved,False,REJECT_BLOCK,False,False,5,7.1135547404257276,6.131153318624393,-16.023109694828992,-2.628272944695498,0.2857142857142857,-13.952691309961287,6,8.634028771023699,8.021356599206731,-7.638011902843935,-3.5352392759362052,0.42857142857142855,-10.420295763540262,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,-7.638011902843935,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,-16.023109694828992,0.532700017061563,0.5487359038653589,0.532700017061563,-3.0103034147157968,0.0,12.94435569703141,13.925040535988945,12.94435569703141,7.576157994348377,0.0
development_rig_b,development_rig_b:radius=0.09500,6,shock_cell,0.095,0.08,0.04,0.001,0.001,0.5,1.0,0.75,1.0,0.045397651467084146,0.045397651467084146,4.342620380232752,-10.420295763540262,-6.961760586263873,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|outer_view_1_tail_harm,False,outer_camera_not_improved,False,REJECT_BLOCK,False,False,5,5.131574860286672,4.957888838738626,-3.5032254089874835,-2.628272944695498,0.2857142857142857,-16.023109694828992,6,4.411441544677923,3.9951365047280913,-10.420295763540262,-3.5352392759362052,0.42857142857142855,-9.685123389200742,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,-10.420295763540262,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,-3.5032254089874835,0.6050212669877127,0.6394025599221582,0.6050212669877127,-5.6826585791973026,0.0,6.725241754083417,7.595132359426825,6.725241754083417,12.934711303355451,0.0
development_rig_b,development_rig_b:radius=0.09500,7,shock_cell,0.095,0.08,0.04,0.001,0.001,0.5,1.0,0.75,1.0,0.045397651467084146,0.045397651467084146,4.342620380232752,-2.628272944695498,-0.7585323998064586,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|outer_view_1_tail_harm,False,outer_camera_not_improved,False,REJECT_BLOCK,False,False,5,5.105014421608881,4.974276848992558,-2.628272944695498,-3.5032254089874835,0.2857142857142857,-16.023109694828992,6,4.464081672006468,4.514244322608219,1.111208145082581,-7.638011902843935,0.2857142857142857,-10.420295763540262,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,1.111208145082581,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_0_tail_harm,False,outer_camera_not_improved,False,-2.628272944695498,0.562086338685007,0.5506508521594441,0.562086338685007,2.0344715283983024,0.0,7.0849220570474865,6.937512671309313,7.0849220570474865,-2.080607020814619,0.0
development_rig_b,development_rig_b:radius=0.13500,0,jet_shear,0.135,0.12,0.12,0.001,0.001,0.5,1.0,1.0,1.0,0.09022126121207047,0.09022126121207047,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,3.131074623401704,3.131074623401704,0.0,0.0,0.0,0.0,6,3.737253418646809,3.737253418646809,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.48612260939394814,0.48612260939394814,0.48612260939394814,0.0,0.0,4.002077511314325,4.002077511314325,4.002077511314325,0.0,0.0
development_rig_b,development_rig_b:radius=0.13500,1,jet_shear,0.135,0.12,0.12,0.001,0.001,0.5,1.0,1.0,1.0,0.09022126121207047,0.09022126121207047,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,2.5597786473866426,2.5597786473866426,0.0,0.0,0.0,0.0,6,3.3948624441669693,3.3948624441669693,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.5113918467242298,0.5113918467242298,0.5113918467242298,0.0,0.0,5.235841911217966,5.235841911217966,5.235841911217966,0.0,0.0
development_rig_b,development_rig_b:radius=0.13500,2,jet_shear,0.135,0.12,0.12,0.001,0.001,0.5,1.0,1.0,1.0,0.09022126121207047,0.09022126121207047,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,3.0239626955489283,3.0239626955489283,0.0,0.0,0.0,0.0,6,3.108345291642146,3.108345291642146,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.33949922722988196,0.33949922722988196,0.33949922722988196,0.0,0.0,3.823118535660926,3.823118535660926,3.823118535660926,0.0,0.0
development_rig_b,development_rig_b:radius=0.13500,3,jet_shear,0.135,0.12,0.12,0.001,0.001,0.5,1.0,1.0,1.0,0.09022126121207047,0.09022126121207047,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,2.831497311617085,2.831497311617085,0.0,0.0,0.0,0.0,6,3.652188305773569,3.652188305773569,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.5662717678997976,0.5662717678997976,0.5662717678997976,0.0,0.0,4.089174070224815,4.089174070224815,4.089174070224815,0.0,0.0
development_rig_b,development_rig_b:radius=0.13500,4,shock_cell,0.135,0.12,0.12,0.001,0.001,0.5,1.0,1.0,1.0,0.09022126121207047,0.09022126121207047,0.0,0.0,0.0,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|outer_view_1_median_below_threshold|outer_view_1_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,NO_ACTION_FALLBACK,False,False,5,4.458254259614773,4.458254259614773,0.0,0.0,0.0,0.0,6,3.3758298974235132,3.3758298974235132,0.0,0.0,0.0,0.0,5,6,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,6,5,False,radius_unstable|outer_view_0_median_below_threshold|outer_view_0_sign_inconsistent|no_optical_change,False,outer_camera_not_improved,False,0.0,0.6497191230191985,0.6497191230191985,0.6497191230191985,0.0,0.0,4.997704280233899,4.997704280233899,4.997704280233899,0.0,0.0
