source_split,method,source_seed,field_relative_l2,forward_calls,adjoint_calls
family_ood,cg_unrolled4,29462031,0.4362875819206238,4,4
family_ood,cg_unrolled4,29462032,0.5775303840637207,4,4
family_ood,cg_unrolled4_guarded,29462001,0.3910175859928131,4,4
family_ood,cg_unrolled4_guarded,29462002,0.334311306476593,4,4
family_ood,cg_unrolled4_guarded,29462003,0.49298664927482605,4,4
family_ood,cg_unrolled4_guarded,29462004,0.47667309641838074,4,4
family_ood,cg_unrolled4_guarded,29462005,0.40785253047943115,4,4
family_ood,cg_unrolled4_guarded,29462006,0.37164372205734253,4,4
family_ood,cg_unrolled4_guarded,29462007,0.39753514528274536,4,4
family_ood,cg_unrolled4_guarded,29462008,0.3360118567943573,4,4
family_ood,cg_unrolled4_guarded,29462009,0.529799222946167,4,4
family_ood,cg_unrolled4_guarded,29462010,0.38160836696624756,4,4
family_ood,cg_unrolled4_guarded,29462011,0.376189649105072,4,4
family_ood,cg_unrolled4_guarded,29462012,0.5493125319480896,4,4
family_ood,cg_unrolled4_guarded,29462013,0.3744729161262512,4,4
family_ood,cg_unrolled4_guarded,29462014,0.24085991084575653,4,4
family_ood,cg_unrolled4_guarded,29462015,0.5104714632034302,4,4
family_ood,cg_unrolled4_guarded,29462016,0.34266889095306396,4,4
family_ood,cg_unrolled4_guarded,29462017,0.4018875062465668,4,4
family_ood,cg_unrolled4_guarded,29462018,0.5002931952476501,4,4
family_ood,cg_unrolled4_guarded,29462019,0.5587084889411926,4,4
family_ood,cg_unrolled4_guarded,29462020,0.30341020226478577,4,4
family_ood,cg_unrolled4_guarded,29462021,0.5178603529930115,4,4
family_ood,cg_unrolled4_guarded,29462022,0.435003399848938,4,4
family_ood,cg_unrolled4_guarded,29462023,0.47333061695098877,4,4
family_ood,cg_unrolled4_guarded,29462024,0.5741338133811951,4,4
family_ood,cg_unrolled4_guarded,29462025,0.531893253326416,4,4
family_ood,cg_unrolled4_guarded,29462026,0.446822851896286,4,4
family_ood,cg_unrolled4_guarded,29462027,0.3919534981250763,4,4
family_ood,cg_unrolled4_guarded,29462028,0.5171884298324585,4,4
family_ood,cg_unrolled4_guarded,29462029,0.5652622580528259,4,4
family_ood,cg_unrolled4_guarded,29462030,0.6083629131317139,4,4
family_ood,cg_unrolled4_guarded,29462031,0.4362875819206238,4,4
family_ood,cg_unrolled4_guarded,29462032,0.5775303840637207,4,4
layout_ood,unweighted_pg4,29562001,0.8308883905410767,4,4
layout_ood,unweighted_pg4,29562002,0.9158230423927307,4,4
layout_ood,unweighted_pg4,29562003,0.8386102318763733,4,4
layout_ood,unweighted_pg4,29562004,0.8588460087776184,4,4
layout_ood,unweighted_pg4,29562005,0.8046562671661377,4,4
layout_ood,unweighted_pg4,29562006,0.8398122191429138,4,4
layout_ood,unweighted_pg4,29562007,0.8274401426315308,4,4
layout_ood,unweighted_pg4,29562008,0.8700819611549377,4,4
layout_ood,unweighted_pg4,29562009,0.8627567291259766,4,4
layout_ood,unweighted_pg4,29562010,0.816558837890625,4,4
layout_ood,unweighted_pg4,29562011,0.7931575179100037,4,4
layout_ood,unweighted_pg4,29562012,0.8172969222068787,4,4
layout_ood,unweighted_pg4,29562013,0.8844624161720276,4,4
layout_ood,unweighted_pg4,29562014,0.8211976289749146,4,4
layout_ood,unweighted_pg4,29562015,0.7924366593360901,4,4
layout_ood,unweighted_pg4,29562016,0.8617138862609863,4,4
layout_ood,unweighted_pg4,29562017,0.8894426226615906,4,4
layout_ood,unweighted_pg4,29562018,0.9130151867866516,4,4
layout_ood,unweighted_pg4,29562019,0.8449573516845703,4,4
layout_ood,unweighted_pg4,29562020,0.8737914562225342,4,4
layout_ood,unweighted_pg4,29562021,0.8570431470870972,4,4
layout_ood,unweighted_pg4,29562022,0.8660837411880493,4,4
layout_ood,unweighted_pg4,29562023,0.8517656922340393,4,4
layout_ood,unweighted_pg4,29562024,0.9138627052307129,4,4
layout_ood,unweighted_pg4,29562025,0.7915212512016296,4,4
layout_ood,unweighted_pg4,29562026,0.8315871357917786,4,4
layout_ood,unweighted_pg4,29562027,0.8708770871162415,4,4
layout_ood,unweighted_pg4,29562028,0.8208997249603271,4,4
layout_ood,unweighted_pg4,29562029,0.8275108337402344,4,4
layout_ood,unweighted_pg4,29562030,0.8853366374969482,4,4
layout_ood,unweighted_pg4,29562031,0.8786214590072632,4,4
layout_ood,unweighted_pg4,29562032,0.8430330753326416,4,4
layout_ood,prewhitened_pg4,29562001,0.6654072403907776,4,4
layout_ood,prewhitened_pg4,29562002,0.8326762914657593,4,4
layout_ood,prewhitened_pg4,29562003,0.7392785549163818,4,4
layout_ood,prewhitened_pg4,29562004,0.7169564366340637,4,4
layout_ood,prewhitened_pg4,29562005,0.644458532333374,4,4
layout_ood,prewhitened_pg4,29562006,0.7256900668144226,4,4
layout_ood,prewhitened_pg4,29562007,0.6942833662033081,4,4
layout_ood,prewhitened_pg4,29562008,0.786348283290863,4,4
layout_ood,prewhitened_pg4,29562009,0.7489974498748779,4,4
layout_ood,prewhitened_pg4,29562010,0.6318536996841431,4,4
layout_ood,prewhitened_pg4,29562011,0.6510292887687683,4,4
layout_ood,prewhitened_pg4,29562012,0.6597914695739746,4,4
layout_ood,prewhitened_pg4,29562013,0.830500066280365,4,4
layout_ood,prewhitened_pg4,29562014,0.7306433916091919,4,4
layout_ood,prewhitened_pg4,29562015,0.608939528465271,4,4
layout_ood,prewhitened_pg4,29562016,0.6933498382568359,4,4
layout_ood,prewhitened_pg4,29562017,0.8173506855964661,4,4
layout_ood,prewhitened_pg4,29562018,0.8614889979362488,4,4
layout_ood,prewhitened_pg4,29562019,0.7265997529029846,4,4
layout_ood,prewhitened_pg4,29562020,0.7468428015708923,4,4
layout_ood,prewhitened_pg4,29562021,0.7591479420661926,4,4
layout_ood,prewhitened_pg4,29562022,0.7232370376586914,4,4
layout_ood,prewhitened_pg4,29562023,0.7666394114494324,4,4
layout_ood,prewhitened_pg4,29562024,0.8832258582115173,4,4
layout_ood,prewhitened_pg4,29562025,0.6403992176055908,4,4
layout_ood,prewhitened_pg4,29562026,0.6980557441711426,4,4
layout_ood,prewhitened_pg4,29562027,0.8012555837631226,4,4
layout_ood,prewhitened_pg4,29562028,0.6990320086479187,4,4
layout_ood,prewhitened_pg4,29562029,0.7196187973022461,4,4
layout_ood,prewhitened_pg4,29562030,0.7867233157157898,4,4
layout_ood,prewhitened_pg4,29562031,0.8205808997154236,4,4
layout_ood,prewhitened_pg4,29562032,0.7281861901283264,4,4
layout_ood,cg_unrolled4,29562001,0.9589776396751404,4,4
layout_ood,cg_unrolled4,29562002,0.5275666117668152,4,4
layout_ood,cg_unrolled4,29562003,0.2321348637342453,4,4
layout_ood,cg_unrolled4,29562004,0.39858853816986084,4,4
layout_ood,cg_unrolled4,29562005,0.18549124896526337,4,4
layout_ood,cg_unrolled4,29562006,0.13045044243335724,4,4
layout_ood,cg_unrolled4,29562007,0.6827530264854431,4,4
layout_ood,cg_unrolled4,29562008,0.3080103397369385,4,4
layout_ood,cg_unrolled4,29562009,0.40249285101890564,4,4
layout_ood,cg_unrolled4,29562010,0.9181126952171326,4,4
layout_ood,cg_unrolled4,29562011,0.3211090862751007,4,4
layout_ood,cg_unrolled4,29562012,0.139154314994812,4,4
layout_ood,cg_unrolled4,29562013,0.39411497116088867,4,4
layout_ood,cg_unrolled4,29562014,0.21786361932754517,4,4
layout_ood,cg_unrolled4,29562015,0.4564621150493622,4,4
layout_ood,cg_unrolled4,29562016,0.5517103672027588,4,4
layout_ood,cg_unrolled4,29562017,0.34311482310295105,4,4
layout_ood,cg_unrolled4,29562018,0.46002697944641113,4,4
layout_ood,cg_unrolled4,29562019,0.20985612273216248,4,4
layout_ood,cg_unrolled4,29562020,0.41863465309143066,4,4
layout_ood,cg_unrolled4,29562021,0.2656155228614807,4,4
layout_ood,cg_unrolled4,29562022,0.3458787202835083,4,4
layout_ood,cg_unrolled4,29562023,0.21965502202510834,4,4
layout_ood,cg_unrolled4,29562024,0.5003771185874939,4,4
layout_ood,cg_unrolled4,29562025,0.13763968646526337,4,4
layout_ood,cg_unrolled4,29562026,0.23983503878116608,4,4
layout_ood,cg_unrolled4,29562027,0.3322107791900635,4,4
layout_ood,cg_unrolled4,29562028,0.18815730512142181,4,4
layout_ood,cg_unrolled4,29562029,0.1812741756439209,4,4
layout_ood,cg_unrolled4,29562030,0.737606406211853,4,4
layout_ood,cg_unrolled4,29562031,0.32446277141571045,4,4
layout_ood,cg_unrolled4,29562032,0.2295394390821457,4,4
layout_ood,cg_unrolled4_guarded,29562001,0.9589776396751404,4,4
layout_ood,cg_unrolled4_guarded,29562002,0.5275666117668152,4,4
layout_ood,cg_unrolled4_guarded,29562003,0.2321348637342453,4,4
layout_ood,cg_unrolled4_guarded,29562004,0.39858853816986084,4,4
layout_ood,cg_unrolled4_guarded,29562005,0.18549124896526337,4,4
layout_ood,cg_unrolled4_guarded,29562006,0.13045044243335724,4,4
layout_ood,cg_unrolled4_guarded,29562007,0.6827530264854431,4,4
layout_ood,cg_unrolled4_guarded,29562008,0.3080103397369385,4,4
layout_ood,cg_unrolled4_guarded,29562009,0.40249285101890564,4,4
layout_ood,cg_unrolled4_guarded,29562010,0.9181126952171326,4,4
layout_ood,cg_unrolled4_guarded,29562011,0.3211090862751007,4,4
layout_ood,cg_unrolled4_guarded,29562012,0.139154314994812,4,4
layout_ood,cg_unrolled4_guarded,29562013,0.39411497116088867,4,4
layout_ood,cg_unrolled4_guarded,29562014,0.21786361932754517,4,4
layout_ood,cg_unrolled4_guarded,29562015,0.4564621150493622,4,4
layout_ood,cg_unrolled4_guarded,29562016,0.5517103672027588,4,4
layout_ood,cg_unrolled4_guarded,29562017,0.34311482310295105,4,4
layout_ood,cg_unrolled4_guarded,29562018,0.46002697944641113,4,4
layout_ood,cg_unrolled4_guarded,29562019,0.20985612273216248,4,4
layout_ood,cg_unrolled4_guarded,29562020,0.41863465309143066,4,4
layout_ood,cg_unrolled4_guarded,29562021,0.2656155228614807,4,4
layout_ood,cg_unrolled4_guarded,29562022,0.3458787202835083,4,4
layout_ood,cg_unrolled4_guarded,29562023,0.21965502202510834,4,4
layout_ood,cg_unrolled4_guarded,29562024,0.5003771185874939,4,4
layout_ood,cg_unrolled4_guarded,29562025,0.13763968646526337,4,4
layout_ood,cg_unrolled4_guarded,29562026,0.23983503878116608,4,4
layout_ood,cg_unrolled4_guarded,29562027,0.3322107791900635,4,4
layout_ood,cg_unrolled4_guarded,29562028,0.18815730512142181,4,4
layout_ood,cg_unrolled4_guarded,29562029,0.1812741756439209,4,4
layout_ood,cg_unrolled4_guarded,29562030,0.737606406211853,4,4
layout_ood,cg_unrolled4_guarded,29562031,0.32446277141571045,4,4
layout_ood,cg_unrolled4_guarded,29562032,0.2295394390821457,4,4
joint_ood,unweighted_pg4,29662001,0.885352373123169,4,4
joint_ood,unweighted_pg4,29662002,0.9301847815513611,4,4
joint_ood,unweighted_pg4,29662003,0.8841037154197693,4,4
joint_ood,unweighted_pg4,29662004,0.8975433707237244,4,4
joint_ood,unweighted_pg4,29662005,0.9229717254638672,4,4
joint_ood,unweighted_pg4,29662006,0.9083136320114136,4,4
joint_ood,unweighted_pg4,29662007,0.9117165803909302,4,4
joint_ood,unweighted_pg4,29662008,0.9300681352615356,4,4
joint_ood,unweighted_pg4,29662009,0.940553605556488,4,4
joint_ood,unweighted_pg4,29662010,0.946965217590332,4,4
joint_ood,unweighted_pg4,29662011,0.9005909562110901,4,4
joint_ood,unweighted_pg4,29662012,0.9252424836158752,4,4
joint_ood,unweighted_pg4,29662013,0.8845309019088745,4,4
joint_ood,unweighted_pg4,29662014,0.9286341071128845,4,4
joint_ood,unweighted_pg4,29662015,0.886885404586792,4,4
joint_ood,unweighted_pg4,29662016,0.9016610383987427,4,4
joint_ood,unweighted_pg4,29662017,0.9233635067939758,4,4
joint_ood,unweighted_pg4,29662018,0.8835377097129822,4,4
joint_ood,unweighted_pg4,29662019,0.8902092576026917,4,4
joint_ood,unweighted_pg4,29662020,0.9105463624000549,4,4
joint_ood,unweighted_pg4,29662021,0.9085254669189453,4,4
joint_ood,unweighted_pg4,29662022,0.9207074642181396,4,4
joint_ood,unweighted_pg4,29662023,0.9391803741455078,4,4
joint_ood,unweighted_pg4,29662024,0.8861696124076843,4,4
joint_ood,unweighted_pg4,29662025,0.873580276966095,4,4
joint_ood,unweighted_pg4,29662026,0.9245060682296753,4,4
joint_ood,unweighted_pg4,29662027,0.9130325317382812,4,4
joint_ood,unweighted_pg4,29662028,0.9150136709213257,4,4
joint_ood,unweighted_pg4,29662029,0.8884344696998596,4,4
joint_ood,unweighted_pg4,29662030,0.9320344924926758,4,4
joint_ood,unweighted_pg4,29662031,0.8975175619125366,4,4
joint_ood,unweighted_pg4,29662032,0.8760226368904114,4,4
joint_ood,prewhitened_pg4,29662001,0.7659994959831238,4,4
joint_ood,prewhitened_pg4,29662002,0.8098675012588501,4,4
joint_ood,prewhitened_pg4,29662003,0.7013936042785645,4,4
joint_ood,prewhitened_pg4,29662004,0.7441501617431641,4,4
joint_ood,prewhitened_pg4,29662005,0.8681234121322632,4,4
joint_ood,prewhitened_pg4,29662006,0.8033530116081238,4,4
joint_ood,prewhitened_pg4,29662007,0.8296357989311218,4,4
joint_ood,prewhitened_pg4,29662008,0.8969724774360657,4,4
joint_ood,prewhitened_pg4,29662009,0.8607560396194458,4,4
joint_ood,prewhitened_pg4,29662010,0.8630775213241577,4,4
joint_ood,prewhitened_pg4,29662011,0.8120288252830505,4,4
joint_ood,prewhitened_pg4,29662012,0.8661766052246094,4,4
joint_ood,prewhitened_pg4,29662013,0.7147762179374695,4,4
joint_ood,prewhitened_pg4,29662014,0.8461754322052002,4,4
joint_ood,prewhitened_pg4,29662015,0.7702224850654602,4,4
joint_ood,prewhitened_pg4,29662016,0.7634507417678833,4,4
joint_ood,prewhitened_pg4,29662017,0.8167792558670044,4,4
joint_ood,prewhitened_pg4,29662018,0.7428092956542969,4,4
joint_ood,prewhitened_pg4,29662019,0.7949470281600952,4,4
joint_ood,prewhitened_pg4,29662020,0.8031878471374512,4,4
joint_ood,prewhitened_pg4,29662021,0.7335215210914612,4,4
joint_ood,prewhitened_pg4,29662022,0.7320322394371033,4,4
joint_ood,prewhitened_pg4,29662023,0.8895652294158936,4,4
joint_ood,prewhitened_pg4,29662024,0.7694689035415649,4,4
joint_ood,prewhitened_pg4,29662025,0.7009514570236206,4,4
joint_ood,prewhitened_pg4,29662026,0.8001887202262878,4,4
joint_ood,prewhitened_pg4,29662027,0.8322509527206421,4,4
joint_ood,prewhitened_pg4,29662028,0.7813213467597961,4,4
joint_ood,prewhitened_pg4,29662029,0.7880619764328003,4,4
joint_ood,prewhitened_pg4,29662030,0.8235355019569397,4,4
joint_ood,prewhitened_pg4,29662031,0.8089537024497986,4,4
joint_ood,prewhitened_pg4,29662032,0.6844667196273804,4,4
joint_ood,cg_unrolled4,29662001,0.8057416677474976,4,4
joint_ood,cg_unrolled4,29662002,1.306489109992981,4,4
joint_ood,cg_unrolled4,29662003,2.1278810501098633,4,4
joint_ood,cg_unrolled4,29662004,3.0243403911590576,4,4
joint_ood,cg_unrolled4,29662005,1.3630505800247192,4,4
joint_ood,cg_unrolled4,29662006,1.2738991975784302,4,4
joint_ood,cg_unrolled4,29662007,1.2220239639282227,4,4
joint_ood,cg_unrolled4,29662008,0.7872418165206909,4,4
joint_ood,cg_unrolled4,29662009,0.8423562049865723,4,4
joint_ood,cg_unrolled4,29662010,2.8962185382843018,4,4
joint_ood,cg_unrolled4,29662011,2.0465450286865234,4,4
joint_ood,cg_unrolled4,29662012,1.0988308191299438,4,4
joint_ood,cg_unrolled4,29662013,1.6171847581863403,4,4
joint_ood,cg_unrolled4,29662014,1.5681266784667969,4,4
joint_ood,cg_unrolled4,29662015,1.7314478158950806,4,4
joint_ood,cg_unrolled4,29662016,2.3507752418518066,4,4
joint_ood,cg_unrolled4,29662017,2.0629255771636963,4,4
joint_ood,cg_unrolled4,29662018,1.270242691040039,4,4
joint_ood,cg_unrolled4,29662019,3.287489414215088,4,4
joint_ood,cg_unrolled4,29662020,1.4463344812393188,4,4
joint_ood,cg_unrolled4,29662021,3.9514360427856445,4,4
joint_ood,cg_unrolled4,29662022,5.163428783416748,4,4
joint_ood,cg_unrolled4,29662023,0.9432593584060669,4,4
joint_ood,cg_unrolled4,29662024,1.3419809341430664,4,4
joint_ood,cg_unrolled4,29662025,1.7188471555709839,4,4
joint_ood,cg_unrolled4,29662026,1.923393964767456,4,4
joint_ood,cg_unrolled4,29662027,0.6203868389129639,4,4
joint_ood,cg_unrolled4,29662028,4.344122886657715,4,4
joint_ood,cg_unrolled4,29662029,1.7947158813476562,4,4
joint_ood,cg_unrolled4,29662030,1.9960532188415527,4,4
joint_ood,cg_unrolled4,29662031,2.5720884799957275,4,4
joint_ood,cg_unrolled4,29662032,3.4750025272369385,4,4
joint_ood,cg_unrolled4_guarded,29662001,0.5385476350784302,4,4
joint_ood,cg_unrolled4_guarded,29662002,0.7139397859573364,4,4
joint_ood,cg_unrolled4_guarded,29662003,0.5288112163543701,4,4
joint_ood,cg_unrolled4_guarded,29662004,0.6152159571647644,4,4
joint_ood,cg_unrolled4_guarded,29662005,0.7063578963279724,4,4
joint_ood,cg_unrolled4_guarded,29662006,0.7002043128013611,4,4
joint_ood,cg_unrolled4_guarded,29662007,0.6854323744773865,4,4
joint_ood,cg_unrolled4_guarded,29662008,0.8171100616455078,4,4
joint_ood,cg_unrolled4_guarded,29662009,0.735991895198822,4,4
joint_ood,cg_unrolled4_guarded,29662010,0.7938392162322998,4,4
joint_ood,cg_unrolled4_guarded,29662011,0.69089674949646,4,4
joint_ood,cg_unrolled4_guarded,29662012,0.7703763842582703,4,4
joint_ood,cg_unrolled4_guarded,29662013,0.5346104502677917,4,4
joint_ood,cg_unrolled4_guarded,29662014,0.7573420405387878,4,4
joint_ood,cg_unrolled4_guarded,29662015,0.5916534662246704,4,4
joint_ood,cg_unrolled4_guarded,29662016,0.6540988683700562,4,4
joint_ood,cg_unrolled4_guarded,29662017,0.6627997756004333,4,4
joint_ood,cg_unrolled4_guarded,29662018,0.6237856149673462,4,4
joint_ood,cg_unrolled4_guarded,29662019,0.6285148859024048,4,4
joint_ood,cg_unrolled4_guarded,29662020,0.716839075088501,4,4
joint_ood,cg_unrolled4_guarded,29662021,0.5997079610824585,4,4
joint_ood,cg_unrolled4_guarded,29662022,0.6613641381263733,4,4
joint_ood,cg_unrolled4_guarded,29662023,0.7584419250488281,4,4
joint_ood,cg_unrolled4_guarded,29662024,0.6667226552963257,4,4
joint_ood,cg_unrolled4_guarded,29662025,0.5433585047721863,4,4
joint_ood,cg_unrolled4_guarded,29662026,0.6762044429779053,4,4
joint_ood,cg_unrolled4_guarded,29662027,0.6309029459953308,4,4
joint_ood,cg_unrolled4_guarded,29662028,0.7241904139518738,4,4
joint_ood,cg_unrolled4_guarded,29662029,0.6480974555015564,4,4
joint_ood,cg_unrolled4_guarded,29662030,0.7394325733184814,4,4
joint_ood,cg_unrolled4_guarded,29662031,0.6325969696044922,4,4
joint_ood,cg_unrolled4_guarded,29662032,0.5903178453445435,4,4
