rig_id,method,relative_aperture_residual_error,relative_operator_error,mean_probe_forward_relative_error,mean_probe_gradient_cosine,worst_probe_gradient_cosine
dco-rig-033,hypernetwork_seed_261802,0.5976974828134278,0.0757306244063094,0.02740193329344868,0.9995481401182141,0.9991030413317296
dco-rig-034,hypernetwork_seed_261802,1.0971104355462102,0.05872094239079048,0.024718690377405466,0.9996762608628917,0.9993921687885605
dco-rig-035,hypernetwork_seed_261802,0.9015823861329316,0.08006952388136093,0.026916004866695716,0.9992622238977185,0.9988043215049661
dco-rig-036,hypernetwork_seed_261802,0.5637248741447544,0.07793756152215707,0.036402222760146825,0.9992568230190142,0.9989811879176228
dco-rig-037,hypernetwork_seed_261802,0.8773546786552052,0.06468433335356416,0.026348996815452757,0.9996772277879575,0.9995628156992007
dco-rig-038,hypernetwork_seed_261802,0.690997997149776,0.06384288613244739,0.026856419770532252,0.999525218466759,0.9993818264394831
dco-rig-039,hypernetwork_seed_261802,0.6194873092096994,0.08362504738418035,0.03190794176864304,0.9992300754938542,0.9987972001964347
dco-rig-040,hypernetwork_seed_261802,0.8412057395357504,0.06481535607951701,0.02214903958978335,0.9994967210291114,0.9993511667719578
dco-rig-041,hypernetwork_seed_261802,0.5319064245568758,0.08416925618836353,0.0361804650875923,0.9991010908019855,0.9988507574797811
dco-rig-030,hypernetwork_seed_261803,0.7740686479094734,0.0649901812227311,0.020844848922687828,0.9996850032079168,0.9995284384828319
dco-rig-031,hypernetwork_seed_261803,0.7855019541674196,0.07455338610432363,0.029139326630139184,0.9993854110665414,0.999176666029801
dco-rig-032,hypernetwork_seed_261803,0.7603770023778547,0.07221828136050487,0.023962260977755848,0.999140134353588,0.9989906103627451
dco-rig-033,hypernetwork_seed_261803,0.6137075817721033,0.07775916698145986,0.02752463544976653,0.9995179346669664,0.9989534144306872
dco-rig-034,hypernetwork_seed_261803,1.1110122967926928,0.0594650155186457,0.028373274802980922,0.9995888572387869,0.999205777459734
dco-rig-035,hypernetwork_seed_261803,0.880039035415046,0.0781562590912301,0.026181325021115705,0.999448749654468,0.9990534047036809
dco-rig-036,hypernetwork_seed_261803,0.5645024235655057,0.0780450613125615,0.03621371732543174,0.9992673180796731,0.9989386557168813
dco-rig-037,hypernetwork_seed_261803,0.8960141822680466,0.06606003417475896,0.027257568364634877,0.9996466178407457,0.9995328863470294
dco-rig-038,hypernetwork_seed_261803,0.6964951861814128,0.06435078400602003,0.02627404928312536,0.9995038449174491,0.9993533613775809
dco-rig-039,hypernetwork_seed_261803,0.6195581523687496,0.08363461055431207,0.03234471734178422,0.9992591392245748,0.9988285173781863
dco-rig-040,hypernetwork_seed_261803,0.8546155160615463,0.06584858659568762,0.02459290996132524,0.9994394474942019,0.9992159482867158
dco-rig-041,hypernetwork_seed_261803,0.5512581942757807,0.08723149418356294,0.03681772940187729,0.999050029538696,0.9987344845774545
