scenario,method,rig_id,z,true_scale,frame_count,hard_quartile,coverage,radius_proxy,calibration_threshold,predicted_scale
hidden_scale,equal_rig,hidden_scale:evaluation:0296,-0.33817087707162014,0.7634249942705722,149,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0297,0.46016245698568115,0.9389580198507735,138,False,0.9927536231884058,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0298,0.0027518975239827657,0.8911343483741794,141,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0299,-0.6595346581485354,0.45668294891436,174,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0300,0.7861967201046698,0.7224505041643827,152,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0301,-1.8539415924780656,0.3678059356707399,184,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0302,-0.9842817717082398,1.8104284585930892,105,True,0.9333333333333333,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0303,-0.5417395651055703,1.6471731226506736,109,False,0.981651376146789,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0304,-0.9649221145948801,2.5282656330437834,90,True,0.8333333333333334,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0305,0.29832695582238505,1.24168028932858,124,False,0.9838709677419355,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0306,-1.1776326503513985,2.5009779732804565,90,True,0.8222222222222222,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0307,0.13762370125000808,2.0251495595882716,99,True,0.8787878787878788,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0308,1.3567117215354356,0.5854800850425516,162,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0309,1.2934155882046225,1.434036218778125,116,False,0.9827586206896551,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0310,-0.4091293761802769,1.2537607378081088,123,False,0.991869918699187,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0311,-0.1848727347011035,1.2249452095118498,124,False,0.9758064516129032,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0312,-0.16125144924947812,0.5644190524105054,164,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0313,0.8377715775280342,0.18743120451490902,207,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0314,-0.5902519674002127,5.4220792188423745,63,True,0.31746031746031744,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0315,-1.3914426058625653,1.3257109338509419,120,False,0.9916666666666667,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0316,0.9747151191422126,1.5242008032556458,113,False,0.9734513274336283,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0317,-0.9849978643091033,2.2679626200319336,94,True,0.8404255319148937,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0318,0.39702109812144926,0.30120002164012416,191,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0319,0.25032638290217407,9.774433113630604,49,True,0.12244897959183673,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0320,1.8662682872430139,1.067634655438865,132,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0321,-0.10625562956269628,0.6734317493919798,155,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0322,0.21231365123248566,1.25929236516643,123,False,0.991869918699187,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0323,-0.5678747524680965,0.40402940653035274,180,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0324,0.13684906968111704,0.6096462014493457,160,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0325,-0.4237796711828061,0.29495501738025925,192,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0326,1.1000722050051748,1.4547017273360976,116,False,0.9655172413793104,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0327,-1.8238185655461896,0.39060233931864524,181,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0328,-0.2947087864419157,3.003864563384626,82,True,0.6951219512195121,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0329,0.3996594526351401,0.6019452916343653,161,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0330,-0.9737834670961001,0.3527344599194343,185,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0331,-0.26394337145236973,1.4244594330241585,117,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0332,0.9199494928102713,2.879716143556981,84,True,0.7619047619047619,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0333,1.0771045499627665,1.3483611830279403,119,False,0.9915966386554622,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0334,-0.5687790551089412,0.8311609968405508,145,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0335,0.44027001934761323,1.2034563183500353,125,False,0.992,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0336,-0.6786550178718467,1.9842707453831416,100,True,0.92,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0337,0.2849157959654351,0.6492157585069106,157,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0338,0.2797312102552724,1.321789729252297,120,False,0.975,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0339,-0.32867900348022716,0.2845125016204088,193,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0340,-1.7627552959869708,2.016515787262442,100,True,0.88,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0341,-0.2531360288913453,1.126165742902828,129,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0342,1.53278327695083,0.8046522411732048,146,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0343,-0.47641709049766656,0.162283861186412,211,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0344,1.0593915474531208,0.6987176935436217,154,False,1.0,4.313686480695308,18.60789105373347,1.0
