seed,split,sample_index,geometry_id,active_views,acceptance_gate,descent_gate,saturation_gate,candidate_alpha,correction_ratio,candidate_bound,fallback_bound,certificate_violation,candidate_relative_l2,candidate_gradient_relative_l2,candidate_front_f1,candidate_whitened_residual_rms,fixed_pg_relative_l2,fixed_pg_gradient_relative_l2,fixed_pg_front_f1,fixed_pg_whitened_residual_rms,projected_bb_relative_l2,projected_bb_gradient_relative_l2,projected_bb_front_f1,projected_bb_whitened_residual_rms,fista_relative_l2,fista_gradient_relative_l2,fista_front_f1,fista_whitened_residual_rms,gain_vs_fixed_pg_percent,gain_vs_projected_bb_percent,gain_vs_fista_percent
101,independent_select,15,independent_select_63fef2ec8e_0001110,3,1.0,1.0,0.0,0.850411593914032,0.6701831221580505,-19.63665771484375,-22.6510009765625,False,0.5019617080688477,0.6149296760559082,0.6829268336296082,3.3981263637542725,0.5579625368118286,0.6655871868133545,0.6341463327407837,5.189487457275391,0.508240282535553,0.6229330897331238,0.6829268336296082,3.1722347736358643,0.5284078121185303,0.6403636932373047,0.6341463327407837,4.120209217071533,10.036664962768555,1.2353554964065552,5.004866123199463
101,independent_select,16,independent_select_63fef2ec8e_0011110,4,1.0,1.0,0.0,0.7795767188072205,0.6704090237617493,-3.7204742431640625,-7.9293060302734375,False,0.310367226600647,0.4322678744792938,0.8999999761581421,1.4770134687423706,0.3610866665840149,0.48730847239494324,0.8999999761581421,2.1484711170196533,0.3018379807472229,0.4220723807811737,0.8999999761581421,1.4289493560791016,0.3298835754394531,0.45532357692718506,0.8999999761581421,1.7125141620635986,14.046335220336914,-2.8257696628570557,5.91613245010376
101,independent_select,17,independent_select_63fef2ec8e_1010111,5,1.0,1.0,1.0,0.8484268188476562,0.5385502576828003,-6.742034912109375,-16.219436645507812,False,0.4202080965042114,0.5174708962440491,0.8500000238418579,1.6444991827011108,0.5063828825950623,0.603549063205719,0.75,2.3557121753692627,0.42888250946998596,0.5294978618621826,0.8500000238418579,1.5820060968399048,0.4668304920196533,0.5672647356987,0.75,1.9525187015533447,17.01771354675293,2.022561550140381,9.987007141113281
101,independent_select,18,independent_select_63fef2ec8e_0011100,3,1.0,1.0,0.0,0.9308818578720093,1.1223249435424805,-7.006072998046875,-19.200302124023438,False,0.4948873817920685,0.5994275808334351,0.8500000238418579,1.5707343816757202,0.5145299434661865,0.6173315644264221,0.8500000238418579,2.59370493888855,0.49279841780662537,0.5973615646362305,0.8500000238418579,1.5149768590927124,0.5023723244667053,0.6060736179351807,0.8500000238418579,1.9251681566238403,3.8175740242004395,-0.42389827966690063,1.4899194240570068
101,independent_select,19,independent_select_63fef2ec8e_1100101,4,1.0,1.0,1.0,0.7483094334602356,0.6228299140930176,-9.467941284179688,-22.364517211914062,False,0.4623415470123291,0.6435390114784241,0.8000000715255737,2.1441879272460938,0.526539146900177,0.7020413875579834,0.75,2.8731181621551514,0.47045859694480896,0.6502900123596191,0.75,2.1019301414489746,0.4980193078517914,0.6767533421516418,0.75,2.468107223510742,12.19236946105957,1.7253483533859253,7.163931369781494
101,independent_select,20,independent_select_63fef2ec8e_1011011,5,1.0,1.0,1.0,0.7361903786659241,0.5834721922874451,-3.9737777709960938,-7.9550018310546875,False,0.34603115916252136,0.4996059834957123,0.8292683362960815,1.382320523262024,0.4033144414424896,0.5598008632659912,0.8292683362960815,1.8098268508911133,0.34254899621009827,0.49474018812179565,0.8292683362960815,1.3648638725280762,0.37188026309013367,0.5288751125335693,0.8292683362960815,1.5454058647155762,14.203131675720215,-1.0165444612503052,6.950921058654785
101,independent_select,21,independent_select_63fef2ec8e_1100100,3,1.0,1.0,1.0,0.949547290802002,0.46811023354530334,-62.9129638671875,-146.7994384765625,False,0.6300299167633057,0.7229285836219788,0.75,6.2286882400512695,0.6980715394020081,0.7766750454902649,0.699999988079071,8.535882949829102,0.6380253434181213,0.732196033000946,0.75,6.033520698547363,0.6695454120635986,0.7550095319747925,0.699999988079071,7.425407409667969,9.74708366394043,1.2531518936157227,5.901839256286621
101,independent_select,22,independent_select_63fef2ec8e_0110011,4,1.0,1.0,0.0,0.9313557744026184,0.8113105893135071,-5.802032470703125,-16.473731994628906,False,0.33254438638687134,0.43515610694885254,0.8000000715255737,1.8705919981002808,0.39526018500328064,0.49428895115852356,0.75,2.550783395767212,0.32558751106262207,0.4262285828590393,0.8000000715255737,1.8127866983413696,0.36415770649909973,0.46642354130744934,0.8000000715255737,2.1642746925354004,15.866965293884277,-2.136714458465576,8.681217193603516
101,independent_select,23,independent_select_63fef2ec8e_1011110,5,1.0,1.0,1.0,0.7289456129074097,0.630944550037384,-3.4914779663085938,-8.736801147460938,False,0.36502429842948914,0.5528542995452881,0.6829268336296082,1.3059675693511963,0.4170048236846924,0.6185299754142761,0.6341463327407837,1.6245864629745483,0.3700653910636902,0.5592359304428101,0.6829268336296082,1.3117527961730957,0.3938691020011902,0.5916306376457214,0.6829268336296082,1.4351458549499512,12.465209007263184,1.3622167110443115,7.323449611663818
101,independent_select,24,independent_select_63fef2ec8e_0100110,3,1.0,1.0,0.0,0.8698856234550476,0.7996851801872253,-13.243881225585938,-14.90863037109375,False,0.3392898440361023,0.43971291184425354,0.949999988079071,2.5500216484069824,0.3949289321899414,0.49865269660949707,0.8999999761581421,4.104654312133789,0.343014121055603,0.4415493607521057,0.949999988079071,2.5025737285614014,0.3668770492076874,0.4695259630680084,0.8999999761581421,3.148836612701416,14.08837890625,1.0857503414154053,7.519468307495117
101,independent_select,25,independent_select_63fef2ec8e_1001011,4,1.0,1.0,0.0,0.808707058429718,0.7403960227966309,-21.28936767578125,-38.57763671875,False,0.5295235514640808,0.6244695782661438,0.8500000238418579,3.422238349914551,0.6177727580070496,0.7064675688743591,0.8000000715255737,4.5673441886901855,0.5306224822998047,0.62802654504776,0.8000000715255737,3.3248720169067383,0.5819503664970398,0.6759487986564636,0.8000000715255737,3.9989376068115234,14.285059928894043,0.2071021944284439,9.008811950683594
101,independent_select,26,independent_select_63fef2ec8e_0111011,5,1.0,1.0,0.0,0.9300462007522583,1.0460759401321411,-3.2857017517089844,-9.663043975830078,False,0.35178840160369873,0.45264849066734314,0.699999988079071,1.3053677082061768,0.41044822335243225,0.5168924927711487,0.699999988079071,1.7540383338928223,0.3505420386791229,0.4520494043827057,0.6499999761581421,1.292324185371399,0.38142940402030945,0.48734360933303833,0.6499999761581421,1.4901683330535889,14.291648864746094,-0.3555530607700348,7.771032810211182
101,independent_select,27,independent_select_63fef2ec8e_0110001,3,1.0,1.0,1.0,0.8379533290863037,0.5685657262802124,-29.9395751953125,-44.24468994140625,False,0.5411617755889893,0.6418365836143494,0.699999988079071,3.858494758605957,0.6024432182312012,0.6990453004837036,0.699999988079071,5.84876012802124,0.5472416877746582,0.6489613056182861,0.699999988079071,3.6446034908294678,0.5724267363548279,0.6726664900779724,0.699999988079071,4.744802951812744,10.172152519226074,1.1110104322433472,5.461827278137207
102,validation,0,analytic_1011010,4,1.0,1.0,0.0,0.7175399661064148,0.7154069542884827,-71.28564453125,-151.51708984375,False,0.11267200112342834,0.19152963161468506,0.8500000238418579,2.8105030059814453,0.20112226903438568,0.2755028009414673,0.8500000238418579,6.4539875984191895,0.11286526173353195,0.19026842713356018,0.8500000238418579,2.896604537963867,0.15279839932918549,0.23454003036022186,0.8500000238418579,4.352290630340576,43.978355407714844,0.1712312549352646,26.26100730895996
102,validation,1,analytic_1101011,5,1.0,1.0,0.0,0.8188445568084717,0.8265686631202698,-64.8216552734375,-146.3897705078125,False,0.4662749171257019,0.5937914848327637,0.75,4.646779537200928,0.5662053227424622,0.6914808750152588,0.699999988079071,6.462923526763916,0.47953131794929504,0.6138280630111694,0.699999988079071,4.640674114227295,0.5291047096252441,0.6598231792449951,0.699999988079071,5.62788200378418,17.649145126342773,2.76444935798645,11.874736785888672
102,validation,2,analytic_1010011,4,1.0,1.0,1.0,0.7843290567398071,0.5773502588272095,-83.050048828125,-196.3221435546875,False,0.21689745783805847,0.34585365653038025,0.8500000238418579,3.6981539726257324,0.2818952202796936,0.39581331610679626,0.8000000715255737,6.716393947601318,0.2253388613462448,0.35584160685539246,0.8500000238418579,3.909832239151001,0.24950693547725677,0.3756535053253174,0.8500000238418579,4.924375534057617,23.057418823242188,3.7460930347442627,13.069567680358887
102,validation,3,analytic_0111101,5,1.0,1.0,0.0,0.688340425491333,0.7536735534667969,-29.6697998046875,-66.0399169921875,False,0.40560486912727356,0.5608489513397217,0.75,2.919022798538208,0.49746233224868774,0.6525630354881287,0.6499999761581421,4.3594279289245605,0.4141480624675751,0.572597086429596,0.75,2.895782709121704,0.4596189558506012,0.6187149286270142,0.6499999761581421,3.629175901412964,18.4652099609375,2.062835454940796,11.751927375793457
102,validation,4,analytic_1011010,4,1.0,1.0,0.0,0.7675508260726929,0.8236688375473022,-63.4085693359375,-130.5914306640625,False,0.09714657068252563,0.18371239304542542,0.75,2.268076181411743,0.17053066194057465,0.250686377286911,0.699999988079071,5.660065174102783,0.10054422169923782,0.1887151449918747,0.699999988079071,2.487166166305542,0.12872324883937836,0.22059206664562225,0.75,3.5978686809539795,43.03278350830078,3.379260301589966,24.530672073364258
