partition,base_seed,family,case_id,geometry_digest,candidate_id,field_relative_l2,h1_seminorm_relative_l2,field_mean_bias,data_residual_relative_l2,fallback,fallback_reason,takeover,evaluator_only,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,shared_warm_seconds,deployment_setup_seconds,evaluator_setup_seconds,candidate_refine_seconds,end_to_end_seconds,total_with_evaluator_seconds,route,feature_set,basis_rank,target_l2,ridge_alpha,residual_shrinkage,feature_max_abs_z,predicted_residual_rms,model_inference_seconds
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p25,0.5493699030307195,1.0720279050682022,0.01936365666183191,0.0039324149717434665,False,,True,False,25,24,0,0,0.004373792035039514,0.00048229104140773416,0.0,0.003824707993771881,0.00868079107021913,0.00868079107021913,fail_closed,camera_geometry,1,1e-08,100.0,0.25,1.6966024708472331,0.0642402196504448,7.033301517367363e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p25,0.7041100680872134,1.0994693731718572,0.0020874189819304056,0.0014128845621854311,False,,True,False,25,24,0,0,0.0039884159923531115,0.0004663750296458602,0.0,0.0036178750451654196,0.008072666067164391,0.008072666067164391,fail_closed,camera_geometry,1,1e-08,100.0,0.25,2.433806897615123,0.03681145474740674,8.037500083446503e-05
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p25,0.5223259199498546,0.9959766481253121,0.017687802858268206,0.0027288394045296735,False,,True,False,25,24,0,0,0.003809707995969802,0.00045433203922584653,0.0,0.003813000046648085,0.008077040081843734,0.008077040081843734,fail_closed,camera_geometry,1,1e-08,100.0,0.25,1.7630215060741075,0.06305201769437307,7.37910158932209e-05
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p25,0.6883457278473286,1.1160437293243757,-0.015407228394218693,0.003232448922951864,False,,True,False,25,24,0,0,0.003693792037665844,0.0004641669802367687,0.0,0.0035524590057320893,0.007710418023634702,0.007710418023634702,fail_closed,camera_geometry,1,1e-08,100.0,0.25,1.7630215060741075,0.0398405759837113,8.770899148657918e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p25,0.507942278054049,0.9345136837451784,0.02229744399840751,0.0049947047676468,False,,True,False,25,24,0,0,0.004227333003655076,0.0004594169440679252,0.0,0.003618833958171308,0.00830558390589431,0.00830558390589431,fail_closed,camera_geometry,1,1e-08,100.0,0.25,1.605918561525778,0.06459258402048049,7.999996887519956e-05
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p25,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006596660241484642,0.0,0.0034840000444091856,0.00826112407958135,0.00826112407958135,fail_closed,camera_geometry,1,1e-08,100.0,0.25,9.452161325275878,0.034700110958662427,8.991599315777421e-05
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p5,0.5262430480297557,0.9668228054270392,0.014681478081174527,0.005205342143888664,False,,True,False,25,24,0,0,0.004321124986745417,0.0006850830395705998,0.0,0.003967249998822808,0.008973458025138825,0.008973458025138825,fail_closed,camera_geometry,1,1e-08,100.0,0.5,1.8279598537666888,0.07972738306197218,8.299999171867967e-05
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p5,0.6985956079837676,1.1093116234525544,0.00541233530626843,0.0009277384139854349,False,,True,False,25,24,0,0,0.00394850003067404,0.0004724999889731407,0.0,0.0035431249998509884,0.00796412501949817,0.00796412501949817,fail_closed,camera_geometry,1,1e-08,100.0,0.5,2.895673950541273,0.034850431153209606,8.358299965038896e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p5,0.5479923194321215,1.0832195154958884,0.019218372959561254,0.004039461821581465,False,,True,False,25,24,0,0,0.004373792035039514,0.00048820802476257086,0.0,0.0038972920156084,0.008759292075410485,0.008759292075410485,fail_closed,camera_geometry,1,1e-08,100.0,0.5,1.6966024708472331,0.0642402196504448,7.624999852851033e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p5,0.7039481740562833,1.101404694607867,0.00198078139047669,0.001502889737178815,False,,True,False,25,24,0,0,0.0039884159923531115,0.000469457998406142,0.0,0.0034238749649375677,0.007881748955696821,0.007881748955696821,fail_closed,camera_geometry,1,1e-08,100.0,0.5,2.433806897615123,0.03681145474740674,8.345796959474683e-05
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p5,0.5211144727012899,1.0056477987057857,0.017549898641941532,0.0024564360834069053,False,,True,False,25,24,0,0,0.003809707995969802,0.00045666599180549383,0.0,0.0039452919736504555,0.008211665961425751,0.008211665961425751,fail_closed,camera_geometry,1,1e-08,100.0,0.5,1.7630215060741075,0.06305201769437307,7.61249684728682e-05
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p5,0.687636842849304,1.119391953764407,-0.015354371867260928,0.0031455936196183544,False,,True,False,25,24,0,0,0.003693792037665844,0.00045783299719914794,0.0,0.0034634159528650343,0.007615040987730026,0.007615040987730026,fail_closed,camera_geometry,1,1e-08,100.0,0.5,1.7630215060741075,0.0398405759837113,8.13750084489584e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p5,0.5063107169836911,0.943555703172622,0.022092337119139643,0.004858238947185509,False,,True,False,25,24,0,0,0.004227333003655076,0.0004700839635916054,0.0,0.0035030419821850955,0.008200458949431777,0.008200458949431777,fail_closed,camera_geometry,1,1e-08,100.0,0.5,1.605918561525778,0.06459258402048049,9.066698839887977e-05
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p5,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006325839785858989,0.0,0.0037521669873967767,0.008502208977006376,0.008502208977006376,fail_closed,camera_geometry,1,1e-08,100.0,0.5,9.452161325275878,0.034700110958662427,6.283394759520888e-05
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p75,0.5249996139481009,0.9768041989894004,0.014497336205220503,0.005276034905751104,False,,True,False,25,24,0,0,0.004321124986745417,0.0006900830194354057,0.0,0.0034984590020030737,0.008509667008183897,0.008509667008183897,fail_closed,camera_geometry,1,1e-08,100.0,0.75,1.8279598537666888,0.07972738306197218,8.79999715834856e-05
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p75,0.6982189723123609,1.1123715365841755,0.005372342059451159,0.0010972498122626046,False,,True,False,25,24,0,0,0.00394850003067404,0.00046595896128565073,0.0,0.0037139999913051724,0.008128458983264863,0.008128458983264863,fail_closed,camera_geometry,1,1e-08,100.0,0.75,2.895673950541273,0.034850431153209606,7.704197196289897e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p75,0.5469910206017894,1.0952413790137263,0.019073466075420636,0.004134286881420297,False,,True,False,25,24,0,0,0.004373792035039514,0.0004933750606141984,0.0,0.0035122919944114983,0.008379459090065211,0.008379459090065211,fail_closed,camera_geometry,1,1e-08,100.0,0.75,1.6966024708472331,0.0642402196504448,8.141703438013792e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p75,0.7039036842614589,1.10350507993994,0.0018743147703601684,0.0016742230029839814,False,,True,False,25,24,0,0,0.0039884159923531115,0.000452833017334342,0.0,0.00375016697216779,0.008191415981855243,0.008191415981855243,fail_closed,camera_geometry,1,1e-08,100.0,0.75,2.433806897615123,0.03681145474740674,6.683298852294683e-05
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p75,0.5202987801687857,1.0160383553947216,0.017411559580941864,0.002188073988837153,False,,True,False,25,24,0,0,0.003809707995969802,0.00046316604129970074,0.0,0.003438916988670826,0.007711791025940329,0.007711791025940329,fail_closed,camera_geometry,1,1e-08,100.0,0.75,1.7630215060741075,0.06305201769437307,8.262501796707511e-05
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p75,0.6870857196824687,1.1229469178114695,-0.01530160541714547,0.003058226840975948,False,,True,False,25,24,0,0,0.003693792037665844,0.00045433297054842114,0.0,0.00374925002688542,0.007897375035099685,0.007897375035099685,fail_closed,camera_geometry,1,1e-08,100.0,0.75,1.7630215060741075,0.0398405759837113,7.78749817982316e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p75,0.5051598482769626,0.9535756975845042,0.021886113074809234,0.004644080386433738,False,,True,False,25,24,0,0,0.004227333003655076,0.0004832089180126786,0.0,0.003389290999621153,0.008099832921288908,0.008099832921288908,fail_closed,camera_geometry,1,1e-08,100.0,0.75,1.605918561525778,0.06459258402048049,0.00010379194281995296
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r1_tl21em08_a1e02_s0p75,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006422500009648502,0.0,0.0038192080100998282,0.008578916022088379,0.008578916022088379,fail_closed,camera_geometry,1,1e-08,100.0,0.75,9.452161325275878,0.034700110958662427,7.24999699741602e-05
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r1_tl21em08_a1e02_s1p0,0.5244422698617333,0.987974531873635,0.01431338457508616,0.005333577675510648,False,,True,False,25,24,0,0,0.004321124986745417,0.0006896660197526217,0.0,0.003358083951752633,0.008368874958250672,0.008368874958250672,fail_closed,camera_geometry,1,1e-08,100.0,1.0,1.8279598537666888,0.07972738306197218,8.758297190070152e-05
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_camera_geometry_r1_tl21em08_a1e02_s1p0,0.6979358185178471,1.1155761405756346,0.005332275812966529,0.0012981216190850284,False,,True,False,25,24,0,0,0.00394850003067404,0.00046387501060962677,0.0,0.003750292002223432,0.0081626670435071,0.0081626670435071,fail_closed,camera_geometry,1,1e-08,100.0,1.0,2.895673950541273,0.034850431153209606,7.495802128687501e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r1_tl21em08_a1e02_s1p0,0.5463875348930892,1.1079465461401157,0.01892871758523463,0.004257957336990415,False,,True,False,25,24,0,0,0.004373792035039514,0.0004975000047124922,0.0,0.0034160829964093864,0.008287375036161393,0.008287375036161393,fail_closed,camera_geometry,1,1e-08,100.0,1.0,1.6966024708472331,0.0642402196504448,8.55419784784317e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_camera_geometry_r1_tl21em08_a1e02_s1p0,0.7039737025206743,1.1057644944478942,0.00176791177620922,0.0018988597883402496,False,,True,False,25,24,0,0,0.0039884159923531115,0.00045608304208144546,0.0,0.0038015409954823554,0.008246040029916912,0.008246040029916912,fail_closed,camera_geometry,1,1e-08,100.0,1.0,2.433806897615123,0.03681145474740674,7.008301327005029e-05
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r1_tl21em08_a1e02_s1p0,0.5198722483709873,1.027115384206387,0.01727304908640633,0.0019842640477739488,False,,True,False,25,24,0,0,0.003809707995969802,0.0004595820209942758,0.0,0.00334100000327453,0.007610290020238608,0.007610290020238608,fail_closed,camera_geometry,1,1e-08,100.0,1.0,1.7630215060741075,0.06305201769437307,7.904099766165018e-05
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_camera_geometry_r1_tl21em08_a1e02_s1p0,0.6866927113189226,1.1266924072379259,-0.015248826713432586,0.002970381454137512,False,,True,False,25,24,0,0,0.003693792037665844,0.00044545799028128386,0.0,0.0039030410116538405,0.008042291039600968,0.008042291039600968,fail_closed,camera_geometry,1,1e-08,100.0,1.0,1.7630215060741075,0.0398405759837113,6.900000153109431e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r1_tl21em08_a1e02_s1p0,0.5044903134119638,0.9644518312361331,0.021679687034649904,0.004447189873563835,False,,True,False,25,24,0,0,0.004227333003655076,0.00045299995690584183,0.0,0.0033812089823186398,0.008061541942879558,0.008061541942879558,fail_closed,camera_geometry,1,1e-08,100.0,1.0,1.605918561525778,0.06459258402048049,7.358298171311617e-05
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_camera_geometry_r1_tl21em08_a1e02_s1p0,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006629580166190863,0.0,0.003695333027280867,0.008475749054923654,0.008475749054923654,fail_closed,camera_geometry,1,1e-08,100.0,1.0,9.452161325275878,0.034700110958662427,9.320798562839627e-05
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_summary_r1_tl21em04_a1em02_s0p25,0.5278196702165612,0.9594195758186834,0.014829573102089736,0.005222214552725413,False,,True,False,25,24,0,0,0.004321124986745417,0.0006792490603402257,0.0,0.0034512499696575105,0.008451624016743153,0.008451624016743153,fail_closed,summary,1,0.0001,0.01,0.25,1.5956458132281044,0.09413057832242384,7.716601248830557e-05
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_summary_r1_tl21em04_a1em02_s0p25,0.6990636128186113,1.1063973152598454,0.005453713122219088,0.0008366747114705563,False,,True,False,25,24,0,0,0.00394850003067404,0.000478125992231071,0.0,0.0034535000449977815,0.007880126067902893,0.007880126067902893,fail_closed,summary,1,0.0001,0.01,0.25,2.130779587476059,0.03470801350490349,8.920900290831923e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_summary_r1_tl21em04_a1em02_s0p25,0.5493287747857117,1.0723042666017357,0.01935936448170088,0.0039334723814321015,False,,True,False,25,24,0,0,0.004373792035039514,0.0004777080612257123,0.0,0.0033456659875810146,0.008197166083846241,0.008197166083846241,fail_closed,summary,1,0.0001,0.01,0.25,1.255060231210565,0.06585972238910463,6.575003499165177e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_summary_r1_tl21em04_a1em02_s0p25,0.7038730319399413,1.0984436717745742,0.0019483079336372184,0.0015197933519367414,False,,True,False,25,24,0,0,0.0039884159923531115,0.00047208298929035664,0.0,0.003487417008727789,0.007947915990371257,0.007947915990371257,fail_closed,summary,1,0.0001,0.01,0.25,1.9372561200038878,0.056888272524872656,8.608296047896147e-05
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_summary_r1_tl21em04_a1em02_s0p25,0.5228471674971041,0.99293595629429,0.01774420041229296,0.0027971983945618666,False,,True,False,25,24,0,0,0.003809707995969802,0.00044408300891518593,0.0,0.0038150830077938735,0.008068874012678862,0.008068874012678862,fail_closed,summary,1,0.0001,0.01,0.25,1.3502097239570328,0.045049519808351854,6.35419855825603e-05
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_summary_r1_tl21em04_a1em02_s0p25,0.6876585099598145,1.119478862200172,-0.015270983700881839,0.0032909434842121224,False,,True,False,25,24,0,0,0.003693792037665844,0.00047512497985735536,0.0,0.0033842080156318843,0.007553125033155084,0.007553125033155084,fail_closed,summary,1,0.0001,0.01,0.25,1.424389174542249,0.07246831519428558,9.866699110716581e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_summary_r1_tl21em04_a1em02_s0p25,0.5074460321396456,0.9372047137884789,0.02222562160318417,0.00500279172327055,False,,True,False,25,24,0,0,0.004227333003655076,0.0004468340193852782,0.0,0.003805749991443008,0.008479917014483362,0.008479917014483362,fail_closed,summary,1,0.0001,0.01,0.25,1.3236228203307023,0.08481675538691393,6.741704419255257e-05
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_summary_r1_tl21em04_a1em02_s0p25,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006509170052595437,0.0,0.0034291669726371765,0.00819754198892042,0.00819754198892042,fail_closed,summary,1,0.0001,0.01,0.25,4.844476821301209,0.07551982049572613,8.116697426885366e-05
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_summary_r1_tl21em04_a1em02_s0p5,0.5258070741009019,0.9701780201962547,0.014609265975069216,0.005268960773788051,False,,True,False,25,24,0,0,0.004321124986745417,0.0006694170297123492,0.0,0.0038723749457858503,0.008862916962243617,0.008862916962243617,fail_closed,summary,1,0.0001,0.01,0.5,1.5956458132281044,0.09413057832242384,6.733398186042905e-05
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_summary_r1_tl21em04_a1em02_s0p5,0.6985924327961373,1.1093114173264518,0.00541541649977178,0.0009244742209368762,False,,True,False,25,24,0,0,0.00394850003067404,0.00046308396849781275,0.0,0.003399500041268766,0.007811084040440619,0.007811084040440619,fail_closed,summary,1,0.0001,0.01,0.5,2.130779587476059,0.03470801350490349,7.416697917506099e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_summary_r1_tl21em04_a1em02_s0p5,0.5479278778427243,1.0838131544603355,0.019209808935001,0.004039858240935004,False,,True,False,25,24,0,0,0.004373792035039514,0.0004884580266661942,0.0,0.003736125014256686,0.008598375075962394,0.008598375075962394,fail_closed,summary,1,0.0001,0.01,0.5,1.255060231210565,0.06585972238910463,7.650000043213367e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_summary_r1_tl21em04_a1em02_s0p5,0.7035885124345725,1.0995723516629539,0.0017019659233489233,0.0017924590883930769,False,,True,False,25,24,0,0,0.0039884159923531115,0.00046362506691366434,0.0,0.0033684169757179916,0.007820458034984767,0.007820458034984767,fail_closed,summary,1,0.0001,0.01,0.5,1.9372561200038878,0.056888272524872656,7.762503810226917e-05
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_summary_r1_tl21em04_a1em02_s0p5,0.5219840332872081,0.9992564876908329,0.017662800221842263,0.0025600974888553636,False,,True,False,25,24,0,0,0.003809707995969802,0.00045295804738998413,0.0,0.00365333299851045,0.007915999041870236,0.007915999041870236,fail_closed,summary,1,0.0001,0.01,0.5,1.3502097239570328,0.045049519808351854,7.24170240573585e-05
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_summary_r1_tl21em04_a1em02_s0p5,0.6865572428592347,1.1266633323480604,-0.015082509777024444,0.0032102118364112178,False,,True,False,25,24,0,0,0.003693792037665844,0.0004616249934770167,0.0,0.0034187500132247806,0.007574167044367641,0.007574167044367641,fail_closed,summary,1,0.0001,0.01,0.5,1.424389174542249,0.07246831519428558,8.516700472682714e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_summary_r1_tl21em04_a1em02_s0p5,0.5056678599572099,0.9497180014586406,0.021947188757616032,0.004742477502485422,False,,True,False,25,24,0,0,0.004227333003655076,0.0004504999960772693,0.0,0.0035865840036422014,0.008264417003374547,0.008264417003374547,fail_closed,summary,1,0.0001,0.01,0.5,1.3236228203307023,0.08481675538691393,7.108302088454366e-05
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_summary_r1_tl21em04_a1em02_s0p5,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006667919806204736,0.0,0.0034535839804448187,0.008237833972088993,0.008237833972088993,fail_closed,summary,1,0.0001,0.01,0.5,4.844476821301209,0.07551982049572613,9.704194962978363e-05
calibration,1277,smooth_no_interface,9b8d0afa66c626630d5d,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_summary_r1_tl21em04_a1em02_s0p75,0.5247631939406839,0.982555561526312,0.014389139966200311,0.005344339217627889,False,,True,False,25,24,0,0,0.004321124986745417,0.000674333015922457,0.0,0.0038979160017333925,0.008893374004401267,0.008893374004401267,fail_closed,summary,1,0.0001,0.01,0.75,1.5956458132281044,0.09413057832242384,7.224996807053685e-05
calibration,1277,single_interface,0df2064d6e220a501cc4,c4cf361ae43294f9cb375ade50ea866adb04e2f825bfefa2fb76e06cb0b45817,adjlr_summary_r1_tl21em04_a1em02_s0p75,0.6982140362380099,1.1123696119723119,0.005376965859620485,0.0010916530926859938,False,,True,False,25,24,0,0,0.00394850003067404,0.00046087498776614666,0.0,0.0034885830245912075,0.007897958043031394,0.007897958043031394,fail_closed,summary,1,0.0001,0.01,0.75,2.130779587476059,0.03470801350490349,7.19579984433949e-05
calibration,1289,smooth_no_interface,053736d143b5a7f2878b,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_summary_r1_tl21em04_a1em02_s0p75,0.5469232602640629,1.09618352816693,0.01906063240342728,0.00413980740265361,False,,True,False,25,24,0,0,0.004373792035039514,0.00048354105092585087,0.0,0.003887792001478374,0.00874512508744374,0.00874512508744374,fail_closed,summary,1,0.0001,0.01,0.75,1.255060231210565,0.06585972238910463,7.158302469179034e-05
calibration,1289,single_interface,a40d33fc9a6be98e818c,704fc49a3f795cf1f66e57049cc9760fdc462df788998b91a2eba1496b8e47f9,adjlr_summary_r1_tl21em04_a1em02_s0p75,0.7035384434228282,1.1010927597040903,0.0014548129023562067,0.002166611833662623,False,,True,False,25,24,0,0,0.0039884159923531115,0.0004587500588968396,0.0,0.003492458024993539,0.00793962407624349,0.00793962407624349,fail_closed,summary,1,0.0001,0.01,0.75,1.9372561200038878,0.056888272524872656,7.275003008544445e-05
calibration,1301,smooth_no_interface,e3e22e519a90f76c2d83,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_summary_r1_tl21em04_a1em02_s0p75,0.5213385903220794,1.0059913144520425,0.017581192614339134,0.002351506609605818,False,,True,False,25,24,0,0,0.003809707995969802,0.00048820802476257086,0.0,0.0035065829870291054,0.007804499007761478,0.007804499007761478,fail_closed,summary,1,0.0001,0.01,0.75,1.3502097239570328,0.045049519808351854,0.00010766700142994523
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjlr_summary_r1_tl21em04_a1em02_s0p75,0.6859058792770646,1.1343551201238686,-0.014894006519933691,0.003083552679219109,False,,True,False,25,24,0,0,0.003693792037665844,0.00043504202039912343,0.0,0.0033973329700529575,0.007526167028117925,0.007526167028117925,fail_closed,summary,1,0.0001,0.01,0.75,1.424389174542249,0.07246831519428558,5.858403164893389e-05
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjlr_summary_r1_tl21em04_a1em02_s0p75,0.5047156245069975,0.9637565608371446,0.0216680756419068,0.004477174701660746,False,,True,False,25,24,0,0,0.004227333003655076,0.0004733759560622275,0.0,0.0034412919776514173,0.00814200093736872,0.00814200093736872,fail_closed,summary,1,0.0001,0.01,0.75,1.3236228203307023,0.08481675538691393,9.395898086950183e-05
