candidate_id,partition,feature_set,basis_rank,target_l2,ridge_alpha,residual_shrinkage,geometry_cluster_count,case_count,mean_field_gain_over_low_cgls24,mean_h1_gain_over_low_cgls24,mean_field_gain_over_component_damping,mean_field_gain_over_high_order_teacher_b0p75,worst_case_field_gain_over_low_cgls24,worst_geometry_field_gain_over_low_cgls24,worst_case_field_gain_over_component_damping,case_harm_over_one_percent_rate_vs_low,case_harm_over_one_percent_rate_vs_component_damping,takeover_rate,fallback_rate,evaluator_mean_adjoint_residual_gain_over_component_damping,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,evaluator_only
adjoint_low_rank_oracle,development,,,,,,6,12,0.049851930639768206,0.08482388655695006,0.014401651336473661,0.0029304018492610495,-0.0063036108603951035,0.011289126733667054,-0.011792660514084785,0.0,0.08333333333333333,1.0,0.0,0.4830919328122199,25,24,0,0,True
component_damping,development,,,,,,6,12,0.03720064444663195,0.10774875470046907,0.0,-0.01212937778165124,0.0016665345630942907,0.010943165553555234,0.0,0.0,0.0,1.0,0.0,0.0,25,24,0,0,False
damping_plus_train_basis_mean,development,,,,,,6,12,0.039293612173460966,0.09551434913555651,0.002071338024118861,-0.01006503256659716,0.007741673714464659,0.014762219592010906,-0.004775692894740002,0.0,0.0,1.0,0.0,0.10108157471454705,25,24,0,0,False
exact_mismatch_oracle,development,,,,,,6,12,0.08616424290918634,0.11549593155940278,0.05305920758257187,0.04265237737322317,0.02203087355362543,0.04458297791452137,0.007955141973296387,0.0,0.0,1.0,0.0,1.0,25,24,0,0,True
high_order_teacher_b0p25,development,,,,,,6,12,0.04162518427702865,0.10904261188282209,0.004786916339239324,-0.007196692447355472,0.00817730946222206,0.015331103407490332,0.0014528472750677812,0.0,0.0,1.0,0.0,0.07612698741896688,25,24,1,0,True
high_order_teacher_b0p5,development,,,,,,6,12,0.045227744543492564,0.10946758685886086,0.00870868184942141,-0.0031429475168059198,0.014596749588626556,0.019268531622250507,0.002253344409285374,0.0,0.0,1.0,0.0,0.1364110370084267,25,24,1,0,True
high_order_teacher_b0p75,development,,,,,,6,12,0.04797950241809551,0.1089515138195789,0.011734391499728639,0.0,0.01654790587702526,0.022665184349395906,0.0023542900819810697,0.0,0.0,1.0,0.0,0.1776819367235495,25,24,1,0,True
high_order_teacher_b1p0,development,,,,,,6,12,0.049773779015694346,0.10736074533322386,0.013748955603430488,0.002112954385893253,0.01603750319029129,0.025259175262296707,0.001616501046353025,0.0,0.0,1.0,0.0,0.1973379542376895,25,24,1,0,True
low_cgls24_matched,development,,,,,,6,12,0.0,0.0,-0.04041775495623769,-0.05370321871734964,0.0,0.0,-0.18042607957932244,0.0,0.9166666666666666,1.0,0.0,,25,24,0,0,False
measurement_l2_low_rank_oracle,development,,,,,,6,12,0.05245394685028761,0.08849026086746731,0.01710622763889751,0.005693695686367822,0.0061121056157882325,0.017532730032599364,-0.0038613224375791955,0.0,0.0,1.0,0.0,0.4729579019354086,25,24,0,0,True
selected_fail_closed,development,camera,4,0.01,1.0,1.0,6,12,0.035391388122487884,0.08242143207923419,-0.0018407622505050476,-0.013975830770999323,0.0016665345630942907,0.007897099903818372,-0.006217855063803901,0.0,0.0,0.5,0.5,0.01127619267339088,25,24,0,0,False
selected_raw_unbounded_diagnostic,development,camera,4,0.01,1.0,1.0,6,12,0.034589938706662715,0.07619113752526328,-0.002218745027041095,-0.01406552961457889,0.008581575165008792,0.01040054094439885,-0.03415840223848887,0.0,0.25,1.0,0.0,-0.25356949081296126,25,24,0,0,True
