method,model_seed,split,row_index,rig_id,family,field_uid,target_view,whitened_target_residual_rmse
gc_rio_no_target_geometry,3101,train,49,train-rig-b,expanding_kernel,train-rig-b:expanding_kernel:4,4,2.630355646717868
gc_rio_no_target_geometry,3101,train,50,train-rig-b,expanding_kernel,train-rig-b:expanding_kernel:5,0,2.26421727762209
gc_rio_no_target_geometry,3101,train,51,train-rig-b,expanding_kernel,train-rig-b:expanding_kernel:5,4,2.045103103967519
gc_rio_no_target_geometry,3101,train,52,train-rig-b,expanding_kernel,train-rig-b:expanding_kernel:6,0,3.501820954000143
gc_rio_no_target_geometry,3101,train,53,train-rig-b,expanding_kernel,train-rig-b:expanding_kernel:6,4,2.7354216970769363
gc_rio_no_target_geometry,3101,train,54,train-rig-b,expanding_kernel,train-rig-b:expanding_kernel:7,0,2.437352221891816
gc_rio_no_target_geometry,3101,train,55,train-rig-b,expanding_kernel,train-rig-b:expanding_kernel:7,4,2.0031315199482114
gc_rio_no_target_geometry,3101,train,56,train-rig-b,expanding_kernel,train-rig-b:expanding_kernel:8,0,2.9959721079059265
gc_rio_no_target_geometry,3101,train,57,train-rig-b,expanding_kernel,train-rig-b:expanding_kernel:8,4,2.331853946026085
gc_rio_no_target_geometry,3101,train,58,train-rig-b,expanding_kernel,train-rig-b:expanding_kernel:9,0,2.441818603482274
gc_rio_no_target_geometry,3101,train,59,train-rig-b,expanding_kernel,train-rig-b:expanding_kernel:9,4,1.6761388232355217
gc_rio_no_target_geometry,3101,train,60,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:0,0,2.7221780266172453
gc_rio_no_target_geometry,3101,train,61,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:0,4,2.553963812155718
gc_rio_no_target_geometry,3101,train,62,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:1,0,3.8682513396111773
gc_rio_no_target_geometry,3101,train,63,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:1,4,2.5311703771318426
gc_rio_no_target_geometry,3101,train,64,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:2,0,2.4696188635631353
gc_rio_no_target_geometry,3101,train,65,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:2,4,1.8847499576960602
gc_rio_no_target_geometry,3101,train,66,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:3,0,3.4201836126974303
gc_rio_no_target_geometry,3101,train,67,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:3,4,4.1769161211960615
gc_rio_no_target_geometry,3101,train,68,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:4,0,2.7990544747036017
gc_rio_no_target_geometry,3101,train,69,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:4,4,2.366448104130536
gc_rio_no_target_geometry,3101,train,70,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:5,0,4.801887336306476
gc_rio_no_target_geometry,3101,train,71,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:5,4,3.313974920930572
gc_rio_no_target_geometry,3101,train,72,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:6,0,4.004917219924398
gc_rio_no_target_geometry,3101,train,73,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:6,4,2.586751885610745
gc_rio_no_target_geometry,3101,train,74,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:7,0,3.9972552503173735
gc_rio_no_target_geometry,3101,train,75,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:7,4,3.261515387022198
gc_rio_no_target_geometry,3101,train,76,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:8,0,5.705237746306622
gc_rio_no_target_geometry,3101,train,77,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:8,4,5.135994220433185
gc_rio_no_target_geometry,3101,train,78,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:9,0,4.9931672516962635
gc_rio_no_target_geometry,3101,train,79,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:9,4,3.224559011451357
gc_rio_no_target_geometry,3101,train,80,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:0,2,7.835818215156973
gc_rio_no_target_geometry,3101,train,81,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:0,6,1.3615500273470977
gc_rio_no_target_geometry,3101,train,82,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:1,2,8.362239472652114
gc_rio_no_target_geometry,3101,train,83,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:1,6,2.0577303512810348
gc_rio_no_target_geometry,3101,train,84,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:2,2,4.89385178221668
gc_rio_no_target_geometry,3101,train,85,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:2,6,1.4929333388695123
gc_rio_no_target_geometry,3101,train,86,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:3,2,5.151447210952057
gc_rio_no_target_geometry,3101,train,87,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:3,6,1.0291443090639631
gc_rio_no_target_geometry,3101,train,88,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,2,6.820464125390195
gc_rio_no_target_geometry,3101,train,89,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,6,1.3405509461587324
gc_rio_no_target_geometry,3101,train,90,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,2,5.404300196095792
gc_rio_no_target_geometry,3101,train,91,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,6,1.7082332314520638
