method,model_seed,epoch,train_total,train_target,validation_cluster_whitened_rmse
gc_rio_no_target_geometry,3101,1,13.978297567367553,13.829481077194213,3.6828612800286273
gc_rio_no_target_geometry,3101,2,13.934351348876953,13.785510540008545,3.677597369707329
gc_rio_no_target_geometry,3101,3,13.884091091156005,13.735218906402588,3.6733858090817613
gc_rio_no_target_geometry,3101,4,13.838330841064453,13.689456033706666,3.670835818870598
gc_rio_no_target_geometry,3101,5,13.813079452514648,13.664204216003418,3.665730152979209
gc_rio_no_target_geometry,3101,6,13.769156169891357,13.620282554626465,3.6625698873156876
gc_rio_no_target_geometry,3101,7,13.733483839035035,13.58460898399353,3.660431133857407
gc_rio_no_target_geometry,3101,8,13.707107257843017,13.558225059509278,3.658544610883607
gc_rio_no_target_geometry,3101,9,13.686401271820069,13.53751573562622,3.6566162516622525
gc_rio_no_target_geometry,3101,10,13.670722818374633,13.521825075149536,3.6574148966127744
gc_rio_no_target_geometry,3101,11,13.66350178718567,13.514597082138062,3.657660222126343
gc_rio_no_target_geometry,3101,12,13.654748058319091,13.505844163894654,3.6598128319342464
gc_rio_no_target_geometry,3101,13,13.644202041625977,13.495290660858155,3.6593782508423978
gc_rio_no_target_geometry,3101,14,13.636398315429688,13.487484359741211,3.6571886981847737
gc_rio_no_target_geometry,3101,15,13.629440975189208,13.480525970458984,3.6575537275149252
gc_rio_no_target_geometry,3101,16,13.625981426239013,13.477064514160157,3.6546820236626134
gc_rio_no_target_geometry,3101,17,13.620690059661865,13.471772956848145,3.6572278475745144
gc_rio_no_target_geometry,3101,18,13.621548461914063,13.472629976272582,3.656035524849012
gc_rio_no_target_geometry,3101,19,13.616937255859375,13.468015956878663,3.6548217899212574
gc_rio_no_target_geometry,3101,20,13.61426944732666,13.465344762802124,3.6547053283144746
gc_rio_no_target_geometry,3101,21,13.61160044670105,13.462678670883179,3.65449148105572
gc_rio_no_target_geometry,3101,22,13.611774826049805,13.46285104751587,3.655857269295014
gc_rio_no_target_geometry,3101,23,13.60919451713562,13.460269165039062,3.654707894464612
gc_rio_no_target_geometry,3101,24,13.607808113098145,13.458884143829346,3.6554486846148304
gc_rio_no_target_geometry,3101,25,13.60581922531128,13.45689148902893,3.6542915247994
gc_rio_no_target_geometry,3101,26,13.604158210754395,13.455233383178712,3.6549170838975615
gc_rio_no_target_geometry,3101,27,13.602417087554931,13.45349063873291,3.655033996211142
gc_rio_no_target_geometry,3101,28,13.600446224212646,13.451518535614014,3.6554156505422526
gc_rio_no_target_geometry,3101,29,13.600026369094849,13.451099634170532,3.6541280772772766
gc_rio_no_target_geometry,3101,30,13.599477386474609,13.450549697875976,3.656191952521468
gc_rio_no_target_geometry,3101,31,13.598424625396728,13.449496173858643,3.6551890618240916
gc_rio_no_target_geometry,3101,32,13.596758604049683,13.447830104827881,3.657399639146516
gc_rio_no_target_geometry,3101,33,13.596025609970093,13.447096872329713,3.657243294042349
gc_rio_no_target_geometry,3101,34,13.595930671691894,13.447000980377197,3.656438275211883
gc_rio_no_target_geometry,3101,35,13.595552921295166,13.446623468399048,3.6576358563386124
gc_rio_no_target_geometry,3101,36,13.595389604568481,13.446460294723511,3.6565534681965532
gc_rio_no_target_geometry,3101,37,13.59502215385437,13.446092796325683,3.655204862267772
gc_rio_no_target_geometry,3101,38,13.594836759567261,13.445906591415405,3.655323500384724
gc_rio_no_target_geometry,3101,39,13.594114303588867,13.445183324813843,3.655352916650785
gc_rio_no_target_geometry,3101,40,13.592909336090088,13.443979215621948,3.656138901609503
gc_rio_no_target_geometry,3101,41,13.592670345306397,13.443740558624267,3.6552956899123306
gc_rio_no_target_geometry,3101,42,13.591761875152589,13.442831087112427,3.654208828312262
gc_rio_no_target_geometry,3101,43,13.590940618515015,13.442010164260864,3.654022013352848
gc_rio_no_target_geometry,3101,44,13.590359210968018,13.441428565979004,3.653498402671392
gc_rio_no_target_geometry,3101,45,13.58989396095276,13.440962409973144,3.6546271002992223
gc_rio_no_target_geometry,3101,46,13.589681243896484,13.440749979019165,3.653361656122164
gc_rio_no_target_geometry,3101,47,13.589177799224853,13.440245819091796,3.6538023376778437
gc_rio_no_target_geometry,3101,48,13.58900842666626,13.440076065063476,3.6543514551148024
gc_rio_no_target_geometry,3101,49,13.588825798034668,13.43989338874817,3.6544721446516077
gc_rio_no_target_geometry,3101,50,13.588678741455078,13.439745998382568,3.6543823767804327
gc_rio_no_target_geometry,3101,51,13.588873672485352,13.439942121505737,3.6562713301490932
gc_rio_no_target_geometry,3101,52,13.589694404602051,13.440763521194459,3.65423044969279
gc_rio_no_target_geometry,3101,53,13.591635942459106,13.442704486846925,3.655331501667655
gc_rio_no_target_geometry,3101,54,13.593061637878417,13.444130659103394,3.6569907543354088
gc_rio_no_target_geometry,3101,55,13.597299146652222,13.448374557495118,3.6592631703137775
gc_rio_no_target_geometry,3101,56,13.604817199707032,13.455886030197144,3.657898421126398
gc_rio_no_target_geometry,3101,57,13.605744695663452,13.45681939125061,3.656811109773988
gc_rio_no_target_geometry,3101,58,13.603465175628662,13.454537487030029,3.6532993737388364
gc_rio_no_target_geometry,3101,59,13.598502159118652,13.449573469161987,3.6539081804501734
gc_rio_no_target_geometry,3101,60,13.59583625793457,13.446906661987304,3.6529748428889395
gc_rio_no_target_geometry,3101,61,13.603063917160034,13.4541344165802,3.6567825508046656
gc_rio_no_target_geometry,3101,62,13.598651266098022,13.449723529815675,3.653987758006397
gc_rio_no_target_geometry,3101,63,13.599130296707154,13.45020227432251,3.6552668021336436
gc_rio_no_target_geometry,3101,64,13.598354911804199,13.449425315856933,3.6567615599513745
gc_rio_no_target_geometry,3101,65,13.593447065353393,13.444517850875854,3.6542581287608895
gc_rio_no_target_geometry,3101,66,13.590864896774292,13.441934394836426,3.655544573315904
gc_rio_no_target_geometry,3101,67,13.589638614654541,13.440707683563232,3.6567441809227854
gc_rio_no_target_geometry,3101,68,13.588125324249267,13.439194011688233,3.656829837053195
gc_rio_no_target_geometry,3101,69,13.587557601928712,13.438626098632813,3.6571884015419576
gc_rio_no_target_geometry,3101,70,13.587152767181397,13.43822102546692,3.6577725650352404
gc_rio_no_target_geometry,3101,71,13.586850452423096,13.437918663024902,3.6581060136708685
gc_rio_no_target_geometry,3101,72,13.586566019058228,13.43763427734375,3.657854464991293
gc_rio_no_target_geometry,3101,73,13.5864586353302,13.437527084350586,3.6585062664103436
gc_rio_no_target_geometry,3101,74,13.586217308044434,13.43728551864624,3.659060366266986
gc_rio_no_target_geometry,3101,75,13.586080837249757,13.437148952484131,3.6586527937253304
gc_rio_no_target_geometry,3101,76,13.585973405838013,13.437041187286377,3.6583089753752986
gc_rio_no_target_geometry,3101,77,13.585838651657104,13.4369065284729,3.657865006740198
gc_rio_no_target_geometry,3101,78,13.585760354995728,13.436828374862671,3.6581508770211033
gc_rio_no_target_geometry,3101,79,13.585713243484497,13.436781167984009,3.658558901856442
gc_rio_no_target_geometry,3101,80,13.585658311843872,13.436726331710815,3.6587197114588843
gc_rio_no_target_geometry,3102,1,13.983214950561523,13.834397649765014,3.6826493268634533
gc_rio_no_target_geometry,3102,2,13.933299255371093,13.78446102142334,3.6769900997357343
gc_rio_no_target_geometry,3102,3,13.877464294433594,13.728604316711426,3.6737061092945704
gc_rio_no_target_geometry,3102,4,13.810644626617432,13.661779832839965,3.669850242669863
gc_rio_no_target_geometry,3102,5,13.766588687896729,13.617719650268555,3.6674366004134793
gc_rio_no_target_geometry,3102,6,13.72637391090393,13.577503061294555,3.6645006018965605
gc_rio_no_target_geometry,3102,7,13.710737895965575,13.561838817596435,3.666482539296246
gc_rio_no_target_geometry,3102,8,13.681734704971314,13.532842683792115,3.6635027185256472
gc_rio_no_target_geometry,3102,9,13.66310806274414,13.514201068878174,3.6614982661963746
gc_rio_no_target_geometry,3102,10,13.652886581420898,13.503978443145751,3.6625270596958437
gc_rio_no_target_geometry,3102,11,13.641315746307374,13.492405319213868,3.6626721545584164
gc_rio_no_target_geometry,3102,12,13.63763494491577,13.488721370697021,3.6627340247241813
gc_rio_no_target_geometry,3102,13,13.629994869232178,13.481079006195069,3.6630648963042747
gc_rio_no_target_geometry,3102,14,13.626608276367188,13.477690744400025,3.663054348927311
gc_rio_no_target_geometry,3102,15,13.620925378799438,13.47200541496277,3.6655320500217634
gc_rio_no_target_geometry,3102,16,13.619636964797973,13.47071976661682,3.6623178696561736
gc_rio_no_target_geometry,3102,17,13.615247583389282,13.466328859329224,3.663962026476452
gc_rio_no_target_geometry,3102,18,13.611255168914795,13.462332630157471,3.66397871790107
gc_rio_no_target_geometry,3102,19,13.611263227462768,13.462340927124023,3.6638868194446537
gc_rio_no_target_geometry,3102,20,13.607403087615968,13.45847954750061,3.6633367084262347
gc_rio_no_target_geometry,3102,21,13.602898931503296,13.45397424697876,3.663418878377717
gc_rio_no_target_geometry,3102,22,13.601341819763183,13.452415657043456,3.66262231796234
gc_rio_no_target_geometry,3102,23,13.599853801727296,13.45092706680298,3.66265071048729
gc_rio_no_target_geometry,3102,24,13.598461580276489,13.449534845352172,3.661965050087305
gc_rio_no_target_geometry,3102,25,13.598148918151855,13.449221229553222,3.6609030637237288
gc_rio_no_target_geometry,3102,26,13.597023439407348,13.448095607757569,3.66170992569395
gc_rio_no_target_geometry,3102,27,13.596580696105956,13.447652769088744,3.6624416485375675
gc_rio_no_target_geometry,3102,28,13.594792366027832,13.445864295959472,3.6624091083824504
gc_rio_no_target_geometry,3102,29,13.593481492996215,13.444552183151245,3.6642046001056827
gc_rio_no_target_geometry,3102,30,13.592022562026978,13.443091773986817,3.6623511453217095
gc_rio_no_target_geometry,3102,31,13.591701936721801,13.442770719528198,3.66287442705959
gc_rio_no_target_geometry,3102,32,13.590780639648438,13.44184913635254,3.6632359589830257
gc_rio_no_target_geometry,3102,33,13.590544986724854,13.441613960266114,3.6640673991802926
gc_rio_no_target_geometry,3102,34,13.590373086929322,13.441442251205444,3.66356640806136
gc_rio_no_target_geometry,3102,35,13.590000343322753,13.441069507598877,3.6622792014636567
gc_rio_no_target_geometry,3102,36,13.590041971206665,13.441110563278198,3.6642392695709414
gc_rio_no_target_geometry,3102,37,13.589377784729004,13.440446662902833,3.6640630646044965
gc_rio_no_target_geometry,3102,38,13.588871574401855,13.439938735961913,3.664315974772327
gc_rio_no_target_geometry,3102,39,13.588239860534667,13.43930788040161,3.662627326988338
gc_rio_no_target_geometry,3102,40,13.58781385421753,13.438881874084473,3.6656772735489467
gc_rio_no_target_geometry,3102,41,13.587449932098389,13.438517189025879,3.664479067439453
gc_rio_no_target_geometry,3102,42,13.587182235717773,13.438249349594116,3.664437788485424
gc_rio_no_target_geometry,3102,43,13.58683376312256,13.437900638580322,3.6642695398309537
gc_rio_no_target_geometry,3102,44,13.586697340011597,13.437763833999634,3.663813604142124
gc_rio_no_target_geometry,3102,45,13.58667483329773,13.43774185180664,3.663697351609172
gc_rio_no_target_geometry,3103,1,13.983916664123536,13.835101318359374,3.68291452753036
gc_rio_no_target_geometry,3103,2,13.936066150665283,13.787237882614136,3.676996998024056
gc_rio_no_target_geometry,3103,3,13.866477108001709,13.717627382278442,3.6709600634009925
gc_rio_no_target_geometry,3103,4,13.808648157119752,13.65979208946228,3.668133254904357
gc_rio_no_target_geometry,3103,5,13.751730155944824,13.602862644195557,3.6678019996575566
gc_rio_no_target_geometry,3103,6,13.724632453918456,13.57575569152832,3.6663472774580814
gc_rio_no_target_geometry,3103,7,13.693460369110108,13.54457654953003,3.6668269941395764
gc_rio_no_target_geometry,3103,8,13.670371532440186,13.521477365493775,3.666348283480443
gc_rio_no_target_geometry,3103,9,13.657895374298096,13.50899133682251,3.6618841853394306
gc_rio_no_target_geometry,3103,10,13.648399543762206,13.4994948387146,3.663680142819031
gc_rio_no_target_geometry,3103,11,13.64104242324829,13.49213228225708,3.6623241647837355
gc_rio_no_target_geometry,3103,12,13.638803100585937,13.489891815185548,3.662831917222931
gc_rio_no_target_geometry,3103,13,13.63110990524292,13.482195806503295,3.6608670487251036
gc_rio_no_target_geometry,3103,14,13.624411249160767,13.47549328804016,3.6595869172668074
gc_rio_no_target_geometry,3103,15,13.620820379257202,13.471900606155396,3.660386500671799
gc_rio_no_target_geometry,3103,16,13.616353702545165,13.467432594299316,3.6609426788215798
gc_rio_no_target_geometry,3103,17,13.612495279312133,13.463573122024536,3.659744491290628
gc_rio_no_target_geometry,3103,18,13.609589862823487,13.460666799545288,3.659547991821355
gc_rio_no_target_geometry,3103,19,13.607517957687378,13.458593225479126,3.660679375754737
gc_rio_no_target_geometry,3103,20,13.60529441833496,13.45636944770813,3.661593801614398
gc_rio_no_target_geometry,3103,21,13.60639591217041,13.457472944259644,3.6637485642856276
gc_rio_no_target_geometry,3103,22,13.605262184143067,13.456338548660279,3.6617955199319367
gc_rio_no_target_geometry,3103,23,13.601500940322875,13.45257658958435,3.658757711428213
gc_rio_no_target_geometry,3103,24,13.601782131195069,13.452855110168457,3.6613747375160868
gc_rio_no_target_geometry,3103,25,13.5990740776062,13.450148773193359,3.6621510852728507
gc_rio_no_target_geometry,3103,26,13.597761487960815,13.448834943771363,3.663141586061447
gc_rio_no_target_geometry,3103,27,13.595414733886718,13.446485710144042,3.661267736014935
gc_rio_no_target_geometry,3103,28,13.594245052337646,13.44531798362732,3.664997097248861
gc_rio_no_target_geometry,3103,29,13.592635011672973,13.443706798553468,3.6619369735672973
gc_rio_no_target_geometry,3103,30,13.591907358169555,13.442977857589721,3.6643847799247276
gc_rio_no_target_geometry,3103,31,13.591798686981202,13.442869329452515,3.660991983732101
gc_rio_no_target_geometry,3103,32,13.591097688674926,13.442167043685913,3.6632242054791426
gc_rio_no_target_geometry,3103,33,13.59109125137329,13.442162132263183,3.6633871191297818
gc_rio_no_target_geometry,3103,34,13.590840196609497,13.441908931732177,3.661923866893318
