cell_id,family,dynamics,noise_level,view_count,seed,selector,selected_rank,oracle_rank,selected_field_rel_l2,oracle_field_rel_l2,rank3_field_rel_l2,full_rank_field_rel_l2,regret_pct,field_improvement_vs_rank3_pct,field_improvement_vs_full_pct,exact_oracle_rank,within_one_pct_oracle,requires_heldout_view
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260723,blobs_sheet,chirp,0.0,3,20260723,support,8,2,0.49442415620309904,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.4620390658620809,-0.19535288883722363,0.009532194143873012,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260723,blobs_sheet,chirp,0.0,3,20260723,temporal,18,2,0.4944712901664635,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.47161621537921783,-0.2049046148867974,0.0,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260723,blobs_sheet,chirp,0.0,3,20260723,with_holdout,2,2,0.4921502298783265,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.0,0.26545964973896263,0.4694024373691994,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260724,blobs_sheet,chirp,0.0,3,20260724,capacity_spectrum,5,2,0.4939669710123739,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.3691436117977337,-0.10270403471985905,0.101991594682637,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260724,blobs_sheet,chirp,0.0,3,20260724,no_holdout,2,2,0.4921502298783265,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.0,0.26545964973896263,0.4694024373691994,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260724,blobs_sheet,chirp,0.0,3,20260724,support,8,2,0.49442415620309904,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.4620390658620809,-0.19535288883722363,0.009532194143873012,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260724,blobs_sheet,chirp,0.0,3,20260724,temporal,18,2,0.4944712901664635,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.47161621537921783,-0.2049046148867974,0.0,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260724,blobs_sheet,chirp,0.0,3,20260724,with_holdout,2,2,0.4921502298783265,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.0,0.26545964973896263,0.4694024373691994,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260725,blobs_sheet,chirp,0.0,3,20260725,capacity_spectrum,5,2,0.4939669710123739,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.3691436117977337,-0.10270403471985905,0.101991594682637,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260725,blobs_sheet,chirp,0.0,3,20260725,no_holdout,2,2,0.4921502298783265,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.0,0.26545964973896263,0.4694024373691994,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260725,blobs_sheet,chirp,0.0,3,20260725,support,8,2,0.49442415620309904,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.4620390658620809,-0.19535288883722363,0.009532194143873012,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260725,blobs_sheet,chirp,0.0,3,20260725,temporal,18,2,0.4944712901664635,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.47161621537921783,-0.2049046148867974,0.0,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.00_s-20260725,blobs_sheet,chirp,0.0,3,20260725,with_holdout,2,2,0.4921502298783265,0.4921502298783265,0.4934601675106041,0.4944712901664635,0.0,0.26545964973896263,0.4694024373691994,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260720,blobs_sheet,chirp,0.07,3,20260720,capacity_spectrum,5,2,0.49616060799931594,0.49355934251836436,0.49512420665766044,0.5000506108344569,0.5270420913670614,-0.2093214849360009,0.7779218244812777,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260720,blobs_sheet,chirp,0.07,3,20260720,no_holdout,2,2,0.49355934251836436,0.49355934251836436,0.49512420665766044,0.5000506108344569,0.0,0.31605486426457313,1.298122265113782,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260720,blobs_sheet,chirp,0.07,3,20260720,support,8,2,0.49780434698063697,0.49355934251836436,0.49512420665766044,0.5000506108344569,0.8600798519189325,-0.54130666344581,0.44920730125036673,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260720,blobs_sheet,chirp,0.07,3,20260720,temporal,18,2,0.5000506108344569,0.49355934251836436,0.49512420665766044,0.5000506108344569,1.315195105609384,-0.9949835032389629,0.0,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260720,blobs_sheet,chirp,0.07,3,20260720,with_holdout,2,2,0.49355934251836436,0.49355934251836436,0.49512420665766044,0.5000506108344569,0.0,0.31605486426457313,1.298122265113782,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260721,blobs_sheet,chirp,0.07,3,20260721,capacity_spectrum,5,2,0.4955652228064138,0.49296266661534105,0.4944101491461264,0.4999288773969216,0.5279418437376807,-0.23362660784369546,0.8728550775502663,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260721,blobs_sheet,chirp,0.07,3,20260721,no_holdout,2,2,0.49296266661534105,0.49296266661534105,0.4944101491461264,0.4999288773969216,0.0,0.29276958276085446,1.393440366525527,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260721,blobs_sheet,chirp,0.07,3,20260721,support,8,2,0.49745554628105715,0.49296266661534105,0.4944101491461264,0.4999288773969216,0.9114036356048805,-0.6159657402227984,0.4947365970811461,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260721,blobs_sheet,chirp,0.07,3,20260721,temporal,18,2,0.4999288773969216,0.49296266661534105,0.4944101491461264,0.4999288773969216,1.4131315114379963,-1.1162247094472426,0.0,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260721,blobs_sheet,chirp,0.07,3,20260721,with_holdout,2,2,0.49296266661534105,0.49296266661534105,0.4944101491461264,0.4999288773969216,0.0,0.29276958276085446,1.393440366525527,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260722,blobs_sheet,chirp,0.07,3,20260722,capacity_spectrum,5,2,0.49576975436546483,0.49300688432912554,0.4945801766531576,0.4996105622737725,0.5604120599843856,-0.24052272380885173,0.7687603502256045,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260722,blobs_sheet,chirp,0.07,3,20260722,no_holdout,2,2,0.49300688432912554,0.49300688432912554,0.4945801766531576,0.4996105622737725,0.0,0.3181066282671152,1.3217650793009255,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260722,blobs_sheet,chirp,0.07,3,20260722,support,8,2,0.497332655701934,0.49300688432912554,0.4945801766531576,0.4996105622737725,0.8774261598164371,-0.5565283807767962,0.4559364320615932,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260722,blobs_sheet,chirp,0.07,3,20260722,temporal,18,2,0.4996105622737725,0.49300688432912554,0.4945801766531576,0.4996105622737725,1.3394697223386063,-1.0171021521011008,0.0,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260722,blobs_sheet,chirp,0.07,3,20260722,with_holdout,2,2,0.49300688432912554,0.49300688432912554,0.4945801766531576,0.4996105622737725,0.0,0.3181066282671152,1.3217650793009255,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260723,blobs_sheet,chirp,0.07,3,20260723,capacity_spectrum,5,2,0.4953079833840888,0.4927239903420541,0.4943189252472595,0.4993249530907092,0.5244301257252842,-0.20008502331416558,0.8044800648852357,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260723,blobs_sheet,chirp,0.07,3,20260723,no_holdout,2,2,0.4927239903420541,0.4927239903420541,0.4943189252472595,0.4993249530907092,0.0,0.3226530128103807,1.3219773431676858,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260723,blobs_sheet,chirp,0.07,3,20260723,support,8,2,0.49689916623134006,0.4927239903420541,0.4943189252472595,0.4993249530907092,0.8473660652039755,-0.5219790002546814,0.48581326535939845,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260723,blobs_sheet,chirp,0.07,3,20260723,temporal,18,2,0.4993249530907092,0.4927239903420541,0.4943189252472595,0.4993249530907092,1.3396877111786696,-1.0127121556059204,0.0,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260723,blobs_sheet,chirp,0.07,3,20260723,with_holdout,2,2,0.4927239903420541,0.4927239903420541,0.4943189252472595,0.4993249530907092,0.0,0.3226530128103807,1.3219773431676858,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260724,blobs_sheet,chirp,0.07,3,20260724,capacity_spectrum,5,2,0.4956203135170897,0.49314412897901116,0.49469833015238657,0.49946924137023935,0.5021218732138423,-0.18637284755281977,0.7706035796284161,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260724,blobs_sheet,chirp,0.07,3,20260724,no_holdout,2,2,0.49314412897901116,0.49314412897901116,0.49469833015238657,0.49946924137023935,0.0,0.314171501830925,1.266366748403418,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260724,blobs_sheet,chirp,0.07,3,20260724,support,8,2,0.4971459530626414,0.49314412897901116,0.49469833015238657,0.49946924137023935,0.8114917827182455,-0.49477080496632003,0.46515142778754237,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260724,blobs_sheet,chirp,0.07,3,20260724,temporal,18,2,0.49946924137023935,0.49314412897901116,0.49469833015238657,0.49946924137023935,1.2826092859121438,-0.9644081912250457,0.0,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260724,blobs_sheet,chirp,0.07,3,20260724,with_holdout,2,2,0.49314412897901116,0.49314412897901116,0.49469833015238657,0.49946924137023935,0.0,0.314171501830925,1.266366748403418,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260725,blobs_sheet,chirp,0.07,3,20260725,capacity_spectrum,5,2,0.49559818879910855,0.492860039519272,0.49441228575948126,0.49936879584366123,0.5555632553415689,-0.23986115915448794,0.7550746213877569,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260725,blobs_sheet,chirp,0.07,3,20260725,no_holdout,2,2,0.492860039519272,0.492860039519272,0.49441228575948126,0.49936879584366123,0.0,0.3139578616703842,1.30339668368344,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260725,blobs_sheet,chirp,0.07,3,20260725,support,8,2,0.4971108290546395,0.492860039519272,0.49441228575948126,0.49936879584366123,0.8624739671540493,-0.5458083006589246,0.4521641736149095,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260725,blobs_sheet,chirp,0.07,3,20260725,temporal,18,2,0.49936879584366123,0.492860039519272,0.49441228575948126,0.49936879584366123,1.320609463636893,-1.0025054447334576,0.0,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260725,blobs_sheet,chirp,0.07,3,20260725,with_holdout,2,2,0.492860039519272,0.492860039519272,0.49441228575948126,0.49936879584366123,0.0,0.3139578616703842,1.30339668368344,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260720,blobs_sheet,chirp,0.14,3,20260720,capacity_spectrum,8,2,0.5073193428241198,0.49677112776772797,0.4991658509597332,0.5150734616076077,2.1233550958908767,-1.6334234100136837,1.5054393909698334,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260720,blobs_sheet,chirp,0.14,3,20260720,no_holdout,2,2,0.49677112776772797,0.49677112776772797,0.4991658509597332,0.5150734616076077,0.0,0.4797449960561531,3.5533443681451486,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260720,blobs_sheet,chirp,0.14,3,20260720,support,8,2,0.5073193428241198,0.49677112776772797,0.4991658509597332,0.5150734616076077,2.1233550958908767,-1.6334234100136837,1.5054393909698334,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260720,blobs_sheet,chirp,0.14,3,20260720,temporal,8,2,0.5073193428241198,0.49677112776772797,0.4991658509597332,0.5150734616076077,2.1233550958908767,-1.6334234100136837,1.5054393909698334,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260720,blobs_sheet,chirp,0.14,3,20260720,with_holdout,2,2,0.49677112776772797,0.49677112776772797,0.4991658509597332,0.5150734616076077,0.0,0.4797449960561531,3.5533443681451486,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260721,blobs_sheet,chirp,0.14,3,20260721,capacity_spectrum,8,2,0.5067828141679454,0.4957222357199394,0.4976886294454043,0.5154549534064089,2.2312048262108557,-1.8272840053944568,1.6824242702755063,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260721,blobs_sheet,chirp,0.14,3,20260721,no_holdout,2,2,0.4957222357199394,0.4957222357199394,0.4976886294454043,0.5154549534064089,0.0,0.3951052142083709,3.8282138053047325,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260721,blobs_sheet,chirp,0.14,3,20260721,support,8,2,0.5067828141679454,0.4957222357199394,0.4976886294454043,0.5154549534064089,2.2312048262108557,-1.8272840053944568,1.6824242702755063,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260721,blobs_sheet,chirp,0.14,3,20260721,temporal,12,2,0.5116353544858785,0.4957222357199394,0.4976886294454043,0.5154549534064089,3.210087750612257,-2.802299312320553,0.7410150771238099,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260721,blobs_sheet,chirp,0.14,3,20260721,with_holdout,2,2,0.4957222357199394,0.4957222357199394,0.4976886294454043,0.5154549534064089,0.0,0.3951052142083709,3.8282138053047325,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260722,blobs_sheet,chirp,0.14,3,20260722,capacity_spectrum,5,2,0.5018083574371952,0.49561546611103774,0.4980586350485556,0.514301881992293,1.2495355269557946,-0.7528676595008826,2.42922007336942,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260722,blobs_sheet,chirp,0.14,3,20260722,no_holdout,2,2,0.49561546611103774,0.49561546611103774,0.4980586350485556,0.514301881992293,0.0,0.4905384156776536,3.633355532130629,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260722,blobs_sheet,chirp,0.14,3,20260722,support,8,2,0.5063709575574202,0.49561546611103774,0.4980586350485556,0.514301881992293,2.170128291345761,-1.6689445627295671,1.5420757171128108,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260722,blobs_sheet,chirp,0.14,3,20260722,temporal,8,2,0.5063709575574202,0.49561546611103774,0.4980586350485556,0.514301881992293,2.170128291345761,-1.6689445627295671,1.5420757171128108,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260722,blobs_sheet,chirp,0.14,3,20260722,with_holdout,2,2,0.49561546611103774,0.49561546611103774,0.4980586350485556,0.514301881992293,0.0,0.4905384156776536,3.633355532130629,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260723,blobs_sheet,chirp,0.14,3,20260723,capacity_spectrum,8,2,0.5054671553843758,0.4950098211806032,0.49747724075519056,0.5138537969012786,2.11255085380137,-1.6060864647878508,1.6321065578304452,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260723,blobs_sheet,chirp,0.14,3,20260723,no_holdout,2,2,0.4950098211806032,0.4950098211806032,0.49747724075519056,0.5138537969012786,0.0,0.49598642358728734,3.6671862374618294,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260723,blobs_sheet,chirp,0.14,3,20260723,support,8,2,0.5054671553843758,0.4950098211806032,0.49747724075519056,0.5138537969012786,2.11255085380137,-1.6060864647878508,1.6321065578304452,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260723,blobs_sheet,chirp,0.14,3,20260723,temporal,8,2,0.5054671553843758,0.4950098211806032,0.49747724075519056,0.5138537969012786,2.11255085380137,-1.6060864647878508,1.6321065578304452,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260723,blobs_sheet,chirp,0.14,3,20260723,with_holdout,2,2,0.4950098211806032,0.4950098211806032,0.49747724075519056,0.5138537969012786,0.0,0.49598642358728734,3.6671862374618294,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260724,blobs_sheet,chirp,0.14,3,20260724,capacity_spectrum,8,2,0.5056263924366637,0.4959980122331016,0.4982802284740315,0.5137392432335867,1.9412134657946467,-1.4743037236526395,1.5791767718274898,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260724,blobs_sheet,chirp,0.14,3,20260724,no_holdout,2,2,0.4959980122331016,0.4959980122331016,0.4982802284740315,0.5137392432335867,0.0,0.4580186229573127,3.4533532787535126,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260724,blobs_sheet,chirp,0.14,3,20260724,support,8,2,0.5056263924366637,0.4959980122331016,0.4982802284740315,0.5137392432335867,1.9412134657946467,-1.4743037236526395,1.5791767718274898,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260724,blobs_sheet,chirp,0.14,3,20260724,temporal,8,2,0.5056263924366637,0.4959980122331016,0.4982802284740315,0.5137392432335867,1.9412134657946467,-1.4743037236526395,1.5791767718274898,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260724,blobs_sheet,chirp,0.14,3,20260724,with_holdout,2,2,0.4959980122331016,0.4959980122331016,0.4982802284740315,0.5137392432335867,0.0,0.4580186229573127,3.4533532787535126,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260725,blobs_sheet,chirp,0.14,3,20260725,capacity_spectrum,8,2,0.5055434674740016,0.49507086004138395,0.4973490110480452,0.513498279322895,2.115375449833798,-1.6476269669606955,1.5491408967070504,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260725,blobs_sheet,chirp,0.14,3,20260725,no_holdout,2,2,0.49507086004138395,0.49507086004138395,0.4973490110480452,0.513498279322895,0.0,0.45805881906872387,3.5886039006350368,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260725,blobs_sheet,chirp,0.14,3,20260725,support,8,2,0.5055434674740016,0.49507086004138395,0.4973490110480452,0.513498279322895,2.115375449833798,-1.6476269669606955,1.5491408967070504,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260725,blobs_sheet,chirp,0.14,3,20260725,temporal,8,2,0.5055434674740016,0.49507086004138395,0.4973490110480452,0.513498279322895,2.115375449833798,-1.6476269669606955,1.5491408967070504,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260725,blobs_sheet,chirp,0.14,3,20260725,with_holdout,2,2,0.49507086004138395,0.49507086004138395,0.4973490110480452,0.513498279322895,0.0,0.45805881906872387,3.5886039006350368,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260720,blobs_sheet,chirp,0.28,3,20260720,capacity_spectrum,12,2,0.5542626424429123,0.5083580828972226,0.5142269210304904,0.5641338882363232,9.029965508560664,-7.785613661010609,1.7498054981689235,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260720,blobs_sheet,chirp,0.28,3,20260720,no_holdout,2,2,0.5083580828972226,0.5083580828972226,0.5142269210304904,0.5641338882363232,0.0,1.1412934432712003,9.88698011271332,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260720,blobs_sheet,chirp,0.28,3,20260720,support,5,2,0.5265241362059997,0.5083580828972226,0.5142269210304904,0.5641338882363232,3.5734758470269203,-2.391398558216722,6.666813112014567,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260720,blobs_sheet,chirp,0.28,3,20260720,temporal,8,2,0.5414181581336106,0.5083580828972226,0.5142269210304904,0.5641338882363232,6.503304727232376,-5.287789493513325,4.026655830531557,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260720,blobs_sheet,chirp,0.28,3,20260720,with_holdout,2,2,0.5083580828972226,0.5083580828972226,0.5142269210304904,0.5641338882363232,0.0,1.1412934432712003,9.88698011271332,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260721,blobs_sheet,chirp,0.28,3,20260721,capacity_spectrum,12,2,0.5555552599927401,0.5070647883257994,0.5116401916313604,0.5664492895041914,9.562973565360059,-8.583193634821974,1.9232135538500663,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260721,blobs_sheet,chirp,0.28,3,20260721,no_holdout,2,2,0.5070647883257994,0.5070647883257994,0.5116401916313604,0.5664492895041914,0.0,0.8942619013106607,10.48363944992604,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260721,blobs_sheet,chirp,0.28,3,20260721,support,5,2,0.5279904910469935,0.5070647883257994,0.5116401916313604,0.5664492895041914,4.126830180861946,-3.1956636095120468,6.789451265936391,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260721,blobs_sheet,chirp,0.28,3,20260721,temporal,8,2,0.5420103889943348,0.5070647883257994,0.5116401916313604,0.5664492895041914,6.89174272657507,-5.9358505957243,4.314402182621602,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260721,blobs_sheet,chirp,0.28,3,20260721,with_holdout,2,2,0.5070647883257994,0.5070647883257994,0.5116401916313604,0.5664492895041914,0.0,0.8942619013106607,10.48363944992604,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260722,blobs_sheet,chirp,0.28,3,20260722,capacity_spectrum,12,2,0.5524939046696115,0.5059769884421823,0.5124545837123389,0.5633061227299226,9.193484543744754,-7.813242817956744,1.9194213632710528,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260722,blobs_sheet,chirp,0.28,3,20260722,no_holdout,2,2,0.5059769884421823,0.5059769884421823,0.5124545837123389,0.5633061227299226,0.0,1.2640330433223441,10.17726099084583,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260722,blobs_sheet,chirp,0.28,3,20260722,support,5,2,0.5264161529692166,0.5059769884421823,0.5124545837123389,0.5633061227299226,4.039544286376077,-2.7244500684742996,6.5488316693350495,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260722,blobs_sheet,chirp,0.28,3,20260722,temporal,8,2,0.5402319116530697,0.5059769884421823,0.5124545837123389,0.5633061227299226,6.770055554558882,-5.420446771975633,4.096211659299663,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.28_s-20260722,blobs_sheet,chirp,0.28,3,20260722,with_holdout,2,2,0.5059769884421823,0.5059769884421823,0.5124545837123389,0.5633061227299226,0.0,1.2640330433223441,10.17726099084583,1,1,1
