cell_id,family,dynamics,noise_level,view_count,seed,rank,is_full_rank,field_rel_l2,paper_l2_squared,temporal_gradient_rel_l2,mass_trace_rmse,clean_heldout_reprojection_rel_l2,support_residual,heldout_residual,rank_fraction,rank_fraction_squared,log_rank,spectral_energy,spectral_tail,spectral_gap,log_support_residual,temporal_gradient_ratio,temporal_curvature_ratio,mass_curvature,negative_fraction,observation_temporal_noise_proxy,view_fraction,rank_x_noise_proxy,rank_x_spectral_tail,log_heldout_residual,log_heldout_support_ratio,full_rank_field_rel_l2,field_error_ratio_to_full,target_log_error_ratio,oracle_rank,oracle_field_rel_l2,oracle_regret_pct
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260721,blobs_sheet,chirp,0.14,7,20260721,5,0,0.2874596296590684,0.08263303868372876,0.5842957595212791,0.12375459213972712,0.21122704983873725,0.3101294937174226,0.2538250388519117,0.2777777777777778,0.0771604938271605,1.791759469228055,0.9343445006293158,0.2562332909102182,0.04932297969900166,-1.1707653470520234,0.8745250009707332,0.7144497333478689,1.471975425130627,0.5859182098765432,1.2035250831744624,0.7777777777777778,0.3343125231040173,0.07117591414172728,-1.3711100727251817,-0.20034472567315845,0.3000813653882328,0.9579389552770368,-0.042971224043248185,5,0.2874596296590684,0.0
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260721,blobs_sheet,chirp,0.14,7,20260721,8,0,0.2918182251488122,0.08515787652900285,0.6553980695073706,0.12574246220695928,0.22249540848852978,0.31287723205605994,0.2617136652198258,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.9563605215111005,0.20890064262442026,0.0195076807664003,-1.1619443952338802,0.9176205876445014,0.816098001387811,1.4019575473341155,0.5779996141975309,1.2035250831744624,0.7777777777777778,0.5349000369664277,0.09284473005529789,-1.3405042536873095,-0.17855985845342934,0.3000813653882328,0.9724636675466252,-0.027922564033234173,5,0.2874596296590684,1.516246122941862
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260721,blobs_sheet,chirp,0.14,7,20260721,12,0,0.2959015231945453,0.08755771142885203,0.7145807537295245,0.12761515841897234,0.22947729491087288,0.3140091398123099,0.26751288162005854,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9788725033889474,0.14535300688685157,0.006413572759021985,-1.158333185811804,0.9584163286703982,0.9086497219096717,1.4611920050182823,0.570775462962963,1.2035250831744624,0.7777777777777778,0.8023500554496416,0.09690200459123438,-1.318587558212777,-0.1602543724009731,0.3000813653882328,0.9860709704874016,-0.014026948784478433,5,0.2874596296590684,2.9367231654266615
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260721,blobs_sheet,chirp,0.14,7,20260721,18,1,0.3000813653882328,0.09004882585326608,0.7766030379894774,0.1294484126189263,0.23465908998314566,0.31424356171072326,0.27256931629799463,1.0,1.0,2.9444389791664403,0.9999999999999963,0.0,0.0,-1.1575869195125148,0.9999999999967852,0.9999999999973225,1.5129755760857047,0.5638695987654321,1.2035250831744624,0.7777777777777778,1.2035250831744624,0.0,-1.2998623254864141,-0.14227540597389943,0.3000813653882328,0.9999999999966677,0.0,5,0.2874596296590684,4.390785497111398
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260722,blobs_sheet,chirp,0.14,7,20260722,1,0,0.354174574983433,0.1254396295646954,0.773737714355811,0.12198228261363343,0.34092538959633145,0.4086320868081012,0.36667974722858454,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.4768886097599669,0.7232643985708335,0.0597459766828475,-0.8949400710251936,0.6222447765614925,0.39607011307140294,0.9413165822938062,0.6022280092592592,1.2027044686967567,0.7777777777777778,0.06681691492759759,0.040181355476157414,-1.003266435237593,-0.10832636421239934,0.30090424857511594,1.1770341451122515,0.1629978381509557,5,0.2880412312505591,22.959679572788932
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260722,blobs_sheet,chirp,0.14,7,20260722,2,0,0.2985546212745052,0.08913486188436322,0.6443462836548993,0.13023792704092882,0.21784593129190163,0.3298432475246941,0.2577933030712291,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.8390690533351626,0.4011619955390015,0.37930884094244566,-1.1091377448713078,0.7452116629711875,0.46989522020174457,0.6307561962644479,0.5941936728395062,1.2027044686967567,0.7777777777777778,0.13363382985519517,0.04457355505988905,-1.3555971660362285,-0.24645942116492084,0.30090424857511594,0.9921914452430327,-0.00783920115764352,5,0.2880412312505591,3.649960104067299
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260722,blobs_sheet,chirp,0.14,7,20260722,3,0,0.28917502399017453,0.08362219449971803,0.5790793661918112,0.13061971445241538,0.2140380831467169,0.31184758356035513,0.25417856214589973,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.9022094512339203,0.3127148042003706,0.22264256306923963,-1.1652407247610304,0.8143840051379942,0.5792138258715129,0.6780845661469382,0.5924479166666666,1.2027044686967567,0.7777777777777778,0.2004507447827928,0.052119134033395104,-1.3697182583744127,-0.20447753361338264,0.30090424857511594,0.9610200765145581,-0.03975997895235214,5,0.2880412312505591,0.3936216821074674
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260722,blobs_sheet,chirp,0.14,7,20260722,5,0,0.2880412312505591,0.08296775090033805,0.573680195338947,0.12434808571960718,0.21064145532090991,0.3084400676218465,0.25094652846244125,0.2777777777777778,0.0771604938271605,1.791759469228055,0.9353298604310484,0.2543032433315549,0.052348081041619254,-1.176227724775907,0.870872689077477,0.6954589463225626,1.5107423040412342,0.5861111111111111,1.2027044686967567,0.7777777777777778,0.334084574637988,0.07063978981432081,-1.3825153965555155,-0.20628767177960847,0.30090424857511594,0.9572521245996862,-0.043688469141158655,5,0.2880412312505591,0.0
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260722,blobs_sheet,chirp,0.14,7,20260722,8,0,0.2923951533939246,0.08549492572825668,0.6549240697833529,0.12620146434135732,0.22348524685791785,0.31174541624002583,0.2619376899198526,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.957191750637312,0.2069015450949667,0.005896825892416798,-1.1655683978467635,0.9199465189890363,0.8256556354804813,1.5790823467923285,0.5763310185185185,1.2027044686967567,0.7777777777777778,0.5345353194207807,0.09195624226442964,-1.339648628235396,-0.17408023038863257,0.30090424857511594,0.9717215851140137,-0.0286859506165244,5,0.2880412312505591,1.5115621206198167
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260722,blobs_sheet,chirp,0.14,7,20260722,12,0,0.2967599117837322,0.0880664452418885,0.7213869339524668,0.12817359146505855,0.23087010987442513,0.313386078786508,0.268624678664124,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.97883523429279,0.14548115241228493,0.005119367151866793,-1.1603193699973289,0.9619635090761025,0.9225623069139272,1.5372017572318388,0.5699363425925926,1.2027044686967567,0.7777777777777778,0.8018029791311712,0.09698743494152329,-1.3144401202412148,-0.15412075024388608,0.30090424857511594,0.986227057902988,-0.013868669038054816,5,0.2880412312505591,3.026886288219859
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260722,blobs_sheet,chirp,0.14,7,20260722,18,1,0.30090424857511594,0.09054336681055516,0.77890102839779,0.1300713293598484,0.2362854262009408,0.3142996846334992,0.2734213406303621,1.0,1.0,2.9444389791664403,0.9999999999999963,0.0,0.0,-1.1574083385691942,0.9999999999967941,0.9999999999973402,1.4966321556958333,0.5630111882716049,1.2027044686967567,0.7777777777777778,1.2027044686967567,0.0,-1.296741301296097,-0.13933296272690285,0.30090424857511594,0.9999999999966768,0.0,5,0.2880412312505591,4.46568613412259
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260723,blobs_sheet,chirp,0.14,7,20260723,1,0,0.35449418846151076,0.12566612965298507,0.7748982405241689,0.12190121851724454,0.335906526711931,0.4090758781752369,0.3591272205367248,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.4758365069834167,0.7239913625289873,0.05829016986258772,-0.8938546189329744,0.6210399559533379,0.3927395978080031,0.9373990885263138,0.6076774691358025,1.2043169460726129,0.7777777777777778,0.06690649700403405,0.04022174236272152,-1.0240785785128685,-0.13022395957989402,0.30062542518160135,1.1791889799280593,0.1648268970322194,5,0.28801093500973013,23.08358654830371
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260723,blobs_sheet,chirp,0.14,7,20260723,2,0,0.29849103882548733,0.0890969002591186,0.6433975012604505,0.13054535779653625,0.21236078635205413,0.3294366518338758,0.2522711448926369,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.8396488414807419,0.4004387075686544,0.3905655712012299,-1.1103711989558702,0.7466290679652278,0.4722127256494075,0.6823868563155744,0.5984953703703704,1.2043169460726129,0.7777777777777778,0.1338129940080681,0.04449318972985049,-1.3772507981133364,-0.2668795991574662,0.30062542518160135,0.9929001801633459,-0.007125143487602322,5,0.28801093500973013,3.638786775705845
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260723,blobs_sheet,chirp,0.14,7,20260723,3,0,0.2887790927022185,0.08339336438191651,0.5734167798349166,0.13053262351377887,0.20690407065316935,0.3114873731187225,0.24754997186079217,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.8998696076584523,0.31643386724803013,0.18864226345002733,-1.1663964773074522,0.8127265125150023,0.5816610132741284,0.6769414948761832,0.5959683641975309,1.2043169460726129,0.7777777777777778,0.20071949101210212,0.05273897787467169,-1.396142810841477,-0.22974633353402482,0.30062542518160135,0.9605943759640846,-0.040203044476639645,5,0.28801093500973013,0.26671129429852136
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260723,blobs_sheet,chirp,0.14,7,20260723,5,0,0.28801093500973013,0.08295029868517897,0.572261865127542,0.12389211743102586,0.20339467699597946,0.30872888218422634,0.24432402804867961,0.2777777777777778,0.0771604938271605,1.791759469228055,0.9358998603178534,0.25318005387893955,0.06781771544710627,-1.1752917911598284,0.8731098825364805,0.7062441101705886,1.5357556744071486,0.5869791666666667,1.2043169460726129,0.7777777777777778,0.33453248502017024,0.07032779274414988,-1.4092599508693981,-0.2339681597095698,0.30062542518160135,0.9580391772744801,-0.04286660698543771,5,0.28801093500973013,0.0
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260723,blobs_sheet,chirp,0.14,7,20260723,8,0,0.2922672630478233,0.08542015304946556,0.6476915978798466,0.12598915377191328,0.21520886116495683,0.31133523274576747,0.2539933065792674,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.9575676477604922,0.20599114602211444,0.003672847419967673,-1.1668850285403332,0.91871978680165,0.813420052469833,1.5345148251094585,0.5787133487654321,1.2043169460726129,0.7777777777777778,0.5352519760322724,0.09155162045427308,-1.3704473643570132,-0.20356233581668,0.30062542518160135,0.9721974209942448,-0.028196387123147305,5,0.28801093500973013,1.4778355682691693
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260723,blobs_sheet,chirp,0.14,7,20260723,12,0,0.2965984446745214,0.08797063738334511,0.7116711398775274,0.127712893511061,0.22426240085579272,0.31306855347075574,0.26076085362488427,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9795731629777683,0.1429224860622989,0.020669849298921596,-1.1613330917469749,0.9598900618996438,0.9073622245270173,1.5233833046723309,0.5715470679012346,1.2043169460726129,0.7777777777777778,0.8028779640484085,0.09528165737486594,-1.3441515613236852,-0.18281846957671047,0.30062542518160135,0.9866046575879804,-0.013485869342936116,5,0.28801093500973013,2.981660979112246
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260723,blobs_sheet,chirp,0.14,7,20260723,18,1,0.30062542518160135,0.09037564626561857,0.7728191998552223,0.12945817875597523,0.2295705842541092,0.31322332133738445,0.2646665569626932,1.0,1.0,2.9444389791664403,0.9999999999999963,0.0,0.0,-1.1608388561485135,0.999999999996789,0.9999999999973209,1.5097532359387729,0.5666666666666667,1.2043169460726129,0.7777777777777778,1.2043169460726129,0.0,-1.329284520898059,-0.16844566474954548,0.30062542518160135,0.9999999999966737,0.0,5,0.28801093500973013,4.379865011514668
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260724,blobs_sheet,chirp,0.14,7,20260724,1,0,0.3544571099681249,0.12563984280695537,0.7737190395088117,0.12082558701350701,0.33823575629535446,0.4081402686386353,0.3617788362848549,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.4756116352588931,0.7241466458812768,0.059145901778948816,-0.8961443679767899,0.621650309336648,0.39273757100677786,0.9645093211671475,0.5996238425925926,1.2114267553666886,0.7777777777777778,0.06730148640926048,0.040230369215626484,-1.0167222033486414,-0.12057783537185142,0.3007665969190994,1.1785122204321405,0.16425281282307366,5,0.2879659362750436,23.089944093020442
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260724,blobs_sheet,chirp,0.14,7,20260724,2,0,0.298513872701347,0.08911053219515601,0.6426462191461062,0.12938398258479467,0.21405999768419662,0.328709700504612,0.2518523373800771,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.8378218276928241,0.40271351145345546,0.3846943070968806,-1.1125802870175445,0.7450740862518548,0.47188327246755624,0.7277665234011765,0.5908371913580247,1.2114267553666886,0.7777777777777778,0.13460297281852096,0.0447459457170506,-1.3789123259874967,-0.2663320389699521,0.3007665969190994,0.9925100584911335,-0.007518131968912893,5,0.2879659362750436,3.662911163281544
f-blobs_sheet_d-chirp_v-7_n-0.14_s-20260724,blobs_sheet,chirp,0.14,7,20260724,3,0,0.2887205921462394,0.0833595803292751,0.5733081816343991,0.12961069904036704,0.2098553221918779,0.3106005393528146,0.247996435923039,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.899420599468792,0.3171425555348958,0.20644906100605387,-1.1692476317789917,0.8123380652816647,0.5799579919189081,0.6755157961852655,0.5901813271604939,1.2114267553666886,0.7777777777777778,0.20190445922778144,0.05285709258914929,-1.394340904194459,-0.22509327241546712,0.3007665969190994,0.9599489940132545,-0.040875127164498974,5,0.2879659362750436,0.26206428473971277
