selector,cell_count,mean_regret_pct,seed_clustered_ci95_pct,median_regret_pct,p95_regret_pct,max_regret_pct,exact_oracle_rank_rate,within_one_pct_oracle_rate,mean_field_improvement_vs_rank3_pct,field_better_than_rank3_rate,mean_field_improvement_vs_full_pct
fixed_rank3,864,1.560603049643429,0.005824348854679874,0.8747949463907647,5.634558258559475,7.673561418130428,0.13425925925925927,0.5381944444444444,0.0,0.0,0.2337134172129873
train_fixed_rank,864,0.8647336145915309,0.016909504577505643,0.245462179200888,5.87756652213683,8.148598410154548,0.21064814814814814,0.7708333333333334,0.6580886198309961,0.75,0.9702889823571027
energy95,864,1.4844273882153516,0.030557912204300527,0.2344861710998541,10.593275982956566,16.55014306025076,0.2199074074074074,0.6655092592592593,0.03320922194013294,0.5960648148148148,0.41619136529568124
support_min,864,0.7699247004563461,0.0071233791756106285,0.19444527405087408,3.6687396293983725,7.163831335186579,0.24074074074074073,0.7835648148148148,0.7477849187400616,0.6168981481481481,1.0342010895977982
heldout_min,864,2.4226932090755495,0.04634082399163972,1.5810285961463375,9.466752322864684,10.293266485185057,0.2835648148148148,0.47337962962962965,-0.880177756528523,0.41782407407407407,-0.616650230312603
lofo_ridge_no_holdout,864,0.2521194599434465,0.014050211962862604,0.055399112314136786,1.267365721707318,2.5770787895426315,0.3761574074074074,0.9236111111111112,1.2593173436335687,0.7777777777777778,1.5343449822504354
lofo_ridge_with_holdout,864,0.21000309539017648,0.013573611629596909,0.021786051631626262,1.0544185123806036,2.843016225784716,0.3854166666666667,0.9444444444444444,1.3008402206605991,0.7893518518518519,1.5763328238474477
