cell_id,family,dynamics,noise_level,view_count,seed,selector,selected_rank,oracle_rank,selected_field_rel_l2,oracle_field_rel_l2,rank3_field_rel_l2,full_rank_field_rel_l2,regret_pct,field_improvement_vs_rank3_pct,field_improvement_vs_full_pct,exact_oracle_rank,within_one_pct_oracle,requires_heldout_view
f-blobs_sheet_d-chirp_v-3_n-0.07_s-20260725,blobs_sheet,chirp,0.07,3,20260725,lofo_ridge_with_holdout,2,2,0.492860039519272,0.492860039519272,0.49441228575948126,0.49936879584366123,0.0,0.3139578616703842,1.30339668368344,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260720,blobs_sheet,chirp,0.14,3,20260720,fixed_rank3,3,2,0.4991658509597332,0.49677112776772797,0.4991658509597332,0.5150734616076077,0.4820576434788491,0.0,3.0884158927920686,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260720,blobs_sheet,chirp,0.14,3,20260720,train_fixed_rank,8,2,0.5073193428241198,0.49677112776772797,0.4991658509597332,0.5150734616076077,2.1233550958908767,-1.6334234100136837,1.5054393909698334,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260720,blobs_sheet,chirp,0.14,3,20260720,energy95,12,2,0.5116356272067376,0.49677112776772797,0.4991658509597332,0.5150734616076077,2.992222898656424,-2.49812286297312,0.6674454533404826,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260720,blobs_sheet,chirp,0.14,3,20260720,support_min,3,2,0.4991658509597332,0.49677112776772797,0.4991658509597332,0.5150734616076077,0.4820576434788491,0.0,3.0884158927920686,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260720,blobs_sheet,chirp,0.14,3,20260720,heldout_min,2,2,0.49677112776772797,0.49677112776772797,0.4991658509597332,0.5150734616076077,0.0,0.4797449960561531,3.5533443681451486,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260720,blobs_sheet,chirp,0.14,3,20260720,lofo_ridge_no_holdout,2,2,0.49677112776772797,0.49677112776772797,0.4991658509597332,0.5150734616076077,0.0,0.4797449960561531,3.5533443681451486,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260720,blobs_sheet,chirp,0.14,3,20260720,lofo_ridge_with_holdout,2,2,0.49677112776772797,0.49677112776772797,0.4991658509597332,0.5150734616076077,0.0,0.4797449960561531,3.5533443681451486,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260721,blobs_sheet,chirp,0.14,3,20260721,fixed_rank3,3,2,0.4976886294454043,0.4957222357199394,0.4976886294454043,0.5154549534064089,0.3966724878913597,0.0,3.4467267883566755,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260721,blobs_sheet,chirp,0.14,3,20260721,train_fixed_rank,8,2,0.5067828141679454,0.4957222357199394,0.4976886294454043,0.5154549534064089,2.2312048262108557,-1.8272840053944568,1.6824242702755063,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260721,blobs_sheet,chirp,0.14,3,20260721,energy95,12,2,0.5116353544858785,0.4957222357199394,0.4976886294454043,0.5154549534064089,3.210087750612257,-2.802299312320553,0.7410150771238099,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260721,blobs_sheet,chirp,0.14,3,20260721,support_min,3,2,0.4976886294454043,0.4957222357199394,0.4976886294454043,0.5154549534064089,0.3966724878913597,0.0,3.4467267883566755,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260721,blobs_sheet,chirp,0.14,3,20260721,heldout_min,2,2,0.4957222357199394,0.4957222357199394,0.4976886294454043,0.5154549534064089,0.0,0.3951052142083709,3.8282138053047325,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260721,blobs_sheet,chirp,0.14,3,20260721,lofo_ridge_no_holdout,2,2,0.4957222357199394,0.4957222357199394,0.4976886294454043,0.5154549534064089,0.0,0.3951052142083709,3.8282138053047325,1,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260721,blobs_sheet,chirp,0.14,3,20260721,lofo_ridge_with_holdout,2,2,0.4957222357199394,0.4957222357199394,0.4976886294454043,0.5154549534064089,0.0,0.3951052142083709,3.8282138053047325,1,1,1
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260722,blobs_sheet,chirp,0.14,3,20260722,fixed_rank3,3,2,0.4980586350485556,0.49561546611103774,0.4980586350485556,0.514301881992293,0.4929565569621549,0.0,3.1583098395018587,0,1,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260722,blobs_sheet,chirp,0.14,3,20260722,train_fixed_rank,8,2,0.5063709575574202,0.49561546611103774,0.4980586350485556,0.514301881992293,2.170128291345761,-1.6689445627295671,1.5420757171128108,0,0,0
f-blobs_sheet_d-chirp_v-3_n-0.14_s-20260722,blobs_sheet,chirp,0.14,3,20260722,energy95,12,2,0.5105658611636421,0.49561546611103774,0.4980586350485556,0.514301881992293,3.0165311768589396,-2.5111955169379,0.7264256576645384,0,0,0
