partition,base_seed,geometry_digest,family,case_id,candidate_id,kind,beta,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,modeled_continuous_reprojection_relative_l2,raw_low_reprojection_relative_l2,modeled_correction_relative_norm,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,evaluator_only,runtime_seconds
development,2363,77b92bb588dec002d75e5b501923d7fa663f3fbf70d541b3ad186f83f35fe47f,smooth_no_interface,6c6b24fec477835c46e9,component_damping_correction,damping,0.0,0.5859871986629326,0.04706257507026944,0.06821198484242114,0.01760676540480408,1.0425396014023707,0.0010732684313157087,0.15682464099202073,0.15681656052420148,25,24,0,0,False,0.0039771670126356184
development,2363,77b92bb588dec002d75e5b501923d7fa663f3fbf70d541b3ad186f83f35fe47f,smooth_no_interface,6c6b24fec477835c46e9,damping_high_order_b0p75,damping_high_order,0.75,0.583978428390623,0.046901244068576556,0.0679781534418729,0.017435413057427813,1.05773331831056,0.0015845720886644458,0.14865369923112345,0.14864810816958418,25,24,1,0,False,0.003497666970361024
development,2363,77b92bb588dec002d75e5b501923d7fa663f3fbf70d541b3ad186f83f35fe47f,smooth_no_interface,6c6b24fec477835c46e9,exact_mismatch_oracle,exact_oracle,1.0,0.5798556630247036,0.0465701311108645,0.06749824191941878,0.016717377128422556,1.0925936963024057,0.0008797091164484882,0.17517538800881782,0.17518778818209113,25,24,0,0,True,0.004021207976620644
development,2363,77b92bb588dec002d75e5b501923d7fa663f3fbf70d541b3ad186f83f35fe47f,single_interface,2acb65e679c0b9638808,low_cgls25,low_reference,,0.7013742788817586,0.0745713767512231,0.08223601776576592,0.001276391990304465,1.1783982460562434,0.0006685794539684134,0.0006685794539684134,0.0,25,25,0,0,False,0.007857625023461878
development,2363,77b92bb588dec002d75e5b501923d7fa663f3fbf70d541b3ad186f83f35fe47f,single_interface,2acb65e679c0b9638808,direct_high_order_cgls25,direct_high_order_reference,,0.711272926521101,0.07562381879916631,0.08339663255823287,0.001406873697243691,1.1368605014987172,0.00040932387844485235,0.1826495263857493,0.0,0,0,25,25,False,0.007673416985198855
development,2363,77b92bb588dec002d75e5b501923d7fa663f3fbf70d541b3ad186f83f35fe47f,single_interface,2acb65e679c0b9638808,component_damping_correction,damping,0.0,0.6425027329550513,0.06831204794003992,0.07533333877895496,0.0013150526896601373,1.0396072718388656,0.0018405489733521337,0.16312755474507692,0.16310968156363473,25,24,0,0,False,0.0038734159898012877
development,2363,77b92bb588dec002d75e5b501923d7fa663f3fbf70d541b3ad186f83f35fe47f,single_interface,2acb65e679c0b9638808,damping_high_order_b0p75,damping_high_order,0.75,0.6329328817783213,0.06729456412427916,0.07421127531714675,0.00142760663214567,1.040938924874977,0.00340257118544389,0.199339291342395,0.19936581885888743,25,24,1,0,False,0.003524957981426269
development,2363,77b92bb588dec002d75e5b501923d7fa663f3fbf70d541b3ad186f83f35fe47f,single_interface,2acb65e679c0b9638808,exact_mismatch_oracle,exact_oracle,1.0,0.6073482498730687,0.06457435997323757,0.0712114814734868,0.0015729608731835972,1.0035482504137476,0.005120031368501924,0.3353142482788708,0.33556247806286255,25,24,0,0,True,0.003937166009563953
development,2824,ce1f09aeb65d9660dd8eb36794c324937397b6cab1d438c8b046cdca505c6250,smooth_no_interface,74bab4c0102a16303965,low_cgls25,low_reference,,0.5925202068041435,0.05344166454742864,0.06585486233356236,0.017020250522658518,1.1622814883037653,0.0002448897693155397,0.0002448897693155397,0.0,25,25,0,0,False,0.007904542027972639
development,2824,ce1f09aeb65d9660dd8eb36794c324937397b6cab1d438c8b046cdca505c6250,smooth_no_interface,74bab4c0102a16303965,direct_high_order_cgls25,direct_high_order_reference,,0.6507890677299328,0.058697156062144415,0.07233107659686724,0.02050455600226325,1.177132047734012,0.00020806965371427985,0.1460202433440745,0.0,0,0,25,25,False,0.007876374991610646
development,2824,ce1f09aeb65d9660dd8eb36794c324937397b6cab1d438c8b046cdca505c6250,smooth_no_interface,74bab4c0102a16303965,component_damping_correction,damping,0.0,0.5814998778592606,0.05244769891400102,0.06463002267880992,0.018559413188826198,1.0299950413652534,0.0011545523484599617,0.15576639390527786,0.15575605304838233,25,24,0,0,False,0.0035707500064745545
development,2824,ce1f09aeb65d9660dd8eb36794c324937397b6cab1d438c8b046cdca505c6250,smooth_no_interface,74bab4c0102a16303965,damping_high_order_b0p75,damping_high_order,0.75,0.5796319033868477,0.0522792191491061,0.06442240916569976,0.01834523052771925,1.0448758489298478,0.0015754768576217069,0.1452989203284039,0.14528738232471167,25,24,1,0,False,0.00345129199558869
development,2824,ce1f09aeb65d9660dd8eb36794c324937397b6cab1d438c8b046cdca505c6250,smooth_no_interface,74bab4c0102a16303965,exact_mismatch_oracle,exact_oracle,1.0,0.5756672192205118,0.051921629114503515,0.0639817596705908,0.017500627440129656,1.0742231377583735,0.0009053690467987979,0.17814073260001909,0.17814838845440875,25,24,0,0,True,0.003600457974243909
development,2824,ce1f09aeb65d9660dd8eb36794c324937397b6cab1d438c8b046cdca505c6250,single_interface,b3d44585d3dfb0cc59c6,low_cgls25,low_reference,,0.6633076310698798,0.06685651861226306,0.07614162554578752,-0.006892249798660583,1.1340626063636716,0.0007808099120462546,0.0007808099120462546,0.0,25,25,0,0,False,0.008136541990097612
development,2824,ce1f09aeb65d9660dd8eb36794c324937397b6cab1d438c8b046cdca505c6250,single_interface,b3d44585d3dfb0cc59c6,direct_high_order_cgls25,direct_high_order_reference,,0.7125525530385685,0.07182004366149053,0.08179449042014987,-0.008182107897921937,1.112605105734889,0.0003987005945479997,0.1615609838418517,0.0,0,0,25,25,False,0.007731333025731146
development,2824,ce1f09aeb65d9660dd8eb36794c324937397b6cab1d438c8b046cdca505c6250,single_interface,b3d44585d3dfb0cc59c6,component_damping_correction,damping,0.0,0.6541461900772109,0.0659331129079542,0.07508997624032349,-0.007497889409959633,1.0343834837575785,0.002456516713630296,0.16089210061215944,0.1608093451855514,25,24,0,0,False,0.0034783330047503114
development,2824,ce1f09aeb65d9660dd8eb36794c324937397b6cab1d438c8b046cdca505c6250,single_interface,b3d44585d3dfb0cc59c6,damping_high_order_b0p75,damping_high_order,0.75,0.6518531112223589,0.06570198746636759,0.07482675184287237,-0.007421017681517811,1.0283391010357594,0.004810261488702645,0.16670252192450866,0.16668705670726433,25,24,1,0,False,0.0034391660010442138
development,2824,ce1f09aeb65d9660dd8eb36794c324937397b6cab1d438c8b046cdca505c6250,single_interface,b3d44585d3dfb0cc59c6,exact_mismatch_oracle,exact_oracle,1.0,0.6372097010399231,0.06422603968655698,0.07314582280994987,-0.00702089413242924,1.0402365216831748,0.005409299358116949,0.19938766909291694,0.19951590222052495,25,24,0,0,True,0.0035292499815113842
development,2829,0d202c1838552e943cabe1dfee182dd7845b5ea5438a5d3f94cbdbbf373991d9,smooth_no_interface,52a24d2c7f46e6ecca4e,low_cgls25,low_reference,,0.5980165567579415,0.042742641112932175,0.059822670491944265,0.012743822132049285,1.1127662815139443,0.00015703738829544078,0.00015703738829544078,0.0,25,25,0,0,False,0.00793008302571252
development,2829,0d202c1838552e943cabe1dfee182dd7845b5ea5438a5d3f94cbdbbf373991d9,smooth_no_interface,52a24d2c7f46e6ecca4e,direct_high_order_cgls25,direct_high_order_reference,,0.6479156147436829,0.04630912686195674,0.0648143297863335,0.015252880887914188,1.128086941900898,0.0002579303650351514,0.14969998002094476,0.0,0,0,25,25,False,0.007435625011567026
development,2829,0d202c1838552e943cabe1dfee182dd7845b5ea5438a5d3f94cbdbbf373991d9,smooth_no_interface,52a24d2c7f46e6ecca4e,component_damping_correction,damping,0.0,0.5844864205045649,0.041775588024598985,0.058469181405981584,0.013865157611755607,0.9931686830757731,0.0006874210284332106,0.1560597820384292,0.1560599583665392,25,24,0,0,False,0.003796875011175871
development,2829,0d202c1838552e943cabe1dfee182dd7845b5ea5438a5d3f94cbdbbf373991d9,smooth_no_interface,52a24d2c7f46e6ecca4e,damping_high_order_b0p75,damping_high_order,0.75,0.5817761261902714,0.04158187242278638,0.058198056732478944,0.013683931435638287,1.0016971059538164,0.0016210836968024794,0.1524840568735643,0.15248767387506937,25,24,1,0,False,0.003273624985013157
development,2829,0d202c1838552e943cabe1dfee182dd7845b5ea5438a5d3f94cbdbbf373991d9,smooth_no_interface,52a24d2c7f46e6ecca4e,exact_mismatch_oracle,exact_oracle,1.0,0.5773942349163668,0.041268681083851254,0.05775971362166032,0.01308452242560402,1.0249743113850311,0.0012067096097971377,0.19615830419567676,0.19616257396949335,25,24,0,0,True,0.003499249985907227
development,2829,0d202c1838552e943cabe1dfee182dd7845b5ea5438a5d3f94cbdbbf373991d9,single_interface,347f9ebc5df851309f0e,low_cgls25,low_reference,,0.743732574993711,0.08673120617301973,0.08743925328695207,-0.0005618714645708013,1.204973822634651,0.0009765397854459827,0.0009765397854459827,0.0,25,25,0,0,False,0.007882125035393983
development,2829,0d202c1838552e943cabe1dfee182dd7845b5ea5438a5d3f94cbdbbf373991d9,single_interface,347f9ebc5df851309f0e,direct_high_order_cgls25,direct_high_order_reference,,0.738454710334565,0.08611572208196783,0.08681874457150522,-0.0008184483487016767,1.140451334140148,0.0005015824910881727,0.18447045170891452,0.0,0,0,25,25,False,0.00767733296379447
development,2829,0d202c1838552e943cabe1dfee182dd7845b5ea5438a5d3f94cbdbbf373991d9,single_interface,347f9ebc5df851309f0e,component_damping_correction,damping,0.0,0.6852095362522161,0.07990647654624072,0.08055880864906197,-0.0006666466036840293,1.0742547312896984,0.0027545881785734413,0.16301385929913215,0.16295623790195168,25,24,0,0,False,0.0035775830037891865
development,2829,0d202c1838552e943cabe1dfee182dd7845b5ea5438a5d3f94cbdbbf373991d9,single_interface,347f9ebc5df851309f0e,damping_high_order_b0p75,damping_high_order,0.75,0.6720045358125978,0.07836656064884569,0.07900632134795932,-0.0005268500570869282,1.0648490976018659,0.0031882621477201923,0.20162939630495325,0.20168444592784734,25,24,1,0,False,0.0038395420415326953
development,2829,0d202c1838552e943cabe1dfee182dd7845b5ea5438a5d3f94cbdbbf373991d9,single_interface,347f9ebc5df851309f0e,exact_mismatch_oracle,exact_oracle,1.0,0.6253179792338721,0.07292215562978081,0.0735174698668778,-0.00042171465188085974,1.0049389186042668,0.00996277938571712,0.341103672372889,0.34173624388615675,25,24,0,0,True,0.0034450829843990505
development,2507,05c1c32e0e051dd55e15d26dca214fa6e700b600686c926ac08406d7b0291398,smooth_no_interface,bebb6cf86e67cba8492f,low_cgls25,low_reference,,0.6023507078964466,0.05375240669536623,0.06680814369379566,0.015941725293663084,1.1423674855772328,0.0002016073960075639,0.0002016073960075639,0.0,25,25,0,0,False,0.00796575000276789
development,2507,05c1c32e0e051dd55e15d26dca214fa6e700b600686c926ac08406d7b0291398,smooth_no_interface,bebb6cf86e67cba8492f,direct_high_order_cgls25,direct_high_order_reference,,0.6559629725293656,0.05853664321178398,0.07275440694606963,0.019143123141292576,1.149816401636321,0.0002022125860692217,0.14587947496625409,0.0,0,0,25,25,False,0.007703291950747371
development,2507,05c1c32e0e051dd55e15d26dca214fa6e700b600686c926ac08406d7b0291398,smooth_no_interface,bebb6cf86e67cba8492f,component_damping_correction,damping,0.0,0.5915102066354744,0.052785025027307184,0.06560579802297374,0.01738474918914528,1.0197306943217155,0.0008565277494373255,0.1567492686559175,0.15674492115554237,25,24,0,0,False,0.0034810000215657055
development,2507,05c1c32e0e051dd55e15d26dca214fa6e700b600686c926ac08406d7b0291398,smooth_no_interface,bebb6cf86e67cba8492f,damping_high_order_b0p75,damping_high_order,0.75,0.5896970261170734,0.05262322092322043,0.06540469387711965,0.017067577148926222,1.031790491029928,0.0016201440198163185,0.14719667556000415,0.1471963559925422,25,24,1,0,False,0.004025041009299457
development,2507,05c1c32e0e051dd55e15d26dca214fa6e700b600686c926ac08406d7b0291398,smooth_no_interface,bebb6cf86e67cba8492f,exact_mismatch_oracle,exact_oracle,1.0,0.5862811410046892,0.05231839510766401,0.06502582996870554,0.016300412757207443,1.0578891514987188,0.0011469270918765047,0.17591174325868092,0.1759129256070245,25,24,0,0,True,0.0035461250226944685
development,2507,05c1c32e0e051dd55e15d26dca214fa6e700b600686c926ac08406d7b0291398,single_interface,8b25bdb8388b60257cb7,low_cgls25,low_reference,,0.6824599553845914,0.07558066367147087,0.07971105097982253,-0.006142583113998446,1.1424105749440883,0.0008366673483180041,0.0008366673483180041,0.0,25,25,0,0,False,0.007542666979134083
development,2507,05c1c32e0e051dd55e15d26dca214fa6e700b600686c926ac08406d7b0291398,single_interface,8b25bdb8388b60257cb7,direct_high_order_cgls25,direct_high_order_reference,,0.6952754519089652,0.07699994655385736,0.0812078958697332,-0.0072869724285873115,1.0913802666128438,0.0004313548775721887,0.17821812364415973,0.0,0,0,25,25,False,0.00727583299158141
development,2507,05c1c32e0e051dd55e15d26dca214fa6e700b600686c926ac08406d7b0291398,single_interface,8b25bdb8388b60257cb7,component_damping_correction,damping,0.0,0.6455683256939191,0.07149501170911969,0.07540212332509334,-0.006721041118910243,1.018583356741588,0.0029159996419994678,0.16247349501812802,0.16238463727682767,25,24,0,0,False,0.0033081250148825347
development,2507,05c1c32e0e051dd55e15d26dca214fa6e700b600686c926ac08406d7b0291398,single_interface,8b25bdb8388b60257cb7,damping_high_order_b0p75,damping_high_order,0.75,0.6328818320286952,0.07009001555760015,0.07392034591775228,-0.0065660782184644734,1.0103336931991456,0.0027965574081974067,0.1952484883416822,0.19527124968780948,25,24,1,0,False,0.0035105000133626163
development,2507,05c1c32e0e051dd55e15d26dca214fa6e700b600686c926ac08406d7b0291398,single_interface,8b25bdb8388b60257cb7,exact_mismatch_oracle,exact_oracle,1.0,0.5956128554212119,0.06596257340641529,0.06956734429342873,-0.006244185790500989,0.990708207178353,0.0072989280586774315,0.3168779072455077,0.31718881256316783,25,24,0,0,True,0.0039613330154679716
