source_split,candidate,comparator,independent_field_count,mean_field_gain_pct,field_cluster_ci95_low_pct,field_cluster_ci95_high_pct,median_field_gain_pct,p10_field_gain_pct,positive_field_fraction,harm_rate_gt_1pct,mean_audit_gain_pct,audit_cluster_ci95_low_pct,audit_cluster_ci95_high_pct
test_joint_ood,ridge_pbb_wide,ridge_geometry,32,11.994735987179475,11.17856780777975,12.812055629970846,12.265146866743365,8.501627599613554,1.0,0.0,16.151028607820997,14.854912543008012,17.425164961580315
test_joint_ood,ridge_pbb_wide,ridge_quadratic,32,8.80593427883892,8.085399245707583,9.541028622734283,8.914289450269308,6.031904270117191,1.0,0.0,12.030580845131198,11.027975684136537,13.044323843497441
test_joint_ood,ridge_pbb_wide,ridge_pbb_strict,32,11.994735987179476,11.171699753889483,12.820104973582856,12.26514686674336,8.501627599613554,1.0,0.0,16.151028607820997,14.879547048695168,17.425893473933808
test_joint_ood,fno_pbb_wide,ridge_pbb_wide,32,0.08845900529516082,0.006185651343951888,0.17243760971283428,0.08595558178863749,-0.1494713263633687,0.625,0.0,0.4806998757256082,0.32194787170998523,0.6423141864058131
test_noise_ood,fno_pbb_strict,fno_geometry,32,4.78034952889494e-07,-9.628530863272057e-16,1.4341048558833072e-06,0.0,0.0,0.25,0.0,-6.276829165748448e-06,-1.8830487493418775e-05,1.702448215683823e-15
test_noise_ood,fno_pbb_wide,fno_geometry,32,-11.561051611929628,-15.939948328624821,-7.074805504698321,-17.859189407835267,-25.01972503779336,0.28125,0.625,-2.695517470312976,-8.022845864542303,2.6964538114410863
test_noise_ood,fno_pbb_wide,fno_quadratic,32,-10.335787119915935,-13.79271278748857,-6.726624515481395,-15.531287766454088,-20.95652791565855,0.21875,0.75,-3.031892578663676,-7.526565759337736,1.4845748512593449
test_noise_ood,fno_pbb_wide,fno_pbb_strict,32,-11.561052083886501,-15.821023544717393,-7.028411937877354,-17.859189407835267,-25.019725037793357,0.28125,0.625,-2.6955116328602378,-7.902498152898794,2.5797774903259003
test_noise_ood,ridge_pbb_strict,ridge_geometry,32,-1.853942934574164e-15,-4.864554536368932e-15,1.2551008128645447e-15,0.0,-1.3914703159626965e-14,0.0625,0.0,-3.0387646674746524e-15,-9.708015100827751e-15,3.313119089733483e-15
test_noise_ood,ridge_pbb_wide,ridge_geometry,32,-11.589688261941687,-15.952203981686047,-7.2325356681028445,-18.142026463596416,-25.201781252962185,0.28125,0.625,-2.598754106885737,-7.862140225769932,2.8068592770985745
test_noise_ood,ridge_pbb_wide,ridge_quadratic,32,-10.318539305861734,-13.811666615335902,-6.640970809246886,-15.58065186391623,-21.055261293212038,0.21875,0.71875,-2.941212463791305,-7.3571503486466465,1.5461829557883768
test_noise_ood,ridge_pbb_wide,ridge_pbb_strict,32,-11.589688261941685,-15.972014850298528,-7.108868963961653,-18.142026463596423,-25.201781252962167,0.28125,0.625,-2.5987541068857345,-7.836197666976981,2.782486021584548
test_noise_ood,fno_pbb_wide,ridge_pbb_wide,32,0.18519833662275492,-0.007234431988041428,0.37736388680688,0.198644902785063,-0.4536246469045767,0.65625,0.03125,0.5955382542016567,0.001821739825188214,1.141257711352716
val,fno_pbb_strict,fno_geometry,40,-8.632513841938743e-16,-5.940232028268642e-15,4.146464635151414e-15,0.0,-1.8961183869803456e-14,0.25,0.0,-3.504565220428126e-15,-1.3268777706842784e-14,5.857543675797336e-15
val,fno_pbb_wide,fno_geometry,40,1.4011058972460138,-1.7558559666562428,4.533454873211523,1.6372093342533942,-14.042729582933154,0.575,0.375,7.130980465831405,3.5406482448137413,10.683995417654595
val,fno_pbb_wide,fno_quadratic,40,0.3339550668261806,-2.1367487130318192,2.738791030788431,0.34386778632090453,-11.352220714198827,0.5,0.375,4.178278323219077,1.3614620505119055,6.934420431000101
val,fno_pbb_wide,fno_pbb_strict,40,1.4011058972460149,-1.8128788433544136,4.450666945238039,1.637209334253403,-14.042729582933156,0.575,0.375,7.130980465831408,3.6234282839170775,10.57093217422218
val,ridge_pbb_strict,ridge_geometry,40,2.188300639524491e-15,-3.0782171946052203e-15,7.384808530029677e-15,0.0,-1.7235459880064148e-14,0.325,0.0,-1.1294825331712805e-14,-2.2035910628663612e-14,-1.826006432762295e-16
val,ridge_pbb_wide,ridge_geometry,40,1.7477194228920054,-1.2240212168645914,4.580151481465998,1.8043628602327262,-12.962673120909882,0.6,0.3,7.3483404545544015,4.075816470138685,10.454255192908132
val,ridge_pbb_wide,ridge_quadratic,40,0.5356121532196603,-1.7800258664517927,2.766170098577038,0.7319448603028131,-11.070107724180021,0.6,0.35,4.423629553630083,1.8768147027443343,6.947526814076259
val,ridge_pbb_wide,ridge_pbb_strict,40,1.7477194228920034,-1.258237063583043,4.62721809732372,1.804362860232716,-12.96267312090986,0.6,0.3,7.348340454554412,4.063850959008822,10.537412922206533
val,fno_pbb_wide,ridge_pbb_wide,40,0.5988507503717841,-0.05622935055735854,1.2306457044918908,0.7630408156858657,-2.6167119431580876,0.625,0.225,-0.7723164734700557,-2.8977016219248735,1.3398961574556594
