method,base_seed,trial,amplitude_multiplier,q_true_norm,noise_multiplier,replicate_count,valid_count,numerical_failure_count,coverage_count,coverage_fraction,coverage_cp95_lower,coverage_cp95_upper,coverage_cell_passed,qref_error_mean,qref_error_median,qref_error_p90,qref_error_p95,qref_error_max,relative_l2_median,relative_l2_p90,bias_norm_over_qref,nis_pass_fraction_diagnostic,authorization_fraction,false_accept_fraction_all,authorized_qref_error_p90,field_relative_l2_median,sequence_relative_l2_median,bias_yaw,bias_pitch,bias_roll,bias_shift_u,bias_shift_v
teacher_linear,709,2,0.125,0.005,0.0078125,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.06338520679740951,0.05855649735079953,0.10477519091728363,0.11587779749706367,0.1721909511945069,0.4684519788063962,0.838201527338269,0.003389876491010488,0.994,0.994,0.0,0.10479223979010231,,,-2.3133680862333253e-05,5.54357303913732e-05,0.00012101655836940913,-1.0627731068260215e-05,-4.4471043823763115e-06
one_step_plugin,709,2,0.125,0.005,0.0078125,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.06340747106529948,0.05873934340875196,0.10469103544475322,0.11585103728941487,0.17268126662979813,0.4699147472700157,0.8375282835580258,0.003701796366044761,0.994,0.994,0.0,0.10472232402478387,0.033776321932406456,0.022068764095160294,-2.19208420242223e-05,6.367947871106306e-05,0.00013105866522749319,-1.3644114584704728e-05,-5.2095315608209104e-06
teacher_linear,709,2,0.125,0.005,0.015625,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.12782243064533572,0.11511833471880992,0.21381850607818004,0.2545885469040367,0.35364799239835304,0.9209466777504793,1.7105480486254403,0.008415404329445073,0.994,0.0,0.0,,,,5.4944141494139126e-05,-2.7077722377557428e-05,-0.00032857971768410123,-3.675085922097876e-05,-1.5592619547103326e-05
one_step_plugin,709,2,0.125,0.005,0.015625,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.12786088646879246,0.11494625539054461,0.21438578771743524,0.2536004895931013,0.35240196530227696,0.9195700431243569,1.715086301739482,0.008130435740017624,0.994,0.0,0.0,,0.046928775846613174,0.03015121652090572,5.5242412623680284e-05,-1.8902979909029682e-05,-0.0003171928533872298,-3.843863644756849e-05,-1.6385807953296985e-05
teacher_linear,709,2,0.125,0.005,0.03125,500,500,0,479,0.958,0.9365130594670811,0.9738164232238529,True,0.26532563538854786,0.24809822345452368,0.4051464017128971,0.4634246737699102,0.7668963325712562,1.9847857876361894,3.241171213703177,0.01263909521106607,0.988,0.0,0.0,,,,0.0001086731609443054,-0.00024187150507614828,6.678479376012389e-06,-0.00043017834650853153,1.3604103719503866e-05
one_step_plugin,709,2,0.125,0.005,0.03125,500,500,0,480,0.96,0.9388973906117553,0.9753986879144546,True,0.265258693359113,0.24757920895417518,0.405531570987601,0.46455272755087024,0.7652650213327133,1.9806336716334014,3.244252567900808,0.012745535997211592,0.988,0.0,0.0,,0.07739534483462514,0.049924213801278025,0.00010568108285363036,-0.0002448581613164933,1.399676008481069e-05,-0.000434056323049275,1.3895656213664884e-05
teacher_linear,709,2,0.125,0.005,0.0625,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.5197417433759204,0.4843067883965442,0.8617904817106009,0.9527564029418232,1.5239875908973821,3.8744543071723534,6.894323853684807,0.010590569556634427,0.994,0.0,0.0,,,,-0.00019498061403829252,-0.00030343451649795334,-0.00010175846316745792,-0.00019605762647573926,2.3936129086788577e-05
one_step_plugin,709,2,0.125,0.005,0.0625,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.518897417929109,0.47819031801007306,0.856478409601308,0.9490393728589893,1.4941504790590148,3.8255225440805845,6.851827276810464,0.009800191567768556,0.994,0.0,0.0,,0.14649155138381853,0.09410953760493024,-0.00020061739283581894,-0.00026961649218709433,-8.41934286517406e-05,-0.00018232412446654925,1.9974900895742848e-05
teacher_linear,709,2,0.125,0.005,1.0,500,500,0,471,0.942,0.9177617791061647,0.9608161312028122,True,8.134492726263234,7.528924560046203,13.05455410048097,15.142603435066738,21.334598579724815,60.231396480369625,104.43643280384777,0.8058345814433854,0.99,0.0,0.0,,,,0.003491590575856201,0.00017626583950278944,-0.021554312954614893,-0.023709102185867238,-0.00024246327371371928
one_step_plugin,709,2,0.125,0.005,1.0,500,500,0,473,0.946,0.9224025315050628,0.9641157402780663,True,7.470114332312214,7.001304708371492,12.10855454779648,14.155088677350765,21.637012980531427,56.01043766697194,96.86843638237184,0.6554225857955596,0.99,0.0,0.0,,2.32726386675313,1.496142817883241,0.002078319718673288,-0.0010808564437350533,-0.015791115702198794,-0.020795185189686188,-0.00019824191014371955
teacher_linear,709,2,0.25,0.01,0.0078125,500,500,0,467,0.934,0.9085571013891337,0.9541366428894122,True,0.06572413838255593,0.060972902055974984,0.11053525378652002,0.12447629404318644,0.18616975165153232,0.24389160822389994,0.44214101514608006,0.003920829640491703,0.99,0.99,0.0,0.11069272968670092,,,-2.79487441652074e-05,-4.348682728198307e-05,0.00014717855607576224,1.6207902187363298e-05,-4.3382287469567044e-07
one_step_plugin,709,2,0.25,0.01,0.0078125,500,500,0,467,0.934,0.9085571013891337,0.9541366428894122,True,0.06581227156796407,0.06138580690327526,0.11150569181945347,0.12452683324490524,0.1851883346466226,0.24554322761310104,0.44602276727781387,0.004864353714862323,0.99,0.99,0.0,0.11155511624616225,0.05339632177174259,0.03506183010742469,-2.6931776340698328e-05,-1.0462974714665896e-05,0.00019224163359547828,7.3281629224923595e-06,-3.709073368101702e-06
teacher_linear,709,2,0.25,0.01,0.015625,500,500,0,478,0.956,0.9341389996764051,0.9722232327144282,True,0.13189510680950975,0.12188517126874265,0.2037004038809313,0.2307268093753271,0.41167487830607274,0.4875406850749706,0.8148016155237252,0.006774406273845073,0.994,0.0,0.0,,,,-7.476097208837019e-05,-8.73408076911969e-05,0.0002445572334307958,1.6318854787525025e-05,1.1660338774178124e-05
one_step_plugin,709,2,0.25,0.01,0.015625,500,500,0,478,0.956,0.9341389996764051,0.9722232327144282,True,0.13194862677373073,0.12142622723115373,0.20358225082454276,0.23136183994734139,0.41174490180756784,0.48570490892461493,0.814329003298171,0.00752847448869602,0.994,0.0,0.0,,0.06179669078491987,0.040196286432532494,-7.187614136670677e-05,-5.5755946518297114e-05,0.00028689772209188665,5.106642408964079e-06,8.567321342775429e-06
teacher_linear,709,2,0.25,0.01,0.03125,500,500,0,474,0.948,0.9247336289693778,0.9657543019172321,True,0.2649189874085359,0.24569646112166788,0.42279635080322436,0.4873173155545866,0.760763357053843,0.9827858444866715,1.6911854032128975,0.008441985008844069,0.99,0.0,0.0,,,,2.9445332926582475e-06,-0.00019589764048518702,0.00024928500876252556,0.0001083010287045872,4.2079605358146845e-05
one_step_plugin,709,2,0.25,0.01,0.03125,500,500,0,474,0.948,0.9247336289693778,0.9657543019172321,True,0.26511763593037735,0.24520595867521183,0.4187224472410254,0.48650786718521755,0.7570390989139377,0.9808238347008473,1.6748897889641017,0.00867779173676544,0.99,0.0,0.0,,0.08939848820820037,0.057753429694271344,4.811590227794121e-06,-0.00016714420055561566,0.0002862564675372662,9.502945209945938e-05,3.9405760106179556e-05
teacher_linear,709,2,0.25,0.01,0.0625,500,500,0,468,0.936,0.9108493724491366,0.9558157890532868,True,0.5285889207642682,0.48296739075127104,0.871430417130146,1.0116322324702902,1.4331842844045473,1.9318695630050842,3.485721668520584,0.032568923360680783,0.992,0.0,0.0,,,,-0.00051413961716498,-0.0005599267514378335,0.0009317952230935862,0.0004898695775243634,0.00010537350957444576
one_step_plugin,709,2,0.25,0.01,0.0625,500,500,0,468,0.936,0.9108493724491366,0.9558157890532868,True,0.5286903630558202,0.48787709458695583,0.8760901682793679,1.003804103779488,1.4614404051519785,1.9515083783478233,3.5043606731174717,0.03307414908293065,0.992,0.0,0.0,,0.15456254546354173,0.09895529968841033,-0.0005036280549318125,-0.0005296194139272278,0.0009898080794260604,0.00047511991818459994,0.00010316020560278017
teacher_linear,709,2,0.25,0.01,1.0,500,500,0,464,0.928,0.901712562663143,0.949065666874867,False,8.644831441279798,7.775778441534191,14.513272918245956,16.25995752756208,29.50275319263909,31.103113766136765,58.053091672983825,0.3168602038790773,0.994,0.0,0.0,,,,-0.007578349568129849,0.0023828693349348205,0.009638849703257497,-0.0019337372327654805,-0.000940430939594966
one_step_plugin,709,2,0.25,0.01,1.0,500,500,0,464,0.928,0.901712562663143,0.949065666874867,False,7.89583782670588,7.208040771702546,13.215248525123334,14.601024659707786,28.767159208904495,28.832163086810183,52.860994100493336,0.22093017072347676,0.994,0.0,0.0,,2.315733101836825,1.4899221430729668,-0.004021876585662846,0.0013816814411887705,0.0073556812758161045,-0.0023451030661824387,-0.0006372866229640353
teacher_linear,709,2,0.5,0.02,0.0078125,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.0668302988434956,0.061955595979970995,0.10476306366257052,0.1239006861132534,0.21377283124930738,0.12391119195994199,0.20952612732514103,0.0038157288970198317,0.99,0.99,0.0,0.10485127083353928,,,6.297758385314777e-06,2.8240525137250214e-05,-0.00014269121499277566,-4.574564898311012e-05,-2.2411977100601777e-06
one_step_plugin,709,2,0.5,0.02,0.0078125,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.06696378454634964,0.06288540680468496,0.10428983256114611,0.12547753111926296,0.21745172005295493,0.12577081360936992,0.20857966512229223,0.004622019821913244,0.99,0.99,0.0,0.10497029382078368,0.09470863272657429,0.06217729559426322,7.713018507382163e-06,0.00016050608770190426,3.6692487757233536e-05,-8.227517387412748e-05,-1.5609927512805905e-05
teacher_linear,709,2,0.5,0.02,0.015625,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.12873555812380005,0.11867894828184014,0.21738603810936774,0.24509840562578325,0.3596154470961967,0.23735789656368028,0.4347720762187355,0.005069014814946245,0.988,0.0,0.0,,,,-0.00013693770744304442,-0.0001245981367682166,7.977981177274829e-05,9.664834858635722e-06,1.9416464802413103e-05
one_step_plugin,709,2,0.5,0.02,0.015625,500,500,0,477,0.954,0.9317745721187621,0.9706198246075972,True,0.12872947541689958,0.11836373716168243,0.21879404911648803,0.24974559047286504,0.365766750186027,0.23672747432336486,0.43758809823297606,0.007364857372365052,0.988,0.0,0.0,,0.09979312118278248,0.06554323180835275,-0.0001361058643301544,-2.380222840095078e-06,0.00025985417234152333,-2.609053362128983e-05,7.100703534095032e-06
teacher_linear,709,2,0.5,0.02,0.03125,500,500,0,484,0.968,0.9485532317083544,0.9816008146763601,True,0.2535530547490523,0.23622909556901056,0.4013126353223743,0.4555971141606144,0.6763964529542374,0.4724581911380211,0.8026252706447486,0.008876829846190103,0.988,0.0,0.0,,,,1.3300581991039073e-05,-1.890390945223988e-05,0.0003368841448941895,0.00010973394234533359,-3.200707971865238e-06
one_step_plugin,709,2,0.5,0.02,0.03125,500,500,0,484,0.968,0.9485532317083544,0.9816008146763601,True,0.2539745572855996,0.23574120459457779,0.4032331708705052,0.460476995431878,0.6693032849528353,0.47148240918915557,0.8064663417410104,0.013248026316721692,0.988,0.0,0.0,,0.11807011973114125,0.07653578704027952,2.1183708068393987e-05,0.00010847960017259031,0.0005125318917468258,7.521384061284862e-05,-1.59275560973407e-05
teacher_linear,709,2,0.5,0.02,0.0625,500,500,0,477,0.954,0.9317745721187621,0.9706198246075972,True,0.5297262928966083,0.4952631478490997,0.8320712038886219,0.9411254367895543,1.539886673007924,0.9905262956981994,1.6641424077772438,0.0382613610906179,0.988,0.0,0.0,,,,-0.00019632516288134883,0.0002989498280361446,-0.0013111171639861915,0.0007036712863597088,-1.3954848658778718e-05
one_step_plugin,709,2,0.5,0.02,0.0625,500,500,0,477,0.954,0.9317745721187621,0.9706198246075972,True,0.5299673976691563,0.4973987763656611,0.8273163078436915,0.926922342815652,1.5559506942834402,0.9947975527313222,1.654632615687383,0.03405202260303601,0.988,0.0,0.0,,0.17428285782541209,0.11248382090096049,-0.00020631419380376338,0.0004422714928954928,-0.0010810237384603783,0.0006690410517554406,-2.943666642976628e-05
teacher_linear,709,2,0.5,0.02,1.0,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,8.63012644241457,8.317043672309838,13.241914746030112,15.322501658103286,25.072843861649464,16.634087344619676,26.483829492060224,0.6354206370162918,0.992,0.0,0.0,,,,0.00033329027401690766,-0.0018309649430064082,-0.02098755527946604,-0.014147291133499103,0.001388589017674525
one_step_plugin,709,2,0.5,0.02,1.0,500,500,0,479,0.958,0.9365130594670811,0.9738164232238529,True,7.976128475857469,7.4859388369741255,12.81083330587784,14.642297735710704,20.82266597091038,14.971877673948251,25.62166661175568,0.5254735507298574,0.992,0.0,0.0,,2.3337436600142647,1.4933625544414109,-0.0015119587220205214,-0.0009088912501809022,-0.0175901783760894,-0.011302618411645794,0.0012329895713117335
teacher_linear,709,2,1.0,0.04,0.0078125,500,500,0,479,0.958,0.9365130594670811,0.9738164232238529,True,0.06513826762485121,0.06083325722971823,0.1020904145609274,0.12390828965054002,0.17192695517107254,0.06083325722971823,0.1020904145609274,0.0020479037520484975,0.986,0.986,0.0,0.10345650801734656,,,6.10894312361495e-05,2.5585531746835644e-05,4.5191416754152e-05,-1.5160091562825204e-05,-7.185059239953051e-06
one_step_plugin,709,2,1.0,0.04,0.0078125,500,500,0,466,0.932,0.9062703531926293,0.9524517533673451,True,0.06889756240407963,0.06391289837404748,0.10909595807546192,0.13184934264017653,0.17367788405455803,0.06391289837404748,0.10909595807546192,0.02416816323617248,0.988,0.988,0.0,0.10938774610304429,0.17960272461358107,0.11800435271218632,5.692364679426697e-05,0.0005412123460678334,0.0007816562940153558,-0.0001546050974819968,-5.93277295587967e-05
teacher_linear,709,2,1.0,0.04,0.015625,500,500,0,481,0.962,0.9412927095367715,0.9769692291937524,True,0.1343724669974104,0.12337248411518292,0.22212247071720267,0.2528877186939905,0.4960318549294576,0.12337248411518292,0.22212247071720267,0.004472499205149244,0.98,0.0,0.0,,,,-0.00011176523917466163,6.454373385223269e-05,4.1729975973209266e-06,-0.0001236621663238506,6.171796163589177e-06
one_step_plugin,709,2,1.0,0.04,0.015625,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.13626604761405933,0.12289422018119073,0.22758926767872834,0.25437686941950616,0.48494267734269036,0.12289422018119073,0.22758926767872834,0.024684400620984055,0.98,0.0,0.0,,0.18169844725506357,0.11932744181740944,-0.00011245743151569888,0.0005767101174074529,0.0007478687730600869,-0.00026130920951037556,-4.560675729557359e-05
teacher_linear,709,2,1.0,0.04,0.03125,500,500,0,482,0.964,0.9436998237982089,0.9785271434139067,True,0.26037523769126825,0.2421438213317897,0.41282458780351433,0.45865378160276177,0.7130106787727504,0.2421438213317897,0.41282458780351433,0.018214216272659536,0.99,0.0,0.0,,,,-0.00014694494471622233,-0.00021338404645947218,0.0005461224997177216,0.00040673068241189013,-2.660509217815299e-06
one_step_plugin,709,2,1.0,0.04,0.03125,500,500,0,480,0.96,0.9388973906117553,0.9753986879144546,True,0.2612197469684022,0.24747710932261732,0.4138297478216955,0.46991673724098476,0.7382801449119574,0.24747710932261732,0.4138297478216955,0.03473305590298821,0.988,0.0,0.0,,0.19343233571041268,0.12699184520029455,-0.0001473644082257532,0.0002929929647154071,0.0013179705922819647,0.0002874612981472093,-5.454034780934605e-05
teacher_linear,709,2,1.0,0.04,0.0625,500,500,0,478,0.956,0.9341389996764051,0.9722232327144282,True,0.5369568488320895,0.48405033858367313,0.9289615241749728,1.025098886776178,1.37757800690725,0.48405033858367313,0.9289615241749728,0.025591504328636216,0.99,0.0,0.0,,,,-0.00043141445043052597,0.00013266694106788685,-0.0008539119697310721,-0.00033850212076818806,2.029450607989383e-05
one_step_plugin,709,2,1.0,0.04,0.0625,500,500,0,478,0.956,0.9341389996764051,0.9722232327144282,True,0.5371455287899405,0.48518925617171194,0.9283794702029505,1.0314922353774465,1.349695946653038,0.48518925617171194,0.9283794702029505,0.02290562989932001,0.99,0.0,0.0,,0.23087473298862599,0.15034220763404094,-0.00043794021006890275,0.0006098683052969955,-0.0001663153597291009,-0.000497205472001501,-2.938625638486403e-05
teacher_linear,709,2,1.0,0.04,1.0,500,500,0,480,0.96,0.9388973906117553,0.9753986879144546,True,8.25716618071936,7.9052059573954985,13.292675999276907,15.19532553438215,24.654296468529083,7.9052059573954985,13.292675999276907,0.2933949930208977,0.99,0.0,0.0,,,,0.001099150376471604,-0.00532550873221381,-0.006196960401969331,-0.008191488521160932,0.001630036154415539
one_step_plugin,709,2,1.0,0.04,1.0,500,500,0,468,0.936,0.9108493724491366,0.9558157890532868,True,7.837894830486304,7.2529483484469965,12.370846517854725,14.473386329568442,24.597210104961896,7.2529483484469965,12.370846517854725,0.21490075803984582,0.99,0.0,0.0,,2.363326924022469,1.51172897927124,0.0003221347719272582,-0.006327076179845256,0.0008099426159553225,-0.005423016750412018,0.0019211860338137002
teacher_linear,709,2,2.0,0.08,0.0078125,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.06534130250767464,0.060090469147920794,0.10193180474076492,0.11861558319710362,0.18348922984387878,0.030045234573960397,0.05096590237038246,0.00535762436261333,0.988,0.988,0.0,0.10187944480613488,,,-9.040041323268334e-05,6.161177954128183e-06,5.821618094782599e-05,0.00018514665534751645,-6.929614739956125e-06
one_step_plugin,709,2,2.0,0.08,0.0078125,500,500,0,262,0.524,0.47919316393755435,0.5685214970299799,False,0.11053163198268365,0.10528560051688421,0.1639633063978585,0.18027499178600137,0.2400173210852274,0.052642800258442105,0.08198165319892925,0.09355779852227138,0.956,0.956,0.0,0.16480956456719772,0.35112009683811546,0.2306178814249529,-0.0001844228901300253,0.0019194044158791154,0.0031855967815346484,-0.0003130725069432627,-0.00020182244599268456
teacher_linear,709,2,2.0,0.08,0.015625,500,500,0,483,0.966,0.9461196492639231,0.9800713999537937,True,0.1304740124692102,0.1201736013125217,0.2093596875463539,0.24303103278658708,0.4103691982331374,0.06008680065626085,0.10467984377317695,0.00730814789455255,0.986,0.0,0.0,,,,9.931681491246597e-05,1.555445992493243e-07,-0.0002702334146590449,-5.050130148062312e-05,-3.7559645686760512e-06
one_step_plugin,709,2,2.0,0.08,0.015625,500,500,0,434,0.868,0.8351456881557695,0.8964201810293091,False,0.15355703086456995,0.14192838348679848,0.24329587137475203,0.2702692799301909,0.5037852799890609,0.07096419174339924,0.12164793568737602,0.08729422051165363,0.986,0.0,0.0,,0.352651213769219,0.23161976693745073,8.280277558806934e-06,0.0019165739863344772,0.002859540855597663,-0.0005500963692034594,-0.00019885966721789466
teacher_linear,709,2,2.0,0.08,0.03125,500,500,0,471,0.942,0.9177617791061647,0.9608161312028122,True,0.2592284066464355,0.2426181164163979,0.4306285450110621,0.4605272121765959,0.7580829461555211,0.12130905820819896,0.21531427250553106,0.01592809004810973,0.992,0.0,0.0,,,,-0.00025088548494042913,-0.00016857992951178902,0.0005143474427579953,0.00022333926614879693,1.1403739103521549e-05
one_step_plugin,709,2,2.0,0.08,0.03125,500,500,0,462,0.924,0.8971744178850064,0.9456592187560884,False,0.2726639803660686,0.25054097624435434,0.43526316202672405,0.5124307979453813,0.8350093008149727,0.12527048812217717,0.21763158101336202,0.10054790334783612,0.996,0.0,0.0,,0.3562529672841076,0.23400850893358238,-0.0003407836375181293,0.0017304149359457927,0.003596970021288233,-0.0003062762112513162,-0.00018259681942511818
teacher_linear,709,2,2.0,0.08,0.0625,500,500,0,472,0.944,0.9200786993956399,0.9624695555249778,True,0.5429037540546101,0.5038466061222341,0.8796800700235199,1.0079938953640715,1.4706774865852992,0.25192330306111704,0.43984003501175994,0.052158993332429356,0.99,0.0,0.0,,,,5.7443438842714675e-05,-6.726478213987808e-05,-0.0018088492493939581,-0.0010353815835260557,-3.3496367018596984e-05
one_step_plugin,709,2,2.0,0.08,0.0625,500,500,0,469,0.938,0.9131474025208987,0.9574889387036145,True,0.5454438982248114,0.50822633805257,0.8795472311205504,1.009228252596353,1.4731701569900562,0.254113169026285,0.4397736155602752,0.07038797632865042,0.99,0.0,0.0,,0.3755850398260865,0.24536358081551746,-8.463985255354432e-05,0.001851858303027594,0.001569578611346073,-0.0014044248835089618,-0.0002337053462834887
teacher_linear,709,2,2.0,0.08,1.0,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,8.537423417431556,7.912928620452998,13.567889721141526,15.566163790714887,27.65462373591776,3.956464310226499,6.783944860570763,0.38483912176083096,0.99,0.0,0.0,,,,0.005390828638734239,-0.002450054933880619,-0.009040094458112678,-0.010895261103667914,0.0012116164823523096
one_step_plugin,709,2,2.0,0.08,1.0,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,7.8608053814899685,7.601130717524999,12.068184691885902,13.50237478342399,26.07792221529813,3.8005653587624995,6.034092345942951,0.3163960697391575,0.99,0.0,0.0,,2.3682958590555128,1.5247253061762962,0.002740835695096474,-0.007873885640585419,0.006981277685661369,-0.006228507188566618,0.0017684912788435633
teacher_linear,811,0,0.0,0.0,0.0078125,500,500,0,471,0.942,0.9177617791061647,0.9608161312028122,True,0.07591695347490071,0.06902946863393002,0.12759599357871657,0.14711648035103164,0.22430269804256497,,,0.0032921543328782448,0.988,0.01,0.0,0.181177712248595,,,7.333147380008672e-06,-4.360807624553279e-05,0.00011393095348135229,4.669744054424845e-05,1.4996525047343222e-05
one_step_plugin,811,0,0.0,0.0,0.0078125,500,500,0,471,0.942,0.9177617791061647,0.9608161312028122,True,0.07591137510763217,0.0691285532941675,0.12769072252702496,0.14697932630708996,0.22439267980543515,,,0.003294094518308433,0.988,0.01,0.0,0.18129824648445558,0.013360159145449697,0.008343799434027906,7.361971968304555e-06,-4.355620496362059e-05,0.00011393409397186018,4.69581634540132e-05,1.4976828990876279e-05
teacher_linear,811,0,0.0,0.0,0.015625,500,500,0,479,0.958,0.9365130594670811,0.9738164232238529,True,0.15551458509530622,0.14563906945455307,0.2648986643455673,0.3063706566193235,0.5664336767741666,,,0.011185873657563941,0.99,0.0,0.0,,,,5.708967668248458e-06,6.594406834994996e-05,-7.362057392803814e-05,-0.0004362002279780289,-1.1233473052202157e-05
one_step_plugin,811,0,0.0,0.0,0.015625,500,500,0,479,0.958,0.9365130594670811,0.9738164232238529,True,0.1555642455804233,0.1453115467464631,0.2655361598818876,0.30736715719287006,0.5667335795438101,,,0.011243063225325717,0.99,0.0,0.0,,0.02631516373976555,0.016387948279459295,5.691750482211485e-06,6.611679187753298e-05,-7.54054698288115e-05,-0.0004382176613063111,-1.1217100751489536e-05
teacher_linear,811,0,0.0,0.0,0.03125,500,500,0,474,0.948,0.9247336289693778,0.9657543019172321,True,0.3085712056388812,0.2768611827754117,0.5502882295708361,0.6146877529907789,0.9572138010448302,,,0.005939063743543749,0.992,0.0,0.0,,,,-9.115866481117738e-05,-3.455307018938268e-05,0.00017423945940022153,-7.196438921733264e-05,0.00010674214576551872
one_step_plugin,811,0,0.0,0.0,0.03125,500,500,0,473,0.946,0.9224025315050628,0.9641157402780663,True,0.3088754012088159,0.27827854011365594,0.5508687130343733,0.6150558056986836,0.9470302764760269,,,0.005905316670906813,0.992,0.0,0.0,,0.052841081885964786,0.03307921053312481,-9.135200622527637e-05,-3.6606298171260924e-05,0.00017165231420131723,-7.137271038130655e-05,0.0001074831759340786
teacher_linear,811,0,0.0,0.0,0.0625,500,500,0,471,0.942,0.9177617791061647,0.9608161312028122,True,0.615655821696437,0.5355945957039745,1.0504359897869142,1.2399866771442782,1.9541755436376653,,,0.050793400289074246,0.986,0.0,0.0,,,,-0.0002456045827313914,-0.00010860917408820821,0.0017921088573844798,-0.0008944250731833394,0.00021019821281850426
one_step_plugin,811,0,0.0,0.0,0.0625,500,500,0,470,0.94,0.9154514462923999,0.9591558182372231,True,0.6154705478210105,0.5381182152034142,1.0534132961381817,1.2561085414364321,1.9343904200142714,,,0.05061729697099119,0.986,0.0,0.0,,0.10476671237805224,0.06516011773890573,-0.00024650807471593005,-0.000113496367579017,0.0017949202414548027,-0.0008713656280172903,0.00021145405413777678
teacher_linear,811,0,0.0,0.0,1.0,500,500,0,474,0.948,0.9247336289693778,0.9657543019172321,True,9.869104134541223,9.049858085315517,17.062751588234814,19.166804786285898,30.140559731638177,,,0.38499406920365054,0.996,0.0,0.0,,,,-0.001282036448177196,-0.008054377153030463,0.008155524051651325,0.01004221287235267,0.0018103791334285742
one_step_plugin,811,0,0.0,0.0,1.0,500,500,0,472,0.944,0.9200786993956399,0.9624695555249778,True,9.022801286219073,8.391176168498209,15.030648792430975,17.232752989457733,25.64339462223762,,,0.3532361576628202,0.996,0.0,0.0,,1.659371406734198,1.0386788720254558,-0.0012647801999191573,-0.007214832794179188,0.008613194835640296,0.008339712536535322,0.0014999470850040986
teacher_linear,811,0,0.125,0.005,0.0078125,500,500,0,476,0.952,0.9294192037426702,0.9690068312064947,True,0.07914038372461246,0.07486433188520003,0.12783410909521056,0.1436835230294386,0.24456731300614723,0.5989146550816002,1.0226728727616845,0.0059514436704835565,0.99,0.99,0.0,0.1276930441857757,,,-1.499380718252355e-06,4.1686724459753886e-05,-3.261183405807902e-05,-0.00023205808527751145,4.119832361138475e-06
one_step_plugin,811,0,0.125,0.005,0.0078125,500,500,0,475,0.95,0.927072378349521,0.9673848198506699,True,0.07916013970649854,0.07483107818698395,0.1281816591981183,0.14417796963815352,0.24426793062244803,0.5986486254958716,1.0254532735849464,0.0055776834811453605,0.99,0.99,0.0,0.1280178321231511,0.022561294765634378,0.014346372564907311,2.0535152462277523e-06,4.2221453256408806e-05,-2.1097902900409527e-05,-0.00021803608979068531,2.2713052173614547e-06
teacher_linear,811,0,0.125,0.005,0.015625,500,500,0,472,0.944,0.9200786993956399,0.9624695555249778,True,0.15577823314539285,0.1445650360095158,0.2544700636038668,0.3121140625696307,0.44555202178559294,1.1565202880761265,2.0357605088309345,0.007101975865626268,0.992,0.0,0.0,,,,2.108366300894622e-05,3.827281828129364e-05,0.00010757405689629929,0.00025772423319354344,-2.824199631939724e-05
one_step_plugin,811,0,0.125,0.005,0.015625,500,500,0,472,0.944,0.9200786993956399,0.9624695555249778,True,0.15582407692386735,0.14454055423226514,0.2540494020573791,0.3100332335339135,0.4455227825827579,1.1563244338581211,2.0323952164590326,0.007537124594802423,0.992,0.0,0.0,,0.0319423550087725,0.020148554252454515,2.4498826046100413e-05,3.905837589544955e-05,0.00012018506846292557,0.0002709531527543257,-3.012282486664509e-05
teacher_linear,811,0,0.125,0.005,0.03125,500,500,0,469,0.938,0.9131474025208987,0.9574889387036145,True,0.3042354616623639,0.2830983638191012,0.4942162514110112,0.5674064520212401,0.8686084707083834,2.2647869105528096,3.9537300112880898,0.009858472092179443,0.986,0.0,0.0,,,,-2.4458339762545994e-06,8.666656359821714e-05,0.0002664674284098858,0.000269086445492108,-6.76289456293046e-05
one_step_plugin,811,0,0.125,0.005,0.03125,500,500,0,470,0.94,0.9154514462923999,0.9591558182372231,True,0.3042832038256536,0.28276907222937225,0.4927309292375754,0.5693896912010323,0.8659230450878177,2.262152577834978,3.941847433900603,0.0105115543263606,0.986,0.0,0.0,,0.05461935694143867,0.033997966361183685,-1.3879258070311276e-07,8.709379675348556e-05,0.0002890809138688327,0.0002842861769532202,-6.940234220408786e-05
teacher_linear,811,0,0.125,0.005,0.0625,500,500,0,474,0.948,0.9247336289693778,0.9657543019172321,True,0.6325132901733478,0.5796272784534049,1.0684669799800808,1.273356321309335,2.1398551765124467,4.637018227627239,8.547735839840646,0.044652644989613154,0.998,0.0,0.0,,,,0.0001087276832427808,0.00025166791550751107,0.00086906266037789,0.0015335596986623874,-8.910792044298328e-05
