base_seed,trial,amplitude_multiplier,noise_multiplier,replicate,q_true_norm,affine_forward_mismatch_relative_l2,numerical_success,numerical_error,one_step_raw_q_norm,one_step_boundary_hit,one_step_q_relative_l2,iterative_q_relative_l2,one_step_qref_error,iterative_qref_error,one_step_field_relative_l2,iterative_field_relative_l2,one_step_sequence_relative_l2,iterative_sequence_relative_l2,one_step_objective,iterative_objective,iterative_objective_monotone,iterative_iterations,iterative_accepted_steps,iterative_rejected_steps,iterative_armijo_accepts,iterative_trust_hit_count,iterative_local_boundary_hit_count,iterative_stop_reason,one_step_profile_evaluations,iterative_profile_evaluations,iterative_factorizations,iterative_normal_assemblies,iterative_jacobian_solves,one_step_wall_seconds,iterative_wall_seconds
709,2,1.0,0.0078125,13,0.04,2.038874565346373e-07,True,,0.0392908984593536,False,0.09609028659335098,0.09508414731109939,0.09609028659335098,0.09508414731109939,0.02733958478186585,0.027422598078199602,0.017396336471869507,0.017437545642464344,4.0016426131651984e-08,4.001242617849354e-08,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007259292062371969,0.03678404097445309
709,2,1.0,0.0078125,14,0.04,2.038874565346373e-07,True,,0.0406127950979532,False,0.03214395352293218,0.033798121804807534,0.03214395352293218,0.033798121804807534,0.026617685422704474,0.026074241500164862,0.017518295283307922,0.01717611105742981,4.046394043381203e-08,4.045814745191923e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.007423917064443231,0.04598212498240173
709,2,1.0,0.0078125,15,0.04,2.038874565346373e-07,True,,0.03694325110766729,False,0.1448112175727676,0.12015608782040263,0.1448112175727676,0.12015608782040263,0.020551162548032062,0.02022308504457441,0.012978272332293731,0.012791751748268056,4.054572306484127e-08,4.0541374938420065e-08,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007270082947798073,0.03729116695467383
709,2,1.0,0.015625,0,0.04,2.038874565346373e-07,True,,0.04409528499628411,False,0.13504744679142391,0.1419650830824422,0.13504744679142391,0.1419650830824422,0.04259400242409061,0.04196868798877407,0.02775964765001378,0.027334315731472474,5.677364223227175e-08,5.67672718591393e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.006919457926414907,0.044237707974389195
709,2,1.0,0.015625,1,0.04,2.038874565346373e-07,True,,0.03848504888306285,False,0.12635124749805487,0.11437687903918518,0.12635124749805487,0.11437687903918518,0.03274491786998599,0.0323318966953103,0.021304960734813642,0.02107803017495849,5.5712866756315064e-08,5.57072693179589e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.007061540964059532,0.045565040898509324
709,2,1.0,0.015625,2,0.04,2.038874565346373e-07,True,,0.03699758142247279,False,0.10340731227996781,0.0997430659212705,0.10340731227996781,0.0997430659212705,0.035995498405051195,0.03549080471403304,0.02305583789466783,0.02277648602761967,5.6543119627656496e-08,5.653901834751355e-08,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007226875051856041,0.03536795801483095
709,2,1.0,0.015625,3,0.04,2.038874565346373e-07,True,,0.042339679363587894,False,0.1398700335538896,0.14779547034520876,0.1398700335538896,0.14779547034520876,0.042372115338962256,0.04244359280453169,0.02645977736293234,0.026481518623318868,5.598329837418864e-08,5.597854603106638e-08,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007261874969117343,0.03704779199324548
709,2,1.0,0.015625,4,0.04,2.038874565346373e-07,True,,0.037402619351958155,False,0.1725019283266565,0.1468813732223731,0.1725019283266565,0.1468813732223731,0.031121510019779232,0.031038447296483262,0.01977501266374346,0.019720467522963886,5.568429736415849e-08,5.5678532415395984e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.0067978749284520745,0.04538616689387709
709,2,1.0,0.015625,5,0.04,2.038874565346373e-07,True,,0.040766685208261995,False,0.10987070545119645,0.11315613257208729,0.10987070545119645,0.11315613257208729,0.032489633795196114,0.03269525401395001,0.021068738553903114,0.021189304275872557,5.7123335313567076e-08,5.711837312805337e-08,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006906166905537248,0.03726587491109967
709,2,1.0,0.015625,6,0.04,2.038874565346373e-07,True,,0.04088910167807697,False,0.17724691000813614,0.148242842613836,0.17724691000813614,0.148242842613836,0.04091915041567869,0.03990381807166199,0.026445822761265756,0.02573178196845004,5.713291525073539e-08,5.712371096982633e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.007086207973770797,0.04584883397910744
709,2,1.0,0.015625,7,0.04,2.038874565346373e-07,True,,0.04028270567670991,False,0.15418006304858548,0.12800617361307381,0.15418006304858548,0.12800617361307381,0.04425390669261153,0.04281477153769215,0.029352270103296083,0.028385526167153795,5.530136123849894e-08,5.528881977574669e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.007039583986625075,0.04538741603028029
709,2,1.0,0.015625,8,0.04,2.038874565346373e-07,True,,0.039326090788864995,False,0.05708136075943023,0.07987094192441975,0.05708136075943023,0.07987094192441975,0.034963782166234206,0.034695782503128346,0.022714060371873363,0.022589764248934247,5.6294558730331064e-08,5.6282943670655945e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.007292875088751316,0.044818708091042936
709,2,1.0,0.015625,9,0.04,2.038874565346373e-07,True,,0.04010849770155471,False,0.07653555654063093,0.10780939939637665,0.07653555654063093,0.10780939939637665,0.04000663633659024,0.038955792444643436,0.02546500185413885,0.02482874808802568,5.6624119412556165e-08,5.661590879078208e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.006651457981206477,0.046764499973505735
709,2,1.0,0.015625,10,0.04,2.038874565346373e-07,True,,0.03556482142048381,False,0.13326197996169503,0.11265156837294821,0.13326197996169503,0.11265156837294821,0.03589764519486646,0.034979490018018436,0.023183280567758983,0.02252164134088348,5.596527424143829e-08,5.5957608384107655e-08,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007179624983109534,0.03704045806080103
709,2,1.0,0.015625,11,0.04,2.038874565346373e-07,True,,0.03682860029395312,False,0.12923758736166763,0.09578697004002112,0.12923758736166763,0.09578697004002112,0.0408397183846634,0.03977806791957339,0.026641364740853168,0.026018135324793776,5.579325105202307e-08,5.5782001197220524e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.007233457989059389,0.0472867910284549
709,2,1.0,0.015625,12,0.04,2.038874565346373e-07,True,,0.03601059638712379,False,0.11906688058556839,0.10071271918196509,0.11906688058556839,0.10071271918196509,0.025832021506703967,0.025790316618908547,0.016687085374326702,0.01666701605909152,5.56598757380045e-08,5.565403181733185e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.007153584039770067,0.04584699997212738
709,2,1.0,0.015625,13,0.04,2.038874565346373e-07,True,,0.037947140399951056,False,0.14780142246037672,0.13475737230492466,0.14780142246037672,0.13475737230492466,0.03019498292728342,0.030591215571154982,0.019222707210343897,0.019500730135886147,5.545671077380514e-08,5.545132344258617e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.006515415967442095,0.04375141591299325
709,2,1.0,0.015625,14,0.04,2.038874565346373e-07,True,,0.04155990024157092,False,0.08038875159353266,0.08993905559020844,0.08038875159353266,0.08993905559020844,0.03567496833153275,0.03487027765900761,0.02317251539635317,0.02262391773069261,5.773143114156461e-08,5.772321616958502e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.007009374909102917,0.04676883399952203
709,2,1.0,0.015625,15,0.04,2.038874565346373e-07,True,,0.03722547417648035,False,0.13335451977971874,0.1365296869952563,0.13335451977971874,0.1365296869952563,0.044799111889650876,0.044595026227500105,0.029293527509093916,0.029089233900355466,5.441674183871635e-08,5.441259818014387e-08,True,5,4,0,0,1,0,step_tolerance,1,5,5,5,5,0.007634209003299475,0.046089416020549834
709,2,2.0,0.0078125,0,0.08,7.9310316311776e-07,True,,0.07760218028080905,False,0.07354845524940704,0.030617251602674322,0.14709691049881407,0.061234503205348643,0.02416601240308433,0.02268279749846392,0.015759882357852844,0.014788331390710632,4.103495414892643e-08,4.096844768744013e-08,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.00676591694355011,0.046153708011843264
709,2,2.0,0.0078125,1,0.08,7.9310316311776e-07,True,,0.07792907835661642,False,0.055365958673924257,0.03454923233544214,0.11073191734784851,0.06909846467088428,0.02056913551478381,0.019985549592195267,0.013185576426797204,0.013006428938631744,4.0684233027972886e-08,4.0622758190772593e-08,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.007032457971945405,0.045780458021909
709,2,2.0,0.0078125,2,0.08,7.9310316311776e-07,True,,0.07921336615371039,False,0.04379553207703242,0.016412457223187207,0.08759106415406484,0.03282491444637441,0.019071345031618073,0.018830297451430028,0.01244965344420603,0.012088448566158998,4.0156786635779553e-08,4.008850253534828e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.006535000051371753,0.055721124983392656
709,2,2.0,0.0078125,3,0.08,7.9310316311776e-07,True,,0.07645599653005802,False,0.0808636560920127,0.043734294719267736,0.1617273121840254,0.08746858943853547,0.01952063500337989,0.018738287565562322,0.0127744872741148,0.012164366874658878,4.050064417681561e-08,4.044337529319742e-08,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.00731941603589803,0.044823208008892834
709,2,2.0,0.0078125,4,0.08,7.9310316311776e-07,True,,0.077809269667618,False,0.06635268516397312,0.043890771773847086,0.13270537032794624,0.08778154354769417,0.021279889372623453,0.01868543453036445,0.013917540908299561,0.012231783821841612,4.0434009092666645e-08,4.0364448929955005e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.006761124939657748,0.05462029098998755
709,2,2.0,0.0078125,5,0.08,7.9310316311776e-07,True,,0.08023295965733385,False,0.03861799790401272,0.031307836899305,0.07723599580802544,0.06261567379861,0.023781197805845006,0.022422601853775422,0.014951875371817053,0.014071741172096634,4.1387211240159446e-08,4.132854469809189e-08,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.00714237499050796,0.04526291706133634
709,2,2.0,0.0078125,6,0.08,7.9310316311776e-07,True,,0.07554910844566165,False,0.09356699840738952,0.05618450982516396,0.18713399681477905,0.11236901965032792,0.021090737661736563,0.02116807038499642,0.014028037219036584,0.014009624496144936,4.053632931794326e-08,4.047843077119176e-08,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.007242207997478545,0.04565204191021621
709,2,2.0,0.0078125,7,0.08,7.9310316311776e-07,True,,0.07979731517223501,False,0.032229356438700306,0.0520876981681191,0.06445871287740061,0.1041753963362382,0.024704003118714988,0.023673615557846226,0.01580405118518714,0.015172551220951973,4.096998617629026e-08,4.091838738156379e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.006710875080898404,0.05491329194046557
709,2,2.0,0.0078125,8,0.08,7.9310316311776e-07,True,,0.08004160690233102,False,0.04640963633291078,0.01528605821569034,0.09281927266582156,0.03057211643138068,0.016122410906571693,0.017693353556789793,0.010431855878755081,0.011455519165970436,4.043304202525793e-08,4.037598236276591e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.007131375023163855,0.05567399994470179
709,2,2.0,0.0078125,9,0.08,7.9310316311776e-07,True,,0.08027746560910237,False,0.032152008737447134,0.044359027384458356,0.06430401747489427,0.08871805476891671,0.02637831082714883,0.024623633488527457,0.016564012413417675,0.015538134896507367,4.0900975081184494e-08,4.083843199814905e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.007461125031113625,0.05418545799329877
709,2,2.0,0.0078125,10,0.08,7.9310316311776e-07,True,,0.07837214297104875,False,0.05177739358022338,0.008779240700078456,0.10355478716044676,0.017558481400156912,0.023506377242889374,0.023210240815562104,0.0151788863514256,0.014897627182254783,4.0577678129287156e-08,4.0512310215120334e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.006843082956038415,0.05310683394782245
709,2,2.0,0.0078125,11,0.08,7.9310316311776e-07,True,,0.07789045535614855,False,0.08267321923207757,0.044126522892055486,0.16534643846415514,0.08825304578411097,0.0243518562458202,0.021229694546157918,0.01583273042928519,0.013956057465030692,4.0554701764739854e-08,4.0486708229675826e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.006953999982215464,0.05604066594969481
709,2,2.0,0.0078125,12,0.08,7.9310316311776e-07,True,,0.0817036918176452,False,0.04959658676504203,0.04416804532027123,0.09919317353008406,0.08833609064054246,0.023586393760236194,0.022913551314371512,0.01525430496401983,0.01481194064598285,4.0581807443439576e-08,4.052299118187894e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.007483292021788657,0.05628108303062618
709,2,2.0,0.0078125,13,0.08,7.9310316311776e-07,True,,0.07791604493678482,False,0.05466341875670935,0.01546175010159727,0.1093268375134187,0.03092350020319454,0.019673007006237128,0.017384802946259156,0.013103333779239924,0.011583846396353337,4.033853056062362e-08,4.0274810291964224e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.007521167048253119,0.05653279204852879
709,2,2.0,0.0078125,14,0.08,7.9310316311776e-07,True,,0.07618026598349105,False,0.08306012863894156,0.04112941168936947,0.16612025727788313,0.08225882337873894,0.026151277837704635,0.024441554272995682,0.01714305796649737,0.015993224199554068,4.065490622569109e-08,4.059184845151e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.0074205000419169664,0.05677554104477167
709,2,2.0,0.0078125,15,0.08,7.9310316311776e-07,True,,0.07760927315456921,False,0.0702779934090458,0.029415814793892877,0.1405559868180916,0.058831629587785754,0.018413530158596987,0.017660290533631877,0.012159299046307775,0.011800210523879865,4.0652703025476694e-08,4.059729214874748e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.00733170798048377,0.056225292035378516
709,2,2.0,0.015625,0,0.08,7.9310316311776e-07,True,,0.08036795743786827,False,0.02847153781683591,0.0301064356688444,0.05694307563367182,0.0602128713376888,0.047506427225083976,0.04726905323262806,0.030912216787998614,0.03070655456735701,5.736741098784162e-08,5.731421163972459e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.007050374988466501,0.05823620909359306
709,2,2.0,0.015625,1,0.08,7.9310316311776e-07,True,,0.08016017030105026,False,0.05344199207468128,0.02936094483802767,0.10688398414936257,0.05872188967605534,0.04724630335295757,0.04251152622297642,0.02917591989752601,0.026290059152416383,5.653989719744273e-08,5.646047180424154e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.00745770800858736,0.05712587502785027
709,2,2.0,0.015625,2,0.08,7.9310316311776e-07,True,,0.07681142489465306,False,0.06850271611800629,0.058379678355323046,0.13700543223601258,0.11675935671064609,0.0330188941755075,0.03047278859428304,0.02086362063979552,0.0194466830053668,5.7015705989815333e-08,5.694821197133236e-08,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.006842833012342453,0.048441958031617105
709,2,2.0,0.015625,3,0.08,7.9310316311776e-07,True,,0.07536872569598478,False,0.15245355012047632,0.11607997092753286,0.30490710024095263,0.23215994185506572,0.043262212063489,0.042602496449059696,0.02829647614696359,0.027882491556542474,5.830513742538828e-08,5.824473890507608e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.006868000025860965,0.05517875007353723
709,2,2.0,0.015625,4,0.08,7.9310316311776e-07,True,,0.08244974826643738,False,0.06004118756088748,0.07123051381675183,0.12008237512177496,0.14246102763350366,0.038620356163829965,0.037188790178446694,0.025208982136510363,0.024272503885649336,5.6350308723694896e-08,5.628505137619888e-08,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.007162874913774431,0.04703733301721513
709,2,2.0,0.015625,5,0.08,7.9310316311776e-07,True,,0.07404394153581102,False,0.14386794713116074,0.0988167225313908,0.2877358942623215,0.1976334450627816,0.0426599760678858,0.04164176165858682,0.02806033238284143,0.02725877771119444,5.684007429003362e-08,5.6780184924410024e-08,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.007044209050945938,0.04673541698139161
709,2,2.0,0.015625,6,0.08,7.9310316311776e-07,True,,0.0762621625179342,False,0.13762810305849654,0.08102378172069406,0.2752562061169931,0.16204756344138813,0.02819038859334671,0.02743979266819075,0.018694272596597828,0.018180037400103693,5.67143919020689e-08,5.664098508411827e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.007028291001915932,0.05473504099063575
709,2,2.0,0.015625,7,0.08,7.9310316311776e-07,True,,0.08192153494497995,False,0.04984806514195389,0.0888506192335565,0.09969613028390778,0.177701238467113,0.040129102410906725,0.04247195211907352,0.026087490998994635,0.027490883161258726,5.604776364878982e-08,5.601067478328655e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.006820333073846996,0.056112749967724085
709,2,2.0,0.015625,8,0.08,7.9310316311776e-07,True,,0.07590364516464652,False,0.09163115002777586,0.049817624456622474,0.18326230005555172,0.09963524891324495,0.04953404636973562,0.047075890967205034,0.0317692470856479,0.03037418532629674,5.486452715034557e-08,5.478198546769486e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.007405083044432104,0.055192999891005456
709,2,2.0,0.015625,9,0.08,7.9310316311776e-07,True,,0.0807587420694384,False,0.06397130967751699,0.049872095819688364,0.12794261935503398,0.09974419163937673,0.03634446710872654,0.038475306908533256,0.02309810731557956,0.024302294051609816,5.7081392230720154e-08,5.702801157936581e-08,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.0074819999281316996,0.045812750002369285
709,2,2.0,0.015625,10,0.08,7.9310316311776e-07,True,,0.08224542365686978,False,0.03529242393481392,0.07013872111192984,0.07058484786962783,0.14027744222385968,0.042238951716509814,0.041721015244756667,0.027334551786545862,0.027020907708994298,5.643199579656963e-08,5.636996735498248e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.0068859170423820615,0.055689416942186654
709,2,2.0,0.015625,11,0.08,7.9310316311776e-07,True,,0.0829405872695977,False,0.06297865099619454,0.06318048539214612,0.12595730199238908,0.12636097078429223,0.05763447485786363,0.05362772834506807,0.03624327707087743,0.03383882301705546,5.526407585945839e-08,5.517148894242235e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.0072030420415103436,0.05552054103463888
709,2,2.0,0.015625,12,0.08,7.9310316311776e-07,True,,0.07993911224129574,False,0.037383022782953995,0.07177573679261148,0.07476604556590799,0.14355147358522297,0.028934209133877488,0.03140777163387821,0.017958708071613115,0.019491923267399448,5.718043772311695e-08,5.712934186681061e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.007010999950580299,0.05396604200359434
709,2,2.0,0.015625,13,0.08,7.9310316311776e-07,True,,0.07789973190066762,False,0.11550914154254553,0.08445367295140192,0.23101828308509106,0.16890734590280385,0.034114650855462135,0.03416964465870268,0.02245376120381886,0.022488791975009033,5.714789740156309e-08,5.707972295125706e-08,True,5,4,0,0,2,0,step_tolerance,1,5,5,5,5,0.006903375033289194,0.04540833306964487
709,2,2.0,0.015625,14,0.08,7.9310316311776e-07,True,,0.08043077906153284,False,0.07982303087098983,0.04987144941416946,0.15964606174197965,0.09974289882833892,0.03306213395426472,0.03181748223401266,0.02095136399373765,0.020304515883729935,5.639948190337763e-08,5.633758946120031e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.007268292014487088,0.05483454198110849
709,2,2.0,0.015625,15,0.08,7.9310316311776e-07,True,,0.07492238997611211,False,0.16502960220552995,0.11550927908929673,0.3300592044110599,0.23101855817859346,0.028316040763796027,0.027563072404733695,0.018296887946462382,0.01782834338652048,5.429508048382807e-08,5.4208923528043335e-08,True,6,5,0,0,2,0,step_tolerance,1,6,6,6,6,0.006727625033818185,0.054753666976466775
811,0,0.5,0.0078125,0,0.02,4.306916065066191e-07,True,,0.017984636664189074,False,0.28433275941423974,0.2892115548736966,0.14216637970711987,0.1446057774368483,0.017392825866845592,0.017197741138298278,0.010827838422332717,0.010703977262891016,1.2689053114796068e-07,1.2688573068713183e-07,True,4,3,0,0,0,0,step_tolerance,1,4,4,4,4,0.007558249984867871,0.036809374927543104
811,0,0.5,0.0078125,1,0.02,4.306916065066191e-07,True,,0.019936655329297497,False,0.11165046670189187,0.12149036596529332,0.055825233350945934,0.06074518298264666,0.013778886691325602,0.013858885234813148,0.008741554057436884,0.008797593456489942,1.2699869402872489e-07,1.2699514141467836e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007278084056451917,0.03649829106871039
811,0,0.5,0.0078125,2,0.02,4.306916065066191e-07,True,,0.020969197646981113,False,0.06767073931957533,0.06319997267797503,0.033835369659787666,0.031599986338987515,0.01217836038352388,0.012126470021654326,0.007365537839199608,0.007333495155323996,1.260588167062613e-07,1.2605529510485716e-07,True,3,2,0,0,1,0,step_tolerance,1,3,3,3,3,0.007245833985507488,0.02712337498087436
811,0,0.5,0.0078125,3,0.02,4.306916065066191e-07,True,,0.022238439773251753,False,0.22098337025206757,0.21650950299293212,0.11049168512603379,0.10825475149646606,0.010546607171721413,0.010585504935143271,0.00674521265391243,0.006778650943239748,1.261635593978294e-07,1.2615968433540925e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.00737433391623199,0.036915541044436395
811,0,0.5,0.0078125,4,0.02,4.306916065066191e-07,True,,0.019718487414364296,False,0.07744545699944445,0.05821107486088126,0.03872272849972223,0.02910553743044063,0.014767518802849168,0.014558557545133877,0.00912360805351827,0.008997750635267743,1.262049866261405e-07,1.2620074154022487e-07,True,3,2,0,0,0,0,step_tolerance,1,3,3,3,3,0.006934041972272098,0.02650145790539682
811,0,0.5,0.0078125,5,0.02,4.306916065066191e-07,True,,0.021466317512966276,False,0.21196278633502685,0.21047098125700522,0.10598139316751343,0.10523549062850261,0.012544245163865729,0.012416103878748289,0.007962319992617239,0.007887357074363412,1.2664758611876087e-07,1.2664418371598483e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006799582974053919,0.034697917057201266
811,0,0.5,0.0078125,6,0.02,4.306916065066191e-07,True,,0.023340941311674804,False,0.3107951020484186,0.2941809482061507,0.1553975510242093,0.14709047410307535,0.012529677186285592,0.012484116664985131,0.00818229036684944,0.008152400181550414,1.272613506006097e-07,1.2725791872750724e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007141917012631893,0.03560812503565103
811,0,0.5,0.0078125,7,0.02,4.306916065066191e-07,True,,0.01941800607009381,False,0.06763692193095538,0.058623984512132576,0.03381846096547769,0.029311992256066288,0.01047995424365464,0.010528691939400068,0.006538363219365887,0.006571225005621558,1.275379907817101e-07,1.2753508731786373e-07,True,4,3,0,0,0,0,step_tolerance,1,4,4,4,4,0.006775957997888327,0.035819250042550266
811,0,0.5,0.0078125,8,0.02,4.306916065066191e-07,True,,0.020088906633976427,False,0.08912849342674159,0.09674026241743747,0.044564246713370795,0.048370131208718734,0.016003186107296875,0.01590861899484997,0.010150264428199959,0.010100449212928549,1.266606442117069e-07,1.2665707708002048e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.007051916909404099,0.03584879101254046
811,0,0.5,0.0078125,9,0.02,4.306916065066191e-07,True,,0.019958317748693454,False,0.05240669380354484,0.05299938096079858,0.02620334690177242,0.02649969048039929,0.01648594033003767,0.016243178774377864,0.010322461044225996,0.01018548186796137,1.2675909618318348e-07,1.2675459121965425e-07,True,4,3,0,0,0,0,step_tolerance,1,4,4,4,4,0.00744049996137619,0.03605629107914865
811,0,0.5,0.0078125,10,0.02,4.306916065066191e-07,True,,0.01907950647912651,False,0.09328407984078836,0.09540560478807127,0.04664203992039418,0.04770280239403563,0.01223982479108892,0.012150347906515754,0.007563550115321363,0.007506616893708047,1.2635098277844719e-07,1.2634702885285962e-07,True,4,3,0,0,0,0,step_tolerance,1,4,4,4,4,0.007060166099108756,0.03502666705753654
811,0,0.5,0.0078125,11,0.02,4.306916065066191e-07,True,,0.02077325801944358,False,0.09216987538133559,0.0875828141207705,0.04608493769066779,0.04379140706038525,0.011055820916689761,0.011150636229193713,0.006974774885024936,0.007027320634731339,1.2529575552966185e-07,1.2529243067028444e-07,True,3,2,0,0,1,0,step_tolerance,1,3,3,3,3,0.007098749978467822,0.026948084007017314
811,0,0.5,0.0078125,12,0.02,4.306916065066191e-07,True,,0.020589101592791675,False,0.04750998091217114,0.029141956174990262,0.02375499045608557,0.014570978087495131,0.014274922114613701,0.014251429215186674,0.008834227703810144,0.00883771610950751,1.2592357932505548e-07,1.259196796817557e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006805249955505133,0.035610458930023015
811,0,0.5,0.0078125,13,0.02,4.306916065066191e-07,True,,0.01972182464819281,False,0.06607327022391428,0.055826910743931035,0.03303663511195714,0.027913455371965518,0.013338559198011968,0.013216683718546481,0.008610273702136207,0.008526032178467898,1.2790564580677296e-07,1.2790196182016532e-07,True,3,2,0,0,0,0,step_tolerance,1,3,3,3,3,0.007060958072543144,0.02637029206380248
811,0,0.5,0.0078125,14,0.02,4.306916065066191e-07,True,,0.021741452702290234,False,0.18833293474147536,0.16852315184525574,0.09416646737073768,0.08426157592262787,0.015572860147318165,0.015296251431417324,0.009531743931546858,0.009367967776494011,1.2712766083468848e-07,1.2712357910875538e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006899665924720466,0.036617416073568165
811,0,0.5,0.0078125,15,0.02,4.306916065066191e-07,True,,0.018988200915053866,False,0.10866022456669751,0.11668315595350222,0.054330112283348754,0.05834157797675111,0.013112023072729672,0.013020704547326482,0.008243161803825302,0.008201513239280419,1.2650921079503855e-07,1.2650600509036592e-07,True,4,3,0,0,0,0,step_tolerance,1,4,4,4,4,0.0074723330326378345,0.03576450003311038
811,0,0.5,0.015625,0,0.02,4.306916065066191e-07,True,,0.022462668334023442,False,0.388521913745657,0.3872571066946145,0.1942609568728285,0.19362855334730725,0.03134133917649796,0.03136549703598406,0.019756814892937055,0.019770718675465173,1.654748397423251e-07,1.654722166704177e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.006665667053312063,0.03598799998871982
811,0,0.5,0.015625,1,0.02,4.306916065066191e-07,True,,0.01838756302942444,False,0.20392820621403018,0.18963919852285205,0.10196410310701509,0.09481959926142602,0.034228237800276375,0.033548241836268325,0.02154873106284831,0.021132699628018375,1.7046952793749527e-07,1.7046187740446256e-07,True,4,3,0,0,0,0,step_tolerance,1,4,4,4,4,0.006720416946336627,0.03608208289369941
811,0,0.5,0.015625,2,0.02,4.306916065066191e-07,True,,0.019088808046867245,False,0.27324778492681473,0.28307398038661774,0.13662389246340736,0.14153699019330887,0.02132650900295366,0.021351881893913197,0.013512858662358926,0.01352067735063602,1.713301506074628e-07,1.713253614623254e-07,True,3,2,0,0,0,0,step_tolerance,1,3,3,3,3,0.006959457998163998,0.026850707945413888
811,0,0.5,0.015625,3,0.02,4.306916065066191e-07,True,,0.018027160401801502,False,0.23473312480285197,0.24585861862418948,0.11736656240142598,0.12292930931209474,0.02766698391678439,0.027562174907039782,0.017815172744749457,0.01773582214564343,1.7193958954266588e-07,1.7193617057490452e-07,True,4,3,0,0,0,0,step_tolerance,1,4,4,4,4,0.007094374974258244,0.03648208291269839
811,0,0.5,0.015625,4,0.02,4.306916065066191e-07,True,,0.022472823945211964,False,0.44364244311261586,0.4461082237841059,0.22182122155630793,0.22305411189205296,0.03203274703137314,0.0318887959001163,0.019519546241612465,0.01943847317330294,1.6437313825519743e-07,1.6437010302276437e-07,True,4,3,0,0,1,0,step_tolerance,1,4,4,4,4,0.0071234580827876925,0.036090917070396245
