source_split,method,source_seed,field_relative_l2,forward_calls,adjoint_calls
layout_ood,cg_unrolled4,20762025,0.5046398043632507,4,4
layout_ood,cg_unrolled4,20762026,0.6382784843444824,4,4
layout_ood,cg_unrolled4,20762027,0.2711034119129181,4,4
layout_ood,cg_unrolled4,20762028,0.3864571452140808,4,4
layout_ood,cg_unrolled4,20762029,0.41808804869651794,4,4
layout_ood,cg_unrolled4,20762030,0.17031128704547882,4,4
layout_ood,cg_unrolled4,20762031,0.3616507053375244,4,4
layout_ood,cg_unrolled4,20762032,0.2864960730075836,4,4
joint_ood,unweighted_pg4,20862001,0.90751713514328,4,4
joint_ood,unweighted_pg4,20862002,0.9147247672080994,4,4
joint_ood,unweighted_pg4,20862003,0.8986852169036865,4,4
joint_ood,unweighted_pg4,20862004,0.864889919757843,4,4
joint_ood,unweighted_pg4,20862005,0.8853569626808167,4,4
joint_ood,unweighted_pg4,20862006,0.9082677364349365,4,4
joint_ood,unweighted_pg4,20862007,0.9076597094535828,4,4
joint_ood,unweighted_pg4,20862008,0.9389000535011292,4,4
joint_ood,unweighted_pg4,20862009,0.9225471019744873,4,4
joint_ood,unweighted_pg4,20862010,0.9039953351020813,4,4
joint_ood,unweighted_pg4,20862011,0.8805649876594543,4,4
joint_ood,unweighted_pg4,20862012,0.9375119805335999,4,4
joint_ood,unweighted_pg4,20862013,0.8894491791725159,4,4
joint_ood,unweighted_pg4,20862014,0.9282574653625488,4,4
joint_ood,unweighted_pg4,20862015,0.9000668525695801,4,4
joint_ood,unweighted_pg4,20862016,0.8766676783561707,4,4
joint_ood,unweighted_pg4,20862017,0.9024412631988525,4,4
joint_ood,unweighted_pg4,20862018,0.9295316338539124,4,4
joint_ood,unweighted_pg4,20862019,0.9128782749176025,4,4
joint_ood,unweighted_pg4,20862020,0.9263655543327332,4,4
joint_ood,unweighted_pg4,20862021,0.901832640171051,4,4
joint_ood,unweighted_pg4,20862022,0.9239756464958191,4,4
joint_ood,unweighted_pg4,20862023,0.9059998989105225,4,4
joint_ood,unweighted_pg4,20862024,0.8663026094436646,4,4
joint_ood,unweighted_pg4,20862025,0.9293268322944641,4,4
joint_ood,unweighted_pg4,20862026,0.9254788756370544,4,4
joint_ood,unweighted_pg4,20862027,0.9195505380630493,4,4
joint_ood,unweighted_pg4,20862028,0.9391146302223206,4,4
joint_ood,unweighted_pg4,20862029,0.9046644568443298,4,4
joint_ood,unweighted_pg4,20862030,0.9213080406188965,4,4
joint_ood,unweighted_pg4,20862031,0.9171895384788513,4,4
joint_ood,unweighted_pg4,20862032,0.8700107336044312,4,4
joint_ood,prewhitened_pg4,20862001,0.7687835693359375,4,4
joint_ood,prewhitened_pg4,20862002,0.8350570797920227,4,4
joint_ood,prewhitened_pg4,20862003,0.7906279563903809,4,4
joint_ood,prewhitened_pg4,20862004,0.6675207018852234,4,4
joint_ood,prewhitened_pg4,20862005,0.7154864072799683,4,4
joint_ood,prewhitened_pg4,20862006,0.700421929359436,4,4
joint_ood,prewhitened_pg4,20862007,0.756067156791687,4,4
joint_ood,prewhitened_pg4,20862008,0.8951700329780579,4,4
joint_ood,prewhitened_pg4,20862009,0.8324034214019775,4,4
joint_ood,prewhitened_pg4,20862010,0.7922688126564026,4,4
joint_ood,prewhitened_pg4,20862011,0.7198819518089294,4,4
joint_ood,prewhitened_pg4,20862012,0.8871108293533325,4,4
joint_ood,prewhitened_pg4,20862013,0.7277758121490479,4,4
joint_ood,prewhitened_pg4,20862014,0.8350244164466858,4,4
joint_ood,prewhitened_pg4,20862015,0.7333307266235352,4,4
joint_ood,prewhitened_pg4,20862016,0.7254184484481812,4,4
joint_ood,prewhitened_pg4,20862017,0.7870634198188782,4,4
joint_ood,prewhitened_pg4,20862018,0.7977338433265686,4,4
joint_ood,prewhitened_pg4,20862019,0.8101621866226196,4,4
joint_ood,prewhitened_pg4,20862020,0.7681801915168762,4,4
joint_ood,prewhitened_pg4,20862021,0.8041580319404602,4,4
joint_ood,prewhitened_pg4,20862022,0.8661700487136841,4,4
joint_ood,prewhitened_pg4,20862023,0.704700767993927,4,4
joint_ood,prewhitened_pg4,20862024,0.5732526183128357,4,4
joint_ood,prewhitened_pg4,20862025,0.8243289589881897,4,4
joint_ood,prewhitened_pg4,20862026,0.8549325466156006,4,4
joint_ood,prewhitened_pg4,20862027,0.825798511505127,4,4
joint_ood,prewhitened_pg4,20862028,0.8580660820007324,4,4
joint_ood,prewhitened_pg4,20862029,0.7140312790870667,4,4
joint_ood,prewhitened_pg4,20862030,0.8559616208076477,4,4
joint_ood,prewhitened_pg4,20862031,0.7977101802825928,4,4
joint_ood,prewhitened_pg4,20862032,0.5999810099601746,4,4
joint_ood,cg_unrolled4,20862001,3.131054401397705,4,4
joint_ood,cg_unrolled4,20862002,1.0910398960113525,4,4
joint_ood,cg_unrolled4,20862003,1.9007949829101562,4,4
joint_ood,cg_unrolled4,20862004,2.4513940811157227,4,4
joint_ood,cg_unrolled4,20862005,6.287818431854248,4,4
joint_ood,cg_unrolled4,20862006,13.49695873260498,4,4
joint_ood,cg_unrolled4,20862007,3.149069309234619,4,4
joint_ood,cg_unrolled4,20862008,1.4052681922912598,4,4
joint_ood,cg_unrolled4,20862009,2.885517120361328,4,4
joint_ood,cg_unrolled4,20862010,3.9902005195617676,4,4
joint_ood,cg_unrolled4,20862011,1.6037479639053345,4,4
joint_ood,cg_unrolled4,20862012,1.1935160160064697,4,4
joint_ood,cg_unrolled4,20862013,4.018603801727295,4,4
joint_ood,cg_unrolled4,20862014,1.589658260345459,4,4
joint_ood,cg_unrolled4,20862015,4.012678146362305,4,4
joint_ood,cg_unrolled4,20862016,2.046447515487671,4,4
joint_ood,cg_unrolled4,20862017,1.678429365158081,4,4
joint_ood,cg_unrolled4,20862018,3.488992691040039,4,4
joint_ood,cg_unrolled4,20862019,2.3495655059814453,4,4
joint_ood,cg_unrolled4,20862020,2.7382657527923584,4,4
joint_ood,cg_unrolled4,20862021,0.7996917963027954,4,4
joint_ood,cg_unrolled4,20862022,1.2971805334091187,4,4
joint_ood,cg_unrolled4,20862023,8.351593971252441,4,4
joint_ood,cg_unrolled4,20862024,4.037678241729736,4,4
joint_ood,cg_unrolled4,20862025,2.403789758682251,4,4
joint_ood,cg_unrolled4,20862026,2.0580625534057617,4,4
joint_ood,cg_unrolled4,20862027,1.9463409185409546,4,4
joint_ood,cg_unrolled4,20862028,2.716668128967285,4,4
joint_ood,cg_unrolled4,20862029,4.312321186065674,4,4
joint_ood,cg_unrolled4,20862030,1.63673734664917,4,4
joint_ood,cg_unrolled4,20862031,4.135738849639893,4,4
joint_ood,cg_unrolled4,20862032,3.0604355335235596,4,4
