replicate,sample_index,reaction_family,candidate_id,method,covariance_mode,penalty,stages,perturbation_inner_steps,perturbation_initial_step,perturbation_decay,forward_calls,adjoint_calls,total_operator_calls,field_relative_l2,gradient_relative_l2,front_top10_f1,solver_elapsed_seconds,mean_perturbation_norm,mean_perturbation_trials,mean_final_exponent,graph_same_stage_id,graph_budget_floor_id,graph_budget_ceiling_id,field_gain_vs_component_percent,gradient_gain_vs_component_percent,front_gain_vs_component,field_gain_vs_graph_same_stage_percent,gradient_gain_vs_graph_same_stage_percent,front_gain_vs_graph_same_stage,field_gain_vs_graph_budget_floor_percent,gradient_gain_vs_graph_budget_floor_percent,front_gain_vs_graph_budget_floor,field_gain_vs_graph_budget_ceiling_percent,gradient_gain_vs_graph_budget_ceiling_percent,front_gain_vs_graph_budget_ceiling
0,2,thin_front,graph_s3_k4,pcgls,full_graph,none,4,0,0.0,0.0,4,4,8,0.5641829967498779,0.7816382646560669,0.6073170900344849,0.0816146670258604,0.0,0.0,0.0,graph_s3_k4,graph_s3_k4,graph_s3_k4,1.6105119591715775,1.2946088248789376,0.0024390220642089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,double_front,graph_s3_k4,pcgls,full_graph,none,4,0,0.0,0.0,4,4,8,0.6568557620048523,0.7636654376983643,0.6390243768692017,0.0816146670258604,0.0,0.0,0.0,graph_s3_k4,graph_s3_k4,graph_s3_k4,3.117738090413332,4.896068941809935,0.041463375091552734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,annular_kernel,graph_s3_k4,pcgls,full_graph,none,4,0,0.0,0.0,4,4,8,0.9702353477478027,0.9959119558334351,0.2487804889678955,0.0816146670258604,0.0,0.0,0.0,graph_s3_k4,graph_s3_k4,graph_s3_k4,0.18536825737527132,0.16849068790206986,-0.004878044128417969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,oblique_shock,graph_s3_k4,pcgls,full_graph,none,4,0,0.0,0.0,4,4,8,0.7460904717445374,0.9178203344345093,0.35853657126426697,0.0816146670258604,0.0,0.0,0.0,graph_s3_k4,graph_s3_k4,graph_s3_k4,0.031426559763653106,0.02985768615332438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,vortex_pair,graph_s3_k4,pcgls,full_graph,none,4,0,0.0,0.0,4,4,8,0.6389670372009277,0.7495201826095581,0.6609756350517273,0.0816146670258604,0.0,0.0,0.0,graph_s3_k4,graph_s3_k4,graph_s3_k4,2.6357167042315335,2.5980917691734566,0.0073171257972717285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,multi_plume,graph_s3_k4,pcgls,full_graph,none,4,0,0.0,0.0,4,4,8,0.6826562881469727,0.8120744824409485,0.6365853548049927,0.0816146670258604,0.0,0.0,0.0,graph_s3_k4,graph_s3_k4,graph_s3_k4,0.994971374906943,1.018191873034527,0.036585330963134766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,plume,graph_s3_k5,pcgls,full_graph,none,5,0,0.0,0.0,5,5,10,0.4590637683868408,0.6056681871414185,0.8341463208198547,0.0816146670258604,0.0,0.0,0.0,graph_s3_k5,graph_s3_k5,graph_s3_k5,14.237959726712845,12.713571555764464,0.02439028024673462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,wavy_front,graph_s3_k5,pcgls,full_graph,none,5,0,0.0,0.0,5,5,10,0.3836536407470703,0.5492774844169617,0.6487804651260376,0.0816146670258604,0.0,0.0,0.0,graph_s3_k5,graph_s3_k5,graph_s3_k5,18.46451880798264,15.194502344371896,0.08780485391616821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,thin_front,graph_s3_k5,pcgls,full_graph,none,5,0,0.0,0.0,5,5,10,0.5556172728538513,0.7663111090660095,0.6219512224197388,0.0816146670258604,0.0,0.0,0.0,graph_s3_k5,graph_s3_k5,graph_s3_k5,3.1043130727892945,3.2301242116342728,0.01707315444946289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,double_front,graph_s3_k5,pcgls,full_graph,none,5,0,0.0,0.0,5,5,10,0.6900248527526855,0.7316740155220032,0.699999988079071,0.0816146670258604,0.0,0.0,0.0,graph_s3_k5,graph_s3_k5,graph_s3_k5,-1.7745026769146561,8.880156552588833,0.10243898630142212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,annular_kernel,graph_s3_k5,pcgls,full_graph,none,5,0,0.0,0.0,5,5,10,1.0018316507339478,1.0036613941192627,0.27073171734809875,0.0816146670258604,0.0,0.0,0.0,graph_s3_k5,graph_s3_k5,graph_s3_k5,-3.0651558080602754,-0.6083230814915369,0.01707318425178528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,oblique_shock,graph_s3_k5,pcgls,full_graph,none,5,0,0.0,0.0,5,5,10,0.7046074271202087,0.8938730359077454,0.4268292784690857,0.0816146670258604,0.0,0.0,0.0,graph_s3_k5,graph_s3_k5,graph_s3_k5,5.589734767822014,2.6382274857043098,0.06829270720481873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,vortex_pair,graph_s3_k5,pcgls,full_graph,none,5,0,0.0,0.0,5,5,10,0.5745669603347778,0.6812857389450073,0.7195121645927429,0.0816146670258604,0.0,0.0,0.0,graph_s3_k5,graph_s3_k5,graph_s3_k5,12.448847841219049,11.465317994965718,0.06585365533828735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,multi_plume,graph_s3_k5,pcgls,full_graph,none,5,0,0.0,0.0,5,5,10,0.6401113271713257,0.7714319229125977,0.7439024448394775,0.0816146670258604,0.0,0.0,0.0,graph_s3_k5,graph_s3_k5,graph_s3_k5,7.165228871078335,5.972015833777593,0.14390242099761963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,plume,graph_s3_k6,pcgls,full_graph,none,6,0,0.0,0.0,6,6,12,0.41532090306282043,0.5576126575469971,0.8439024686813354,0.0816146670258604,0.0,0.0,0.0,graph_s3_k6,graph_s3_k6,graph_s3_k6,22.409977724932087,19.639138449232327,0.03414642810821533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,wavy_front,graph_s3_k6,pcgls,full_graph,none,6,0,0.0,0.0,6,6,12,0.34640032052993774,0.5167703032493591,0.6609756350517273,0.0816146670258604,0.0,0.0,0.0,graph_s3_k6,graph_s3_k6,graph_s3_k6,26.381731281164175,20.21343677097856,0.10000002384185791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,thin_front,graph_s3_k6,pcgls,full_graph,none,6,0,0.0,0.0,6,6,12,0.5639446973800659,0.760524332523346,0.6341463327407837,0.0816146670258604,0.0,0.0,0.0,graph_s3_k6,graph_s3_k6,graph_s3_k6,1.6520696685164593,3.9608791760652347,0.029268264770507812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,double_front,graph_s3_k6,pcgls,full_graph,none,6,0,0.0,0.0,6,6,12,0.6485832333564758,0.7501219511032104,0.6731707453727722,0.0816146670258604,0.0,0.0,0.0,graph_s3_k6,graph_s3_k6,graph_s3_k6,4.3378861556755615,6.5827222219624195,0.07560974359512329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,annular_kernel,graph_s3_k6,pcgls,full_graph,none,6,0,0.0,0.0,6,6,12,0.9858575463294983,0.9970621466636658,0.31951218843460083,0.0816146670258604,0.0,0.0,0.0,graph_s3_k6,graph_s3_k6,graph_s3_k6,-1.4217923166666238,0.053194063630926526,0.06585365533828735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,oblique_shock,graph_s3_k6,pcgls,full_graph,none,6,0,0.0,0.0,6,6,12,0.6692232489585876,0.8715530037879944,0.48048779368400574,0.0816146670258604,0.0,0.0,0.0,graph_s3_k6,graph_s3_k6,graph_s3_k6,10.330856584994349,5.0693533866530105,0.12195122241973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,vortex_pair,graph_s3_k6,pcgls,full_graph,none,6,0,0.0,0.0,6,6,12,0.554243266582489,0.6495941281318665,0.7439024448394775,0.0816146670258604,0.0,0.0,0.0,graph_s3_k6,graph_s3_k6,graph_s3_k6,15.545724144545538,15.583717258560482,0.09024393558502197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,multi_plume,graph_s3_k6,pcgls,full_graph,none,6,0,0.0,0.0,6,6,12,0.6314011812210083,0.7543410062789917,0.7560975551605225,0.0816146670258604,0.0,0.0,0.0,graph_s3_k6,graph_s3_k6,graph_s3_k6,8.428453518844638,8.055186611237112,0.15609753131866455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,plume,graph_s3_k7,pcgls,full_graph,none,7,0,0.0,0.0,7,7,14,0.3852461874485016,0.5287241339683533,0.8463414907455444,0.0816146670258604,0.0,0.0,0.0,graph_s3_k7,graph_s3_k7,graph_s3_k7,28.02851952531523,23.802434623178698,0.036585450172424316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,wavy_front,graph_s3_k7,pcgls,full_graph,none,7,0,0.0,0.0,7,7,14,0.32032227516174316,0.5016471147537231,0.6682927012443542,0.0816146670258604,0.0,0.0,0.0,graph_s3_k7,graph_s3_k7,graph_s3_k7,31.923933287908042,22.54837596455144,0.10731709003448486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,thin_front,graph_s3_k7,pcgls,full_graph,none,7,0,0.0,0.0,7,7,14,0.5618916153907776,0.7496424913406372,0.6317073106765747,0.0816146670258604,0.0,0.0,0.0,graph_s3_k7,graph_s3_k7,graph_s3_k7,2.0101125145355834,5.3350396275337,0.026829242706298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,double_front,graph_s3_k7,pcgls,full_graph,none,7,0,0.0,0.0,7,7,14,0.6751000285148621,0.7997884154319763,0.5951219797134399,0.0816146670258604,0.0,0.0,0.0,graph_s3_k7,graph_s3_k7,graph_s3_k7,0.4268188527161987,0.39745342982847015,-0.0024390220642089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,annular_kernel,graph_s3_k7,pcgls,full_graph,none,7,0,0.0,0.0,7,7,14,0.9776341915130615,0.9948851466178894,0.33170732855796814,0.0816146670258604,0.0,0.0,0.0,graph_s3_k7,graph_s3_k7,graph_s3_k7,-0.5758005327175894,0.27141937869955063,0.07804879546165466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,oblique_shock,graph_s3_k7,pcgls,full_graph,none,7,0,0.0,0.0,7,7,14,0.6307609677314758,0.843285322189331,0.5341463685035706,0.0816146670258604,0.0,0.0,0.0,graph_s3_k7,graph_s3_k7,graph_s3_k7,15.484413065270768,8.148304730700096,0.1756097972393036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,vortex_pair,graph_s3_k7,pcgls,full_graph,none,7,0,0.0,0.0,7,7,14,0.5427328944206238,0.6241819262504578,0.7609755992889404,0.0816146670258604,0.0,0.0,0.0,graph_s3_k7,graph_s3_k7,graph_s3_k7,17.299647384337266,18.886092582168803,0.10731709003448486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,multi_plume,graph_s3_k7,pcgls,full_graph,none,7,0,0.0,0.0,7,7,14,0.6303749680519104,0.7404532432556152,0.7487804889678955,0.0816146670258604,0.0,0.0,0.0,graph_s3_k7,graph_s3_k7,graph_s3_k7,8.577284293490795,9.747932688863772,0.1487804651260376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,plume,graph_s3_k8,pcgls,full_graph,none,8,0,0.0,0.0,8,8,16,0.3666180372238159,0.5094419121742249,0.8487805128097534,0.0816146670258604,0.0,0.0,0.0,graph_s3_k8,graph_s3_k8,graph_s3_k8,31.508620286480266,26.581309770679365,0.0390244722366333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,wavy_front,graph_s3_k8,pcgls,full_graph,none,8,0,0.0,0.0,8,8,16,0.30907389521598816,0.4913490414619446,0.6780487895011902,0.0816146670258604,0.0,0.0,0.0,graph_s3_k8,graph_s3_k8,graph_s3_k8,34.314480318093565,24.138343249175215,0.1170731782913208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,thin_front,graph_s3_k8,pcgls,full_graph,none,8,0,0.0,0.0,8,8,16,0.5656177401542664,0.7517472505569458,0.6048780679702759,0.0816146670258604,0.0,0.0,0.0,graph_s3_k8,graph_s3_k8,graph_s3_k8,1.360302949256457,5.069250334494681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,double_front,graph_s3_k8,pcgls,full_graph,none,8,0,0.0,0.0,8,8,16,0.737145185470581,0.8471981287002563,0.5634146332740784,0.0816146670258604,0.0,0.0,0.0,graph_s3_k8,graph_s3_k8,graph_s3_k8,-8.72446746326039,-5.506768340040323,-0.03414636850357056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,annular_kernel,graph_s3_k8,pcgls,full_graph,none,8,0,0.0,0.0,8,8,16,0.9740056991577148,0.9933185577392578,0.35121950507164,0.0816146670258604,0.0,0.0,0.0,graph_s3_k8,graph_s3_k8,graph_s3_k8,-0.20251313490161132,0.428456284732533,0.09756097197532654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,oblique_shock,graph_s3_k8,pcgls,full_graph,none,8,0,0.0,0.0,8,8,16,0.6049172282218933,0.8269266486167908,0.5536585450172424,0.0816146670258604,0.0,0.0,0.0,graph_s3_k8,graph_s3_k8,graph_s3_k8,18.947212643843397,9.93011197963211,0.19512197375297546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,vortex_pair,graph_s3_k8,pcgls,full_graph,none,8,0,0.0,0.0,8,8,16,0.5339812636375427,0.6070334315299988,0.7658536434173584,0.0816146670258604,0.0,0.0,0.0,graph_s3_k8,graph_s3_k8,graph_s3_k8,18.63320014880628,21.114579750110824,0.11219513416290283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,multi_plume,graph_s3_k8,pcgls,full_graph,none,8,0,0.0,0.0,8,8,16,0.6381155252456665,0.7366020083427429,0.7439024448394775,0.0816146670258604,0.0,0.0,0.0,graph_s3_k8,graph_s3_k8,graph_s3_k8,7.454678232654217,10.217350462036466,0.14390242099761963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,plume,graph_s3_k9,pcgls,full_graph,none,9,0,0.0,0.0,9,9,18,0.3494752049446106,0.4898184537887573,0.8463414907455444,0.0816146670258604,0.0,0.0,0.0,graph_s3_k9,graph_s3_k9,graph_s3_k9,34.71123476745693,29.40936254372621,0.036585450172424316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,wavy_front,graph_s3_k9,pcgls,full_graph,none,9,0,0.0,0.0,9,9,18,0.29792436957359314,0.47426366806030273,0.7146341800689697,0.0816146670258604,0.0,0.0,0.0,graph_s3_k9,graph_s3_k9,graph_s3_k9,36.68401846855971,26.77623326845474,0.15365856885910034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,thin_front,graph_s3_k9,pcgls,full_graph,none,9,0,0.0,0.0,9,9,18,0.5697024464607239,0.7510696649551392,0.5756097435951233,0.0816146670258604,0.0,0.0,0.0,graph_s3_k9,graph_s3_k9,graph_s3_k9,0.6479593220916854,5.154815940613495,-0.029268324375152588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,double_front,graph_s3_k9,pcgls,full_graph,none,9,0,0.0,0.0,9,9,18,0.706352710723877,0.8151910305023193,0.6073170900344849,0.0816146670258604,0.0,0.0,0.0,graph_s3_k9,graph_s3_k9,graph_s3_k9,-4.182763217340292,-1.5207284983476925,0.009756088256835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,annular_kernel,graph_s3_k9,pcgls,full_graph,none,9,0,0.0,0.0,9,9,18,0.9779316186904907,0.9928490519523621,0.35853657126426697,0.0816146670258604,0.0,0.0,0.0,graph_s3_k9,graph_s3_k9,graph_s3_k9,-0.606398865641923,0.47552015525042673,0.10487803816795349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,oblique_shock,graph_s3_k9,pcgls,full_graph,none,9,0,0.0,0.0,9,9,18,0.58810955286026,0.8168756365776062,0.5512195229530334,0.0816146670258604,0.0,0.0,0.0,graph_s3_k9,graph_s3_k9,graph_s3_k9,21.199271063541868,11.024880820828628,0.19268295168876648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,vortex_pair,graph_s3_k9,pcgls,full_graph,none,9,0,0.0,0.0,9,9,18,0.5163170099258423,0.586908221244812,0.7731707096099854,0.0816146670258604,0.0,0.0,0.0,graph_s3_k9,graph_s3_k9,graph_s3_k9,21.32483727946081,23.729898097508784,0.11951220035552979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7,multi_plume,graph_s3_k9,pcgls,full_graph,none,9,0,0.0,0.0,9,9,18,0.6422000527381897,0.7324288487434387,0.7487804889678955,0.0816146670258604,0.0,0.0,0.0,graph_s3_k9,graph_s3_k9,graph_s3_k9,6.862302877239377,10.72600686200107,0.1487804651260376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,plume,sup_tv_k5_n1_g0p32_a0p7,superiorized_pcgls,full_graph,tv,5,1,0.32,0.7,9,5,14,0.4979012608528137,0.6494187116622925,0.8243902325630188,0.07681241602404043,0.20263998210430145,1.0,4.0,graph_s3_k5,graph_s3_k7,graph_s3_k7,6.982360783052598,6.408424432200289,0.014634191989898682,-8.46015197462623,-7.22351370762332,-0.009756088256835938,-29.242359061469358,-22.827514376554518,-0.021951258182525635,-29.242359061469358,-22.827514376554518,-0.021951258182525635
0,1,wavy_front,sup_tv_k5_n1_g0p32_a0p7,superiorized_pcgls,full_graph,tv,5,1,0.32,0.7,9,5,14,0.41386038064956665,0.5724903345108032,0.6195122003555298,0.07681241602404043,0.20263998210430145,1.0,4.0,graph_s3_k5,graph_s3_k7,graph_s3_k7,12.044871470878729,11.610562787294839,0.0585365891456604,-7.873440179969673,-4.226069837630639,-0.029268264770507812,-29.20124909845638,-14.122122438969791,-0.04878050088882446,-29.20124909845638,-14.122122438969791,-0.04878050088882446
0,2,thin_front,sup_tv_k5_n1_g0p32_a0p7,superiorized_pcgls,full_graph,tv,5,1,0.32,0.7,9,5,14,0.5589930415153503,0.7715367674827576,0.6219512224197388,0.07681241602404043,0.20263998210430145,1.0,4.0,graph_s3_k5,graph_s3_k7,graph_s3_k7,2.5156031111943142,2.570227323910077,0.01707315444946289,-0.6075708633318497,-0.6819238759460438,0.0,0.5158599623187794,-2.920629019169567,-0.009756088256835938,0.5158599623187794,-2.920629019169567,-0.009756088256835938
0,3,double_front,sup_tv_k5_n1_g0p32_a0p7,superiorized_pcgls,full_graph,tv,5,1,0.32,0.7,9,5,14,0.687336802482605,0.730505108833313,0.70243901014328,0.07681241602404043,0.20263998210430145,1.0,4.0,graph_s3_k5,graph_s3_k7,graph_s3_k7,-1.378031479802501,9.025727656958438,0.1048780083656311,0.38955847160536994,0.15975785170616513,0.0024390220642089844,-1.8125867946802394,8.662704443054793,0.10731703042984009,-1.8125867946802394,8.662704443054793,0.10731703042984009
0,4,annular_kernel,sup_tv_k5_n1_g0p32_a0p7,superiorized_pcgls,full_graph,tv,5,1,0.32,0.7,9,5,14,0.9794468879699707,0.998613715171814,0.2487804889678955,0.07681241602404043,0.20263998210430145,1.0,4.0,graph_s3_k5,graph_s3_k7,graph_s3_k7,-0.7622848014339887,-0.10233718093569691,-0.004878044128417969,2.234383665916109,0.5029264826787715,-0.021951228380203247,-0.18541663872288588,-0.3747737682686111,-0.08292683959007263,-0.18541663872288588,-0.3747737682686111,-0.08292683959007263
0,5,oblique_shock,sup_tv_k5_n1_g0p32_a0p7,superiorized_pcgls,full_graph,tv,5,1,0.32,0.7,9,5,14,0.7334517240524292,0.9107409119606018,0.3853658437728882,0.07681241602404043,0.20263998210430145,1.0,4.0,graph_s3_k5,graph_s3_k7,graph_s3_k7,1.7248908575944777,0.800957263776459,0.026829272508621216,-4.0936691584574385,-1.887055026302118,-0.04146343469619751,-16.280455128712138,-7.999141926974734,-0.14878052473068237,-16.280455128712138,-7.999141926974734,-0.14878052473068237
0,6,vortex_pair,sup_tv_k5_n1_g0p32_a0p7,superiorized_pcgls,full_graph,tv,5,1,0.32,0.7,9,5,14,0.5805768966674805,0.6911041736602783,0.699999988079071,0.07681241602404043,0.20263998210430145,1.0,4.0,graph_s3_k5,graph_s3_k7,graph_s3_k7,11.533067981509657,10.189389341813808,0.04634147882461548,-1.0459940698993344,-1.4411625187509656,-0.019512176513671875,-6.972859510801492,-10.721593271985817,-0.060975611209869385,-6.972859510801492,-10.721593271985817,-0.060975611209869385
0,7,multi_plume,sup_tv_k5_n1_g0p32_a0p7,superiorized_pcgls,full_graph,tv,5,1,0.32,0.7,9,5,14,0.6665143966674805,0.7961686849594116,0.6682927012443542,0.07681241602404043,0.20263998210430145,1.0,4.0,graph_s3_k5,graph_s3_k7,graph_s3_k7,3.336015405026827,2.9569113236094773,0.06829267740249634,-4.124762111745604,-3.206603371224062,-0.07560974359512329,-5.733005028301511,-7.524505052989903,-0.08048778772354126,-5.733005028301511,-7.524505052989903,-0.08048778772354126
0,0,plume,sup_tv_k5_n1_g0p64_a0p7,superiorized_pcgls,full_graph,tv,5,1,0.64,0.7,9,5,14,0.5062800645828247,0.6591036915779114,0.8170731663703918,0.06704883399652317,0.4052799344062805,1.0,4.0,graph_s3_k5,graph_s3_k7,graph_s3_k7,5.4170372867978465,5.012664634449609,0.0073171257972717285,-10.285345838096282,-8.822570769102683,-0.01707315444946289,-31.41728096932887,-24.65927867354774,-0.029268324375152588,-31.41728096932887,-24.65927867354774,-0.029268324375152588
