seed,method,split,sample_index,family_id,view_count,noise_level,router_weight,max_angular_gap,residual_support_reprojection,absolute_support_reprojection,branch_disagreement,rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,heldout_reprojection_rel_l2,mass_relative_error,centroid_error
20260710,residual_head,test_iid,80,0,5,0.02,1.0,0.2222222238779068,0.21508802473545074,0.2234032154083252,0.072308249771595,0.18606680631637573,0.2796744406223297,0.21471446752548218,0.2235218584537506,0.14186103641986847,0.059417170000866916
20260710,residual_head,test_iid,81,0,5,0.05,1.0,0.2222222238779068,0.23299886286258698,0.22574925422668457,0.09629794955253601,0.2083549201488495,0.31473442912101746,0.22851745784282684,0.23854337632656097,0.18153150379657745,0.07253113456911595
20260710,residual_head,test_iid,82,0,7,0.02,1.0,0.2222222238779068,0.16628241539001465,0.1955534815788269,0.0788974016904831,0.15016470849514008,0.2392309010028839,0.16615307331085205,0.1652333289384842,0.1339755654335022,0.028875385627263037
20260710,residual_head,test_iid,83,0,7,0.05,1.0,0.2222222238779068,0.1665036827325821,0.17300891876220703,0.07775295525789261,0.1286514401435852,0.24363920092582703,0.16005434095859528,0.14499682188034058,0.05568529665470123,0.019387840606150328
20260710,residual_head,test_iid,84,1,5,0.02,1.0,0.2222222238779068,0.28313562273979187,0.2645302414894104,0.08681648224592209,0.39504125714302063,0.674426794052124,0.2827456593513489,0.4240909814834595,0.16919322311878204,0.038184101637469735
20260710,residual_head,test_iid,85,1,5,0.05,1.0,0.2222222238779068,0.3671874701976776,0.3665602505207062,0.095130056142807,0.3795059323310852,0.6070228815078735,0.3657609224319458,0.4901016354560852,0.07464457303285599,0.03940809941797245
20260710,residual_head,test_iid,86,1,7,0.02,1.0,0.2222222238779068,0.237800732254982,0.21970926225185394,0.08855113387107849,0.2623770833015442,0.47007066011428833,0.23774833977222443,0.33583715558052063,0.10576660931110382,0.022939456811355195
20260710,residual_head,test_iid,87,1,7,0.05,1.0,0.2222222238779068,0.3237197995185852,0.31862545013427734,0.08711595088243484,0.3302062451839447,0.5557529926300049,0.31811824440956116,0.37763914465904236,0.006832721643149853,0.014838328222948777
20260710,residual_head,test_iid,88,0,5,0.02,1.0,0.2222222238779068,0.17488045990467072,0.1795421987771988,0.07542087882757187,0.1448943167924881,0.2588834762573242,0.1741815060377121,0.1789923459291458,0.04254966974258423,0.03311164499555804
20260710,residual_head,test_iid,89,0,5,0.05,1.0,0.2222222238779068,0.16722740232944489,0.17001718282699585,0.07316476851701736,0.14036399126052856,0.2614346742630005,0.15946629643440247,0.1842542439699173,0.0014633879764005542,0.021362776044712085
20260710,residual_head,test_iid,90,0,7,0.02,1.0,0.2222222238779068,0.19082552194595337,0.2178960144519806,0.08356638252735138,0.19282272458076477,0.30055108666419983,0.19067293405532837,0.2672542631626129,0.19863170385360718,0.025214959640136612
20260710,residual_head,test_iid,91,0,7,0.05,1.0,0.2222222238779068,0.18977178633213043,0.22618548572063446,0.07727143913507462,0.14924393594264984,0.2536870837211609,0.18431703746318817,0.20176729559898376,0.01462499052286148,0.04817736096858019
20260710,residual_head,test_iid,92,1,5,0.02,1.0,0.2222222238779068,0.31911420822143555,0.33720090985298157,0.09997478872537613,0.4628828167915344,0.7414084672927856,0.3184705078601837,0.490993857383728,0.1756703108549118,0.010656372750173978
20260710,residual_head,test_iid,93,1,5,0.05,1.0,0.2222222238779068,0.3497420847415924,0.3614562451839447,0.11076297610998154,0.4912729263305664,0.7514344453811646,0.34649285674095154,0.5104049444198608,0.029978035017848015,0.030191029671503618
20260710,residual_head,test_iid,94,1,7,0.02,1.0,0.2222222238779068,0.24930788576602936,0.2543331980705261,0.08421307057142258,0.3540683686733246,0.6275362372398376,0.2492070347070694,0.4531881809234619,0.14795514941215515,0.0371439879240343
20260710,residual_head,test_iid,95,1,7,0.05,1.0,0.2222222238779068,0.3199044167995453,0.32611897587776184,0.09278464317321777,0.38805341720581055,0.6434730887413025,0.3164100646972656,0.40699905157089233,0.006230209022760391,0.02443213176416778
20260710,residual_head,test_iid,96,0,5,0.02,1.0,0.2222222238779068,0.17516842484474182,0.18017549812793732,0.08504918217658997,0.1657223254442215,0.27808088064193726,0.1758662611246109,0.19597452878952026,0.10230466723442078,0.05754554221873624
20260710,residual_head,test_iid,97,0,5,0.05,1.0,0.2222222238779068,0.1727270483970642,0.2025093138217926,0.07701297104358673,0.14122658967971802,0.2608715295791626,0.17091761529445648,0.19222736358642578,0.02768138237297535,0.023704987758977066
20260710,residual_head,test_iid,98,0,7,0.02,1.0,0.2222222238779068,0.1650771051645279,0.1966882348060608,0.07538874447345734,0.15270739793777466,0.23146933317184448,0.16442643105983734,0.15606264770030975,0.17823483049869537,0.03005728367578301
20260710,residual_head,test_iid,99,0,7,0.05,1.0,0.2222222238779068,0.2197009176015854,0.2508203685283661,0.07976756989955902,0.1960231065750122,0.2946822941303253,0.21467086672782898,0.25550970435142517,0.12363001704216003,0.05652088555521331
20260710,absolute_head,test_iid,80,0,5,0.02,0.0,0.2222222238779068,0.21508802473545074,0.2234032154083252,0.072308249771595,0.18748676776885986,0.2945977747440338,0.22235256433486938,0.23007091879844666,0.10203015804290771,0.052204576628963245
20260710,absolute_head,test_iid,81,0,5,0.05,0.0,0.2222222238779068,0.23299886286258698,0.22574925422668457,0.09629794955253601,0.21001601219177246,0.310899019241333,0.22056543827056885,0.2525900900363922,0.17189624905586243,0.06733663237090715
20260710,absolute_head,test_iid,82,0,7,0.02,0.0,0.2222222238779068,0.16628241539001465,0.1955534815788269,0.0788974016904831,0.15625448524951935,0.2608710825443268,0.19510284066200256,0.1531086266040802,0.07630322128534317,0.015642469716362045
20260710,absolute_head,test_iid,83,0,7,0.05,0.0,0.2222222238779068,0.1665036827325821,0.17300891876220703,0.07775295525789261,0.13864393532276154,0.27166369557380676,0.1670626699924469,0.15025675296783447,0.1032952070236206,0.0058644976521548455
20260710,absolute_head,test_iid,84,1,5,0.02,0.0,0.2222222238779068,0.28313562273979187,0.2645302414894104,0.08681648224592209,0.3791634142398834,0.6580609083175659,0.26414352655410767,0.39809370040893555,0.146571546792984,0.032874187719425255
20260710,absolute_head,test_iid,85,1,5,0.05,0.0,0.2222222238779068,0.3671874701976776,0.3665602505207062,0.095130056142807,0.3769129514694214,0.6013717651367188,0.36402422189712524,0.4830201268196106,0.09476451575756073,0.03058881587792148
20260710,absolute_head,test_iid,86,1,7,0.02,0.0,0.2222222238779068,0.237800732254982,0.21970926225185394,0.08855113387107849,0.2435012310743332,0.44255340099334717,0.2191982865333557,0.3229667544364929,0.04290549457073212,0.019649608231082562
20260710,absolute_head,test_iid,87,1,7,0.05,0.0,0.2222222238779068,0.3237197995185852,0.31862545013427734,0.08711595088243484,0.32203084230422974,0.5430875420570374,0.3124787211418152,0.36118704080581665,0.028677072376012802,0.029184775715607427
20260710,absolute_head,test_iid,88,0,5,0.02,0.0,0.2222222238779068,0.17488045990467072,0.1795421987771988,0.07542087882757187,0.14510677754878998,0.28324827551841736,0.1779215782880783,0.18437747657299042,0.003999911714345217,0.018897161708739955
20260710,absolute_head,test_iid,89,0,5,0.05,0.0,0.2222222238779068,0.16722740232944489,0.17001718282699585,0.07316476851701736,0.13967753946781158,0.2736109495162964,0.16160617768764496,0.1858823299407959,0.0252656452357769,0.009860907469429778
20260710,absolute_head,test_iid,90,0,7,0.02,0.0,0.2222222238779068,0.19082552194595337,0.2178960144519806,0.08356638252735138,0.20531994104385376,0.3125901222229004,0.21838673949241638,0.2738913297653198,0.15592527389526367,0.05547969210734371
20260710,absolute_head,test_iid,91,0,7,0.05,0.0,0.2222222238779068,0.18977178633213043,0.22618548572063446,0.07727143913507462,0.17142513394355774,0.28322774171829224,0.22192348539829254,0.21592405438423157,0.047545500099658966,0.0292929790019988
20260710,absolute_head,test_iid,92,1,5,0.02,0.0,0.2222222238779068,0.31911420822143555,0.33720090985298157,0.09997478872537613,0.46082669496536255,0.7365497350692749,0.336654931306839,0.4836025536060333,0.18034404516220093,0.01987117157696342
20260710,absolute_head,test_iid,93,1,5,0.05,0.0,0.2222222238779068,0.3497420847415924,0.3614562451839447,0.11076297610998154,0.48564577102661133,0.7485771775245667,0.3573977053165436,0.49471575021743774,0.09122902899980545,0.04072277014884044
20260710,absolute_head,test_iid,94,1,7,0.02,0.0,0.2222222238779068,0.24930788576602936,0.2543331980705261,0.08421307057142258,0.34936782717704773,0.6130287647247314,0.2541543245315552,0.4730510115623474,0.11910106986761093,0.015088944406800281
20260710,absolute_head,test_iid,95,1,7,0.05,0.0,0.2222222238779068,0.3199044167995453,0.32611897587776184,0.09278464317321777,0.3837279975414276,0.6385376453399658,0.322702556848526,0.39746910333633423,0.0037788026966154575,0.01833016358500974
20260710,absolute_head,test_iid,96,0,5,0.02,0.0,0.2222222238779068,0.17516842484474182,0.18017549812793732,0.08504918217658997,0.16857972741127014,0.28594738245010376,0.18027065694332123,0.208327054977417,0.06623663008213043,0.06095657492593907
20260710,absolute_head,test_iid,97,0,5,0.05,0.0,0.2222222238779068,0.1727270483970642,0.2025093138217926,0.07701297104358673,0.16257603466510773,0.30383235216140747,0.19981014728546143,0.22320438921451569,0.06741145253181458,0.02385084774723917
20260710,absolute_head,test_iid,98,0,7,0.02,0.0,0.2222222238779068,0.1650771051645279,0.1966882348060608,0.07538874447345734,0.17000095546245575,0.25174516439437866,0.19603265821933746,0.1744445264339447,0.13605771958827972,0.043485685037858546
20260710,absolute_head,test_iid,99,0,7,0.05,0.0,0.2222222238779068,0.2197009176015854,0.2508203685283661,0.07976756989955902,0.20938551425933838,0.30277153849601746,0.24533405900001526,0.24639520049095154,0.11047150194644928,0.048311361782367106
20260710,uniform_dual,test_iid,80,0,5,0.02,0.5,0.2222222238779068,0.21508802473545074,0.2234032154083252,0.072308249771595,0.18275119364261627,0.27917495369911194,0.21471907198429108,0.22257977724075317,0.11725956946611404,0.053937136030638176
20260710,uniform_dual,test_iid,81,0,5,0.05,0.5,0.2222222238779068,0.23299886286258698,0.22574925422668457,0.09629794955253601,0.20298653841018677,0.3042876124382019,0.2186126708984375,0.23984132707118988,0.16759303212165833,0.0666118249034025
20260710,uniform_dual,test_iid,82,0,7,0.02,0.5,0.2222222238779068,0.16628241539001465,0.1955534815788269,0.0788974016904831,0.1473226547241211,0.2426341474056244,0.1751883327960968,0.1555967479944229,0.09836683422327042,0.020343643925579198
20260710,uniform_dual,test_iid,83,0,7,0.05,0.5,0.2222222238779068,0.1665036827325821,0.17300891876220703,0.07775295525789261,0.12842553853988647,0.2503196597099304,0.15872327983379364,0.14403235912322998,0.0834832489490509,0.012146697436929555
20260710,uniform_dual,test_iid,84,1,5,0.02,0.5,0.2222222238779068,0.28313562273979187,0.2645302414894104,0.08681648224592209,0.3850974440574646,0.6644710898399353,0.2701338827610016,0.40964511036872864,0.14838390052318573,0.03290696886500307
20260710,uniform_dual,test_iid,85,1,5,0.05,0.5,0.2222222238779068,0.3671874701976776,0.3665602505207062,0.095130056142807,0.37614959478378296,0.6016731858253479,0.36253711581230164,0.4853474199771881,0.09194174408912659,0.03611180896160319
20260710,uniform_dual,test_iid,86,1,7,0.02,0.5,0.2222222238779068,0.237800732254982,0.21970926225185394,0.08855113387107849,0.24973934888839722,0.45311787724494934,0.22536036372184753,0.32776346802711487,0.06727753579616547,0.011946585327467474
20260710,uniform_dual,test_iid,87,1,7,0.05,0.5,0.2222222238779068,0.3237197995185852,0.31862545013427734,0.08711595088243484,0.3239975571632385,0.5472690463066101,0.31360241770744324,0.36732351779937744,0.025788262486457825,0.015328510210387756
20260710,uniform_dual,test_iid,88,0,5,0.02,0.5,0.2222222238779068,0.17488045990467072,0.1795421987771988,0.07542087882757187,0.13968604803085327,0.26294851303100586,0.17118050158023834,0.1767694354057312,0.015038279816508293,0.026292340045662766
20260710,uniform_dual,test_iid,89,0,5,0.05,0.5,0.2222222238779068,0.16722740232944489,0.17001718282699585,0.07316476851701736,0.13520045578479767,0.260158896446228,0.156050905585289,0.1803697645664215,0.016420414671301842,0.01503008334165017
20260710,uniform_dual,test_iid,90,0,7,0.02,0.5,0.2222222238779068,0.19082552194595337,0.2178960144519806,0.08356638252735138,0.1939598023891449,0.30067506432533264,0.20001836121082306,0.2667762339115143,0.1671241670846939,0.039771333728193206
20260710,uniform_dual,test_iid,91,0,7,0.05,0.5,0.2222222238779068,0.18977178633213043,0.22618548572063446,0.07727143913507462,0.15578867495059967,0.2616255581378937,0.19905853271484375,0.20569981634616852,0.03683540225028992,0.03961780990966849
20260710,uniform_dual,test_iid,92,1,5,0.02,0.5,0.2222222238779068,0.31911420822143555,0.33720090985298157,0.09997478872537613,0.4598802626132965,0.7378641963005066,0.3242097496986389,0.4852631092071533,0.1676194816827774,0.0130741364867137
20260710,uniform_dual,test_iid,93,1,5,0.05,0.5,0.2222222238779068,0.3497420847415924,0.3614562451839447,0.11076297610998154,0.4865686297416687,0.7489494681358337,0.3490216135978699,0.5010265707969666,0.049488265067338943,0.03389043089618217
20260710,uniform_dual,test_iid,94,1,7,0.02,0.5,0.2222222238779068,0.24930788576602936,0.2543331980705261,0.08421307057142258,0.34937813878059387,0.6187086701393127,0.24869829416275024,0.46050411462783813,0.1253601461648941,0.01974562716241544
20260710,uniform_dual,test_iid,95,1,7,0.05,0.5,0.2222222238779068,0.3199044167995453,0.32611897587776184,0.09278464317321777,0.38383913040161133,0.639565646648407,0.31712087988853455,0.39922264218330383,0.007511442992836237,0.014148080496821577
20260710,uniform_dual,test_iid,96,0,5,0.02,0.5,0.2222222238779068,0.17516842484474182,0.18017549812793732,0.08504918217658997,0.16119562089443207,0.2751959562301636,0.17232048511505127,0.19695059955120087,0.07533475011587143,0.05464222886485172
20260710,uniform_dual,test_iid,97,0,5,0.05,0.5,0.2222222238779068,0.1727270483970642,0.2025093138217926,0.07701297104358673,0.14729073643684387,0.2750913202762604,0.1811615377664566,0.20325472950935364,0.05144511163234711,0.02401076430774798
20260710,uniform_dual,test_iid,98,0,7,0.02,0.5,0.2222222238779068,0.1650771051645279,0.1966882348060608,0.07538874447345734,0.15631157159805298,0.23402833938598633,0.1759861409664154,0.16102389991283417,0.14839613437652588,0.0350867992896103
20260710,uniform_dual,test_iid,99,0,7,0.05,0.5,0.2222222238779068,0.2197009176015854,0.2508203685283661,0.07976756989955902,0.1983443647623062,0.2931400239467621,0.22562700510025024,0.24798735976219177,0.11087959259748459,0.04935822725071877
20260710,support_fit_mix,test_iid,80,0,5,0.02,0.773601770401001,0.2222222238779068,0.21508802473545074,0.2234032154083252,0.072308249771595,0.18357136845588684,0.2774176001548767,0.21375244855880737,0.22203509509563446,0.12991024553775787,0.05667204542264949
20260710,support_fit_mix,test_iid,81,0,5,0.05,0.34169018268585205,0.2222222238779068,0.23299886286258698,0.22574925422668457,0.09629794955253601,0.20388662815093994,0.30453091859817505,0.2179245799779892,0.24269235134124756,0.16628187894821167,0.06591079683147164
20260710,support_fit_mix,test_iid,82,0,7,0.02,1.0,0.2222222238779068,0.16628241539001465,0.1955534815788269,0.0788974016904831,0.15016470849514008,0.2392309010028839,0.16615307331085205,0.1652333289384842,0.1339755654335022,0.028875385627263037
20260710,support_fit_mix,test_iid,83,0,7,0.05,0.6760050058364868,0.2222222238779068,0.1665036827325821,0.17300891876220703,0.07775295525789261,0.12726232409477234,0.24617886543273926,0.1580638885498047,0.14353658258914948,0.074428990483284,0.014854935444812147
20260710,support_fit_mix,test_iid,84,1,5,0.02,0.0,0.2222222238779068,0.28313562273979187,0.2645302414894104,0.08681648224592209,0.3791634142398834,0.6580609083175659,0.26414352655410767,0.39809370040893555,0.146571546792984,0.032874187719425255
20260710,support_fit_mix,test_iid,85,1,5,0.05,0.46586307883262634,0.2222222238779068,0.3671874701976776,0.3665602505207062,0.095130056142807,0.3760702311992645,0.6014912724494934,0.3624885082244873,0.48511072993278503,0.0925949215888977,0.0356591317208595
20260710,support_fit_mix,test_iid,86,1,7,0.02,0.0,0.2222222238779068,0.237800732254982,0.21970926225185394,0.08855113387107849,0.2435012310743332,0.44255340099334717,0.2191982865333557,0.3229667544364929,0.04290549457073212,0.019649608231082562
20260710,support_fit_mix,test_iid,87,1,7,0.05,0.11836160719394684,0.2222222238779068,0.3237197995185852,0.31862545013427734,0.08711595088243484,0.3221063017845154,0.5436817407608032,0.31243452429771423,0.3622484803199768,0.02995900623500347,0.025754260461128428
20260710,support_fit_mix,test_iid,88,0,5,0.02,0.6218401193618774,0.2222222238779068,0.17488045990467072,0.1795421987771988,0.07542087882757187,0.13998045027256012,0.26038193702697754,0.1710057258605957,0.17639179527759552,0.021005604416131973,0.028021869588246536
20260710,support_fit_mix,test_iid,89,0,5,0.05,0.5823443531990051,0.2222222238779068,0.16722740232944489,0.17001718282699585,0.07316476851701736,0.1353919357061386,0.25933101773262024,0.15599311888217926,0.18036134541034698,0.014012634754180908,0.01608573280920848
20260710,support_fit_mix,test_iid,90,0,7,0.02,1.0,0.2222222238779068,0.19082552194595337,0.2178960144519806,0.08356638252735138,0.19282272458076477,0.30055108666419983,0.19067293405532837,0.2672542631626129,0.19863170385360718,0.025214959640136612
20260710,support_fit_mix,test_iid,91,0,7,0.05,1.0,0.2222222238779068,0.18977178633213043,0.22618548572063446,0.07727143913507462,0.14924393594264984,0.2536870837211609,0.18431703746318817,0.20176729559898376,0.01462499052286148,0.04817736096858019
20260710,support_fit_mix,test_iid,92,1,5,0.02,1.0,0.2222222238779068,0.31911420822143555,0.33720090985298157,0.09997478872537613,0.4628828167915344,0.7414084672927856,0.3184705078601837,0.490993857383728,0.1756703108549118,0.010656372750173978
20260710,support_fit_mix,test_iid,93,1,5,0.05,1.0,0.2222222238779068,0.3497420847415924,0.3614562451839447,0.11076297610998154,0.4912729263305664,0.7514344453811646,0.34649285674095154,0.5104049444198608,0.029978035017848015,0.030191029671503618
20260710,support_fit_mix,test_iid,94,1,7,0.02,0.711009681224823,0.2222222238779068,0.24930788576602936,0.2543331980705261,0.08421307057142258,0.35079333186149597,0.6220568418502808,0.24817785620689392,0.456760048866272,0.13392473757266998,0.026619692575097737
20260710,support_fit_mix,test_iid,95,1,7,0.05,0.8224039673805237,0.2222222238779068,0.3199044167995453,0.32611897587776184,0.09278464317321777,0.38609233498573303,0.6417579054832458,0.3160978853702545,0.40356338024139404,0.0002334444725420326,0.019627889275863633
20260710,support_fit_mix,test_iid,96,0,5,0.02,0.6102716326713562,0.2222222238779068,0.17516842484474182,0.18017549812793732,0.08504918217658997,0.16116419434547424,0.27464354038238525,0.1721033751964569,0.1958102136850357,0.08027612417936325,0.05463449086908899
20260710,support_fit_mix,test_iid,97,0,5,0.05,1.0,0.2222222238779068,0.1727270483970642,0.2025093138217926,0.07701297104358673,0.14122658967971802,0.2608715295791626,0.17091761529445648,0.19222736358642578,0.02768138237297535,0.023704987758977066
20260710,support_fit_mix,test_iid,98,0,7,0.02,1.0,0.2222222238779068,0.1650771051645279,0.1966882348060608,0.07538874447345734,0.15270739793777466,0.23146933317184448,0.16442643105983734,0.15606264770030975,0.17823483049869537,0.03005728367578301
20260710,support_fit_mix,test_iid,99,0,7,0.05,1.0,0.2222222238779068,0.2197009176015854,0.2508203685283661,0.07976756989955902,0.1960231065750122,0.2946822941303253,0.21467086672782898,0.25550970435142517,0.12363001704216003,0.05652088555521331
20260710,query_router,test_iid,80,0,5,0.02,0.47809898853302,0.2222222238779068,0.21508802473545074,0.2234032154083252,0.072308249771595,0.18279077112674713,0.27952656149864197,0.21489670872688293,0.22273410856723785,0.1163518950343132,0.05376480599562363
20260710,query_router,test_iid,81,0,5,0.05,0.47391167283058167,0.2222222238779068,0.23299886286258698,0.22574925422668457,0.09629794955253601,0.20304834842681885,0.30420827865600586,0.21841594576835632,0.24023230373859406,0.16724011301994324,0.06645509016006983
20260710,query_router,test_iid,82,0,7,0.02,0.4781702756881714,0.2222222238779068,0.16628241539001465,0.1955534815788269,0.0788974016904831,0.1474723219871521,0.2431352734565735,0.17585033178329468,0.15533289313316345,0.09705249220132828,0.020007435097826678
20260710,query_router,test_iid,83,0,7,0.05,0.4742097854614258,0.2222222238779068,0.1665036827325821,0.17300891876220703,0.07775295525789261,0.1287078559398651,0.25108322501182556,0.15892255306243896,0.1441810578107834,0.08473414927721024,0.011745469654616236
20260710,query_router,test_iid,84,1,5,0.02,0.4771119952201843,0.2222222238779068,0.28313562273979187,0.2645302414894104,0.08681648224592209,0.38473638892173767,0.6640992164611816,0.26970991492271423,0.4090510308742523,0.14777690172195435,0.032769291899649174
20260710,query_router,test_iid,85,1,5,0.05,0.4719228446483612,0.2222222238779068,0.3671874701976776,0.3665602505207062,0.095130056142807,0.3760828971862793,0.6015217900276184,0.3624955713748932,0.4851519465446472,0.09248355031013489,0.03574173647768918
20260710,query_router,test_iid,86,1,7,0.02,0.4771152138710022,0.2222222238779068,0.237800732254982,0.21970926225185394,0.08855113387107849,0.24930860102176666,0.4524904787540436,0.2249365597963333,0.32747089862823486,0.06568602472543716,0.011928156958836455
20260710,query_router,test_iid,87,1,7,0.05,0.4718438386917114,0.2222222238779068,0.3237197995185852,0.31862545013427734,0.08711595088243484,0.3237726092338562,0.5469177961349487,0.3134481906890869,0.36686429381370544,0.0265264380723238,0.015977874099539754
20260710,query_router,test_iid,88,0,5,0.02,0.47863391041755676,0.2222222238779068,0.17488045990467072,0.1795421987771988,0.07542087882757187,0.13970068097114563,0.2635001838207245,0.17127171158790588,0.17689678072929382,0.014042693190276623,0.025987983199111768
20260710,query_router,test_iid,89,0,5,0.05,0.47490590810775757,0.2222222238779068,0.16722740232944489,0.17001718282699585,0.07316476851701736,0.13519497215747833,0.26049187779426575,0.15611758828163147,0.18042370676994324,0.017107589170336723,0.01471495296479685
20260710,query_router,test_iid,90,0,7,0.02,0.4778295159339905,0.2222222238779068,0.19082552194595337,0.2178960144519806,0.08356638252735138,0.1942543387413025,0.30095890164375305,0.20065554976463318,0.26693302392959595,0.16598978638648987,0.04054210684463062
20260710,query_router,test_iid,91,0,7,0.05,0.47392773628234863,0.2222222238779068,0.18977178633213043,0.22618548572063446,0.07727143913507462,0.1563963145017624,0.26243454217910767,0.20007002353668213,0.20608313381671906,0.037711627781391144,0.03910132116633358
20260710,query_router,test_iid,92,1,5,0.02,0.47666770219802856,0.2222222238779068,0.31911420822143555,0.33720090985298157,0.09997478872537613,0.45983636379241943,0.7377530932426453,0.3246458172798157,0.4850943982601166,0.167641282081604,0.013309880711277793
20260710,query_router,test_iid,93,1,5,0.05,0.4722049832344055,0.2222222238779068,0.3497420847415924,0.3614562451839447,0.11076297610998154,0.4864174723625183,0.7488731741905212,0.34933629631996155,0.5005939602851868,0.05117553472518921,0.03420417320854963
20260710,query_router,test_iid,94,1,7,0.02,0.4769960045814514,0.2222222238779068,0.24930788576602936,0.2543331980705261,0.08421307057142258,0.34927427768707275,0.6183774471282959,0.24881979823112488,0.4609691798686981,0.1245640441775322,0.01910915055138823
20260710,query_router,test_iid,95,1,7,0.05,0.47191768884658813,0.2222222238779068,0.3199044167995453,0.32611897587776184,0.09278464317321777,0.38372349739074707,0.6394312977790833,0.31730663776397705,0.3989625871181488,0.007940062321722507,0.013985206916410683
20260710,query_router,test_iid,96,0,5,0.02,0.4786243140697479,0.2222222238779068,0.17516842484474182,0.18017549812793732,0.08504918217658997,0.16127002239227295,0.27538084983825684,0.1724284291267395,0.1972312182188034,0.07447049766778946,0.054698125617020206
20260710,query_router,test_iid,97,0,5,0.05,0.47488129138946533,0.2222222238779068,0.1727270483970642,0.2025093138217926,0.07701297104358673,0.14785552024841309,0.2762172818183899,0.18191476166248322,0.20406118035316467,0.052481893450021744,0.024016532226051716
20260710,query_router,test_iid,98,0,7,0.02,0.47819381952285767,0.2222222238779068,0.1650771051645279,0.1966882348060608,0.07538874447345734,0.15671053528785706,0.23449939489364624,0.17670004069805145,0.16144338250160217,0.14738717675209045,0.03545558675518046
