selector,cell_count,mean_regret_pct,seed_clustered_ci95_pct,median_regret_pct,p95_regret_pct,max_regret_pct,exact_oracle_rank_rate,within_one_pct_oracle_rate,mean_field_improvement_vs_rank3_pct,field_better_than_rank3_rate,mean_field_improvement_vs_full_pct
fixed_rank3,1728,1.9184330338330384,0.014028829241559442,1.5620620357839403,5.518563110188891,8.253310296077158,0.10185185185185185,0.3755787037037037,0.0,0.0,-0.26084456814109314
train_fixed_rank,1728,0.6312620606434852,0.02539384842183385,0.19392922459233486,3.914040680217051,8.473705085180063,0.2667824074074074,0.8425925925925926,1.2306367662913629,0.8211805555555556,1.0538709499544288
energy95,1728,1.318378224368841,0.05755374180658526,0.3220807049314419,9.321050847904164,16.825992556407144,0.22974537037037038,0.6956018518518519,0.5455183531724372,0.6984953703703703,0.42231321398119903
support_min,1728,1.215447300322776,0.01597438542847499,0.4210306672065096,4.2834759209577875,14.298526601892702,0.28414351851851855,0.6765046296296297,0.6530854800128069,0.6603009259259259,0.4846992233912053
heldout_min,1728,3.616963143330202,0.10463460713026439,3.4242464606246137,9.690228166639104,14.107572874688548,0.14988425925925927,0.375,-1.69582179119572,0.32060185185185186,-1.9406459794212223
logo_ensemble_no_holdout,1728,0.2733266522225783,0.027479878717653245,0.0005399232263008438,1.195745254200756,12.978525028157465,0.47627314814814814,0.9380787037037037,1.584697764445957,0.8761574074074074,1.3914306416231865
logo_ensemble_with_holdout,1728,0.2788915595531967,0.02484510288977582,0.0007146831568294484,1.3027645570915865,12.978525028157465,0.47164351851851855,0.9340277777777778,1.5792953831969765,0.8761574074074074,1.385964775958801
