cell_id,family,dynamics,noise_level,view_count,seed,rank,is_full_rank,field_rel_l2,paper_l2_squared,temporal_gradient_rel_l2,mass_trace_rmse,clean_heldout_reprojection_rel_l2,support_residual,heldout_residual,rank_fraction,rank_fraction_squared,log_rank,spectral_energy,spectral_tail,spectral_gap,log_support_residual,temporal_gradient_ratio,temporal_curvature_ratio,mass_curvature,negative_fraction,observation_temporal_noise_proxy,view_fraction,rank_x_noise_proxy,rank_x_spectral_tail,log_heldout_residual,log_heldout_support_ratio,geometry,true_angles_deg,reconstruction_angles_deg,heldout_angle_deg,geometry_max_gap_fraction,geometry_gap_std_fraction,geometry_gap_entropy,geometry_resultant,geometry_coverage_fraction,full_rank_field_rel_l2,field_error_ratio_to_full,target_log_error_ratio,oracle_rank,oracle_field_rel_l2,oracle_regret_pct
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260730,expanding_shell,smooth,0.28,5,20260730,12,0,0.6828491681247398,0.4662829864086491,1.053955960858037,0.4911522855713677,0.9024516681658541,0.6167079303796968,0.906601582745874,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9686470468407645,0.17706765136307073,0.01619888131415215,-0.4833597376856671,0.9036326952114015,0.7981580265536611,0.15957748997067867,0.4970968364197531,1.3057662059827972,0.5555555555555556,0.8705108039885314,0.11804510090871381,-0.09805219467184484,0.3853075430138223,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6887205381248552,0.9914749601963483,-0.00856158580633944,5,0.6715315072847456,1.685350682314058
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260730,expanding_shell,smooth,0.28,5,20260730,18,1,0.6887205381248552,0.47433597963499025,1.1171363791855629,0.5024784864897386,0.9032679085941397,0.6126044051895676,0.9079315551818207,1.0,1.0,2.9444389791664403,0.9999999999999987,0.0,0.0,-0.4900358936354882,0.9999999999981829,0.9999999999986434,0.11627806664257061,0.4979166666666667,1.3057662059827972,0.5555555555555556,1.3057662059827972,0.0,-0.09658628297664305,0.3934496106588451,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6887205381248552,0.999999999998548,0.0,5,0.6715315072847456,2.559676002334679
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260731,expanding_shell,smooth,0.28,5,20260731,1,0,0.7100795630747029,0.5042129858963609,0.9891530468894775,0.4458704635486472,0.8584306851639838,0.7556953107255178,0.8680179322240283,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.33786836728787445,0.8137147121148322,0.08710159477400159,-0.28011701217979956,0.2381328764624104,0.09587407106408044,0.19649613074158964,0.5160108024691358,1.3052150995360547,0.5555555555555556,0.07251194997422526,0.04520637289526845,-0.14154290528976182,0.13857410689003774,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6893507095480019,1.0300701126996192,0.029626870508410324,5,0.672647154736924,5.564939667716755
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260731,expanding_shell,smooth,0.28,5,20260731,2,0,0.6880590170609369,0.4734252109588626,0.9778945114713843,0.4662097515627634,0.8717468621062522,0.702896782208846,0.8797127952765547,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.5640953189603924,0.6602307786218438,0.12265355867252195,-0.3525452226883402,0.36880136468292657,0.13428205131628349,0.18241069526419737,0.5082947530864198,1.3052150995360547,0.5555555555555556,0.14502389994845052,0.07335897540242708,-0.12815979378261746,0.22438542890572274,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6893507095480019,0.9981262186719005,-0.0018755390509494038,5,0.672647154736924,2.2912253795256987
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260731,expanding_shell,smooth,0.28,5,20260731,3,0,0.6758532526355291,0.45677761909802433,0.9652533363831259,0.47270493251982193,0.8797761341391681,0.6715474190898979,0.886343672953256,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.6926942108090036,0.5543516836729144,0.057769157647386826,-0.39817064884656234,0.45177899321496845,0.1844959050563387,0.24822823033172683,0.5067033179012346,1.3052150995360547,0.5555555555555556,0.21753584992267577,0.09239194727881907,-0.12065051086309668,0.27752013798346564,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6893507095480019,0.9804200434894694,-0.019774183339974424,5,0.672647154736924,0.4766388850413258
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260731,expanding_shell,smooth,0.28,5,20260731,5,0,0.672647154736924,0.4524541947756795,0.9555323401876857,0.47688060310131475,0.8979111576200615,0.6360631218942105,0.9008980737609601,0.2777777777777778,0.0771604938271605,1.791759469228055,0.8434215443697058,0.3956999565710018,0.08623294529003146,-0.4524574723038883,0.6311750348493098,0.31754111092654397,0.15685703909097495,0.5031442901234567,1.3052150995360547,0.5555555555555556,0.3625597498711263,0.10991665460305607,-0.104363153453391,0.3480943188504973,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6893507095480019,0.9757691483004262,-0.024529248925517964,5,0.672647154736924,0.0
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260731,expanding_shell,smooth,0.28,5,20260731,8,0,0.6765618832890834,0.45773598191967135,0.985662679555806,0.4846285788329116,0.9020535587964,0.6214134734494499,0.9047542289162823,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.9260026663604066,0.2720245092626617,0.08982018335353963,-0.47575859984684066,0.7812772590485045,0.534625669781186,0.17302864836148504,0.5015625,1.3052150995360547,0.5555555555555556,0.5800955997938021,0.1208997818945163,-0.10009194242123734,0.37566665742560335,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6893507095480019,0.9814480117554598,-0.01872623482242091,5,0.672647154736924,0.5819884206132715
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260731,expanding_shell,smooth,0.28,5,20260731,12,0,0.6835887619364982,0.4672935954458744,1.0536804110047244,0.49287593480528447,0.903073128944709,0.6165626547658944,0.9059346257858407,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9688320939581225,0.17654434582244746,0.011840959571862174,-0.48359533174949043,0.902589363451125,0.7926603373521752,0.17094403448904213,0.5005787037037037,1.3052150995360547,0.5555555555555556,0.8701433996907031,0.11769623054829831,-0.09878813251076399,0.38480719923872647,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6893507095480019,0.991641485919013,-0.00839364234202006,5,0.672647154736924,1.6266488488808386
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260731,expanding_shell,smooth,0.28,5,20260731,18,1,0.6893507095480019,0.4752044007543337,1.1162322427014657,0.5041528778284461,0.9038132060145219,0.6123467986226343,0.9066115877251315,1.0,1.0,2.9444389791664403,0.9999999999999986,0.0,0.0,-0.49045649254576124,0.9999999999981712,0.9999999999986258,0.1211440661064762,0.5000675154320988,1.3052150995360547,0.5555555555555556,1.3052150995360547,0.0,-0.09804115903696137,0.39241533350879987,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6893507095480019,0.9999999999985494,0.0,5,0.672647154736924,2.483256592021994
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260732,expanding_shell,smooth,0.28,5,20260732,1,0,0.7092048199334824,0.5029714766168832,0.9891222245864395,0.4461200553074655,0.853610500586094,0.7560315492979447,0.8625055247202058,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.3369498478999037,0.8142789154215495,0.08649766109229531,-0.27967217179644366,0.2272518762196262,0.0835009224636813,0.17196914728941576,0.5094810956790123,1.304985186674561,0.5555555555555556,0.0724991770374756,0.045237717523419416,-0.1479137246232754,0.1317584471731683,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6876535566294794,1.0313402920630628,0.030859210775305734,5,0.6706439145821048,5.749833035516076
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260732,expanding_shell,smooth,0.28,5,20260732,2,0,0.6877298577622272,0.4729723572576532,0.9766337426024879,0.46962947388855436,0.8668352321603423,0.7023857543684786,0.8741678212199471,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.5631901346052992,0.6609159291428067,0.12828706525417824,-0.3532725182315373,0.36447951277038315,0.11822176046304043,0.1594599770667168,0.5006269290123457,1.304985186674561,0.5555555555555556,0.1449983540749512,0.07343510323808963,-0.13448290663220486,0.2187896115993324,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6876535566294794,1.0001109586811734,0.00011095252716826492,5,0.6706439145821048,2.547692271351416
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260732,expanding_shell,smooth,0.28,5,20260732,3,0,0.6744550698034104,0.45488964118352315,0.9632926871631831,0.4754462684378013,0.8747741031098271,0.671144055744526,0.8808236015488795,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.6885030436650884,0.5581191237853352,0.0472149406060028,-0.3987714769073131,0.4481834429344253,0.1784325241830608,0.2300181928074746,0.49972993827160495,1.304985186674561,0.5555555555555556,0.2174975311124268,0.09301985396422253,-0.1268978983492385,0.27187357855807454,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6876535566294794,0.9808064879475912,-0.01938009886586435,5,0.6706439145821048,0.5682829797501018
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260732,expanding_shell,smooth,0.28,5,20260732,5,0,0.6706439145821048,0.4497632601660094,0.9524628593473667,0.4807291787804256,0.8931716812920362,0.6346063154394874,0.8969593905744323,0.2777777777777778,0.0771604938271605,1.791759469228055,0.8415225251398901,0.39809229439931204,0.0768844945904884,-0.45475044803811204,0.6319311522514245,0.3136590195761794,0.163163587782173,0.4975019290123457,1.304985186674561,0.5555555555555556,0.3624958851873781,0.11058119288869779,-0.10874469043932797,0.34600575759878416,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6876535566294794,0.9752642273360408,-0.025046842301375855,5,0.6706439145821048,0.0
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260732,expanding_shell,smooth,0.28,5,20260732,8,0,0.6745230861060592,0.4549813936900421,0.9811059555251601,0.48892784167188175,0.8979462774470501,0.6196704186131011,0.9013210587495705,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.9246010936428718,0.2745886129414817,0.0826906775743025,-0.4785675251637529,0.7770958022243529,0.5240066384615281,0.21018491450212112,0.4962094907407407,1.304985186674561,0.5555555555555556,0.5799934162998048,0.12203938352954741,-0.10389374883022799,0.3746737763335249,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6876535566294794,0.9809053986592321,-0.01927925764407242,5,0.6706439145821048,0.5784249196335084
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260732,expanding_shell,smooth,0.28,5,20260732,12,0,0.6817754089474335,0.4648177082454401,1.0555808455387037,0.4966957668598994,0.8987761808669334,0.6145609723712904,0.9025434095000876,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9683418405987108,0.17792739924274706,0.022127256021150888,-0.48684713216064057,0.9058112635907483,0.8085598296807376,0.20037516997277496,0.49777199074074074,1.304985186674561,0.5555555555555556,0.8699901244497072,0.11861826616183137,-0.10253849076164892,0.38430864139899157,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6876535566294794,0.991451876273499,-0.008584868483666158,5,0.6706439145821048,1.6598218701870118
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260732,expanding_shell,smooth,0.28,5,20260732,18,1,0.6876535566294794,0.4728674139451726,1.1166146472207714,0.5076723786317301,0.8995008100663617,0.6107599105698835,0.9034009578734876,1.0,1.0,2.9444389791664403,0.9999999999999986,0.0,0.0,-0.4930513420895176,0.999999999998181,0.9999999999986394,0.17977691226099804,0.4973090277777778,1.304985186674561,0.5555555555555556,1.304985186674561,0.0,-0.10158879546278471,0.3914625466267329,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6876535566294794,0.9999999999985458,0.0,5,0.6706439145821048,2.5363149769201017
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260733,expanding_shell,smooth,0.28,5,20260733,1,0,0.7108149173444328,0.5052578467193728,0.988216164818878,0.44694917777713583,0.8586178104065313,0.7566692383843785,0.8692738588355634,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.33547858575761536,0.8151818289451643,0.08606308413214488,-0.2788290584333779,0.23358101483584806,0.07823707928619866,0.1612878759140181,0.5140335648148148,1.307726955797336,0.5555555555555556,0.07265149754429645,0.04528787938584246,-0.1400970608590379,0.1387319975743399,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6897056747837985,1.0306061604701466,0.030147134452433548,5,0.6726042807334038,5.680998130030856
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260733,expanding_shell,smooth,0.28,5,20260733,2,0,0.6888667741114443,0.47453743247470753,0.9764164522620131,0.46534111012045576,0.8717541966418894,0.7031850833479488,0.8796011069496329,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.5611822632407811,0.6624331941858118,0.12375158878502167,-0.35213514536609497,0.3630990208447112,0.10859360043828092,0.1417213142489202,0.5065489969135802,1.307726955797336,0.5555555555555556,0.1453029950885929,0.07360368824286798,-0.12828676183184431,0.2238483835342507,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6897056747837985,0.9987836830926236,-0.0012170572196994192,5,0.6726042807334038,2.4178397081094567
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260733,expanding_shell,smooth,0.28,5,20260733,3,0,0.6761238119851779,0.45714340913336815,0.9629267105038674,0.4696954066230239,0.8798135631239931,0.6718540450965538,0.8861297099532659,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.6888365659531198,0.5578202524531345,0.05383524477980713,-0.39771415684449984,0.4447463454756244,0.16459465681015442,0.20643837141033686,0.5061824845679013,1.307726955797336,0.5555555555555556,0.21795449263288935,0.09297004207552241,-0.12089193959550257,0.2768222172489972,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6897056747837985,0.9803077409739185,-0.019888735208483894,5,0.6726042807334038,0.5232692316396139
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260733,expanding_shell,smooth,0.28,5,20260733,5,0,0.6726042807334038,0.4523965184608995,0.9528619659135512,0.47776343483624817,0.8967970944283444,0.635864769395662,0.8995172425472104,0.2777777777777778,0.0771604938271605,1.791759469228055,0.840890479695824,0.39888534731696357,0.08229595329648694,-0.452769364985092,0.6263552056160132,0.29635468409281446,0.18757714837666253,0.502854938271605,1.307726955797336,0.5555555555555556,0.36325748772148225,0.11080148536582322,-0.10589705673890777,0.34687230824618415,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6897056747837985,0.9752047943396571,-0.02510778456269436,5,0.6726042807334038,0.0
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260733,expanding_shell,smooth,0.28,5,20260733,8,0,0.6767682205897257,0.45801522440018366,0.9848314922800557,0.48435275845705633,0.9012120105383249,0.6209476247485028,0.9038620556778716,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.9236401527258639,0.2763328559439408,0.04840195404825175,-0.47650854078342536,0.7777448421309655,0.5302772544283931,0.16534589014634318,0.5025173611111111,1.307726955797336,0.5555555555555556,0.5812119803543716,0.12281460264175147,-0.10107852350908347,0.37543001727434194,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6897056747837985,0.9812420650314215,-0.01893609650891974,5,0.6726042807334038,0.6190772160675786
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260733,expanding_shell,smooth,0.28,5,20260733,12,0,0.684019078681618,0.4678821000004496,1.0565039270728234,0.49291339439143633,0.9021096908883769,0.6157587033447625,0.9051715422638628,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9687532880479973,0.1767673950478461,0.018510666608939273,-0.4849001075369033,0.9043770054404072,0.8002826094220195,0.1471968831408375,0.5011766975308642,1.307726955797336,0.5555555555555556,0.8718179705315574,0.1178449300318974,-0.09963080378050405,0.3852693037563992,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6897056747837985,0.991755039415973,-0.008279138262142327,5,0.6726042807334038,1.6971045643287619
g-rotated_uniform_f-expanding_shell_d-smooth_v-5_n-0.28_s-20260733,expanding_shell,smooth,0.28,5,20260733,18,1,0.6897056747837985,0.47569391782897497,1.11733219175909,0.5032204083924048,0.9029620374512484,0.6114093658945815,0.9064193642677211,1.0,1.0,2.9444389791664403,0.9999999999999986,0.0,0.0,-0.4919885508733826,0.9999999999981796,0.9999999999986378,0.13003325420051293,0.4996720679012346,1.307726955797336,0.5555555555555556,1.307726955797336,0.0,-0.09825320556371171,0.3937353453096709,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6897056747837985,0.9999999999985502,0.0,5,0.6726042807334038,2.542563962233781
g-rotated_uniform_f-expanding_shell_d-chirp_v-5_n-0.00_s-20260730,expanding_shell,chirp,0.0,5,20260730,1,0,0.7090535911998416,0.502756995193392,0.9793130591942775,0.4352014275215408,0.866909873219125,0.745814607672124,0.8650964898946155,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.39621077162430846,0.7770387560319564,0.14729306358043914,-0.2932782248468713,0.32655236391680453,0.20340379992726634,0.29945841276411345,0.5133873456790123,1.247803359083657,0.5555555555555556,0.06932240883798094,0.04316881977955313,-0.1449142292591139,0.14836399558775742,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6551591028819208,1.0822616797656734,0.07905299939740314,12,0.6550540286189789,8.243528048308491
g-rotated_uniform_f-expanding_shell_d-chirp_v-5_n-0.00_s-20260730,expanding_shell,chirp,0.0,5,20260730,2,0,0.683250396069222,0.46683110372874875,0.9712557451144773,0.4519552744119287,0.8605415935948827,0.6946899350045892,0.8590862217834906,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.597277472111641,0.634604229333809,0.09025864280788859,-0.3642896696485295,0.41748917769944277,0.2732252471958648,0.20006398531513486,0.5081114969135803,1.247803359083657,0.5555555555555556,0.13864481767596187,0.07051158103708989,-0.15188598743147727,0.2124036822170522,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6551591028819208,1.042877055455217,0.04198329319032824,12,0.6550540286189789,4.3044338662637065
g-rotated_uniform_f-expanding_shell_d-chirp_v-5_n-0.00_s-20260730,expanding_shell,chirp,0.0,5,20260730,3,0,0.6709050916556839,0.4501136420095217,0.9583768272167089,0.46383402409629154,0.8699741183456093,0.6588796907600907,0.8676301532380183,0.16666666666666666,0.027777777777777776,1.3862943611198906,0.7299627888737809,0.5196510474599447,0.14421651426117776,-0.4172143244830808,0.5413328603280657,0.35140019744722406,0.22088625526473088,0.5090084876543209,1.247803359083657,0.5555555555555556,0.20796722651394284,0.08660850790999078,-0.1419897458626981,0.27522457862038274,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6551591028819208,1.0240338395719077,0.023749572529725583,12,0.6550540286189789,2.4198100224036354
g-rotated_uniform_f-expanding_shell_d-chirp_v-5_n-0.00_s-20260730,expanding_shell,chirp,0.0,5,20260730,5,0,0.6595838080618399,0.43505079985735806,0.9362756933517801,0.47088211041551575,0.8833170536431234,0.6214003235267817,0.8791220631226822,0.2777777777777778,0.0771604938271605,1.791759469228055,0.8610959459326801,0.37269834191651346,0.057897098613000623,-0.47577976137996925,0.7311720471625258,0.5568661471717604,0.12874338843279456,0.5023051697530864,1.247803359083657,0.5555555555555556,0.34661204418990477,0.10352731719903152,-0.12883152504068696,0.34694823633928223,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6551591028819208,1.0067536345895964,0.006730930965033096,12,0.6550540286189789,0.6915123401964345
g-rotated_uniform_f-expanding_shell_d-chirp_v-5_n-0.00_s-20260730,expanding_shell,chirp,0.0,5,20260730,8,0,0.6553742925155832,0.4295154632903012,0.923205732785524,0.47437208853146223,0.8890294882216325,0.5956350415366538,0.8846763065870493,0.4444444444444444,0.19753086419753085,2.1972245773362196,0.963237923779813,0.19173438976924706,0.11968465122342366,-0.5181271458907568,0.9043085468132601,0.8012376211847771,0.1523293142825522,0.5023244598765432,1.247803359083657,0.5555555555555556,0.5545792707038475,0.08521528434188758,-0.12253345614672073,0.395593689744036,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6551591028819208,1.0003284540071495,0.0003284000794664839,12,0.6550540286189789,0.04889121852727824
g-rotated_uniform_f-expanding_shell_d-chirp_v-5_n-0.00_s-20260730,expanding_shell,chirp,0.0,5,20260730,12,0,0.6550540286189789,0.42909578040995394,0.920475223960417,0.4773162579173596,0.8907149859274353,0.5887564188925195,0.8863388656952222,0.6666666666666666,0.4444444444444444,2.5649493574615367,0.9968205344492198,0.05638674978023413,0.1751912375940164,-0.5297427311317159,0.9904866166371248,0.9791016373331235,0.12680313308762567,0.5033854166666667,1.247803359083657,0.5555555555555556,0.8318689060557714,0.03759116652015608,-0.12065593457312818,0.4090867965585877,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6551591028819208,0.9998396202334981,-0.0001603926271852663,12,0.6550540286189789,0.0
g-rotated_uniform_f-expanding_shell_d-chirp_v-5_n-0.00_s-20260730,expanding_shell,chirp,0.0,5,20260730,18,1,0.6551591028819208,0.42923345008904334,0.9216069667285505,0.4776505359376904,0.8907775180210666,0.5883286887364434,0.8864305101355988,1.0,1.0,2.9444389791664403,0.9999999999999986,0.0,0.0,-0.5304694928112746,0.9999999999980997,0.9999999999984513,0.11864192636722312,0.5154320987654321,1.247803359083657,0.5555555555555556,1.247803359083657,0.0,-0.12055254330102302,0.40991694951025165,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6551591028819208,0.9999999999984737,0.0,12,0.6550540286189789,0.01604054907704205
g-rotated_uniform_f-expanding_shell_d-chirp_v-5_n-0.00_s-20260731,expanding_shell,chirp,0.0,5,20260731,1,0,0.7090535911998416,0.502756995193392,0.9793130591942775,0.4352014275215408,0.866909873219125,0.745814607672124,0.8650964898946155,0.05555555555555555,0.0030864197530864196,0.6931471805599453,0.39621077162430846,0.7770387560319564,0.14729306358043914,-0.2932782248468713,0.32655236391680453,0.20340379992726634,0.29945841276411345,0.5133873456790123,1.247803359083657,0.5555555555555556,0.06932240883798094,0.04316881977955313,-0.1449142292591139,0.14836399558775742,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6551591028819208,1.0822616797656734,0.07905299939740314,12,0.6550540286189789,8.243528048308491
g-rotated_uniform_f-expanding_shell_d-chirp_v-5_n-0.00_s-20260731,expanding_shell,chirp,0.0,5,20260731,2,0,0.683250396069222,0.46683110372874875,0.9712557451144773,0.4519552744119287,0.8605415935948827,0.6946899350045892,0.8590862217834906,0.1111111111111111,0.012345679012345678,1.0986122886681098,0.597277472111641,0.634604229333809,0.09025864280788859,-0.3642896696485295,0.41748917769944277,0.2732252471958648,0.20006398531513486,0.5081114969135803,1.247803359083657,0.5555555555555556,0.13864481767596187,0.07051158103708989,-0.15188598743147727,0.2124036822170522,rotated_uniform,"[13.32,49.32,85.32,121.32,157.32]","[13.32,49.32,85.32,121.32,157.32]",31.32,0.2,1.7653576200869497e-17,0.9999999999968913,1.790180836524724e-16,0.8,0.6551591028819208,1.042877055455217,0.04198329319032824,12,0.6550540286189789,4.3044338662637065
