mode,score,target_coverage,actual_coverage,accepted_cells,rejected_cells,selective_mean_regret_pct,selective_p95_regret_pct,full_fallback_system_mean_regret_pct,rejected_mean_selector_regret_pct,rejected_mean_full_rank_regret_pct
no_holdout,inverse_margin_percentile,0.5,0.5,864,864,0.2362592557464888,0.9215583122947323,0.9484562559047491,0.31039404869866777,1.6606532560630096
no_holdout,inverse_margin_percentile,0.4,0.40046296296296297,692,1036,0.24374553479481756,0.9403353938404201,1.0788130270031866,0.29308546811061925,1.6365994214126376
no_holdout,predicted_risk_percentile,1.0,1.0,1728,0,0.2733266522225783,1.195745254200756,0.2733266522225783,0.0,0.0
no_holdout,predicted_risk_percentile,0.9,0.9004629629629629,1556,172,0.29966514799090244,1.3053950819455824,0.2753676808073628,0.035055143992855316,0.0555603614027834
no_holdout,predicted_risk_percentile,0.8,0.8003472222222222,1383,345,0.31241497434436377,1.4236521975749539,0.3017015417688923,0.11663346528220357,0.2587546511837415
no_holdout,predicted_risk_percentile,0.7,0.7002314814814815,1210,518,0.3394896393850679,1.54440489932813,0.3609314112923438,0.11877604514417596,0.4110174035854014
no_holdout,predicted_risk_percentile,0.6,0.6001157407407407,1037,691,0.37486326378793416,1.6727920480436216,0.4627578453621996,0.12094826409917156,0.5946633172761118
no_holdout,predicted_risk_percentile,0.5,0.5,864,864,0.4318043362881041,2.0311893288000666,0.5158877506747896,0.11484896815705249,0.5999711650614752
no_holdout,predicted_risk_percentile,0.4,0.40046296296296297,692,1036,0.4922386711843762,2.733809215066511,0.5937284742486452,0.12710356619790247,0.661518960465319
no_holdout,combined_uncertainty,1.0,1.0,1728,0,0.27332665222257824,1.195745254200756,0.27332665222257824,0.0,0.0
no_holdout,combined_uncertainty,0.9,0.9004629629629629,1556,172,0.2815838759220122,1.2054868206847442,0.4029622030838863,0.19862758201142014,1.501012651129678
no_holdout,combined_uncertainty,0.8,0.8003472222222222,1383,345,0.28813129571554724,1.1977406731752283,0.5167142279189951,0.2139793422203289,1.4330336344041215
no_holdout,combined_uncertainty,0.7,0.7002314814814815,1210,518,0.28265654489786907,1.1311710223836833,0.6586404132283206,0.25153288747913827,1.5369038894442395
no_holdout,combined_uncertainty,0.6,0.6001157407407407,1037,691,0.29559826099001285,1.2203844299330768,0.768195409270115,0.23990312358027782,1.4774330977888792
no_holdout,combined_uncertainty,0.5,0.5,864,864,0.29224644577191583,1.3315992216692514,0.9099083362442426,0.2544068586732407,1.5275702267165694
no_holdout,combined_uncertainty,0.4,0.40046296296296297,692,1036,0.25749777947624847,1.0706978397551032,1.0729414652157816,0.2838996058330611,1.617620066115161
with_holdout,prediction_std_percentile,1.0,1.0,1728,0,0.27889155955319667,1.3027645570915865,0.27889155955319667,0.0,0.0
with_holdout,prediction_std_percentile,0.9,0.9004629629629629,1556,172,0.25029614542794876,0.9215583122947323,0.7843183902887659,0.5375803059420676,5.615356837983135
with_holdout,prediction_std_percentile,0.8,0.8003472222222222,1383,345,0.23149015596319117,0.9207482530445948,1.0607939950448693,0.46890936003139294,4.385220689102726
with_holdout,prediction_std_percentile,0.7,0.7002314814814815,1210,518,0.19801073645610318,0.7511930306210316,1.227994886206369,0.467821667559921,3.633942417476295
with_holdout,prediction_std_percentile,0.6,0.6001157407407407,1037,691,0.17236630216621968,0.7334940161128037,1.350785444337657,0.43875652613828375,3.1192668487251822
with_holdout,prediction_std_percentile,0.5,0.5,864,864,0.1696863557380418,0.7772071808962319,1.4531238309699543,0.3880967633683515,2.736561306201867
with_holdout,prediction_std_percentile,0.4,0.40046296296296297,692,1036,0.1720727982103604,0.8551412403583946,1.4941505146456937,0.35024154299841165,2.3772371746584837
with_holdout,vote_entropy_percentile,1.0,1.0,1728,0,0.2788915595531967,1.3027645570915865,0.2788915595531967,0.0,0.0
with_holdout,vote_entropy_percentile,0.9,0.9004629629629629,1556,172,0.2626616750700089,1.1579807490653156,0.44867362840945624,0.4257153982499417,2.1314329272244565
with_holdout,vote_entropy_percentile,0.8,0.8003472222222222,1383,345,0.26271504750693014,1.0889376793366645,0.5954267924549055,0.3437382730604043,1.9291669178550497
with_holdout,vote_entropy_percentile,0.7,0.7002314814814815,1210,518,0.27462290039280257,1.1311710223836833,0.609649374910261,0.2888627518004494,1.3922401744587645
with_holdout,vote_entropy_percentile,0.6,0.6001157407407407,1037,691,0.30212892453327683,1.458030774601212,0.6579704316648152,0.24401869778135427,1.1919901753629412
with_holdout,vote_entropy_percentile,0.5,0.5,864,864,0.3467206138624945,1.612196561591536,0.7289235873569228,0.21106250524389894,1.1111265608513512
with_holdout,vote_entropy_percentile,0.4,0.40046296296296297,692,1036,0.39297170401699716,1.8905803248584458,0.9178354584771795,0.20269130861791684,1.2684201284447916
with_holdout,inverse_margin_percentile,1.0,1.0,1728,0,0.27889155955319667,1.3027645570915865,0.27889155955319667,0.0,0.0
with_holdout,inverse_margin_percentile,0.9,0.9004629629629629,1556,172,0.27330496930642123,1.199613311191287,0.4288150437787917,0.32943071318100264,1.8356387407497714
with_holdout,inverse_margin_percentile,0.8,0.8003472222222222,1383,345,0.27031414220616634,1.10155367153051,0.5763119387394753,0.31327581517911834,1.8029639752773488
with_holdout,inverse_margin_percentile,0.7,0.7002314814814815,1210,518,0.2687600465459186,1.091781676089298,0.6910454962252828,0.3025578351107382,1.677465175978238
with_holdout,inverse_margin_percentile,0.6,0.6001157407407407,1037,691,0.2669433426006039,1.1040700189160213,0.8194003785263848,0.29682253058045976,1.6484856842500246
with_holdout,inverse_margin_percentile,0.5,0.5,864,864,0.24813652737575906,1.0610046426473396,0.9342263355277544,0.3096465917306343,1.6203161436797497
with_holdout,inverse_margin_percentile,0.4,0.40046296296296297,692,1036,0.2408118352640756,1.0706978397551032,1.0672901715939556,0.30432705106677954,1.6193394078297443
with_holdout,predicted_risk_percentile,1.0,1.0,1728,0,0.2788915595531967,1.3027645570915865,0.2788915595531967,0.0,0.0
with_holdout,predicted_risk_percentile,0.9,0.9004629629629629,1556,172,0.30247696989659406,1.347438194174844,0.27754887878299805,0.06552587063269558,0.05203661266232752
with_holdout,predicted_risk_percentile,0.8,0.8003472222222222,1383,345,0.31527049419958164,1.447708845544584,0.3027930197187392,0.13305948240551457,0.2527746220172752
with_holdout,predicted_risk_percentile,0.7,0.7002314814814815,1210,518,0.34025914615450875,1.5506466101755183,0.35410591653293855,0.13554256382426316,0.386450689038537
with_holdout,predicted_risk_percentile,0.6,0.6001157407407407,1037,691,0.38025070140537587,1.7005732584972613,0.41351096031894585,0.12677950441468752,0.4634254154468359
with_holdout,predicted_risk_percentile,0.5,0.5,864,864,0.43612374515416336,2.0574837080559583,0.5118484760823477,0.12165937395223002,0.5875732070105321
with_holdout,predicted_risk_percentile,0.4,0.40046296296296297,692,1036,0.4898742866272085,2.555959518783714,0.5969954838031803,0.1379648731292429,0.6685474803724589
with_holdout,combined_uncertainty,1.0,1.0,1728,0,0.27889155955319667,1.3027645570915865,0.27889155955319667,0.0,0.0
with_holdout,combined_uncertainty,0.9,0.9004629629629629,1556,172,0.2903261110238538,1.3027645570915865,0.37607861116977026,0.1754487567139965,1.1518396008618987
with_holdout,combined_uncertainty,0.8,0.8003472222222222,1383,345,0.29546365213365267,1.2119472878723274,0.520130164397562,0.21245908407849934,1.4207498352989725
with_holdout,combined_uncertainty,0.7,0.7002314814814815,1210,518,0.30942942134000084,1.4100476335248207,0.6161806750608595,0.20755794418247656,1.3327231789261857
with_holdout,combined_uncertainty,0.6,0.6001157407407407,1037,691,0.27673088555820213,1.3554460887960904,0.7646195352740924,0.28213413398562703,1.4968055407087935
with_holdout,combined_uncertainty,0.5,0.5,864,864,0.28380006151714016,1.4027895462681461,0.8843480531797099,0.2739830575892532,1.4848960448422797
with_holdout,combined_uncertainty,0.4,0.40046296296296297,692,1036,0.2835989967518915,1.3978951465591871,1.0443148824624808,0.2757472096096669,1.5524378485934922
