cell_id,geometry,family,dynamics,noise_level,view_count,seed,selector,selected_rank,oracle_rank,selected_field_rel_l2,oracle_field_rel_l2,rank3_field_rel_l2,full_rank_field_rel_l2,regret_pct,field_improvement_vs_rank3_pct,field_improvement_vs_full_pct,exact_oracle_rank,within_one_pct_oracle,requires_heldout_view
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260731,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260731,support_min,5,3,0.3463438189171672,0.3454513958564043,0.3454513958564043,0.35825154920947416,0.2583353465826784,-0.2583353465826784,3.3238461406655704,0,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260731,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260731,train_fixed_rank,8,3,0.35013885549532336,0.3454513958564043,0.3454513958564043,0.35825154920947416,1.3569085825474514,-1.3569085825474514,2.2645243913193966,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260732,energy95,8,3,0.3481425625012202,0.34329900427010895,0.34329900427010895,0.3564828973206204,1.410886186924745,-1.410886186924745,2.3396170986221194,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260732,fixed_rank3,3,3,0.34329900427010895,0.34329900427010895,0.34329900427010895,0.3564828973206204,0.0,0.0,3.6983241410924874,1,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260732,heldout_min,5,3,0.3441071012591314,0.34329900427010895,0.34329900427010895,0.3564828973206204,0.23539159128591233,-0.23539159128591233,3.471638093853204,0,1,1
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260732,logo_ensemble_no_holdout,8,3,0.3481425625012202,0.34329900427010895,0.34329900427010895,0.3564828973206204,1.410886186924745,-1.410886186924745,2.3396170986221194,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260732,logo_ensemble_with_holdout,8,3,0.3481425625012202,0.34329900427010895,0.34329900427010895,0.3564828973206204,1.410886186924745,-1.410886186924745,2.3396170986221194,0,0,1
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260732,support_min,5,3,0.3441071012591314,0.34329900427010895,0.34329900427010895,0.3564828973206204,0.23539159128591233,-0.23539159128591233,3.471638093853204,0,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260732,train_fixed_rank,8,3,0.3481425625012202,0.34329900427010895,0.34329900427010895,0.3564828973206204,1.410886186924745,-1.410886186924745,2.3396170986221194,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260733,energy95,8,3,0.35012788241653925,0.34526304758081683,0.34526304758081683,0.35841314795794754,1.4090227349249134,-1.4090227349249134,2.311652233906688,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260733,fixed_rank3,3,3,0.34526304758081683,0.34526304758081683,0.34526304758081683,0.35841314795794754,0.0,0.0,3.6689782314115664,1,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260733,heldout_min,5,3,0.3462597188617092,0.34526304758081683,0.34526304758081683,0.35841314795794754,0.2886701278555414,-0.2886701278555414,3.3908993477076326,0,1,1
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260733,logo_ensemble_no_holdout,8,3,0.35012788241653925,0.34526304758081683,0.34526304758081683,0.35841314795794754,1.4090227349249134,-1.4090227349249134,2.311652233906688,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260733,logo_ensemble_with_holdout,8,3,0.35012788241653925,0.34526304758081683,0.34526304758081683,0.35841314795794754,1.4090227349249134,-1.4090227349249134,2.311652233906688,0,0,1
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260733,support_min,5,3,0.3462597188617092,0.34526304758081683,0.34526304758081683,0.35841314795794754,0.2886701278555414,-0.2886701278555414,3.3908993477076326,0,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.14_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.14,5,20260733,train_fixed_rank,8,3,0.35012788241653925,0.34526304758081683,0.34526304758081683,0.35841314795794754,1.4090227349249134,-1.4090227349249134,2.311652233906688,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260730,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260730,energy95,18,3,0.40686090066261255,0.35615434418104225,0.35615434418104225,0.40686090066261255,14.237242170392426,-14.237242170392426,0.0,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260730,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260730,fixed_rank3,3,3,0.35615434418104225,0.35615434418104225,0.35615434418104225,0.40686090066261255,0.0,0.0,12.462872789905619,1,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260730,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260730,heldout_min,2,3,0.3567564601106357,0.35615434418104225,0.35615434418104225,0.40686090066261255,0.16906039177377286,-0.16906039177377286,12.314882179696728,0,1,1
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260730,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260730,logo_ensemble_no_holdout,8,3,0.3794766933849402,0.35615434418104225,0.35615434418104225,0.40686090066261255,6.548382628172339,-6.548382628172339,6.730606758478678,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260730,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260730,logo_ensemble_with_holdout,8,3,0.3794766933849402,0.35615434418104225,0.35615434418104225,0.40686090066261255,6.548382628172339,-6.548382628172339,6.730606758478678,0,0,1
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260730,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260730,support_min,3,3,0.35615434418104225,0.35615434418104225,0.35615434418104225,0.40686090066261255,0.0,0.0,12.462872789905619,1,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260730,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260730,train_fixed_rank,8,3,0.3794766933849402,0.35615434418104225,0.35615434418104225,0.40686090066261255,6.548382628172339,-6.548382628172339,6.730606758478678,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260731,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260731,energy95,18,3,0.4060755042728644,0.358694985099619,0.358694985099619,0.4060755042728644,13.209139001470698,-13.209139001470698,0.0,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260731,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260731,fixed_rank3,3,3,0.358694985099619,0.358694985099619,0.358694985099619,0.4060755042728644,0.0,0.0,11.667908720071704,1,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260731,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260731,heldout_min,2,3,0.3587743776045032,0.358694985099619,0.358694985099619,0.4060755042728644,0.022133709190813124,-0.022133709190813124,11.648357551865644,0,1,1
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260731,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260731,logo_ensemble_no_holdout,8,3,0.3799514954960386,0.358694985099619,0.358694985099619,0.4060755042728644,5.926068464675322,-5.926068464675322,6.433288514543656,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260731,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260731,logo_ensemble_with_holdout,8,3,0.3799514954960386,0.358694985099619,0.358694985099619,0.4060755042728644,5.926068464675322,-5.926068464675322,6.433288514543656,0,0,1
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260731,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260731,support_min,3,3,0.358694985099619,0.358694985099619,0.358694985099619,0.4060755042728644,0.0,0.0,11.667908720071704,1,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260731,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260731,train_fixed_rank,8,3,0.3799514954960386,0.358694985099619,0.358694985099619,0.4060755042728644,5.926068464675322,-5.926068464675322,6.433288514543656,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260732,energy95,18,3,0.402800298391249,0.3537479536526726,0.3537479536526726,0.402800298391249,13.866467418946478,-13.866467418946478,0.0,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260732,fixed_rank3,3,3,0.3537479536526726,0.3537479536526726,0.3537479536526726,0.402800298391249,0.0,0.0,12.177832274297119,1,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260732,heldout_min,2,3,0.35555642569021667,0.3537479536526726,0.3537479536526726,0.402800298391249,0.511231801870611,-0.511231801870611,11.728857423791178,0,1,1
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260732,logo_ensemble_no_holdout,8,3,0.37574737958248067,0.3537479536526726,0.3537479536526726,0.402800298391249,6.218954965700248,-6.218954965700248,6.716211213533919,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260732,logo_ensemble_with_holdout,8,3,0.37574737958248067,0.3537479536526726,0.3537479536526726,0.402800298391249,6.218954965700248,-6.218954965700248,6.716211213533919,0,0,1
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260732,support_min,3,3,0.3537479536526726,0.3537479536526726,0.3537479536526726,0.402800298391249,0.0,0.0,12.177832274297119,1,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260732,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260732,train_fixed_rank,8,3,0.37574737958248067,0.3537479536526726,0.3537479536526726,0.402800298391249,6.218954965700248,-6.218954965700248,6.716211213533919,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260733,energy95,18,3,0.40625573089858297,0.3579966425765992,0.3579966425765992,0.40625573089858297,13.480318690844472,-13.480318690844472,0.0,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260733,fixed_rank3,3,3,0.3579966425765992,0.3579966425765992,0.3579966425765992,0.40625573089858297,0.0,0.0,11.87899262740796,1,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260733,heldout_min,2,3,0.35927148896117683,0.3579966425765992,0.3579966425765992,0.40625573089858297,0.35610568171775764,-0.35610568171775764,11.565188713367236,0,1,1
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260733,logo_ensemble_no_holdout,8,3,0.3798906129287111,0.3579966425765992,0.3579966425765992,0.40625573089858297,6.115691531203734,-6.115691531203734,6.48978364231093,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260733,logo_ensemble_with_holdout,8,3,0.3798906129287111,0.3579966425765992,0.3579966425765992,0.40625573089858297,6.115691531203734,-6.115691531203734,6.48978364231093,0,0,1
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260733,support_min,3,3,0.3579966425765992,0.3579966425765992,0.3579966425765992,0.40625573089858297,0.0,0.0,11.87899262740796,1,1,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-5_n-0.28_s-20260733,calibration_offset_2deg,blobs_sheet,chirp,0.28,5,20260733,train_fixed_rank,8,3,0.3798906129287111,0.3579966425765992,0.3579966425765992,0.40625573089858297,6.115691531203734,-6.115691531203734,6.48978364231093,0,0,0
g-calibration_offset_2deg_f-blobs_sheet_d-chirp_v-7_n-0.00_s-20260730,calibration_offset_2deg,blobs_sheet,chirp,0.0,7,20260730,energy95,3,8,0.28759591614740043,0.2839596732886341,0.28759591614740043,0.28397029146612673,1.2805490359391425,0.0,-1.2767619677896522,0,0,0
