cell_id,geometry,family,dynamics,noise_level,view_count,seed,mode,selected_rank,oracle_rank,selected_regret_pct,full_rank_regret_pct,rank3_regret_pct,prediction_std,vote_entropy,rank_vote_count,rank_votes,prediction_margin,inverse_margin,predicted_risk,prediction_std_percentile,vote_entropy_percentile,inverse_margin_percentile,predicted_risk_percentile,combined_uncertainty
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.14_s-20260730,calibration_offset_2deg,expanding_shell,transient,0.14,5,20260730,with_holdout,8,8,0.0,0.610054618386992,0.8939758094271391,0.0020114203205022388,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.001155331732561396,-0.001155331732561396,-0.014320122266185783,0.3832752613240418,0.343205574912892,0.7003484320557491,0.5156794425087108,0.4856271777003484
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.14_s-20260731,calibration_offset_2deg,expanding_shell,transient,0.14,5,20260731,no_holdout,8,8,0.0,0.5848389094703009,0.8475895882040158,0.0019319431734304662,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0009268553820336919,-0.0009268553820336919,-0.01314520286353126,0.3519163763066202,0.3588850174216028,0.7456445993031359,0.554006968641115,0.5026132404181185
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.14_s-20260731,calibration_offset_2deg,expanding_shell,transient,0.14,5,20260731,with_holdout,8,8,0.0,0.5848389094703009,0.8475895882040158,0.0019462316631474977,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0011212291208969518,-0.0011212291208969518,-0.013572874543322904,0.3588850174216028,0.343205574912892,0.7038327526132404,0.5470383275261324,0.4882404181184669
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.14_s-20260732,calibration_offset_2deg,expanding_shell,transient,0.14,5,20260732,no_holdout,8,8,0.0,0.5908382683183433,0.9023251254957373,0.0020132265992743345,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.001920455604950853,-0.001920455604950853,-0.013686695566278852,0.3867595818815331,0.3588850174216028,0.5505226480836237,0.5435540069686411,0.45993031358885017
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.14_s-20260732,calibration_offset_2deg,expanding_shell,transient,0.14,5,20260732,with_holdout,8,8,0.0,0.5908382683183433,0.9023251254957373,0.0020860814368049607,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.002237666163447635,-0.002237666163447635,-0.01439071437640245,0.42160278745644597,0.343205574912892,0.49825783972125437,0.5121951219512195,0.443815331010453
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.14_s-20260733,calibration_offset_2deg,expanding_shell,transient,0.14,5,20260733,no_holdout,8,8,0.0,0.597613990561222,0.8750496033478441,0.0019764893173787575,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0011167784344541104,-0.0011167784344541104,-0.013324957090917858,0.3693379790940767,0.3588850174216028,0.7038327526132404,0.5505226480836237,0.49564459930313587
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.14_s-20260733,calibration_offset_2deg,expanding_shell,transient,0.14,5,20260733,with_holdout,8,8,0.0,0.597613990561222,0.8750496033478441,0.002002051957946018,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0013808380853809477,-0.0013808380853809477,-0.01381212929632224,0.3797909407665505,0.343205574912892,0.662020905923345,0.5296167247386759,0.47865853658536583
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.28_s-20260730,calibration_offset_2deg,expanding_shell,transient,0.28,5,20260730,no_holdout,5,5,0.0,2.5493121518887394,0.4231407499657166,0.004583741880707693,0.3109175070813285,2,"[8,5,5,5,5]",0.001296275547646792,-0.001296275547646792,-0.032463726978562375,0.8083623693379791,0.8048780487804879,0.6898954703832753,0.18118466898954705,0.6210801393728222
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.28_s-20260730,calibration_offset_2deg,expanding_shell,transient,0.28,5,20260730,with_holdout,5,5,0.0,2.5493121518887394,0.4231407499657166,0.004459197334151308,0.3109175070813285,2,"[8,5,5,5,5]",0.0011936433053198782,-0.0011936433053198782,-0.0322434258933038,0.8257839721254355,0.789198606271777,0.6968641114982579,0.23344947735191637,0.6363240418118468
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.28_s-20260731,calibration_offset_2deg,expanding_shell,transient,0.28,5,20260731,no_holdout,8,5,0.5474279383288195,2.480617962539476,0.3460657569869735,0.0032548622845511707,0.418165660077809,2,"[8,8,5,5,8]",9.634703484676793e-05,-9.634703484676793e-05,-0.03148049113540861,0.6724738675958188,0.9442508710801394,0.9895470383275261,0.21254355400696864,0.7047038327526132
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.28_s-20260731,calibration_offset_2deg,expanding_shell,transient,0.28,5,20260731,with_holdout,8,5,0.5474279383288195,2.480617962539476,0.3460657569869735,0.0030611489071831234,0.418165660077809,2,"[8,8,5,5,8]",0.00022584019677627382,-0.00022584019677627382,-0.03132748469719258,0.6445993031358885,0.945993031358885,0.9407665505226481,0.24738675958188153,0.6946864111498259
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.28_s-20260732,calibration_offset_2deg,expanding_shell,transient,0.28,5,20260732,no_holdout,8,5,0.4652374183100902,2.472540029992306,0.447860520134209,0.0033483491197154403,0.3109175070813285,2,"[8,8,5,8,8]",0.00106789372914598,-0.00106789372914598,-0.031642883393363554,0.6898954703832753,0.8048780487804879,0.710801393728223,0.20557491289198607,0.602787456445993
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.28_s-20260732,calibration_offset_2deg,expanding_shell,transient,0.28,5,20260732,with_holdout,8,5,0.4652374183100902,2.472540029992306,0.447860520134209,0.0032047793308601345,0.3109175070813285,2,"[8,8,5,8,8]",0.0012442892644297654,-0.0012442892644297654,-0.03173038935651768,0.6724738675958188,0.789198606271777,0.6898954703832753,0.24041811846689895,0.5979965156794426
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.28_s-20260733,calibration_offset_2deg,expanding_shell,transient,0.28,5,20260733,no_holdout,5,5,0.0,2.5157801744805024,0.3701445395103007,0.0044049620173136845,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.0030126084668639676,-0.0030126084668639676,-0.0313758316423952,0.7735191637630662,0.3588850174216028,0.32752613240418116,0.21951219512195122,0.41986062717770034
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-5_n-0.28_s-20260733,calibration_offset_2deg,expanding_shell,transient,0.28,5,20260733,with_holdout,5,5,0.0,2.5157801744805024,0.3701445395103007,0.004255792451411826,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.002860650832233063,-0.002860650832233063,-0.03107559113425737,0.7665505226480837,0.343205574912892,0.37630662020905925,0.2578397212543554,0.4359756097560976
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.00_s-20260730,calibration_offset_2deg,expanding_shell,transient,0.0,7,20260730,no_holdout,18,18,0.0,0.0,3.973294753421071,0.000935795671333874,-6.213901715968123e-13,1,"[18,18,18,18,18]",0.00156322712264486,-0.00156322712264486,0.017988973528784293,0.01916376306620209,0.3588850174216028,0.6463414634146342,0.980836236933798,0.5013066202090593
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.00_s-20260730,calibration_offset_2deg,expanding_shell,transient,0.0,7,20260730,with_holdout,18,18,0.0,0.0,3.973294753421071,0.0010277036190768226,0.3109175070813285,2,"[18,18,18,8,18]",0.0008670655708874833,-0.0008670655708874833,0.017082824422265656,0.005226480836236934,0.789198606271777,0.764808362369338,0.980836236933798,0.6350174216027875
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.00_s-20260731,calibration_offset_2deg,expanding_shell,transient,0.0,7,20260731,no_holdout,18,18,0.0,0.0,3.973294753421071,0.000935795671333874,-6.213901715968123e-13,1,"[18,18,18,18,18]",0.00156322712264486,-0.00156322712264486,0.017988973528784293,0.01916376306620209,0.3588850174216028,0.6463414634146342,0.980836236933798,0.5013066202090593
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.00_s-20260731,calibration_offset_2deg,expanding_shell,transient,0.0,7,20260731,with_holdout,18,18,0.0,0.0,3.973294753421071,0.0010277036190768226,0.3109175070813285,2,"[18,18,18,8,18]",0.0008670655708874833,-0.0008670655708874833,0.017082824422265656,0.005226480836236934,0.789198606271777,0.764808362369338,0.980836236933798,0.6350174216027875
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.00_s-20260732,calibration_offset_2deg,expanding_shell,transient,0.0,7,20260732,no_holdout,18,18,0.0,0.0,3.973294753421071,0.000935795671333874,-6.213901715968123e-13,1,"[18,18,18,18,18]",0.00156322712264486,-0.00156322712264486,0.017988973528784293,0.01916376306620209,0.3588850174216028,0.6463414634146342,0.980836236933798,0.5013066202090593
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.00_s-20260732,calibration_offset_2deg,expanding_shell,transient,0.0,7,20260732,with_holdout,18,18,0.0,0.0,3.973294753421071,0.0010277036190768226,0.3109175070813285,2,"[18,18,18,8,18]",0.0008670655708874833,-0.0008670655708874833,0.017082824422265656,0.005226480836236934,0.789198606271777,0.764808362369338,0.980836236933798,0.6350174216027875
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.00_s-20260733,calibration_offset_2deg,expanding_shell,transient,0.0,7,20260733,no_holdout,18,18,0.0,0.0,3.973294753421071,0.000935795671333874,-6.213901715968123e-13,1,"[18,18,18,18,18]",0.00156322712264486,-0.00156322712264486,0.017988973528784293,0.01916376306620209,0.3588850174216028,0.6463414634146342,0.980836236933798,0.5013066202090593
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.00_s-20260733,calibration_offset_2deg,expanding_shell,transient,0.0,7,20260733,with_holdout,18,18,0.0,0.0,3.973294753421071,0.0010277036190768226,0.3109175070813285,2,"[18,18,18,8,18]",0.0008670655708874833,-0.0008670655708874833,0.017082824422265656,0.005226480836236934,0.789198606271777,0.764808362369338,0.980836236933798,0.6350174216027875
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.14_s-20260730,calibration_offset_2deg,expanding_shell,transient,0.14,7,20260730,no_holdout,8,8,0.0,0.8043729136711859,3.360323909572973,0.002254012990142426,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0010940591311123108,-0.0010940591311123108,0.00561440582471513,0.4634146341463415,0.3588850174216028,0.7073170731707317,0.8745644599303136,0.6010452961672474
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.14_s-20260730,calibration_offset_2deg,expanding_shell,transient,0.14,7,20260730,with_holdout,8,8,0.0,0.8043729136711859,3.360323909572973,0.0025714716346284744,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0014319667660796708,-0.0014319667660796708,0.003933315827036108,0.5365853658536586,0.343205574912892,0.6550522648083623,0.8745644599303136,0.6023519163763066
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.14_s-20260731,calibration_offset_2deg,expanding_shell,transient,0.14,7,20260731,no_holdout,8,8,0.0,0.8001107367421348,3.3247669823558446,0.002189918480093926,0.3109175070813285,2,"[8,8,5,8,8]",0.00045416892951039445,-0.00045416892951039445,0.0060559769815076965,0.445993031358885,0.8048780487804879,0.8780487804878049,0.8885017421602788,0.7543554006968641
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.14_s-20260731,calibration_offset_2deg,expanding_shell,transient,0.14,7,20260731,with_holdout,8,8,0.0,0.8001107367421348,3.3247669823558446,0.0025125848317149525,0.3109175070813285,2,"[8,8,5,8,8]",0.000750293476266161,-0.000750293476266161,0.0043586154352500735,0.519163763066202,0.789198606271777,0.8048780487804879,0.8850174216027874,0.7495644599303136
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.14_s-20260732,calibration_offset_2deg,expanding_shell,transient,0.14,7,20260732,no_holdout,8,8,0.0,0.7729740719619417,3.3006323654055207,0.0021527459139787,0.418165660077809,2,"[8,8,5,5,8]",0.00019281326286686717,-0.00019281326286686717,0.0066896871242404345,0.43205574912891986,0.9442508710801394,0.9581881533101045,0.9024390243902439,0.8092334494773519
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.14_s-20260732,calibration_offset_2deg,expanding_shell,transient,0.14,7,20260732,with_holdout,8,8,0.0,0.7729740719619417,3.3006323654055207,0.0025182507094383215,0.3109175070813285,2,"[8,8,5,8,8]",0.0005171994725566564,-0.0005171994725566564,0.0049273208818187125,0.5226480836236934,0.789198606271777,0.8641114982578397,0.9024390243902439,0.7695993031358885
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.14_s-20260733,calibration_offset_2deg,expanding_shell,transient,0.14,7,20260733,no_holdout,8,8,0.0,0.7401026929926994,3.3249963996022647,0.0021670684335353156,0.418165660077809,2,"[8,8,5,5,8]",3.2321676386155504e-05,-3.2321676386155504e-05,0.006338845578028551,0.43902439024390244,0.9442508710801394,0.9965156794425087,0.8954703832752613,0.818815331010453
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.14_s-20260733,calibration_offset_2deg,expanding_shell,transient,0.14,7,20260733,with_holdout,8,8,0.0,0.7401026929926994,3.3249963996022647,0.0025025847304579636,0.3109175070813285,2,"[8,8,5,8,8]",0.0003455643332102359,-0.0003455643332102359,0.004633701188696268,0.5156794425087108,0.789198606271777,0.9024390243902439,0.89198606271777,0.7748257839721253
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.28_s-20260730,calibration_offset_2deg,expanding_shell,transient,0.28,7,20260730,no_holdout,5,5,0.0,3.102170793128433,2.1040989718269607,0.00517829714397997,0.3109175070813285,2,"[8,5,5,5,5]",0.0010224035594417844,-0.0010224035594417844,-0.011865183914756407,0.8745644599303136,0.8048780487804879,0.7177700348432056,0.6097560975609756,0.7517421602787456
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.28_s-20260730,calibration_offset_2deg,expanding_shell,transient,0.28,7,20260730,with_holdout,5,5,0.0,3.102170793128433,2.1040989718269607,0.005413078479820317,0.3109175070813285,2,"[8,5,5,5,5]",0.0007681900234761084,-0.0007681900234761084,-0.01260765716986816,0.8989547038327527,0.789198606271777,0.8013937282229965,0.5923344947735192,0.7704703832752613
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.28_s-20260731,calibration_offset_2deg,expanding_shell,transient,0.28,7,20260731,no_holdout,5,5,0.0,3.201611623828135,2.056150139880211,0.005208367398457802,0.3109175070813285,2,"[8,5,5,5,5]",0.0014567816308229814,-0.0014567816308229814,-0.011976364292697883,0.8885017421602788,0.8048780487804879,0.6724738675958188,0.6027874564459931,0.7421602787456447
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.28_s-20260731,calibration_offset_2deg,expanding_shell,transient,0.28,7,20260731,with_holdout,5,5,0.0,3.201611623828135,2.056150139880211,0.005451596884031383,0.3109175070813285,2,"[8,5,5,5,5]",0.00120839793677862,-0.00120839793677862,-0.012733177815874241,0.9094076655052264,0.789198606271777,0.6933797909407665,0.5888501742160279,0.7452090592334495
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.28_s-20260732,calibration_offset_2deg,expanding_shell,transient,0.28,7,20260732,no_holdout,5,5,0.0,3.1235819764700863,2.0147260221321552,0.0052227143569615305,0.418165660077809,2,"[8,8,5,5,5]",0.0006459656567001839,-0.0006459656567001839,-0.011445159009061361,0.89198606271777,0.9442508710801394,0.8327526132404182,0.6236933797909407,0.823170731707317
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.28_s-20260732,calibration_offset_2deg,expanding_shell,transient,0.28,7,20260732,with_holdout,5,5,0.0,3.1235819764700863,2.0147260221321552,0.005492604266351161,0.418165660077809,2,"[8,8,5,5,5]",0.0004021967820224629,-0.0004021967820224629,-0.012292963969150045,0.9163763066202091,0.945993031358885,0.8954703832752613,0.5958188153310104,0.8384146341463414
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.28_s-20260733,calibration_offset_2deg,expanding_shell,transient,0.28,7,20260733,no_holdout,5,5,0.0,2.867542103737389,1.9844799369024013,0.0052633687158810715,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.002308786975115565,-0.002308786975115565,-0.012600349584369569,0.9059233449477352,0.3588850174216028,0.4878048780487805,0.5679442508710801,0.5801393728222997
g-calibration_offset_2deg_f-expanding_shell_d-transient_v-7_n-0.28_s-20260733,calibration_offset_2deg,expanding_shell,transient,0.28,7,20260733,with_holdout,5,5,0.0,2.867542103737389,1.9844799369024013,0.005515644849808438,-6.213901715968123e-13,1,"[5,5,5,5,5]",0.002121353727798217,-0.002121353727798217,-0.013437740812506838,0.9303135888501742,0.343205574912892,0.5296167247386759,0.554006968641115,0.5892857142857143
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.00_s-20260730,calibration_offset_2deg,jet_filaments,chirp,0.0,5,20260730,no_holdout,8,18,0.0956218094397433,0.0,1.9356009528176108,0.0017594782833556392,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0016848288695380676,-0.0016848288695380676,-0.010565669620846789,0.26306620209059234,0.3588850174216028,0.6219512195121951,0.6463414634146342,0.4725609756097561
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.00_s-20260730,calibration_offset_2deg,jet_filaments,chirp,0.0,5,20260730,with_holdout,8,18,0.0956218094397433,0.0,1.9356009528176108,0.00205018105825606,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0017810785261287744,-0.0017810785261287744,-0.009666245777846466,0.4094076655052265,0.343205574912892,0.6010452961672473,0.6777003484320557,0.5078397212543554
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.00_s-20260731,calibration_offset_2deg,jet_filaments,chirp,0.0,5,20260731,no_holdout,8,18,0.0956218094397433,0.0,1.9356009528176108,0.0017594782833556392,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0016848288695380676,-0.0016848288695380676,-0.010565669620846789,0.26306620209059234,0.3588850174216028,0.6219512195121951,0.6463414634146342,0.4725609756097561
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.00_s-20260731,calibration_offset_2deg,jet_filaments,chirp,0.0,5,20260731,with_holdout,8,18,0.0956218094397433,0.0,1.9356009528176108,0.00205018105825606,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0017810785261287744,-0.0017810785261287744,-0.009666245777846466,0.4094076655052265,0.343205574912892,0.6010452961672473,0.6777003484320557,0.5078397212543554
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.00_s-20260732,calibration_offset_2deg,jet_filaments,chirp,0.0,5,20260732,no_holdout,8,18,0.0956218094397433,0.0,1.9356009528176108,0.0017594782833556392,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0016848288695380676,-0.0016848288695380676,-0.010565669620846789,0.26306620209059234,0.3588850174216028,0.6219512195121951,0.6463414634146342,0.4725609756097561
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.00_s-20260732,calibration_offset_2deg,jet_filaments,chirp,0.0,5,20260732,with_holdout,8,18,0.0956218094397433,0.0,1.9356009528176108,0.00205018105825606,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0017810785261287744,-0.0017810785261287744,-0.009666245777846466,0.4094076655052265,0.343205574912892,0.6010452961672473,0.6777003484320557,0.5078397212543554
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.00_s-20260733,calibration_offset_2deg,jet_filaments,chirp,0.0,5,20260733,no_holdout,8,18,0.0956218094397433,0.0,1.9356009528176108,0.0017594782833556392,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0016848288695380676,-0.0016848288695380676,-0.010565669620846789,0.26306620209059234,0.3588850174216028,0.6219512195121951,0.6463414634146342,0.4725609756097561
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.00_s-20260733,calibration_offset_2deg,jet_filaments,chirp,0.0,5,20260733,with_holdout,8,18,0.0956218094397433,0.0,1.9356009528176108,0.00205018105825606,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0017810785261287744,-0.0017810785261287744,-0.009666245777846466,0.4094076655052265,0.343205574912892,0.6010452961672473,0.6777003484320557,0.5078397212543554
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.14_s-20260730,calibration_offset_2deg,jet_filaments,chirp,0.14,5,20260730,no_holdout,8,8,0.0,0.74094001873578,1.3160483149084696,0.0016212545873266395,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.0058255375576088154,-0.0058255375576088154,-0.017080583177635465,0.20905923344947736,0.3588850174216028,0.1254355400696864,0.47735191637630664,0.2926829268292683
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.14_s-20260730,calibration_offset_2deg,jet_filaments,chirp,0.14,5,20260730,with_holdout,8,8,0.0,0.74094001873578,1.3160483149084696,0.0017594088000851878,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.005928246154014417,-0.005928246154014417,-0.016059917233302932,0.2508710801393728,0.343205574912892,0.12195121951219512,0.4843205574912892,0.3000871080139373
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.14_s-20260731,calibration_offset_2deg,jet_filaments,chirp,0.14,5,20260731,no_holdout,8,8,0.0,0.7049836427167399,1.339964312394628,0.0016283743972221286,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.005878059466837103,-0.005878059466837103,-0.01615266849093081,0.21254355400696864,0.3588850174216028,0.12195121951219512,0.4878048780487805,0.2952961672473867
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.14_s-20260731,calibration_offset_2deg,jet_filaments,chirp,0.14,5,20260731,with_holdout,8,8,0.0,0.7049836427167399,1.339964312394628,0.0017862849571917575,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.006013140207287932,-0.006013140207287932,-0.015195691017904956,0.289198606271777,0.343205574912892,0.11846689895470383,0.5052264808362369,0.31402439024390244
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.14_s-20260732,calibration_offset_2deg,jet_filaments,chirp,0.14,5,20260732,no_holdout,8,8,0.0,0.7114057027811712,1.3616477250308798,0.0016063058337225404,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.00441300691616988,-0.00441300691616988,-0.016624291594615325,0.20209059233449478,0.3588850174216028,0.21602787456445993,0.4843205574912892,0.3153310104529617
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.14_s-20260732,calibration_offset_2deg,jet_filaments,chirp,0.14,5,20260732,with_holdout,8,8,0.0,0.7114057027811712,1.3616477250308798,0.0017567856159453063,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004565226151502903,-0.004565226151502903,-0.015650101660010785,0.24738675958188153,0.343205574912892,0.1986062717770035,0.4878048780487805,0.3192508710801394
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.14_s-20260733,calibration_offset_2deg,jet_filaments,chirp,0.14,5,20260733,no_holdout,8,8,0.0,0.6958251687560553,1.3526016625175576,0.0016040113324075561,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.008125970812613608,-0.008125970812613608,-0.01717513777736393,0.1986062717770035,0.3588850174216028,0.07665505226480836,0.4738675958188153,0.2770034843205575
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.14_s-20260733,calibration_offset_2deg,jet_filaments,chirp,0.14,5,20260733,with_holdout,8,8,0.0,0.6958251687560553,1.3526016625175576,0.0017235962429977328,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.008239674839933417,-0.008239674839933417,-0.01619431662950323,0.23693379790940766,0.343205574912892,0.07665505226480836,0.4808362369337979,0.2844076655052265
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.28_s-20260730,calibration_offset_2deg,jet_filaments,chirp,0.28,5,20260730,no_holdout,8,5,0.47601613850988,3.189281640881113,0.40417947071965366,0.0023663775778934994,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.00512371579393343,-0.00512371579393343,-0.026027180084502232,0.5226480836236934,0.3588850174216028,0.1672473867595819,0.28222996515679444,0.33275261324041816
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.28_s-20260730,calibration_offset_2deg,jet_filaments,chirp,0.28,5,20260730,with_holdout,8,5,0.47601613850988,3.189281640881113,0.40417947071965366,0.0021984227543885492,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.005339323263280932,-0.005339323263280932,-0.024670204970591487,0.49477351916376305,0.343205574912892,0.156794425087108,0.32752613240418116,0.33057491289198604
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.28_s-20260731,calibration_offset_2deg,jet_filaments,chirp,0.28,5,20260731,no_holdout,8,5,0.5040139634706453,3.0175282662498755,0.42907037964897127,0.002101266727274209,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004637393208169433,-0.004637393208169433,-0.023669554943579713,0.42160278745644597,0.3588850174216028,0.1916376306620209,0.3554006968641115,0.3318815331010453
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.28_s-20260731,calibration_offset_2deg,jet_filaments,chirp,0.28,5,20260731,with_holdout,8,5,0.5040139634706453,3.0175282662498755,0.42907037964897127,0.001994094191343126,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004791215396004592,-0.004791215396004592,-0.022389676499567364,0.37630662020905925,0.343205574912892,0.18466898954703834,0.3797909407665505,0.320993031358885
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.28_s-20260732,calibration_offset_2deg,jet_filaments,chirp,0.28,5,20260732,no_holdout,8,5,0.34433055893127307,2.9226098156478177,0.30970236000858214,0.002178119274868487,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004790145237221995,-0.004790145237221995,-0.026006059295183948,0.4425087108013937,0.3588850174216028,0.17770034843205576,0.2857142857142857,0.3162020905923345
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.28_s-20260732,calibration_offset_2deg,jet_filaments,chirp,0.28,5,20260732,with_holdout,8,5,0.34433055893127307,2.9226098156478177,0.30970236000858214,0.0020234786138432505,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.004953218502927528,-0.004953218502927528,-0.024615433548793135,0.39372822299651566,0.343205574912892,0.17073170731707318,0.3310104529616725,0.30966898954703836
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.28_s-20260733,calibration_offset_2deg,jet_filaments,chirp,0.28,5,20260733,no_holdout,8,5,0.4738591271644353,3.052567548025559,0.5041820593660095,0.002271767231425918,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.005253644515837257,-0.005253644515837257,-0.02553401386660433,0.46689895470383275,0.3588850174216028,0.1602787456445993,0.31010452961672474,0.3240418118466899
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-5_n-0.28_s-20260733,calibration_offset_2deg,jet_filaments,chirp,0.28,5,20260733,with_holdout,8,5,0.4738591271644353,3.052567548025559,0.5041820593660095,0.002109148451705153,-6.213901715968123e-13,1,"[8,8,8,8,8]",0.005484537501774921,-0.005484537501774921,-0.02424087906432825,0.4564459930313589,0.343205574912892,0.14982578397212543,0.34146341463414637,0.32273519163763065
g-calibration_offset_2deg_f-jet_filaments_d-chirp_v-7_n-0.00_s-20260730,calibration_offset_2deg,jet_filaments,chirp,0.0,7,20260730,no_holdout,12,18,0.009058582330739369,0.0,5.826678214436209,0.0013533009685285718,-6.213901715968123e-13,1,"[12,12,12,12,12]",0.002369962024695506,-0.002369962024695506,0.007476200671886724,0.11672473867595819,0.3588850174216028,0.4721254355400697,0.9111498257839721,0.4647212543554007
