rig_id,block_id,sample_index_in_block,family,true_aperture_radius,metadata_aperture_radius,per_scene_estimated_radius,shared_estimated_radius,rigcal_estimated_radius,profile_information,profile_retained_fraction,profile_approximate_standard_error,block_median_profile_fraction,block_identifiable,outer_improvement_percent,accepted,raw_rigcal_gain_percent,selected_gain_percent,fallback_relative_l2,candidate_relative_l2,selected_relative_l2,fallback_outer_rms,candidate_outer_rms,fallback_audit_rms,candidate_audit_rms,selected_audit_rms,selected_audit_change_percent,pinhole_relative_l2,pinhole_outer_rms,pinhole_audit_rms,metadata_nearest_relative_l2,metadata_nearest_outer_rms,metadata_nearest_audit_rms,per_scene_profile_relative_l2,per_scene_profile_outer_rms,per_scene_profile_audit_rms,rig_shared_profile_relative_l2,rig_shared_profile_outer_rms,rig_shared_profile_audit_rms,rigcal_profile_relative_l2,rigcal_profile_outer_rms,rigcal_profile_audit_rms,oracle_nearest_bank_relative_l2,oracle_nearest_bank_outer_rms,oracle_nearest_bank_audit_rms,oracle_true_operator_relative_l2,oracle_true_operator_outer_rms,oracle_true_operator_audit_rms
development_rig_a,development_rig_a:radius=0.09500,2,interacting_fronts,0.095,0.113,0.0,0.0,0.0,13.8967148559703,0.0008130540141350574,0.26825259184886563,0.0003428289218877611,False,-2.487010499710358,False,2.0120315031522535,0.0,0.761333792336538,0.7460155165905831,0.761333792336538,7.543908989825562,7.731526798491117,2.419295150701429,2.5301450355354116,2.419295150701429,0.0,0.7460155165905831,7.731526798491117,2.5301450355354116,0.761333792336538,7.543908989825562,2.419295150701429,0.7460155165905831,7.731526798491117,2.5301450355354116,0.7460155165905831,7.731526798491117,2.5301450355354116,0.7460155165905831,7.731526798491117,2.5301450355354116,0.751738720002999,7.587534217057815,2.5071359308443903,0.765515794316407,7.909201237923944,2.798314760839231
development_rig_a,development_rig_a:radius=0.09500,3,interacting_fronts,0.095,0.113,0.0,0.0,0.0,18.854284353806552,0.0003943242004598479,0.2303005492164781,0.0003428289218877611,False,-10.830207263935952,False,-0.12182156392629546,0.0,0.6404639947760131,0.6412442180308341,0.6404639947760131,8.788014450714195,9.739774630111185,2.3830371223405646,2.9317169259971787,2.3830371223405646,0.0,0.6412442180308341,9.739774630111185,2.9317169259971787,0.6404639947760131,8.788014450714195,2.3830371223405646,0.6412442180308341,9.739774630111185,2.9317169259971787,0.6412442180308341,9.739774630111185,2.9317169259971787,0.6412442180308341,9.739774630111185,2.9317169259971787,0.6385552692288506,9.237517523094215,2.7016299976068714,0.639763140931278,9.092553770645502,2.603499891762958
development_rig_a,development_rig_a:radius=0.09500,4,helical_plume,0.095,0.113,0.0,0.0,0.0,2.693216995017039,3.06263637593555e-05,0.6093465082555689,0.0003428289218877611,False,0.6165170433420707,False,2.7164338563193944,0.0,0.6322327817071958,0.6150585963741516,0.6322327817071958,13.139696593787216,13.05868812484308,2.684194099792368,2.6785173839909904,2.684194099792368,0.0,0.6150585963741516,13.05868812484308,2.6785173839909904,0.6322327817071958,13.139696593787216,2.684194099792368,0.6150585963741516,13.05868812484308,2.6785173839909904,0.6150585963741516,13.05868812484308,2.6785173839909904,0.6150585963741516,13.05868812484308,2.6785173839909904,0.6211912453926792,13.296193287653882,2.6437251168354896,0.6291350290318295,13.030084543693604,2.5407666328512084
development_rig_a,development_rig_a:radius=0.09500,5,helical_plume,0.095,0.113,0.0,0.0,0.0,4.367841745472737,0.00014515806734302888,0.4784830443715735,0.0003428289218877611,False,4.532874344917643,False,2.8526090112755536,0.0,0.6586283619912159,0.6398402699862379,0.6586283619912159,7.6346295177366175,7.288561354997625,2.030966097552973,2.104939234920223,2.030966097552973,0.0,0.6398402699862379,7.288561354997625,2.104939234920223,0.6586283619912159,7.6346295177366175,2.030966097552973,0.6398402699862379,7.288561354997625,2.104939234920223,0.6398402699862379,7.288561354997625,2.104939234920223,0.6398402699862379,7.288561354997625,2.104939234920223,0.6390292072596513,7.308179890482179,1.995704329330384,0.6595471591546948,7.414171673424118,2.123529456115114
development_rig_a,development_rig_a:radius=0.09500,6,stratified_ignition,0.095,0.113,0.0,0.0,0.0,41.13478116231177,0.0026713692244898567,0.15591769450179274,0.0003428289218877611,False,-9.581827468653977,False,1.4440576698248173,0.0,0.7565250916610702,0.7456004330507893,0.7565250916610702,6.059124012464521,6.639698821450655,2.5306740641360963,3.1866888799493522,2.5306740641360963,0.0,0.7456004330507893,6.639698821450655,3.1866888799493522,0.7565250916610702,6.059124012464521,2.5306740641360963,0.7456004330507893,6.639698821450655,3.1866888799493522,0.7456004330507893,6.639698821450655,3.1866888799493522,0.7456004330507893,6.639698821450655,3.1866888799493522,0.7479733561364164,6.159566818793811,2.6580022237313585,0.7562908258766834,6.86788784174241,2.655259157696125
development_rig_a,development_rig_a:radius=0.09500,7,stratified_ignition,0.095,0.113,0.0,0.0,0.0,26.784405316485948,0.0009831759962606464,0.1932230779040528,0.0003428289218877611,False,-5.0797920389715125,False,0.0937650855743274,0.0,0.6224957223761429,0.6219120387293604,0.6224957223761429,7.713017021702003,8.104822246334939,2.107765236664331,2.943659026607803,2.107765236664331,0.0,0.6219120387293604,8.104822246334939,2.943659026607803,0.6224957223761429,7.713017021702003,2.107765236664331,0.6219120387293604,8.104822246334939,2.943659026607803,0.6219120387293604,8.104822246334939,2.943659026607803,0.6219120387293604,8.104822246334939,2.943659026607803,0.620240964904418,7.702145912777107,2.3269505380893576,0.6202904185401567,8.11003072278192,2.2399604730018754
development_rig_a,development_rig_a:radius=0.13500,0,expanding_kernel,0.135,0.153,0.0,0.0,0.0,6.142571832668823,7.890012187140203e-05,0.4034826625482908,0.0003200934063503993,False,-9.785976472721726,False,-1.3357768849470193,0.0,0.6304840266933411,0.638905886585194,0.6304840266933411,15.131421053059675,16.612178357300557,2.9762942851169574,3.133638732664478,2.9762942851169574,0.0,0.638905886585194,16.612178357300557,3.133638732664478,0.6304840266933411,15.131421053059675,2.9762942851169574,0.638905886585194,16.612178357300557,3.133638732664478,0.638905886585194,16.612178357300557,3.133638732664478,0.638905886585194,16.612178357300557,3.133638732664478,0.6225272688886015,15.557599701212752,2.9456406988123423,0.6388200280479859,15.78500572251313,3.473563810297886
development_rig_a,development_rig_a:radius=0.13500,1,expanding_kernel,0.135,0.153,0.0,0.0,0.0,5.26297230354074,0.00026403761187640063,0.43589757980337496,0.0003200934063503993,False,3.41721055838866,False,8.636146754563711,0.0,0.7561389306031986,0.6908376628879177,0.7561389306031986,9.818726327953616,9.483199775175498,3.0448407224195853,3.232953059112667,3.0448407224195853,0.0,0.6908376628879177,9.483199775175498,3.232953059112667,0.7561389306031986,9.818726327953616,3.0448407224195853,0.6908376628879177,9.483199775175498,3.232953059112667,0.6908376628879177,9.483199775175498,3.232953059112667,0.6908376628879177,9.483199775175498,3.232953059112667,0.7141002577861135,9.548324405735102,3.083186983712391,0.7333038448903296,9.72439543035307,3.1639296334661484
development_rig_a,development_rig_a:radius=0.13500,2,interacting_fronts,0.135,0.153,0.0,0.0,0.0,13.5294419539239,0.0008243790619860959,0.27186923060685786,0.0003200934063503993,False,-4.116481318760994,False,3.163230872417738,0.0,0.7814930440768478,0.7567726148408118,0.7814930440768478,7.439815931263661,7.746074564224334,2.385971594183752,2.6706889149988955,2.385971594183752,0.0,0.7567726148408118,7.746074564224334,2.6706889149988955,0.7814930440768478,7.439815931263661,2.385971594183752,0.7567726148408118,7.746074564224334,2.6706889149988955,0.7567726148408118,7.746074564224334,2.6706889149988955,0.7567726148408118,7.746074564224334,2.6706889149988955,0.7686345343185805,7.586366480878039,2.5577643689942304,0.782106045156241,7.810424738539068,2.791809493920446
development_rig_a,development_rig_a:radius=0.13500,3,interacting_fronts,0.135,0.153,0.0,0.0,0.0,17.112883069054682,0.00037614920082439807,0.24173437301123996,0.0003200934063503993,False,-17.847585856891936,False,-0.0990342800896433,0.0,0.6545992357058952,0.6552475133464488,0.6545992357058952,8.658153343665848,10.20342469529797,2.248698581285008,3.059188878158376,2.248698581285008,0.0,0.6552475133464488,10.20342469529797,3.059188878158376,0.6545992357058952,8.658153343665848,2.248698581285008,0.6552475133464488,10.20342469529797,3.059188878158376,0.6552475133464488,10.20342469529797,3.059188878158376,0.6552475133464488,10.20342469529797,3.059188878158376,0.6486017322940113,9.36843346178386,2.5376047567824878,0.6471927236039138,8.879597770866871,2.4671800439313727
