rig_id,block_id,true_aperture_radius,inner_view_count,mask_index,inner_camera_indices,ridge_lambda,median_normal_matrix_diagonal,ridge_over_normal_scale,shared_estimated_radius,shared_aperture_absolute_error,shared_nearest_bank_match,shared_boundary_hit,per_scene_boundary_hit_rate,per_scene_nearest_bank_match_rate,median_profile_information,median_profile_retained_fraction,relative_profile_score_gap
development_rig_a,development_rig_a:radius=0.05500,0.055,4,0,"0,2,3,5",0.01,1239.3607518336114,8.06867571464175e-06,0.0,0.055,False,True,0.875,0.125,0.13255769809061413,4.609593400914773e-06,0.030418179526682805
development_rig_a,development_rig_a:radius=0.05500,0.055,4,0,"0,2,3,5",1.0,1239.3607518336114,0.0008068675714641749,0.0,0.055,False,True,0.875,0.125,12.168963226522862,0.00045180494941301683,0.028875276756691687
development_rig_a,development_rig_a:radius=0.05500,0.055,4,0,"0,2,3,5",100.0,1239.3607518336114,0.08068675714641749,0.0,0.055,False,True,0.875,0.125,712.8876032854344,0.03124151667000121,0.026956992849733942
development_rig_a,development_rig_a:radius=0.05500,0.055,4,0,"0,2,3,5",10000.0,1239.3607518336114,8.06867571464175,0.0,0.055,False,True,1.0,0.0,3923.3425065790425,0.5703779892328342,0.018199059805504035
development_rig_a,development_rig_a:radius=0.05500,0.055,4,0,"0,2,3,5",1000000.0,1239.3607518336114,806.867571464175,0.0,0.055,False,True,1.0,0.0,5.323666471780427,0.9891538103546902,0.0009857022010345043
development_rig_a,development_rig_a:radius=0.05500,0.055,4,1,"0,1,3,4",0.01,1761.967700610392,5.6754729366127066e-06,0.0,0.055,False,True,1.0,0.0,0.130978882933761,3.207952946250554e-06,0.047184095054812095
development_rig_a,development_rig_a:radius=0.05500,0.055,4,1,"0,1,3,4",1.0,1761.967700610392,0.0005675472936612707,0.0,0.055,False,True,1.0,0.0,12.720626114333049,0.00031140837453209864,0.043902437551783094
development_rig_a,development_rig_a:radius=0.05500,0.055,4,1,"0,1,3,4",100.0,1761.967700610392,0.05675472936612706,0.0,0.055,False,True,1.0,0.0,715.7784525228501,0.019255088070398833,0.03899418192748115
development_rig_a,development_rig_a:radius=0.05500,0.055,4,1,"0,1,3,4",10000.0,1761.967700610392,5.675472936612707,0.0,0.055,False,True,1.0,0.0,7036.490149729839,0.4638457455830416,0.028113477336705134
development_rig_a,development_rig_a:radius=0.05500,0.055,4,1,"0,1,3,4",1000000.0,1761.967700610392,567.5472936612707,0.0,0.055,False,True,1.0,0.0,20.796415458026658,0.9864799156274032,0.0017342991575525343
development_rig_a,development_rig_a:radius=0.05500,0.055,5,0,"0,1,3,4,5",0.01,1950.7501716517618,5.12623304886483e-06,0.0,0.055,False,True,1.0,0.0,0.5821125169103744,1.1027867666157342e-05,0.1038711655338505
development_rig_a,development_rig_a:radius=0.05500,0.055,5,0,"0,1,3,4,5",1.0,1950.7501716517618,0.000512623304886483,0.0,0.055,False,True,1.0,0.0,48.12995884407813,0.0009153836849324303,0.07098164665608563
development_rig_a,development_rig_a:radius=0.05500,0.055,5,0,"0,1,3,4,5",100.0,1950.7501716517618,0.05126233048864829,0.0,0.055,False,True,1.0,0.0,796.218706789545,0.023097243025178932,0.03328598358829592
development_rig_a,development_rig_a:radius=0.05500,0.055,5,0,"0,1,3,4,5",10000.0,1950.7501716517618,5.1262330488648296,0.0,0.055,False,True,1.0,0.0,7813.441169355852,0.4613362735535034,0.02614108910002
development_rig_a,development_rig_a:radius=0.05500,0.055,5,0,"0,1,3,4,5",1000000.0,1950.7501716517618,512.623304886483,0.0,0.055,False,True,1.0,0.0,23.24707723136399,0.9862098963583356,0.0016737191076585088
development_rig_a,development_rig_a:radius=0.05500,0.055,5,1,"0,1,2,4,5",0.01,2124.9994836851793,4.705883496337597e-06,0.0,0.055,False,True,1.0,0.0,0.7125776819710505,1.5571084495628105e-05,0.08639464311281812
development_rig_a,development_rig_a:radius=0.05500,0.055,5,1,"0,1,2,4,5",1.0,2124.9994836851793,0.0004705883496337597,0.0,0.055,False,True,1.0,0.0,51.65154194749178,0.0011754528462473639,0.061820825666947715
development_rig_a,development_rig_a:radius=0.05500,0.055,5,1,"0,1,2,4,5",100.0,2124.9994836851793,0.04705883496337597,0.0,0.055,False,True,1.0,0.0,1445.9060482681512,0.029739549562359847,0.030670912092608804
development_rig_a,development_rig_a:radius=0.05500,0.055,5,1,"0,1,2,4,5",10000.0,2124.9994836851793,4.705883496337597,0.0,0.055,False,True,1.0,0.0,10490.35079412935,0.507334220793558,0.025562754871031983
development_rig_a,development_rig_a:radius=0.05500,0.055,5,1,"0,1,2,4,5",1000000.0,2124.9994836851793,470.5883496337597,0.0,0.055,False,True,1.0,0.0,26.42316442994357,0.9874321182855832,0.0016849334129418873
development_rig_a,development_rig_a:radius=0.05500,0.055,6,0,"0,1,2,3,4,5",0.01,2280.88878257445,4.384255855172803e-06,0.0,0.055,False,True,1.0,0.0,1.7904993959559654,2.8877648676710492e-05,0.17844829831687783
development_rig_a,development_rig_a:radius=0.05500,0.055,6,0,"0,1,2,3,4,5",1.0,2280.88878257445,0.0004384255855172803,0.0,0.055,False,True,1.0,0.0,100.930717488926,0.002051742537685243,0.0982271095587287
development_rig_a,development_rig_a:radius=0.05500,0.055,6,0,"0,1,2,3,4,5",100.0,2280.88878257445,0.043842558551728035,0.0,0.055,False,True,1.0,0.0,982.3995824637723,0.026433855254414523,0.03129828797330435
development_rig_a,development_rig_a:radius=0.05500,0.055,6,0,"0,1,2,3,4,5",10000.0,2280.88878257445,4.384255855172803,0.0,0.055,False,True,1.0,0.0,9616.304195864488,0.4955811484337016,0.024984146011377294
development_rig_a,development_rig_a:radius=0.05500,0.055,6,0,"0,1,2,3,4,5",1000000.0,2280.88878257445,438.42558551728035,0.0,0.055,False,True,1.0,0.0,27.603471196975075,0.9872940862888994,0.0016862307622742187
development_rig_a,development_rig_a:radius=0.09500,0.095,3,0,"1,3,5",0.01,920.767844162478,1.0860500899763618e-05,0.0,0.095,False,True,1.0,0.0,0.08290095734574993,2.690166186206524e-06,0.04206662802358087
development_rig_a,development_rig_a:radius=0.09500,0.095,3,0,"1,3,5",1.0,920.767844162478,0.001086050089976362,0.0,0.095,False,True,1.0,0.0,8.096737535289567,0.00026463500305068887,0.04030011198652697
development_rig_a,development_rig_a:radius=0.09500,0.095,3,0,"1,3,5",100.0,920.767844162478,0.10860500899763618,0.0,0.095,False,True,1.0,0.0,600.4576452431875,0.02024393014326193,0.036663259700843144
development_rig_a,development_rig_a:radius=0.09500,0.095,3,0,"1,3,5",10000.0,920.767844162478,10.860500899763618,0.0,0.095,False,True,1.0,0.0,3019.4882115742316,0.5133436037429636,0.022589710020801356
development_rig_a,development_rig_a:radius=0.09500,0.095,3,0,"1,3,5",1000000.0,920.767844162478,1086.050089976362,0.0,0.095,False,True,1.0,0.0,3.322052872557674,0.988905842996544,0.000986821512572647
development_rig_a,development_rig_a:radius=0.09500,0.095,3,1,"0,2,4",0.01,1523.791800074032,6.562576330647114e-06,0.0,0.095,False,True,1.0,0.0,0.13538308226793308,2.8957128950139133e-06,0.03392553373727525
development_rig_a,development_rig_a:radius=0.09500,0.095,3,1,"0,2,4",1.0,1523.791800074032,0.0006562576330647114,0.0,0.095,False,True,1.0,0.0,13.505329603076412,0.00028861275360730486,0.03392141126507722
development_rig_a,development_rig_a:radius=0.09500,0.095,3,1,"0,2,4",100.0,1523.791800074032,0.06562576330647113,0.0,0.095,False,True,1.0,0.0,1112.5746141790764,0.024489959360326226,0.03477513324992287
development_rig_a,development_rig_a:radius=0.09500,0.095,3,1,"0,2,4",10000.0,1523.791800074032,6.562576330647113,0.0,0.095,False,True,1.0,0.0,6402.327610448056,0.5518583554481096,0.025166156798307904
development_rig_a,development_rig_a:radius=0.09500,0.095,3,1,"0,2,4",1000000.0,1523.791800074032,656.2576330647113,0.0,0.095,False,True,1.0,0.0,9.81028475908111,0.9888905209611357,0.0015739638472204056
development_rig_a,development_rig_a:radius=0.09500,0.095,4,0,"0,2,3,5",0.01,1328.294172749379,7.528452812001298e-06,0.0,0.095,False,True,0.875,0.0,0.12257641864836072,4.243683211215218e-06,0.02805972658903251
development_rig_a,development_rig_a:radius=0.09500,0.095,4,0,"0,2,3,5",1.0,1328.294172749379,0.0007528452812001298,0.0,0.095,False,True,0.875,0.0,11.127447461639004,0.00041670133003532536,0.026336206857246674
development_rig_a,development_rig_a:radius=0.09500,0.095,4,0,"0,2,3,5",100.0,1328.294172749379,0.07528452812001298,0.0,0.095,False,True,0.875,0.0,649.486453113964,0.02953988196767237,0.024773506855195443
development_rig_a,development_rig_a:radius=0.09500,0.095,4,0,"0,2,3,5",10000.0,1328.294172749379,7.528452812001298,0.0,0.095,False,True,1.0,0.0,3844.3181940653344,0.5614696516841288,0.01798604349283574
development_rig_a,development_rig_a:radius=0.09500,0.095,4,0,"0,2,3,5",1000000.0,1328.294172749379,752.8452812001298,0.0,0.095,False,True,1.0,0.0,5.607861905405419,0.9886211685372079,0.0010597649680052473
development_rig_a,development_rig_a:radius=0.09500,0.095,4,1,"0,1,3,4",0.01,1888.402086180969,5.295482393913053e-06,0.0,0.095,False,True,1.0,0.0,0.12000699064314156,3.00461159095414e-06,0.04535304425533446
development_rig_a,development_rig_a:radius=0.09500,0.095,4,1,"0,1,3,4",1.0,1888.402086180969,0.0005295482393913052,0.0,0.095,False,True,1.0,0.0,11.662441985654308,0.0002920309400622838,0.041757712446676296
development_rig_a,development_rig_a:radius=0.09500,0.095,4,1,"0,1,3,4",100.0,1888.402086180969,0.05295482393913052,0.0,0.095,False,True,1.0,0.0,644.1455295479498,0.018225169146326603,0.03657697653214892
development_rig_a,development_rig_a:radius=0.09500,0.095,4,1,"0,1,3,4",10000.0,1888.402086180969,5.295482393913052,0.0,0.095,False,True,1.0,0.0,6551.827134826839,0.44812375307024366,0.027910163502719184
development_rig_a,development_rig_a:radius=0.09500,0.095,4,1,"0,1,3,4",1000000.0,1888.402086180969,529.5482393913052,0.0,0.095,False,True,1.0,0.0,22.401743185004467,0.9855103321998151,0.0018757439086266264
development_rig_a,development_rig_a:radius=0.09500,0.095,5,0,"0,1,3,4,5",0.01,2090.731114133877,4.783015822741358e-06,0.0,0.095,False,True,1.0,0.0,0.6136069281813712,1.1985306555034292e-05,0.1041419006013012
development_rig_a,development_rig_a:radius=0.09500,0.095,5,0,"0,1,3,4,5",1.0,2090.731114133877,0.00047830158227413574,0.0,0.095,False,True,1.0,0.0,51.68150468420342,0.0010135665161166729,0.07154302188402147
development_rig_a,development_rig_a:radius=0.09500,0.095,5,0,"0,1,3,4,5",100.0,2090.731114133877,0.04783015822741357,0.0,0.095,False,True,1.0,0.0,732.0073234397527,0.021914074738071138,0.0308284221260732
development_rig_a,development_rig_a:radius=0.09500,0.095,5,0,"0,1,3,4,5",10000.0,2090.731114133877,4.7830158227413575,0.0,0.095,False,True,1.0,0.0,7336.399559564683,0.44586181946313236,0.02589174832638582
development_rig_a,development_rig_a:radius=0.09500,0.095,5,0,"0,1,3,4,5",1000000.0,2090.731114133877,478.30158227413574,0.0,0.095,False,True,1.0,0.0,25.065862435455276,0.9852259210170098,0.0018102169160297496
development_rig_a,development_rig_a:radius=0.09500,0.095,5,1,"0,1,2,4,5",0.01,2277.4841200178735,4.390809978478147e-06,0.0,0.095,False,True,1.0,0.0,0.6710717993074797,1.4972664674442227e-05,0.08469892422178535
development_rig_a,development_rig_a:radius=0.09500,0.095,5,1,"0,1,2,4,5",1.0,2277.4841200178735,0.0004390809978478147,0.0,0.095,False,True,1.0,0.0,49.804492656483724,0.0011625341274321727,0.06047897589638013
development_rig_a,development_rig_a:radius=0.09500,0.095,5,1,"0,1,2,4,5",100.0,2277.4841200178735,0.04390809978478147,0.0,0.095,False,True,1.0,0.0,1353.2356533868578,0.0282932728096668,0.028242982735781335
development_rig_a,development_rig_a:radius=0.09500,0.095,5,1,"0,1,2,4,5",10000.0,2277.4841200178735,4.3908099784781465,0.0,0.095,False,True,1.0,0.0,10407.766345967895,0.49397529154972486,0.02528935671179598
development_rig_a,development_rig_a:radius=0.09500,0.095,5,1,"0,1,2,4,5",1000000.0,2277.4841200178735,439.0809978478147,0.0,0.095,False,True,1.0,0.0,28.57789478231446,0.9865668452916037,0.0018246596850367608
development_rig_a,development_rig_a:radius=0.09500,0.095,6,0,"0,1,2,3,4,5",0.01,2444.5596442365104,4.090716306954016e-06,0.0,0.095,False,True,1.0,0.0,1.7441790533843795,2.8488869057281758e-05,0.17994168025155052
development_rig_a,development_rig_a:radius=0.09500,0.095,6,0,"0,1,2,3,4,5",1.0,2444.5596442365104,0.00040907163069540156,0.0,0.095,False,True,1.0,0.0,101.34516590890526,0.00209062080685285,0.09952067255601602
development_rig_a,development_rig_a:radius=0.09500,0.095,6,0,"0,1,2,3,4,5",100.0,2444.5596442365104,0.040907163069540155,0.0,0.095,False,True,1.0,0.0,936.3018168137951,0.02513507256734,0.028719913419935045
development_rig_a,development_rig_a:radius=0.09500,0.095,6,0,"0,1,2,3,4,5",10000.0,2444.5596442365104,4.090716306954016,0.0,0.095,False,True,1.0,0.0,9027.408380593959,0.4815326504986842,0.02469516376216823
development_rig_a,development_rig_a:radius=0.09500,0.095,6,0,"0,1,2,3,4,5",1000000.0,2444.5596442365104,409.07163069540155,0.0,0.095,False,True,1.0,0.0,29.892876278894953,0.9864182772067744,0.00182656187556449
development_rig_a,development_rig_a:radius=0.13500,0.135,3,0,"1,3,5",0.01,998.3465199801519,1.0016562185441194e-05,0.0,0.135,False,True,1.0,0.0,0.06932320529715476,2.383924915096822e-06,0.04093042293571034
development_rig_a,development_rig_a:radius=0.13500,0.135,3,0,"1,3,5",1.0,998.3465199801519,0.0010016562185441193,0.0,0.135,False,True,1.0,0.0,6.8771247840727385,0.00023479875677276336,0.03892240116093697
development_rig_a,development_rig_a:radius=0.13500,0.135,3,0,"1,3,5",100.0,998.3465199801519,0.10016562185441193,0.0,0.135,False,True,1.0,0.0,529.1851795633092,0.01860771168163817,0.034856839588095635
development_rig_a,development_rig_a:radius=0.13500,0.135,3,0,"1,3,5",10000.0,998.3465199801519,10.016562185441193,0.0,0.135,False,True,1.0,0.0,3163.750015981956,0.49591861800159975,0.022651139120890222
development_rig_a,development_rig_a:radius=0.13500,0.135,3,0,"1,3,5",1000000.0,998.3465199801519,1001.6562185441193,0.0,0.135,False,True,1.0,0.0,4.226052589089248,0.987977287041936,0.0010909677429737639
development_rig_a,development_rig_a:radius=0.13500,0.135,3,1,"0,2,4",0.01,1652.1778539757074,6.052617141633127e-06,0.0,0.135,False,True,1.0,0.0,0.12597811526819203,2.6901664660028462e-06,0.03029242406666429
development_rig_a,development_rig_a:radius=0.13500,0.135,3,1,"0,2,4",1.0,1652.1778539757074,0.0006052617141633126,0.0,0.135,False,True,1.0,0.0,12.563335847808972,0.00026817943078557454,0.030314684717576406
development_rig_a,development_rig_a:radius=0.13500,0.135,3,1,"0,2,4",100.0,1652.1778539757074,0.06052617141633127,0.0,0.135,False,True,1.0,0.0,1021.417080939586,0.02299421936381756,0.03208817412852724
development_rig_a,development_rig_a:radius=0.13500,0.135,3,1,"0,2,4",10000.0,1652.1778539757074,6.052617141633127,0.0,0.135,False,True,1.0,0.0,6147.113224765185,0.5359719011490203,0.024839318271245327
development_rig_a,development_rig_a:radius=0.13500,0.135,3,1,"0,2,4",1000000.0,1652.1778539757074,605.2617141633127,0.0,0.135,False,True,1.0,0.0,10.666701874139736,0.9881986030635225,0.0017032418700597672
development_rig_a,development_rig_a:radius=0.13500,0.135,4,0,"0,2,3,5",0.01,1440.2087054641484,6.943438101755686e-06,0.0,0.135,False,True,0.875,0.0,0.10859192213894119,3.934494662456515e-06,0.0258716944605714
development_rig_a,development_rig_a:radius=0.13500,0.135,4,0,"0,2,3,5",1.0,1440.2087054641484,0.0006943438101755686,0.0,0.135,False,True,0.875,0.0,10.336718591678089,0.00038678666581891115,0.023918524904209038
development_rig_a,development_rig_a:radius=0.13500,0.135,4,0,"0,2,3,5",100.0,1440.2087054641484,0.06943438101755686,0.0,0.135,False,True,0.875,0.0,576.7255877019527,0.02773523374036509,0.02246430312083327
development_rig_a,development_rig_a:radius=0.13500,0.135,4,0,"0,2,3,5",10000.0,1440.2087054641484,6.943438101755686,0.0,0.135,False,True,1.0,0.0,3687.383574146653,0.5511494715531886,0.017604722397342943
development_rig_a,development_rig_a:radius=0.13500,0.135,4,0,"0,2,3,5",1000000.0,1440.2087054641484,694.3438101755686,0.0,0.135,False,True,1.0,0.0,5.969716246829718,0.9879455428093191,0.0011340620215552894
development_rig_a,development_rig_a:radius=0.13500,0.135,4,1,"0,1,3,4",0.01,2047.508134666521,4.883985480052174e-06,0.0,0.135,False,True,1.0,0.0,0.11293800256800418,2.8680169508825137e-06,0.04386579610939375
development_rig_a,development_rig_a:radius=0.13500,0.135,4,1,"0,1,3,4",1.0,2047.508134666521,0.0004883985480052174,0.0,0.135,False,True,1.0,0.0,11.054828534078528,0.0002787796976445391,0.039896517090022794
development_rig_a,development_rig_a:radius=0.13500,0.135,4,1,"0,1,3,4",100.0,2047.508134666521,0.04883985480052174,0.0,0.135,False,True,1.0,0.0,570.988567782598,0.01717041514970184,0.03388069322165262
development_rig_a,development_rig_a:radius=0.13500,0.135,4,1,"0,1,3,4",10000.0,2047.508134666521,4.883985480052174,0.0,0.135,False,True,1.0,0.0,5906.4493164959695,0.429788268547854,0.027553176631558186
development_rig_a,development_rig_a:radius=0.13500,0.135,4,1,"0,1,3,4",1000000.0,2047.508134666521,488.3985480052174,0.0,0.135,False,True,1.0,0.0,24.57921304044125,0.9842725911184251,0.002041729850068744
development_rig_a,development_rig_a:radius=0.13500,0.135,5,0,"0,1,3,4,5",0.01,2266.884258874556,4.411341232288903e-06,0.0,0.135,False,True,1.0,0.0,0.6802022548024951,1.3407876322200324e-05,0.11124407718778762
development_rig_a,development_rig_a:radius=0.13500,0.135,5,0,"0,1,3,4,5",1.0,2266.884258874556,0.0004411341232288903,0.0,0.135,False,True,1.0,0.0,56.657362018110206,0.0011585922976442811,0.07810588434624555
development_rig_a,development_rig_a:radius=0.13500,0.135,5,0,"0,1,3,4,5",100.0,2266.884258874556,0.044113412322889026,0.0,0.135,False,True,1.0,0.0,655.084501393292,0.02090700227406659,0.02830840250840723
development_rig_a,development_rig_a:radius=0.13500,0.135,5,0,"0,1,3,4,5",10000.0,2266.884258874556,4.411341232288903,0.0,0.135,False,True,1.0,0.0,6703.674081316036,0.42799949446013946,0.025498378774067968
development_rig_a,development_rig_a:radius=0.13500,0.135,5,0,"0,1,3,4,5",1000000.0,2266.884258874556,441.13412322889025,0.0,0.135,False,True,1.0,0.0,27.523934548131425,0.9839766532448379,0.0019726027453932722
development_rig_a,development_rig_a:radius=0.13500,0.135,5,1,"0,1,2,4,5",0.01,2469.3720137436558,4.04961259151862e-06,0.0,0.135,False,True,1.0,0.0,0.6561255749591683,1.4924473771224807e-05,0.09000384869042687
development_rig_a,development_rig_a:radius=0.13500,0.135,5,1,"0,1,2,4,5",1.0,2469.3720137436558,0.00040496125915186204,0.0,0.135,False,True,1.0,0.0,49.754611430962086,0.0011938620598734159,0.0650889377784245
development_rig_a,development_rig_a:radius=0.13500,0.135,5,1,"0,1,2,4,5",100.0,2469.3720137436558,0.040496125915186205,0.0,0.135,False,True,1.0,0.0,1259.6236594480615,0.026798780321975968,0.02615250854639812
development_rig_a,development_rig_a:radius=0.13500,0.135,5,1,"0,1,2,4,5",10000.0,2469.3720137436558,4.0496125915186205,0.0,0.135,False,True,1.0,0.0,10308.98021459542,0.4788627680851095,0.024897875252315915
development_rig_a,development_rig_a:radius=0.13500,0.135,5,1,"0,1,2,4,5",1000000.0,2469.3720137436558,404.961259151862,0.0,0.135,False,True,1.0,0.0,31.48554279861305,0.9854755056350097,0.001993170035137894
development_rig_a,development_rig_a:radius=0.13500,0.135,6,0,"0,1,2,3,4,5",0.01,2650.524373955859,3.7728383478606473e-06,0.0,0.135,False,True,1.0,0.0,1.7951925372126585,2.8973435259641523e-05,0.197980123613347
development_rig_a,development_rig_a:radius=0.13500,0.135,6,0,"0,1,2,3,4,5",1.0,2650.524373955859,0.0003772838347860647,0.0,0.135,False,True,1.0,0.0,105.71522004440202,0.0022132042356229776,0.11543023379490017
development_rig_a,development_rig_a:radius=0.13500,0.135,6,0,"0,1,2,3,4,5",100.0,2650.524373955859,0.03772838347860647,0.0,0.135,False,True,1.0,0.0,877.1549646508392,0.023835155492467754,0.026652135184540755
development_rig_a,development_rig_a:radius=0.13500,0.135,6,0,"0,1,2,3,4,5",10000.0,2650.524373955859,3.772838347860647,0.0,0.135,False,True,1.0,0.0,8307.46691510348,0.4655109654271319,0.02426846680229268
development_rig_a,development_rig_a:radius=0.13500,0.135,6,0,"0,1,2,3,4,5",1000000.0,2650.524373955859,377.28383478606474,0.0,0.135,False,True,1.0,0.0,32.973106828617716,0.9853138999561142,0.0019969958884100097
development_rig_b,development_rig_b:radius=0.05500,0.055,3,0,"2,4,6",0.01,1181.0451881597987,8.467076535472047e-06,0.0,0.055,False,True,1.0,0.0,0.061563246326151275,4.562174475341712e-06,0.03278553751016252
development_rig_b,development_rig_b:radius=0.05500,0.055,3,0,"2,4,6",1.0,1181.0451881597987,0.0008467076535472047,0.0,0.055,False,True,1.0,0.0,5.972921027423752,0.0004336101833419692,0.0325663579680582
development_rig_b,development_rig_b:radius=0.05500,0.055,3,0,"2,4,6",100.0,1181.0451881597987,0.08467076535472047,0.0,0.055,False,True,1.0,0.0,321.709098977939,0.027824463637486814,0.03240969658043839
development_rig_b,development_rig_b:radius=0.05500,0.055,3,0,"2,4,6",10000.0,1181.0451881597987,8.467076535472046,0.0,0.055,False,True,1.0,0.0,1915.140004967272,0.5461635745356885,0.01819062725649707
development_rig_b,development_rig_b:radius=0.05500,0.055,3,0,"2,4,6",1000000.0,1181.0451881597987,846.7076535472047,0.0,0.055,False,True,1.0,0.0,1.5549246623548179,0.9895965325243844,0.0008889128821308309
development_rig_b,development_rig_b:radius=0.05500,0.055,3,1,"1,3,5",0.01,890.2500859558327,1.1232798690789593e-05,0.0,0.055,False,True,1.0,0.0,0.04776613789650389,4.8833227368273706e-06,0.02928041786515372
development_rig_b,development_rig_b:radius=0.05500,0.055,3,1,"1,3,5",1.0,890.2500859558327,0.0011232798690789592,0.0,0.055,False,True,1.0,0.0,4.752393252157317,0.00048223748507848345,0.02900208907734512
development_rig_b,development_rig_b:radius=0.05500,0.055,3,1,"1,3,5",100.0,890.2500859558327,0.11232798690789593,0.0,0.055,False,True,1.0,0.0,280.56139914870135,0.03188809890556052,0.025060559746012692
development_rig_b,development_rig_b:radius=0.05500,0.055,3,1,"1,3,5",10000.0,890.2500859558327,11.232798690789593,0.0,0.055,False,True,1.0,0.0,1388.070440628749,0.6127602630060653,0.013898141162551383
development_rig_b,development_rig_b:radius=0.05500,0.055,3,1,"1,3,5",1000000.0,890.2500859558327,1123.2798690789593,0.0,0.055,False,True,1.0,0.0,1.1798542220487134,0.9924481566780416,0.0005797411161991322
development_rig_b,development_rig_b:radius=0.05500,0.055,4,0,"1,3,4,6",0.01,1578.9535111960795,6.3333086940760275e-06,0.0,0.055,False,True,1.0,0.0,0.08190873497412712,5.41145879234908e-06,0.030671520895103086
development_rig_b,development_rig_b:radius=0.05500,0.055,4,0,"1,3,4,6",1.0,1578.9535111960795,0.0006333308694076028,0.0,0.055,False,True,1.0,0.0,8.05386475997235,0.0004998384341888577,0.030138649777429263
development_rig_b,development_rig_b:radius=0.05500,0.055,4,0,"1,3,4,6",100.0,1578.9535111960795,0.06333308694076027,0.0,0.055,False,True,1.0,0.0,492.1212545633669,0.027099636712030348,0.027417997874914807
development_rig_b,development_rig_b:radius=0.05500,0.055,4,0,"1,3,4,6",10000.0,1578.9535111960795,6.3333086940760275,0.0,0.055,False,True,1.0,0.0,2938.2607566829984,0.5429539249327362,0.016889724377839036
development_rig_b,development_rig_b:radius=0.05500,0.055,4,0,"1,3,4,6",1000000.0,1578.9535111960795,633.3308694076027,0.0,0.055,False,True,1.0,0.0,3.5756115246118805,0.9893387905718432,0.0009557021234736437
development_rig_b,development_rig_b:radius=0.05500,0.055,4,1,"1,2,4,5",0.01,1677.0272880346538,5.962932190399374e-06,0.0,0.055,False,True,1.0,0.0,0.0566459863112145,3.165989889428735e-06,0.023553515437175435
development_rig_b,development_rig_b:radius=0.05500,0.055,4,1,"1,2,4,5",1.0,1677.0272880346538,0.0005962932190399374,0.0,0.055,False,True,1.0,0.0,5.648868210921442,0.00031407670293294335,0.023539857289283227
development_rig_b,development_rig_b:radius=0.05500,0.055,4,1,"1,2,4,5",100.0,1677.0272880346538,0.05962932190399374,0.0,0.055,False,True,1.0,0.0,466.26107710545836,0.02409908057487134,0.024029474423043016
development_rig_b,development_rig_b:radius=0.05500,0.055,4,1,"1,2,4,5",10000.0,1677.0272880346538,5.962932190399374,0.0,0.055,False,True,1.0,0.0,3552.0434602380274,0.5246410201965216,0.018042452136479387
development_rig_b,development_rig_b:radius=0.05500,0.055,4,1,"1,2,4,5",1000000.0,1677.0272880346538,596.2932190399374,0.0,0.055,False,True,1.0,0.0,4.209304209135533,0.9891730606702238,0.001026175765625437
