training_arm,method,model_seed,epoch,learning_rate,train_total_loss,validation_field_cluster_rel_l2
m4_counterfactual,shuffled_pairing,20261401,19,0.00014644660940672628,0.0018587846498121507,0.23220026860944926
m4_counterfactual,shuffled_pairing,20261401,20,0.00010332332985438248,0.0018566563994681928,0.2320533063262701
m4_counterfactual,shuffled_pairing,20261401,21,6.698729810778065e-05,0.0018561765165941325,0.2321634728461504
m4_counterfactual,shuffled_pairing,20261401,22,3.806023374435663e-05,0.0018560950207756831,0.23215252822265028
m4_counterfactual,shuffled_pairing,20261401,23,1.70370868554659e-05,0.0018551713219494559,0.23201056397520006
m4_counterfactual,shuffled_pairing,20261401,24,4.277569313094809e-06,0.0018542887148214505,0.23202493591234088
m4_counterfactual,correct_ray_set,20261401,1,0.001,0.0021379561789217406,0.2492214685305953
m4_counterfactual,correct_ray_set,20261401,2,0.0009957224306869053,0.0020872655033599584,0.2478304836899042
m4_counterfactual,correct_ray_set,20261401,3,0.0009829629131445341,0.002055674658913631,0.24537303592078388
m4_counterfactual,correct_ray_set,20261401,4,0.0009619397662556433,0.002021587036870187,0.24313096138648688
m4_counterfactual,correct_ray_set,20261401,5,0.0009330127018922194,0.0019810975376458374,0.24027972291223704
m4_counterfactual,correct_ray_set,20261401,6,0.0008966766701456175,0.0019519077897712123,0.23939598696306347
m4_counterfactual,correct_ray_set,20261401,7,0.0008535533905932737,0.0019297808103146963,0.23678305139765143
m4_counterfactual,correct_ray_set,20261401,8,0.0008043807145043603,0.0019036865363887046,0.2359354798682034
m4_counterfactual,correct_ray_set,20261401,9,0.00075,0.0018937110835395288,0.23460520268417895
m4_counterfactual,correct_ray_set,20261401,10,0.000691341716182545,0.0018848212632292416,0.23418383095413448
m4_counterfactual,correct_ray_set,20261401,11,0.0006294095225512604,0.0018830543907824905,0.2336230728775263
m4_counterfactual,correct_ray_set,20261401,12,0.000565263096110026,0.0018740297011390795,0.23347279280424119
m4_counterfactual,correct_ray_set,20261401,13,0.0005,0.0018692836369154976,0.23311885488219558
m4_counterfactual,correct_ray_set,20261401,14,0.00043473690388997423,0.0018663524610019523,0.23273351304233075
m4_counterfactual,correct_ray_set,20261401,15,0.0003705904774487397,0.001863260207028361,0.23236443581990898
m4_counterfactual,correct_ray_set,20261401,16,0.0003086582838174552,0.0018586909980513155,0.2326057477388531
m4_counterfactual,correct_ray_set,20261401,17,0.0002500000000000001,0.001856213897553971,0.2322336294222623
m4_counterfactual,correct_ray_set,20261401,18,0.00019561928549563967,0.0018549959240772296,0.2320798146072775
m4_counterfactual,correct_ray_set,20261401,19,0.00014644660940672628,0.0018535874143708498,0.2321165181696415
m4_counterfactual,correct_ray_set,20261401,20,0.00010332332985438248,0.0018511750160541852,0.23199611171148718
m4_counterfactual,correct_ray_set,20261401,21,6.698729810778065e-05,0.0018506055392208509,0.23209190196357668
