training_arm,method,model_seed,source_split,pair_index,source_index,sample_seed,geometry_id,geometry_partition,family_id,noise_level,field_rel_l2,audit_reprojection_rel_l2
m1_repeat,correct_geometry,20261402,test_iid,44,229,30460850,g_010011111,geometry_ood,0,0.05,0.2220817655324936,0.25600311160087585
m1_repeat,correct_geometry,20261402,test_iid,45,229,30460850,g_011011101,geometry_ood,0,0.05,0.1858375072479248,0.10850484669208527
m1_repeat,correct_geometry,20261402,test_iid,46,229,30460850,g_111001101,geometry_ood,0,0.05,0.15073630213737488,0.19241420924663544
m1_repeat,correct_geometry,20261402,test_iid,47,229,30460850,g_111011010,geometry_ood,0,0.05,0.1584244668483734,0.10898299515247345
m1_repeat,correct_geometry,20261402,test_iid,48,220,30460841,g_010011111,geometry_ood,1,0.02,0.4128897488117218,0.6857115626335144
m1_repeat,correct_geometry,20261402,test_iid,49,220,30460841,g_011011101,geometry_ood,1,0.02,0.38880106806755066,0.6548294425010681
m1_repeat,correct_geometry,20261402,test_iid,50,220,30460841,g_111001101,geometry_ood,1,0.02,0.5530687570571899,0.7897927165031433
m1_repeat,correct_geometry,20261402,test_iid,51,220,30460841,g_111011010,geometry_ood,1,0.02,0.39356905221939087,0.6457740068435669
m1_repeat,correct_geometry,20261402,test_iid,52,205,30460826,g_010011111,geometry_ood,0,0.05,0.16744844615459442,0.1884673535823822
m1_repeat,correct_geometry,20261402,test_iid,53,205,30460826,g_011011101,geometry_ood,0,0.05,0.1380234956741333,0.13693928718566895
m1_repeat,correct_geometry,20261402,test_iid,54,205,30460826,g_111001101,geometry_ood,0,0.05,0.16077949106693268,0.20678704977035522
m1_repeat,correct_geometry,20261402,test_iid,55,205,30460826,g_111011010,geometry_ood,0,0.05,0.13598676025867462,0.15239624679088593
m1_repeat,correct_geometry,20261402,test_iid,56,224,30460845,g_010011111,geometry_ood,0,0.02,0.19310638308525085,0.23813627660274506
m1_repeat,correct_geometry,20261402,test_iid,57,224,30460845,g_011011101,geometry_ood,0,0.02,0.1325131058692932,0.07552686333656311
m1_repeat,correct_geometry,20261402,test_iid,58,224,30460845,g_111001101,geometry_ood,0,0.02,0.1634475439786911,0.2284073531627655
m1_repeat,correct_geometry,20261402,test_iid,59,224,30460845,g_111011010,geometry_ood,0,0.02,0.13519181311130524,0.10224445164203644
m1_repeat,correct_geometry,20261402,test_iid,60,211,30460832,g_010011111,geometry_ood,1,0.05,0.29021239280700684,0.6082035899162292
m1_repeat,correct_geometry,20261402,test_iid,61,211,30460832,g_011011101,geometry_ood,1,0.05,0.2491491436958313,0.48692232370376587
m1_repeat,correct_geometry,20261402,test_iid,62,211,30460832,g_111001101,geometry_ood,1,0.05,0.32879695296287537,0.5645318627357483
m1_repeat,correct_geometry,20261402,test_iid,63,211,30460832,g_111011010,geometry_ood,1,0.05,0.3772180378437042,0.4927809536457062
m1_repeat,correct_geometry,20261402,test_iid,64,226,30460847,g_010011111,geometry_ood,0,0.02,0.14685215055942535,0.15770182013511658
m1_repeat,correct_geometry,20261402,test_iid,65,226,30460847,g_011011101,geometry_ood,0,0.02,0.10070101916790009,0.09978386014699936
m1_repeat,correct_geometry,20261402,test_iid,66,226,30460847,g_111001101,geometry_ood,0,0.02,0.18529166281223297,0.3458116948604584
m1_repeat,correct_geometry,20261402,test_iid,67,226,30460847,g_111011010,geometry_ood,0,0.02,0.12266548722982407,0.12888263165950775
m1_repeat,correct_geometry,20261402,test_iid,68,212,30460833,g_010011111,geometry_ood,0,0.02,0.23486056923866272,0.3106498420238495
m1_repeat,correct_geometry,20261402,test_iid,69,212,30460833,g_011011101,geometry_ood,0,0.02,0.1967216283082962,0.22612833976745605
m1_repeat,correct_geometry,20261402,test_iid,70,212,30460833,g_111001101,geometry_ood,0,0.02,0.1969534456729889,0.31956031918525696
m1_repeat,correct_geometry,20261402,test_iid,71,212,30460833,g_111011010,geometry_ood,0,0.02,0.1784280687570572,0.20246121287345886
m1_repeat,correct_geometry,20261402,test_iid,72,223,30460844,g_010011111,geometry_ood,1,0.05,0.37039533257484436,0.6603089570999146
m1_repeat,correct_geometry,20261402,test_iid,73,223,30460844,g_011011101,geometry_ood,1,0.05,0.28548353910446167,0.4864838421344757
m1_repeat,correct_geometry,20261402,test_iid,74,223,30460844,g_111001101,geometry_ood,1,0.05,0.3981255888938904,0.6936777830123901
m1_repeat,correct_geometry,20261402,test_iid,75,223,30460844,g_111011010,geometry_ood,1,0.05,0.3916046917438507,0.5198965668678284
m1_repeat,correct_geometry,20261402,test_iid,76,202,30460823,g_010011111,geometry_ood,0,0.02,0.20830164849758148,0.22145064175128937
m1_repeat,correct_geometry,20261402,test_iid,77,202,30460823,g_011011101,geometry_ood,0,0.02,0.20367629826068878,0.19966042041778564
m1_repeat,correct_geometry,20261402,test_iid,78,202,30460823,g_111001101,geometry_ood,0,0.02,0.1835724264383316,0.17533813416957855
m1_repeat,correct_geometry,20261402,test_iid,79,202,30460823,g_111011010,geometry_ood,0,0.02,0.15510667860507965,0.1842791885137558
m1_repeat,correct_geometry,20261402,test_iid,80,200,30460821,g_010011111,geometry_ood,0,0.02,0.1590605080127716,0.23758240044116974
m1_repeat,correct_geometry,20261402,test_iid,81,200,30460821,g_011011101,geometry_ood,0,0.02,0.132204070687294,0.15648683905601501
m1_repeat,correct_geometry,20261402,test_iid,82,200,30460821,g_111001101,geometry_ood,0,0.02,0.1529361754655838,0.2865425944328308
m1_repeat,correct_geometry,20261402,test_iid,83,200,30460821,g_111011010,geometry_ood,0,0.02,0.12592998147010803,0.139642134308815
m1_repeat,correct_geometry,20261402,test_iid,84,210,30460831,g_010011111,geometry_ood,1,0.02,0.23032371699810028,0.33502259850502014
m1_repeat,correct_geometry,20261402,test_iid,85,210,30460831,g_011011101,geometry_ood,1,0.02,0.1859971433877945,0.2561304271221161
m1_repeat,correct_geometry,20261402,test_iid,86,210,30460831,g_111001101,geometry_ood,1,0.02,0.4863659143447876,0.6735076904296875
m1_repeat,correct_geometry,20261402,test_iid,87,210,30460831,g_111011010,geometry_ood,1,0.02,0.21133457124233246,0.2892523407936096
m1_repeat,correct_geometry,20261402,test_iid,88,206,30460827,g_010011111,geometry_ood,1,0.02,0.25570911169052124,0.5131694078445435
m1_repeat,correct_geometry,20261402,test_iid,89,206,30460827,g_011011101,geometry_ood,1,0.02,0.19679369032382965,0.3566090166568756
m1_repeat,correct_geometry,20261402,test_iid,90,206,30460827,g_111001101,geometry_ood,1,0.02,0.4209924638271332,0.7098283171653748
m1_repeat,correct_geometry,20261402,test_iid,91,206,30460827,g_111011010,geometry_ood,1,0.02,0.2792641520500183,0.419395387172699
m1_repeat,correct_geometry,20261402,test_iid,92,219,30460840,g_010011111,geometry_ood,1,0.05,0.37798193097114563,0.6148536801338196
m1_repeat,correct_geometry,20261402,test_iid,93,219,30460840,g_011011101,geometry_ood,1,0.05,0.3232923150062561,0.5251314640045166
m1_repeat,correct_geometry,20261402,test_iid,94,219,30460840,g_111001101,geometry_ood,1,0.05,0.5490954518318176,0.7377421259880066
m1_repeat,correct_geometry,20261402,test_iid,95,219,30460840,g_111011010,geometry_ood,1,0.05,0.36032864451408386,0.5382633209228516
m1_repeat,correct_geometry,20261402,test_iid,96,201,30460822,g_010011111,geometry_ood,0,0.05,0.2301778644323349,0.26903918385505676
m1_repeat,correct_geometry,20261402,test_iid,97,201,30460822,g_011011101,geometry_ood,0,0.05,0.16094909608364105,0.11104734241962433
m1_repeat,correct_geometry,20261402,test_iid,98,201,30460822,g_111001101,geometry_ood,0,0.05,0.2054639756679535,0.32221662998199463
m1_repeat,correct_geometry,20261402,test_iid,99,201,30460822,g_111011010,geometry_ood,0,0.05,0.1472620815038681,0.09890943765640259
m1_repeat,correct_geometry,20261402,test_iid,100,207,30460828,g_010011111,geometry_ood,1,0.05,0.2132394164800644,0.4373571574687958
m1_repeat,correct_geometry,20261402,test_iid,101,207,30460828,g_011011101,geometry_ood,1,0.05,0.19474442303180695,0.42810574173927307
m1_repeat,correct_geometry,20261402,test_iid,102,207,30460828,g_111001101,geometry_ood,1,0.05,0.38276422023773193,0.5832211971282959
m1_repeat,correct_geometry,20261402,test_iid,103,207,30460828,g_111011010,geometry_ood,1,0.05,0.2632445991039276,0.4760994017124176
m1_repeat,correct_geometry,20261402,test_iid,104,228,30460849,g_010011111,geometry_ood,0,0.02,0.19230154156684875,0.18553568422794342
m1_repeat,correct_geometry,20261402,test_iid,105,228,30460849,g_011011101,geometry_ood,0,0.02,0.14811894297599792,0.13715970516204834
m1_repeat,correct_geometry,20261402,test_iid,106,228,30460849,g_111001101,geometry_ood,0,0.02,0.27420201897621155,0.3602520525455475
m1_repeat,correct_geometry,20261402,test_iid,107,228,30460849,g_111011010,geometry_ood,0,0.02,0.17185774445533752,0.15580089390277863
m1_repeat,correct_geometry,20261402,test_iid,108,203,30460824,g_010011111,geometry_ood,0,0.05,0.1874460130929947,0.18637989461421967
m1_repeat,correct_geometry,20261402,test_iid,109,203,30460824,g_011011101,geometry_ood,0,0.05,0.1586981862783432,0.09913710504770279
m1_repeat,correct_geometry,20261402,test_iid,110,203,30460824,g_111001101,geometry_ood,0,0.05,0.16049565374851227,0.2580992877483368
m1_repeat,correct_geometry,20261402,test_iid,111,203,30460824,g_111011010,geometry_ood,0,0.05,0.15413585305213928,0.10908966511487961
m1_repeat,correct_geometry,20261402,test_iid,112,222,30460843,g_010011111,geometry_ood,1,0.02,0.2870272397994995,0.4786568284034729
m1_repeat,correct_geometry,20261402,test_iid,113,222,30460843,g_011011101,geometry_ood,1,0.02,0.2593836188316345,0.4450850784778595
m1_repeat,correct_geometry,20261402,test_iid,114,222,30460843,g_111001101,geometry_ood,1,0.02,0.38188454508781433,0.5586357116699219
m1_repeat,correct_geometry,20261402,test_iid,115,222,30460843,g_111011010,geometry_ood,1,0.02,0.3020782470703125,0.4644603729248047
m1_repeat,correct_geometry,20261402,test_iid,116,231,30460852,g_010011111,geometry_ood,1,0.05,0.25804343819618225,0.39447396993637085
m1_repeat,correct_geometry,20261402,test_iid,117,231,30460852,g_011011101,geometry_ood,1,0.05,0.24122968316078186,0.361238956451416
m1_repeat,correct_geometry,20261402,test_iid,118,231,30460852,g_111001101,geometry_ood,1,0.05,0.44312456250190735,0.6330755352973938
m1_repeat,correct_geometry,20261402,test_iid,119,231,30460852,g_111011010,geometry_ood,1,0.05,0.2624492347240448,0.38855528831481934
m1_repeat,correct_geometry,20261402,test_iid,120,216,30460837,g_010011111,geometry_ood,0,0.02,0.2074478715658188,0.30935004353523254
m1_repeat,correct_geometry,20261402,test_iid,121,216,30460837,g_011011101,geometry_ood,0,0.02,0.12078113853931427,0.13694573938846588
m1_repeat,correct_geometry,20261402,test_iid,122,216,30460837,g_111001101,geometry_ood,0,0.02,0.25667649507522583,0.42984938621520996
m1_repeat,correct_geometry,20261402,test_iid,123,216,30460837,g_111011010,geometry_ood,0,0.02,0.12600930035114288,0.12129077315330505
m1_repeat,correct_geometry,20261402,test_iid,124,217,30460838,g_010011111,geometry_ood,0,0.05,0.24313268065452576,0.28048887848854065
m1_repeat,correct_geometry,20261402,test_iid,125,217,30460838,g_011011101,geometry_ood,0,0.05,0.16559739410877228,0.09454213827848434
m1_repeat,correct_geometry,20261402,test_iid,126,217,30460838,g_111001101,geometry_ood,0,0.05,0.29692938923835754,0.40046536922454834
m1_repeat,correct_geometry,20261402,test_iid,127,217,30460838,g_111011010,geometry_ood,0,0.05,0.1910460740327835,0.10781250149011612
m1_repeat,locked_fno,20261403,test_iid,0,218,30460839,g_010011111,geometry_ood,1,0.02,0.3286563456058502,0.5598995089530945
m1_repeat,locked_fno,20261403,test_iid,1,218,30460839,g_011011101,geometry_ood,1,0.02,0.23980970680713654,0.41316553950309753
m1_repeat,locked_fno,20261403,test_iid,2,218,30460839,g_111001101,geometry_ood,1,0.02,0.492387980222702,0.7147037982940674
m1_repeat,locked_fno,20261403,test_iid,3,218,30460839,g_111011010,geometry_ood,1,0.02,0.292264848947525,0.41053393483161926
m1_repeat,locked_fno,20261403,test_iid,4,215,30460836,g_010011111,geometry_ood,0,0.05,0.25113460421562195,0.27682405710220337
m1_repeat,locked_fno,20261403,test_iid,5,215,30460836,g_011011101,geometry_ood,0,0.05,0.20280887186527252,0.19436824321746826
m1_repeat,locked_fno,20261403,test_iid,6,215,30460836,g_111001101,geometry_ood,0,0.05,0.2094404548406601,0.2996140420436859
m1_repeat,locked_fno,20261403,test_iid,7,215,30460836,g_111011010,geometry_ood,0,0.05,0.20610544085502625,0.187100350856781
m1_repeat,locked_fno,20261403,test_iid,8,209,30460830,g_010011111,geometry_ood,1,0.05,0.233052596449852,0.34454891085624695
m1_repeat,locked_fno,20261403,test_iid,9,209,30460830,g_011011101,geometry_ood,1,0.05,0.2044118046760559,0.2967720627784729
m1_repeat,locked_fno,20261403,test_iid,10,209,30460830,g_111001101,geometry_ood,1,0.05,0.28910529613494873,0.3970921039581299
m1_repeat,locked_fno,20261403,test_iid,11,209,30460830,g_111011010,geometry_ood,1,0.05,0.2661837935447693,0.2816196084022522
m1_repeat,locked_fno,20261403,test_iid,12,221,30460842,g_010011111,geometry_ood,1,0.05,0.27023395895957947,0.5611011385917664
m1_repeat,locked_fno,20261403,test_iid,13,221,30460842,g_011011101,geometry_ood,1,0.05,0.23254092037677765,0.5084051489830017
m1_repeat,locked_fno,20261403,test_iid,14,221,30460842,g_111001101,geometry_ood,1,0.05,0.33567488193511963,0.5624550580978394
m1_repeat,locked_fno,20261403,test_iid,15,221,30460842,g_111011010,geometry_ood,1,0.05,0.28399184346199036,0.49098458886146545
m1_repeat,locked_fno,20261403,test_iid,16,204,30460825,g_010011111,geometry_ood,0,0.02,0.19857755303382874,0.24974627792835236
m1_repeat,locked_fno,20261403,test_iid,17,204,30460825,g_011011101,geometry_ood,0,0.02,0.1528441458940506,0.19327816367149353
m1_repeat,locked_fno,20261403,test_iid,18,204,30460825,g_111001101,geometry_ood,0,0.02,0.21125903725624084,0.3934428095817566
m1_repeat,locked_fno,20261403,test_iid,19,204,30460825,g_111011010,geometry_ood,0,0.02,0.14966915547847748,0.17850302159786224
m1_repeat,locked_fno,20261403,test_iid,20,214,30460835,g_010011111,geometry_ood,0,0.02,0.2736714482307434,0.47976377606391907
m1_repeat,locked_fno,20261403,test_iid,21,214,30460835,g_011011101,geometry_ood,0,0.02,0.18814140558242798,0.15027213096618652
m1_repeat,locked_fno,20261403,test_iid,22,214,30460835,g_111001101,geometry_ood,0,0.02,0.3022974133491516,0.4825732409954071
m1_repeat,locked_fno,20261403,test_iid,23,214,30460835,g_111011010,geometry_ood,0,0.02,0.21521137654781342,0.13674458861351013
m1_repeat,locked_fno,20261403,test_iid,24,213,30460834,g_010011111,geometry_ood,0,0.05,0.2583906054496765,0.3816544711589813
m1_repeat,locked_fno,20261403,test_iid,25,213,30460834,g_011011101,geometry_ood,0,0.05,0.1584578901529312,0.18283356726169586
m1_repeat,locked_fno,20261403,test_iid,26,213,30460834,g_111001101,geometry_ood,0,0.05,0.29085710644721985,0.44587254524230957
m1_repeat,locked_fno,20261403,test_iid,27,213,30460834,g_111011010,geometry_ood,0,0.05,0.16494643688201904,0.14524218440055847
m1_repeat,locked_fno,20261403,test_iid,28,227,30460848,g_010011111,geometry_ood,0,0.05,0.19109368324279785,0.24500519037246704
m1_repeat,locked_fno,20261403,test_iid,29,227,30460848,g_011011101,geometry_ood,0,0.05,0.1371244192123413,0.11063363403081894
m1_repeat,locked_fno,20261403,test_iid,30,227,30460848,g_111001101,geometry_ood,0,0.05,0.1867259293794632,0.3546329140663147
m1_repeat,locked_fno,20261403,test_iid,31,227,30460848,g_111011010,geometry_ood,0,0.05,0.1315053254365921,0.10420864820480347
m1_repeat,locked_fno,20261403,test_iid,32,208,30460829,g_010011111,geometry_ood,1,0.02,0.3774973750114441,0.6141319274902344
m1_repeat,locked_fno,20261403,test_iid,33,208,30460829,g_011011101,geometry_ood,1,0.02,0.2844620943069458,0.45491570234298706
m1_repeat,locked_fno,20261403,test_iid,34,208,30460829,g_111001101,geometry_ood,1,0.02,0.44687891006469727,0.7216681838035583
m1_repeat,locked_fno,20261403,test_iid,35,208,30460829,g_111011010,geometry_ood,1,0.02,0.36713799834251404,0.49294283986091614
m1_repeat,locked_fno,20261403,test_iid,36,225,30460846,g_010011111,geometry_ood,0,0.05,0.26679521799087524,0.2882653772830963
m1_repeat,locked_fno,20261403,test_iid,37,225,30460846,g_011011101,geometry_ood,0,0.05,0.19959169626235962,0.1527610719203949
m1_repeat,locked_fno,20261403,test_iid,38,225,30460846,g_111001101,geometry_ood,0,0.05,0.2071114331483841,0.2774563729763031
m1_repeat,locked_fno,20261403,test_iid,39,225,30460846,g_111011010,geometry_ood,0,0.05,0.18388515710830688,0.130417138338089
m1_repeat,locked_fno,20261403,test_iid,40,230,30460851,g_010011111,geometry_ood,1,0.02,0.27910861372947693,0.5021699070930481
m1_repeat,locked_fno,20261403,test_iid,41,230,30460851,g_011011101,geometry_ood,1,0.02,0.23373933136463165,0.4054463803768158
m1_repeat,locked_fno,20261403,test_iid,42,230,30460851,g_111001101,geometry_ood,1,0.02,0.48133766651153564,0.750832200050354
m1_repeat,locked_fno,20261403,test_iid,43,230,30460851,g_111011010,geometry_ood,1,0.02,0.31212228536605835,0.4670247435569763
m1_repeat,locked_fno,20261403,test_iid,44,229,30460850,g_010011111,geometry_ood,0,0.05,0.25748419761657715,0.30062898993492126
m1_repeat,locked_fno,20261403,test_iid,45,229,30460850,g_011011101,geometry_ood,0,0.05,0.2106454223394394,0.13661019504070282
m1_repeat,locked_fno,20261403,test_iid,46,229,30460850,g_111001101,geometry_ood,0,0.05,0.1694013476371765,0.2271563708782196
m1_repeat,locked_fno,20261403,test_iid,47,229,30460850,g_111011010,geometry_ood,0,0.05,0.17469362914562225,0.11014217138290405
m1_repeat,locked_fno,20261403,test_iid,48,220,30460841,g_010011111,geometry_ood,1,0.02,0.4179360568523407,0.694550633430481
m1_repeat,locked_fno,20261403,test_iid,49,220,30460841,g_011011101,geometry_ood,1,0.02,0.3891235291957855,0.6588799357414246
m1_repeat,locked_fno,20261403,test_iid,50,220,30460841,g_111001101,geometry_ood,1,0.02,0.5556354522705078,0.7951929569244385
m1_repeat,locked_fno,20261403,test_iid,51,220,30460841,g_111011010,geometry_ood,1,0.02,0.3943532407283783,0.6490018367767334
m1_repeat,locked_fno,20261403,test_iid,52,205,30460826,g_010011111,geometry_ood,0,0.05,0.18760600686073303,0.22198553383350372
m1_repeat,locked_fno,20261403,test_iid,53,205,30460826,g_011011101,geometry_ood,0,0.05,0.14610135555267334,0.12571126222610474
m1_repeat,locked_fno,20261403,test_iid,54,205,30460826,g_111001101,geometry_ood,0,0.05,0.16380088031291962,0.2341018170118332
m1_repeat,locked_fno,20261403,test_iid,55,205,30460826,g_111011010,geometry_ood,0,0.05,0.13727223873138428,0.12728118896484375
m1_repeat,locked_fno,20261403,test_iid,56,224,30460845,g_010011111,geometry_ood,0,0.02,0.21798638999462128,0.27881401777267456
m1_repeat,locked_fno,20261403,test_iid,57,224,30460845,g_011011101,geometry_ood,0,0.02,0.14488470554351807,0.0956246554851532
m1_repeat,locked_fno,20261403,test_iid,58,224,30460845,g_111001101,geometry_ood,0,0.02,0.1630425751209259,0.2578280568122864
m1_repeat,locked_fno,20261403,test_iid,59,224,30460845,g_111011010,geometry_ood,0,0.02,0.13645271956920624,0.08713968843221664
m1_repeat,locked_fno,20261403,test_iid,60,211,30460832,g_010011111,geometry_ood,1,0.05,0.28551948070526123,0.6188463568687439
m1_repeat,locked_fno,20261403,test_iid,61,211,30460832,g_011011101,geometry_ood,1,0.05,0.2418413609266281,0.49565693736076355
m1_repeat,locked_fno,20261403,test_iid,62,211,30460832,g_111001101,geometry_ood,1,0.05,0.3246173858642578,0.5755395293235779
m1_repeat,locked_fno,20261403,test_iid,63,211,30460832,g_111011010,geometry_ood,1,0.05,0.37819162011146545,0.5009751915931702
m1_repeat,locked_fno,20261403,test_iid,64,226,30460847,g_010011111,geometry_ood,0,0.02,0.1652696430683136,0.2015370875597
m1_repeat,locked_fno,20261403,test_iid,65,226,30460847,g_011011101,geometry_ood,0,0.02,0.10610688477754593,0.09614942222833633
m1_repeat,locked_fno,20261403,test_iid,66,226,30460847,g_111001101,geometry_ood,0,0.02,0.19211715459823608,0.36116376519203186
m1_repeat,locked_fno,20261403,test_iid,67,226,30460847,g_111011010,geometry_ood,0,0.02,0.12811841070652008,0.1103864312171936
m1_repeat,locked_fno,20261403,test_iid,68,212,30460833,g_010011111,geometry_ood,0,0.02,0.2614172399044037,0.3312850594520569
m1_repeat,locked_fno,20261403,test_iid,69,212,30460833,g_011011101,geometry_ood,0,0.02,0.21728916466236115,0.23310482501983643
m1_repeat,locked_fno,20261403,test_iid,70,212,30460833,g_111001101,geometry_ood,0,0.02,0.22021184861660004,0.3490539491176605
m1_repeat,locked_fno,20261403,test_iid,71,212,30460833,g_111011010,geometry_ood,0,0.02,0.19546274840831757,0.20371659100055695
m1_repeat,locked_fno,20261403,test_iid,72,223,30460844,g_010011111,geometry_ood,1,0.05,0.3724566400051117,0.670408308506012
m1_repeat,locked_fno,20261403,test_iid,73,223,30460844,g_011011101,geometry_ood,1,0.05,0.28150445222854614,0.49424561858177185
m1_repeat,locked_fno,20261403,test_iid,74,223,30460844,g_111001101,geometry_ood,1,0.05,0.39799830317497253,0.699604332447052
m1_repeat,locked_fno,20261403,test_iid,75,223,30460844,g_111011010,geometry_ood,1,0.05,0.3914448022842407,0.5261529088020325
m1_repeat,locked_fno,20261403,test_iid,76,202,30460823,g_010011111,geometry_ood,0,0.02,0.22922225296497345,0.24814654886722565
m1_repeat,locked_fno,20261403,test_iid,77,202,30460823,g_011011101,geometry_ood,0,0.02,0.21344943344593048,0.18070665001869202
m1_repeat,locked_fno,20261403,test_iid,78,202,30460823,g_111001101,geometry_ood,0,0.02,0.17132724821567535,0.18747104704380035
m1_repeat,locked_fno,20261403,test_iid,79,202,30460823,g_111011010,geometry_ood,0,0.02,0.15321576595306396,0.15142479538917542
m1_repeat,locked_fno,20261403,test_iid,80,200,30460821,g_010011111,geometry_ood,0,0.02,0.18943586945533752,0.27279239892959595
m1_repeat,locked_fno,20261403,test_iid,81,200,30460821,g_011011101,geometry_ood,0,0.02,0.15328098833560944,0.17153297364711761
m1_repeat,locked_fno,20261403,test_iid,82,200,30460821,g_111001101,geometry_ood,0,0.02,0.16387461125850677,0.30922985076904297
m1_repeat,locked_fno,20261403,test_iid,83,200,30460821,g_111011010,geometry_ood,0,0.02,0.14402826130390167,0.13714995980262756
m1_repeat,locked_fno,20261403,test_iid,84,210,30460831,g_010011111,geometry_ood,1,0.02,0.22595974802970886,0.3551796078681946
m1_repeat,locked_fno,20261403,test_iid,85,210,30460831,g_011011101,geometry_ood,1,0.02,0.17041771113872528,0.26062899827957153
m1_repeat,locked_fno,20261403,test_iid,86,210,30460831,g_111001101,geometry_ood,1,0.02,0.48693761229515076,0.6820340156555176
m1_repeat,locked_fno,20261403,test_iid,87,210,30460831,g_111011010,geometry_ood,1,0.02,0.2039671093225479,0.2932110130786896
m1_repeat,locked_fno,20261403,test_iid,88,206,30460827,g_010011111,geometry_ood,1,0.02,0.25684985518455505,0.5261872410774231
m1_repeat,locked_fno,20261403,test_iid,89,206,30460827,g_011011101,geometry_ood,1,0.02,0.19269046187400818,0.36757898330688477
m1_repeat,locked_fno,20261403,test_iid,90,206,30460827,g_111001101,geometry_ood,1,0.02,0.42479273676872253,0.7163458466529846
m1_repeat,locked_fno,20261403,test_iid,91,206,30460827,g_111011010,geometry_ood,1,0.02,0.28006711602211,0.4285130500793457
m1_repeat,locked_fno,20261403,test_iid,92,219,30460840,g_010011111,geometry_ood,1,0.05,0.37868666648864746,0.6210452914237976
m1_repeat,locked_fno,20261403,test_iid,93,219,30460840,g_011011101,geometry_ood,1,0.05,0.31911590695381165,0.527104914188385
m1_repeat,locked_fno,20261403,test_iid,94,219,30460840,g_111001101,geometry_ood,1,0.05,0.5503384470939636,0.7437963485717773
m1_repeat,locked_fno,20261403,test_iid,95,219,30460840,g_111011010,geometry_ood,1,0.05,0.3583764433860779,0.5388395190238953
m1_repeat,locked_fno,20261403,test_iid,96,201,30460822,g_010011111,geometry_ood,0,0.05,0.2621300518512726,0.30982455611228943
m1_repeat,locked_fno,20261403,test_iid,97,201,30460822,g_011011101,geometry_ood,0,0.05,0.1829005628824234,0.14774452149868011
m1_repeat,locked_fno,20261403,test_iid,98,201,30460822,g_111001101,geometry_ood,0,0.05,0.22473788261413574,0.3545258045196533
m1_repeat,locked_fno,20261403,test_iid,99,201,30460822,g_111011010,geometry_ood,0,0.05,0.16328178346157074,0.12367182970046997
m1_repeat,locked_fno,20261403,test_iid,100,207,30460828,g_010011111,geometry_ood,1,0.05,0.2236800342798233,0.4525452256202698
m1_repeat,locked_fno,20261403,test_iid,101,207,30460828,g_011011101,geometry_ood,1,0.05,0.19693690538406372,0.4319871962070465
m1_repeat,locked_fno,20261403,test_iid,102,207,30460828,g_111001101,geometry_ood,1,0.05,0.3886334300041199,0.5938359498977661
m1_repeat,locked_fno,20261403,test_iid,103,207,30460828,g_111011010,geometry_ood,1,0.05,0.26835688948631287,0.4789723753929138
m1_repeat,locked_fno,20261403,test_iid,104,228,30460849,g_010011111,geometry_ood,0,0.02,0.19435714185237885,0.22879917919635773
m1_repeat,locked_fno,20261403,test_iid,105,228,30460849,g_011011101,geometry_ood,0,0.02,0.1282854974269867,0.11568785458803177
m1_repeat,locked_fno,20261403,test_iid,106,228,30460849,g_111001101,geometry_ood,0,0.02,0.26998305320739746,0.38281965255737305
m1_repeat,locked_fno,20261403,test_iid,107,228,30460849,g_111011010,geometry_ood,0,0.02,0.1578623503446579,0.12380027025938034
m1_repeat,locked_fno,20261403,test_iid,108,203,30460824,g_010011111,geometry_ood,0,0.05,0.21929121017456055,0.22809335589408875
m1_repeat,locked_fno,20261403,test_iid,109,203,30460824,g_011011101,geometry_ood,0,0.05,0.18331317603588104,0.1208047941327095
m1_repeat,locked_fno,20261403,test_iid,110,203,30460824,g_111001101,geometry_ood,0,0.05,0.18485064804553986,0.28828325867652893
m1_repeat,locked_fno,20261403,test_iid,111,203,30460824,g_111011010,geometry_ood,0,0.05,0.1769159883260727,0.10744171589612961
m1_repeat,locked_fno,20261403,test_iid,112,222,30460843,g_010011111,geometry_ood,1,0.02,0.2943325638771057,0.4851020872592926
m1_repeat,locked_fno,20261403,test_iid,113,222,30460843,g_011011101,geometry_ood,1,0.02,0.26123154163360596,0.4411070942878723
m1_repeat,locked_fno,20261403,test_iid,114,222,30460843,g_111001101,geometry_ood,1,0.02,0.3831337094306946,0.5615891814231873
m1_repeat,locked_fno,20261403,test_iid,115,222,30460843,g_111011010,geometry_ood,1,0.02,0.30437034368515015,0.458351731300354
m1_repeat,locked_fno,20261403,test_iid,116,231,30460852,g_010011111,geometry_ood,1,0.05,0.25679072737693787,0.39755621552467346
m1_repeat,locked_fno,20261403,test_iid,117,231,30460852,g_011011101,geometry_ood,1,0.05,0.23480769991874695,0.3522576093673706
m1_repeat,locked_fno,20261403,test_iid,118,231,30460852,g_111001101,geometry_ood,1,0.05,0.4434807300567627,0.6341688632965088
m1_repeat,locked_fno,20261403,test_iid,119,231,30460852,g_111011010,geometry_ood,1,0.05,0.2607932388782501,0.3805560767650604
m1_repeat,locked_fno,20261403,test_iid,120,216,30460837,g_010011111,geometry_ood,0,0.02,0.23064838349819183,0.34242942929267883
m1_repeat,locked_fno,20261403,test_iid,121,216,30460837,g_011011101,geometry_ood,0,0.02,0.13410556316375732,0.1646777242422104
