source_index,sample_seed,source_split,family_id,noise_level,total_budget,method,classical_champion,ridge_relative,model_seed_count,field_rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,audit_reprojection_rel_l2,improvement_vs_classical_pct
183,20460744,test_iid,1,0.05,4,ridge,ridge,1e-06,3,0.4813991189002991,0.7066149115562439,0.2720107436180115,0.6922176480293274,0.0
183,20460744,test_iid,1,0.05,4,ridge_fno,ridge,1e-06,3,0.3830685118834178,0.6705224911371866,0.12720869729916254,0.6049963633219401,20.426004775684266
183,20460744,test_iid,1,0.05,4,ridge_unet,ridge,1e-06,3,0.394293079773585,0.684561570485433,0.13880807161331177,0.622762938340505,18.094349513043742
183,20460744,test_iid,1,0.05,4,unet,ridge,1e-06,3,0.4494989613691966,0.7600652774175009,0.1923633168141047,0.7065337101618449,6.6265508761022405
183,20460744,test_iid,1,0.05,6,fno,ridge,1e-06,3,0.43171535929044086,0.743173877398173,0.2849298020203908,0.722291886806488,-11.792689457965464
183,20460744,test_iid,1,0.05,6,physics_lift,ridge,1e-06,3,0.5585696697235107,0.8112996220588684,0.4655493199825287,0.8422101140022278,-44.641612312885265
183,20460744,test_iid,1,0.05,6,ridge,ridge,1e-06,3,0.3861749470233917,0.6115357279777527,0.2701466381549835,0.5782103538513184,0.0
183,20460744,test_iid,1,0.05,6,ridge_fno,ridge,1e-06,3,0.3208444317181905,0.5900725324948629,0.180180033047994,0.5449448029200236,16.917336509940604
183,20460744,test_iid,1,0.05,6,ridge_unet,ridge,1e-06,3,0.33303497234980267,0.601998507976532,0.2041992942492167,0.5555119117101034,13.760596093312243
183,20460744,test_iid,1,0.05,6,unet,ridge,1e-06,3,0.4368854761123657,0.7431649565696716,0.2980092962582906,0.7157277862230936,-13.131491175104896
183,20460744,test_iid,1,0.05,8,fno,ridge,1e-05,3,0.42259318629900616,0.7276968558629354,0.3016103208065033,0.7197570204734802,-13.11565582676377
183,20460744,test_iid,1,0.05,8,physics_lift,ridge,1e-05,3,0.5672223567962646,0.8026664853096008,0.47810059785842896,0.8647128343582153,-51.82859300333271
183,20460744,test_iid,1,0.05,8,ridge,ridge,1e-05,3,0.37359389662742615,0.5965470671653748,0.2675798535346985,0.5691825151443481,0.0
183,20460744,test_iid,1,0.05,8,ridge_fno,ridge,1e-05,3,0.31445101896921795,0.5792262355486552,0.18882301449775696,0.5406528115272522,15.830793327180958
183,20460744,test_iid,1,0.05,8,ridge_unet,ridge,1e-05,3,0.3217223286628723,0.5914939443270365,0.20296650131543478,0.5416709184646606,13.884479493021516
183,20460744,test_iid,1,0.05,8,unet,ridge,1e-05,3,0.4088708758354187,0.7192060947418213,0.2761827955643336,0.7036767999331156,-9.44260051525381
184,20560721,test_noise_ood,0,0.1,4,fno,ridge,1e-06,3,0.24365949630737305,0.3872224787871043,0.16671810547510782,0.2570037245750427,37.24897613321858
184,20560721,test_noise_ood,0,0.1,4,physics_lift,ridge,1e-06,3,0.6103451251983643,0.760226845741272,0.483705997467041,0.48543837666511536,-57.185671392372825
184,20560721,test_noise_ood,0,0.1,4,ridge,ridge,1e-06,3,0.38829565048217773,0.49012741446495056,0.3339456617832184,0.4421710669994354,0.0
184,20560721,test_noise_ood,0,0.1,4,ridge_fno,ridge,1e-06,3,0.19009550412495932,0.386350413163503,0.1385666231314341,0.23547920087973276,51.0436174370192
184,20560721,test_noise_ood,0,0.1,4,ridge_unet,ridge,1e-06,3,0.20303182303905487,0.3843288719654083,0.1321419229110082,0.24330363174279532,47.71205322866452
184,20560721,test_noise_ood,0,0.1,4,unet,ridge,1e-06,3,0.262371301651001,0.49132871627807617,0.2044153759876887,0.2225024253129959,32.43001786769492
184,20560721,test_noise_ood,0,0.1,6,fno,ridge,1e-06,3,0.20558786392211914,0.36447952191034955,0.16347883145014444,0.17996287842591605,20.122757239421638
184,20560721,test_noise_ood,0,0.1,6,physics_lift,ridge,1e-06,3,0.4111635684967041,0.5311673879623413,0.362715482711792,0.46865153312683105,-59.749761238233894
184,20560721,test_noise_ood,0,0.1,6,ridge,ridge,1e-06,3,0.25737977027893066,0.35405194759368896,0.2270343005657196,0.2411421239376068,0.0
184,20560721,test_noise_ood,0,0.1,6,ridge_fno,ridge,1e-06,3,0.13213291267553964,0.33061398069063824,0.12103596081336339,0.1706305295228958,48.66227732939942
184,20560721,test_noise_ood,0,0.1,6,ridge_unet,ridge,1e-06,3,0.12864167739947638,0.30684898296991986,0.1173858717083931,0.15112140774726868,50.01873019757401
184,20560721,test_noise_ood,0,0.1,6,unet,ridge,1e-06,3,0.24327327807744345,0.4298246701558431,0.2022817333539327,0.20967884361743927,5.480808451318751
184,20560721,test_noise_ood,0,0.1,8,fno,ridge,1e-05,3,0.16091709832350412,0.30904239416122437,0.1660159925619761,0.19834856688976288,38.09298897334779
184,20560721,test_noise_ood,0,0.1,8,physics_lift,ridge,1e-05,3,0.3875463902950287,0.4762941002845764,0.34280070662498474,0.5786752104759216,-49.09440269059389
184,20560721,test_noise_ood,0,0.1,8,ridge,ridge,1e-05,3,0.25993356108665466,0.44035646319389343,0.22397442162036896,0.24879951775074005,0.0
184,20560721,test_noise_ood,0,0.1,8,ridge_fno,ridge,1e-05,3,0.14857798318068186,0.43869800368944806,0.13538530468940735,0.1549744407335917,42.84001551781978
184,20560721,test_noise_ood,0,0.1,8,ridge_unet,ridge,1e-05,3,0.14755556980768839,0.43040130535761517,0.12846038242181143,0.1426671693722407,43.23335194144869
184,20560721,test_noise_ood,0,0.1,8,unet,ridge,1e-05,3,0.15736568967501322,0.32875849803288776,0.15189638237158457,0.20520444214344025,39.45926450684587
185,20560722,test_noise_ood,0,0.1,4,fno,ridge,1e-06,3,0.43487273653348285,0.5481504599253336,0.20949358741442362,0.4296003480752309,0.2272410984676735
185,20560722,test_noise_ood,0,0.1,4,physics_lift,ridge,1e-06,3,0.6527939438819885,0.7889706492424011,0.5113633871078491,0.6886644959449768,-49.77037487898101
185,20560722,test_noise_ood,0,0.1,4,ridge,ridge,1e-06,3,0.435863196849823,0.5395522713661194,0.3353058397769928,0.5654357075691223,0.0
185,20560722,test_noise_ood,0,0.1,4,ridge_fno,ridge,1e-06,3,0.28418876727422077,0.4581121504306793,0.1750433792670568,0.407034695148468,34.79863192659365
185,20560722,test_noise_ood,0,0.1,4,ridge_unet,ridge,1e-06,3,0.2980928619702657,0.46566752592722577,0.17522253096103668,0.4207166035970052,31.608618455278773
185,20560722,test_noise_ood,0,0.1,4,unet,ridge,1e-06,3,0.3910568058490753,0.6123278141021729,0.3110594054063161,0.4145888884862264,10.279920700917302
185,20560722,test_noise_ood,0,0.1,6,fno,ridge,1e-06,3,0.3044363657633464,0.4341132342815399,0.21180053551991782,0.3437237838904063,-24.701420505661233
185,20560722,test_noise_ood,0,0.1,6,physics_lift,ridge,1e-06,3,0.45046064257621765,0.5488205552101135,0.36980336904525757,0.5717491507530212,-84.51501965029244
185,20560722,test_noise_ood,0,0.1,6,ridge,ridge,1e-06,3,0.24413223564624786,0.3253774046897888,0.2124021351337433,0.22914475202560425,0.0
185,20560722,test_noise_ood,0,0.1,6,ridge_fno,ridge,1e-06,3,0.16377794245878854,0.3077186346054077,0.1378596971432368,0.1429887811342875,32.914249514990324
185,20560722,test_noise_ood,0,0.1,6,ridge_unet,ridge,1e-06,3,0.18322791159152985,0.3107118308544159,0.15915429592132568,0.1577131301164627,24.947268390529157
185,20560722,test_noise_ood,0,0.1,6,unet,ridge,1e-06,3,0.3458417554696401,0.4976699650287628,0.2702941298484802,0.38889004786809284,-41.66165093017646
185,20560722,test_noise_ood,0,0.1,8,fno,ridge,1e-05,3,0.23846406737963358,0.33192116022109985,0.2062208652496338,0.37522050738334656,1.19342570973136
185,20560722,test_noise_ood,0,0.1,8,physics_lift,ridge,1e-05,3,0.42292314767837524,0.4794677197933197,0.3670206069946289,0.6673715710639954,-75.23641137746586
185,20560722,test_noise_ood,0,0.1,8,ridge,ridge,1e-05,3,0.24134433269500732,0.360200971364975,0.20133046805858612,0.2586835026741028,0.0
185,20560722,test_noise_ood,0,0.1,8,ridge_fno,ridge,1e-05,3,0.1865079402923584,0.36979172627131146,0.16023742655913034,0.19548491636912027,22.721226469286847
185,20560722,test_noise_ood,0,0.1,8,ridge_unet,ridge,1e-05,3,0.18950330714384714,0.37547773122787476,0.1626017838716507,0.19216345250606537,21.48010892655107
185,20560722,test_noise_ood,0,0.1,8,unet,ridge,1e-05,3,0.2638239214817683,0.3881614108880361,0.22056105236212412,0.3168328603108724,-9.314322211607854
186,20560723,test_noise_ood,1,0.1,4,fno,ridge,1e-06,3,0.44088560342788696,0.6894731124242147,0.27395105361938477,0.6012829542160034,-9.184237171739069
186,20560723,test_noise_ood,1,0.1,4,physics_lift,ridge,1e-06,3,0.672232985496521,0.8749990463256836,0.6371851563453674,0.6442356705665588,-66.47684830803561
186,20560723,test_noise_ood,1,0.1,4,ridge,ridge,1e-06,3,0.4037996828556061,0.5389629602432251,0.24472375214099884,0.5955371856689453,0.0
186,20560723,test_noise_ood,1,0.1,4,ridge_fno,ridge,1e-06,3,0.326912264029185,0.5166564782460531,0.13158439348141351,0.557273805141449,19.040980488764948
186,20560723,test_noise_ood,1,0.1,4,ridge_unet,ridge,1e-06,3,0.32568257053693134,0.5154937704404196,0.13712951044241586,0.5400982101758321,19.34551106282444
186,20560723,test_noise_ood,1,0.1,4,unet,ridge,1e-06,3,0.4209238390127818,0.6829499204953512,0.2276951918999354,0.5379342138767242,-4.240755226956601
186,20560723,test_noise_ood,1,0.1,6,fno,ridge,1e-06,3,0.38358841339747113,0.6630795001983643,0.28769104679425556,0.4761228561401367,-24.564847135261996
186,20560723,test_noise_ood,1,0.1,6,physics_lift,ridge,1e-06,3,0.5187084674835205,0.7467746138572693,0.4724697768688202,0.6280088424682617,-68.44315079156362
186,20560723,test_noise_ood,1,0.1,6,ridge,ridge,1e-06,3,0.3079427480697632,0.4588254392147064,0.2398689091205597,0.421974241733551,0.0
186,20560723,test_noise_ood,1,0.1,6,ridge_fno,ridge,1e-06,3,0.24672429263591766,0.4434032738208771,0.16393779714902243,0.37663305799166363,19.879817211924713
186,20560723,test_noise_ood,1,0.1,6,ridge_unet,ridge,1e-06,3,0.25574218730131787,0.44752711057662964,0.177654430270195,0.38771355152130127,16.95138498811149
186,20560723,test_noise_ood,1,0.1,6,unet,ridge,1e-06,3,0.3906925817330678,0.6625009775161743,0.2870330363512039,0.4987036387125651,-26.871824123713186
186,20560723,test_noise_ood,1,0.1,8,fno,ridge,1e-05,3,0.37663268049558,0.6440550287564596,0.2906872381766637,0.4861715833346049,-23.360267672836443
186,20560723,test_noise_ood,1,0.1,8,physics_lift,ridge,1e-05,3,0.5260943174362183,0.7350813150405884,0.4664737582206726,0.6994557976722717,-72.31413836591575
186,20560723,test_noise_ood,1,0.1,8,ridge,ridge,1e-05,3,0.3053111732006073,0.46821194887161255,0.247381791472435,0.40766942501068115,0.0
186,20560723,test_noise_ood,1,0.1,8,ridge_fno,ridge,1e-05,3,0.24944201608498892,0.45667166511217755,0.1825819412867228,0.36507173379262287,18.299086970762808
186,20560723,test_noise_ood,1,0.1,8,ridge_unet,ridge,1e-05,3,0.25603047013282776,0.4643008808294932,0.1913731594880422,0.3700636426607768,16.14113972672655
186,20560723,test_noise_ood,1,0.1,8,unet,ridge,1e-05,3,0.352192759513855,0.6250195304552714,0.24968858063220978,0.442282497882843,-15.35534576793565
187,20560724,test_noise_ood,1,0.1,4,fno,ridge,1e-06,3,0.3075661063194275,0.5512679219245911,0.21877621610959372,0.34861921270688373,2.896834462345499
187,20560724,test_noise_ood,1,0.1,4,physics_lift,ridge,1e-06,3,0.6224043965339661,0.8242623805999756,0.6237521171569824,0.5741593837738037,-96.50226701226318
187,20560724,test_noise_ood,1,0.1,4,ridge,ridge,1e-06,3,0.31674158573150635,0.4234011471271515,0.22584636509418488,0.40965718030929565,0.0
187,20560724,test_noise_ood,1,0.1,4,ridge_fno,ridge,1e-06,3,0.20381805300712585,0.3953242599964142,0.10692816972732544,0.28084416190783185,35.651628270796856
187,20560724,test_noise_ood,1,0.1,4,ridge_unet,ridge,1e-06,3,0.20117364823818207,0.38586511214574176,0.10513288527727127,0.2828938663005829,36.48650594018412
187,20560724,test_noise_ood,1,0.1,4,unet,ridge,1e-06,3,0.30003295342127484,0.5572126110394796,0.19779950380325317,0.3783510724703471,5.275162170951007
187,20560724,test_noise_ood,1,0.1,6,fno,ridge,1e-06,3,0.2827141384283702,0.515403131643931,0.2329001178344091,0.343413124481837,-6.411590128201014
187,20560724,test_noise_ood,1,0.1,6,physics_lift,ridge,1e-06,3,0.4662553668022156,0.6612377166748047,0.4472675919532776,0.6085134744644165,-75.49520254974088
187,20560724,test_noise_ood,1,0.1,6,ridge,ridge,1e-06,3,0.26567983627319336,0.3632510006427765,0.23123720288276672,0.303070068359375,0.0
187,20560724,test_noise_ood,1,0.1,6,ridge_fno,ridge,1e-06,3,0.16692238549391428,0.3424275418122609,0.137527068456014,0.2427157461643219,37.17160179117132
187,20560724,test_noise_ood,1,0.1,6,ridge_unet,ridge,1e-06,3,0.1708849916855494,0.33784521619478863,0.14623723924160004,0.23651205996672311,35.68010501550123
187,20560724,test_noise_ood,1,0.1,6,unet,ridge,1e-06,3,0.2991434633731842,0.5396473606427511,0.25192951659361523,0.36938021580378216,-12.595471138974544
187,20560724,test_noise_ood,1,0.1,8,fno,ridge,1e-05,3,0.27698637048403424,0.48890354235967,0.23992347717285156,0.3788565695285797,-3.1238594645737976
187,20560724,test_noise_ood,1,0.1,8,physics_lift,ridge,1e-05,3,0.48536261916160583,0.6538963317871094,0.4617820084095001,0.6803016662597656,-80.70371636060841
187,20560724,test_noise_ood,1,0.1,8,ridge,ridge,1e-05,3,0.268595814704895,0.41170212626457214,0.2392287403345108,0.28774210810661316,0.0
187,20560724,test_noise_ood,1,0.1,8,ridge_fno,ridge,1e-05,3,0.17489492893218994,0.3978099624315898,0.14699513216813406,0.2219146341085434,34.88546010119516
187,20560724,test_noise_ood,1,0.1,8,ridge_unet,ridge,1e-05,3,0.17940032482147217,0.4006250202655792,0.15434877077738443,0.22128941118717194,33.208071384540915
187,20560724,test_noise_ood,1,0.1,8,unet,ridge,1e-05,3,0.2515727976957957,0.4721723695596059,0.20867635806401572,0.34107377131779987,6.337781929974992
188,20560725,test_noise_ood,0,0.1,4,fno,ridge,1e-06,3,0.29966934521993,0.46006491780281067,0.1764551450808843,0.3182886342207591,27.153015257404828
188,20560725,test_noise_ood,0,0.1,4,physics_lift,ridge,1e-06,3,0.6015052795410156,0.7726638317108154,0.44988253712654114,0.6699351072311401,-46.22064825844342
188,20560725,test_noise_ood,0,0.1,4,ridge,ridge,1e-06,3,0.4113682210445404,0.5228939652442932,0.3444506824016571,0.5159658193588257,0.0
188,20560725,test_noise_ood,0,0.1,4,ridge_fno,ridge,1e-06,3,0.21400592724482217,0.42629828055699664,0.15062551697095236,0.31340474883715314,47.97703947526596
188,20560725,test_noise_ood,0,0.1,4,ridge_unet,ridge,1e-06,3,0.21933606763680777,0.41456321875254315,0.13733024895191193,0.3357327381769816,46.681329179891556
188,20560725,test_noise_ood,0,0.1,4,unet,ridge,1e-06,3,0.25747085611025494,0.5028501649697622,0.21871191263198853,0.3263486127058665,37.41109717788539
188,20560725,test_noise_ood,0,0.1,6,fno,ridge,1e-06,3,0.2138606607913971,0.3765718440214793,0.16730926434199014,0.2531807025273641,18.14422822234639
188,20560725,test_noise_ood,0,0.1,6,physics_lift,ridge,1e-06,3,0.39533525705337524,0.5258156061172485,0.34417325258255005,0.5101265907287598,-51.31568591063385
188,20560725,test_noise_ood,0,0.1,6,ridge,ridge,1e-06,3,0.26126521825790405,0.3684176206588745,0.23209747672080994,0.23080235719680786,0.0
188,20560725,test_noise_ood,0,0.1,6,ridge_fno,ridge,1e-06,3,0.12900841236114502,0.34166661898295086,0.12375304351250331,0.11087536066770554,50.62166589878699
188,20560725,test_noise_ood,0,0.1,6,ridge_unet,ridge,1e-06,3,0.13023266196250916,0.32371896505355835,0.12802714109420776,0.11263398826122284,50.15308090705995
188,20560725,test_noise_ood,0,0.1,6,unet,ridge,1e-06,3,0.23511724174022675,0.40990081429481506,0.1990087926387787,0.2938365538914998,10.008211843861146
188,20560725,test_noise_ood,0,0.1,8,fno,ridge,1e-05,3,0.17860816915829977,0.3215598464012146,0.16952316959698996,0.28172722458839417,30.653269025648836
188,20560725,test_noise_ood,0,0.1,8,physics_lift,ridge,1e-05,3,0.37782251834869385,0.476692795753479,0.3372919261455536,0.6179664134979248,-46.69405469735122
188,20560725,test_noise_ood,0,0.1,8,ridge,ridge,1e-05,3,0.2575581669807434,0.3907548189163208,0.22855809330940247,0.2442898452281952,0.0
188,20560725,test_noise_ood,0,0.1,8,ridge_fno,ridge,1e-05,3,0.14276907841364542,0.3806786934534709,0.14746859669685364,0.13788747787475586,44.5682192540354
188,20560725,test_noise_ood,0,0.1,8,ridge_unet,ridge,1e-05,3,0.13770748674869537,0.37761056423187256,0.13657386600971222,0.1313099811474482,46.53344199352974
188,20560725,test_noise_ood,0,0.1,8,unet,ridge,1e-05,3,0.16681071122487387,0.3280940155188243,0.15693029264609018,0.2661759903033574,35.23377139203745
189,20560726,test_noise_ood,0,0.1,4,fno,ridge,1e-06,3,0.27371034026145935,0.44697466492652893,0.16720172266165415,0.3938569724559784,35.61827297432531
189,20560726,test_noise_ood,0,0.1,4,physics_lift,ridge,1e-06,3,0.5695359706878662,0.7364757061004639,0.41066503524780273,0.6510555148124695,-33.96537873224951
189,20560726,test_noise_ood,0,0.1,4,ridge,ridge,1e-06,3,0.4251366853713989,0.522663414478302,0.3631231188774109,0.5295530557632446,0.0
189,20560726,test_noise_ood,0,0.1,4,ridge_fno,ridge,1e-06,3,0.2131312439839045,0.41863734523455304,0.14389866590499878,0.38041675090789795,49.867595218650216
189,20560726,test_noise_ood,0,0.1,4,ridge_unet,ridge,1e-06,3,0.22622704009215036,0.41606952746709186,0.15368390580018362,0.40208439032236737,46.78722211540353
189,20560726,test_noise_ood,0,0.1,4,unet,ridge,1e-06,3,0.26788196961085003,0.5066732168197632,0.20589413245519003,0.4434800346692403,36.98921339211211
189,20560726,test_noise_ood,0,0.1,6,fno,ridge,1e-06,3,0.20876272519429526,0.3803860644499461,0.16506504019101462,0.3705499867598216,35.19024262479593
189,20560726,test_noise_ood,0,0.1,6,physics_lift,ridge,1e-06,3,0.4005541205406189,0.533603310585022,0.3366808295249939,0.5781576633453369,-24.350816668327372
189,20560726,test_noise_ood,0,0.1,6,ridge,ridge,1e-06,3,0.3221161961555481,0.404022216796875,0.29484084248542786,0.31080567836761475,0.0
189,20560726,test_noise_ood,0,0.1,6,ridge_fno,ridge,1e-06,3,0.15230670074621835,0.343884418408076,0.15940671662489572,0.19382740060488382,52.7168448638958
189,20560726,test_noise_ood,0,0.1,6,ridge_unet,ridge,1e-06,3,0.1585701803366343,0.33489760756492615,0.16410538057486215,0.21600684523582458,50.77236654670745
189,20560726,test_noise_ood,0,0.1,6,unet,ridge,1e-06,3,0.22861844301223755,0.4231557051340739,0.1906538357337316,0.4103846351305644,29.02609501133894
189,20560726,test_noise_ood,0,0.1,8,fno,ridge,1e-05,3,0.1892006347576777,0.3514523009459178,0.1776643047730128,0.3745230833689372,41.876827110469435
189,20560726,test_noise_ood,0,0.1,8,physics_lift,ridge,1e-05,3,0.39538124203681946,0.5097986459732056,0.33879783749580383,0.6590114831924438,-21.4626595600652
189,20560726,test_noise_ood,0,0.1,8,ridge,ridge,1e-05,3,0.3255167007446289,0.5299721360206604,0.291880339384079,0.31231164932250977,0.0
189,20560726,test_noise_ood,0,0.1,8,ridge_fno,ridge,1e-05,3,0.1827471206585566,0.5088940660158793,0.17447686195373535,0.20479549964269003,43.85937181073786
189,20560726,test_noise_ood,0,0.1,8,ridge_unet,ridge,1e-05,3,0.18363153437773386,0.49702714880307514,0.17105607191721597,0.20969551801681519,43.587676466950164
189,20560726,test_noise_ood,0,0.1,8,unet,ridge,1e-05,3,0.1873994767665863,0.3706718683242798,0.16769924263159433,0.3874974052111308,42.430149869936365
190,20560727,test_noise_ood,1,0.1,4,fno,ridge,1e-06,3,0.44766239325205487,0.7077095707257589,0.23864269256591797,0.5480096538861593,14.249657203520135
190,20560727,test_noise_ood,1,0.1,4,physics_lift,ridge,1e-06,3,0.7095419764518738,0.9146251082420349,0.621193528175354,0.8507792353630066,-35.913734605203125
190,20560727,test_noise_ood,1,0.1,4,ridge,ridge,1e-06,3,0.5220531821250916,0.7243924140930176,0.2762792408466339,0.7298513650894165,0.0
190,20560727,test_noise_ood,1,0.1,4,ridge_fno,ridge,1e-06,3,0.417080561319987,0.6783702373504639,0.13080433507760367,0.629683276017507,20.107648875464672
190,20560727,test_noise_ood,1,0.1,4,ridge_unet,ridge,1e-06,3,0.433321346839269,0.6930504043896993,0.14200639724731445,0.6480922897656759,16.99670422933868
190,20560727,test_noise_ood,1,0.1,4,unet,ridge,1e-06,3,0.48510295152664185,0.7577674190203348,0.2122508684794108,0.7052750190099081,7.077867133759778
190,20560727,test_noise_ood,1,0.1,6,fno,ridge,1e-06,3,0.42953816056251526,0.6961249510447184,0.27789119879404706,0.7118754982948303,-14.978499132171097
190,20560727,test_noise_ood,1,0.1,6,physics_lift,ridge,1e-06,3,0.5779010057449341,0.7970603704452515,0.4856647551059723,0.866923451423645,-54.692170307914644
190,20560727,test_noise_ood,1,0.1,6,ridge,ridge,1e-06,3,0.37358129024505615,0.5804494023323059,0.28109437227249146,0.5483633279800415,0.0
190,20560727,test_noise_ood,1,0.1,6,ridge_fno,ridge,1e-06,3,0.3105249007542928,0.5558130343755087,0.19296307861804962,0.49978702267011005,16.878893867846486
190,20560727,test_noise_ood,1,0.1,6,ridge_unet,ridge,1e-06,3,0.32645710309346515,0.5682080785433451,0.2190696100393931,0.5191877683003744,12.614172171350722
190,20560727,test_noise_ood,1,0.1,6,unet,ridge,1e-06,3,0.4401719073454539,0.7050804098447164,0.31195956468582153,0.7205950419108073,-17.824933646044855
190,20560727,test_noise_ood,1,0.1,8,fno,ridge,1e-05,3,0.411963830391566,0.6675367951393127,0.2893559585014979,0.7042380372683207,-15.91797173355622
190,20560727,test_noise_ood,1,0.1,8,physics_lift,ridge,1e-05,3,0.5835137963294983,0.7818652391433716,0.4820958971977234,0.8859355449676514,-64.18853005790328
190,20560727,test_noise_ood,1,0.1,8,ridge,ridge,1e-05,3,0.35539254546165466,0.5953514575958252,0.26424849033355713,0.5194552540779114,0.0
190,20560727,test_noise_ood,1,0.1,8,ridge_fno,ridge,1e-05,3,0.30950812498728436,0.5862949093182882,0.19938005010286966,0.4783697923024495,12.910912471345561
190,20560727,test_noise_ood,1,0.1,8,ridge_unet,ridge,1e-05,3,0.3133971293767293,0.5888790488243103,0.20989163716634116,0.48325494925181073,11.816628294849336
190,20560727,test_noise_ood,1,0.1,8,unet,ridge,1e-05,3,0.3896907369295756,0.652469793955485,0.2617660810550054,0.6615050435066223,-9.650790908760088
191,20560728,test_noise_ood,1,0.1,4,fno,ridge,1e-06,3,0.32315125068028766,0.5384390751520792,0.20591077705224356,0.4409340222676595,11.723452234223286
191,20560728,test_noise_ood,1,0.1,4,physics_lift,ridge,1e-06,3,0.6255554556846619,0.8150527477264404,0.5988361835479736,0.6165488362312317,-70.88554027736342
191,20560728,test_noise_ood,1,0.1,4,ridge,ridge,1e-06,3,0.36606693267822266,0.4855775833129883,0.2442919760942459,0.5252178311347961,0.0
191,20560728,test_noise_ood,1,0.1,4,ridge_fno,ridge,1e-06,3,0.25512828926245373,0.44901154438654584,0.12191839267810185,0.4245643417040507,30.305562593107073
191,20560728,test_noise_ood,1,0.1,4,ridge_unet,ridge,1e-06,3,0.2633506755034129,0.451439489920934,0.12297365566094716,0.43804892897605896,28.05941974136682
191,20560728,test_noise_ood,1,0.1,4,unet,ridge,1e-06,3,0.32030990719795227,0.5700498819351196,0.19957258800665537,0.4338735540707906,12.499633644966883
191,20560728,test_noise_ood,1,0.1,6,fno,ridge,1e-06,3,0.2944740255673726,0.524791936079661,0.22658108174800873,0.44226743777592975,-9.96701033387079
191,20560728,test_noise_ood,1,0.1,6,physics_lift,ridge,1e-06,3,0.46630796790122986,0.657268226146698,0.44742268323898315,0.6313573718070984,-74.13587845684091
191,20560728,test_noise_ood,1,0.1,6,ridge,ridge,1e-06,3,0.2677839696407318,0.37560921907424927,0.21920597553253174,0.4147372543811798,0.0
191,20560728,test_noise_ood,1,0.1,6,ridge_fno,ridge,1e-06,3,0.18509660164515176,0.36113699277242023,0.13525537649790445,0.36715492606163025,30.878386075987848
191,20560728,test_noise_ood,1,0.1,6,ridge_unet,ridge,1e-06,3,0.19318929811318716,0.358146329720815,0.14832425117492676,0.3683559795220693,27.85628715092426
191,20560728,test_noise_ood,1,0.1,6,unet,ridge,1e-06,3,0.30184616645177204,0.5260584453741709,0.24535429974397024,0.46642380952835083,-12.72002833351528
191,20560728,test_noise_ood,1,0.1,8,fno,ridge,1e-05,3,0.2723834713300069,0.49357043703397113,0.2408839613199234,0.44228749473889667,-2.456013146517151
191,20560728,test_noise_ood,1,0.1,8,physics_lift,ridge,1e-05,3,0.462819904088974,0.6333432793617249,0.44076403975486755,0.6895386576652527,-74.08795748949049
191,20560728,test_noise_ood,1,0.1,8,ridge,ridge,1e-05,3,0.2658540606498718,0.4193345308303833,0.22169683873653412,0.3983674645423889,0.0
191,20560728,test_noise_ood,1,0.1,8,ridge_fno,ridge,1e-05,3,0.19579137365023294,0.41553448637326557,0.15337997674942017,0.35433969895044964,26.35381488178489
191,20560728,test_noise_ood,1,0.1,8,ridge_unet,ridge,1e-05,3,0.1980838676293691,0.419201523065567,0.1553072730700175,0.3564042846361796,25.491501937034826
191,20560728,test_noise_ood,1,0.1,8,unet,ridge,1e-05,3,0.2580215831597646,0.4857669671376546,0.21367563803990683,0.4492497543493907,2.946156801566812
192,20560729,test_noise_ood,0,0.1,4,fno,ridge,1e-06,3,0.3299853503704071,0.49798958500226337,0.222047358751297,0.30981605251630145,25.499352453218677
192,20560729,test_noise_ood,0,0.1,4,physics_lift,ridge,1e-06,3,0.5869432091712952,0.7306932210922241,0.4393402636051178,0.5794857144355774,-32.51391041240255
192,20560729,test_noise_ood,0,0.1,4,ridge,ridge,1e-06,3,0.4429295063018799,0.4907535910606384,0.3840395510196686,0.4696754515171051,0.0
192,20560729,test_noise_ood,0,0.1,4,ridge_fno,ridge,1e-06,3,0.20782619218031564,0.36321831742922467,0.20340087016423544,0.20413291454315186,53.07917191698629
192,20560729,test_noise_ood,0,0.1,4,ridge_unet,ridge,1e-06,3,0.2346049596865972,0.3763423065344493,0.21482432881991068,0.25571565330028534,47.03334134457689
192,20560729,test_noise_ood,0,0.1,4,unet,ridge,1e-06,3,0.3352498610814412,0.5520421663920084,0.25446467598279315,0.3648380637168884,24.31078618339013
192,20560729,test_noise_ood,0,0.1,6,fno,ridge,1e-06,3,0.25756755967934925,0.40592392285664874,0.21610060830911001,0.27377502620220184,26.93335530318755
192,20560729,test_noise_ood,0,0.1,6,physics_lift,ridge,1e-06,3,0.44179582595825195,0.5462513566017151,0.3651787042617798,0.5403221249580383,-25.328432990399804
192,20560729,test_noise_ood,0,0.1,6,ridge,ridge,1e-06,3,0.3525104522705078,0.4133683145046234,0.3318486213684082,0.30668050050735474,0.0
192,20560729,test_noise_ood,0,0.1,6,ridge_fno,ridge,1e-06,3,0.1814031551281611,0.3488387068112691,0.18447155753771463,0.1527756800254186,48.539637914213614
192,20560729,test_noise_ood,0,0.1,6,ridge_unet,ridge,1e-06,3,0.19600902497768402,0.34456777572631836,0.19769889116287231,0.17964276174704233,44.39625159604757
