model_seed,variant_index,source_index,sample_seed,source_split,family_id,noise_level,total_budget,method,classical_champion,ridge_relative,inference_ms_per_sample,field_rel_l2,gradient_rel_l2,observed_reprojection_rel_l2,audit_reprojection_rel_l2,improvement_vs_classical_pct
20260721,555,185,20560722,test_noise_ood,0,0.1,4,ridge,ridge,1e-06,0.0,0.435863196849823,0.5395522713661194,0.3353058397769928,0.5654357075691223,0.0
20260721,555,185,20560722,test_noise_ood,0,0.1,4,unet,ridge,1e-06,0.30381726699286243,0.3912368416786194,0.6004995703697205,0.3082541525363922,0.4275655746459961,10.238615119063901
20260721,555,185,20560722,test_noise_ood,0,0.1,4,fno,ridge,1e-06,0.2597975973104541,0.4204203486442566,0.531320333480835,0.19712768495082855,0.41713258624076843,3.5430493597861217
20260721,555,185,20560722,test_noise_ood,0,0.1,4,ridge_unet,ridge,1e-06,0.2871851886286297,0.2925417721271515,0.46743395924568176,0.17533181607723236,0.42138680815696716,32.88220381032175
20260721,555,185,20560722,test_noise_ood,0,0.1,4,ridge_fno,ridge,1e-06,0.2765779786891977,0.2663382291793823,0.44538506865501404,0.1626843512058258,0.3937123119831085,38.89407706254715
20260721,556,185,20560722,test_noise_ood,0,0.1,6,physics_lift,ridge,1e-06,0.0,0.45046064257621765,0.5488205552101135,0.36980336904525757,0.5717491507530212,-84.51501965029244
20260721,556,185,20560722,test_noise_ood,0,0.1,6,ridge,ridge,1e-06,0.0,0.24413223564624786,0.3253774046897888,0.2124021351337433,0.22914475202560425,0.0
20260721,556,185,20560722,test_noise_ood,0,0.1,6,unet,ridge,1e-06,0.30381726699286243,0.33993223309516907,0.4954325556755066,0.2585221827030182,0.4614217281341553,-39.24102738621735
20260721,556,185,20560722,test_noise_ood,0,0.1,6,fno,ridge,1e-06,0.2597975973104541,0.29050445556640625,0.42111751437187195,0.21260185539722443,0.3239300847053528,-18.994713990643433
20260721,556,185,20560722,test_noise_ood,0,0.1,6,ridge_unet,ridge,1e-06,0.2871851886286297,0.19507354497909546,0.31791195273399353,0.17078915238380432,0.16506479680538177,20.095130221982814
20260721,556,185,20560722,test_noise_ood,0,0.1,6,ridge_fno,ridge,1e-06,0.2765779786891977,0.1663063019514084,0.3054342269897461,0.14232748746871948,0.1479644626379013,31.878597878934723
20260721,557,185,20560722,test_noise_ood,0,0.1,8,physics_lift,ridge,1e-05,0.0,0.42292314767837524,0.4794677197933197,0.3670206069946289,0.6673715710639954,-75.23641137746586
20260721,557,185,20560722,test_noise_ood,0,0.1,8,ridge,ridge,1e-05,0.0,0.24134433269500732,0.360200971364975,0.20133046805858612,0.2586835026741028,0.0
20260721,557,185,20560722,test_noise_ood,0,0.1,8,unet,ridge,1e-05,0.30381726699286243,0.2734989821910858,0.3949318528175354,0.21467004716396332,0.3073637783527374,-13.323142556067339
20260721,557,185,20560722,test_noise_ood,0,0.1,8,fno,ridge,1e-05,0.2597975973104541,0.19245027005672455,0.28895285725593567,0.17228364944458008,0.31377238035202026,20.259047350355143
20260721,557,185,20560722,test_noise_ood,0,0.1,8,ridge_unet,ridge,1e-05,0.2871851886286297,0.19578160345554352,0.3936409652233124,0.16434986889362335,0.18939723074436188,18.878723494557356
20260721,557,185,20560722,test_noise_ood,0,0.1,8,ridge_fno,ridge,1e-05,0.2765779786891977,0.18862828612327576,0.3689842224121094,0.15929818153381348,0.19723287224769592,21.842670172881864
20260721,558,186,20560723,test_noise_ood,1,0.1,4,physics_lift,ridge,1e-06,0.0,0.672232985496521,0.8749990463256836,0.6371851563453674,0.6442356705665588,-66.47684830803561
20260721,558,186,20560723,test_noise_ood,1,0.1,4,ridge,ridge,1e-06,0.0,0.4037996828556061,0.5389629602432251,0.24472375214099884,0.5955371856689453,0.0
20260721,558,186,20560723,test_noise_ood,1,0.1,4,unet,ridge,1e-06,0.30381726699286243,0.4452795088291168,0.7195622324943542,0.235047847032547,0.6037378907203674,-10.272377055888057
20260721,558,186,20560723,test_noise_ood,1,0.1,4,fno,ridge,1e-06,0.2597975973104541,0.435503214597702,0.6815776228904724,0.2640472948551178,0.625113308429718,-7.851301793457385
20260721,558,186,20560723,test_noise_ood,1,0.1,4,ridge_unet,ridge,1e-06,0.2871851886286297,0.3257123827934265,0.5182300209999084,0.13682840764522552,0.5268988013267517,19.33812813070219
20260721,558,186,20560723,test_noise_ood,1,0.1,4,ridge_fno,ridge,1e-06,0.2765779786891977,0.3228346109390259,0.5146491527557373,0.12475579231977463,0.5542219281196594,20.050801264579455
20260721,559,186,20560723,test_noise_ood,1,0.1,6,physics_lift,ridge,1e-06,0.0,0.5187084674835205,0.7467746138572693,0.4724697768688202,0.6280088424682617,-68.44315079156362
20260721,559,186,20560723,test_noise_ood,1,0.1,6,ridge,ridge,1e-06,0.0,0.3079427480697632,0.4588254392147064,0.2398689091205597,0.421974241733551,0.0
20260721,559,186,20560723,test_noise_ood,1,0.1,6,unet,ridge,1e-06,0.30381726699286243,0.38239187002182007,0.6632919311523438,0.2674408257007599,0.5162880420684814,-24.17628679956736
20260721,559,186,20560723,test_noise_ood,1,0.1,6,fno,ridge,1e-06,0.2597975973104541,0.3822627067565918,0.6633041501045227,0.2872923016548157,0.4866876006126404,-24.134342877835977
20260721,559,186,20560723,test_noise_ood,1,0.1,6,ridge_unet,ridge,1e-06,0.2871851886286297,0.26169702410697937,0.45141375064849854,0.18539483845233917,0.3989231288433075,15.017636964179088
20260721,559,186,20560723,test_noise_ood,1,0.1,6,ridge_fno,ridge,1e-06,0.2765779786891977,0.24775704741477966,0.4424630105495453,0.16779033839702606,0.37853071093559265,19.544444878810154
20260721,560,186,20560723,test_noise_ood,1,0.1,8,physics_lift,ridge,1e-05,0.0,0.5260943174362183,0.7350813150405884,0.4664737582206726,0.6994557976722717,-72.31413836591575
20260721,560,186,20560723,test_noise_ood,1,0.1,8,ridge,ridge,1e-05,0.0,0.3053111732006073,0.46821194887161255,0.247381791472435,0.40766942501068115,0.0
20260721,560,186,20560723,test_noise_ood,1,0.1,8,unet,ridge,1e-05,0.30381726699286243,0.3328016400337219,0.602070152759552,0.21604318916797638,0.4457433521747589,-9.004081489989147
20260721,560,186,20560723,test_noise_ood,1,0.1,8,fno,ridge,1e-05,0.2597975973104541,0.3619277775287628,0.6315773725509644,0.2726860046386719,0.4597538709640503,-18.54390186066648
20260721,560,186,20560723,test_noise_ood,1,0.1,8,ridge_unet,ridge,1e-05,0.2871851886286297,0.26070651412010193,0.47370705008506775,0.19478583335876465,0.3743841052055359,14.609573116097984
20260721,560,186,20560723,test_noise_ood,1,0.1,8,ridge_fno,ridge,1e-05,0.2765779786891977,0.2504408657550812,0.45683085918426514,0.18272237479686737,0.3640860617160797,17.971929055244043
20260721,561,187,20560724,test_noise_ood,1,0.1,4,physics_lift,ridge,1e-06,0.0,0.6224043965339661,0.8242623805999756,0.6237521171569824,0.5741593837738037,-96.50226701226318
20260721,561,187,20560724,test_noise_ood,1,0.1,4,ridge,ridge,1e-06,0.0,0.31674158573150635,0.4234011471271515,0.22584636509418488,0.40965718030929565,0.0
20260721,561,187,20560724,test_noise_ood,1,0.1,4,unet,ridge,1e-06,0.30381726699286243,0.3059307634830475,0.5769539475440979,0.1930055022239685,0.3777596354484558,3.4131363658666487
20260721,561,187,20560724,test_noise_ood,1,0.1,4,fno,ridge,1e-06,0.2597975973104541,0.29923027753829956,0.5369985699653625,0.21011918783187866,0.3595954477787018,5.528578810612947
20260721,561,187,20560724,test_noise_ood,1,0.1,4,ridge_unet,ridge,1e-06,0.2871851886286297,0.20755444467067719,0.3907915949821472,0.10744412243366241,0.28537967801094055,34.471994199410105
20260721,561,187,20560724,test_noise_ood,1,0.1,4,ridge_fno,ridge,1e-06,0.2765779786891977,0.20218977332115173,0.39414769411087036,0.10244089365005493,0.2847774028778076,36.16570023334277
20260721,562,187,20560724,test_noise_ood,1,0.1,6,physics_lift,ridge,1e-06,0.0,0.4662553668022156,0.6612377166748047,0.4472675919532776,0.6085134744644165,-75.49520254974088
20260721,562,187,20560724,test_noise_ood,1,0.1,6,ridge,ridge,1e-06,0.0,0.26567983627319336,0.3632510006427765,0.23123720288276672,0.303070068359375,0.0
20260721,562,187,20560724,test_noise_ood,1,0.1,6,unet,ridge,1e-06,0.30381726699286243,0.28167182207107544,0.5283257961273193,0.22687000036239624,0.3154033124446869,-6.0192696676377215
20260721,562,187,20560724,test_noise_ood,1,0.1,6,fno,ridge,1e-06,0.2597975973104541,0.27579832077026367,0.5041038990020752,0.2258300930261612,0.32143479585647583,-3.808525569335111
20260721,562,187,20560724,test_noise_ood,1,0.1,6,ridge_unet,ridge,1e-06,0.2871851886286297,0.17691034078598022,0.3407283425331116,0.15255817770957947,0.24511413276195526,33.412206485854306
20260721,562,187,20560724,test_noise_ood,1,0.1,6,ridge_fno,ridge,1e-06,0.2765779786891977,0.16598102450370789,0.3387455344200134,0.13879850506782532,0.23881009221076965,37.5259233698834
20260721,563,187,20560724,test_noise_ood,1,0.1,8,physics_lift,ridge,1e-05,0.0,0.48536261916160583,0.6538963317871094,0.4617820084095001,0.6803016662597656,-80.70371636060841
20260721,563,187,20560724,test_noise_ood,1,0.1,8,ridge,ridge,1e-05,0.0,0.268595814704895,0.41170212626457214,0.2392287403345108,0.28774210810661316,0.0
20260721,563,187,20560724,test_noise_ood,1,0.1,8,unet,ridge,1e-05,0.30381726699286243,0.22462418675422668,0.4351368844509125,0.17030839622020721,0.29993322491645813,16.37092819142251
20260721,563,187,20560724,test_noise_ood,1,0.1,8,fno,ridge,1e-05,0.2597975973104541,0.24878522753715515,0.45045918226242065,0.2021074742078781,0.32470929622650146,7.375612754588866
20260721,563,187,20560724,test_noise_ood,1,0.1,8,ridge_unet,ridge,1e-05,0.2871851886286297,0.18286149203777313,0.4111112356185913,0.15487194061279297,0.22363519668579102,31.919455915945154
20260721,563,187,20560724,test_noise_ood,1,0.1,8,ridge_fno,ridge,1e-05,0.2765779786891977,0.1748436540365219,0.39678001403808594,0.14619383215904236,0.22172421216964722,34.90455008430758
20260721,564,188,20560725,test_noise_ood,0,0.1,4,physics_lift,ridge,1e-06,0.0,0.6015052795410156,0.7726638317108154,0.44988253712654114,0.6699351072311401,-46.22064825844342
20260721,564,188,20560725,test_noise_ood,0,0.1,4,ridge,ridge,1e-06,0.0,0.4113682210445404,0.5228939652442932,0.3444506824016571,0.5159658193588257,0.0
20260721,564,188,20560725,test_noise_ood,0,0.1,4,unet,ridge,1e-06,0.30381726699286243,0.26744571328163147,0.5101379752159119,0.22000421583652496,0.3637481927871704,34.98629704480163
20260721,564,188,20560725,test_noise_ood,0,0.1,4,fno,ridge,1e-06,0.2597975973104541,0.2811366319656372,0.43470171093940735,0.16889047622680664,0.2869453728199005,31.658155009617516
20260721,564,188,20560725,test_noise_ood,0,0.1,4,ridge_unet,ridge,1e-06,0.2871851886286297,0.21234051883220673,0.4125346839427948,0.13524730503559113,0.3239893913269043,48.38188562706218
20260721,564,188,20560725,test_noise_ood,0,0.1,4,ridge_fno,ridge,1e-06,0.2765779786891977,0.20279709994792938,0.41772323846817017,0.13931609690189362,0.30890390276908875,50.701806903436335
20260721,565,188,20560725,test_noise_ood,0,0.1,6,physics_lift,ridge,1e-06,0.0,0.39533525705337524,0.5258156061172485,0.34417325258255005,0.5101265907287598,-51.31568591063385
20260721,565,188,20560725,test_noise_ood,0,0.1,6,ridge,ridge,1e-06,0.0,0.26126521825790405,0.3684176206588745,0.23209747672080994,0.23080235719680786,0.0
20260721,565,188,20560725,test_noise_ood,0,0.1,6,unet,ridge,1e-06,0.30381726699286243,0.22217577695846558,0.401326060295105,0.19350658357143402,0.32967016100883484,14.961594030745534
20260721,565,188,20560725,test_noise_ood,0,0.1,6,fno,ridge,1e-06,0.2597975973104541,0.208807572722435,0.37368449568748474,0.16813871264457703,0.2337789386510849,20.078311948697856
20260721,565,188,20560725,test_noise_ood,0,0.1,6,ridge_unet,ridge,1e-06,0.2871851886286297,0.14207224547863007,0.3305048942565918,0.13971823453903198,0.1057296171784401,45.621446885883685
20260721,565,188,20560725,test_noise_ood,0,0.1,6,ridge_fno,ridge,1e-06,0.2765779786891977,0.1288728266954422,0.3353988826274872,0.1234080120921135,0.11041009426116943,50.673561695175955
20260721,566,188,20560725,test_noise_ood,0,0.1,8,physics_lift,ridge,1e-05,0.0,0.37782251834869385,0.476692795753479,0.3372919261455536,0.6179664134979248,-46.69405469735122
20260721,566,188,20560725,test_noise_ood,0,0.1,8,ridge,ridge,1e-05,0.0,0.2575581669807434,0.3907548189163208,0.22855809330940247,0.2442898452281952,0.0
20260721,566,188,20560725,test_noise_ood,0,0.1,8,unet,ridge,1e-05,0.30381726699286243,0.15220297873020172,0.31984078884124756,0.13483308255672455,0.2596864104270935,40.90539604516196
20260721,566,188,20560725,test_noise_ood,0,0.1,8,fno,ridge,1e-05,0.2597975973104541,0.1667635589838028,0.3109866976737976,0.1520930975675583,0.25500836968421936,35.252078806484306
20260721,566,188,20560725,test_noise_ood,0,0.1,8,ridge_unet,ridge,1e-05,0.2871851886286297,0.14338380098342896,0.3993280827999115,0.14105470478534698,0.1297341287136078,44.32954595666443
20260721,566,188,20560725,test_noise_ood,0,0.1,8,ridge_fno,ridge,1e-05,0.2765779786891977,0.14181643724441528,0.3783684968948364,0.1451796144247055,0.13822409510612488,44.93809343833865
20260721,567,189,20560726,test_noise_ood,0,0.1,4,physics_lift,ridge,1e-06,0.0,0.5695359706878662,0.7364757061004639,0.41066503524780273,0.6510555148124695,-33.96537873224951
20260721,567,189,20560726,test_noise_ood,0,0.1,4,ridge,ridge,1e-06,0.0,0.4251366853713989,0.522663414478302,0.3631231188774109,0.5295530557632446,0.0
20260721,567,189,20560726,test_noise_ood,0,0.1,4,unet,ridge,1e-06,0.30381726699286243,0.2807888388633728,0.5265507698059082,0.21624751389026642,0.49225175380706787,33.95327937451093
20260721,567,189,20560726,test_noise_ood,0,0.1,4,fno,ridge,1e-06,0.2597975973104541,0.25652557611465454,0.4240705370903015,0.15449629724025726,0.365175724029541,39.66044687699659
20260721,567,189,20560726,test_noise_ood,0,0.1,4,ridge_unet,ridge,1e-06,0.2871851886286297,0.21635739505290985,0.41035744547843933,0.1516960710287094,0.39187949895858765,49.108744905325835
20260721,567,189,20560726,test_noise_ood,0,0.1,4,ridge_fno,ridge,1e-06,0.2765779786891977,0.2078537493944168,0.4138362407684326,0.13555952906608582,0.38344165682792664,51.108959413053924
20260721,568,189,20560726,test_noise_ood,0,0.1,6,physics_lift,ridge,1e-06,0.0,0.4005541205406189,0.533603310585022,0.3366808295249939,0.5781576633453369,-24.350816668327372
20260721,568,189,20560726,test_noise_ood,0,0.1,6,ridge,ridge,1e-06,0.0,0.3221161961555481,0.404022216796875,0.29484084248542786,0.31080567836761475,0.0
20260721,568,189,20560726,test_noise_ood,0,0.1,6,unet,ridge,1e-06,0.30381726699286243,0.2082238495349884,0.40236109495162964,0.1689920723438263,0.4308149814605713,35.35753494531152
20260721,568,189,20560726,test_noise_ood,0,0.1,6,fno,ridge,1e-06,0.2597975973104541,0.20267081260681152,0.3766475021839142,0.16856294870376587,0.3454858660697937,37.08145848421923
20260721,568,189,20560726,test_noise_ood,0,0.1,6,ridge_unet,ridge,1e-06,0.2871851886286297,0.16096314787864685,0.3324953317642212,0.17008236050605774,0.21963144838809967,50.02947700232405
20260721,568,189,20560726,test_noise_ood,0,0.1,6,ridge_fno,ridge,1e-06,0.2765779786891977,0.15348681807518005,0.3393491208553314,0.15836668014526367,0.19222749769687653,52.35048100419464
20260721,569,189,20560726,test_noise_ood,0,0.1,8,physics_lift,ridge,1e-05,0.0,0.39538124203681946,0.5097986459732056,0.33879783749580383,0.6590114831924438,-21.4626595600652
20260721,569,189,20560726,test_noise_ood,0,0.1,8,ridge,ridge,1e-05,0.0,0.3255167007446289,0.5299721360206604,0.291880339384079,0.31231164932250977,0.0
20260721,569,189,20560726,test_noise_ood,0,0.1,8,unet,ridge,1e-05,0.30381726699286243,0.1775446981191635,0.36834341287612915,0.14832642674446106,0.3938446044921875,45.457576304540005
20260721,569,189,20560726,test_noise_ood,0,0.1,8,fno,ridge,1e-05,0.2597975973104541,0.17741253972053528,0.33925285935401917,0.17323604226112366,0.31550702452659607,45.49817588002277
20260721,569,189,20560726,test_noise_ood,0,0.1,8,ridge_unet,ridge,1e-05,0.2871851886286297,0.1886303871870041,0.5092447996139526,0.1755671352148056,0.21651314198970795,42.0520093881736
20260721,569,189,20560726,test_noise_ood,0,0.1,8,ridge_fno,ridge,1e-05,0.2765779786891977,0.1815987527370453,0.506391704082489,0.1732235550880432,0.20552067458629608,44.212154914916816
20260721,570,190,20560727,test_noise_ood,1,0.1,4,physics_lift,ridge,1e-06,0.0,0.7095419764518738,0.9146251082420349,0.621193528175354,0.8507792353630066,-35.913734605203125
20260721,570,190,20560727,test_noise_ood,1,0.1,4,ridge,ridge,1e-06,0.0,0.5220531821250916,0.7243924140930176,0.2762792408466339,0.7298513650894165,0.0
20260721,570,190,20560727,test_noise_ood,1,0.1,4,unet,ridge,1e-06,0.30381726699286243,0.47686123847961426,0.7524163126945496,0.2221807837486267,0.6944337487220764,8.656578523557794
20260721,570,190,20560727,test_noise_ood,1,0.1,4,fno,ridge,1e-06,0.2597975973104541,0.4338530898094177,0.6931086182594299,0.22745516896247864,0.5211929082870483,16.894848137209678
20260721,570,190,20560727,test_noise_ood,1,0.1,4,ridge_unet,ridge,1e-06,0.2871851886286297,0.4376520812511444,0.6978966593742371,0.14417171478271484,0.661838173866272,16.167146138295493
20260721,570,190,20560727,test_noise_ood,1,0.1,4,ridge_fno,ridge,1e-06,0.2765779786891977,0.40829864144325256,0.6724702715873718,0.12356598675251007,0.615068793296814,21.789837621249063
20260721,571,190,20560727,test_noise_ood,1,0.1,6,physics_lift,ridge,1e-06,0.0,0.5779010057449341,0.7970603704452515,0.4856647551059723,0.866923451423645,-54.692170307914644
20260721,571,190,20560727,test_noise_ood,1,0.1,6,ridge,ridge,1e-06,0.0,0.37358129024505615,0.5804494023323059,0.28109437227249146,0.5483633279800415,0.0
20260721,571,190,20560727,test_noise_ood,1,0.1,6,unet,ridge,1e-06,0.30381726699286243,0.4215802848339081,0.6868937015533447,0.2891696095466614,0.6909076571464539,-12.8483400646852
20260721,571,190,20560727,test_noise_ood,1,0.1,6,fno,ridge,1e-06,0.2597975973104541,0.4212627708911896,0.6877250671386719,0.2809617817401886,0.6811953186988831,-12.76334813628606
20260721,571,190,20560727,test_noise_ood,1,0.1,6,ridge_unet,ridge,1e-06,0.2871851886286297,0.3330210745334625,0.5719373226165771,0.23099322617053986,0.5226501822471619,10.857132509200069
20260721,571,190,20560727,test_noise_ood,1,0.1,6,ridge_fno,ridge,1e-06,0.2765779786891977,0.31352898478507996,0.557546079158783,0.19894173741340637,0.5064330101013184,16.074762582575605
20260721,572,190,20560727,test_noise_ood,1,0.1,8,physics_lift,ridge,1e-05,0.0,0.5835137963294983,0.7818652391433716,0.4820958971977234,0.8859355449676514,-64.18853005790328
20260721,572,190,20560727,test_noise_ood,1,0.1,8,ridge,ridge,1e-05,0.0,0.35539254546165466,0.5953514575958252,0.26424849033355713,0.5194552540779114,0.0
20260721,572,190,20560727,test_noise_ood,1,0.1,8,unet,ridge,1e-05,0.30381726699286243,0.35794568061828613,0.622836709022522,0.21745197474956512,0.6117580533027649,-0.7183986240644876
20260721,572,190,20560727,test_noise_ood,1,0.1,8,fno,ridge,1e-05,0.2597975973104541,0.38771119713783264,0.6409662961959839,0.26010867953300476,0.668268084526062,-9.093789976406269
20260721,572,190,20560727,test_noise_ood,1,0.1,8,ridge_unet,ridge,1e-05,0.2871851886286297,0.3159666657447815,0.5954040288925171,0.21260076761245728,0.48605507612228394,11.093614714272649
20260721,572,190,20560727,test_noise_ood,1,0.1,8,ridge_fno,ridge,1e-05,0.2765779786891977,0.31040623784065247,0.5861008763313293,0.20025481283664703,0.4786418378353119,12.65820237237628
20260721,573,191,20560728,test_noise_ood,1,0.1,4,physics_lift,ridge,1e-06,0.0,0.6255554556846619,0.8150527477264404,0.5988361835479736,0.6165488362312317,-70.88554027736342
20260721,573,191,20560728,test_noise_ood,1,0.1,4,ridge,ridge,1e-06,0.0,0.36606693267822266,0.4855775833129883,0.2442919760942459,0.5252178311347961,0.0
20260721,573,191,20560728,test_noise_ood,1,0.1,4,unet,ridge,1e-06,0.30381726699286243,0.3255480229854584,0.5815689563751221,0.21555069088935852,0.39586344361305237,11.068716148767859
20260721,573,191,20560728,test_noise_ood,1,0.1,4,fno,ridge,1e-06,0.2597975973104541,0.31633496284484863,0.5226600766181946,0.19340959191322327,0.448638916015625,13.585485438247215
20260721,573,191,20560728,test_noise_ood,1,0.1,4,ridge_unet,ridge,1e-06,0.2871851886286297,0.2644120752811432,0.45242801308631897,0.12265454232692719,0.44967207312583923,27.769472826478335
20260721,573,191,20560728,test_noise_ood,1,0.1,4,ridge_fno,ridge,1e-06,0.2765779786891977,0.24875207245349884,0.44519102573394775,0.11581018567085266,0.41202878952026367,32.04737979639493
20260721,574,191,20560728,test_noise_ood,1,0.1,6,physics_lift,ridge,1e-06,0.0,0.46630796790122986,0.657268226146698,0.44742268323898315,0.6313573718070984,-74.13587845684091
20260721,574,191,20560728,test_noise_ood,1,0.1,6,ridge,ridge,1e-06,0.0,0.2677839696407318,0.37560921907424927,0.21920597553253174,0.4147372543811798,0.0
20260721,574,191,20560728,test_noise_ood,1,0.1,6,unet,ridge,1e-06,0.30381726699286243,0.27591201663017273,0.4995408356189728,0.21606740355491638,0.40611106157302856,-3.035300059340906
20260721,574,191,20560728,test_noise_ood,1,0.1,6,fno,ridge,1e-06,0.2597975973104541,0.2940007150173187,0.5235675573348999,0.224986270070076,0.4418981671333313,-9.790259443708413
20260721,574,191,20560728,test_noise_ood,1,0.1,6,ridge_unet,ridge,1e-06,0.2871851886286297,0.1968441605567932,0.3601377308368683,0.15205442905426025,0.3698701858520508,26.491432320929807
20260721,574,191,20560728,test_noise_ood,1,0.1,6,ridge_fno,ridge,1e-06,0.2765779786891977,0.18501855432987213,0.3584654927253723,0.13667379319667816,0.3697587549686432,30.90753170236125
20260721,575,191,20560728,test_noise_ood,1,0.1,8,physics_lift,ridge,1e-05,0.0,0.462819904088974,0.6333432793617249,0.44076403975486755,0.6895386576652527,-74.08795748949049
20260721,575,191,20560728,test_noise_ood,1,0.1,8,ridge,ridge,1e-05,0.0,0.2658540606498718,0.4193345308303833,0.22169683873653412,0.3983674645423889,0.0
20260721,575,191,20560728,test_noise_ood,1,0.1,8,unet,ridge,1e-05,0.30381726699286243,0.22954660654067993,0.4482278823852539,0.1718818098306656,0.4281456470489502,13.656911622979505
20260721,575,191,20560728,test_noise_ood,1,0.1,8,fno,ridge,1e-05,0.2597975973104541,0.2583230137825012,0.47784528136253357,0.21777884662151337,0.43567022681236267,2.832774812215722
20260721,575,191,20560728,test_noise_ood,1,0.1,8,ridge_unet,ridge,1e-05,0.2871851886286297,0.20292051136493683,0.43328091502189636,0.15740744769573212,0.3567535877227783,23.672216678150114
20260721,575,191,20560728,test_noise_ood,1,0.1,8,ridge_fno,ridge,1e-05,0.2765779786891977,0.19575302302837372,0.41422802209854126,0.1523420363664627,0.3534800112247467,26.368240323233984
20260721,576,192,20560729,test_noise_ood,0,0.1,4,physics_lift,ridge,1e-06,0.0,0.5869432091712952,0.7306932210922241,0.4393402636051178,0.5794857144355774,-32.51391041240255
20260721,576,192,20560729,test_noise_ood,0,0.1,4,ridge,ridge,1e-06,0.0,0.4429295063018799,0.4907535910606384,0.3840395510196686,0.4696754515171051,0.0
20260721,576,192,20560729,test_noise_ood,0,0.1,4,unet,ridge,1e-06,0.30381726699286243,0.3387337327003479,0.5612481236457825,0.26751717925071716,0.4494801461696625,23.524234018918985
20260721,576,192,20560729,test_noise_ood,0,0.1,4,fno,ridge,1e-06,0.2597975973104541,0.3133274018764496,0.47281017899513245,0.2103833258152008,0.277018666267395,29.26021016464119
20260721,576,192,20560729,test_noise_ood,0,0.1,4,ridge_unet,ridge,1e-06,0.2871851886286297,0.22899077832698822,0.3789040148258209,0.21483805775642395,0.25439390540122986,48.30085260307723
20260721,576,192,20560729,test_noise_ood,0,0.1,4,ridge_fno,ridge,1e-06,0.2765779786891977,0.19646933674812317,0.3529265820980072,0.198713019490242,0.18444840610027313,55.64320417733125
20260721,577,192,20560729,test_noise_ood,0,0.1,6,physics_lift,ridge,1e-06,0.0,0.44179582595825195,0.5462513566017151,0.3651787042617798,0.5403221249580383,-25.328432990399804
20260721,577,192,20560729,test_noise_ood,0,0.1,6,ridge,ridge,1e-06,0.0,0.3525104522705078,0.4133683145046234,0.3318486213684082,0.30668050050735474,0.0
20260721,577,192,20560729,test_noise_ood,0,0.1,6,unet,ridge,1e-06,0.30381726699286243,0.25390109419822693,0.4177153706550598,0.206942617893219,0.30997779965400696,27.973456513661265
20260721,577,192,20560729,test_noise_ood,0,0.1,6,fno,ridge,1e-06,0.2597975973104541,0.24636967480182648,0.39492201805114746,0.21299852430820465,0.2553325891494751,30.10996604064677
20260721,577,192,20560729,test_noise_ood,0,0.1,6,ridge_unet,ridge,1e-06,0.2871851886286297,0.20076385140419006,0.343610554933548,0.20533354580402374,0.19052425026893616,43.04740466232777
20260721,577,192,20560729,test_noise_ood,0,0.1,6,ridge_fno,ridge,1e-06,0.2765779786891977,0.18548516929149628,0.3467833399772644,0.1855771392583847,0.15645508468151093,47.38165404819448
20260721,578,192,20560729,test_noise_ood,0,0.1,8,physics_lift,ridge,1e-05,0.0,0.45785680413246155,0.5436224937438965,0.3876609802246094,0.62581467628479,-30.203301270426284
20260721,578,192,20560729,test_noise_ood,0,0.1,8,ridge,ridge,1e-05,0.0,0.35164761543273926,0.46132972836494446,0.3360985219478607,0.29532909393310547,0.0
20260721,578,192,20560729,test_noise_ood,0,0.1,8,unet,ridge,1e-05,0.30381726699286243,0.24637901782989502,0.39142486453056335,0.20514875650405884,0.30088895559310913,29.935820117250287
20260721,578,192,20560729,test_noise_ood,0,0.1,8,fno,ridge,1e-05,0.2597975973104541,0.21268989145755768,0.3379979729652405,0.20081201195716858,0.27392062544822693,39.51618548693537
20260721,578,192,20560729,test_noise_ood,0,0.1,8,ridge_unet,ridge,1e-05,0.2871851886286297,0.21244341135025024,0.42028433084487915,0.21069741249084473,0.17309722304344177,39.5862784141982
20260721,578,192,20560729,test_noise_ood,0,0.1,8,ridge_fno,ridge,1e-05,0.2765779786891977,0.19660332798957825,0.41218191385269165,0.20134428143501282,0.1562589854001999,44.09081155062629
20260721,579,193,20560730,test_noise_ood,0,0.1,4,physics_lift,ridge,1e-06,0.0,0.6230551600456238,0.800367534160614,0.45967087149620056,0.7044271230697632,-39.701982639287124
20260721,579,193,20560730,test_noise_ood,0,0.1,4,ridge,ridge,1e-06,0.0,0.4459887742996216,0.5451159477233887,0.36944252252578735,0.5248096585273743,0.0
20260721,579,193,20560730,test_noise_ood,0,0.1,4,unet,ridge,1e-06,0.30381726699286243,0.35661208629608154,0.5816420912742615,0.25502172112464905,0.48473796248435974,20.04012054870581
20260721,579,193,20560730,test_noise_ood,0,0.1,4,fno,ridge,1e-06,0.2597975973104541,0.3723461627960205,0.5462408065795898,0.20990827679634094,0.411408394575119,16.51221190916384
20260721,579,193,20560730,test_noise_ood,0,0.1,4,ridge_unet,ridge,1e-06,0.2871851886286297,0.26194608211517334,0.4454272985458374,0.19225731492042542,0.35608774423599243,41.26621627933467
20260721,579,193,20560730,test_noise_ood,0,0.1,4,ridge_fno,ridge,1e-06,0.2765779786891977,0.23439499735832214,0.4296363294124603,0.1686956137418747,0.3214685916900635,47.443745029930575
