family,phantom_seed,noise_fraction,rig_name,network_repeat_id,base_training_seconds,residual_training_seconds
smooth_plume,3305,0.02,coarse_ray_six_view,base101_residual307,0.7736878329887986,6.031827499973588
smooth_plume,3305,0.02,coarse_ray_six_view,base211_residual419,0.7824897920945659,5.986089374986477
smooth_plume,3305,0.08,coarse_ray_six_view,base101_residual307,0.7746352499816567,5.983204041956924
smooth_plume,3305,0.08,coarse_ray_six_view,base211_residual419,0.7842560419812799,6.004421708988957
smooth_plume,3306,0.02,nominal_six_view,base101_residual307,1.0879130410030484,6.4226975839119405
smooth_plume,3306,0.02,nominal_six_view,base211_residual419,1.0844134170329198,6.439457584056072
smooth_plume,3306,0.08,nominal_six_view,base101_residual307,1.0823904999997467,6.43113791604992
smooth_plume,3306,0.08,nominal_six_view,base211_residual419,1.0875626250635833,6.414422916946933
smooth_plume,3306,0.02,sparse_four_view,base101_residual307,0.7876978329150006,6.107561415992677
smooth_plume,3306,0.02,sparse_four_view,base211_residual419,0.7779942910419777,6.107685249997303
smooth_plume,3306,0.08,sparse_four_view,base101_residual307,0.7821140830637887,6.110803707968444
smooth_plume,3306,0.08,sparse_four_view,base211_residual419,0.7807895829901099,6.0834344999166206
smooth_plume,3306,0.02,coarse_ray_six_view,base101_residual307,0.7897758330218494,6.00395845901221
smooth_plume,3306,0.02,coarse_ray_six_view,base211_residual419,0.7813029169337824,6.059829875011928
smooth_plume,3306,0.08,coarse_ray_six_view,base101_residual307,0.7658911660546437,6.001214790972881
smooth_plume,3306,0.08,coarse_ray_six_view,base211_residual419,0.7793072089552879,6.006920624990016
wrinkled_density_interface,3401,0.02,nominal_six_view,base101_residual307,1.095575709012337,6.448366791009903
wrinkled_density_interface,3401,0.02,nominal_six_view,base211_residual419,1.1093082919251174,6.443837958038785
wrinkled_density_interface,3401,0.08,nominal_six_view,base101_residual307,1.0873358329990879,6.412431708071381
wrinkled_density_interface,3401,0.08,nominal_six_view,base211_residual419,1.1061005420051515,6.405456332955509
wrinkled_density_interface,3401,0.02,sparse_four_view,base101_residual307,0.7875108330044895,6.106388290994801
wrinkled_density_interface,3401,0.02,sparse_four_view,base211_residual419,0.7989768330007792,6.139089540927671
wrinkled_density_interface,3401,0.08,sparse_four_view,base101_residual307,0.7877741670235991,6.07319320901297
wrinkled_density_interface,3401,0.08,sparse_four_view,base211_residual419,0.7732512500369921,6.13178183301352
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base101_residual307,0.7929314159555361,6.045771999983117
wrinkled_density_interface,3401,0.02,coarse_ray_six_view,base211_residual419,0.7888939999975264,6.012125792098232
wrinkled_density_interface,3401,0.08,coarse_ray_six_view,base101_residual307,0.7847692919895053,6.042570875026286
wrinkled_density_interface,3401,0.08,coarse_ray_six_view,base211_residual419,0.7708983339834958,6.0011030830210075
wrinkled_density_interface,3402,0.02,nominal_six_view,base101_residual307,1.0914522919338197,6.431950040976517
wrinkled_density_interface,3402,0.02,nominal_six_view,base211_residual419,1.0985239170258865,6.414695666055195
wrinkled_density_interface,3402,0.08,nominal_six_view,base101_residual307,1.08544979209546,6.446592999971472
wrinkled_density_interface,3402,0.08,nominal_six_view,base211_residual419,1.0900820409879088,6.414475333993323
wrinkled_density_interface,3402,0.02,sparse_four_view,base101_residual307,0.7813975000753999,6.0981748750200495
wrinkled_density_interface,3402,0.02,sparse_four_view,base211_residual419,0.7891519169788808,6.115369083010592
wrinkled_density_interface,3402,0.08,sparse_four_view,base101_residual307,0.7812828329624608,6.084332125028595
wrinkled_density_interface,3402,0.08,sparse_four_view,base211_residual419,0.8160261668963358,6.1384302920196205
wrinkled_density_interface,3402,0.02,coarse_ray_six_view,base101_residual307,0.7853080000495538,6.019869333948009
wrinkled_density_interface,3402,0.02,coarse_ray_six_view,base211_residual419,0.7775997500866652,6.060055958922021
wrinkled_density_interface,3402,0.08,coarse_ray_six_view,base101_residual307,0.795462500071153,6.021407834021375
wrinkled_density_interface,3402,0.08,coarse_ray_six_view,base211_residual419,0.781743541941978,5.978141749976203
wrinkled_density_interface,3403,0.02,nominal_six_view,base101_residual307,1.0895270840264857,6.418319749995135
wrinkled_density_interface,3403,0.02,nominal_six_view,base211_residual419,1.09597854106687,6.411745959077962
wrinkled_density_interface,3403,0.08,nominal_six_view,base101_residual307,1.0953044999623671,6.412593208020553
wrinkled_density_interface,3403,0.08,nominal_six_view,base211_residual419,1.0947692919289693,6.384487500065006
wrinkled_density_interface,3403,0.02,sparse_four_view,base101_residual307,0.7761444579809904,6.131367790978402
wrinkled_density_interface,3403,0.02,sparse_four_view,base211_residual419,0.7764121670043096,6.116425041924231
wrinkled_density_interface,3403,0.08,sparse_four_view,base101_residual307,0.7764945829985663,6.105176415992901
wrinkled_density_interface,3403,0.08,sparse_four_view,base211_residual419,0.7887319589499384,6.0987911249976605
wrinkled_density_interface,3403,0.02,coarse_ray_six_view,base101_residual307,0.7790057919919491,6.010981915984303
wrinkled_density_interface,3403,0.02,coarse_ray_six_view,base211_residual419,0.7696269999723881,6.002567542018369
wrinkled_density_interface,3403,0.08,coarse_ray_six_view,base101_residual307,0.7863189589697868,6.0295221250271425
wrinkled_density_interface,3403,0.08,coarse_ray_six_view,base211_residual419,0.7861147919902578,6.03193649998866
wrinkled_density_interface,3404,0.02,nominal_six_view,base101_residual307,1.104518083971925,6.397654249914922
wrinkled_density_interface,3404,0.02,nominal_six_view,base211_residual419,1.094158082967624,6.4304235419258475
wrinkled_density_interface,3404,0.08,nominal_six_view,base101_residual307,1.0994286249624565,6.42312683397904
wrinkled_density_interface,3404,0.08,nominal_six_view,base211_residual419,1.0919736670330167,6.431055624969304
wrinkled_density_interface,3404,0.02,sparse_four_view,base101_residual307,0.7952867090934888,6.091828958014958
wrinkled_density_interface,3404,0.02,sparse_four_view,base211_residual419,0.7773078330792487,6.0722925420850515
wrinkled_density_interface,3404,0.08,sparse_four_view,base101_residual307,0.7936528749996796,6.096293000038713
wrinkled_density_interface,3404,0.08,sparse_four_view,base211_residual419,0.7795682079158723,6.100916625000536
wrinkled_density_interface,3404,0.02,coarse_ray_six_view,base101_residual307,0.782160083996132,5.987923791981302
wrinkled_density_interface,3404,0.02,coarse_ray_six_view,base211_residual419,0.7970854169689119,5.997331792023033
wrinkled_density_interface,3404,0.08,coarse_ray_six_view,base101_residual307,0.7959559159353375,6.0532570839859545
wrinkled_density_interface,3404,0.08,coarse_ray_six_view,base211_residual419,0.8095071669667959,6.035425041103736
wrinkled_density_interface,3405,0.02,nominal_six_view,base101_residual307,1.097165167098865,6.420537875033915
wrinkled_density_interface,3405,0.02,nominal_six_view,base211_residual419,1.0922942920587957,6.446770666050725
wrinkled_density_interface,3405,0.08,nominal_six_view,base101_residual307,1.0934872080106288,6.431012165965512
wrinkled_density_interface,3405,0.08,nominal_six_view,base211_residual419,1.0864691670285538,6.432401166995987
wrinkled_density_interface,3405,0.02,sparse_four_view,base101_residual307,0.798323915922083,6.079314332921058
wrinkled_density_interface,3405,0.02,sparse_four_view,base211_residual419,0.77971766598057,6.1313857909990475
wrinkled_density_interface,3405,0.08,sparse_four_view,base101_residual307,0.8013120830291882,6.065319542074576
wrinkled_density_interface,3405,0.08,sparse_four_view,base211_residual419,0.7738059579860419,6.0904047910589725
wrinkled_density_interface,3405,0.02,coarse_ray_six_view,base101_residual307,0.7896360419690609,6.053982584038749
wrinkled_density_interface,3405,0.02,coarse_ray_six_view,base211_residual419,0.7855043329764158,6.01400858303532
wrinkled_density_interface,3405,0.08,coarse_ray_six_view,base101_residual307,0.7800669579301029,5.9855185829801485
wrinkled_density_interface,3405,0.08,coarse_ray_six_view,base211_residual419,0.785772250033915,6.024147166055627
wrinkled_density_interface,3406,0.02,nominal_six_view,base101_residual307,1.083561540930532,6.446302084019408
wrinkled_density_interface,3406,0.02,nominal_six_view,base211_residual419,1.0826277498854324,6.4563514170004055
wrinkled_density_interface,3406,0.08,nominal_six_view,base101_residual307,1.0930292500415817,6.418313459027559
wrinkled_density_interface,3406,0.08,nominal_six_view,base211_residual419,1.0978312919614837,6.400540375034325
wrinkled_density_interface,3406,0.02,sparse_four_view,base101_residual307,0.7766532500972971,6.128716583014466
wrinkled_density_interface,3406,0.02,sparse_four_view,base211_residual419,0.7848870840389282,6.072464499971829
wrinkled_density_interface,3406,0.08,sparse_four_view,base101_residual307,0.7719313750276342,6.108424459001981
wrinkled_density_interface,3406,0.08,sparse_four_view,base211_residual419,0.7836465409491211,6.105252583045512
wrinkled_density_interface,3406,0.02,coarse_ray_six_view,base101_residual307,0.7959823330165818,5.994462792063132
wrinkled_density_interface,3406,0.02,coarse_ray_six_view,base211_residual419,0.7708463750313967,5.962329791975208
wrinkled_density_interface,3406,0.08,coarse_ray_six_view,base101_residual307,0.7745573749998584,6.042760624899529
wrinkled_density_interface,3406,0.08,coarse_ray_six_view,base211_residual419,0.7836846660356969,5.973937208065763
