family,phantom_seed,noise_fraction,rig_name,train_view_count,neural_sample_count,base_model_seed,residual_seed,network_repeat_id,base_best_step,residual_selected_step,residual_admitted,normalized_development_improvement,worst_renderer_relative_change,mean_renderer_relative_change,gate_holdout_improvement,worst_gate_holdout_relative_change,normalized_total_l2_change,normalized_total_h1_change,normalized_total_huber_change,selected_normalized_residual_l2,selected_normalized_residual_h1,residual_roughness_log1p,base_field_relative_l2,candidate_field_relative_l2,field_delta_candidate_minus_base,base_h1_relative_error,candidate_h1_relative_error,h1_delta_candidate_minus_base,test_automatic_delta_candidate_minus_base,dense_automatic_delta_candidate_minus_base
smooth_plume,3304,0.02,sparse_four_view,4,32,101,307,base101_residual307,200,240,True,0.49845455205319555,-0.050563203239694765,-0.49845455205319555,0.3864629937708104,-0.035511242709424407,-0.043652355670928955,-0.04760247468948364,-0.01068231463432312,0.0006420647841878235,0.006256061606109142,2.3743159075254345,0.09347049126421442,0.08392176651445385,-0.009548724749760568,0.09543142469415325,0.09239871487762559,-0.0030327098165276595,-0.04283175697858907,-0.05794767676946734
smooth_plume,3304,0.02,sparse_four_view,4,32,211,419,base211_residual419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07321276201095943,0.07321276201095943,0.0,0.06661125181799084,0.06661125181799084,0.0,0.0,0.0
smooth_plume,3304,0.08,sparse_four_view,4,32,101,307,base101_residual307,140,200,True,0.22963757526951012,-0.0015221690709220637,-0.2296375752695101,0.243938547959049,-0.00567025674698729,-0.01434636116027832,0.029995441436767578,0.01442950963973999,0.0005163696478120983,0.014124657958745956,3.344760096018078,0.08589369997926735,0.08171196663557077,-0.004181733343696578,0.11006370740267443,0.10982207172905847,-0.0002416356736159586,-0.04533895177415187,-0.054981693831315306
smooth_plume,3304,0.08,sparse_four_view,4,32,211,419,base211_residual419,200,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08674234508657504,0.08674234508657504,0.0,0.09171234444206304,0.09171234444206304,0.0,0.0,0.0
smooth_plume,3304,0.02,coarse_ray_six_view,6,20,101,307,base101_residual307,240,220,True,0.4512329516860124,-0.09229432842881846,-0.45123295168601246,0.5478228230744078,-0.024723902093029992,-0.030755341053009033,-0.009033441543579102,-5.683302879333496e-05,0.0004464765952434391,0.004617214202880859,2.428463922462736,0.10078980395587661,0.08954037243633901,-0.011249431519537598,0.0820648089851488,0.07619320528349298,-0.00587160370165582,-0.053446044104709274,-0.0626944964315018
smooth_plume,3304,0.02,coarse_ray_six_view,6,20,211,419,base211_residual419,180,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09800442755016468,0.09800442755016468,0.0,0.07541156859779034,0.07541156859779034,0.0,0.0,0.0
smooth_plume,3304,0.08,coarse_ray_six_view,6,20,101,307,base101_residual307,220,140,True,0.10324551620015754,-0.0561231365046122,-0.10324551620015765,0.04990591498179853,0.029339974859128537,0.030977368354797363,0.035822153091430664,0.010904133319854736,0.0005497256061062217,0.005992132239043713,2.476557222544941,0.07949650494829896,0.08581208440903944,0.006315579460740475,0.0886446415251444,0.09055661195228057,0.0019119704271361726,0.005210016259144218,-0.018323626530542314
smooth_plume,3304,0.08,coarse_ray_six_view,6,20,211,419,base211_residual419,240,240,True,0.25908540860434603,-0.03774530494623307,-0.259085408604346,0.21041347471104443,0.0034470512576176837,-0.03128081560134888,0.03790628910064697,0.02001357078552246,0.0005383728421293199,0.012182585895061493,3.162454871226456,0.09558687723583922,0.09014287861199889,-0.005443998623840332,0.10559820466958264,0.10549211709167769,-0.00010608757790495082,-0.024599765812330768,-0.04229327576652846
smooth_plume,3305,0.02,nominal_six_view,6,32,101,307,base101_residual307,240,240,True,0.2719336765056335,-0.07356897036126919,-0.27193367650563344,0.285105990713024,-0.12827511265940106,-0.012619733810424805,0.0776287317276001,0.02694830298423767,0.00017280706379096955,0.006786051671952009,3.6955950311791463,0.06849540169644738,0.07117615384815067,0.0026807521517032834,0.06771852518525427,0.06819728344690858,0.00047875826165430513,-0.021772159947780492,-0.034170801247977924
smooth_plume,3305,0.02,nominal_six_view,6,32,211,419,base211_residual419,160,240,True,0.3344258064896999,-0.02754937149190917,-0.3344258064896999,0.08728275358336623,0.08140522092729663,-0.06274473667144775,0.032753825187683105,0.022431910037994385,0.0013490926939994097,0.011464382521808147,2.2510650804211916,0.08951272430749495,0.07906465023082687,-0.010448074076668076,0.07284628172312486,0.06874733760230269,-0.004098944120822179,0.004063940021884843,-0.04690136864674847
smooth_plume,3305,0.08,nominal_six_view,6,32,101,307,base101_residual307,160,100,True,0.17675540013186497,-0.0005330737002456898,-0.176755400131865,0.16338897084332626,0.018103638007104683,-0.03844577074050903,0.029303908348083496,0.012610077857971191,0.0006227238918654621,0.009187081828713417,2.7570345188189593,0.09526205571834798,0.08973110018614283,-0.005530955532205145,0.09276238657078906,0.08960224446572593,-0.0031601421050631295,-0.03952143403515908,-0.05049638292823988
smooth_plume,3305,0.08,nominal_six_view,6,32,211,419,base211_residual419,140,20,True,0.12055103080341034,-0.002208375800884288,-0.12055103080341042,0.13092862926124216,-0.02233054031513171,-0.008459627628326416,-0.010365962982177734,-0.003931373357772827,0.0003293998306617141,0.0060835909098386765,2.9688087116214614,0.0759972089267615,0.07749169874948413,0.0014944898227226278,0.09518681834871243,0.09278558291062527,-0.0024012354380871515,-0.027356852032671908,-0.034407431092070465
smooth_plume,3305,0.02,sparse_four_view,4,32,101,307,base101_residual307,240,240,True,0.3091529340735836,-0.07440845808318952,-0.3091529340735836,0.19634035322590349,-0.013708603780085094,-0.06425994634628296,-0.03184628486633301,-0.006002247333526611,0.0012687835842370987,0.0060110087506473064,1.7470437025814842,0.10130662771063122,0.09001204634503848,-0.011294581365592735,0.10991126587913429,0.10622188020350447,-0.0036893856756298193,-0.01887566319045267,-0.037961808492468704
smooth_plume,3305,0.02,sparse_four_view,4,32,211,419,base211_residual419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07383495184560641,0.07383495184560641,0.0,0.0711652695703939,0.0711652695703939,0.0,0.0,0.0
smooth_plume,3305,0.08,sparse_four_view,4,32,101,307,base101_residual307,160,60,True,0.1303726242157982,-0.0017293973491830927,-0.13037262421579823,0.10125913588266777,0.01531367125744132,-0.03177070617675781,-0.008444488048553467,-0.003425896167755127,0.00040312716737389565,0.0085546700283885,3.101027563089048,0.10038349163918694,0.10056432843416109,0.00018083679497414573,0.12412993363693323,0.12376721149092383,-0.0003627221460093949,-0.01568618444770445,-0.023878703771590903
