split_role,rig_id,view_index,depth_offset,detector_offset,coefficient
train_oracle,dco-rig-015,2,2,2,0.00022715232681688795
train_oracle,dco-rig-015,3,-2,-2,0.0001718434865482487
train_oracle,dco-rig-015,3,-2,-1,-8.121420932901654e-05
train_oracle,dco-rig-015,3,-2,0,0.0003781041345450339
train_oracle,dco-rig-015,3,-2,1,-0.00017211904468368794
train_oracle,dco-rig-015,3,-2,2,9.976731976294797e-05
train_oracle,dco-rig-015,3,-1,-2,-0.0005068140272807055
train_oracle,dco-rig-015,3,-1,-1,0.005919554250525136
train_oracle,dco-rig-015,3,-1,0,0.04046024233820878
train_oracle,dco-rig-015,3,-1,1,0.0043330019674249105
train_oracle,dco-rig-015,3,-1,2,-0.003969038052284869
train_oracle,dco-rig-015,3,0,-2,-0.006367565326642269
train_oracle,dco-rig-015,3,0,-1,-0.002429208995058016
train_oracle,dco-rig-015,3,0,0,0.9748217142207448
train_oracle,dco-rig-015,3,0,1,0.05282681347649591
train_oracle,dco-rig-015,3,0,2,-0.016405059633594295
train_oracle,dco-rig-015,3,1,-2,0.0001652816149725554
train_oracle,dco-rig-015,3,1,-1,-0.008649238413036553
train_oracle,dco-rig-015,3,1,0,-0.030960978441122777
train_oracle,dco-rig-015,3,1,1,-0.0025057811723779517
train_oracle,dco-rig-015,3,1,2,0.004922562284129452
train_oracle,dco-rig-015,3,2,-2,1.4464777263173393e-06
train_oracle,dco-rig-015,3,2,-1,0.0006689525299174803
train_oracle,dco-rig-015,3,2,0,0.0017495814325995164
train_oracle,dco-rig-015,3,2,1,6.500169497352409e-05
train_oracle,dco-rig-015,3,2,2,-0.0003731095986543088
train_oracle,dco-rig-015,4,-2,-2,0.00021933648382291735
train_oracle,dco-rig-015,4,-2,-1,-2.615375680144206e-05
train_oracle,dco-rig-015,4,-2,0,6.740212992562336e-05
train_oracle,dco-rig-015,4,-2,1,-0.00013172239608168202
train_oracle,dco-rig-015,4,-2,2,9.359735724830617e-05
train_oracle,dco-rig-015,4,-1,-2,-0.0025616549634115684
train_oracle,dco-rig-015,4,-1,-1,0.004766815949564364
train_oracle,dco-rig-015,4,-1,0,0.04496139613796861
train_oracle,dco-rig-015,4,-1,1,-0.0022579915082460065
train_oracle,dco-rig-015,4,-1,2,0.0006012891203234153
train_oracle,dco-rig-015,4,0,-2,-6.812169604960173e-05
train_oracle,dco-rig-015,4,0,-1,-0.033360929171267324
train_oracle,dco-rig-015,4,0,0,0.9492718535923186
train_oracle,dco-rig-015,4,0,1,0.030644957283937943
train_oracle,dco-rig-015,4,0,2,-0.013843309291571342
train_oracle,dco-rig-015,4,1,-2,0.0030105300911939044
train_oracle,dco-rig-015,4,1,-1,-0.007584447278355316
train_oracle,dco-rig-015,4,1,0,-0.037382264413780564
train_oracle,dco-rig-015,4,1,1,0.0047223394541719916
train_oracle,dco-rig-015,4,1,2,-0.0014537493456601351
train_oracle,dco-rig-015,4,2,-2,-0.00018466792644390695
train_oracle,dco-rig-015,4,2,-1,0.0006036666548033342
train_oracle,dco-rig-015,4,2,0,0.0021663840814349945
train_oracle,dco-rig-015,4,2,1,-0.0006162268075569935
train_oracle,dco-rig-015,4,2,2,0.00020088838116825655
train_oracle,dco-rig-015,5,-2,-2,0.0001834973125012033
train_oracle,dco-rig-015,5,-2,-1,6.927417168859887e-05
train_oracle,dco-rig-015,5,-2,0,0.0003732410010646338
train_oracle,dco-rig-015,5,-2,1,-0.00021974659017957233
train_oracle,dco-rig-015,5,-2,2,0.00021751291758295775
train_oracle,dco-rig-015,5,-1,-2,-0.0030449792842298304
train_oracle,dco-rig-015,5,-1,-1,0.006741259475372524
train_oracle,dco-rig-015,5,-1,0,0.04351289402661885
train_oracle,dco-rig-015,5,-1,1,0.0012352436481965858
train_oracle,dco-rig-015,5,-1,2,-0.0015744604119974465
train_oracle,dco-rig-015,5,0,-2,0.011174632189127724
train_oracle,dco-rig-015,5,0,-1,-0.0217279350390715
train_oracle,dco-rig-015,5,0,0,0.9564153144315337
train_oracle,dco-rig-015,5,0,1,0.0606282224860746
train_oracle,dco-rig-015,5,0,2,-0.03338235192562479
train_oracle,dco-rig-015,5,1,-2,0.003918674654974771
train_oracle,dco-rig-015,5,1,-1,-0.010031663137031601
train_oracle,dco-rig-015,5,1,0,-0.03785442653361461
train_oracle,dco-rig-015,5,1,1,0.003171835323808871
train_oracle,dco-rig-015,5,1,2,-8.134758760847893e-05
train_oracle,dco-rig-015,5,2,-2,-6.415128343775238e-05
train_oracle,dco-rig-015,5,2,-1,0.0007364273833134563
train_oracle,dco-rig-015,5,2,0,0.0024176524598302994
train_oracle,dco-rig-015,5,2,1,-0.0005333478912476728
train_oracle,dco-rig-015,5,2,2,0.0001944678506473671
train_oracle,dco-rig-015,6,-2,-2,0.0001383282409419043
train_oracle,dco-rig-015,6,-2,-1,-8.572079727193437e-05
train_oracle,dco-rig-015,6,-2,0,0.00036814128330683063
train_oracle,dco-rig-015,6,-2,1,-0.00015744889623801165
train_oracle,dco-rig-015,6,-2,2,7.880895601044665e-05
train_oracle,dco-rig-015,6,-1,-2,-0.0005525763612456692
train_oracle,dco-rig-015,6,-1,-1,0.006854087712780357
train_oracle,dco-rig-015,6,-1,0,0.03892558944513413
train_oracle,dco-rig-015,6,-1,1,0.005146709733528155
train_oracle,dco-rig-015,6,-1,2,-0.0045782409030657775
train_oracle,dco-rig-015,6,0,-2,-0.006147010680590936
train_oracle,dco-rig-015,6,0,-1,0.0005364727991423849
train_oracle,dco-rig-015,6,0,0,0.9681620703796278
train_oracle,dco-rig-015,6,0,1,0.05768202294286338
train_oracle,dco-rig-015,6,0,2,-0.02046309146669016
train_oracle,dco-rig-015,6,1,-2,9.421137780026207e-05
train_oracle,dco-rig-015,6,1,-1,-0.008701353921821996
train_oracle,dco-rig-015,6,1,0,-0.03054678515265917
train_oracle,dco-rig-015,6,1,1,-0.00318516039835444
train_oracle,dco-rig-015,6,1,2,0.005463892108820954
train_oracle,dco-rig-015,6,2,-2,3.59608337017944e-05
train_oracle,dco-rig-015,6,2,-1,0.0006341794647535038
train_oracle,dco-rig-015,6,2,0,0.0017878335303313435
train_oracle,dco-rig-015,6,2,1,7.987678757772228e-05
train_oracle,dco-rig-015,6,2,2,-0.0003762136919884582
train_oracle,dco-rig-016,0,-2,-2,0.0001370286730965582
train_oracle,dco-rig-016,0,-2,-1,-3.063086149884602e-05
train_oracle,dco-rig-016,0,-2,0,0.0008074800121938093
train_oracle,dco-rig-016,0,-2,1,-0.0003144836091093924
train_oracle,dco-rig-016,0,-2,2,0.00014931118656108077
train_oracle,dco-rig-016,0,-1,-2,-0.0007332545357147363
train_oracle,dco-rig-016,0,-1,-1,0.0035859937914586525
train_oracle,dco-rig-016,0,-1,0,0.03545963255735041
train_oracle,dco-rig-016,0,-1,1,0.0007967131283241322
train_oracle,dco-rig-016,0,-1,2,-0.001112797428483902
train_oracle,dco-rig-016,0,0,-2,-0.01999570369734082
train_oracle,dco-rig-016,0,0,-1,0.013234090254384085
train_oracle,dco-rig-016,0,0,0,0.9808760239241919
train_oracle,dco-rig-016,0,0,1,0.04945238455868043
train_oracle,dco-rig-016,0,0,2,-0.011461699222011821
train_oracle,dco-rig-016,0,1,-2,0.0016930216183184336
train_oracle,dco-rig-016,0,1,-1,-0.004891735404154976
train_oracle,dco-rig-016,0,1,0,-0.03235448770680119
train_oracle,dco-rig-016,0,1,1,0.0019841350301027065
train_oracle,dco-rig-016,0,1,2,-0.0004374370274637291
train_oracle,dco-rig-016,0,2,-2,-0.00012871946670740025
train_oracle,dco-rig-016,0,2,-1,0.00029417661406645746
train_oracle,dco-rig-016,0,2,0,0.0012898857944884658
train_oracle,dco-rig-016,0,2,1,-0.0002529256641786582
train_oracle,dco-rig-016,0,2,2,8.384338078654393e-05
train_oracle,dco-rig-016,1,-2,-2,-2.090456395976739e-05
train_oracle,dco-rig-016,1,-2,-1,0.00016487385760158283
train_oracle,dco-rig-016,1,-2,0,0.00045959513691596336
train_oracle,dco-rig-016,1,-2,1,-0.00019453684904829915
train_oracle,dco-rig-016,1,-2,2,0.0001403082734989677
train_oracle,dco-rig-016,1,-1,-2,-0.002203418800714964
train_oracle,dco-rig-016,1,-1,-1,0.0035201151403382916
train_oracle,dco-rig-016,1,-1,0,0.033009456980681945
train_oracle,dco-rig-016,1,-1,1,-0.0026204686010619545
train_oracle,dco-rig-016,1,-1,2,0.0002109661318986429
train_oracle,dco-rig-016,1,0,-2,-0.00035485096480049403
train_oracle,dco-rig-016,1,0,-1,-0.013300380630888427
train_oracle,dco-rig-016,1,0,0,0.9942248867044294
train_oracle,dco-rig-016,1,0,1,0.029663669481541647
train_oracle,dco-rig-016,1,0,2,-0.008902740219354423
train_oracle,dco-rig-016,1,1,-2,0.0019506543578580522
train_oracle,dco-rig-016,1,1,-1,-0.00476275791866453
train_oracle,dco-rig-016,1,1,0,-0.030813616687834975
train_oracle,dco-rig-016,1,1,1,0.001848456468083373
train_oracle,dco-rig-016,1,1,2,-0.0008812231284986612
train_oracle,dco-rig-016,1,2,-2,-3.7346844183099724e-05
train_oracle,dco-rig-016,1,2,-1,0.00025232458370080726
train_oracle,dco-rig-016,1,2,0,0.0011916795832803587
train_oracle,dco-rig-016,1,2,1,-0.00012881581565039462
train_oracle,dco-rig-016,1,2,2,7.831772339215205e-05
train_oracle,dco-rig-016,2,-2,-2,-3.664449659380366e-05
train_oracle,dco-rig-016,2,-2,-1,0.00016536656236032735
train_oracle,dco-rig-016,2,-2,0,0.0006081019576002651
train_oracle,dco-rig-016,2,-2,1,-0.00015069397026764995
train_oracle,dco-rig-016,2,-2,2,8.030835835943238e-05
train_oracle,dco-rig-016,2,-1,-2,-0.0016181410475427855
train_oracle,dco-rig-016,2,-1,-1,0.0038794453689621265
train_oracle,dco-rig-016,2,-1,0,0.030874881617965127
train_oracle,dco-rig-016,2,-1,1,0.00011258285526405531
train_oracle,dco-rig-016,2,-1,2,-0.0008793608598087493
train_oracle,dco-rig-016,2,0,-2,0.007080829979365533
train_oracle,dco-rig-016,2,0,-1,-0.03593243629252593
train_oracle,dco-rig-016,2,0,0,0.9630707310442049
train_oracle,dco-rig-016,2,0,1,0.037267677131778844
train_oracle,dco-rig-016,2,0,2,-0.024505961222054642
train_oracle,dco-rig-016,2,1,-2,0.0025845687034585286
train_oracle,dco-rig-016,2,1,-1,-0.005321666285321453
train_oracle,dco-rig-016,2,1,0,-0.029151318507789355
train_oracle,dco-rig-016,2,1,1,0.00013099199921706907
train_oracle,dco-rig-016,2,1,2,0.000994361327273133
train_oracle,dco-rig-016,2,2,-2,-0.00010131335503579837
train_oracle,dco-rig-016,2,2,-1,0.0002878197755097013
train_oracle,dco-rig-016,2,2,0,0.001000864188110884
train_oracle,dco-rig-016,2,2,1,-6.822913649009956e-05
train_oracle,dco-rig-016,2,2,2,-4.438151213243729e-05
train_oracle,dco-rig-016,3,-2,-2,6.669245959350288e-05
train_oracle,dco-rig-016,3,-2,-1,1.1966193175794873e-05
train_oracle,dco-rig-016,3,-2,0,0.0006485830767740538
train_oracle,dco-rig-016,3,-2,1,-0.00011365389060001899
train_oracle,dco-rig-016,3,-2,2,6.215409810519194e-06
train_oracle,dco-rig-016,3,-1,-2,0.0003755696364284804
train_oracle,dco-rig-016,3,-1,-1,0.0031840146325130604
train_oracle,dco-rig-016,3,-1,0,0.034976170382883844
train_oracle,dco-rig-016,3,-1,1,-0.0002241066793889553
train_oracle,dco-rig-016,3,-1,2,-0.0006190417225482726
train_oracle,dco-rig-016,3,0,-2,-0.0006804315585560004
train_oracle,dco-rig-016,3,0,-1,-0.016120330899458267
train_oracle,dco-rig-016,3,0,0,1.0320500605228866
train_oracle,dco-rig-016,3,0,1,0.01930800825673454
train_oracle,dco-rig-016,3,0,2,0.002725937422765648
train_oracle,dco-rig-016,3,1,-2,-2.624776766297661e-05
train_oracle,dco-rig-016,3,1,-1,-0.002847047060549759
train_oracle,dco-rig-016,3,1,0,-0.030954422871795676
train_oracle,dco-rig-016,3,1,1,-9.468484463680578e-06
train_oracle,dco-rig-016,3,1,2,0.0011253727012280226
train_oracle,dco-rig-016,3,2,-2,-3.212812475916523e-05
train_oracle,dco-rig-016,3,2,-1,0.00020715643511306099
train_oracle,dco-rig-016,3,2,0,0.0010141865736710595
train_oracle,dco-rig-016,3,2,1,2.5531010017266727e-05
train_oracle,dco-rig-016,3,2,2,-0.00010297684617390285
train_oracle,dco-rig-016,4,-2,-2,7.563368491918808e-05
train_oracle,dco-rig-016,4,-2,-1,9.686090173965561e-06
train_oracle,dco-rig-016,4,-2,0,0.0006872248291185634
train_oracle,dco-rig-016,4,-2,1,-0.00019190197754336732
train_oracle,dco-rig-016,4,-2,2,9.995778260770782e-05
train_oracle,dco-rig-016,4,-1,-2,-0.0019719789571293
train_oracle,dco-rig-016,4,-1,-1,0.0040376733463079965
train_oracle,dco-rig-016,4,-1,0,0.03309316896841153
train_oracle,dco-rig-016,4,-1,1,-0.0008721986232108663
train_oracle,dco-rig-016,4,-1,2,-0.0004949137346002943
train_oracle,dco-rig-016,4,0,-2,0.00014443023636339085
train_oracle,dco-rig-016,4,0,-1,-0.030797249950262395
train_oracle,dco-rig-016,4,0,0,0.9498124515107582
train_oracle,dco-rig-016,4,0,1,0.02674905952161774
train_oracle,dco-rig-016,4,0,2,-0.018395034977703204
train_oracle,dco-rig-016,4,1,-2,0.0009291387881852028
train_oracle,dco-rig-016,4,1,-1,-0.0024733218637464608
train_oracle,dco-rig-016,4,1,0,-0.03238174883107456
train_oracle,dco-rig-016,4,1,1,0.0020788482706705328
train_oracle,dco-rig-016,4,1,2,-0.0006714103068782402
train_oracle,dco-rig-016,4,2,-2,-5.565947305979051e-05
train_oracle,dco-rig-016,4,2,-1,0.0001568361123938668
train_oracle,dco-rig-016,4,2,0,0.0011631447236545936
train_oracle,dco-rig-016,4,2,1,-0.00016631050142209162
train_oracle,dco-rig-016,4,2,2,6.742970337702589e-05
train_oracle,dco-rig-016,5,-2,-2,5.2820861055497505e-05
train_oracle,dco-rig-016,5,-2,-1,2.645744747145933e-05
train_oracle,dco-rig-016,5,-2,0,0.0006258071932163337
train_oracle,dco-rig-016,5,-2,1,-0.00014266489914593558
train_oracle,dco-rig-016,5,-2,2,7.704781645068501e-05
train_oracle,dco-rig-016,5,-1,-2,-0.0022154635364903157
train_oracle,dco-rig-016,5,-1,-1,0.0032123799737369275
train_oracle,dco-rig-016,5,-1,0,0.028025385988920022
train_oracle,dco-rig-016,5,-1,1,-0.000186672028945325
train_oracle,dco-rig-016,5,-1,2,-0.001496754587032855
train_oracle,dco-rig-016,5,0,-2,0.0005941223169017168
train_oracle,dco-rig-016,5,0,-1,-0.02392764746407225
train_oracle,dco-rig-016,5,0,0,0.954466715153544
train_oracle,dco-rig-016,5,0,1,0.0399481372632851
train_oracle,dco-rig-016,5,0,2,-0.02714756300482554
train_oracle,dco-rig-016,5,1,-2,0.0009036703770088662
train_oracle,dco-rig-016,5,1,-1,-0.0028823504569054866
train_oracle,dco-rig-016,5,1,0,-0.03092793930001347
train_oracle,dco-rig-016,5,1,1,0.0018352217914528362
train_oracle,dco-rig-016,5,1,2,3.770192555143832e-05
train_oracle,dco-rig-016,5,2,-2,-4.467729098519567e-05
train_oracle,dco-rig-016,5,2,-1,0.00023228734958630301
train_oracle,dco-rig-016,5,2,0,0.001162151260892071
train_oracle,dco-rig-016,5,2,1,-0.00017156357549598023
train_oracle,dco-rig-016,5,2,2,4.694839498052584e-05
train_oracle,dco-rig-016,6,-2,-2,6.670368676685858e-05
train_oracle,dco-rig-016,6,-2,-1,1.1985964541163272e-05
train_oracle,dco-rig-016,6,-2,0,0.0006486313909180539
train_oracle,dco-rig-016,6,-2,1,-0.0001136837334899418
train_oracle,dco-rig-016,6,-2,2,6.242414449285342e-06
train_oracle,dco-rig-016,6,-1,-2,0.0003757640868918893
train_oracle,dco-rig-016,6,-1,-1,0.0031832104665503853
train_oracle,dco-rig-016,6,-1,0,0.03497652807741317
train_oracle,dco-rig-016,6,-1,1,-0.00022386724417034298
train_oracle,dco-rig-016,6,-1,2,-0.0006192095658709427
train_oracle,dco-rig-016,6,0,-2,-0.0006781675106146978
train_oracle,dco-rig-016,6,0,-1,-0.016120172195463012
train_oracle,dco-rig-016,6,0,0,1.0320594186268464
train_oracle,dco-rig-016,6,0,1,0.019305787790702213
train_oracle,dco-rig-016,6,0,2,0.0027308621026194573
train_oracle,dco-rig-016,6,1,-2,-2.6357920000809613e-05
train_oracle,dco-rig-016,6,1,-1,-0.0028474262328485505
train_oracle,dco-rig-016,6,1,0,-0.030954785916887235
train_oracle,dco-rig-016,6,1,1,-9.229899449208824e-06
train_oracle,dco-rig-016,6,1,2,0.0011254064775324338
train_oracle,dco-rig-016,6,2,-2,-3.21371952487352e-05
train_oracle,dco-rig-016,6,2,-1,0.00020718781218971471
train_oracle,dco-rig-016,6,2,0,0.0010141841502978725
train_oracle,dco-rig-016,6,2,1,2.552406089482388e-05
train_oracle,dco-rig-016,6,2,2,-0.00010300226509446503
train_oracle,dco-rig-017,0,-2,-2,0.0002844152556979419
train_oracle,dco-rig-017,0,-2,-1,-0.0002169717364523904
train_oracle,dco-rig-017,0,-2,0,0.0004477409315223305
train_oracle,dco-rig-017,0,-2,1,-0.0003360537160748249
train_oracle,dco-rig-017,0,-2,2,0.00021895440903520994
train_oracle,dco-rig-017,0,-1,-2,-0.0005471526492668834
train_oracle,dco-rig-017,0,-1,-1,0.005357158148653766
train_oracle,dco-rig-017,0,-1,0,0.04691868600853607
train_oracle,dco-rig-017,0,-1,1,0.0022179537047570244
train_oracle,dco-rig-017,0,-1,2,-0.002393304527212482
train_oracle,dco-rig-017,0,0,-2,-0.019891665141346625
train_oracle,dco-rig-017,0,0,-1,0.011354318078319239
train_oracle,dco-rig-017,0,0,0,0.9621785302020796
train_oracle,dco-rig-017,0,0,1,0.06332429964258875
train_oracle,dco-rig-017,0,0,2,-0.01660714170927833
train_oracle,dco-rig-017,0,1,-2,0.0018720262664814078
train_oracle,dco-rig-017,0,1,-1,-0.009794398464567306
train_oracle,dco-rig-017,0,1,0,-0.04051131039226762
train_oracle,dco-rig-017,0,1,1,0.003735440832973961
train_oracle,dco-rig-017,0,1,2,0.00016290101124889528
train_oracle,dco-rig-017,0,2,-2,-0.0001604108281573558
train_oracle,dco-rig-017,0,2,-1,0.0008310011688759891
train_oracle,dco-rig-017,0,2,0,0.0028490090027372935
train_oracle,dco-rig-017,0,2,1,-0.0007046037541063749
train_oracle,dco-rig-017,0,2,2,0.00014868574013559917
train_oracle,dco-rig-017,1,-2,-2,0.00015200366381455413
train_oracle,dco-rig-017,1,-2,-1,-6.319652219686145e-05
train_oracle,dco-rig-017,1,-2,0,-6.200562477290065e-05
train_oracle,dco-rig-017,1,-2,1,-0.00022886230458959316
train_oracle,dco-rig-017,1,-2,2,0.00017267126240170418
train_oracle,dco-rig-017,1,-1,-2,-0.0031065666088421805
train_oracle,dco-rig-017,1,-1,-1,0.006367943926594486
train_oracle,dco-rig-017,1,-1,0,0.04700676584756179
train_oracle,dco-rig-017,1,-1,1,-0.0008985831855071784
train_oracle,dco-rig-017,1,-1,2,-0.00043462190272769067
train_oracle,dco-rig-017,1,0,-2,0.005577478028058306
train_oracle,dco-rig-017,1,0,-1,-0.026240173844779047
train_oracle,dco-rig-017,1,0,0,0.97579112043126
train_oracle,dco-rig-017,1,0,1,0.05363472923318444
train_oracle,dco-rig-017,1,0,2,-0.021858950222606314
train_oracle,dco-rig-017,1,1,-2,0.003938089992148124
train_oracle,dco-rig-017,1,1,-1,-0.009641050283657892
train_oracle,dco-rig-017,1,1,0,-0.038581645315223775
train_oracle,dco-rig-017,1,1,1,0.005178685248060586
train_oracle,dco-rig-017,1,1,2,-0.0006172824792924858
train_oracle,dco-rig-017,1,2,-2,-0.00011039465048913322
train_oracle,dco-rig-017,1,2,-1,0.0007416238575551185
train_oracle,dco-rig-017,1,2,0,0.0027267426609968314
train_oracle,dco-rig-017,1,2,1,-0.000748525623024067
train_oracle,dco-rig-017,1,2,2,0.00024750186366077524
train_oracle,dco-rig-017,2,-2,-2,0.00014023268030560485
train_oracle,dco-rig-017,2,-2,-1,0.00011482342064221062
train_oracle,dco-rig-017,2,-2,0,0.0004023539904705483
train_oracle,dco-rig-017,2,-2,1,-0.00018963047086738465
train_oracle,dco-rig-017,2,-2,2,0.00023882783051808036
train_oracle,dco-rig-017,2,-1,-2,-0.0033573984800571036
train_oracle,dco-rig-017,2,-1,-1,0.005521501715186275
train_oracle,dco-rig-017,2,-1,0,0.04236596317479825
train_oracle,dco-rig-017,2,-1,1,-0.0016315115824427607
train_oracle,dco-rig-017,2,-1,2,-7.487746308688924e-05
train_oracle,dco-rig-017,2,0,-2,0.01035178531077852
train_oracle,dco-rig-017,2,0,-1,-0.04978492914137371
train_oracle,dco-rig-017,2,0,0,0.9684333377347981
train_oracle,dco-rig-017,2,0,1,0.028165001611198087
train_oracle,dco-rig-017,2,0,2,-0.012194395339349422
train_oracle,dco-rig-017,2,1,-2,0.005346826357364003
train_oracle,dco-rig-017,2,1,-1,-0.010991774479290865
train_oracle,dco-rig-017,2,1,0,-0.03790471172075846
train_oracle,dco-rig-017,2,1,1,0.007097609998632619
train_oracle,dco-rig-017,2,1,2,-0.0024824971841849804
train_oracle,dco-rig-017,2,2,-2,-0.0002560733480573942
train_oracle,dco-rig-017,2,2,-1,0.000852680539626651
train_oracle,dco-rig-017,2,2,0,0.002239243779668212
train_oracle,dco-rig-017,2,2,1,-0.0008163885413154399
train_oracle,dco-rig-017,2,2,2,0.00033587776628250213
train_oracle,dco-rig-017,3,-2,-2,0.0002643058631872306
train_oracle,dco-rig-017,3,-2,-1,-0.0001812060824870181
train_oracle,dco-rig-017,3,-2,0,0.00028901223207496645
train_oracle,dco-rig-017,3,-2,1,-0.00023015092134640554
train_oracle,dco-rig-017,3,-2,2,0.00012655076754250233
train_oracle,dco-rig-017,3,-1,-2,0.0001794865654966917
train_oracle,dco-rig-017,3,-1,-1,0.004011027596571726
train_oracle,dco-rig-017,3,-1,0,0.0502623848894794
train_oracle,dco-rig-017,3,-1,1,-0.00011815956922979415
train_oracle,dco-rig-017,3,-1,2,-0.0006235288933417151
train_oracle,dco-rig-017,3,0,-2,-0.00028279058463253774
train_oracle,dco-rig-017,3,0,-1,-0.01790081220926017
train_oracle,dco-rig-017,3,0,0,1.0205481157544611
train_oracle,dco-rig-017,3,0,1,0.03224920148087579
train_oracle,dco-rig-017,3,0,2,0.0035871330695650973
train_oracle,dco-rig-017,3,1,-2,-0.0002534241195511542
train_oracle,dco-rig-017,3,1,-1,-0.007281166230451576
train_oracle,dco-rig-017,3,1,0,-0.042910611185801854
train_oracle,dco-rig-017,3,1,1,0.00401833599245875
train_oracle,dco-rig-017,3,1,2,0.00036501687403151656
train_oracle,dco-rig-017,3,2,-2,2.576263293070206e-05
train_oracle,dco-rig-017,3,2,-1,0.0006061530761080148
train_oracle,dco-rig-017,3,2,0,0.002975558144848041
train_oracle,dco-rig-017,3,2,1,-0.0006325642118222147
train_oracle,dco-rig-017,3,2,2,4.604131220730183e-05
train_oracle,dco-rig-017,4,-2,-2,0.0001642738706399458
train_oracle,dco-rig-017,4,-2,-1,-6.397317136106297e-05
train_oracle,dco-rig-017,4,-2,0,0.0002884137725619345
train_oracle,dco-rig-017,4,-2,1,-0.0002587090635243686
train_oracle,dco-rig-017,4,-2,2,0.0002498551729334661
train_oracle,dco-rig-017,4,-1,-2,-0.0031300702703272623
train_oracle,dco-rig-017,4,-1,-1,0.00531108107041708
train_oracle,dco-rig-017,4,-1,0,0.04382891945603685
train_oracle,dco-rig-017,4,-1,1,-0.0025025930400244777
train_oracle,dco-rig-017,4,-1,2,-0.0006029228751725573
train_oracle,dco-rig-017,4,0,-2,0.0023970610093058398
train_oracle,dco-rig-017,4,0,-1,-0.034590474853817235
train_oracle,dco-rig-017,4,0,0,0.9369217303831883
train_oracle,dco-rig-017,4,0,1,0.036700330720160705
train_oracle,dco-rig-017,4,0,2,-0.023604648176942026
train_oracle,dco-rig-017,4,1,-2,0.003545465835798138
train_oracle,dco-rig-017,4,1,-1,-0.008623905176677474
train_oracle,dco-rig-017,4,1,0,-0.037597251738766664
train_oracle,dco-rig-017,4,1,1,0.005493649995196752
train_oracle,dco-rig-017,4,1,2,-0.0014833578540495332
train_oracle,dco-rig-017,4,2,-2,-0.00019827539181234335
train_oracle,dco-rig-017,4,2,-1,0.0007365166971143849
train_oracle,dco-rig-017,4,2,0,0.0023133358022927784
train_oracle,dco-rig-017,4,2,1,-0.0006273028307639414
train_oracle,dco-rig-017,4,2,2,0.00019467822578431333
train_oracle,dco-rig-017,5,-2,-2,0.000152985064783383
train_oracle,dco-rig-017,5,-2,-1,-5.25411525239762e-05
train_oracle,dco-rig-017,5,-2,0,0.0002548544966963183
train_oracle,dco-rig-017,5,-2,1,-0.00033157187031588404
train_oracle,dco-rig-017,5,-2,2,0.00021890085490118056
train_oracle,dco-rig-017,5,-1,-2,-0.002002466397639126
train_oracle,dco-rig-017,5,-1,-1,0.0059184368315015065
train_oracle,dco-rig-017,5,-1,0,0.04835882333721329
train_oracle,dco-rig-017,5,-1,1,-0.00018264131525424227
train_oracle,dco-rig-017,5,-1,2,-0.00028861459210746064
train_oracle,dco-rig-017,5,0,-2,-0.0022097959460376884
train_oracle,dco-rig-017,5,0,-1,-0.019113904913142722
train_oracle,dco-rig-017,5,0,0,0.9781933964162799
train_oracle,dco-rig-017,5,0,1,0.050357200797432576
train_oracle,dco-rig-017,5,0,2,-0.02156928176837893
train_oracle,dco-rig-017,5,1,-2,0.0035487716575617495
train_oracle,dco-rig-017,5,1,-1,-0.009055614359203351
train_oracle,dco-rig-017,5,1,0,-0.03814850836997603
train_oracle,dco-rig-017,5,1,1,0.004773292496718081
train_oracle,dco-rig-017,5,1,2,-0.0003906368989906065
train_oracle,dco-rig-017,5,2,-2,-0.00024306299253940215
train_oracle,dco-rig-017,5,2,-1,0.0008660062539776294
train_oracle,dco-rig-017,5,2,0,0.002086583232853084
train_oracle,dco-rig-017,5,2,1,-0.00045942825251190506
train_oracle,dco-rig-017,5,2,2,5.092401399339694e-05
train_oracle,dco-rig-017,6,-2,-2,0.00010784421098907275
train_oracle,dco-rig-017,6,-2,-1,-9.291845854683893e-05
train_oracle,dco-rig-017,6,-2,0,0.00024171961020385418
train_oracle,dco-rig-017,6,-2,1,-0.00010242402046388693
train_oracle,dco-rig-017,6,-2,2,5.896717172082655e-05
train_oracle,dco-rig-017,6,-1,-2,-0.0010313025879135726
train_oracle,dco-rig-017,6,-1,-1,0.008887858628728498
train_oracle,dco-rig-017,6,-1,0,0.03648574485747921
train_oracle,dco-rig-017,6,-1,1,0.0072216577820573636
train_oracle,dco-rig-017,6,-1,2,-0.005847605795960657
train_oracle,dco-rig-017,6,0,-2,-0.009010046648134347
train_oracle,dco-rig-017,6,0,-1,0.006356926494303309
train_oracle,dco-rig-017,6,0,0,0.9480389448555359
train_oracle,dco-rig-017,6,0,1,0.0670630390972962
train_oracle,dco-rig-017,6,0,2,-0.02743061184655885
train_oracle,dco-rig-017,6,1,-2,0.00022464860657973884
train_oracle,dco-rig-017,6,1,-1,-0.009523841786901759
train_oracle,dco-rig-017,6,1,0,-0.030098851199418502
train_oracle,dco-rig-017,6,1,1,-0.0036193272509678132
train_oracle,dco-rig-017,6,1,2,0.005797012077631392
train_oracle,dco-rig-017,6,2,-2,8.537170252338053e-05
train_oracle,dco-rig-017,6,2,-1,0.000639640686865511
train_oracle,dco-rig-017,6,2,0,0.0020429985795520763
train_oracle,dco-rig-017,6,2,1,8.892739434994001e-06
