active_measured_weighted_residual,algorithm_wall_seconds_full_path,alpha,augmented_objective_squared,breakdown,checkpoint,configuration_id,data_residual_consistency_relative_difference,data_residual_squared,evaluator_forward_api_calls,evaluator_wall_seconds,family,field_relative_l2,front_top10_f1,gradient_relative_l2,heldout_b_clean_residual,lambda_h1,lambda_l2,physical_adjoint_calls_full_path,physical_forward_calls_full_path,quadratic_penalty_squared,regularization_family,regularization_row_count,sample_id,split
0.0423101969063282,0.18865191598888487,0.011367664134037806,1790.490234375,False,24,sob_l1e-1_h3e-4,5.157024133950472e-06,297.3277282714844,1,0.009434208972379565,wavy_front,0.8769009113311768,0.3936527371406555,1.2988868951797485,0.6172927021980286,0.0003,0.1,24,24,1493.1624755859375,sobolev,128000,validation-017,validation
0.32389190793037415,0.18439466692507267,0.009284557798609873,11236.599609375,False,4,sob_l1e-1_h3e-4,3.57543427753626e-07,10524.18359375,1,0.011839375016279519,plume,0.9452052116394043,0.45437899231910706,1.1447560787200928,0.688498854637146,0.0003,0.1,24,24,712.416015625,sobolev,128000,validation-018,validation
0.1837133914232254,0.18439466692507267,0.007855581263000427,4450.462890625,False,8,sob_l1e-1_h3e-4,8.953446695159073e-07,3385.8662109375,1,0.011839375016279519,plume,0.9262620806694031,0.45712539553642273,1.2097505331039429,0.6409041285514832,0.0003,0.1,24,24,1064.5966796875,sobolev,128000,validation-018,validation
0.11390263587236404,0.18439466692507267,0.009138161838558414,2552.32666015625,False,12,sob_l1e-1_h3e-4,1.6961330402409658e-06,1301.5347900390625,1,0.011839375016279519,plume,0.9146236181259155,0.4598718285560608,1.239949107170105,0.6234050393104553,0.0003,0.1,24,24,1250.7918701171875,sobolev,128000,validation-018,validation
0.0827973410487175,0.18439466692507267,0.010958373290283197,1994.5289306640625,False,16,sob_l1e-1_h3e-4,2.5555984848324442e-06,687.73486328125,1,0.011839375016279519,plume,0.9063327312469482,0.4681110680103302,1.2448993921279907,0.6087356209754944,0.0003,0.1,24,24,1306.7940673828125,sobolev,128000,validation-018,validation
0.06524644792079926,0.18439466692507267,0.010663922075936486,1744.853271484375,False,20,sob_l1e-1_h3e-4,3.5679604479810223e-06,427.0728454589844,1,0.011839375016279519,plume,0.8983836770057678,0.47390905022621155,1.2404987812042236,0.593777596950531,0.0003,0.1,24,24,1317.7803955078125,sobolev,128000,validation-018,validation
0.055168621242046356,0.18439466692507267,0.011949757736305418,1611.5234375,False,24,sob_l1e-1_h3e-4,4.481822998059215e-06,305.33209228515625,1,0.011839375016279519,plume,0.8899303674697876,0.4806225299835205,1.2301501035690308,0.577440083026886,0.0003,0.1,24,24,1306.19140625,sobolev,128000,validation-018,validation
0.31638622283935547,0.18440345907583833,0.006565215077537071,16219.240234375,False,4,sob_l1e-1_h3e-4,3.9900388060232217e-07,15462.822265625,1,0.009460457949899137,wavy_front,0.939526379108429,0.3579493463039398,1.215043544769287,0.7075243592262268,0.0003,0.1,24,24,756.41796875,sobolev,128000,validation-019,validation
0.16818131506443024,0.18440345907583833,0.00899256096553644,5478.75537109375,False,8,sob_l1e-1_h3e-4,1.0132810075447196e-06,4369.2724609375,1,0.009460457949899137,wavy_front,0.9195495843887329,0.3613061010837555,1.2914354801177979,0.6335020661354065,0.0003,0.1,24,24,1109.48291015625,sobolev,128000,validation-019,validation
0.10848993062973022,0.18440345907583833,0.0088650417676633,3113.759033203125,False,12,sob_l1e-1_h3e-4,1.7667648535280023e-06,1818.1617431640625,1,0.009460457949899137,wavy_front,0.9085893034934998,0.3658834397792816,1.3284492492675781,0.5959152579307556,0.0003,0.1,24,24,1295.5972900390625,sobolev,128000,validation-019,validation
0.07916182279586792,0.18440345907583833,0.010236290361882295,2348.357421875,False,16,sob_l1e-1_h3e-4,2.5782230750337476e-06,968.0217895507812,1,0.009460457949899137,wavy_front,0.900751531124115,0.3701556324958801,1.3426477909088135,0.5756935477256775,0.0003,0.1,24,24,1380.335693359375,sobolev,128000,validation-019,validation
