rig_id,true_aperture_radius,nearest_candidate_radius,reconstruction_path_samples,reconstruction_aperture_samples,truth_path_samples,truth_aperture_samples,reconstruction_reference_scale,truth_reference_scale,reconstruction_over_truth_scale,native_best_radius,native_nearest_match,native_best_distance,native_nearest_distance,native_nearest_over_best,native_ranking_margin,shared_scale_best_radius,shared_scale_nearest_match,shared_scale_best_distance,shared_scale_nearest_distance,shared_scale_nearest_over_best,shared_scale_ranking_margin,profiled_gain_best_radius,profiled_gain_nearest_match,profiled_gain_best_distance,profiled_gain_nearest_distance,profiled_gain_nearest_over_best,profiled_gain_ranking_margin,profiled_gain_at_best_radius
development_rig_a,0.095,0.08,29,17,47,43,1.5439108692260444,1.53044918165711,1.008795906280507,0.08,True,0.051803013229560234,0.051803013229560234,1.0,0.007514341658607648,0.08,True,0.05462150952427984,0.05462150952427984,1.0,0.0009544763485626398,0.08,True,0.05029310965015924,0.05029310965015924,1.0,0.001183320822983648,0.987720986937422
development_rig_a,0.135,0.12,29,17,47,43,1.5439108692260444,1.53044918165711,1.008795906280507,0.12,True,0.058638993327794445,0.058638993327794445,1.0,0.008323270979212774,0.16,False,0.06223528478302172,0.06273526408325923,1.008033695065117,0.000499979300237513,0.16,False,0.053366698181434004,0.053868146342973315,1.0093962748048326,0.0005014481615393113,1.0422143494894285
development_rig_a,0.055,0.04,29,29,47,43,1.5439108692260446,1.53044918165711,1.008795906280507,0.04,True,0.054423159480555386,0.054423159480555386,1.0,0.0056515264118587386,0.04,True,0.05619750620199072,0.05619750620199072,1.0,0.0007168793729397244,0.04,True,0.05401181933096292,0.05401181933096292,1.0,0.00019994542472962645,0.9933560767395309
development_rig_a,0.095,0.08,29,29,47,43,1.5439108692260446,1.53044918165711,1.008795906280507,0.08,True,0.05005532045497938,0.05005532045497938,1.0,0.015537261336827791,0.08,True,0.05260024375531785,0.05260024375531785,1.0,0.008793982987655803,0.08,True,0.04898850037432714,0.04898850037432714,1.0,0.006030079201868273,0.9898132813164031
development_rig_a,0.135,0.12,29,29,47,43,1.5439108692260446,1.53044918165711,1.008795906280507,0.12,True,0.05367934157294197,0.05367934157294197,1.0,0.022629845376047154,0.12,True,0.057020338797542335,0.057020338797542335,1.0,0.014179932910566996,0.12,True,0.05116040767166395,0.05116040767166395,1.0,0.007072730840938152,0.9839885551729797
development_rig_a,0.055,0.04,29,41,47,43,1.5439108692260448,1.53044918165711,1.0087959062805072,0.04,True,0.05407700041158478,0.05407700041158478,1.0,0.007972861123283735,0.04,True,0.05578326743383301,0.05578326743383301,1.0,0.0030399401486922925,0.04,True,0.05372196483308602,0.05372196483308602,1.0,0.0020989819334622517,0.9938427257009919
development_rig_a,0.095,0.08,29,41,47,43,1.5439108692260448,1.53044918165711,1.0087959062805072,0.08,True,0.04880610146617947,0.04880610146617947,1.0,0.019627689477792205,0.08,True,0.05116710093172392,0.05116710093172392,1.0,0.013005967627767408,0.08,True,0.04799099925900052,0.04799099925900052,1.0,0.009151064768839902,0.9911855972906423
development_rig_a,0.135,0.12,29,41,47,43,1.5439108692260448,1.53044918165711,1.0087959062805072,0.12,True,0.051846893473114115,0.051846893473114115,1.0,0.028237157568445505,0.12,True,0.05492824817623603,0.05492824817623603,1.0,0.019892106052518267,0.12,True,0.04991737149092571,0.04991737149092571,1.0,0.009940061092577931,0.9861639102356197
development_rig_a,0.055,0.04,35,9,47,43,1.5305629948902908,1.53044918165711,1.0000743659015567,0.08,False,0.04122446381682474,0.051342328676469186,1.2454335101749725,0.010117864859644443,0.08,False,0.04120805639891199,0.05137006725176984,1.2466025272943027,0.010162010852857853,0.08,False,0.040179614865532315,0.0477820282516724,1.1892107082554877,0.0076024133861400875,1.0093159645446967
development_rig_a,0.095,0.08,35,9,47,43,1.5305629948902908,1.53044918165711,1.0000743659015567,0.12,False,0.04138696381416583,0.0520565900982382,1.257801619176046,0.010669626284072371,0.12,False,0.04136553257277618,0.05209773564995147,1.2594479608909581,0.01073220307717529,0.12,False,0.0395735852342465,0.04387450288023362,1.1086815263395735,0.004300917645987119,1.0122749515791496
development_rig_a,0.135,0.12,35,9,47,43,1.5305629948902908,1.53044918165711,1.0000743659015567,0.16,False,0.0491233439858402,0.06692416029094245,1.3623697993816002,0.017800816305102246,0.16,False,0.04910097041289156,0.0669726900038967,1.3639789486994107,0.017871719591005142,0.16,False,0.04675952470282085,0.05214722571819579,1.1152214666341533,0.005387701015374946,1.015301999685923
development_rig_a,0.055,0.04,35,17,47,43,1.5305629948902912,1.53044918165711,1.0000743659015572,0.08,False,0.04218213884342491,0.04658709742797549,1.1044271036350544,0.004404958584550582,0.08,False,0.04215470380340544,0.046615294046040555,1.1058147689386628,0.004460590242635114,0.08,False,0.03908851552097648,0.04323731243189316,1.1061385129524877,0.004148796910916679,1.0161242471098622
development_rig_a,0.095,0.08,35,17,47,43,1.5305629948902912,1.53044918165711,1.0000743659015572,0.08,True,0.04190473671468827,0.04190473671468827,1.0,0.0028490065583285304,0.08,True,0.04194258540436722,0.04194258540436722,1.0,0.002774418060992989,0.08,True,0.036334321508467785,0.036334321508467785,1.0,0.002254444097322103,0.9795372771334685
development_rig_a,0.135,0.12,35,17,47,43,1.5305629948902912,1.53044918165711,1.0000743659015572,0.12,True,0.049917299520188946,0.049917299520188946,1.0,0.004668554734075306,0.12,True,0.049963795883769035,0.049963795883769035,1.0,0.004578229381075605,0.12,True,0.039675651371454394,0.039675651371454394,1.0,0.0035489538754771913,0.9705765408054584
development_rig_a,0.055,0.04,35,29,47,43,1.5305629948902908,1.53044918165711,1.0000743659015567,0.04,True,0.044486045125921754,0.044486045125921754,1.0,0.0004211861254744542,0.04,True,0.04451323506488438,0.04451323506488438,1.0,0.0003640853000126121,0.08,False,0.04094311645470248,0.04151302005547997,1.0139193996482414,0.0005699036007774938,1.0188105675569143
development_rig_a,0.095,0.08,35,29,47,43,1.5305629948902908,1.53044918165711,1.0000743659015567,0.08,True,0.03915021304846621,0.03915021304846621,1.0,0.011636047261590024,0.08,True,0.039185162625879184,0.039185162625879184,1.0,0.011561602161353338,0.08,True,0.03473891107638834,0.03473891107638834,1.0,0.007766371307662272,0.9822556378201884
development_rig_a,0.135,0.12,35,29,47,43,1.5305629948902908,1.53044918165711,1.0000743659015567,0.12,True,0.04401745771671068,0.04401745771671068,1.0,0.022073793331901022,0.12,True,0.04406005464300476,0.04406005464300476,1.0,0.02198512556125523,0.12,True,0.036503191466359414,0.036503191466359414,1.0,0.013810752785522157,0.9759770646086612
development_rig_a,0.055,0.04,35,41,47,43,1.5305629948902908,1.53044918165711,1.0000743659015567,0.04,True,0.04334458140488334,0.04334458140488334,1.0,0.0019899464663609423,0.04,True,0.043371423446953425,0.043371423446953425,1.0,0.001932348022361148,0.04,True,0.04052133454402757,0.04052133454402757,1.0,0.0005642693640219715,0.9848334497169798
