a_clean_residual_ratio,a_clean_weighted_residual,a_measured_residual_ratio,a_measured_weighted_residual,active_view_count,active_view_mask,algorithm_adjoint_calls,algorithm_forward_calls,algorithm_wall_seconds,applied_correction_norm,correction_was_clipped,evaluator_adjoint_calls,evaluator_forward_calls,family,field_gain_percent,field_relative_l2,front_f1_gain_percent,front_top10_f1,gradient_gain_percent,gradient_relative_l2,heldout_b_clean_residual,heldout_b_clean_residual_ratio,maximum_measurement_direction_orthogonality_defect,maximum_residual_increase,method,operator_mismatch_relative_l2,raw_correction_norm,relative_noise,sample_id,split,truth_available_to_deployment_proposal,truth_operator
1.0,0.06026444211602211,1.0,0.05992993712425232,7,110101111,24,24,0.10422904102597386,0.0,False,0,1,plume,-0.0,0.9262327551841736,0.0,0.45102226734161377,-0.0,1.3035897016525269,0.7262186408042908,1.0,2.980232238769531e-07,0.0,anchored_delta_zero,0.005230119917541742,0.0,0.014999999664723873,test_iid-000,test_iid,False,qmc32
1.000000123631454,0.06026444956660271,1.0,0.05992993712425232,7,110101111,24,24,0.09027449996210635,101.23014831542969,False,0,1,plume,-0.0,0.9262327551841736,0.0,0.45102226734161377,9.144694024481992e-06,1.3035895824432373,0.7262186408042908,1.0,4.172325134277344e-07,0.0,one_point_zero_five_g,0.005230119917541742,101.23014831542969,0.014999999664723873,test_iid-000,test_iid,False,qmc32
0.999456887023043,0.060231711715459824,0.9995527533486,0.059903133660554886,7,110101111,24,24,0.09136754204519093,101.23014831542969,False,0,1,plume,-0.005083783650384466,0.9262798428535461,0.2706393029217521,0.452242910861969,-0.04536682705545516,1.3041810989379883,0.7260633707046509,0.9997861937288364,2.384185791015625e-07,0.0,random_angular_seed_2026072001,0.005230119917541742,101.23014831542969,0.014999999664723873,test_iid-000,test_iid,False,qmc32
1.0001673969885727,0.060274530202150345,1.0001851768970842,0.05994103476405144,7,110101111,24,24,0.08792774996254593,101.23014068603516,True,0,1,plume,-0.007715767844064525,0.9263042211532593,0.0,0.45102226734161377,-0.03613068609072835,1.304060697555542,0.7266759276390076,1.0006296820392966,2.384185791015625e-07,0.0,random_angular_seed_2026072002,0.005230119917541742,101.23014831542969,0.014999999664723873,test_iid-000,test_iid,False,qmc32
1.0009697651243457,0.06032288447022438,1.0008559536330477,0.05998123437166214,7,110101111,24,24,0.08820470806676894,101.23014068603516,False,0,1,plume,-0.012394135836253773,0.926347553730011,0.06766312959418774,0.45132744312286377,-0.04693971442766606,1.304201602935791,0.7256375551223755,0.9991998474711806,2.980232238769531e-07,0.0,random_angular_seed_2026072003,0.005230119917541742,101.23014068603516,0.014999999664723873,test_iid-000,test_iid,False,qmc32
0.9895452915486218,0.05963439494371414,0.9894421817928655,0.05929720774292946,7,110101111,24,24,0.09673133306205273,101.23014831542969,True,0,1,plume,0.8266360918908696,0.918576180934906,0.47361547624931644,0.4531583786010742,0.7589730252559074,1.2936958074569702,0.7218106985092163,0.9939302820839291,2.384185791015625e-07,0.0,train_fitted_fixed,0.005230119917541742,101.23015594482422,0.014999999664723873,test_iid-000,test_iid,False,qmc32
0.9916006026538852,0.0597582571208477,0.9915074108055288,0.05942097678780556,7,110101111,24,24,0.10824304190464318,101.23014831542969,False,0,1,plume,0.878966887643941,0.9180914759635925,0.13531965146087604,0.4516325891017914,0.765493192095363,1.2936108112335205,0.7219463586807251,0.9941170855669113,2.384185791015625e-07,0.0,linear_observable,0.005230119917541742,101.23014831542969,0.014999999664723873,test_iid-000,test_iid,False,qmc32
0.9898523920800949,0.0596529021859169,0.9897363264981364,0.05931483581662178,7,110101111,24,24,0.09328070899937302,101.23014831542969,False,1,1,plume,1.050734423335159,0.9165005087852478,0.2706393029217521,0.452242910861969,1.0467931249824536,1.289943814277649,0.7185997366905212,0.9895088012264026,2.384185791015625e-07,0.0,truth_angular_oracle,0.005230119917541742,101.23014831542969,0.014999999664723873,test_iid-000,test_iid,True,qmc32
1.217711466811167,0.07338470220565796,1.2466338706509226,0.07471068948507309,7,110101111,24,24,0.04114524996839464,,,0,1,plume,44.89897331380388,0.510363757610321,64.47902429767124,0.7418370246887207,46.35574798430368,0.6993009448051453,0.23393534123897552,0.3221279764726102,,,inverse_sobolev5_24,0.005230119917541742,,0.014999999664723873,test_iid-000,test_iid,False,qmc32
1.0,0.05308020859956741,1.0,0.05160025879740715,6,011110011,24,24,0.0897234589792788,0.0,False,0,1,wavy_front,-0.0,0.888595700263977,0.0,0.3719865381717682,-0.0,1.4320533275604248,0.5659188032150269,1.0,2.384185791015625e-07,0.0,anchored_delta_zero,0.0033943955786526203,0.0,0.02500000037252903,test_iid-001,test_iid,False,qmc32
1.0000000701822844,0.05308021232485771,1.0000000721951863,0.05160026252269745,6,011110011,24,24,0.08779899997171015,207.23355102539062,True,0,1,wavy_front,-0.0,0.888595700263977,0.0,0.3719865381717682,-0.0,1.4320533275604248,0.5659187436103821,0.9999998946763309,2.384185791015625e-07,0.0,one_point_zero_five_g,0.0033943955786526203,207.23355102539062,0.02500000037252903,test_iid-001,test_iid,False,qmc32
0.9998383000166332,0.05307162553071976,0.9997865188340275,0.0515892431139946,6,011110011,24,24,0.08810408296994865,207.23355102539062,True,0,1,wavy_front,-0.007754141657435706,0.8886646032333374,0.0,0.3719865381717682,-0.06537120740029038,1.432989478111267,0.5655066967010498,0.9992717921517436,2.384185791015625e-07,0.0,random_angular_seed_2026072001,0.0033943955786526203,207.23355102539062,0.02500000037252903,test_iid-001,test_iid,False,qmc32
1.0000722175706964,0.05308404192328453,0.9999311257922429,0.05159670487046242,6,011110011,24,24,0.09192891698330641,207.23355102539062,True,0,1,wavy_front,-0.026502260976235703,0.8888311982154846,0.246102384135874,0.3729020059108734,-0.06691953855735826,1.4330116510391235,0.5661749839782715,1.0004526811298533,2.980232238769531e-07,0.0,random_angular_seed_2026072002,0.0033943955786526203,207.23355102539062,0.02500000037252903,test_iid-001,test_iid,False,qmc32
0.9999906657561685,0.05307971313595772,1.0000317658819844,0.051601897925138474,6,011110011,24,24,0.09201229095924646,207.23355102539062,True,0,1,wavy_front,-0.01968049448349166,0.888770580291748,0.49221277993865786,0.373817503452301,-0.06940852251415017,1.4330472946166992,0.565938413143158,1.0000346514871385,4.76837158203125e-07,0.0,random_angular_seed_2026072003,0.0033943955786526203,207.23355102539062,0.02500000037252903,test_iid-001,test_iid,False,qmc32
0.9901232471097181,0.05255594849586487,0.9897203440042872,0.051069825887680054,6,011110011,24,24,0.08808170899283141,207.23355102539062,True,0,1,wavy_front,1.1464994812908527,0.8784079551696777,0.08204748082347438,0.3722917437553406,1.0088126680792553,1.4176065921783447,0.5644029378890991,0.9973214084470846,2.384185791015625e-07,0.0,train_fitted_fixed,0.0033943955786526203,207.23355102539062,0.02500000037252903,test_iid-001,test_iid,False,qmc32
0.9889516240531533,0.052493758499622345,0.9884253789471183,0.05100300535559654,6,011110011,24,24,0.09147233294788748,207.23355102539062,True,0,1,wavy_front,1.3091687627220578,0.8769624829292297,0.4101813224490031,0.3735123574733734,1.2481630216231938,1.4141789674758911,0.5636001229286194,0.9959028039477839,1.7881393432617188e-07,0.0,linear_observable,0.0033943955786526203,207.23355102539062,0.02500000037252903,test_iid-001,test_iid,False,qmc32
0.9882999113597748,0.05245916545391083,0.9876507245978169,0.050963032990694046,6,011110011,24,24,0.09032941691111773,207.23355102539062,True,1,1,wavy_front,1.3733215402408425,0.8763924241065979,0.49221277993865786,0.373817503452301,1.3644210481802364,1.412514090538025,0.558189868927002,0.9863426798259464,2.384185791015625e-07,0.0,truth_angular_oracle,0.0033943955786526203,207.23355102539062,0.02500000037252903,test_iid-001,test_iid,True,qmc32
1.5617147216465326,0.0828961431980133,1.6825234008062324,0.0868186429142952,6,011110011,24,24,0.028706124983727932,,,0,1,wavy_front,54.503556508173176,0.4042794406414032,25.266626271842107,0.46597498655319214,54.327906071905495,0.6540487408638,0.16167519986629486,0.2856862131949071,,,inverse_sobolev5_24,0.0033943955786526203,,0.02500000037252903,test_iid-001,test_iid,False,qmc32
1.0,0.07668425142765045,1.0,0.07341822236776352,6,101101011,24,24,0.09573208296205848,0.0,False,0,1,plume,-0.0,0.9343945384025574,0.0,0.37442779541015625,-0.0,1.3960661888122559,0.7561638951301575,1.0,1.1920928955078125e-07,0.0,anchored_delta_zero,0.00396087346598506,0.0,0.03999999910593033,test_iid-002,test_iid,False,qmc32
0.999999902840799,0.07668424397706985,1.0,0.07341822236776352,6,101101011,24,24,0.09239608305506408,88.7373046875,True,0,1,plume,-0.0,0.9343945384025574,0.0,0.37442779541015625,-0.0,1.3960661888122559,0.7561638951301575,1.0,3.5762786865234375e-07,0.0,one_point_zero_five_g,0.00396087346598506,88.73731994628906,0.03999999910593033,test_iid-002,test_iid,False,qmc32
0.9996674240550247,0.07665874809026718,0.9995694146159737,0.07338660955429077,6,101101011,24,24,0.0996552089927718,88.73731231689453,True,0,1,plume,-0.0004337692139827547,0.9343985915184021,-0.24448984503942783,0.3735123574733734,-0.034104536466920306,1.3965423107147217,0.7557976841926575,0.9995156989908425,2.384185791015625e-07,0.0,random_angular_seed_2026072001,0.00396087346598506,88.73731231689453,0.03999999910593033,test_iid-002,test_iid,False,qmc32
1.0002757378123983,0.07670539617538452,1.000376191378408,0.07344584167003632,6,101101011,24,24,0.09205858304630965,88.7373046875,False,0,1,plume,-0.004305797344681756,0.9344347715377808,-0.48898764950995377,0.3725968897342682,-0.029228800281990038,1.3964742422103882,0.7565133571624756,1.0004621511745915,2.384185791015625e-07,0.0,random_angular_seed_2026072002,0.00396087346598506,88.7373046875,0.03999999910593033,test_iid-002,test_iid,False,qmc32
1.000292934990973,0.07670671492815018,1.0002478174658949,0.07343641668558121,6,101101011,24,24,0.09552012488711625,88.7373046875,True,0,1,plume,-0.01167349502335943,0.9345036149024963,0.0,0.37442779541015625,-0.04651161996377439,1.396715521812439,0.756620466709137,1.000603799760766,3.5762786865234375e-07,0.0,random_angular_seed_2026072003,0.00396087346598506,88.73731994628906,0.03999999910593033,test_iid-002,test_iid,False,qmc32
0.9919041124186364,0.07606342434883118,0.991222268824715,0.072773776948452,6,101101011,24,24,0.08852558303624392,88.73731231689453,False,0,1,plume,0.6989808145790343,0.9278632998466492,0.2444978044705259,0.3753432631492615,0.7601537419524736,1.3854539394378662,0.7519885897636414,0.9944783063653185,2.384185791015625e-07,0.0,train_fitted_fixed,0.00396087346598506,88.73731231689453,0.03999999910593033,test_iid-002,test_iid,False,qmc32
0.9943672924820348,0.07625231146812439,0.9939085817402368,0.07297100126743317,6,101101011,24,24,0.09098095807712525,88.73731231689453,False,0,1,plume,0.7573355317777731,0.9273180365562439,0.48900356837214987,0.3762587606906891,0.737978108200698,1.3857635259628296,0.7518698573112488,0.9943212868975058,1.7881393432617188e-07,0.0,linear_observable,0.00396087346598506,88.73731231689453,0.03999999910593033,test_iid-002,test_iid,False,qmc32
0.9926866326233781,0.0761234313249588,0.9921036343821668,0.07283848524093628,6,101101011,24,24,0.09089504205621779,88.73731231689453,True,1,1,plume,0.8547294782349599,0.9264079928398132,0.3260103383458647,0.37564846873283386,0.8487623485917405,1.3842169046401978,0.7497308254241943,0.9914924929008204,2.384185791015625e-07,0.0,truth_angular_oracle,0.00396087346598506,88.73731994628906,0.03999999910593033,test_iid-002,test_iid,True,qmc32
0.9143011154070592,0.07011249661445618,1.0708840152355985,0.07862240076065063,6,101101011,24,24,0.028752999962307513,,,0,1,plume,48.59033935998246,0.48036906123161316,84.92259294068505,0.6924015879631042,49.33115317052644,0.7073706388473511,0.23234252631664276,0.3072647713187231,,,inverse_sobolev5_24,0.00396087346598506,,0.03999999910593033,test_iid-002,test_iid,False,qmc32
