method,method_label,source_split,pair_index,source_index,sample_seed,geometry_id,geometry_partition,family_id,noise_level,field_rel_l2,audit_reprojection_rel_l2,used_noisy_reprojection_rel_l2,used_clean_reprojection_rel_l2,correction_vs_feasible_relative_l2,outside_support_relative_l2,negative_voxel_fraction
landweber_jacobi,Jacobi-projected Landweber,val,74,183,30360844,g_111001110,validation,1,0.05,0.23254649356977894,0.353404984187444,0.04605355690276579,0.04494224483316682,0.29412567947782214,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,75,183,30360844,g_111010110,validation,1,0.05,0.14334217875028607,0.2108914396188671,0.0403403313731687,0.03937614651993151,0.2249766490308385,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,76,190,30360851,g_011010111,validation,1,0.02,0.37540978931879043,0.27600991409362174,0.02775545421326909,0.027806157257224615,0.27897062664734856,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,77,190,30360851,g_101011110,validation,1,0.02,0.2269484155308316,0.257602443245342,0.016352861694198577,0.015746282182836996,0.12190636997751544,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,78,190,30360851,g_111001110,validation,1,0.02,0.2877592486859259,0.23256139805681375,0.026641480686902648,0.02599548242702068,0.23471407457678328,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,79,190,30360851,g_111010110,validation,1,0.02,0.40531550644601455,0.3393201390040846,0.03364231376100395,0.03426167965251269,0.24093421700609888,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,80,175,30360836,g_011010111,validation,0,0.05,0.07919159574612818,0.11602022426204422,0.03151917981885007,0.03836921077398057,0.2891420903923631,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,81,175,30360836,g_101011110,validation,0,0.05,0.07716395881296881,0.07280663686877804,0.03229888701869531,0.03701117566025875,0.18722647386563973,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,82,175,30360836,g_111001110,validation,0,0.05,0.08701292448750372,0.11959305686791481,0.03280598294123844,0.036897998210545825,0.22695735924147095,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,83,175,30360836,g_111010110,validation,0,0.05,0.07889640286824849,0.10126024471943099,0.03294825862451457,0.038217988390265745,0.2369927661406375,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,84,177,30360838,g_011010111,validation,0,0.05,0.06947706748659592,0.08958522313060423,0.03440543847249406,0.04015341704289916,0.2562275167809845,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,85,177,30360838,g_101011110,validation,0,0.05,0.06933490846419192,0.08906868973484713,0.03445213531690466,0.037578032621036914,0.16605193147937547,0.0,0.0
