rig_id,split_role,partition_name,operator_decomposition_mismatch_count,operator_decomposition_max_abs_error,operator_decomposition_verified,pointwise_violation_count,row_violation_count,column_violation_count,spectral_violation_count,total_violation_count,maximum_row_product,maximum_column_product,dense_normalized_spectral_norm_squared,schur_squared_upper_bound
fresh-05,fresh_geometry_ood,paired_local,0,0.0,True,0,0,0,0,0,0.6261808351429594,0.6267189059034004,0.19650545957244897,0.48999999999999994
fresh-05,fresh_geometry_ood,singleton_factor,0,0.0,True,0,0,0,0,0,0.037033048572565265,0.08836974477628273,0.00089881202694675,0.48999999999999994
fresh-05,fresh_geometry_ood,triad_bridge,0,0.0,True,0,0,0,0,0,0.11525883842667334,0.1291752574784452,0.006357024677169521,0.48999999999999994
fresh-06,fresh_geometry_ood,paired_cross,0,0.0,True,0,0,0,0,0,0.6386795596354238,0.6127728194975255,0.1952918629363745,0.48999999999999994
fresh-06,fresh_geometry_ood,paired_local,0,0.0,True,0,0,0,0,0,0.12332373932793589,0.13159147298983806,0.006519491104475734,0.48999999999999994
fresh-06,fresh_geometry_ood,singleton_factor,0,0.0,True,0,0,0,0,0,0.049669492550161565,0.126917423804481,0.0018602735404865327,0.48999999999999994
fresh-06,fresh_geometry_ood,triad_bridge,0,0.0,True,0,0,0,0,0,0.19868439414587172,0.6386813847399341,0.04058144063412335,0.48999999999999994
fresh-07,fresh_geometry_ood,paired_cross,0,0.0,True,0,0,0,0,0,0.13828117919531424,0.1611523331937727,0.009855327711969767,0.48999999999999994
fresh-07,fresh_geometry_ood,paired_local,0,0.0,True,0,0,0,0,0,0.6548896791065802,0.6244610001426273,0.18382421631250154,0.48999999999999994
fresh-07,fresh_geometry_ood,singleton_factor,0,0.0,True,0,0,0,0,0,0.05870728522417155,0.14081480275626282,0.0021200488452265886,0.48999999999999994
fresh-07,fresh_geometry_ood,triad_bridge,0,0.0,True,0,0,0,0,0,0.12548305405818377,0.15090228132564726,0.007987103298485515,0.48999999999999994
model-00,model_selection,paired_cross,0,0.0,True,0,0,0,0,0,0.20644563757184275,0.13376585163575816,0.008548276987607479,0.48999999999999994
model-00,model_selection,paired_local,0,0.0,True,0,0,0,0,0,0.6265033311678334,0.5823349198198777,0.1285876019616361,0.48999999999999994
model-00,model_selection,singleton_factor,0,0.0,True,0,0,0,0,0,0.05223903453354788,0.11234060977768505,0.0016945897080285323,0.48999999999999994
model-00,model_selection,triad_bridge,0,0.0,True,0,0,0,0,0,0.14663481212724405,0.12970240847339937,0.00855780598082181,0.48999999999999994
model-01,model_selection,paired_cross,0,0.0,True,0,0,0,0,0,0.3989525318492788,0.26698509313883756,0.03276863004343613,0.48999999999999994
model-01,model_selection,paired_local,0,0.0,True,0,0,0,0,0,0.2904737383306698,0.19232139044338853,0.01749373811808483,0.48999999999999994
model-01,model_selection,singleton_factor,0,0.0,True,0,0,0,0,0,0.04940229386760473,0.10098542899389253,0.0015992964958320614,0.48999999999999994
model-01,model_selection,triad_bridge,0,0.0,True,0,0,0,0,0,0.1420682344879329,0.22311082764181359,0.010703886123437131,0.48999999999999994
model-02,model_selection,paired_cross,0,0.0,True,0,0,0,0,0,0.23782819691504828,0.15400035318264713,0.013272953561247162,0.48999999999999994
model-02,model_selection,paired_local,0,0.0,True,0,0,0,0,0,0.6236641963406476,0.5363891145613761,0.11006744989820946,0.48999999999999994
model-02,model_selection,singleton_factor,0,0.0,True,0,0,0,0,0,0.05386178108408874,0.09679875610519598,0.001733947638136435,0.48999999999999994
model-02,model_selection,triad_bridge,0,0.0,True,0,0,0,0,0,0.14807962513346237,0.14030196819017265,0.009760046823243978,0.48999999999999994
model-03,model_selection,paired_cross,0,0.0,True,0,0,0,0,0,0.6598930052871589,0.6942458387313022,0.3241782111808428,0.48999999999999994
model-03,model_selection,paired_local,0,0.0,True,0,0,0,0,0,0.4962077101327514,0.5630378337192857,0.1636218496201918,0.48999999999999994
model-03,model_selection,singleton_factor,0,0.0,True,0,0,0,0,0,0.1343357048976292,0.166771605122114,0.013082573628456245,0.48999999999999994
model-03,model_selection,triad_bridge,0,0.0,True,0,0,0,0,0,0.3580812983260678,0.40706257622422026,0.10195462805239616,0.48999999999999994
model-04,model_selection,paired_cross,0,0.0,True,0,0,0,0,0,0.6192086801329125,0.6504739701485606,0.21806141120025394,0.48999999999999994
model-04,model_selection,paired_local,0,0.0,True,0,0,0,0,0,0.5072107570442917,0.4444764922856878,0.10928324112068473,0.48999999999999994
model-04,model_selection,singleton_factor,0,0.0,True,0,0,0,0,0,0.109750159152376,0.15915656846976475,0.006429059269456935,0.48999999999999994
model-04,model_selection,triad_bridge,0,0.0,True,0,0,0,0,0,0.30111440519658267,0.3361054824613385,0.05139038840893831,0.48999999999999994
model-05,model_selection,paired_cross,0,0.0,True,0,0,0,0,0,0.44238226782333373,0.37583610682847907,0.08093318305842623,0.48999999999999994
model-05,model_selection,paired_local,0,0.0,True,0,0,0,0,0,0.6941779840656626,0.6922909142634214,0.3663560318445121,0.48999999999999994
model-05,model_selection,singleton_factor,0,0.0,True,0,0,0,0,0,0.13161200090864042,0.17419825497846744,0.010380199454016205,0.48999999999999994
model-05,model_selection,triad_bridge,0,0.0,True,0,0,0,0,0,0.383968777729924,0.5097250043382666,0.09337989429867666,0.48999999999999994
risk-00,risk_calibration,paired_cross,0,0.0,True,0,0,0,0,0,0.4215888157589472,0.38427950054092824,0.09158481674333462,0.48999999999999994
risk-00,risk_calibration,paired_local,0,0.0,True,0,0,0,0,0,0.6924136992671055,0.6903599226355849,0.4044251621327778,0.48999999999999994
risk-00,risk_calibration,singleton_factor,0,0.0,True,0,0,0,0,0,0.13723810723963462,0.18174001478670082,0.014843840168200374,0.48999999999999994
risk-00,risk_calibration,triad_bridge,0,0.0,True,0,0,0,0,0,0.35593251691701383,0.5587391176182338,0.1222324352417588,0.48999999999999994
risk-01,risk_calibration,paired_cross,0,0.0,True,0,0,0,0,0,0.2734877688708969,0.152643318553961,0.015557174282676323,0.48999999999999994
risk-01,risk_calibration,paired_local,0,0.0,True,0,0,0,0,0,0.6522874941798295,0.6360634967254706,0.18219475891756473,0.48999999999999994
risk-01,risk_calibration,singleton_factor,0,0.0,True,0,0,0,0,0,0.0747444848122776,0.13199761296989035,0.0026027958832609884,0.48999999999999994
risk-01,risk_calibration,triad_bridge,0,0.0,True,0,0,0,0,0,0.20562270974918118,0.18899032966976823,0.015496986143161608,0.48999999999999994
risk-02,risk_calibration,paired_cross,0,0.0,True,0,0,0,0,0,0.24921957847805296,0.25983964238147056,0.01794251189266183,0.48999999999999994
risk-02,risk_calibration,paired_local,0,0.0,True,0,0,0,0,0,0.6561231333025034,0.6488968720683491,0.20500140491203991,0.48999999999999994
risk-02,risk_calibration,singleton_factor,0,0.0,True,0,0,0,0,0,0.06258443084592624,0.11472561053163266,0.0018011144223767637,0.48999999999999994
risk-02,risk_calibration,triad_bridge,0,0.0,True,0,0,0,0,0,0.19150018386124731,0.19229159852998604,0.016566818741019184,0.48999999999999994
risk-03,risk_calibration,paired_cross,0,0.0,True,0,0,0,0,0,0.5811382466437648,0.4219476624996211,0.08860003381446058,0.48999999999999994
risk-03,risk_calibration,paired_local,0,0.0,True,0,0,0,0,0,0.24179302209641898,0.16314886606735302,0.013179882573666752,0.48999999999999994
risk-03,risk_calibration,singleton_factor,0,0.0,True,0,0,0,0,0,0.05378036398457692,0.09609686904262395,0.0015254942512151143,0.48999999999999994
risk-03,risk_calibration,triad_bridge,0,0.0,True,0,0,0,0,0,0.1432334719872951,0.372943348428526,0.010567188684420591,0.48999999999999994
risk-04,risk_calibration,paired_cross,0,0.0,True,0,0,0,0,0,0.5738760363215845,0.6034701540183114,0.23210982495873345,0.48999999999999994
risk-04,risk_calibration,paired_local,0,0.0,True,0,0,0,0,0,0.44649604822444594,0.46072713442220037,0.12458773480468961,0.48999999999999994
risk-04,risk_calibration,singleton_factor,0,0.0,True,0,0,0,0,0,0.12412192467278357,0.18404625342613798,0.011210523658611884,0.48999999999999994
risk-04,risk_calibration,triad_bridge,0,0.0,True,0,0,0,0,0,0.3708029775501278,0.42676154753358986,0.09902209095130693,0.48999999999999994
risk-05,risk_calibration,paired_cross,0,0.0,True,0,0,0,0,0,0.3665566555354158,0.4690661134118623,0.08041685603716774,0.48999999999999994
risk-05,risk_calibration,paired_local,0,0.0,True,0,0,0,0,0,0.6951625508486078,0.687687177717392,0.3574582263926719,0.48999999999999994
risk-05,risk_calibration,singleton_factor,0,0.0,True,0,0,0,0,0,0.10345270158906024,0.13272671642515255,0.0072362490400991455,0.48999999999999994
risk-05,risk_calibration,triad_bridge,0,0.0,True,0,0,0,0,0,0.3119539696778763,0.4062855767928012,0.06628364941291665,0.48999999999999994
risk-06,risk_calibration,paired_cross,0,0.0,True,0,0,0,0,0,0.43055139981868895,0.514201415439917,0.1264955038515647,0.48999999999999994
risk-06,risk_calibration,paired_local,0,0.0,True,0,0,0,0,0,0.6864074493145895,0.7000000000000001,0.3915734690348706,0.48999999999999994
risk-06,risk_calibration,singleton_factor,0,0.0,True,0,0,0,0,0,0.12766180259446971,0.1568424142680725,0.011525795574923144,0.48999999999999994
risk-06,risk_calibration,triad_bridge,0,0.0,True,0,0,0,0,0,0.34944550224278326,0.513267515506999,0.09881478383913243,0.48999999999999994
risk-07,risk_calibration,paired_cross,0,0.0,True,0,0,0,0,0,0.6610227524513942,0.6871979287636653,0.3071715854825192,0.48999999999999994
risk-07,risk_calibration,paired_local,0,0.0,True,0,0,0,0,0,0.422841225217389,0.4560970255507287,0.09976754225810239,0.48999999999999994
risk-07,risk_calibration,singleton_factor,0,0.0,True,0,0,0,0,0,0.11611742287147146,0.1482021144398205,0.008584399384246462,0.48999999999999994
risk-07,risk_calibration,triad_bridge,0,0.0,True,0,0,0,0,0,0.35677024721438694,0.43670834342036025,0.0846245688259344,0.48999999999999994
risk-08,risk_calibration,paired_cross,0,0.0,True,0,0,0,0,0,0.3319288180769373,0.28358934728594837,0.04245349497951489,0.48999999999999994
risk-08,risk_calibration,paired_local,0,0.0,True,0,0,0,0,0,0.47697497659420685,0.4014350527668664,0.08273710183044873,0.48999999999999994
risk-08,risk_calibration,singleton_factor,0,0.0,True,0,0,0,0,0,0.06735493578712792,0.1305269044712212,0.0024081633692993954,0.48999999999999994
risk-08,risk_calibration,triad_bridge,0,0.0,True,0,0,0,0,0,0.18879617322110673,0.21074713120862912,0.017272337262364334,0.48999999999999994
risk-09,risk_calibration,paired_cross,0,0.0,True,0,0,0,0,0,0.3147143710952803,0.24449168403549304,0.03161291266141712,0.48999999999999994
risk-09,risk_calibration,paired_local,0,0.0,True,0,0,0,0,0,0.6998139709971227,0.6337404649344875,0.25778351949242273,0.48999999999999994
risk-09,risk_calibration,singleton_factor,0,0.0,True,0,0,0,0,0,0.07207279958734521,0.10381941777574687,0.0024861759038848634,0.48999999999999994
risk-09,risk_calibration,triad_bridge,0,0.0,True,0,0,0,0,0,0.2097119740758414,0.23423487755158048,0.0251446296934627,0.48999999999999994
risk-10,risk_calibration,paired_cross,0,0.0,True,0,0,0,0,0,0.30858949031854277,0.31131806795168543,0.01788826913115495,0.48999999999999994
risk-10,risk_calibration,paired_local,0,0.0,True,0,0,0,0,0,0.603483245020396,0.5948413061378471,0.10653726204662987,0.48999999999999994
risk-10,risk_calibration,singleton_factor,0,0.0,True,0,0,0,0,0,0.05833451128117331,0.10549644676338725,0.0018327500218377247,0.48999999999999994
risk-10,risk_calibration,triad_bridge,0,0.0,True,0,0,0,0,0,0.15988990958128685,0.14122898261112915,0.00972233698119861,0.48999999999999994
risk-11,risk_calibration,paired_cross,0,0.0,True,0,0,0,0,0,0.45219795956906217,0.46534452919984637,0.11944783240513634,0.48999999999999994
risk-11,risk_calibration,paired_local,0,0.0,True,0,0,0,0,0,0.7,0.6999999999999998,0.3902372276068315,0.48999999999999994
risk-11,risk_calibration,singleton_factor,0,0.0,True,0,0,0,0,0,0.1285725586332211,0.15356427565504535,0.011750885421380699,0.48999999999999994
risk-11,risk_calibration,triad_bridge,0,0.0,True,0,0,0,0,0,0.3698784844612963,0.514583288523542,0.10771560379192985,0.48999999999999994
train-00,train,paired_cross,0,0.0,True,0,0,0,0,0,0.6805053485984911,0.6890473610998846,0.36077814297082245,0.48999999999999994
train-00,train,paired_local,0,0.0,True,0,0,0,0,0,0.4935226770912429,0.43097110749051076,0.09479200446044915,0.48999999999999994
train-00,train,singleton_factor,0,0.0,True,0,0,0,0,0,0.1170114793878172,0.13762029904451387,0.009175881748957318,0.48999999999999994
train-00,train,triad_bridge,0,0.0,True,0,0,0,0,0,0.32156087227278685,0.5847062082488627,0.07548459134225077,0.48999999999999994
train-01,train,paired_cross,0,0.0,True,0,0,0,0,0,0.4469759021825815,0.47534085765809203,0.11866555486009966,0.48999999999999994
train-01,train,paired_local,0,0.0,True,0,0,0,0,0,0.6954112449880677,0.7,0.3956225796064085,0.48999999999999994
train-01,train,singleton_factor,0,0.0,True,0,0,0,0,0,0.13071461515613042,0.16873980790026932,0.012669356694180203,0.48999999999999994
train-01,train,triad_bridge,0,0.0,True,0,0,0,0,0,0.3655583087405822,0.5156873740104156,0.10911476169238944,0.48999999999999994
train-02,train,paired_cross,0,0.0,True,0,0,0,0,0,0.3454020316575988,0.3004754443963752,0.035907599898657896,0.48999999999999994
train-02,train,paired_local,0,0.0,True,0,0,0,0,0,0.6703888865037209,0.6282813367922623,0.23068720061288803,0.48999999999999994
train-02,train,singleton_factor,0,0.0,True,0,0,0,0,0,0.07449285376263351,0.11163449046953884,0.0026715297487500404,0.48999999999999994
train-02,train,triad_bridge,0,0.0,True,0,0,0,0,0,0.2027595544936571,0.2528357063077316,0.02584902610567044,0.48999999999999994
train-03,train,paired_cross,0,0.0,True,0,0,0,0,0,0.6755102186455145,0.695865169628576,0.29442867014671675,0.48999999999999994
train-03,train,paired_local,0,0.0,True,0,0,0,0,0,0.43499464667244914,0.44541889327111667,0.08117263519377492,0.48999999999999994
train-03,train,singleton_factor,0,0.0,True,0,0,0,0,0,0.10859308396878029,0.1328432131405117,0.007150380293723827,0.48999999999999994
train-03,train,triad_bridge,0,0.0,True,0,0,0,0,0,0.3489348986166576,0.44793813208305233,0.07642280013935561,0.48999999999999994
train-04,train,paired_cross,0,0.0,True,0,0,0,0,0,0.3155054404642536,0.22925597510303453,0.032199915187856795,0.48999999999999994
train-04,train,paired_local,0,0.0,True,0,0,0,0,0,0.6411929970123831,0.6218392818639333,0.24471790877905078,0.48999999999999994
train-04,train,singleton_factor,0,0.0,True,0,0,0,0,0,0.08566519428843533,0.1270210855085935,0.004169110691321033,0.48999999999999994
train-04,train,triad_bridge,0,0.0,True,0,0,0,0,0,0.24657454264131792,0.3153330149122131,0.03698317929021298,0.48999999999999994
train-05,train,paired_cross,0,0.0,True,0,0,0,0,0,0.6437748785563626,0.6999999999999998,0.27710805982895903,0.48999999999999994
train-05,train,paired_local,0,0.0,True,0,0,0,0,0,0.6014853286900309,0.6321951524519202,0.18823429696908986,0.48999999999999994
train-05,train,singleton_factor,0,0.0,True,0,0,0,0,0,0.13575580905228007,0.15681048399727943,0.012807801766851992,0.48999999999999994
train-05,train,triad_bridge,0,0.0,True,0,0,0,0,0,0.37736016392239946,0.41008215859057484,0.09817125674918482,0.48999999999999994
train-06,train,paired_cross,0,0.0,True,0,0,0,0,0,0.645777962104753,0.6177328205024091,0.1903538964558488,0.48999999999999994
train-06,train,paired_local,0,0.0,True,0,0,0,0,0,0.21466432202183686,0.15756280783187485,0.013377615852767559,0.48999999999999994
train-06,train,singleton_factor,0,0.0,True,0,0,0,0,0,0.06699553942679222,0.14225424505294007,0.00197836618617763,0.48999999999999994
train-06,train,triad_bridge,0,0.0,True,0,0,0,0,0,0.16042308942537245,0.5075372581708816,0.016597629639134262,0.48999999999999994
train-07,train,paired_cross,0,0.0,True,0,0,0,0,0,0.6743269485339922,0.686784805369804,0.35791579995096834,0.48999999999999994
train-07,train,paired_local,0,0.0,True,0,0,0,0,0,0.3629311163474607,0.3474421989241368,0.06707408879829664,0.48999999999999994
train-07,train,singleton_factor,0,0.0,True,0,0,0,0,0,0.10535926552154677,0.1595875826469327,0.0076625385748682355,0.48999999999999994
train-07,train,triad_bridge,0,0.0,True,0,0,0,0,0,0.2609325580085586,0.5047121298999083,0.05204690543566791,0.48999999999999994
