seed,split,sample_index,sample_seed,family_id,view_count,noise_level,support_fit_residual_weight,selected_query_index,available_query_views,method,alpha,rel_l2,gradient_rel_l2,support_reprojection_rel_l2,heldout_reprojection_rel_l2,selected_query_noisy_residual,all_query_noisy_residual,support_correction_leakage,field_improvement_vs_base_pct
20260710,test_iid,88,20460718,0,5,0.02,0.4763384461402893,5,4,query_line_search_all,0.12254263646551672,0.1258451027699193,0.23760213042055212,0.1525609921149597,0.1600917860254485,0.08894727451545183,0.15991877151389114,1.3977243620022913e-10,0.35627564384089677
20260710,test_iid,88,20460718,0,5,0.02,0.4763384461402893,5,4,field_oracle_line_search,0.21458429212276223,0.1257434319307667,0.23852619640300893,0.15256099212739976,0.16027389725953345,0.09020764560289135,0.1600799065007137,2.447553782766836e-10,0.43677826848433104
20260710,test_iid,89,20460719,0,5,0.05,0.4649513065814972,5,4,support_fit_base,0.0,0.1385842635326756,0.24758393145116156,0.15455665882957043,0.18303964108871243,0.21368451988473752,0.18822874780595286,0.0,0.0
20260710,test_iid,89,20460719,0,5,0.05,0.4649513065814972,5,4,full_null_correction,1.0,0.13808444805796768,0.2550917838962516,0.15455665891001688,0.18578139437155977,0.21201489424546957,0.19153723169729436,1.069506081045014e-09,0.3606581742857641
20260710,test_iid,89,20460719,0,5,0.05,0.4649513065814972,5,4,query_binary_one,1.0,0.13808444805796768,0.2550917838962516,0.15455665891001688,0.18578139437155977,0.21201489424546957,0.19153723169729436,1.069506081045014e-09,0.3606581742857641
20260710,test_iid,89,20460719,0,5,0.05,0.4649513065814972,5,4,query_line_search_one,0.5410239947234861,0.13617119088860985,0.24811522726486496,0.1545566588730939,0.1813883226994256,0.20766664619854364,0.1869609121058548,5.786284489209602e-10,1.7412313509025437
20260710,test_iid,89,20460719,0,5,0.05,0.4649513065814972,5,4,query_line_search_all,0.36498839553830703,0.13640427654739698,0.24701275880825738,0.1545566588589324,0.18110842726759457,0.20831197968925663,0.1865748894807621,3.903573121326e-10,1.5730407837747755
20260710,test_iid,89,20460719,0,5,0.05,0.4649513065814972,5,4,field_oracle_line_search,0.5291896179675112,0.1361699727720907,0.24801320862916573,0.15455665887214182,0.18134473260946268,0.20766956729029046,0.18691079937325242,5.659715156362228e-10,1.7421103226473096
20260710,test_iid,90,20460720,0,7,0.02,0.4407637119293213,2,2,support_fit_base,0.0,0.2014809755534887,0.29919192784067916,0.20560336069892718,0.2708473406695662,0.2648974990993605,0.2736905405704602,0.0,0.0
20260710,test_iid,90,20460720,0,7,0.02,0.4407637119293213,2,2,full_null_correction,1.0,0.20347613152634472,0.29819479347807526,0.20560336077267313,0.2603321654922061,0.2697129974086164,0.263243815373012,6.686007190844429e-10,-0.9902453407152798
20260710,test_iid,90,20460720,0,7,0.02,0.4407637119293213,2,2,query_binary_one,0.0,0.2014809755534887,0.29919192784067916,0.20560336069892718,0.2708473406695662,0.2648974990993605,0.2736905405704602,0.0,0.0
20260710,test_iid,90,20460720,0,7,0.02,0.4407637119293213,2,2,query_line_search_one,0.04484415228296493,0.20145714041342044,0.2989216697455827,0.2056033607022343,0.27019981122677417,0.26488676412090356,0.273046977764796,2.9982835281927733e-11,0.011829970548170378
20260710,test_iid,90,20460720,0,7,0.02,0.4407637119293213,2,2,query_line_search_all,1.0,0.20347613152634472,0.29819479347807526,0.20560336077267313,0.2603321654922061,0.2697129974086164,0.263243815373012,6.686007190844429e-10,-0.9902453407152798
20260710,test_iid,90,20460720,0,7,0.02,0.4407637119293213,2,2,field_oracle_line_search,0.12248962372308377,0.20144112773982722,0.29850334136601653,0.20560336070796031,0.2691161638544984,0.2649189454681697,0.27197003313055274,8.18966500667087e-11,0.019777457177689993
20260710,test_iid,91,20460721,0,7,0.05,0.25664791464805603,2,2,support_fit_base,0.0,0.15396135673876937,0.25844734598907254,0.18167537407767462,0.20691522871554252,0.14519543654962017,0.20830131500649718,0.0,0.0
20260710,test_iid,91,20460721,0,7,0.05,0.25664791464805603,2,2,full_null_correction,1.0,0.14881936227541373,0.26030410875358473,0.18167537404211523,0.2028261050909272,0.1483123135396127,0.20451757304243112,7.18028265852488e-10,3.339795499494599
20260710,test_iid,91,20460721,0,7,0.05,0.25664791464805603,2,2,query_binary_one,0.0,0.15396135673876937,0.25844734598907254,0.18167537407767462,0.20691522871554252,0.14519543654962017,0.20830131500649718,0.0,0.0
20260710,test_iid,91,20460721,0,7,0.05,0.25664791464805603,2,2,query_line_search_one,0.22048964080654843,0.152076912224629,0.257953091429669,0.18167537406983417,0.20547609923861612,0.14492120648339227,0.20693806247111537,1.5831779631092245e-10,1.2239724006365655
20260710,test_iid,91,20460721,0,7,0.05,0.25664791464805603,2,2,query_line_search_all,1.0,0.14881936227541373,0.26030410875358473,0.18167537404211523,0.2028261050909272,0.1483123135396127,0.20451757304243112,7.18028265852488e-10,3.339795499494599
20260710,test_iid,91,20460721,0,7,0.05,0.25664791464805603,2,2,field_oracle_line_search,1.0,0.14881936227541373,0.26030410875358473,0.18167537404211523,0.2028261050909272,0.1483123135396127,0.20451757304243112,7.18028265852488e-10,3.339795499494599
20260710,test_iid,92,20460722,1,5,0.02,0.7141784429550171,5,4,support_fit_base,0.0,0.4634235126254562,0.7369305632091406,0.32751306878779163,0.48445666809007454,0.5020806631203123,0.4839904020642566,0.0,0.0
20260710,test_iid,92,20460722,1,5,0.02,0.7141784429550171,5,4,full_null_correction,1.0,0.44385893258002446,0.7215076842034674,0.32751306876477937,0.4474154869706239,0.4463143190139013,0.4469791374549592,1.6207024672094523e-09,4.221749547093406
20260710,test_iid,92,20460722,1,5,0.02,0.7141784429550171,5,4,query_binary_one,1.0,0.44385893258002446,0.7215076842034674,0.32751306876477937,0.4474154869706239,0.4463143190139013,0.4469791374549592,1.6207024672094523e-09,4.221749547093406
20260710,test_iid,92,20460722,1,5,0.02,0.7141784429550171,5,4,query_line_search_one,1.0,0.44385893258002446,0.7215076842034674,0.32751306876477937,0.4474154869706239,0.4463143190139013,0.4469791374549592,1.6207024672094523e-09,4.221749547093406
20260710,test_iid,92,20460722,1,5,0.02,0.7141784429550171,5,4,query_line_search_all,1.0,0.44385893258002446,0.7215076842034674,0.32751306876477937,0.4474154869706239,0.4463143190139013,0.4469791374549592,1.6207024672094523e-09,4.221749547093406
20260710,test_iid,92,20460722,1,5,0.02,0.7141784429550171,5,4,field_oracle_line_search,1.0,0.44385893258002446,0.7215076842034674,0.32751306876477937,0.4474154869706239,0.4463143190139013,0.4469791374549592,1.6207024672094523e-09,4.221749547093406
20260710,test_iid,93,20460723,1,5,0.05,0.6594997048377991,5,4,support_fit_base,0.0,0.5021972095001378,0.759910629441609,0.36032745088509316,0.5325753928475219,0.5619344695630721,0.5339327113916448,0.0,0.0
20260710,test_iid,93,20460723,1,5,0.05,0.6594997048377991,5,4,full_null_correction,1.0,0.4842700223782064,0.7466321057896143,0.36032745080122097,0.4931372232273383,0.5059723882225684,0.49475856959674197,1.6137059432416715e-09,3.5697504451965307
20260710,test_iid,93,20460723,1,5,0.05,0.6594997048377991,5,4,query_binary_one,1.0,0.4842700223782064,0.7466321057896143,0.36032745080122097,0.4931372232273383,0.5059723882225684,0.49475856959674197,1.6137059432416715e-09,3.5697504451965307
20260710,test_iid,93,20460723,1,5,0.05,0.6594997048377991,5,4,query_line_search_one,1.0,0.4842700223782064,0.7466321057896143,0.36032745080122097,0.4931372232273383,0.5059723882225684,0.49475856959674197,1.6137059432416715e-09,3.5697504451965307
20260710,test_iid,93,20460723,1,5,0.05,0.6594997048377991,5,4,query_line_search_all,1.0,0.4842700223782064,0.7466321057896143,0.36032745080122097,0.4931372232273383,0.5059723882225684,0.49475856959674197,1.6137059432416715e-09,3.5697504451965307
20260710,test_iid,93,20460723,1,5,0.05,0.6594997048377991,5,4,field_oracle_line_search,1.0,0.4842700223782064,0.7466321057896143,0.36032745080122097,0.4931372232273383,0.5059723882225684,0.49475856959674197,1.6137059432416715e-09,3.5697504451965307
20260710,test_iid,94,20460724,1,7,0.02,0.5816711187362671,2,2,support_fit_base,0.0,0.3585369145733437,0.6292386547222982,0.2589778153654623,0.45078891897535317,0.33127571460660044,0.45073576655050057,0.0,0.0
20260710,test_iid,94,20460724,1,7,0.02,0.5816711187362671,2,2,full_null_correction,1.0,0.35954237339343686,0.6261402809891603,0.25897781540803144,0.475219587066794,0.33625588378204996,0.475173115991297,6.588624484276222e-10,-0.2804338351845469
20260710,test_iid,94,20460724,1,7,0.02,0.5816711187362671,2,2,query_binary_one,0.0,0.3585369145733437,0.6292386547222982,0.2589778153654623,0.45078891897535317,0.33127571460660044,0.45073576655050057,0.0,0.0
20260710,test_iid,94,20460724,1,7,0.02,0.5816711187362671,2,2,query_line_search_one,0.23675376522613165,0.3584746021490321,0.6282054686051791,0.2589778153755407,0.45597208067401,0.33074109050244527,0.4559215920660659,1.5598816574049652e-10,0.017379639802381913
20260710,test_iid,94,20460724,1,7,0.02,0.5816711187362671,2,2,query_line_search_all,0.0,0.3585369145733437,0.6292386547222982,0.2589778153654623,0.45078891897535317,0.33127571460660044,0.45073576655050057,0.0,0.0
20260710,test_iid,94,20460724,1,7,0.02,0.5816711187362671,2,2,field_oracle_line_search,0.19745512342204774,0.3584720318411861,0.6283641583243023,0.2589778153738678,0.455084857707456,0.3307558323193958,0.4550339748214721,1.3009576579590202e-10,0.018096527727034652
20260710,test_iid,95,20460725,1,7,0.05,0.24266450107097626,6,2,support_fit_base,0.0,0.39003017662592504,0.6473482210973334,0.3197957220269587,0.37508413279941416,0.3394370021711039,0.38303062028355117,0.0,0.0
20260710,test_iid,95,20460725,1,7,0.05,0.24266450107097626,6,2,full_null_correction,1.0,0.3877953654177139,0.6451528283716169,0.3197957220620046,0.3936439574969331,0.36160548382910535,0.40198355454094903,6.330598308482152e-10,0.5729841797212473
20260710,test_iid,95,20460725,1,7,0.05,0.24266450107097626,6,2,query_binary_one,0.0,0.39003017662592504,0.6473482210973334,0.3197957220269587,0.37508413279941416,0.3394370021711039,0.38303062028355117,0.0,0.0
20260710,test_iid,95,20460725,1,7,0.05,0.24266450107097626,6,2,query_line_search_one,0.0,0.39003017662592504,0.6473482210973334,0.3197957220269587,0.37508413279941416,0.3394370021711039,0.38303062028355117,0.0,0.0
20260710,test_iid,95,20460725,1,7,0.05,0.24266450107097626,6,2,query_line_search_all,0.0,0.39003017662592504,0.6473482210973334,0.3197957220269587,0.37508413279941416,0.3394370021711039,0.38303062028355117,0.0,0.0
20260710,test_iid,95,20460725,1,7,0.05,0.24266450107097626,6,2,field_oracle_line_search,1.0,0.3877953654177139,0.6451528283716169,0.3197957220620046,0.3936439574969331,0.36160548382910535,0.40198355454094903,6.330598308482152e-10,0.5729841797212473
20260710,test_iid,96,20460726,0,5,0.02,0.3270612359046936,5,4,support_fit_base,0.0,0.15849675568908686,0.268802477210856,0.1771312151619454,0.18797231436906425,0.19307311830941026,0.1879732256002912,0.0,0.0
20260710,test_iid,96,20460726,0,5,0.02,0.3270612359046936,5,4,full_null_correction,1.0,0.16782657224098044,0.2805757596466412,0.17713121524644157,0.20421203748914254,0.22492665227045042,0.20433388876471642,1.2377367336928418e-09,-5.886440079654645
20260710,test_iid,96,20460726,0,5,0.02,0.3270612359046936,5,4,query_binary_one,0.0,0.15849675568908686,0.268802477210856,0.1771312151619454,0.18797231436906425,0.19307311830941026,0.1879732256002912,0.0,0.0
20260710,test_iid,96,20460726,0,5,0.02,0.3270612359046936,5,4,query_line_search_one,0.0,0.15849675568908686,0.268802477210856,0.1771312151619454,0.18797231436906425,0.19307311830941026,0.1879732256002912,0.0,0.0
20260710,test_iid,96,20460726,0,5,0.02,0.3270612359046936,5,4,query_line_search_all,0.0,0.15849675568908686,0.268802477210856,0.1771312151619454,0.18797231436906425,0.19307311830941026,0.1879732256002912,0.0,0.0
20260710,test_iid,96,20460726,0,5,0.02,0.3270612359046936,5,4,field_oracle_line_search,0.0,0.15849675568908686,0.268802477210856,0.1771312151619454,0.18797231436906425,0.19307311830941026,0.1879732256002912,0.0,0.0
20260710,test_iid,97,20460727,0,5,0.05,0.5271459221839905,5,4,support_fit_base,0.0,0.14621927406587265,0.2514376810774084,0.17605024620374526,0.1879548548895648,0.16330595135518908,0.19144357905201304,0.0,0.0
20260710,test_iid,97,20460727,0,5,0.05,0.5271459221839905,5,4,full_null_correction,1.0,0.14985433131510395,0.27160401119034894,0.1760502462014117,0.21102419276120093,0.21531064690993462,0.21394533978704947,9.616658898645814e-10,-2.486031525207015
20260710,test_iid,97,20460727,0,5,0.05,0.5271459221839905,5,4,query_binary_one,0.0,0.14621927406587265,0.2514376810774084,0.17605024620374526,0.1879548548895648,0.16330595135518908,0.19144357905201304,0.0,0.0
20260710,test_iid,97,20460727,0,5,0.05,0.5271459221839905,5,4,query_line_search_one,0.0,0.14621927406587265,0.2514376810774084,0.17605024620374526,0.1879548548895648,0.16330595135518908,0.19144357905201304,0.0,0.0
20260710,test_iid,97,20460727,0,5,0.05,0.5271459221839905,5,4,query_line_search_all,0.0,0.14621927406587265,0.2514376810774084,0.17605024620374526,0.1879548548895648,0.16330595135518908,0.19144357905201304,0.0,0.0
20260710,test_iid,97,20460727,0,5,0.05,0.5271459221839905,5,4,field_oracle_line_search,0.2409463109486007,0.14580631136285352,0.254351028254672,0.176050246203183,0.19214857073050812,0.17447840593245184,0.19552740860910772,2.3170984635839316e-10,0.28242699579418334
20260710,test_iid,98,20460728,0,7,0.02,0.7694897055625916,2,2,support_fit_base,0.0,0.13678923155715672,0.21009996218159266,0.15426077905999744,0.13997303063917568,0.11672289431350497,0.1428358540524365,0.0,0.0
20260710,test_iid,98,20460728,0,7,0.02,0.7694897055625916,2,2,full_null_correction,1.0,0.14125011069841187,0.21925376481095427,0.15426077908665334,0.14712990840304033,0.11947440464314234,0.14966719008329493,5.427473407297214e-10,-3.2611332708295673
20260710,test_iid,98,20460728,0,7,0.02,0.7694897055625916,2,2,query_binary_one,0.0,0.13678923155715672,0.21009996218159266,0.15426077905999744,0.13997303063917568,0.11672289431350497,0.1428358540524365,0.0,0.0
20260710,test_iid,98,20460728,0,7,0.02,0.7694897055625916,2,2,query_line_search_one,0.3413009946950694,0.13768097382325917,0.21150892927012896,0.1542607790690951,0.14120991766625743,0.11569666525414374,0.1439784719229302,1.852402053829494e-10,-0.6519096978209993
20260710,test_iid,98,20460728,0,7,0.02,0.7694897055625916,2,2,query_line_search_all,0.0,0.13678923155715672,0.21009996218159266,0.15426077905999744,0.13997303063917568,0.11672289431350497,0.1428358540524365,0.0,0.0
20260710,test_iid,98,20460728,0,7,0.02,0.7694897055625916,2,2,field_oracle_line_search,0.0,0.13678923155715672,0.21009996218159266,0.15426077905999744,0.13997303063917568,0.11672289431350497,0.1428358540524365,0.0,0.0
20260710,test_iid,99,20460729,0,7,0.05,0.6667830348014832,2,2,support_fit_base,0.0,0.2061905472532949,0.3042068408484285,0.2317264059256302,0.24799641506790343,0.25326205295195925,0.2525331619292032,0.0,0.0
20260710,test_iid,99,20460729,0,7,0.05,0.6667830348014832,2,2,full_null_correction,1.0,0.2103694528975892,0.30542812406494163,0.23172640592814414,0.24825260658091525,0.25469224041378496,0.25285484637990213,7.292135491831818e-10,-2.0267202837094547
