method,model_seed,split,row_index,rig_id,family,field_uid,target_view,whitened_target_residual_rmse
sp_gc_rio_no_target_geometry,3101,train,60,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:0,0,2.7281664424718133
sp_gc_rio_no_target_geometry,3101,train,61,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:0,4,2.558731683773208
sp_gc_rio_no_target_geometry,3101,train,62,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:1,0,3.867926764425568
sp_gc_rio_no_target_geometry,3101,train,63,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:1,4,2.531370779283558
sp_gc_rio_no_target_geometry,3101,train,64,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:2,0,2.4714626760631733
sp_gc_rio_no_target_geometry,3101,train,65,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:2,4,1.8881661837966868
sp_gc_rio_no_target_geometry,3101,train,66,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:3,0,3.424132313463856
sp_gc_rio_no_target_geometry,3101,train,67,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:3,4,4.187039225181953
sp_gc_rio_no_target_geometry,3101,train,68,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:4,0,2.798427928386686
sp_gc_rio_no_target_geometry,3101,train,69,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:4,4,2.36898476708654
sp_gc_rio_no_target_geometry,3101,train,70,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:5,0,4.802120282235115
sp_gc_rio_no_target_geometry,3101,train,71,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:5,4,3.313184576493148
sp_gc_rio_no_target_geometry,3101,train,72,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:6,0,4.003754063204143
sp_gc_rio_no_target_geometry,3101,train,73,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:6,4,2.594802653123295
sp_gc_rio_no_target_geometry,3101,train,74,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:7,0,4.007512370041383
sp_gc_rio_no_target_geometry,3101,train,75,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:7,4,3.257642547580597
sp_gc_rio_no_target_geometry,3101,train,76,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:8,0,5.710817467390007
sp_gc_rio_no_target_geometry,3101,train,77,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:8,4,5.133836148794121
sp_gc_rio_no_target_geometry,3101,train,78,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:9,0,5.006702171807363
sp_gc_rio_no_target_geometry,3101,train,79,train-rig-b,interacting_fronts,train-rig-b:interacting_fronts:9,4,3.2251920586137723
sp_gc_rio_no_target_geometry,3101,train,80,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:0,2,7.837242083676493
sp_gc_rio_no_target_geometry,3101,train,81,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:0,6,1.361307096620332
sp_gc_rio_no_target_geometry,3101,train,82,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:1,2,8.363691336881377
sp_gc_rio_no_target_geometry,3101,train,83,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:1,6,2.055534807324688
sp_gc_rio_no_target_geometry,3101,train,84,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:2,2,4.905589794424999
sp_gc_rio_no_target_geometry,3101,train,85,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:2,6,1.4852944641815278
sp_gc_rio_no_target_geometry,3101,train,86,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:3,2,5.1513145847206685
sp_gc_rio_no_target_geometry,3101,train,87,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:3,6,1.0289774068758666
sp_gc_rio_no_target_geometry,3101,train,88,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,2,6.816884246800321
sp_gc_rio_no_target_geometry,3101,train,89,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:4,6,1.3410936636441986
sp_gc_rio_no_target_geometry,3101,train,90,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,2,5.406464698378165
sp_gc_rio_no_target_geometry,3101,train,91,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:5,6,1.705388786713855
sp_gc_rio_no_target_geometry,3101,train,92,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,2,8.978999098250354
sp_gc_rio_no_target_geometry,3101,train,93,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:6,6,1.952056354185473
sp_gc_rio_no_target_geometry,3101,train,94,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,2,6.77622891936412
sp_gc_rio_no_target_geometry,3101,train,95,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:7,6,1.3901409476922737
sp_gc_rio_no_target_geometry,3101,train,96,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,2,6.515189046825957
sp_gc_rio_no_target_geometry,3101,train,97,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:8,6,1.8959022109250787
sp_gc_rio_no_target_geometry,3101,train,98,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,2,1.5684656573680602
sp_gc_rio_no_target_geometry,3101,train,99,train-rig-c,expanding_kernel,train-rig-c:expanding_kernel:9,6,1.3718671739584005
sp_gc_rio_no_target_geometry,3101,train,100,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,2,10.404233615657706
sp_gc_rio_no_target_geometry,3101,train,101,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:0,6,2.3822840782255637
sp_gc_rio_no_target_geometry,3101,train,102,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,2,9.598060287138406
sp_gc_rio_no_target_geometry,3101,train,103,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:1,6,2.635260677749892
sp_gc_rio_no_target_geometry,3101,train,104,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,2,9.698672110489364
sp_gc_rio_no_target_geometry,3101,train,105,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:2,6,2.598344946971539
sp_gc_rio_no_target_geometry,3101,train,106,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,2,8.106686965356536
sp_gc_rio_no_target_geometry,3101,train,107,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:3,6,1.6106531518469822
sp_gc_rio_no_target_geometry,3101,train,108,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,2,8.500607914512376
sp_gc_rio_no_target_geometry,3101,train,109,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:4,6,2.5992856295522335
sp_gc_rio_no_target_geometry,3101,train,110,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,2,6.330691909574881
sp_gc_rio_no_target_geometry,3101,train,111,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:5,6,2.0747390619556296
sp_gc_rio_no_target_geometry,3101,train,112,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,2,8.111993368820603
sp_gc_rio_no_target_geometry,3101,train,113,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:6,6,2.6726929010867355
sp_gc_rio_no_target_geometry,3101,train,114,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,2,8.009340632793695
sp_gc_rio_no_target_geometry,3101,train,115,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:7,6,2.2386266132629404
sp_gc_rio_no_target_geometry,3101,train,116,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,2,3.7166966260272165
sp_gc_rio_no_target_geometry,3101,train,117,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:8,6,1.4848980949079038
sp_gc_rio_no_target_geometry,3101,train,118,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,2,5.349311911809686
sp_gc_rio_no_target_geometry,3101,train,119,train-rig-c,interacting_fronts,train-rig-c:interacting_fronts:9,6,1.7924559786608676
sp_gc_rio_no_target_geometry,3101,train,120,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,0,1.6151609198420944
sp_gc_rio_no_target_geometry,3101,train,121,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:0,5,1.3991451753302946
sp_gc_rio_no_target_geometry,3101,train,122,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,0,1.9110460259923079
sp_gc_rio_no_target_geometry,3101,train,123,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:1,5,4.324005767247617
sp_gc_rio_no_target_geometry,3101,train,124,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,0,2.4583919311629723
sp_gc_rio_no_target_geometry,3101,train,125,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:2,5,1.505911048083299
sp_gc_rio_no_target_geometry,3101,train,126,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,0,1.7347491738586953
sp_gc_rio_no_target_geometry,3101,train,127,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:3,5,1.2981188064242708
sp_gc_rio_no_target_geometry,3101,train,128,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,0,1.3940895901772996
sp_gc_rio_no_target_geometry,3101,train,129,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:4,5,1.4875640426496894
sp_gc_rio_no_target_geometry,3101,train,130,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,0,2.1575666438658
sp_gc_rio_no_target_geometry,3101,train,131,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:5,5,1.9613625876498666
sp_gc_rio_no_target_geometry,3101,train,132,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,0,2.4187532590878873
sp_gc_rio_no_target_geometry,3101,train,133,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,5,1.7381231180301555
sp_gc_rio_no_target_geometry,3101,train,134,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,0,2.148440197685125
sp_gc_rio_no_target_geometry,3101,train,135,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,5,1.6041484874543028
sp_gc_rio_no_target_geometry,3101,train,136,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,0,2.393203848986835
sp_gc_rio_no_target_geometry,3101,train,137,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,5,2.0236737082476632
sp_gc_rio_no_target_geometry,3101,train,138,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,0,1.864841426578494
sp_gc_rio_no_target_geometry,3101,train,139,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,5,1.1589469324977935
sp_gc_rio_no_target_geometry,3101,train,140,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,0,3.071605041464917
sp_gc_rio_no_target_geometry,3101,train,141,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,5,3.186435328385649
sp_gc_rio_no_target_geometry,3101,train,142,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,0,2.020719177608139
sp_gc_rio_no_target_geometry,3101,train,143,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,5,1.7280542796965197
sp_gc_rio_no_target_geometry,3101,train,144,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,0,3.48604729217199
sp_gc_rio_no_target_geometry,3101,train,145,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,5,1.9337671331224155
sp_gc_rio_no_target_geometry,3101,train,146,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,0,3.231186329850028
sp_gc_rio_no_target_geometry,3101,train,147,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,5,2.9954928890548853
sp_gc_rio_no_target_geometry,3101,train,148,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,0,2.7467689603698937
sp_gc_rio_no_target_geometry,3101,train,149,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,5,1.9891128359315782
sp_gc_rio_no_target_geometry,3101,train,150,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,0,3.776408503790731
sp_gc_rio_no_target_geometry,3101,train,151,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,5,4.1429157392842795
sp_gc_rio_no_target_geometry,3101,train,152,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,0,3.4876229410019763
sp_gc_rio_no_target_geometry,3101,train,153,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,5,1.3705398395732225
sp_gc_rio_no_target_geometry,3101,train,154,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,0,1.978850751684846
sp_gc_rio_no_target_geometry,3101,train,155,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,5,1.879016044139971
sp_gc_rio_no_target_geometry,3101,train,156,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,0,4.33780779437873
sp_gc_rio_no_target_geometry,3101,train,157,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,5,2.700423178260611
sp_gc_rio_no_target_geometry,3101,train,158,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,0,2.6687760544661066
sp_gc_rio_no_target_geometry,3101,train,159,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,5,2.699971347568092
sp_gc_rio_no_target_geometry,3101,validation,160,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,1,2.128270411559834
sp_gc_rio_no_target_geometry,3101,validation,161,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,4,1.609369030361448
sp_gc_rio_no_target_geometry,3101,validation,162,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,1,4.84250758931687
sp_gc_rio_no_target_geometry,3101,validation,163,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,4,4.826864199432182
sp_gc_rio_no_target_geometry,3101,validation,164,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,1,2.4464629987872706
sp_gc_rio_no_target_geometry,3101,validation,165,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,4,2.5273355294105295
sp_gc_rio_no_target_geometry,3101,validation,166,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,1,2.354549753294487
sp_gc_rio_no_target_geometry,3101,validation,167,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,4,1.9952470153588386
sp_gc_rio_no_target_geometry,3101,validation,168,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,1,3.027147819198645
sp_gc_rio_no_target_geometry,3101,validation,169,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,4,2.4300014119737603
sp_gc_rio_no_target_geometry,3101,validation,170,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,1,3.889058002479568
sp_gc_rio_no_target_geometry,3101,validation,171,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,4,3.0713475300557436
sp_gc_rio_no_target_geometry,3101,validation,172,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,1,2.2033236118473227
sp_gc_rio_no_target_geometry,3101,validation,173,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,4,2.550136295980456
sp_gc_rio_no_target_geometry,3101,validation,174,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,1,2.0777387404044845
sp_gc_rio_no_target_geometry,3101,validation,175,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,4,2.6929796183292245
sp_gc_rio_no_target_geometry,3101,validation,176,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,1,2.9897867777503433
sp_gc_rio_no_target_geometry,3101,validation,177,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,4,2.8852502506252815
sp_gc_rio_no_target_geometry,3101,validation,178,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,1,2.5291765556129504
sp_gc_rio_no_target_geometry,3101,validation,179,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,4,2.900117672955913
sp_gc_rio_no_target_geometry,3101,validation,180,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,1,2.933866178237266
sp_gc_rio_no_target_geometry,3101,validation,181,validation-rig-a,shock_cell,validation-rig-a:shock_cell:0,4,2.950228740212353
sp_gc_rio_no_target_geometry,3101,validation,182,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,1,3.981248231401951
sp_gc_rio_no_target_geometry,3101,validation,183,validation-rig-a,shock_cell,validation-rig-a:shock_cell:1,4,1.942732258334391
sp_gc_rio_no_target_geometry,3101,validation,184,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,1,3.8282612057105228
sp_gc_rio_no_target_geometry,3101,validation,185,validation-rig-a,shock_cell,validation-rig-a:shock_cell:2,4,3.808857848090649
sp_gc_rio_no_target_geometry,3101,validation,186,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,1,3.2425342917316056
sp_gc_rio_no_target_geometry,3101,validation,187,validation-rig-a,shock_cell,validation-rig-a:shock_cell:3,4,2.6834911880330004
sp_gc_rio_no_target_geometry,3101,validation,188,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,1,2.783644524230951
sp_gc_rio_no_target_geometry,3101,validation,189,validation-rig-a,shock_cell,validation-rig-a:shock_cell:4,4,3.419994681336165
sp_gc_rio_no_target_geometry,3101,validation,190,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,1,3.4505951248333266
sp_gc_rio_no_target_geometry,3101,validation,191,validation-rig-a,shock_cell,validation-rig-a:shock_cell:5,4,3.219945505369641
sp_gc_rio_no_target_geometry,3101,validation,192,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,1,3.1959570081674347
sp_gc_rio_no_target_geometry,3101,validation,193,validation-rig-a,shock_cell,validation-rig-a:shock_cell:6,4,3.2344302326769507
sp_gc_rio_no_target_geometry,3101,validation,194,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,1,3.625739308001049
sp_gc_rio_no_target_geometry,3101,validation,195,validation-rig-a,shock_cell,validation-rig-a:shock_cell:7,4,2.8382838192655546
sp_gc_rio_no_target_geometry,3101,validation,196,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,1,2.5645558062632348
sp_gc_rio_no_target_geometry,3101,validation,197,validation-rig-a,shock_cell,validation-rig-a:shock_cell:8,4,2.868632207037976
sp_gc_rio_no_target_geometry,3101,validation,198,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,1,3.3767483895527204
sp_gc_rio_no_target_geometry,3101,validation,199,validation-rig-a,shock_cell,validation-rig-a:shock_cell:9,4,3.2404982259709123
sp_gc_rio_no_target_geometry,3101,validation,200,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,0,7.17689339970879
sp_gc_rio_no_target_geometry,3101,validation,201,validation-rig-b,jet_shear,validation-rig-b:jet_shear:0,6,3.449960862162545
sp_gc_rio_no_target_geometry,3101,validation,202,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,0,2.857372975503317
sp_gc_rio_no_target_geometry,3101,validation,203,validation-rig-b,jet_shear,validation-rig-b:jet_shear:1,6,1.4799491038172337
sp_gc_rio_no_target_geometry,3101,validation,204,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,0,6.420587668755937
sp_gc_rio_no_target_geometry,3101,validation,205,validation-rig-b,jet_shear,validation-rig-b:jet_shear:2,6,2.962148093351878
sp_gc_rio_no_target_geometry,3101,validation,206,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,0,2.7655923911190574
sp_gc_rio_no_target_geometry,3101,validation,207,validation-rig-b,jet_shear,validation-rig-b:jet_shear:3,6,1.5248104839481684
sp_gc_rio_no_target_geometry,3101,validation,208,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,0,3.7314579809428814
sp_gc_rio_no_target_geometry,3101,validation,209,validation-rig-b,jet_shear,validation-rig-b:jet_shear:4,6,2.006282525768733
