method,model_seed,epoch,train_total,train_target,validation_cluster_whitened_rmse
sp_gc_rio_correct_target_geometry,3101,26,13.532828378677369,13.383864736557006,3.671096983428022
sp_gc_rio_correct_target_geometry,3101,27,13.53172583580017,13.382763051986695,3.6711819191538186
sp_gc_rio_correct_target_geometry,3101,28,13.53050708770752,13.381542682647705,3.669772018513598
sp_gc_rio_correct_target_geometry,3101,29,13.52909345626831,13.380129480361939,3.669931522644851
sp_gc_rio_correct_target_geometry,3101,30,13.527952861785888,13.378990077972412,3.6708004804447163
sp_gc_rio_correct_target_geometry,3101,31,13.526738262176513,13.377775382995605,3.6723215647955105
sp_gc_rio_correct_target_geometry,3101,32,13.525954532623292,13.37699203491211,3.670031574550827
sp_gc_rio_correct_target_geometry,3101,33,13.525160789489746,13.376197719573975,3.671158553259316
sp_gc_rio_correct_target_geometry,3102,1,13.981367683410644,13.832549047470092,3.682976253045304
sp_gc_rio_correct_target_geometry,3102,2,13.915413188934327,13.766575717926026,3.6823393375999007
sp_gc_rio_correct_target_geometry,3102,3,13.839146518707276,13.690290164947509,3.682380173491868
sp_gc_rio_correct_target_geometry,3102,4,13.75564079284668,13.606769847869874,3.6804106374983556
sp_gc_rio_correct_target_geometry,3102,5,13.714077377319336,13.565186786651612,3.6712539471636356
sp_gc_rio_correct_target_geometry,3102,6,13.65439395904541,13.505493068695069,3.6754123868890747
sp_gc_rio_correct_target_geometry,3102,7,13.630858230590821,13.481938409805299,3.6675754763574617
sp_gc_rio_correct_target_geometry,3102,8,13.615649843215943,13.466725778579711,3.6662742802520762
sp_gc_rio_correct_target_geometry,3102,9,13.599159431457519,13.450222396850586,3.6677849032012606
sp_gc_rio_correct_target_geometry,3102,10,13.586358261108398,13.437415981292725,3.6626438520278635
sp_gc_rio_correct_target_geometry,3102,11,13.578533554077149,13.429586696624757,3.6621133545334823
sp_gc_rio_correct_target_geometry,3102,12,13.57383108139038,13.424880695343017,3.663372009728261
sp_gc_rio_correct_target_geometry,3102,13,13.570357990264892,13.421412181854247,3.6650112364847955
sp_gc_rio_correct_target_geometry,3102,14,13.575506830215454,13.426557159423828,3.670221230815967
sp_gc_rio_correct_target_geometry,3102,15,13.575026512145996,13.426071834564208,3.664609000366987
sp_gc_rio_correct_target_geometry,3102,16,13.571924209594727,13.42296724319458,3.6646221947096085
sp_gc_rio_correct_target_geometry,3102,17,13.566780805587769,13.417826652526855,3.659168805109094
sp_gc_rio_correct_target_geometry,3102,18,13.560418939590454,13.411459159851074,3.6596238263403675
sp_gc_rio_correct_target_geometry,3102,19,13.552735424041748,13.403778839111329,3.6623692722232297
sp_gc_rio_correct_target_geometry,3102,20,13.54996042251587,13.40100030899048,3.659475490011992
sp_gc_rio_correct_target_geometry,3102,21,13.545860052108765,13.39689860343933,3.661021883872584
sp_gc_rio_correct_target_geometry,3102,22,13.543338012695312,13.394376611709594,3.6620867078265418
sp_gc_rio_correct_target_geometry,3102,23,13.539978981018066,13.391019153594971,3.6653850404306785
sp_gc_rio_correct_target_geometry,3102,24,13.537215995788575,13.388253355026245,3.6602391114850588
sp_gc_rio_correct_target_geometry,3102,25,13.535710716247559,13.386748027801513,3.6619052571547592
sp_gc_rio_correct_target_geometry,3102,26,13.534298086166382,13.38533616065979,3.6652855646270956
sp_gc_rio_correct_target_geometry,3102,27,13.533147192001342,13.38418459892273,3.661863207302183
sp_gc_rio_correct_target_geometry,3102,28,13.532119083404542,13.383156681060791,3.66793059391155
sp_gc_rio_correct_target_geometry,3102,29,13.53132939338684,13.382367372512817,3.6622165614013173
sp_gc_rio_correct_target_geometry,3102,30,13.529768133163453,13.380806064605713,3.666048788152241
sp_gc_rio_correct_target_geometry,3102,31,13.52743911743164,13.378475189208984,3.663819736353904
sp_gc_rio_correct_target_geometry,3102,32,13.526819515228272,13.377856540679932,3.664695787454069
sp_gc_rio_correct_target_geometry,3102,33,13.525257110595703,13.376293706893922,3.6645208889816816
sp_gc_rio_correct_target_geometry,3102,34,13.524323463439941,13.375359630584716,3.664825709001372
sp_gc_rio_correct_target_geometry,3102,35,13.523355770111085,13.374393081665039,3.6663924195611846
sp_gc_rio_correct_target_geometry,3102,36,13.522545576095581,13.373581075668335,3.665280230284396
sp_gc_rio_correct_target_geometry,3102,37,13.521800756454468,13.37283763885498,3.666952977130891
sp_gc_rio_correct_target_geometry,3103,1,13.980138349533082,13.8313232421875,3.683698869461443
sp_gc_rio_correct_target_geometry,3103,2,13.90968828201294,13.760862588882446,3.6813860054356793
sp_gc_rio_correct_target_geometry,3103,3,13.827393007278442,13.678543996810912,3.6796296246450435
sp_gc_rio_correct_target_geometry,3103,4,13.75074291229248,13.60187497138977,3.6808325717893897
sp_gc_rio_correct_target_geometry,3103,5,13.700938653945922,13.55203971862793,3.674505393504532
sp_gc_rio_correct_target_geometry,3103,6,13.664299869537354,13.515399312973022,3.6768788045187337
sp_gc_rio_correct_target_geometry,3103,7,13.644354248046875,13.495432281494141,3.6705977468007536
sp_gc_rio_correct_target_geometry,3103,8,13.619592761993408,13.470672369003296,3.671836589436487
sp_gc_rio_correct_target_geometry,3103,9,13.604760456085206,13.45583086013794,3.6674782139083004
sp_gc_rio_correct_target_geometry,3103,10,13.591952037811279,13.443017196655273,3.6695249078207164
sp_gc_rio_correct_target_geometry,3103,11,13.580542278289794,13.431597805023193,3.664697999555184
sp_gc_rio_correct_target_geometry,3103,12,13.573012924194336,13.424066638946533,3.6662820833944063
sp_gc_rio_correct_target_geometry,3103,13,13.569122076034546,13.420172739028931,3.666572310402975
sp_gc_rio_correct_target_geometry,3103,14,13.561807870864868,13.412857389450073,3.671262692485044
sp_gc_rio_correct_target_geometry,3103,15,13.557350015640258,13.408397150039672,3.666741438275623
sp_gc_rio_correct_target_geometry,3103,16,13.554517364501953,13.405563735961914,3.6703826329868177
sp_gc_rio_correct_target_geometry,3103,17,13.54883542060852,13.3998788356781,3.6686786777985363
sp_gc_rio_correct_target_geometry,3103,18,13.547907161712647,13.398950481414795,3.669817766651196
sp_gc_rio_correct_target_geometry,3103,19,13.545377826690673,13.396416664123535,3.6682219669697362
sp_gc_rio_correct_target_geometry,3103,20,13.543060064315796,13.394100999832153,3.6719821459738347
sp_gc_rio_correct_target_geometry,3103,21,13.554354572296143,13.405397748947143,3.6668477076800787
sp_gc_rio_correct_target_geometry,3103,22,13.549589443206788,13.400631284713745,3.669673796412384
sp_gc_rio_correct_target_geometry,3103,23,13.543040323257447,13.394081306457519,3.6714590879787603
sp_gc_rio_correct_target_geometry,3103,24,13.541961193084717,13.393000221252441,3.6679304982268164
sp_gc_rio_correct_target_geometry,3103,25,13.536568307876587,13.387605714797974,3.6656063568763586
sp_gc_rio_correct_target_geometry,3103,26,13.533151769638062,13.38418698310852,3.6672341279537406
sp_gc_rio_correct_target_geometry,3103,27,13.531279754638671,13.382316160202027,3.6668013262924455
sp_gc_rio_correct_target_geometry,3103,28,13.529496097564698,13.380530643463135,3.6675138200202593
sp_gc_rio_correct_target_geometry,3103,29,13.528213214874267,13.379249143600465,3.6658832295953534
sp_gc_rio_correct_target_geometry,3103,30,13.52724313735962,13.378277397155761,3.666752219107553
sp_gc_rio_correct_target_geometry,3103,31,13.526511859893798,13.377547264099121,3.666725910984463
