base_seed,ridge_alpha,camera_subset,estimated_raw_logdet,estimated_regularized_profile_logdet,estimated_raw_rank,estimated_regularized_profile_rank,teacher_raw_logdet,teacher_regularized_profile_logdet,teacher_data_only_relative_rank,teacher_raw_rank,teacher_regularized_profile_rank,field_operator_rank,field_operator_row_count,dual_svd_relative_difference
211,1.0,0;2;4,31.714258500411965,27.219695545566235,5,5,27.666399174588083,22.956388237174487,0,5,5,150,150,1.3237044285163384e-15
211,1.0,0;2;5,31.491074914847722,27.621527483207547,5,5,26.79802034770178,22.880893604234778,0,5,5,150,150,6.150943000692881e-16
211,1.0,0;3;4,31.049069210714592,27.74351227781394,5,5,26.15965389865578,22.996962238524823,0,5,5,150,150,8.913039619422317e-16
211,1.0,0;3;5,30.780132981082975,27.52711764803163,5,5,25.523893103041857,22.52141133256067,0,5,5,150,150,8.682508204446794e-16
211,1.0,0;4;5,32.49548998381015,28.177765161069168,5,5,27.63885107279183,23.238423843669178,0,5,5,150,150,7.571328447220775e-16
211,1.0,1;2;3,31.675791933480763,27.92895219508756,5,5,27.62485060079949,23.575333415192404,0,5,5,150,150,6.181617574572332e-16
211,1.0,1;2;4,32.89123433418335,29.931354589104004,5,5,28.929543099651138,25.962380648406572,0,5,5,150,150,8.160715191602658e-16
211,1.0,1;2;5,32.720539246984856,28.841713888639163,5,5,28.268400364960982,24.229644867885554,0,5,5,150,150,1.1229738781214649e-15
211,1.0,1;3;4,32.47619092300305,29.343079933497343,5,5,28.042062668577728,24.97272360083925,0,5,5,150,150,8.359811420734633e-16
211,1.0,1;3;5,32.230558016475506,27.800372124269696,5,5,27.48706859878917,23.093490233367582,0,5,5,150,150,1.0785110260657594e-15
211,1.0,1;4;5,33.56353877162336,30.31777864156156,5,5,28.92212313368467,25.89223338606705,0,5,5,150,150,8.718940231696634e-16
211,1.0,2;3;4,31.857519486230366,27.960707804920407,5,5,27.75138982722353,23.70976824663076,0,5,5,150,150,1.3474256728816954e-15
211,1.0,2;3;5,31.565534698500375,27.87745588160155,5,5,26.927332179268678,23.234033151069507,0,5,5,150,150,5.586439426432949e-16
211,1.0,2;4;5,32.96540928083881,28.84811770353464,5,5,28.59013418212922,24.493175463848317,0,5,5,150,150,9.495381672394542e-16
211,1.0,3;4;5,32.55531069343887,28.491888941995086,5,5,27.70651325682418,23.725025155975683,0,5,5,150,150,6.708929849679324e-16
307,1e-06,0;1;2,30.833520599023934,-34.07335600257718,5,5,26.33624183429891,-39.45297232350486,0,5,5,150,150,2.7666563189895762e-15
307,1e-06,0;1;3,29.458409727325478,-20.8127301341014,5,5,24.59072521201673,-28.5794620092335,0,5,5,150,150,6.161153188015743e-14
307,1e-06,0;1;4,30.383891460947567,-27.8323738843438,5,5,26.45981396177416,-31.542692619345388,0,5,5,150,150,2.160268214971922e-14
307,1e-06,0;1;5,31.522831182886755,-33.758933218784456,5,5,26.38476855937656,-39.16119676618045,0,5,5,150,150,3.912957856108489e-15
307,1e-06,0;2;3,29.597010742402976,-21.0731291303362,5,5,24.626810525593797,-28.74010999310685,0,5,5,150,150,1.1714981854755896e-13
307,1e-06,0;2;4,30.21830568665252,-36.038812568023644,5,5,26.506945858511187,-41.946291271175866,0,5,5,150,150,2.275947679161404e-15
307,1e-06,0;2;5,31.198823764038007,-31.17038157100889,5,5,26.038543931493805,-36.868952098939324,0,5,5,150,150,5.733521519893222e-15
307,1e-06,0;3;4,28.932830001661216,-20.826650045084225,5,5,24.391199300535177,-28.492016477730896,0,5,5,150,150,1.0685274300426453e-13
307,1e-06,0;3;5,30.378994697340413,-20.786753468090488,5,5,24.697089043031465,-28.460210468978584,0,5,5,150,150,8.894911443590785e-14
307,1e-06,0;4;5,31.00891791454056,-34.67943843644308,5,5,26.572205479082395,-40.72491294308752,0,5,5,150,150,2.0800110034159857e-15
307,1e-06,1;2;3,30.899347375064348,-34.26910262992138,5,5,26.53984573075303,-39.612546551784654,0,5,5,150,150,2.723441127277344e-15
307,1e-06,1;2;4,31.40111206903302,-27.849265706500507,5,5,27.875667517055103,-31.26966548432913,0,5,5,150,150,1.538425750971257e-14
307,1e-06,1;2;5,32.19997680082767,-31.209416854038928,5,5,27.487510649995723,-36.31644588979902,0,5,5,150,150,8.80171149912637e-15
307,1e-06,1;3;4,30.49372486072197,-28.06667545770125,5,5,26.608847972411965,-31.588861518353248,0,5,5,150,150,1.234363504481731e-14
307,1e-06,1;3;5,31.552243780447576,-35.48562782656484,5,5,26.58569914288082,-40.961577269555775,0,5,5,150,150,2.4117584681031925e-15
307,1e-06,1;4;5,32.045798245092655,-27.61607272223708,5,5,27.92499865456172,-31.15145959867137,0,5,5,150,150,1.4019069911269408e-14
307,1e-06,2;3;4,30.302568453211123,-34.19606561096092,5,5,26.629976560709483,-38.889060733697455,0,5,5,150,150,1.990362140688151e-15
307,1e-06,2;3;5,31.2009373672892,-31.339629791717776,5,5,26.20643784483316,-36.1807596109465,0,5,5,150,150,1.6863623930275312e-14
307,1e-06,2;4;5,31.68370057504877,-31.40955066606509,5,5,27.709039614399693,-36.66005939961845,0,5,5,150,150,5.81976136920243e-15
307,1e-06,3;4;5,31.02855872094248,-34.16457022447996,5,5,26.69386039282128,-38.88670017097913,0,5,5,150,150,3.410051307912899e-15
307,0.0001,0;1;2,30.833520599023934,-11.056178559645652,5,5,26.33624183429891,-16.4345870917772,0,5,5,150,150,1.9601388397889242e-15
307,0.0001,0;1;3,29.458409727325478,1.9230951013436308,5,5,24.59072521201673,-5.792060766889808,0,5,5,150,150,6.301639658245478e-14
307,0.0001,0;1;4,30.383891460947567,-4.832398709056729,5,5,26.45981396177416,-8.543485749897412,0,5,5,150,150,3.130819881471178e-14
307,0.0001,0;1;5,31.522831182886755,-10.742333959557808,5,5,26.38476855937656,-16.14396519377445,0,5,5,150,150,3.9798646475642254e-15
307,0.0001,0;2;3,29.597010742402976,1.6908135536996125,5,5,24.626810525593797,-5.926393713611632,0,5,5,150,150,2.9063427202956814e-14
307,0.0001,0;2;4,30.21830568665252,-13.021775012896178,5,5,26.506945858511187,-18.926107226989814,0,5,5,150,150,2.7804437632485197e-15
307,0.0001,0;2;5,31.198823764038007,-8.161748887741062,5,5,26.038543931493805,-13.858870749053088,0,5,5,150,150,1.2370296421628224e-14
307,0.0001,0;3;4,28.932830001661216,1.9146171319141714,5,5,24.391199300535177,-5.695950284826705,0,5,5,150,150,5.614552822686445e-14
307,0.0001,0;3;5,30.378994697340413,1.9702760856417063,5,5,24.697089043031465,-5.654479219267019,0,5,5,150,150,2.574283583286342e-14
307,0.0001,0;4;5,31.00891791454056,-11.662096390924624,5,5,26.572205479082395,-17.70540181111081,0,5,5,150,150,1.800260045126339e-15
307,0.0001,1;2;3,30.899347375064348,-11.25063571860973,5,5,26.53984573075303,-16.59336604265863,0,5,5,150,150,2.074222419181269e-15
307,0.0001,1;2;4,31.40111206903302,-4.848382530748509,5,5,27.875667517055103,-8.267473225111328,0,5,5,150,150,1.8798888983512887e-14
307,0.0001,1;2;5,32.19997680082767,-8.199614579469065,5,5,27.487510649995723,-13.305946321322232,0,5,5,150,150,2.0743116983934793e-14
307,0.0001,1;3;4,30.49372486072197,-5.066379029220122,5,5,26.608847972411965,-8.589896048690072,0,5,5,150,150,1.4812167665626187e-14
307,0.0001,1;3;5,31.552243780447576,-12.46680114080684,5,5,26.58569914288082,-17.94134475203053,0,5,5,150,150,2.4758984100276186e-15
307,0.0001,1;4;5,32.045798245092655,-4.615723545390472,5,5,27.92499865456172,-8.149813007467491,0,5,5,150,150,2.171071067076689e-14
307,0.0001,2;3;4,30.302568453211123,-11.179009883561456,5,5,26.629976560709483,-15.871900271525682,0,5,5,150,150,2.4066018539360966e-15
307,0.0001,2;3;5,31.2009373672892,-8.32969202123018,5,5,26.20643784483316,-13.170143047762549,0,5,5,150,150,1.1203418233150009e-14
307,0.0001,2;4;5,31.68370057504877,-8.40007683077062,5,5,27.709039614399693,-13.649244439448099,0,5,5,150,150,1.121588323042797e-14
307,0.0001,3;4;5,31.02855872094248,-11.146412595561856,5,5,26.69386039282128,-15.868392194110111,0,5,5,150,150,2.1286866353005135e-15
307,0.002,0;1;2,30.833520599023934,3.7661351512269996,5,5,26.33624183429891,-1.5916699622437753,0,5,5,150,150,2.0448592333312736e-15
307,0.002,0;1;3,29.458409727325478,14.042704286003016,5,5,24.59072521201673,6.8230449222350025,0,5,5,150,150,7.233600659461224e-15
307,0.002,0;1;4,30.383891460947567,9.700154290791744,5,5,26.45981396177416,5.975258615552919,0,5,5,150,150,1.601698801163823e-14
307,0.002,0;1;5,31.522831182886755,4.06987806139876,5,5,26.38476855937656,-1.3214154658542099,0,5,5,150,150,2.64519827627836e-15
307,0.002,0;2;3,29.597010742402976,14.02433336447449,5,5,24.626810525593797,6.889669976604342,0,5,5,150,150,2.4321864034837394e-14
307,0.002,0;2;4,30.21830568665252,1.798755464931331,5,5,26.506945858511187,-4.049518136608944,0,5,5,150,150,5.0834730530614256e-15
307,0.002,0;2;5,31.198823764038007,6.51556319207786,5,5,26.038543931493805,0.8443776531712217,0,5,5,150,150,8.443543459615958e-15
307,0.002,0;3;4,28.932830001661216,14.090052707096186,5,5,24.391199300535177,6.981853120697716,0,5,5,150,150,1.5566144049659144e-14
307,0.002,0;3;5,30.378994697340413,14.274073734852234,5,5,24.697089043031465,7.117582871408736,0,5,5,150,150,1.771431332322519e-14
307,0.002,0;4;5,31.00891791454056,3.163730279065512,5,5,26.572205479082395,-2.841060447922685,0,5,5,150,150,2.5637613103122767e-15
307,0.002,1;2;3,30.899347375064348,3.593444259390346,5,5,26.53984573075303,-1.7366497401729595,0,5,5,150,150,2.9799231291286565e-15
307,0.002,1;2;4,31.40111206903302,9.704946042361138,5,5,27.875667517055103,6.3032437711851665,0,5,5,150,150,1.750124727201276e-14
307,0.002,1;2;5,32.19997680082767,6.502843165260323,5,5,27.487510649995723,1.4083645136760259,0,5,5,150,150,6.4129113660867325e-15
307,0.002,1;3;4,30.49372486072197,9.47297256201161,5,5,26.608847972411965,5.925109830674447,0,5,5,150,150,1.3280553994031378e-14
307,0.002,1;3;5,31.552243780447576,2.384476051438056,5,5,26.58569914288082,-3.0653315577136,0,5,5,150,150,1.9286049182182907e-15
307,0.002,1;4;5,32.045798245092655,9.929840321538101,5,5,27.92499865456172,6.412534321612721,0,5,5,150,150,1.1030398814269357e-14
307,0.002,2;3;4,30.302568453211123,3.639548998834166,5,5,26.629976560709483,-1.0517565650274217,0,5,5,150,150,4.389289285562702e-15
307,0.002,2;3;5,31.2009373672892,6.37039069164058,5,5,26.20643784483316,1.540682182237476,0,5,5,150,150,1.0826398966640285e-14
307,0.002,2;4;5,31.68370057504877,6.2961835316988,5,5,27.709039614399693,1.0720221231522042,0,5,5,150,150,5.782914064851031e-15
307,0.002,3;4;5,31.02855872094248,3.6920250003494473,5,5,26.69386039282128,-1.0276431684344227,0,5,5,150,150,3.2621847783297645e-15
307,0.01,0;1;2,30.833520599023934,11.299822208829008,5,5,26.33624183429891,5.994626010178271,0,5,5,150,150,1.8977723366789315e-15
307,0.01,0;1;3,29.458409727325478,18.184315523150936,5,5,24.59072521201673,11.610200856369183,0,5,5,150,150,8.052392903591568e-15
307,0.01,0;1;4,30.383891460947567,16.456174566064217,5,5,26.45981396177416,12.692772580847814,0,5,5,150,150,1.3439392131487141e-14
307,0.01,0;1;5,31.522831182886755,11.575587561060262,5,5,26.38476855937656,6.2041434212342566,0,5,5,150,150,1.6809253428174811e-15
307,0.01,0;2;3,29.597010742402976,18.358130893614035,5,5,24.626810525593797,11.83272173003112,0,5,5,150,150,7.771559372808299e-15
307,0.01,0;2;4,30.21830568665252,9.33808362579005,5,5,26.506945858511187,3.6633424156789545,0,5,5,150,150,1.9231162867671568e-15
307,0.01,0;2;5,31.198823764038007,13.655485215694371,5,5,26.038543931493805,8.064708596561458,0,5,5,150,150,8.883619278846883e-15
307,0.01,0;3;4,28.932830001661216,18.29853296762072,5,5,24.391199300535177,11.813752695790125,0,5,5,150,150,7.153112536503923e-15
307,0.01,0;3;5,30.378994697340413,18.618401242725206,5,5,24.697089043031465,12.043674084460141,0,5,5,150,150,7.507413660046713e-15
307,0.01,0;4;5,31.00891791454056,10.716337687922149,5,5,26.572205479082395,4.82904956664102,0,5,5,150,150,1.0827870739795693e-15
307,0.01,1;2;3,30.899347375064348,11.181280385639932,5,5,26.53984573075303,5.8893746363717145,0,5,5,150,150,1.9919167490797035e-15
307,0.01,1;2;4,31.40111206903302,16.55785856942887,5,5,27.875667517055103,13.173120750854714,0,5,5,150,150,6.760481645113814e-15
307,0.01,1;2;5,32.19997680082767,13.747730156315468,5,5,27.487510649995723,8.68439598969749,0,5,5,150,150,7.765063411146562e-15
307,0.01,1;3;4,30.49372486072197,16.25761828656058,5,5,26.608847972411965,12.635208087094963,0,5,5,150,150,9.6100580878333e-15
307,0.01,1;3;5,31.552243780447576,10.006329897836505,5,5,26.58569914288082,4.628708564161955,0,5,5,150,150,1.869004111940717e-15
307,0.01,1;4;5,32.045798245092655,16.77019173315788,5,5,27.92499865456172,13.265613314884924,0,5,5,150,150,5.096882016654336e-15
307,0.01,2;3;4,30.302568453211123,11.144774745379628,5,5,26.629976560709483,6.454598206016739,0,5,5,150,150,1.7755477693802242e-15
307,0.01,2;3;5,31.2009373672892,13.574636223580342,5,5,26.20643784483316,8.76487053210508,0,5,5,150,150,5.588763428487965e-15
307,0.01,2;4;5,31.68370057504877,13.520638058760149,5,5,27.709039614399693,8.382811289206199,0,5,5,150,150,3.939590711999318e-15
307,0.01,3;4;5,31.02855872094248,11.261544862736159,5,5,26.69386039282128,6.543844386253957,0,5,5,150,150,1.3088369652195157e-15
307,1.0,0;1;2,30.833520599023934,27.123190660153092,5,5,26.33624183429891,22.237705070951396,0,5,5,150,150,8.618245212743623e-16
307,1.0,0;1;3,29.458409727325478,26.38751473656882,5,5,24.59072521201673,21.078325475351164,0,5,5,150,150,7.668455838347868e-16
307,1.0,0;1;4,30.383891460947567,27.611208465001656,5,5,26.45981396177416,23.687161730573212,0,5,5,150,150,7.973512794833062e-16
307,1.0,0;1;5,31.522831182886755,27.564596610137908,5,5,26.38476855937656,22.232793021219187,0,5,5,150,150,1.724888133153439e-15
307,1.0,0;2;3,29.597010742402976,26.683951418548713,5,5,24.626810525593797,21.247166042565095,0,5,5,150,150,8.11213259481492e-16
307,1.0,0;2;4,30.21830568665252,26.083474787584507,5,5,26.506945858511187,21.76006101385662,0,5,5,150,150,7.727925963071848e-16
307,1.0,0;2;5,31.198823764038007,27.430701958948973,5,5,26.038543931493805,22.20253704676916,0,5,5,150,150,8.831505422477122e-16
307,1.0,0;3;4,28.932830001661216,26.23312114565625,5,5,24.391199300535177,21.040477226578755,0,5,5,150,150,8.098943514688503e-16
307,1.0,0;3;5,30.378994697340413,27.17590838657758,5,5,24.697089043031465,21.41432106026454,0,5,5,150,150,7.327441807777583e-16
307,1.0,0;4;5,31.00891791454056,27.05802135882169,5,5,26.572205479082395,22.155318853198985,0,5,5,150,150,7.333886918767908e-16
307,1.0,1;2;3,30.899347375064348,27.101513362644226,5,5,26.53984573075303,22.37046117811728,0,5,5,150,150,1.2126679939343753e-15
307,1.0,1;2;4,31.40111206903302,28.54718015328825,5,5,27.875667517055103,25.065599570624453,0,5,5,150,150,1.045020331782112e-15
307,1.0,1;2;5,32.19997680082767,28.23462662023475,5,5,27.487510649995723,23.40390851339237,0,5,5,150,150,7.345359495723565e-16
307,1.0,1;3;4,30.49372486072197,27.62932967513546,5,5,26.608847972411965,23.744537985907538,0,5,5,150,150,8.499799040704937e-16
307,1.0,1;3;5,31.552243780447576,27.09959833611932,5,5,26.58569914288082,22.061359819789626,0,5,5,150,150,9.660820955957015e-16
307,1.0,1;4;5,32.045798245092655,28.965734384532563,5,5,27.92499865456172,25.11334141536061,0,5,5,150,150,1.417637953729041e-15
307,1.0,2;3;4,30.302568453211123,26.64061274758272,5,5,26.629976560709483,22.399582902657244,0,5,5,150,150,9.13371573518809e-16
307,1.0,2;3;5,31.2009373672892,27.47934624083299,5,5,26.20643784483316,22.52785617809554,0,5,5,150,150,7.375907626631096e-16
307,1.0,2;4;5,31.68370057504877,27.85667429464037,5,5,27.709039614399693,23.59364962072773,0,5,5,150,150,8.556155641500305e-16
307,1.0,3;4;5,31.02855872094248,27.215762154778147,5,5,26.69386039282128,22.622192562338718,0,5,5,150,150,7.339910766700973e-16
401,1e-06,0;1;2,31.131483186122093,-32.946072055468576,5,5,26.53363686543796,-37.63271694949927,0,5,5,150,150,4.256166842757634e-15
401,1e-06,0;1;3,29.085975460049006,-24.442088283712756,5,5,24.54656486132441,-28.59073879196782,0,5,5,150,150,1.7099012135559634e-13
401,1e-06,0;1;4,29.745212253671085,-26.23352245871702,5,5,25.86466179184809,-30.00686563012425,0,5,5,150,150,3.875839966503171e-14
401,1e-06,0;1;5,31.680644791238066,-32.41954097227754,5,5,26.453293077619286,-37.37519207881894,0,5,5,150,150,6.2363754373233585e-15
401,1e-06,0;2;3,30.22621468644096,-24.39145259255954,5,5,25.63701043048547,-28.00555583563967,0,5,5,150,150,1.179687523954886e-13
401,1e-06,0;2;4,30.61125696540801,-35.61145419574869,5,5,26.46702167970237,-40.89684581691088,0,5,5,150,150,2.85817890320824e-15
401,1e-06,0;2;5,32.08880795698202,-28.609856040671666,5,5,26.481249768811587,-35.1221980711449,0,5,5,150,150,1.7262044873754053e-14
401,1e-06,0;3;4,28.41029418328582,-24.689736425717747,5,5,24.602287473052613,-28.692957681506144,0,5,5,150,150,8.526604452033364e-14
401,1e-06,0;3;5,30.96266431067984,-24.02025348661043,5,5,25.602772358316603,-27.635579894327414,0,5,5,150,150,1.7927864580050874e-13
401,1e-06,0;4;5,31.35843962187286,-34.01560201292618,5,5,26.489923745673643,-39.535852126894184,0,5,5,150,150,6.569618146509534e-15
401,1e-06,1;2;3,31.190460186576374,-34.334868157898306,5,5,26.621887842670816,-38.95925533865345,0,5,5,150,150,3.171292289319341e-15
401,1e-06,1;2;4,31.444079147325947,-26.83988897030558,5,5,27.29862334654169,-29.84029253945385,0,5,5,150,150,2.4341545625128192e-14
401,1e-06,1;2;5,32.68095295065895,-29.036331227803082,5,5,27.34280113901169,-35.802014519489695,0,5,5,150,150,2.5403810654498667e-14
401,1e-06,1;3;4,29.78930095838419,-26.94665478763389,5,5,25.96720225353334,-30.5976174254388,0,5,5,150,150,2.441586060091635e-14
401,1e-06,1;3;5,31.718226953475238,-35.70528783972929,5,5,26.607676275063376,-40.44037448337147,0,5,5,150,150,5.370580727755338e-15
401,1e-06,1;4;5,31.987180288339673,-26.600287281464,5,5,27.31021151152118,-29.739127592784087,0,5,5,150,150,1.560613770917407e-14
401,1e-06,2;3;4,30.691666172439113,-33.80368645208528,5,5,26.567901404262166,-37.679092340545076,0,5,5,150,150,4.747586614206169e-15
401,1e-06,2;3;5,32.11336379259117,-28.899863895494867,5,5,26.61004478252856,-34.91543228067694,0,5,5,150,150,1.326989107066657e-14
401,1e-06,2;4;5,32.38284084606083,-29.20279768730924,5,5,27.32684841720028,-35.777643114896826,0,5,5,150,150,2.2467765985123825e-14
401,1e-06,3;4;5,31.402504539195483,-33.794249588250864,5,5,26.642037201329927,-37.84461479088902,0,5,5,150,150,2.552430538095548e-15
401,0.0001,0;1;2,31.131483186122093,-9.934030387525976,5,5,26.53363686543796,-14.619194624692605,0,5,5,150,150,4.247460119847543e-15
401,0.0001,0;1;3,29.085975460049006,-1.6081371637607083,5,5,24.54656486132441,-5.761183838498023,0,5,5,150,150,1.668554494235287e-13
401,0.0001,0;1;4,29.745212253671085,-3.25289083471443,5,5,25.86466179184809,-7.02852385049649,0,5,5,150,150,3.18743111534246e-14
401,0.0001,0;1;5,31.680644791238066,-9.408295592584352,5,5,26.453293077619286,-14.362727093834952,0,5,5,150,150,4.242814992345708e-15
401,0.0001,0;2;3,30.22621468644096,-1.5377399360704311,5,5,25.63701043048547,-5.153841704327542,0,5,5,150,150,1.4334802478304062e-13
401,0.0001,0;2;4,30.61125696540801,-12.598290322341388,5,5,26.46702167970237,-17.880882499947944,0,5,5,150,150,1.6578733799206907e-15
401,0.0001,0;2;5,32.08880795698202,-5.614338707012394,5,5,26.481249768811587,-12.123763111190359,0,5,5,150,150,1.5758654052143778e-14
401,0.0001,0;3;4,28.41029418328582,-1.8504467023156845,5,5,24.602287473052613,-5.8532201275613716,0,5,5,150,150,1.2728860763533765e-13
401,0.0001,0;3;5,30.96266431067984,-1.1693272493604414,5,5,25.602772358316603,-4.790640293923346,0,5,5,150,150,1.530833565721241e-13
401,0.0001,0;4;5,31.35843962187286,-11.002387005564778,5,5,26.489923745673643,-16.52074827139217,0,5,5,150,150,4.1048013567341945e-15
401,0.0001,1;2;3,31.190460186576374,-11.31610140801985,5,5,26.621887842670816,-15.941005536764331,0,5,5,150,150,2.0172428428441223e-15
401,0.0001,1;2;4,31.444079147325947,-3.8543409887091515,5,5,27.29862334654169,-6.8568852975611785,0,5,5,150,150,2.843894448789459e-14
401,0.0001,1;2;5,32.68095295065895,-6.042241835241128,5,5,27.34280113901169,-12.801834509133874,0,5,5,150,150,7.479195063313419e-15
401,0.0001,1;3;4,29.78930095838419,-3.9607589951800173,5,5,25.96720225353334,-7.616009868468185,0,5,5,150,150,4.032312307078653e-14
401,0.0001,1;3;5,31.718226953475238,-12.685545852377746,5,5,26.607676275063376,-17.42112775564988,0,5,5,150,150,1.6317578813659865e-15
401,0.0001,1;4;5,31.987180288339673,-3.614694362406846,5,5,27.31021151152118,-6.756575678985507,0,5,5,150,150,1.948957789957466e-14
401,0.0001,2;3;4,30.691666172439113,-10.787522327555688,5,5,26.567901404262166,-14.6630643831808,0,5,5,150,150,5.4356611974026e-15
401,0.0001,2;3;5,32.11336379259117,-5.90202623546302,5,5,26.61004478252856,-11.913444821537945,0,5,5,150,150,1.152942608238282e-14
401,0.0001,2;4;5,32.38284084606083,-6.208986901985267,5,5,27.32684841720028,-12.779207351397806,0,5,5,150,150,2.250641753297158e-14
401,0.0001,3;4;5,31.402504539195483,-10.776865125245282,5,5,26.642037201329927,-14.827455298424924,0,5,5,150,150,1.484528125920736e-15
401,0.002,0;1;2,31.131483186122093,4.801802380662269,5,5,26.53363686543796,0.14151997147724837,0,5,5,150,150,2.948761021630328e-15
401,0.002,0;1;3,29.085975460049006,11.397131940951223,5,5,24.54656486132441,7.213848866783033,0,5,5,150,150,5.736413538722881e-14
401,0.002,0;1;4,29.745212253671085,10.999160302856664,5,5,25.86466179184809,7.186962107749607,0,5,5,150,150,1.4786545439405817e-14
401,0.002,0;1;5,31.680644791238066,5.313298570313804,5,5,26.453293077619286,0.37874932130867145,0,5,5,150,150,3.8993075533053496e-15
401,0.002,0;2;3,30.22621468644096,11.639167752182905,5,5,25.63701043048547,7.99399009214803,0,5,5,150,150,4.418653915290045e-14
401,0.002,0;2;4,30.61125696540801,2.159982103835768,5,5,26.46702167970237,-3.0738547814515167,0,5,5,150,150,1.7107731943050169e-15
401,0.002,0;2;5,32.08880795698202,8.860360910274991,5,5,26.481249768811587,2.401603004787248,0,5,5,150,150,9.404655021378603e-15
401,0.002,0;3;4,28.41029418328582,11.193491909461821,5,5,24.602287473052613,7.202643740743907,0,5,5,150,150,5.739501007954712e-14
401,0.002,0;3;5,30.96266431067984,11.984427394501395,5,5,25.602772358316603,8.294654731208174,0,5,5,150,150,5.426356256008859e-14
401,0.002,0;4;5,31.35843962187286,3.755798289527037,5,5,26.489923745673643,-1.7300855849164725,0,5,5,150,150,3.592568962580402e-15
401,0.002,1;2;3,31.190460186576374,3.532672055713096,5,5,26.621887842670816,-1.1014892252891126,0,5,5,150,150,1.4940885261317626e-15
401,0.002,1;2;4,31.444079147325947,10.487156273890307,5,5,27.29862334654169,7.44525340284058,0,5,5,150,150,2.1825483018819993e-14
401,0.002,1;2;5,32.68095295065895,8.423860349987347,5,5,27.34280113901169,1.7630563062352078,0,5,5,150,150,1.3752454562933663e-14
401,0.002,1;3;4,29.78930095838419,10.372773317258211,5,5,25.96720225353334,6.648459911551569,0,5,5,150,150,2.0802399406141232e-14
401,0.002,1;3;5,31.718226953475238,2.1813780524598005,5,5,26.607676275063376,-2.5631499828686626,0,5,5,150,150,4.534490835084425e-15
401,0.002,1;4;5,31.987180288339673,10.728875333828375,5,5,27.31021151152118,7.534863772566684,0,5,5,150,150,1.7488312660520535e-14
401,0.002,2;3;4,30.691666172439113,4.014528984305542,5,5,26.567901404262166,0.1360303678838919,0,5,5,150,150,6.497549194055485e-15
401,0.002,2;3;5,32.11336379259117,8.613273749161486,5,5,26.61004478252856,2.668813497373491,0,5,5,150,150,1.4822279744045837e-14
401,0.002,2;4;5,32.38284084606083,8.250542476075745,5,5,27.32684841720028,1.7588459880860068,0,5,5,150,150,1.1569956490001032e-14
401,0.002,3;4;5,31.402504539195483,4.04719448191926,5,5,26.642037201329927,-0.008063795275892849,0,5,5,150,150,1.6427247974374847e-15
401,0.01,0;1;2,31.131483186122093,12.111789206725321,5,5,26.53363686543796,7.5102920420632024,0,5,5,150,150,3.2537799856579575e-15
401,0.01,0;1;3,29.085975460049006,16.61368687366636,5,5,24.54656486132441,12.418261139245407,0,5,5,150,150,1.92674258114537e-14
401,0.01,0;1;4,29.745212253671085,17.247968733428046,5,5,25.86466179184809,13.362772136182812,0,5,5,150,150,9.123409368190111e-15
401,0.01,0;1;5,31.680644791238066,12.579972217235166,5,5,26.453293077619286,7.684510825584082,0,5,5,150,150,1.8283868570421012e-15
401,0.01,0;2;3,30.22621468644096,17.04883242323301,5,5,25.63701043048547,13.35325234214728,0,5,5,150,150,1.5196137098956235e-14
401,0.01,0;2;4,30.61125696540801,9.566887425883921,5,5,26.46702167970237,4.4727050270350155,0,5,5,150,150,1.374556231548443e-15
401,0.01,0;2;5,32.08880795698202,15.584158624346074,5,5,26.481249768811587,9.266568475377124,0,5,5,150,150,1.1445920322018079e-14
401,0.01,0;3;4,28.41029418328582,16.4381344269394,5,5,24.602287473052613,12.477860712301878,0,5,5,150,150,1.4151369271868787e-14
401,0.01,0;3;5,30.96266431067984,17.38360521337906,5,5,25.602772358316603,13.591597162609673,0,5,5,150,150,1.5774807384917268e-14
401,0.01,0;4;5,31.35843962187286,11.15094379356133,5,5,26.489923745673643,5.752781491421432,0,5,5,150,150,2.347362842999957e-15
401,0.01,1;2;3,31.190460186576374,11.127902049731336,5,5,26.621887842670816,6.464573251399288,0,5,5,150,150,1.745484940983682e-15
401,0.01,1;2;4,31.444079147325947,17.008965593439886,5,5,27.29862334654169,13.8548626829388,0,5,5,150,150,6.935097762709803e-15
401,0.01,1;2;5,32.68095295065895,15.211302231015699,5,5,27.34280113901169,8.780165777278535,0,5,5,150,150,3.1311050431457274e-15
401,0.01,1;3;4,29.78930095838419,16.79688560774504,5,5,25.96720225353334,12.923017828905767,0,5,5,150,150,1.1215627508890147e-14
401,0.01,1;3;5,31.718226953475238,9.843924701886873,5,5,26.607676275063376,5.070121611776545,0,5,5,150,150,3.5256932719120293e-15
401,0.01,1;4;5,31.987180288339673,17.25908593177185,5,5,27.31021151152118,13.931182123482298,0,5,5,150,150,7.282886010858663e-15
401,0.01,2;3;4,30.691666172439113,11.462045812313365,5,5,26.567901404262166,7.56695511327751,0,5,5,150,150,3.3226555506689283e-15
401,0.01,2;3;5,32.11336379259117,15.446824061637216,5,5,26.61004478252856,9.655014654019789,0,5,5,150,150,4.801977256271294e-15
401,0.01,2;4;5,32.38284084606083,15.01369313180894,5,5,27.32684841720028,8.72462602954549,0,5,5,150,150,6.284173796695341e-15
401,0.01,3;4;5,31.402504539195483,11.56570795019706,5,5,26.642037201329927,7.486376130418533,0,5,5,150,150,1.5705561221772132e-15
