method,method_label,source_split,pair_index,source_index,sample_seed,geometry_id,geometry_partition,family_id,noise_level,field_rel_l2,audit_reprojection_rel_l2,used_noisy_reprojection_rel_l2,used_clean_reprojection_rel_l2,correction_vs_feasible_relative_l2,outside_support_relative_l2,negative_voxel_fraction
feasible_fno,FNO + hard support,val_lock,87,177,30360838,g_111010110,validation,0,0.05,0.18863868680881477,0.18553337898249608,0.1997465250960029,0.19590408352456998,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,88,164,30360825,g_011010111,validation,0,0.02,0.17270464034569363,0.14896384475520788,0.17968380845882523,0.17943113529610324,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,89,164,30360825,g_101011110,validation,0,0.02,0.11605186977177116,0.0933547501769945,0.12456245494389954,0.12388374977112013,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,90,164,30360825,g_111001110,validation,0,0.02,0.1880565192099857,0.2758315218606167,0.16464917969564508,0.16452241006401463,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,91,164,30360825,g_111010110,validation,0,0.02,0.14750697173508998,0.11518840837927226,0.15494011500827767,0.15498304057705178,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,92,168,30360829,g_011010111,validation,1,0.02,0.2523166675423179,0.36525361471081297,0.14550087738429474,0.14489179555100812,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,93,168,30360829,g_101011110,validation,1,0.02,0.22317067765875664,0.36425752676140166,0.10137715994837401,0.10028153608075566,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,94,168,30360829,g_111001110,validation,1,0.02,0.5746913446852473,0.7210765003199954,0.29273803467200626,0.2915692757959836,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_lock,95,168,30360829,g_111010110,validation,1,0.02,0.254849775614891,0.36582734203974526,0.14506646624070377,0.14440383393248396,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,96,182,30360843,g_011010111,validation,1,0.02,0.44178701638465845,0.47070710706168045,0.22721755901294838,0.2265242901914807,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,97,182,30360843,g_101011110,validation,1,0.02,0.24677887440424273,0.35931342973975794,0.12408034054069514,0.12340012555883292,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,98,182,30360843,g_111001110,validation,1,0.02,0.4191863796693191,0.5591270374993917,0.1994641258465437,0.19886190910036503,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,99,182,30360843,g_111010110,validation,1,0.02,0.4464209027969248,0.49255440404528417,0.22723282804817146,0.22695059882829227,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,100,181,30360842,g_011010111,validation,1,0.05,0.4148959559653318,0.641397428463713,0.21441991020868031,0.21082153550545862,0.0,0.0,0.0
feasible_fno,FNO + hard support,val_tune,101,181,30360842,g_101011110,validation,1,0.05,0.28660238405330957,0.5195169978540363,0.1293646374474174,0.12466464661252193,0.0,0.0,0.0
