design_id,seed,method,rank,noise_level,view_count,dynamics,reconstruction_seconds,postprocess_seconds,rel_l2_global,paper_l2_squared,mean_frame_rel_l2_global,global_cc,temporal_smoothness,temporal_gradient_rel_l2,temporal_curvature_rel_l2,dynamics_energy_ratio,centroid_rmse,mass_trace_rmse,heldout_reprojection_rel_l2
d-fast_v-3_n-0.00_s-20260717,20260717,lowrank,8,0.0,3,fast,0.09691941703204066,0.008748083026148379,0.5097645641612764,0.2598599108745361,0.5115004096114674,0.8276880877144616,0.34750051960695294,0.9089255989618861,1.0139630117738805,1.0019061371813256,0.048859911247459815,0.1931954177567918,0.48457434540252053
d-fast_v-3_n-0.07_s-20260710,20260710,framewise,0,0.07,3,fast,0.07304562500212342,0.0,0.5139032810934897,0.2640965823186543,0.5156487864201229,0.8245805083038542,0.36310866777914946,0.9604346728319599,1.1532623548892664,1.0434053217188626,0.048721120242496314,0.1927587554230923,0.49285391054613936
d-fast_v-3_n-0.07_s-20260710,20260710,lowrank,1,0.07,3,fast,0.07304562500212342,0.007727959076873958,0.5241015610091081,0.27468244625218385,0.5252094496044308,0.8167641471015532,0.20279756706210983,0.933807678453183,0.9673427806601259,0.6521489346321652,0.050877091418149736,0.19434768521963475,0.4934002778189748
d-fast_v-3_n-0.07_s-20260710,20260710,lowrank,2,0.07,3,fast,0.07304562500212342,0.044560124981217086,0.5082534111008205,0.25832152989561963,0.5092167439815795,0.8288135996818689,0.27445854127545655,0.8807043975871498,0.9421479335485716,0.7960724162289959,0.04724426924416781,0.1986931003607097,0.4825107987886257
d-fast_v-3_n-0.07_s-20260710,20260710,lowrank,3,0.07,3,fast,0.07304562500212342,0.016259292024187744,0.5095961704450144,0.2596882569322242,0.5108518113141122,0.8278137492069176,0.3194637128289468,0.8960199463489957,0.9635709952411348,0.9222561875122679,0.047608861147430084,0.19867641104554595,0.4879431917776229
d-fast_v-3_n-0.07_s-20260710,20260710,lowrank,5,0.07,3,fast,0.07304562500212342,0.009046082966960967,0.5102633743525525,0.26036871120565314,0.5119866153540006,0.827315501704713,0.3430540277554348,0.905250314059489,0.9954271600181305,0.9886528269579976,0.04792921717513357,0.19304159971519172,0.4880557526908607
d-fast_v-3_n-0.07_s-20260710,20260710,lowrank,8,0.07,3,fast,0.07304562500212342,0.008736916934140027,0.5118875691108945,0.2620288834102608,0.5136225850371782,0.8260986165443581,0.3543734936460754,0.9333426473483083,1.076531172811161,1.0198625226044384,0.04833812610430869,0.19290228665154055,0.4904559259738431
d-fast_v-3_n-0.07_s-20260711,20260711,framewise,0,0.07,3,fast,0.09189966600388288,0.0,0.5148346937333184,0.2650547618714797,0.5165717987667644,0.8238760626611202,0.36503089801541166,0.9652185058610424,1.1623073847985188,1.048459237547515,0.050303557807700745,0.19317515113075867,0.4913814037387559
d-fast_v-3_n-0.07_s-20260711,20260711,lowrank,1,0.07,3,fast,0.09189966600388288,0.017048500012606382,0.5247764740352538,0.2753903477008735,0.52590012176265,0.8162387787144513,0.2030659826840771,0.9348821194313272,0.9682623381207149,0.6559401547617874,0.05195884656161443,0.19475397945796377,0.4932281709211083
d-fast_v-3_n-0.07_s-20260711,20260711,lowrank,2,0.07,3,fast,0.09189966600388288,0.00422775000333786,0.508849810818368,0.25892812996988884,0.509828216129979,0.8283699808889579,0.27473580235924355,0.8812850461718801,0.942566737208669,0.7975079002975924,0.04856075070168754,0.19904382405102852,0.4809916993023099
d-fast_v-3_n-0.07_s-20260711,20260711,lowrank,3,0.07,3,fast,0.09189966600388288,0.09453033399768174,0.5102228105280252,0.2603273163831171,0.511485297180202,0.8273458207141311,0.3203488000854463,0.8970249537821954,0.964988033691309,0.9250962736785299,0.04918166537506951,0.19898261877344334,0.486231380706549
d-fast_v-3_n-0.07_s-20260711,20260711,lowrank,5,0.07,3,fast,0.09189966600388288,0.00817337492480874,0.5110006458054116,0.2611216600135477,0.5127191684338788,0.8267638217356533,0.34373587780087833,0.9070675986186847,0.9972128188518815,0.9906095690735512,0.04950109954318208,0.1935016342117609,0.4862131395688321
d-fast_v-3_n-0.07_s-20260711,20260711,lowrank,8,0.07,3,fast,0.09189966600388288,0.0042381660314276814,0.5127171437704573,0.26287886951613576,0.5144475312956561,0.8254748931746817,0.35661650337452794,0.9394200082436566,1.0912870453413872,1.026159467991324,0.049873052682139006,0.19325985745455668,0.48858090451529146
d-fast_v-3_n-0.07_s-20260712,20260712,framewise,0,0.07,3,fast,0.08742845803499222,0.0,0.5147988369819041,0.26501784255792105,0.5165453959032662,0.8239032165901471,0.36512410497018305,0.9663166637474514,1.169868843671822,1.048933845094926,0.050146350823059654,0.19329880162262636,0.49316455264509435
d-fast_v-3_n-0.07_s-20260712,20260712,lowrank,1,0.07,3,fast,0.08742845803499222,0.01108920807018876,0.5247871915817282,0.2754015964482374,0.5258998274939911,0.8162304277379158,0.20342414167775505,0.9346464050344739,0.9678566218330764,0.6535431192286377,0.051739930365920964,0.19452069547209497,0.4946260922027385
d-fast_v-3_n-0.07_s-20260712,20260712,lowrank,2,0.07,3,fast,0.08742845803499222,0.7371975830756128,0.5087841959777386,0.25886135807671395,0.5097489101702677,0.8284188241482782,0.2743540890137305,0.8809230153802379,0.9420250729697609,0.7957886742250784,0.04826935820161055,0.1988941878868081,0.4830533508569452
d-fast_v-3_n-0.07_s-20260712,20260712,lowrank,3,0.07,3,fast,0.08742845803499222,0.006004625000059605,0.5100614971567881,0.2601627308818242,0.5113478594616718,0.8274663578768174,0.3193430754221507,0.8953511244106637,0.9616493895971037,0.9222472833308414,0.04880523697676477,0.19893893397136253,0.48826827537471973
d-fast_v-3_n-0.07_s-20260712,20260712,lowrank,5,0.07,3,fast,0.08742845803499222,0.006828041980043054,0.5108743445640691,0.26099259593376717,0.5126096421481745,0.8268584121623394,0.3431256713359678,0.9060374446141243,0.994693975654045,0.9887511310676523,0.04914532431878997,0.19334967472160386,0.4878408662591145
d-fast_v-3_n-0.07_s-20260712,20260712,lowrank,8,0.07,3,fast,0.08742845803499222,0.008095917059108615,0.5125906386511511,0.262749162832795,0.514321553841544,0.8255701029506683,0.3557021338892219,0.9384584863167461,1.0916483344465207,1.0241511234533167,0.04964229450817536,0.19335178842769468,0.4903830284873739
d-fast_v-3_n-0.07_s-20260713,20260713,framewise,0,0.07,3,fast,0.08440833305940032,0.0,0.5147397390315354,0.2649569989382532,0.5164634546138681,0.8239479647471836,0.36494959060614995,0.9652967965066414,1.1678501934731902,1.048870145430274,0.0487112682109212,0.1930860433886943,0.491375683120945
d-fast_v-3_n-0.07_s-20260713,20260713,lowrank,1,0.07,3,fast,0.08440833305940032,0.05056174995843321,0.5247707312688228,0.275384320396415,0.5258763121476592,0.8162432533000212,0.20319114697017454,0.9343731375155098,0.9678265127332051,0.6539160872842292,0.05050625326734819,0.19476954870115065,0.4919903784807604
d-fast_v-3_n-0.07_s-20260713,20260713,lowrank,2,0.07,3,fast,0.08440833305940032,0.01960595801938325,0.5086837732177935,0.25875918113509155,0.5096197044397154,0.8284935604242052,0.274565903636799,0.8805026773590721,0.9425540303356565,0.796451096810388,0.04685082757972569,0.19920932331952199,0.4801307314402624
d-fast_v-3_n-0.07_s-20260713,20260713,lowrank,3,0.07,3,fast,0.08440833305940032,0.008321499917656183,0.510056546799083,0.26015768093260505,0.5113254410803602,0.8274700560206417,0.31998340219013127,0.8960867873967457,0.9635081857536593,0.9244191396786164,0.04743842179070074,0.19923480391063728,0.4855032923934368
d-fast_v-3_n-0.07_s-20260713,20260713,lowrank,5,0.07,3,fast,0.08440833305940032,0.05716570804361254,0.5108343404876314,0.26095172342143336,0.5125374349173435,0.8268883651688521,0.34386352523066854,0.9068030315161952,0.9979979987085889,0.9912392359441062,0.04785705727063077,0.19336987478605105,0.48569120917458186
d-fast_v-3_n-0.07_s-20260713,20260713,lowrank,8,0.07,3,fast,0.08440833305940032,0.004352916963398457,0.5125929691843749,0.26275155205725353,0.5143135036414075,0.8255683492657837,0.35632230097589757,0.9385441681378724,1.0964616850288067,1.0257471492983758,0.0482045099236946,0.19311270599564948,0.48869990081417375
d-fast_v-3_n-0.07_s-20260714,20260714,framewise,0,0.07,3,fast,0.0846920000622049,0.0,0.5141557116834637,0.2643560958567291,0.5158666606951146,0.824389775546324,0.363988118709455,0.9636350979586997,1.1564862554208464,1.0464305046232716,0.049836684670075335,0.19309400509367963,0.4900347144364764
d-fast_v-3_n-0.07_s-20260714,20260714,lowrank,1,0.07,3,fast,0.0846920000622049,0.008522749994881451,0.5241100656772372,0.2746913609441979,0.5252342885927255,0.8167575331723901,0.2039392622417954,0.9350299080754121,0.967920845404679,0.65629827634508,0.05140434452853813,0.19464702989201849,0.49071845083778176
d-fast_v-3_n-0.07_s-20260714,20260714,lowrank,2,0.07,3,fast,0.0846920000622049,0.009655500063672662,0.5082698552817321,0.25833824578811293,0.509204191427495,0.8288013781961275,0.27521769062133455,0.8819701267141183,0.9430917543062349,0.7984958757104861,0.04836761663446844,0.19888810540234425,0.47904947231897105
d-fast_v-3_n-0.07_s-20260714,20260714,lowrank,3,0.07,3,fast,0.0846920000622049,0.030581749975681305,0.5095982207510095,0.2596903465925946,0.5108522769949878,0.8278122195586664,0.32005468424184774,0.8972206557016724,0.9641069644315328,0.9246779759474846,0.04876604472346582,0.19895962327358538,0.48444612088338357
d-fast_v-3_n-0.07_s-20260714,20260714,lowrank,5,0.07,3,fast,0.0846920000622049,0.009621249977499247,0.5103237767001942,0.26043035706554973,0.5120172452482492,0.8272703480708268,0.343803055210962,0.9081976100353659,1.0019182379241434,0.9914460729282055,0.04898008857488833,0.19354811021146348,0.4845499630745287
d-fast_v-3_n-0.07_s-20260714,20260714,lowrank,8,0.07,3,fast,0.0846920000622049,0.13039104198105633,0.512018633368351,0.2621630809163938,0.5137243961725952,0.8260001731612218,0.35482833534637914,0.9357740405751289,1.0767181290243724,1.022100921633309,0.049359403515840235,0.19328376707447958,0.48734086949435884
d-fast_v-3_n-0.07_s-20260715,20260715,framewise,0,0.07,3,fast,0.10785104101523757,0.0,0.5146458318643935,0.26486033225539357,0.5163791820425536,0.824019054400829,0.3633662328206121,0.9622619557801295,1.1546734229565088,1.0434449496722107,0.048056365974519254,0.19319034538767793,0.4906682656827356
d-fast_v-3_n-0.07_s-20260715,20260715,lowrank,1,0.07,3,fast,0.10785104101523757,0.00502549996599555,0.5245406159679784,0.27514285780006614,0.5256370490568679,0.8164224915452832,0.20161996403464735,0.9338950205048573,0.9674809158816317,0.6501764620131238,0.050523612832511215,0.19469803330780472,0.4915159824778945
d-fast_v-3_n-0.07_s-20260715,20260715,lowrank,2,0.07,3,fast,0.10785104101523757,0.014438375015743077,0.5087886782615166,0.2588659191271011,0.5097391944475188,0.8284154878575534,0.2742388988419744,0.8813088452698014,0.9429041981370637,0.7948564765784859,0.046440937741218005,0.19899791396635239,0.48084224057049324
d-fast_v-3_n-0.07_s-20260715,20260715,lowrank,3,0.07,3,fast,0.10785104101523757,0.00804779096506536,0.5101814052695582,0.2602850662828212,0.5114457071827678,0.8273767650130572,0.3197591282454179,0.8972009386158862,0.9643208582326771,0.9225389594564175,0.046869004264365285,0.1990196853831839,0.48617264029847923
d-fast_v-3_n-0.07_s-20260715,20260715,lowrank,5,0.07,3,fast,0.10785104101523757,0.004096291959285736,0.5109544733064425,0.26107447379186405,0.5126815924578388,0.8267984055394726,0.34358423463735976,0.9079198160815745,0.9995367710077239,0.9895329372972346,0.047202178119162705,0.19345935893429478,0.48610377926588594
d-fast_v-3_n-0.07_s-20260715,20260715,lowrank,8,0.07,3,fast,0.10785104101523757,0.008705208078026772,0.5125278857621316,0.2626848336838006,0.5142497585446935,0.8256173189876991,0.3542652296675114,0.9342842077237276,1.0764192295149082,1.019040663248882,0.04755757275944261,0.1932558788070487,0.4882930564703561
d-fast_v-3_n-0.07_s-20260716,20260716,framewise,0,0.07,3,fast,0.08750716701615602,0.0,0.5147740983651358,0.2649923723476385,0.5164976840204427,0.8239219492521719,0.3628677739834441,0.9599658849087134,1.1511286531494143,1.0422515842175706,0.05041851957615632,0.1931221465529633,0.49176551626421594
d-fast_v-3_n-0.07_s-20260716,20260716,lowrank,1,0.07,3,fast,0.08750716701615602,0.006811958039179444,0.5249947379076769,0.2756194748307504,0.5261011200634691,0.8160686597800996,0.20262700735234906,0.9341735200726119,0.9674836679929041,0.6512155224546292,0.05251239354898584,0.19480318710776157,0.49204734026765123
d-fast_v-3_n-0.07_s-20260716,20260716,lowrank,2,0.07,3,fast,0.08750716701615602,0.005323791992850602,0.5091207058525322,0.2592038931277806,0.5100522012421758,0.8281682311954571,0.27452587953449475,0.8809217409756898,0.9423000301611022,0.7955820730563093,0.04898687702431277,0.19905642198644638,0.4814488812667865
d-fast_v-3_n-0.07_s-20260716,20260716,lowrank,3,0.07,3,fast,0.08750716701615602,0.006950124981813133,0.5104488979635671,0.26055807743222015,0.5116997049344543,0.8271767891163789,0.3196068406959979,0.8962411123142396,0.9631731828569032,0.9220896305439633,0.04941670142961087,0.19911092810092265,0.48678850907978594
d-fast_v-3_n-0.07_s-20260716,20260716,lowrank,5,0.07,3,fast,0.08750716701615602,0.010155125055462122,0.5110675207208342,0.26119001073574033,0.5127709005362335,0.8267137234454044,0.3426853810502603,0.9048400483331634,0.99419251962242,0.9869280104816386,0.04960537296755763,0.19339243280733623,0.4868050874054622
d-fast_v-3_n-0.07_s-20260716,20260716,lowrank,8,0.07,3,fast,0.08750716701615602,0.008431124966591597,0.5126889586121273,0.26284996828278756,0.5144051921983769,0.8254961087605578,0.3547795204634203,0.934874332150334,1.0838206748196935,1.0207373330628802,0.04995176857808435,0.19315481892505298,0.48914043099058746
d-fast_v-3_n-0.07_s-20260717,20260717,framewise,0,0.07,3,fast,0.09070045803673565,0.0,0.5147597269881925,0.2649775765289585,0.5165094365776879,0.823932830987601,0.3646747532937734,0.9658807673713691,1.165702100607844,1.0472908167952635,0.04953151159652887,0.19314736593860257,0.49443893661575244
d-fast_v-3_n-0.07_s-20260717,20260717,lowrank,1,0.07,3,fast,0.09070045803673565,0.010793915949761868,0.5245679139030999,0.27517149629665,0.5256856478798217,0.8164012351796868,0.20244648519911193,0.9344701585349937,0.9680228797747925,0.6530238606186042,0.05150654479075894,0.1946191681193015,0.4956438190693977
d-fast_v-3_n-0.07_s-20260717,20260717,lowrank,2,0.07,3,fast,0.09070045803673565,0.008774999994784594,0.5088891152543394,0.2589681316243443,0.5098592708796066,0.8283407185271833,0.2747130494981369,0.8817736990768346,0.9432313183726849,0.7965028068053289,0.04801161463580703,0.19893308497202392,0.48481968055154046
d-fast_v-3_n-0.07_s-20260717,20260717,lowrank,3,0.07,3,fast,0.09070045803673565,0.005326459067873657,0.5102359795768386,0.2603407548547361,0.511527899046509,0.8273359780313829,0.3201557039744813,0.8970755773136994,0.9638453280293895,0.9239554066083241,0.048423745942109325,0.19894244294490357,0.4898795784764011
d-fast_v-3_n-0.07_s-20260717,20260717,lowrank,5,0.07,3,fast,0.09070045803673565,0.06287162494845688,0.5109969332437,0.26111786578446633,0.5127305713291977,0.8267666026618051,0.34318261723326726,0.9070792941190942,0.9958126380489668,0.988577454589198,0.04877541443542536,0.19355113578889052,0.4894286775350071
d-fast_v-3_n-0.07_s-20260717,20260717,lowrank,8,0.07,3,fast,0.09070045803673565,0.018382583046332,0.512683619322216,0.26284449352132677,0.5144270733352337,0.825500127568171,0.35605805583533,0.939748517696324,1.0920834069202836,1.024286217511149,0.049109940235305787,0.19320644238474097,0.49200725670710016
d-fast_v-3_n-0.14_s-20260710,20260710,framewise,0,0.14,3,fast,0.09293879091273993,0.0,0.5268675720794478,0.27758943850889206,0.5286213772603028,0.8146045643773135,0.40642876401813943,1.0959877524506563,1.4797545171700557,1.156236097790905,0.050656565139138375,0.19300013680040165,0.513960796400936
d-fast_v-3_n-0.14_s-20260710,20260710,lowrank,1,0.14,3,fast,0.09293879091273993,0.007278124918229878,0.525331348715429,0.2759730259431717,0.5264602969294029,0.815806090759908,0.20346006603934627,0.9350592363197741,0.9687663603973857,0.6515398777749668,0.05026811986534879,0.19409391394253978,0.4966051072583445
d-fast_v-3_n-0.14_s-20260710,20260710,lowrank,2,0.14,3,fast,0.09293879091273993,0.009683542069979012,0.510620686965733,0.2607334859573572,0.5115962474984092,0.8270482799231429,0.2755758237845576,0.8853922259333248,0.9457956839421671,0.7981662213663322,0.04693628987103317,0.19831842835627414,0.4878670763967432
d-fast_v-3_n-0.14_s-20260710,20260710,lowrank,3,0.14,3,fast,0.09293879091273993,0.09436220908537507,0.5127692806646293,0.2629323351933214,0.513990721719343,0.8254356440811867,0.3230231381194428,0.9089306372461942,0.9822220488970812,0.9297918791614099,0.04732600657290173,0.19838345627894668,0.49482295413429533
d-fast_v-3_n-0.14_s-20260710,20260710,lowrank,5,0.14,3,fast,0.09293879091273993,0.0337136669550091,0.5151235560984452,0.26535227804750805,0.516841031866362,0.8236572086614844,0.35261586441897524,0.9401176096917717,1.067684290474814,1.0129826739552243,0.048098948870779895,0.1932861244835249,0.49823500679903915
d-fast_v-3_n-0.14_s-20260710,20260710,lowrank,8,0.14,3,fast,0.09293879091273993,0.008161042002029717,0.5196628505146031,0.2700494782049628,0.5213835287845584,0.8201941917766901,0.3781770058597663,1.011337249646865,1.263759103398759,1.0822837636797549,0.0492286934439713,0.19316222584886059,0.5057643195369247
d-fast_v-3_n-0.14_s-20260711,20260711,framewise,0,0.14,3,fast,0.08694474992807955,0.0,0.528641843363194,0.2794621985544357,0.5303812593571486,0.8132102675718982,0.41097509645645414,1.107256865354313,1.5017164294270369,1.1680568354817638,0.053516236924884664,0.19340325598978053,0.5108140868459432
d-fast_v-3_n-0.14_s-20260711,20260711,lowrank,1,0.14,3,fast,0.08694474992807955,0.04283604200463742,0.5265511180276777,0.27725607989619744,0.5277026541338004,0.8148525045250883,0.2035488841403661,0.9370442321434806,0.9704306340427631,0.6585342335437391,0.05243072703901988,0.1948457287961202,0.4958573098437925
d-fast_v-3_n-0.14_s-20260711,20260711,lowrank,2,0.14,3,fast,0.08694474992807955,0.007103375042788684,0.5114369289052665,0.26156773224805063,0.5124486286435911,0.8264368142259754,0.2757654079338333,0.8855791867635234,0.9457660859962106,0.7997857386126587,0.04935927850689963,0.19898770829719706,0.48383176478662754
d-fast_v-3_n-0.14_s-20260711,20260711,lowrank,3,0.14,3,fast,0.08694474992807955,0.00920808408409357,0.513498888186481,0.2636811081687521,0.5147407416893587,0.8248857744639135,0.32370260585396343,0.9081935515532321,0.98017747927007,0.9328859123549622,0.0502629971631999,0.1987992688309192,0.4899696837715872
d-fast_v-3_n-0.14_s-20260711,20260711,lowrank,5,0.14,3,fast,0.08694474992807955,0.00845358392689377,0.516100110805165,0.26635932437310367,0.5177904346792306,0.822915989726041,0.3520128057562331,0.938361959319672,1.049909114372935,1.0111954733985866,0.050923979977181656,0.19347545158387217,0.49306505539383083
d-fast_v-3_n-0.14_s-20260711,20260711,lowrank,8,0.14,3,fast,0.08694474992807955,0.007631666027009487,0.5211560764100818,0.271603655979151,0.5228701447036964,0.8190451483991276,0.3823155859294873,1.023763963578239,1.2903926719484449,1.093871250971991,0.05203016318159249,0.1933364020018972,0.5020630696401007
d-fast_v-3_n-0.14_s-20260712,20260712,framewise,0,0.14,3,fast,0.09215516597032547,0.0,0.528788190924147,0.2796169508608321,0.5305390505218015,0.8130949453039874,0.4121388040947888,1.112243437277389,1.526134810375394,1.1716473561689364,0.053385057469230605,0.19391682569329052,0.5147881432231767
d-fast_v-3_n-0.14_s-20260712,20260712,lowrank,1,0.14,3,fast,0.09215516597032547,0.008771541062742472,0.5267116205816826,0.2774251312557824,0.5278443643882998,0.814726779633135,0.20412109538266154,0.9366328159968063,0.9692805384107555,0.6539088075529566,0.05190772907470029,0.19441228860491,0.49923226136840343
d-fast_v-3_n-0.14_s-20260712,20260712,lowrank,2,0.14,3,fast,0.09215516597032547,0.005789708928205073,0.5115015921792211,0.2616338788018782,0.5124826205584037,0.8263883123636441,0.27519044172683843,0.8852621754836374,0.9450748561692333,0.7967276973361904,0.04883245952007316,0.1987073569983908,0.48855846277287357
d-fast_v-3_n-0.14_s-20260712,20260712,lowrank,3,0.14,3,fast,0.09215516597032547,0.10332400002516806,0.5133945669171287,0.2635739813400262,0.5146931868419752,0.8249644666884317,0.32201496869900326,0.9054247964113413,0.9741652151522839,0.9280969122562944,0.04952695052183714,0.1988522794648146,0.4948035525036311
d-fast_v-3_n-0.14_s-20260712,20260712,lowrank,5,0.14,3,fast,0.09215516597032547,0.08355208393186331,0.5160660201831263,0.26632413718765097,0.5178440294517191,0.8229418998979583,0.3516061190135554,0.9418929649195865,1.0722800623904403,1.0114243252279531,0.05028073611297372,0.19371096067656995,0.4972765320862517
d-fast_v-3_n-0.14_s-20260712,20260712,lowrank,8,0.14,3,fast,0.09215516597032547,0.06651637505274266,0.5211394187585825,0.2715862937840332,0.5228529183004536,0.8190579936173711,0.38191249664822213,1.0268047246304226,1.3093464213978852,1.094279940158488,0.051735559166239765,0.1937213112727907,0.5059153825685068
d-fast_v-3_n-0.14_s-20260713,20260713,framewise,0,0.14,3,fast,0.20889366697520018,0.0,0.5285639781400782,0.279379878987265,0.5302686192001556,0.8132716059020804,0.4108694042082682,1.1082098942784007,1.518060556402564,1.1694535243823418,0.05046101632678845,0.19328135500190732,0.5115990525911066
d-fast_v-3_n-0.14_s-20260713,20260713,lowrank,1,0.14,3,fast,0.20889366697520018,0.0062705830205231905,0.5265880782893153,0.27729500419643405,0.5277079830717415,0.8148235579207056,0.20424800317279523,0.9359931122033947,0.9694497535684039,0.6546466295228474,0.04940035419156619,0.19485109495923544,0.49368280489340854
d-fast_v-3_n-0.14_s-20260713,20260713,lowrank,2,0.14,3,fast,0.20889366697520018,0.010272208019159734,0.5111213082454316,0.26124499174252147,0.5120467253008489,0.8266734224076394,0.27530133812883084,0.8839265763469992,0.9458996099067216,0.797511952254264,0.04597055527659649,0.1993065802660399,0.4821090006652916
d-fast_v-3_n-0.14_s-20260713,20260713,lowrank,3,0.14,3,fast,0.20889366697520018,0.06049241602886468,0.5132029032272966,0.26337721988092594,0.5144654518243525,0.8251089823304164,0.3230111467530743,0.9066482884108816,0.9782129295000324,0.9321476485875759,0.04677785729451184,0.19941413424277413,0.4885874987055343
d-fast_v-3_n-0.14_s-20260713,20260713,lowrank,5,0.14,3,fast,0.20889366697520018,0.08721920801326632,0.5163109013249938,0.26657694682702743,0.5179404988931375,0.8227557247596631,0.35597689869850513,0.9576586268730258,1.1361174702123287,1.0252065150974317,0.047617542819126585,0.1930972121559401,0.49477315245784503
d-fast_v-3_n-0.14_s-20260713,20260713,lowrank,8,0.14,3,fast,0.20889366697520018,0.01313129102345556,0.521079506106592,0.27152385168428983,0.5227432051162829,0.8191041890140792,0.38194956014480724,1.0231564581005572,1.312785191479119,1.0942931905216926,0.048769143419949035,0.1932287309304537,0.5029081315414098
d-fast_v-3_n-0.14_s-20260714,20260714,framewise,0,0.14,3,fast,0.08925083407666534,0.0,0.5275995458235789,0.27836128075324684,0.5292605567866582,0.8140302060257231,0.40813252063517513,1.1030361817871381,1.4864752453513772,1.1628195465238997,0.05269670316358097,0.19351418871709022,0.5092618552805657
d-fast_v-3_n-0.14_s-20260714,20260714,lowrank,1,0.14,3,fast,0.08925083407666534,0.009247374953702092,0.5254050448036574,0.2760504611051332,0.5265674693862853,0.8157485713157232,0.20603717248771905,0.9381717482519435,0.9701753592486158,0.6607916080547701,0.051347184982060076,0.19502243887248452,0.4912835366207748
d-fast_v-3_n-0.14_s-20260714,20260714,lowrank,2,0.14,3,fast,0.08925083407666534,0.007672584033571184,0.5105346954177529,0.26064567522529775,0.511456850259849,0.8271126150181074,0.27708316081994766,0.8879129542886286,0.9473695720951859,0.8028174616189493,0.04913209376068198,0.19905687253414459,0.48042916738523794
d-fast_v-3_n-0.14_s-20260714,20260714,lowrank,3,0.14,3,fast,0.08925083407666534,0.006853458005934954,0.512625488469365,0.262784891428455,0.5138529497538884,0.8255438778605223,0.32350680600040954,0.9106914730488391,0.9817336552925484,0.9337911748817477,0.049523926636899404,0.1991088921069109,0.48721708870095426
d-fast_v-3_n-0.14_s-20260714,20260714,lowrank,5,0.14,3,fast,0.08925083407666534,0.004930041031911969,0.5153291250370313,0.26556410711143225,0.5169392777239853,0.8235013509705204,0.35474132240053086,0.9513428234186357,1.1000078115181353,1.0218656949227833,0.05006900997114785,0.19372158416483326,0.49129078432124684
d-fast_v-3_n-0.14_s-20260714,20260714,lowrank,8,0.14,3,fast,0.08925083407666534,0.010793082998134196,0.5201384072067365,0.27054396265156083,0.5217486458847433,0.8198287814617773,0.3784061167193342,1.016801133266281,1.2611831868169383,1.086495040062152,0.0511422218211143,0.19371945469397506,0.5005181817097202
d-fast_v-3_n-0.14_s-20260715,20260715,framewise,0,0.14,3,fast,0.10556000005453825,0.0,0.5280138992211767,0.278798677770751,0.5297287997884185,0.8137045416296176,0.40578683171117325,1.0959253984783968,1.4757700668017455,1.153529633318738,0.04945571229519175,0.19354991487432244,0.5084016931653713
d-fast_v-3_n-0.14_s-20260715,20260715,lowrank,1,0.14,3,fast,0.10556000005453825,0.006545292097143829,0.5261914022419386,0.2768773917933376,0.5272939529896961,0.8151340676216353,0.20067467952601148,0.9351750089325788,0.9686857675317033,0.6473612241529462,0.04967444985750748,0.19482356658035702,0.4927054070190031
d-fast_v-3_n-0.14_s-20260715,20260715,lowrank,2,0.14,3,fast,0.10556000005453825,0.008610332966782153,0.5114002646114606,0.2615302306446719,0.5123590865839325,0.8264643109566172,0.274737914082726,0.8857462764153647,0.946736893827178,0.7948766736184227,0.0453176389498878,0.1989181617277904,0.4837960263062309
d-fast_v-3_n-0.14_s-20260715,20260715,lowrank,3,0.14,3,fast,0.10556000005453825,0.06364920909982175,0.5135701105364354,0.2637542584364065,0.5148262602365392,0.8248320361105608,0.32281085832491524,0.9093259508072139,0.9791410285884081,0.9286751183425984,0.04580559405653577,0.19898760505507707,0.49028870323508694
d-fast_v-3_n-0.14_s-20260715,20260715,lowrank,5,0.14,3,fast,0.10556000005453825,0.21802133310120553,0.5159663810590395,0.26622130638316194,0.5176809916171542,0.823017614942637,0.35284063700200885,0.9421754428064627,1.0696972571894674,1.0127068227969755,0.04658707837113991,0.19348481833654974,0.49293234656813945
d-fast_v-3_n-0.14_s-20260715,20260715,lowrank,8,0.14,3,fast,0.10556000005453825,0.18436695798300207,0.520625383456659,0.2710507898993932,0.5222769282918229,0.81945408106344,0.3754349023914597,1.006197662185769,1.2416292135529032,1.0739091641736547,0.04764433014889302,0.1933283694589046,0.5008471526453822
d-fast_v-3_n-0.14_s-20260716,20260716,framewise,0,0.14,3,fast,0.14138625003397465,0.0,0.5285330296490282,0.2793471634299804,0.5302558464112397,0.8132959817822871,0.4048957517463397,1.0922002776089386,1.4716186827175881,1.1513640463251857,0.053741838852708126,0.19377622968725716,0.5118637071398177
d-fast_v-3_n-0.14_s-20260716,20260716,lowrank,1,0.14,3,fast,0.14138625003397465,0.01780679204966873,0.5273843491735948,0.2781342517532562,0.5285109737739613,0.8141991893476704,0.20308194234021565,0.9358239510774307,0.9688494787102863,0.649463500896517,0.053448103575851454,0.19509463098856497,0.49472383554229116
d-fast_v-3_n-0.14_s-20260716,20260716,lowrank,2,0.14,3,fast,0.14138625003397465,0.0127695839619264,0.5123983106109928,0.26255202871699945,0.5133045308188586,0.8257147860757961,0.27539614110627475,0.8852281868754224,0.9458984771996228,0.796080584343082,0.050231933133833125,0.19909794557233804,0.48596307461672994
