axis,condition,condition_value,seed,method,rank,view_count,frame_count,noise_level,bias,dynamics,reconstruction_seconds,postprocess_seconds,rel_l2_global,paper_l2_squared,mean_frame_rel_l2_global,global_cc,temporal_smoothness,temporal_gradient_rel_l2,temporal_curvature_rel_l2,dynamics_energy_ratio,centroid_rmse,mass_trace_rmse,heldout_reprojection_rel_l2
rank,rank_3,3,20260713,framewise,3,5,18,0.14,none,smooth,0.1154896670486778,0.0,0.3691560675431132,0.13627620220389555,0.3697764804377532,0.9136907349251115,0.24914437822696975,1.3116585502360147,3.3827016314167757,1.4841679942422694,0.07002091159188709,0.15630997709194377,0.2969690445412775
rank,rank_3,3,20260713,lowrank,3,5,18,0.14,none,smooth,0.1154896670486778,0.003486041910946369,0.3542078469957473,0.12546319887336274,0.35416198961408735,0.9208345759190495,0.15365475516964297,0.717974459589922,0.9117478480423559,0.9252589971500583,0.06790752454453573,0.15800970278654247,0.26779215744958157
rank,rank_5,5,20260713,framewise,5,5,18,0.14,none,smooth,0.1154896670486778,0.0,0.3691560675431132,0.13627620220389555,0.3697764804377532,0.9136907349251115,0.24914437822696975,1.3116585502360147,3.3827016314167757,1.4841679942422694,0.07002091159188709,0.15630997709194377,0.2969690445412775
rank,rank_5,5,20260713,lowrank,5,5,18,0.14,none,smooth,0.1154896670486778,0.007380625000223517,0.35516664292200517,0.12614334424448714,0.3556883765934068,0.9203868575884444,0.1702566657109752,0.7559059735322341,1.1177298723409614,1.0239253514628464,0.0681133699335437,0.1518926278556426,0.26577435910667485
rank,rank_8,8,20260713,framewise,8,5,18,0.14,none,smooth,0.1154896670486778,0.0,0.3691560675431132,0.13627620220389555,0.3697764804377532,0.9136907349251115,0.24914437822696975,1.3116585502360147,3.3827016314167757,1.4841679942422694,0.07002091159188709,0.15630997709194377,0.2969690445412775
rank,rank_8,8,20260713,lowrank,8,5,18,0.14,none,smooth,0.1154896670486778,0.018894125008955598,0.36019224960735374,0.1297384566772062,0.36069695077835984,0.918016680581941,0.19957038556324663,0.9837331803341602,2.156129542377469,1.2038520457824977,0.0687480735176217,0.15349254905540147,0.28161982070575065
rank,rank_12,12,20260713,framewise,12,5,18,0.14,none,smooth,0.1154896670486778,0.0,0.3691560675431132,0.13627620220389555,0.3697764804377532,0.9136907349251115,0.24914437822696975,1.3116585502360147,3.3827016314167757,1.4841679942422694,0.07002091159188709,0.15630997709194377,0.2969690445412775
rank,rank_12,12,20260713,lowrank,12,5,18,0.14,none,smooth,0.1154896670486778,0.045909041073173285,0.3647585132225182,0.13304877296830198,0.3652465627992588,0.915828838892035,0.226535740972808,1.1641365538988326,2.8499475891278307,1.3562877425242934,0.06949416751945939,0.15485481386525304,0.29044520693360576
rank,rank_1,1,20260714,framewise,1,5,18,0.14,none,smooth,0.10613154107704759,0.0,0.37066998650378635,0.13739623889471714,0.37141867404219464,0.9129475637758961,0.25223056219393014,1.3322086156538588,3.478702728979028,1.5009161702298666,0.068385195944988,0.1576893775646725,0.30135739624941904
rank,rank_1,1,20260714,lowrank,1,5,18,0.14,none,smooth,0.10613154107704759,0.004659457947127521,0.3959320074299946,0.15676215450754533,0.39517849052741155,0.9000007841709661,0.09090794268654769,0.849235028397474,0.94527888266638,0.6141456662800946,0.06735186836741101,0.14827768151931545,0.34964855869988776
rank,rank_2,2,20260714,framewise,2,5,18,0.14,none,smooth,0.10613154107704759,0.0,0.37066998650378635,0.13739623889471714,0.37141867404219464,0.9129475637758961,0.25223056219393014,1.3322086156538588,3.478702728979028,1.5009161702298666,0.068385195944988,0.1576893775646725,0.30135739624941904
rank,rank_2,2,20260714,lowrank,2,5,18,0.14,none,smooth,0.10613154107704759,0.005279999924823642,0.3598628661320919,0.1295012824208039,0.35957578553028363,0.9181732327552936,0.1316482953497697,0.759962750273734,0.9236587115365811,0.79245219178804,0.06609540485410222,0.15731701844237966,0.2698904479127794
rank,rank_3,3,20260714,framewise,3,5,18,0.14,none,smooth,0.10613154107704759,0.0,0.37066998650378635,0.13739623889471714,0.37141867404219464,0.9129475637758961,0.25223056219393014,1.3322086156538588,3.478702728979028,1.5009161702298666,0.068385195944988,0.1576893775646725,0.30135739624941904
rank,rank_3,3,20260714,lowrank,3,5,18,0.14,none,smooth,0.10613154107704759,0.0037683340488001704,0.35544502310622855,0.12634116445098734,0.3554976674578177,0.9202565978713103,0.154038597623203,0.7181577992758518,0.8900484239959736,0.9266338659277116,0.06635583267248787,0.15841499100721554,0.27039018698831335
rank,rank_5,5,20260714,framewise,5,5,18,0.14,none,smooth,0.10613154107704759,0.0,0.37066998650378635,0.13739623889471714,0.37141867404219464,0.9129475637758961,0.25223056219393014,1.3322086156538588,3.478702728979028,1.5009161702298666,0.068385195944988,0.1576893775646725,0.30135739624941904
rank,rank_5,5,20260714,lowrank,5,5,18,0.14,none,smooth,0.10613154107704759,0.0049944170750677586,0.3564638996095116,0.12706651172481995,0.3570322881159032,0.9197788167865361,0.17153256749191892,0.7685188014524141,1.2101352088076733,1.0294951308117315,0.06669951272741302,0.15235036659984905,0.2703957952844006
rank,rank_8,8,20260714,framewise,8,5,18,0.14,none,smooth,0.10613154107704759,0.0,0.37066998650378635,0.13739623889471714,0.37141867404219464,0.9129475637758961,0.25223056219393014,1.3322086156538588,3.478702728979028,1.5009161702298666,0.068385195944988,0.1576893775646725,0.30135739624941904
rank,rank_8,8,20260714,lowrank,8,5,18,0.14,none,smooth,0.10613154107704759,0.004680250072851777,0.3615320748405123,0.13070544113848578,0.36214384113650744,0.917378124349416,0.20306122783921554,1.0042649982191478,2.325729819586747,1.218048909678813,0.06720460213176105,0.15412498272216288,0.2858545373476039
rank,rank_12,12,20260714,framewise,12,5,18,0.14,none,smooth,0.10613154107704759,0.0,0.37066998650378635,0.13739623889471714,0.37141867404219464,0.9129475637758961,0.25223056219393014,1.3322086156538588,3.478702728979028,1.5009161702298666,0.068385195944988,0.1576893775646725,0.30135739624941904
rank,rank_12,12,20260714,lowrank,12,5,18,0.14,none,smooth,0.10613154107704759,0.0036880000261589885,0.3663629761434035,0.13422183028865206,0.3670665371179184,0.9150522910158294,0.23035394231326672,1.1928600129931677,3.013350043708051,1.3792524601407885,0.06772950505406648,0.1561396457974665,0.2957862963777953
rank,rank_1,1,20260715,framewise,1,5,18,0.14,none,smooth,0.11157062498386949,0.0,0.36932332726095324,0.13639972005910117,0.3700175606033805,0.9136088075298866,0.24569486484221278,1.2929300068368925,3.331817664616323,1.462572552307106,0.06724838970881064,0.15819940254830647,0.2934999927566993
rank,rank_1,1,20260715,lowrank,1,5,18,0.14,none,smooth,0.11157062498386949,0.003912667045369744,0.3957360462436618,0.15660701829656565,0.39509407985811384,0.9001052379714579,0.08905333197341268,0.8493607515998043,0.9446675554660559,0.6012369329117282,0.06609664182371205,0.14908648940912891,0.34708933383353224
rank,rank_2,2,20260715,framewise,2,5,18,0.14,none,smooth,0.11157062498386949,0.0,0.36932332726095324,0.13639972005910117,0.3700175606033805,0.9136088075298866,0.24569486484221278,1.2929300068368925,3.331817664616323,1.462572552307106,0.06724838970881064,0.15819940254830647,0.2934999927566993
rank,rank_2,2,20260715,lowrank,2,5,18,0.14,none,smooth,0.11157062498386949,0.0027193339774385095,0.35959369023188714,0.12930762205458643,0.35926379532209424,0.9183010428187034,0.13000634115994097,0.7596302560506916,0.9208689429196846,0.7826496043679494,0.06517088947883777,0.15829883875264078,0.2636934633874488
rank,rank_3,3,20260715,framewise,3,5,18,0.14,none,smooth,0.11157062498386949,0.0,0.36932332726095324,0.13639972005910117,0.3700175606033805,0.9136088075298866,0.24569486484221278,1.2929300068368925,3.331817664616323,1.462572552307106,0.06724838970881064,0.15819940254830647,0.2934999927566993
rank,rank_3,3,20260715,lowrank,3,5,18,0.14,none,smooth,0.11157062498386949,0.003637625020928681,0.35511163358727804,0.1261042723090252,0.3551661004788485,0.9204125833122093,0.15260845624475558,0.7163853238962432,0.880553637628939,0.9177176602126621,0.06536332037166964,0.15968963321130447,0.2646106695024489
rank,rank_5,5,20260715,framewise,5,5,18,0.14,none,smooth,0.11157062498386949,0.0,0.36932332726095324,0.13639972005910117,0.3700175606033805,0.9136088075298866,0.24569486484221278,1.2929300068368925,3.331817664616323,1.462572552307106,0.06724838970881064,0.15819940254830647,0.2934999927566993
rank,rank_5,5,20260715,lowrank,5,5,18,0.14,none,smooth,0.11157062498386949,0.004228625097312033,0.35581055166562203,0.1266011486765943,0.3563672090384111,0.9200853766393804,0.1686631575629936,0.7488944214367519,1.0874652858785374,1.01337822203043,0.06569193809877481,0.15351875130536377,0.26185250625036377
rank,rank_8,8,20260715,framewise,8,5,18,0.14,none,smooth,0.11157062498386949,0.0,0.36932332726095324,0.13639972005910117,0.3700175606033805,0.9136088075298866,0.24569486484221278,1.2929300068368925,3.331817664616323,1.462572552307106,0.06724838970881064,0.15819940254830647,0.2934999927566993
rank,rank_8,8,20260715,lowrank,8,5,18,0.14,none,smooth,0.11157062498386949,0.015791416983120143,0.36044796579745414,0.12992273604752266,0.3610700242138883,0.9178950244287701,0.1948433465917069,0.9507491870104678,2.0033482548502675,1.171415932892324,0.06627856887024806,0.15538617825128545,0.27771265232385683
rank,rank_12,12,20260715,framewise,12,5,18,0.14,none,smooth,0.11157062498386949,0.0,0.36932332726095324,0.13639972005910117,0.3700175606033805,0.9136088075298866,0.24569486484221278,1.2929300068368925,3.331817664616323,1.462572552307106,0.06724838970881064,0.15819940254830647,0.2934999927566993
rank,rank_12,12,20260715,lowrank,12,5,18,0.14,none,smooth,0.11157062498386949,0.105302624986507,0.36511204780650436,0.13330680745345913,0.36576453234103296,0.9156580800971785,0.2233668016294993,1.1497818692594126,2.8422198199741495,1.3375163593608126,0.06665727255369726,0.15708983157940928,0.2876876443284355
rank,rank_1,1,20260716,framewise,1,5,18,0.14,none,smooth,0.12861133401747793,0.0,0.3693738146141625,0.1364370149226177,0.37001738493954184,0.9135840690061554,0.24528755793660942,1.2856117422655098,3.2680046613302713,1.4598497630854201,0.06950853853683948,0.1564354741331819,0.2867530785572289
rank,rank_1,1,20260716,lowrank,1,5,18,0.14,none,smooth,0.12861133401747793,0.005849416949786246,0.39586115195381033,0.15670605162619772,0.39538032312292537,0.9000385598534709,0.08940147186756059,0.8500799797239559,0.9455186320004859,0.6118068777789736,0.06832681589594532,0.14783346360789568,0.3448021743282809
rank,rank_2,2,20260716,framewise,2,5,18,0.14,none,smooth,0.12861133401747793,0.0,0.3693738146141625,0.1364370149226177,0.37001738493954184,0.9135840690061554,0.24528755793660942,1.2856117422655098,3.2680046613302713,1.4598497630854201,0.06950853853683948,0.1564354741331819,0.2867530785572289
rank,rank_2,2,20260716,lowrank,2,5,18,0.14,none,smooth,0.12861133401747793,0.00940770807210356,0.3600650395001394,0.12964683267023694,0.35967534378572,0.9180771622217387,0.1316884148470926,0.7614504316890122,0.9270723657470428,0.7913786316944609,0.06723479568998657,0.15714306102747938,0.2639252005546758
rank,rank_3,3,20260716,framewise,3,5,18,0.14,none,smooth,0.12861133401747793,0.0,0.3693738146141625,0.1364370149226177,0.37001738493954184,0.9135840690061554,0.24528755793660942,1.2856117422655098,3.2680046613302713,1.4598497630854201,0.06950853853683948,0.1564354741331819,0.2867530785572289
rank,rank_3,3,20260716,lowrank,3,5,18,0.14,none,smooth,0.12861133401747793,0.010381332947872579,0.35535017182576184,0.1262737446165985,0.35532450599900056,0.9203009942370957,0.15354667743102798,0.7158366571800524,0.885820913595321,0.9246164975019314,0.0673905969498765,0.15807279701006866,0.2629600195470832
rank,rank_5,5,20260716,framewise,5,5,18,0.14,none,smooth,0.12861133401747793,0.0,0.3693738146141625,0.1364370149226177,0.37001738493954184,0.9135840690061554,0.24528755793660942,1.2856117422655098,3.2680046613302713,1.4598497630854201,0.06950853853683948,0.1564354741331819,0.2867530785572289
rank,rank_5,5,20260716,lowrank,5,5,18,0.14,none,smooth,0.12861133401747793,0.0071604999247938395,0.35581216205024996,0.12660229466287332,0.3562962949140761,0.920084621841587,0.1692689119267296,0.7460861024983884,1.0623540879108457,1.0159545834033044,0.06752093079609144,0.151565468102619,0.2589604866281466
rank,rank_8,8,20260716,framewise,8,5,18,0.14,none,smooth,0.12861133401747793,0.0,0.3693738146141625,0.1364370149226177,0.37001738493954184,0.9135840690061554,0.24528755793660942,1.2856117422655098,3.2680046613302713,1.4598497630854201,0.06950853853683948,0.1564354741331819,0.2867530785572289
rank,rank_8,8,20260716,lowrank,8,5,18,0.14,none,smooth,0.12861133401747793,0.005429291981272399,0.36044951925069973,0.12992385592806055,0.36102977998815583,0.9178942850652618,0.19504468206244002,0.9422236611955681,1.9169097253159033,1.1692289862855343,0.06821832502378385,0.15363193617220497,0.2725744974779287
rank,rank_12,12,20260716,framewise,12,5,18,0.14,none,smooth,0.12861133401747793,0.0,0.3693738146141625,0.1364370149226177,0.37001738493954184,0.9135840690061554,0.24528755793660942,1.2856117422655098,3.2680046613302713,1.4598497630854201,0.06950853853683948,0.1564354741331819,0.2867530785572289
rank,rank_12,12,20260716,lowrank,12,5,18,0.14,none,smooth,0.12861133401747793,0.00663824996445328,0.36504975934115236,0.13326132679503325,0.3656466578902422,0.9156881800232108,0.22060438036452323,1.1242348629320773,2.6445441698761343,1.3195109684477786,0.06885595487714125,0.15498072486977207,0.28037475863512074
rank,rank_1,1,20260717,framewise,1,5,18,0.14,none,smooth,0.12834141706116498,0.0,0.3697811723410589,0.13673811541792794,0.3704709649084761,0.9133843177181852,0.24370380124714752,1.2770330357166473,3.27656840158349,1.4505621571057332,0.07054541333328661,0.15703340510563768,0.29652520071482374
rank,rank_1,1,20260717,lowrank,1,5,18,0.14,none,smooth,0.12834141706116498,0.00740645790938288,0.39594658099224617,0.15677369499944935,0.3955572835087883,0.8999930134294488,0.09191797884078198,0.8511673216648215,0.9496362297240944,0.6157253426506603,0.06943808469679158,0.1482223446469936,0.3491378412408599
rank,rank_2,2,20260717,framewise,2,5,18,0.14,none,smooth,0.12834141706116498,0.0,0.3697811723410589,0.13673811541792794,0.3704709649084761,0.9133843177181852,0.24370380124714752,1.2770330357166473,3.27656840158349,1.4505621571057332,0.07054541333328661,0.15703340510563768,0.29652520071482374
rank,rank_2,2,20260717,lowrank,2,5,18,0.14,none,smooth,0.12834141706116498,0.0071301659336313605,0.3605766906475753,0.13001554983835723,0.36028014083681237,0.9178337452201935,0.13178694092149226,0.7634100586006506,0.9350768911276695,0.794448086182658,0.06872097443983739,0.15779010261174925,0.2721626905887325
rank,rank_3,3,20260717,framewise,3,5,18,0.14,none,smooth,0.12834141706116498,0.0,0.3697811723410589,0.13673811541792794,0.3704709649084761,0.9133843177181852,0.24370380124714752,1.2770330357166473,3.27656840158349,1.4505621571057332,0.07054541333328661,0.15703340510563768,0.29652520071482374
rank,rank_3,3,20260717,lowrank,3,5,18,0.14,none,smooth,0.12834141706116498,0.007674790918827057,0.35578722501890186,0.1265845494866507,0.35586499528436977,0.9200963095385125,0.1537829318779598,0.7179183852891389,0.895927458817408,0.9247619416365808,0.06873670191077771,0.15872942937164955,0.2720590635079953
rank,rank_5,5,20260717,framewise,5,5,18,0.14,none,smooth,0.12834141706116498,0.0,0.3697811723410589,0.13673811541792794,0.3704709649084761,0.9133843177181852,0.24370380124714752,1.2770330357166473,3.27656840158349,1.4505621571057332,0.07054541333328661,0.15703340510563768,0.29652520071482374
rank,rank_5,5,20260717,lowrank,5,5,18,0.14,none,smooth,0.12834141706116498,0.007572375005111098,0.3568588681469512,0.12734825177512316,0.3574038341179657,0.919593169685992,0.16911865524679362,0.7546642032579413,1.124699511297031,1.0152236273920812,0.06903779241503084,0.15254364244588942,0.2717948547294646
rank,rank_8,8,20260717,framewise,8,5,18,0.14,none,smooth,0.12834141706116498,0.0,0.3697811723410589,0.13673811541792794,0.3704709649084761,0.9133843177181852,0.24370380124714752,1.2770330357166473,3.27656840158349,1.4505621571057332,0.07054541333328661,0.15703340510563768,0.29652520071482374
rank,rank_8,8,20260717,lowrank,8,5,18,0.14,none,smooth,0.12834141706116498,0.005176833015866578,0.36125529252312605,0.1305053863759694,0.36183865214673,0.9175102686364487,0.19580254073683628,0.9538726504558978,2.0654574036906683,1.175029942756532,0.06952291820484952,0.15407954940686153,0.2825625524212691
rank,rank_12,12,20260717,framewise,12,5,18,0.14,none,smooth,0.12834141706116498,0.0,0.3697811723410589,0.13673811541792794,0.3704709649084761,0.9133843177181852,0.24370380124714752,1.2770330357166473,3.27656840158349,1.4505621571057332,0.07054541333328661,0.15703340510563768,0.29652520071482374
rank,rank_12,12,20260717,lowrank,12,5,18,0.14,none,smooth,0.12834141706116498,0.0070089169312268496,0.365719945213774,0.13375107832716585,0.3663402973723971,0.915364001504761,0.2220219867627407,1.138995673506658,2.800605726649662,1.3292260479299642,0.06999112926376588,0.15578244449058623,0.29099193182968613
noise,noise_0.00,0.0,20260710,framewise,3,5,18,0.0,none,smooth,0.13780787494033575,0.0,0.3482787106869946,0.12129806031779529,0.3488039248121403,0.9235716215071482,0.1628477111823295,0.6732490270358469,0.8102217221131207,0.9788342940459952,0.06530711652143102,0.1496340741731893,0.2459764401877597
noise,noise_0.00,0.0,20260710,lowrank,3,5,18,0.0,none,smooth,0.13780787494033575,0.003453332930803299,0.3502246561267193,0.12265730975907879,0.3502024504126651,0.9226793077533081,0.15120135239200794,0.6968404207528718,0.8583438696574404,0.910298593005284,0.06539212070008736,0.15705821587268468,0.2564454334675694
noise,noise_0.00,0.0,20260711,framewise,3,5,18,0.0,none,smooth,0.1171955841127783,0.0,0.3482787106869946,0.12129806031779529,0.3488039248121403,0.9235716215071482,0.1628477111823295,0.6732490270358469,0.8102217221131207,0.9788342940459952,0.06530711652143102,0.1496340741731893,0.2459764401877597
noise,noise_0.00,0.0,20260711,lowrank,3,5,18,0.0,none,smooth,0.1171955841127783,0.006019000080414116,0.3502246561267193,0.12265730975907879,0.3502024504126651,0.9226793077533081,0.15120135239200794,0.6968404207528718,0.8583438696574404,0.910298593005284,0.06539212070008736,0.15705821587268468,0.2564454334675694
noise,noise_0.00,0.0,20260712,framewise,3,5,18,0.0,none,smooth,0.11463216599076986,0.0,0.3482787106869946,0.12129806031779529,0.3488039248121403,0.9235716215071482,0.1628477111823295,0.6732490270358469,0.8102217221131207,0.9788342940459952,0.06530711652143102,0.1496340741731893,0.2459764401877597
noise,noise_0.00,0.0,20260712,lowrank,3,5,18,0.0,none,smooth,0.11463216599076986,0.003310416010208428,0.3502246561267193,0.12265730975907879,0.3502024504126651,0.9226793077533081,0.15120135239200794,0.6968404207528718,0.8583438696574404,0.910298593005284,0.06539212070008736,0.15705821587268468,0.2564454334675694
noise,noise_0.00,0.0,20260713,framewise,3,5,18,0.0,none,smooth,0.10645829199347645,0.0,0.3482787106869946,0.12129806031779529,0.3488039248121403,0.9235716215071482,0.1628477111823295,0.6732490270358469,0.8102217221131207,0.9788342940459952,0.06530711652143102,0.1496340741731893,0.2459764401877597
noise,noise_0.00,0.0,20260713,lowrank,3,5,18,0.0,none,smooth,0.10645829199347645,0.0032021659426391125,0.3502246561267193,0.12265730975907879,0.3502024504126651,0.9226793077533081,0.15120135239200794,0.6968404207528718,0.8583438696574404,0.910298593005284,0.06539212070008736,0.15705821587268468,0.2564454334675694
noise,noise_0.00,0.0,20260714,framewise,3,5,18,0.0,none,smooth,0.11079383397009224,0.0,0.3482787106869946,0.12129806031779529,0.3488039248121403,0.9235716215071482,0.1628477111823295,0.6732490270358469,0.8102217221131207,0.9788342940459952,0.06530711652143102,0.1496340741731893,0.2459764401877597
noise,noise_0.00,0.0,20260714,lowrank,3,5,18,0.0,none,smooth,0.11079383397009224,0.0026548330206424,0.3502246561267193,0.12265730975907879,0.3502024504126651,0.9226793077533081,0.15120135239200794,0.6968404207528718,0.8583438696574404,0.910298593005284,0.06539212070008736,0.15705821587268468,0.2564454334675694
noise,noise_0.00,0.0,20260715,framewise,3,5,18,0.0,none,smooth,0.12759079202078283,0.0,0.3482787106869946,0.12129806031779529,0.3488039248121403,0.9235716215071482,0.1628477111823295,0.6732490270358469,0.8102217221131207,0.9788342940459952,0.06530711652143102,0.1496340741731893,0.2459764401877597
noise,noise_0.00,0.0,20260715,lowrank,3,5,18,0.0,none,smooth,0.12759079202078283,0.005273167043924332,0.3502246561267193,0.12265730975907879,0.3502024504126651,0.9226793077533081,0.15120135239200794,0.6968404207528718,0.8583438696574404,0.910298593005284,0.06539212070008736,0.15705821587268468,0.2564454334675694
noise,noise_0.00,0.0,20260716,framewise,3,5,18,0.0,none,smooth,0.11312216706573963,0.0,0.3482787106869946,0.12129806031779529,0.3488039248121403,0.9235716215071482,0.1628477111823295,0.6732490270358469,0.8102217221131207,0.9788342940459952,0.06530711652143102,0.1496340741731893,0.2459764401877597
noise,noise_0.00,0.0,20260716,lowrank,3,5,18,0.0,none,smooth,0.11312216706573963,0.008194666006602347,0.3502246561267193,0.12265730975907879,0.3502024504126651,0.9226793077533081,0.15120135239200794,0.6968404207528718,0.8583438696574404,0.910298593005284,0.06539212070008736,0.15705821587268468,0.2564454334675694
noise,noise_0.00,0.0,20260717,framewise,3,5,18,0.0,none,smooth,0.09894241695292294,0.0,0.3482787106869946,0.12129806031779529,0.3488039248121403,0.9235716215071482,0.1628477111823295,0.6732490270358469,0.8102217221131207,0.9788342940459952,0.06530711652143102,0.1496340741731893,0.2459764401877597
noise,noise_0.00,0.0,20260717,lowrank,3,5,18,0.0,none,smooth,0.09894241695292294,0.007143958006054163,0.3502246561267193,0.12265730975907879,0.3502024504126651,0.9226793077533081,0.15120135239200794,0.6968404207528718,0.8583438696574404,0.910298593005284,0.06539212070008736,0.15705821587268468,0.2564454334675694
noise,noise_0.07,0.07,20260710,framewise,3,5,18,0.07,none,smooth,0.11548191704787314,0.0,0.3540617603566251,0.12535973014683224,0.35462626258479885,0.9209026670557782,0.18825615821581235,0.8826227660967282,1.8597258487042099,1.1281263248439317,0.06861320158545484,0.15125234717291136,0.26078692740787307
noise,noise_0.07,0.07,20260710,lowrank,3,5,18,0.07,none,smooth,0.11548191704787314,0.08754375006537884,0.35163218243933553,0.12364519172705017,0.35162442276250205,0.9220302457106768,0.15139083026681938,0.7009471548179101,0.863614962677435,0.9107545176284891,0.06810477139462721,0.15723439800446415,0.25908905704207336
noise,noise_0.07,0.07,20260711,framewise,3,5,18,0.07,none,smooth,0.18957225000485778,0.0,0.3536599292060773,0.1250753455260476,0.35421874505104906,0.9210897901584725,0.18715954108887228,0.8733514204474557,1.8162223033962608,1.1222035320996828,0.06661718996311515,0.15130933467167026,0.257597723276759
noise,noise_0.07,0.07,20260711,lowrank,3,5,18,0.07,none,smooth,0.18957225000485778,0.045519790961407125,0.35142015414347283,0.1234961247382222,0.3514125541885481,0.922128215549616,0.15185370914710647,0.7022402404857163,0.868470091086876,0.9146565890241495,0.06609845089486525,0.15746547246040815,0.2583798925697135
noise,noise_0.07,0.07,20260712,framewise,3,5,18,0.07,none,smooth,0.17245745891705155,0.0,0.3534536600160425,0.12492948977873619,0.35406180351968475,0.921185747478957,0.18672057626249092,0.8703162373116801,1.796195481532101,1.1190297542121863,0.06550426208957169,0.15130828954769932,0.2571210328530764
noise,noise_0.07,0.07,20260712,lowrank,3,5,18,0.07,none,smooth,0.17245745891705155,0.006788874976336956,0.3512267551380288,0.12336023352478885,0.3512303150891428,0.9222175169341701,0.15165010081989674,0.7015433399334486,0.866270000017281,0.9129289997031979,0.06494887647171946,0.15738642456368682,0.25836169059870534
noise,noise_0.07,0.07,20260713,framewise,3,5,18,0.07,none,smooth,0.10770525003317744,0.0,0.3535228314273658,0.1249783923404217,0.354078456134816,0.9211535759916889,0.18886480067678219,0.8833167849566043,1.8555110022647927,1.1322756907569385,0.06697202773976628,0.15109828323347724,0.2601110199979883
noise,noise_0.07,0.07,20260713,lowrank,3,5,18,0.07,none,smooth,0.10770525003317744,0.005219583050347865,0.3510282974820783,0.12322086563316646,0.35099053553562176,0.9223090940487705,0.15179613598691208,0.7014343717236495,0.8687236740404004,0.9140397344318847,0.0665104168291226,0.15715773659729657,0.25941975214242485
noise,noise_0.07,0.07,20260714,framewise,3,5,18,0.07,none,smooth,0.11901166592724621,0.0,0.3540570925240465,0.1253564247665812,0.354665402848582,0.9209048421913935,0.1899301792286292,0.8918849699902276,1.9028299043162558,1.1381871961123675,0.06621209525360221,0.15143815966659746,0.2614904687966486
noise,noise_0.07,0.07,20260714,lowrank,3,5,18,0.07,none,smooth,0.11901166592724621,0.005959374946542084,0.3514948512890829,0.12354863048273451,0.3515039965946958,0.9220937089002261,0.15204259243768542,0.7023070559076168,0.8658078794028978,0.915315215016585,0.06572988209485929,0.15726569099886317,0.260262417551363
noise,noise_0.07,0.07,20260715,framewise,3,5,18,0.07,none,smooth,0.10946566704660654,0.0,0.353629370698426,0.1250537318205648,0.35420932832357493,0.921104010272002,0.18732671894089065,0.8756770330060817,1.8315687335605277,1.1229577096174568,0.06562688452830173,0.1519648832293306,0.2581722349249583
noise,noise_0.07,0.07,20260715,lowrank,3,5,18,0.07,none,smooth,0.10946566704660654,0.00566304090898484,0.3513697799482911,0.12346072226091054,0.3513721403457338,0.9221514812439925,0.15132972292380292,0.7014032039799821,0.8636326531126404,0.9108793253453782,0.06517533973328135,0.15793298389627866,0.2577864049804657
noise,noise_0.07,0.07,20260716,framewise,3,5,18,0.07,none,smooth,0.11471941706258804,0.0,0.3538483129646806,0.12520862858795054,0.3544008568219785,0.9210020955643176,0.18755396507837532,0.8739519697349906,1.8020904683584498,1.1239538267790665,0.06678464975320962,0.15119926673532147,0.2564695414405658
noise,noise_0.07,0.07,20260716,lowrank,3,5,18,0.07,none,smooth,0.11471941706258804,0.0034930420806631446,0.351615192300058,0.12363324345620676,0.35158112555499366,0.9220380987395969,0.15183136640106948,0.7015161037358898,0.8643653607020237,0.9144231004266725,0.06625750673883486,0.15721031347396394,0.25756763755225315
noise,noise_0.07,0.07,20260717,framewise,3,5,18,0.07,none,smooth,0.09118504193611443,0.0,0.3540257450449538,0.12533422815463463,0.35461208629476554,0.9209194487412018,0.18697476550827533,0.8707027353831067,1.8065450871077287,1.1203114652901671,0.06738504684939604,0.15140621359323667,0.26103862345994855
noise,noise_0.07,0.07,20260717,lowrank,3,5,18,0.07,none,smooth,0.09118504193611443,0.037122500012628734,0.3517642982047167,0.12373812149145684,0.351784997323798,0.9219691651226964,0.1519726325471099,0.7022491132749568,0.8673534110738331,0.9146056147592991,0.06690695459426836,0.15754053073038082,0.2615334794751806
noise,noise_0.14,0.14,20260710,framewise,3,5,18,0.14,none,smooth,0.1048479579621926,0.0,0.3705346013384006,0.13729589078900747,0.3711698469081383,0.9130141718163317,0.24829202969544822,1.3104518738365138,3.3888714686576464,1.4774888708631215,0.07291522950749488,0.15716946457579847,0.2996843625634069
noise,noise_0.14,0.14,20260710,lowrank,3,5,18,0.14,none,smooth,0.1048479579621926,0.004289333010092378,0.3556149231106212,0.126461973538973,0.35563617468039393,0.9201770390034252,0.15268154573622264,0.7152837922876674,0.8851718702039194,0.9172740508582569,0.07107573026631338,0.15840959536177035,0.2668753618947385
noise,noise_0.14,0.14,20260711,framewise,3,5,18,0.14,none,smooth,0.11079879198223352,0.0,0.3689782920757351,0.1361449800231265,0.36964106301836297,0.9137777644278763,0.24458065132160942,1.2853887265529051,3.3009048702979236,1.4577313206008777,0.0692076574493836,0.15679498021238342,0.2888236052735923
noise,noise_0.14,0.14,20260711,lowrank,3,5,18,0.14,none,smooth,0.11079879198223352,0.0038058339850977063,0.35491425637243423,0.12596412937639798,0.35493861363593276,0.9205048502360639,0.15362463864011996,0.718375565240458,0.9021744313090544,0.9255086607497693,0.06704628212028733,0.1584738505525136,0.2643768339376443
