axis,condition,condition_value,seed,rank,rel_l2_global_improvement_pct,paper_l2_squared_improvement_pct,temporal_gradient_rel_l2_improvement_pct,temporal_curvature_rel_l2_improvement_pct,centroid_rmse_improvement_pct,mass_trace_rmse_improvement_pct,heldout_reprojection_rel_l2_improvement_pct,dynamics_energy_closeness_gain
rank,rank_5,5,20260712,5,3.590380335856329,7.0518523621185105,41.68593144183663,68.27182129056618,2.9576566609951325,2.9813316700833368,8.886409690082827,0.43731259986705107
rank,rank_5,5,20260713,5,3.7895691960789257,7.4355300452043265,42.370217203505966,66.95747972683324,2.7242456788254175,2.826018734347699,10.504355927966644,0.46024264277942306
rank,rank_5,5,20260714,5,3.832543073754188,7.518202283351721,42.312428217134595,65.21303189469454,2.4649826534186805,3.3857771824864513,10.274047144769682,0.47142103941813507
rank,rank_5,5,20260715,5,3.658792878183641,7.183718103079219,42.077729074498286,67.36120054143362,2.3144816058082682,2.958703489088,10.78278953569253,0.4491943302766761
rank,rank_5,5,20260716,5,3.6715251670024225,7.208249363451854,41.96645239222439,67.4922713396902,2.8595159422982577,3.1131084925057775,9.692168631221408,0.4438951796821158
rank,rank_5,5,20260717,5,3.4945814337335013,6.8670418734650704,40.9048801282696,65.67446872910858,2.137092756281332,2.859113101890246,8.340048645329006,0.43533852971365206
rank,rank_8,8,20260710,8,2.4408844083466836,4.822189649722014,25.554447205841793,35.530470579519516,1.4399488997358803,2.087248544173105,5.463761634682759,0.28665961740339974
rank,rank_8,8,20260711,8,2.381245503086134,4.7057877046906444,25.618185497921896,36.53874340330775,1.9077106409198985,1.9565287215461933,4.847362752402998,0.2784248469391146
rank,rank_8,8,20260712,8,2.3624719942190078,4.669131249181467,27.213662267968076,42.47084068397541,2.0860451028835345,1.8177170323658762,4.849243002646647,0.29155488177755884
rank,rank_8,8,20260713,8,2.428191955611918,4.797422749468492,25.000818226862386,36.26013236423749,1.817797062777289,1.8024620622054286,5.168627544727704,0.2803159484597717
rank,rank_8,8,20260714,8,2.465241858246878,4.869709542274753,24.616536297771006,33.14376074124443,1.7263879950850887,2.2603899498716467,5.144343259766127,0.2828672605510536
rank,rank_8,8,20260715,8,2.4031413150364025,4.748531748250351,26.465533170143775,39.87221221238819,1.4421473030767498,1.7782774471251344,5.3789917623186465,0.2911566194147821
rank,rank_8,8,20260716,8,2.416060643811661,4.773747797255347,26.71009215150406,41.34311532664641,1.8561942751152272,1.792136966690949,4.94452619326319,0.29062077679988585
rank,rank_8,8,20260717,8,2.305655467511512,4.558150463653221,25.305561894030788,36.96278696050264,1.4494140442439474,1.8810365200768966,4.708756038221458,0.27553221434920117
noise,noise_0.00,0.0,20260710,3,-0.5587322394414111,-1.120586296030725,-3.504111074747048,-5.939380077190967,-0.13016066729441803,-4.961531483031677,-4.256095938202818,-0.06853570104071116
noise,noise_0.00,0.0,20260711,3,-0.5587322394414111,-1.120586296030725,-3.504111074747048,-5.939380077190967,-0.13016066729441803,-4.961531483031677,-4.256095938202818,-0.06853570104071116
noise,noise_0.00,0.0,20260712,3,-0.5587322394414111,-1.120586296030725,-3.504111074747048,-5.939380077190967,-0.13016066729441803,-4.961531483031677,-4.256095938202818,-0.06853570104071116
noise,noise_0.00,0.0,20260713,3,-0.5587322394414111,-1.120586296030725,-3.504111074747048,-5.939380077190967,-0.13016066729441803,-4.961531483031677,-4.256095938202818,-0.06853570104071116
noise,noise_0.00,0.0,20260714,3,-0.5587322394414111,-1.120586296030725,-3.504111074747048,-5.939380077190967,-0.13016066729441803,-4.961531483031677,-4.256095938202818,-0.06853570104071116
noise,noise_0.00,0.0,20260715,3,-0.5587322394414111,-1.120586296030725,-3.504111074747048,-5.939380077190967,-0.13016066729441803,-4.961531483031677,-4.256095938202818,-0.06853570104071116
noise,noise_0.00,0.0,20260716,3,-0.5587322394414111,-1.120586296030725,-3.504111074747048,-5.939380077190967,-0.13016066729441803,-4.961531483031677,-4.256095938202818,-0.06853570104071116
noise,noise_0.00,0.0,20260717,3,-0.5587322394414111,-1.120586296030725,-3.504111074747048,-5.939380077190967,-0.13016066729441803,-4.961531483031677,-4.256095938202818,-0.06853570104071116
noise,noise_0.07,0.07,20260710,3,0.6862017278667891,1.3676947276132279,20.583608111769696,53.5622434199263,0.7410092796602463,-3.955013554053855,0.6510565474540522,0.03888084247242085
noise,noise_0.07,0.07,20260711,3,0.6333132135229911,1.262615570775207,19.592477432953146,52.18261060535406,0.7786865049836633,-4.068577660496327,-0.3036398315178843,0.0368601211238323
noise,noise_0.07,0.07,20260712,3,0.6300415386578021,1.2561135539047696,19.392134737065245,51.771953057197514,0.8478618033805347,-4.017053549489252,-0.4825189646515752,0.031958753915384164
noise,noise_0.07,0.07,20260713,3,0.7056217374161157,1.406264454461811,20.590847624579485,53.18143233963104,0.6892592716924523,-4.010272806618293,0.2657587731446894,0.046315425188823145
noise,noise_0.07,0.07,20260714,3,0.723680245095588,1.4421233592123126,21.25587048344087,54.49893459002823,0.7282856053545588,-3.8481260899214442,0.4696351843844627,0.05350241112895249
noise,noise_0.07,0.07,20260715,3,0.6389714592048009,1.2738600731462282,19.90161012075901,52.84737955565082,0.6880485006396592,-3.9272893448036323,0.14944672288375718,0.033837034962834966
noise,noise_0.07,0.07,20260716,3,0.6310954674070186,1.2582081199177084,19.73058840421075,52.03540688554293,0.789317629597259,-3.9755792924083564,-0.4281584883394684,0.03837692720573904
noise,noise_0.07,0.07,20260717,3,0.6387803350130817,1.2734802668556062,19.346858033452417,51.9882776652432,0.7094930959818311,-4.0515623444516695,-0.18957195248390377,0.034917080049466254
noise,noise_0.14,0.14,20260710,3,4.026527664042187,7.890926077754809,45.41701175228682,73.8800400548894,2.5227915396840266,-0.7890405361570128,10.947852062723914,0.3947629217213784
noise,noise_0.14,0.14,20260711,3,3.811616023301459,7.477947879476978,44.11219342436549,72.66887514912372,3.1230291686231477,-1.070742403771719,8.464256691452151,0.3832399813506471
noise,noise_0.14,0.14,20260712,3,3.7938226700779762,7.443714435601017,43.84459247744153,72.4215756787465,3.171289765926855,-1.0083929831420426,7.925571164451234,0.37262794689535794
noise,noise_0.14,0.14,20260713,3,4.049295639866359,7.934623327905133,45.262091307132856,73.04675530424421,3.018222698440328,-1.0874070396594198,9.824891727912807,0.40942699139232774
noise,noise_0.14,0.14,20260714,3,4.107417366353508,8.046125958455479,46.09269217765605,74.41435807140842,2.967547645988991,-0.4601536601543433,10.275908156364897,0.42755003615757814
noise,noise_0.14,0.14,20260715,3,3.848035752043126,7.547997712560938,44.59210319905093,73.57137375850142,2.8031442020774398,-0.9419951270255488,9.8430405339397,0.38029021251976813
noise,noise_0.14,0.14,20260716,3,3.796599064016332,7.449056483468927,44.31937468780072,72.8941355537887,3.0470236197097025,-1.0466442384304389,8.29740316294956,0.38446626058735156
noise,noise_0.14,0.14,20260717,3,3.7843861096346467,7.425556436966749,43.782316885271946,72.65653119327057,2.563896555454471,-1.0800404314356806,8.250947018252145,0.375324098742314
noise,noise_0.28,0.28,20260710,3,12.853182709391296,24.054322361092527,64.73531441465019,83.56991980473379,6.661033643180153,5.9516367145904026,27.62710200386001,1.246731843935951
noise,noise_0.28,0.28,20260711,3,12.41370548265671,23.286410127132196,63.603099117446604,81.85905025712901,9.047480088027383,6.276588270040323,24.53099016068729,1.226323765820083
noise,noise_0.28,0.28,20260712,3,12.297005993217258,23.08184842238309,63.214970882538886,81.72014419343813,9.182710745275013,5.99964340596158,22.648324077347727,1.2049918605354493
noise,noise_0.28,0.28,20260713,3,12.911014418660688,24.155085904050637,63.38178799608713,79.67663630496573,9.058752399280719,5.9279186146945975,25.401836997617576,1.2979851601440164
noise,noise_0.28,0.28,20260714,3,12.956215696902479,24.233796141877885,65.03495952781451,83.43000714078133,8.806637773175254,6.7437226053680615,25.506149882191608,1.3110086611172949
noise,noise_0.28,0.28,20260715,3,12.407853518065918,23.276158746795122,64.01407586219453,83.80858906696436,8.484666648342762,5.668529375833254,26.047432764050505,1.2205850409543513
noise,noise_0.28,0.28,20260716,3,12.374858709587789,23.218346138273773,64.31755230380853,83.67186345791077,8.884033907565618,5.936542047557685,24.605499329120107,1.2178609963152
noise,noise_0.28,0.28,20260717,3,12.160046033733044,22.84142487196355,63.39356828640181,82.40613588662701,7.5342082123796255,5.733912432262759,22.450481119619344,1.2001288590836037
noise,noise_0.42,0.42,20260710,3,19.616889811080377,35.385555963478446,67.70773135328274,81.16209537889627,9.597626433149362,6.991388636600438,33.82012752079213,1.9120338986762129
noise,noise_0.42,0.42,20260711,3,19.516458560615106,35.22399557366332,67.85903445550396,80.47666867933845,14.142358301863752,8.983581478207391,32.26969378600805,1.8670021348596983
noise,noise_0.42,0.42,20260712,3,19.20221067553354,34.71717240270769,67.17573946363608,80.39452569738339,14.499764598126687,8.61244530939334,28.9647542126401,1.837367030858972
noise,noise_0.42,0.42,20260713,3,19.622277219820226,35.39421680664203,62.885912236452945,71.3562210206119,14.152348267450428,8.370351192240175,30.670735002535206,1.7980523069871202
noise,noise_0.42,0.42,20260714,3,19.783008212030946,35.65234228480728,68.36792918135771,80.89180823335072,13.655560138500284,8.308728221675722,30.61614869118313,1.9494223785417473
noise,noise_0.42,0.42,20260715,3,19.146286524078022,34.626770171453344,67.49413787764907,82.97180672130992,13.811195916703713,7.196787254430761,32.224450535504964,1.8836470541885553
noise,noise_0.42,0.42,20260716,3,19.52994454090461,35.24570174401666,69.82938340125128,85.56507475733581,13.751126469472556,8.305340623123254,32.86201642076553,1.9030126997463939
noise,noise_0.42,0.42,20260717,3,18.693635162207876,33.892750368557955,66.49468159248899,79.32074307927678,11.637922121341727,7.754388786661726,27.65335946658738,1.8171461902128576
frame_count,frames_12,12,20260710,3,3.308989511267522,6.508484906648263,29.114742578381723,51.96591154876658,2.079985898828304,-0.9587491878488873,8.76300208994213,0.17034342445979278
frame_count,frames_12,12,20260711,3,3.3189851262710075,6.527813629827636,29.13293261624616,52.35343629913427,2.595036613096295,-1.3030666165812574,7.599709458510509,0.1730598270463024
frame_count,frames_12,12,20260712,3,3.1008731614984435,6.105592179331244,27.81801708988604,50.46308342686629,2.0313702116238184,-1.65735902378216,5.884676901208615,0.15771232887552977
frame_count,frames_12,12,20260713,3,3.428669375030058,6.739781013195809,29.451671303325785,52.37725244319348,2.8217897820073587,-1.5185306811311643,8.257540681169324,0.17010386376233555
frame_count,frames_12,12,20260714,3,3.505629678128199,6.888364961822919,30.705546518589436,53.838588600374585,2.508877433128484,-0.6406407296152798,8.52174662353668,0.1975170538928669
frame_count,frames_12,12,20260715,3,3.109682245043245,6.122663253406378,28.238581263697096,51.780406527414335,2.329993526136235,-1.2132433660019424,7.1961168139167375,0.14009000031790986
frame_count,frames_12,12,20260716,3,3.1634662554926343,6.226857323459716,28.655914309662467,51.72201457214245,2.899010789610506,-1.4483987852657225,6.495577596134286,0.15447491555025095
frame_count,frames_12,12,20260717,3,2.985327535448233,5.881533265930147,27.407954824470117,50.436360019517664,2.5478627000004797,-1.366176659909615,5.310985507483095,0.16563183682992177
frame_count,frames_18,18,20260710,3,4.026527664042187,7.890926077754809,45.41701175228682,73.8800400548894,2.5227915396840266,-0.7890405361570128,10.947852062723914,0.3947629217213784
frame_count,frames_18,18,20260711,3,3.811616023301459,7.477947879476978,44.11219342436549,72.66887514912372,3.1230291686231477,-1.070742403771719,8.464256691452151,0.3832399813506471
frame_count,frames_18,18,20260712,3,3.7938226700779762,7.443714435601017,43.84459247744153,72.4215756787465,3.171289765926855,-1.0083929831420426,7.925571164451234,0.37262794689535794
frame_count,frames_18,18,20260713,3,4.049295639866359,7.934623327905133,45.262091307132856,73.04675530424421,3.018222698440328,-1.0874070396594198,9.824891727912807,0.40942699139232774
frame_count,frames_18,18,20260714,3,4.107417366353508,8.046125958455479,46.09269217765605,74.41435807140842,2.967547645988991,-0.4601536601543433,10.275908156364897,0.42755003615757814
frame_count,frames_18,18,20260715,3,3.848035752043126,7.547997712560938,44.59210319905093,73.57137375850142,2.8031442020774398,-0.9419951270255488,9.8430405339397,0.38029021251976813
frame_count,frames_18,18,20260716,3,3.796599064016332,7.449056483468927,44.31937468780072,72.8941355537887,3.0470236197097025,-1.0466442384304389,8.29740316294956,0.38446626058735156
frame_count,frames_18,18,20260717,3,3.7843861096346467,7.425556436966749,43.782316885271946,72.65653119327057,2.563896555454471,-1.0800404314356806,8.250947018252145,0.375324098742314
frame_count,frames_30,30,20260710,3,4.46244510727261,8.725756051150626,62.75762127466405,86.9347795135065,3.7690493347489564,-0.16600768700226093,11.024341107670844,0.9705177754824122
frame_count,frames_30,30,20260711,3,4.334738667752897,8.481577742288847,62.56540850001361,87.00996668352003,3.1838767592815347,-0.6077630038269226,9.855515372674734,0.961435365738579
frame_count,frames_30,30,20260712,3,4.462324816318138,8.725526204932002,62.65512356413658,86.89208501300315,3.464799532756133,-0.7014991907437657,10.0563493490255,0.9617388193978186
frame_count,frames_30,30,20260713,3,4.547263573090386,8.887751086107636,63.05862142006438,87.06710091658788,3.5215309097231455,-0.620779571855006,11.290122402833829,0.982177382758086
frame_count,frames_30,30,20260714,3,4.63566826093338,9.056442319570353,63.44872833756803,87.33409933575776,3.4929092135906066,-0.365018581990764,11.409318880313416,1.0069628762896987
frame_count,frames_30,30,20260715,3,4.399617580678331,8.605668812754262,62.75293892779781,86.93591960256062,3.8228797227976927,-0.6373037326835883,10.52945208206841,0.9609307366502534
frame_count,frames_30,30,20260716,3,4.387825567402062,8.583121002664475,62.798251115127016,86.99409647479581,3.5525518621823715,-0.5024481837607413,9.631959438743657,0.9629620966202396
frame_count,frames_30,30,20260717,3,4.436987747441534,8.677106892133024,62.688198945949985,86.9657680425463,2.825674294621443,-0.6080621958957014,10.252267060366442,0.9685986415387352
frame_count,frames_8,8,20260710,3,2.5291278700325783,4.994290862212268,14.72764537363513,25.922123507301368,2.1104635884572156,-1.7628656185481255,5.966144327919797,0.05231285110813444
frame_count,frames_8,8,20260711,3,2.4267223372701334,4.794554861496078,14.833017074652298,26.549564904682015,1.453475450905852,-2.003248397881516,5.253010433061848,0.07936088351694359
frame_count,frames_8,8,20260712,3,2.1454742417110984,4.2449178861838215,13.006183183108837,23.35721770579078,1.3626058709386282,-2.0761873272525846,3.9718776074116002,0.05219374217829886
frame_count,frames_8,8,20260713,3,2.32069865969583,4.58754089667909,14.804501733235986,27.14880295295348,1.4880171764222734,-1.9672228848054962,5.048630584622154,0.05714216086352242
frame_count,frames_8,8,20260714,3,2.583174611343573,5.099621311936952,15.578857107315693,27.583689875218255,1.6700425860915278,-1.356583916135827,6.615516083847258,0.07657310216994584
frame_count,frames_8,8,20260715,3,2.3547830734790907,4.6541161137049665,14.450339632529158,25.836005603448797,2.395361989226281,-1.672220258934921,4.733539353224556,0.04709214401997708
frame_count,frames_8,8,20260716,3,2.3216549532863127,4.589409089330159,15.077216207183724,27.07679793092484,2.5328568104976306,-2.4298418327762956,4.614418009373796,0.05881242398222575
frame_count,frames_8,8,20260717,3,2.336119815450232,4.617665072957497,14.186406977081877,25.68719595122593,2.4304283144690837,-1.6214451938715393,5.246963009826877,0.04108088003441002
view_count,views_3,3,20260710,3,2.7956797579738244,5.513201262846706,39.54895383015947,71.96687495695585,7.405427118966113,-2.469125165686136,3.7659177518169726,0.48145359955568656
view_count,views_3,3,20260711,3,2.8632572475561013,5.644532074445686,40.19051064404312,72.6017934612623,6.480873100376681,-2.5057148600312567,4.082158064253343,0.5026948120469339
view_count,views_3,3,20260712,3,2.8873010054443045,5.691236939918484,40.893809776422,73.32446485784517,6.923866126503955,-2.0693701542775083,3.9596024938900065,0.5137448746921334
view_count,views_3,3,20260713,3,2.8490289577854977,5.616888255538362,40.654735348680184,73.48150317213579,7.319000548477048,-2.3915575470684067,4.283374048067693,0.5003971039219899
view_count,views_3,3,20260714,3,2.9337563407137286,5.7814434187507695,39.68978772176295,72.01966724848782,6.473476680255675,-2.581037266043769,4.450998856376788,0.5062222990127853
view_count,views_3,3,20260715,3,2.654930629568541,5.239374692649907,38.697344281763556,71.90114292085264,7.3218367209855755,-2.2871831250666292,3.2512212651457117,0.4647680498091872
view_count,views_3,3,20260716,3,2.76546436900899,5.4544508062460855,39.26512796326944,72.59394818152563,5.962192109937568,-2.522012470920369,3.769541712550373,0.46117812778943323
view_count,views_3,3,20260717,3,2.8885315738538395,5.693627001166416,40.5287283109995,72.80678635345535,5.993731839281906,-2.5117737051753024,4.010558767631167,0.5041317373977534
view_count,views_5,5,20260710,3,4.026527664042187,7.890926077754809,45.41701175228682,73.8800400548894,2.5227915396840266,-0.7890405361570128,10.947852062723914,0.3947629217213784
view_count,views_5,5,20260711,3,3.811616023301459,7.477947879476978,44.11219342436549,72.66887514912372,3.1230291686231477,-1.070742403771719,8.464256691452151,0.3832399813506471
view_count,views_5,5,20260712,3,3.7938226700779762,7.443714435601017,43.84459247744153,72.4215756787465,3.171289765926855,-1.0083929831420426,7.925571164451234,0.37262794689535794
view_count,views_5,5,20260713,3,4.049295639866359,7.934623327905133,45.262091307132856,73.04675530424421,3.018222698440328,-1.0874070396594198,9.824891727912807,0.40942699139232774
view_count,views_5,5,20260714,3,4.107417366353508,8.046125958455479,46.09269217765605,74.41435807140842,2.967547645988991,-0.4601536601543433,10.275908156364897,0.42755003615757814
view_count,views_5,5,20260715,3,3.848035752043126,7.547997712560938,44.59210319905093,73.57137375850142,2.8031442020774398,-0.9419951270255488,9.8430405339397,0.38029021251976813
view_count,views_5,5,20260716,3,3.796599064016332,7.449056483468927,44.31937468780072,72.8941355537887,3.0470236197097025,-1.0466442384304389,8.29740316294956,0.38446626058735156
view_count,views_5,5,20260717,3,3.7843861096346467,7.425556436966749,43.782316885271946,72.65653119327057,2.563896555454471,-1.0800404314356806,8.250947018252145,0.375324098742314
view_count,views_7,7,20260710,3,3.391503436696491,6.667983917732471,45.040918510694254,71.65558905346202,3.3617385431118305,-2.043233596651494,9.058122310466082,0.19819307467113123
view_count,views_7,7,20260711,3,3.1391761659190043,6.1798080617850335,43.6722636423632,70.59262870855902,2.2292918175539174,-2.5338818481346648,6.303028366081006,0.1751096314659597
view_count,views_7,7,20260712,3,3.607911094461404,7.085651964215161,45.51897219435944,71.64883292207296,3.660907971708692,-1.8153170450611638,8.628413070372428,0.21643514920790152
view_count,views_7,7,20260713,3,3.688697880518121,7.241330840445315,45.980631342291,72.25396612163289,4.082086740967244,-1.447483285181138,9.982172026768088,0.2194460511778159
view_count,views_7,7,20260714,3,3.3558553164388383,6.599092983780209,44.70200721535444,71.40646387500132,3.11235279608551,-2.2804611061347324,7.357325043636443,0.18846518943166946
view_count,views_7,7,20260715,3,3.554903656891835,6.983433913633633,45.685765887885076,71.75560474440933,3.4047983708225,-1.7352796044210512,7.279051101222668,0.19747000638465473
view_count,views_7,7,20260716,3,3.504521177028543,6.8862256672034565,44.89911135528383,71.3763403029289,2.9715261074289265,-1.717420466829036,8.928415660955256,0.1894301176814306
view_count,views_7,7,20260717,3,3.517957484652298,6.912154720615376,45.068420086715854,71.3808664925538,2.8633292110451363,-1.8866541947509672,8.476701083394326,0.20139396577664126
view_count,views_9,9,20260710,3,2.439974860760085,4.820414948268387,41.26431947366413,68.29283095802384,3.7417121666508657,-3.4429540119764384,8.041889946042145,0.10073140441687911
view_count,views_9,9,20260711,3,2.2900075833095777,4.527573819264999,40.37750222078848,67.8040668726518,2.584227529997604,-4.376282528205542,6.228228044660798,0.08819744249769734
view_count,views_9,9,20260712,3,2.4157649181562335,4.773170634874377,41.49849796633062,68.42893495899,2.977290190347285,-3.9637368529594146,6.720353585752463,0.09491365839664867
view_count,views_9,9,20260713,3,2.543181465975789,5.021685212220871,42.10469083880626,69.11623147727398,2.1613967401056473,-3.429043617236212,7.962207083277764,0.10304704375870544
view_count,views_9,9,20260714,3,2.3797773334263517,4.702921265246484,41.408850704087,68.62188138777813,2.5487523852120866,-3.2727153888897957,7.848604676494909,0.10248837599908811
view_count,views_9,9,20260715,3,2.3011503284349204,4.54934772849128,41.122203000576256,68.46613344004246,2.7825045660511827,-4.162364013964655,7.189996116085414,0.08333660331652248
view_count,views_9,9,20260716,3,2.437506928849352,4.815599457375974,41.67426485698025,68.79658115604056,2.838356404270804,-3.5607519571597166,6.9871454025654165,0.09129715773880875
view_count,views_9,9,20260717,3,2.549095756747611,5.033212621682461,41.725955810802496,68.840005516986,3.087434240841142,-3.5266388083731544,8.337301667917208,0.09035899799722025
bias,flow_drift,flow_drift,20260710,3,4.1388203590661075,8.106342378449309,44.83035082198438,73.6162891836382,3.0575308579500113,-1.2508264529667956,11.834368009975183,0.3796343554049718
bias,flow_drift,flow_drift,20260711,3,3.945844407284591,7.735991933668936,43.534036506057355,72.42385159342051,3.8038078957108454,-1.2390947002057386,9.267686343978829,0.368610602521684
bias,flow_drift,flow_drift,20260712,3,3.8880915840345733,7.625010606375923,43.193705709625874,72.21208720016556,3.363090720833004,-1.434084116970724,8.629717022177157,0.35639140488568577
bias,flow_drift,flow_drift,20260713,3,4.162182134964872,8.151126668646366,44.5553067849791,72.64906199279058,3.0545257794460463,-1.1640582484137094,10.485560747851958,0.39421672492977966
bias,flow_drift,flow_drift,20260714,3,4.160562211946617,8.148021644661805,45.4105675829448,74.22491889702337,3.6550747413139306,-0.8917061095418796,10.151974979138714,0.4114602580687443
bias,flow_drift,flow_drift,20260715,3,3.920434618255598,7.687171160515905,43.9462581363028,73.39911289720973,3.7677127671150297,-1.6255734249266969,9.986940356018435,0.3651517406737489
bias,flow_drift,flow_drift,20260716,3,3.9787641269708773,7.799222614125587,43.72352957180052,72.57749536495402,3.502405104852006,-1.1265344242091708,9.850372817249383,0.3680445903511105
